Período:Ago/2009,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
210400 ESPERANTINOPOLIS,109,109,"41608,65","29569,44",-,-,"12039,21",-,-,"381,73","381,73",242,"2,2",-,-
210405 ESTREITO,218,218,"95182,67","70655,37",-,-,"24527,3",-,-,"436,62","436,62",522,"2,4",-,-
210407 FEIRA NOVA DO MARANHAO,83,83,"23415,95","18784,49",-,-,"4631,46",-,-,"282,12","282,12",201,"2,4",-,-
210409 FORMOSA DA SERRA NEGRA,1,1,"463,21","398,83",-,-,"64,38",-,-,"463,21","463,21",3,3,-,-
210410 FORTALEZA DOS NOGUEIRAS,66,66,"28946,95","22081,2",-,-,"6865,75",-,-,"438,59","438,59",134,2,-,-
210420 FORTUNA,55,55,"20592,82","16133,31",-,-,"4459,51",-,-,"374,41","374,41",150,"2,7",-,-
210440 GONCALVES DIAS,100,100,"43755,37","35090,8",-,-,"8664,57",-,-,"437,55","437,55",226,"2,3",-,-
210450 GOVERNADOR ARCHER,56,56,"24700,22","19163,21",-,-,"5537,01",-,-,"441,08","441,08",148,"2,6",-,-
210455 GOVERNADOR EDISON LOBAO,39,39,"15589,12","13516,63",-,-,"2072,49",-,-,"399,72","399,72",92,"2,4",-,-
210460 GOVERNADOR EUGENIO BARROS,73,73,"28286,67","22255,03",-,-,"6031,64",-,-,"387,49","387,49",227,"3,1",-,-
210462 GOVERNADOR LUIZ ROCHA,48,48,"19477,84","15829,7",-,-,"3648,14",-,-,"405,79","405,79",123,"2,6",-,-
210467 GOVERNADOR NUNES FREIRE,441,441,"219544,92","168515,16",-,-,"51029,76",-,-,"497,83","497,83",1275,"2,9",-,-
210470 GRACA ARANHA,37,37,"10884,5","8377,58",-,-,"2506,92",-,-,"294,18","294,18",74,2,-,-
210480 GRAJAU,346,346,"201224,57","147021,33",-,-,"54203,24",-,-,"581,57","581,57",967,"2,8",1,"0,29"
210500 HUMBERTO DE CAMPOS,88,88,"37426,75","25888,85",-,-,"11537,9",-,-,"425,3","425,3",139,"1,6",-,-
210510 ICATU,73,73,"22236,52","19545,96",-,-,"2690,56",-,-,"304,61","304,61",202,"2,8",-,-
