Período:Abr/2009,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
160030 MACAPA,2574,2574,"1614605,52","1241286,71",-,-,"373318,81",-,-,"627,27","627,27",16712,"6,5",83,"3,22"
160050 OIAPOQUE,83,83,"33748,79","24991,17",-,-,"8757,62",-,-,"406,61","406,61",149,"1,8",-,-
160053 PORTO GRANDE,100,100,"40275,56","28101,97",-,-,"12173,59",-,-,"402,76","402,76",170,"1,7",-,-
160060 SANTANA,459,459,"216154,01","152049,71",-,-,"64104,3",-,-,"470,92","470,92",1913,"4,2",6,"1,31"
170100 ANANAS,75,75,"28842,27","21813,86",-,-,"7028,41",-,-,"384,56","384,56",177,"2,4",1,"1,33"
170190 ARAGUACEMA,25,25,"5680,08","4796,07",-,-,"884,01",-,-,"227,2","227,2",42,"1,7",-,-
170200 ARAGUACU,98,98,"36839,1","30851,07",-,-,"5988,03",-,-,"375,91","375,91",271,"2,8",-,-
170210 ARAGUAINA,1773,1901,"1979074,11","1572635,71",-,-,"406438,4",-,-,"1041,07","1116,23",14338,"8,1",56,"3,16"
170220 ARAGUATINS,57,57,"21847,43","19105,53",-,-,"2741,9",-,-,"383,29","383,29",217,"3,8",-,-
170230 ARAPOEMA,74,74,"24281,61","20048,64",-,-,"4232,97",-,-,"328,13","328,13",197,"2,7",-,-
170240 ARRAIAS,180,180,"49980,86","39072,69",-,-,"10908,17",-,-,"277,67","277,67",436,"2,4",1,"0,56"
170255 AUGUSTINOPOLIS,681,681,"310854,49","229446,9",-,-,"81407,59",-,-,"456,47","456,47",2161,"3,2",11,"1,62"
170370 BREJINHO DE NAZARE,53,53,"14189,31","12305,51",-,-,"1883,8",-,-,"267,72","267,72",152,"2,9",-,-
170550 COLINAS DO TOCANTINS,267,267,"123330,62","89779,52",-,-,"33551,1",-,-,"461,91","461,91",742,"2,8",1,"0,37"
170555 COMBINADO,19,19,"7788,77","7197,86",-,-,"590,91",-,-,"409,94","409,94",28,"1,5",-,-
170610 CRISTALANDIA,70,70,"24928,05","22081,28",-,-,"2846,77",-,-,"356,12","356,12",162,"2,3",-,-
170700 DIANOPOLIS,122,122,"49346,37","37170,93",-,-,"12175,44",-,-,"404,48","404,48",363,3,2,"1,64"
170710 DIVINOPOLIS DO TOCANTINS,37,37,"11425,71","9907,17",-,-,"1518,54",-,-,"308,8","308,8",72,"1,9",-,-
170765 FIGUEIROPOLIS,10,10,"5052,79","4551,65",-,-,"501,14",-,-,"505,28","505,28",42,"4,2",-,-
170820 FORMOSO DO ARAGUAIA,60,60,"27687,52","20043,45",-,-,"7644,07",-,-,"461,46","461,46",126,"2,1",-,-
170900 GOIATINS,67,67,"25790,67","22563,01",-,-,"3227,66",-,-,"384,94","384,94",192,"2,9",-,-
170930 GUARAI,254,254,"105109,29","80200,06",-,-,"24909,23",-,-,"413,82","413,82",770,3,-,-
170950 GURUPI,613,613,"443178,19","348568,17",-,-,"94610,02",-,-,"722,97","722,97",2111,"3,4",28,"4,57"
171050 ITACAJA,35,35,"13031,34","10185,43",-,-,"2845,91",-,-,"372,32","372,32",93,"2,7",-,-
171190 LAGOA DA CONFUSAO,11,11,"4638,95","4159,57",-,-,"479,38",-,-,"421,72","421,72",37,"3,4",-,-
