Período:Nov/2009,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
210360 COROATA,365,365,"156678,39","111768,94",-,-,"44909,45",-,-,"429,26","429,26",1134,"3,1",2,"0,55"
210370 CURURUPU,437,437,"158472,73","115242,88",-,-,"43229,85",-,-,"362,64","362,64",1247,"2,9",2,"0,46"
210400 ESPERANTINOPOLIS,109,109,"38727,94","30234,57",-,-,"8493,37",-,-,"355,3","355,3",290,"2,7",-,-
210405 ESTREITO,237,237,"103392,94","83093,83",-,-,"20299,11",-,-,"436,26","436,26",557,"2,4",-,-
210407 FEIRA NOVA DO MARANHAO,54,54,"19891,24","14618,81",-,-,"5272,43",-,-,"368,36","368,36",119,"2,2",-,-
210409 FORMOSA DA SERRA NEGRA,46,46,22688,"17699,98",-,-,"4988,02",-,-,"493,22","493,22",102,"2,2",-,-
210410 FORTALEZA DOS NOGUEIRAS,64,64,"29102,25","23317,17",-,-,"5785,08",-,-,"454,72","454,72",138,"2,2",-,-
210420 FORTUNA,58,58,"22687,61","16208,94",-,-,"6478,67",-,-,"391,17","391,17",138,"2,4",-,-
210440 GONCALVES DIAS,97,97,"37937,85","30016,9",-,-,"7920,95",-,-,"391,11","391,11",282,"2,9",-,-
210450 GOVERNADOR ARCHER,56,56,"21941,12","16293,14",-,-,"5647,98",-,-,"391,81","391,81",254,"4,5",-,-
210455 GOVERNADOR EDISON LOBAO,43,43,"15345,25","13314,55",-,-,"2030,7",-,-,"356,87","356,87",102,"2,4",-,-
210460 GOVERNADOR EUGENIO BARROS,68,68,"29082,07","22634,17",-,-,"6447,9",-,-,"427,68","427,68",210,"3,1",-,-
210462 GOVERNADOR LUIZ ROCHA,48,48,"17195,77","13751,86",-,-,"3443,91",-,-,"358,25","358,25",130,"2,7",-,-
210467 GOVERNADOR NUNES FREIRE,441,441,"235303,14","169908,45",-,-,"65394,69",-,-,"533,57","533,57",1243,"2,8",1,"0,23"
210470 GRACA ARANHA,44,44,"13818,43","11204,99",-,-,"2613,44",-,-,"314,06","314,06",90,2,-,-
210480 GRAJAU,346,346,"191949,23","143015,14",-,-,"48934,09",-,-,"554,77","554,77",959,"2,8",1,"0,29"
210490 GUIMARAES,75,75,"23731,29","18792,84",-,-,"4938,45",-,-,"316,42","316,42",175,"2,3",-,-
210500 HUMBERTO DE CAMPOS,69,69,"25895,95","19247,65",-,-,"6648,3",-,-,"375,3","375,3",134,"1,9",-,-
210510 ICATU,46,46,"16058,49","14439,32",-,-,"1619,17",-,-,"349,1","349,1",125,"2,7",-,-
210515 IGARAPE DO MEIO,35,35,"15172,97","9924,39",-,-,"5248,58",-,-,"433,51","433,51",85,"2,4",-,-
210520 IGARAPE GRANDE,92,92,"41547,47","29695,67",-,-,"11851,8",-,-,"451,6","451,6",299,"3,3",-,-
210530 IMPERATRIZ,1675,1763,"1341237,15","1070513,09",-,-,"270724,06",-,-,"760,77","800,74",10107,6,59,"3,52"
210540 ITAPECURU MIRIM,276,276,"135556,14","98932,42",-,-,"36623,72",-,-,"491,15","491,15",690,"2,5",-,-
210542 ITINGA DO MARANHAO,98,98,"45298,55","37900,26",-,-,"7398,29",-,-,"462,23","462,23",239,"2,4",-,-
210550 JOAO LISBOA,108,108,"49588,41","42732,61",-,-,"6855,8",-,-,"459,15","459,15",291,"2,7",-,-
210560 JOSELANDIA,85,85,"28632,37","22823,29",-,-,"5809,08",-,-,"336,85","336,85",225,"2,6",-,-
