Período:Set/2009,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
210720 NINA RODRIGUES,43,43,"18184,45","15710,52",-,-,"2473,93",-,-,"422,89","422,89",106,"2,5",-,-
210735 NOVA OLINDA DO MARANHAO,69,69,"23816,27","20876,22",-,-,"2940,05",-,-,"345,16","345,16",239,"3,5",-,-
210740 OLHO D'AGUA DAS CUNHAS,165,165,"67060,59","50344,51",-,-,"16716,08",-,-,"406,43","406,43",462,"2,8",-,-
210745 OLINDA NOVA DO MARANHAO,41,41,"15290,63","11582,07",-,-,"3708,56",-,-,"372,94","372,94",95,"2,3",-,-
210750 PACO DO LUMIAR,115,115,"51914,18","38873,56",-,-,"13040,62",-,-,"451,43","451,43",305,"2,7",-,-
210760 PALMEIRANDIA,153,153,"51891,61","42888,09",-,-,"9003,52",-,-,"339,16","339,16",362,"2,4",-,-
210770 PARAIBANO,93,93,"34762,43","28133,95",-,-,"6628,48",-,-,"373,79","373,79",320,"3,4",-,-
210780 PARNARAMA,81,81,"31530,43","23354,82",-,-,"8175,61",-,-,"389,26","389,26",244,3,-,-
210790 PASSAGEM FRANCA,266,266,"113690,2","92113,82",-,-,"21576,38",-,-,"427,41","427,41",754,"2,8",1,"0,38"
210800 PASTOS BONS,111,111,"44032,64","33874,97",-,-,"10157,67",-,-,"396,69","396,69",308,"2,8",-,-
210810 PAULO RAMOS,104,104,"42810,22","32117,66",-,-,"10692,56",-,-,"411,64","411,64",234,"2,3",-,-
210820 PEDREIRAS,440,440,"168542,59","128135,24",-,-,"40407,35",-,-,"383,05","383,05",1097,"2,5",3,"0,68"
210825 PEDRO DO ROSARIO,63,63,"22353,77","17246,87",-,-,"5106,9",-,-,"354,82","354,82",150,"2,4",-,-
210830 PENALVA,154,154,"64613,87","49664,19",-,-,"14949,68",-,-,"419,57","419,57",494,"3,2",-,-
210840 PERI MIRIM,52,52,"16648,12","14857,6",-,-,"1790,52",-,-,"320,16","320,16",142,"2,7",1,"1,92"
210850 PINDARE-MIRIM,81,81,"33758,87","24529,54",-,-,"9229,33",-,-,"416,78","416,78",249,"3,1",-,-
210860 PINHEIRO,640,640,"278366,49","192188,44",-,-,"86178,05",-,-,"434,95","434,95",1615,"2,5",8,"1,25"
210870 PIO XII,127,127,"46406,44","34710,46",-,-,"11695,98",-,-,"365,41","365,41",379,3,-,-
