Período:Fev/2009,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
210330 CODO,449,449,"185585,4","135326,97",-,-,"50258,43",-,-,"413,33","413,33",1670,"3,7",9,2
210340 COELHO NETO,277,277,"134149,18","92621,18",-,-,41528,-,-,"484,29","484,29",871,"3,1",-,-
210350 COLINAS,450,450,"167149,6","130620,68",-,-,"36528,92",-,-,"371,44","371,44",1502,"3,3",-,-
210360 COROATA,482,482,"217282,43","155704,11",-,-,"61578,32",-,-,"450,79","450,79",1514,"3,1",6,"1,24"
210370 CURURUPU,60,60,"23560,36","15939,95",-,-,"7620,41",-,-,"392,67","392,67",151,"2,5",-,-
210380 DOM PEDRO,100,100,"40665,75","31760,48",-,-,"8905,27",-,-,"406,66","406,66",249,"2,5",-,-
210390 DUQUE BACELAR,38,38,"14080,87","12217,37",-,-,"1863,5",-,-,"370,55","370,55",109,"2,9",-,-
210400 ESPERANTINOPOLIS,109,109,"39152,11","29260,37",-,-,"9891,74",-,-,"359,19","359,19",289,"2,7",-,-
210405 ESTREITO,186,186,"84192,15","66994,66",-,-,"17197,49",-,-,"452,65","452,65",549,3,-,-
210407 FEIRA NOVA DO MARANHAO,82,82,"28992,4","24729,65",-,-,"4262,75",-,-,"353,57","353,57",273,"3,3",-,-
210410 FORTALEZA DOS NOGUEIRAS,128,128,"41718,07","34089,39",-,-,"7628,68",-,-,"325,92","325,92",343,"2,7",-,-
210420 FORTUNA,43,43,"19249,63","14502,81",-,-,"4746,82",-,-,"447,67","447,67",100,"2,3",1,"2,33"
210440 GONCALVES DIAS,94,94,"39040,4","31268,26",-,-,"7772,14",-,-,"415,32","415,32",221,"2,4",-,-
210450 GOVERNADOR ARCHER,50,50,"20095,28","15953,6",-,-,"4141,68",-,-,"401,91","401,91",130,"2,6",-,-
210455 GOVERNADOR EDISON LOBAO,86,86,"35060,68","30563,45",-,-,"4497,23",-,-,"407,68","407,68",213,"2,5",-,-
210460 GOVERNADOR EUGENIO BARROS,66,66,"23341,14","19498,7",-,-,"3842,44",-,-,"353,65","353,65",223,"3,4",-,-
210462 GOVERNADOR LUIZ ROCHA,46,46,"19323,2","15071,12",-,-,"4252,08",-,-,"420,07","420,07",98,"2,1",-,-
210467 GOVERNADOR NUNES FREIRE,445,445,"184183,34","146644,55",-,-,"37538,79",-,-,"413,9","413,9",1145,"2,6",2,"0,45"
210470 GRACA ARANHA,72,72,"17838,31","14463,29",-,-,"3375,02",-,-,"247,75","247,75",181,"2,5",-,-
210480 GRAJAU,349,349,"196584,06","148157,56",-,-,"48426,5",-,-,"563,28","563,28",1044,3,-,-
210490 GUIMARAES,57,57,"22313,79","16367,68",-,-,"5946,11",-,-,"391,47","391,47",151,"2,6",-,-
210500 HUMBERTO DE CAMPOS,87,87,"35088,75","24238,06",-,-,"10850,69",-,-,"403,32","403,32",144,"1,7",-,-
210510 ICATU,83,83,"31049,69","22363,56",-,-,"8686,13",-,-,"374,09","374,09",172,"2,1",-,-
210515 IGARAPE DO MEIO,22,22,"9553,2","6714,73",-,-,"2838,47",-,-,"434,24","434,24",63,"2,9",-,-
210520 IGARAPE GRANDE,45,45,"16858,04","13837,26",-,-,"3020,78",-,-,"374,62","374,62",125,"2,8",-,-
210530 IMPERATRIZ,1269,1352,"829788,96","655195,6",-,-,"174593,36",-,-,"613,75","653,89",8442,"6,7",69,"5,44"
210540 ITAPECURU MIRIM,60,60,"23220,83","21066,33",-,-,"2154,5",-,-,"387,01","387,01",156,"2,6",-,-
210542 ITINGA DO MARANHAO,45,45,"17148,15","15129,95",-,-,"2018,2",-,-,"381,07","381,07",136,3,-,-
210550 JOAO LISBOA,94,94,"40538,39","35672,32",-,-,"4866,07",-,-,"431,26","431,26",366,"3,9",1,"1,06"
210560 JOSELANDIA,78,78,"28250,13","23375,27",-,-,"4874,86",-,-,"362,18","362,18",232,3,-,-
210570 LAGO DA PEDRA,318,318,"125876,72","96452,75",-,-,"29423,97",-,-,"395,84","395,84",637,2,-,-
210580 LAGO DO JUNCO,30,30,"11902,51","10453,14",-,-,"1449,37",-,-,"396,75","396,75",95,"3,2",-,-
210596 LAGOA GRANDE DO MARANHAO,35,35,"11443,32","9927,87",-,-,"1515,45",-,-,"326,95","326,95",132,"3,8",-,-
210600 LIMA CAMPOS,47,47,"18497,79","14781,06",-,-,"3716,73",-,-,"393,57","393,57",101,"2,1",-,-
210610 LORETO,34,34,"14544,86","11778,93",-,-,"2765,93",-,-,"427,79","427,79",82,"2,4",-,-
210630 MAGALHAES DE ALMEIDA,63,63,"24439,14","18604,79",-,-,"5834,35",-,-,"387,92","387,92",139,"2,2",-,-
210640 MATA ROMA,60,60,"20851,39","18016,83",-,-,"2834,56",-,-,"347,52","347,52",125,"2,1",-,-
210650 MATINHA,78,78,"29177,14","24311,71",-,-,"4865,43",-,-,"374,07","374,07",226,"2,9",-,-
210660 MATOES,110,110,"27949,46","23231,04",-,-,"4718,42",-,-,"254,09","254,09",302,"2,7",-,-
