Período:Mar/2009,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
150590 PORTO DE MOZ,393,393,"140566,62","113118,56",-,-,"27448,06",-,-,"357,68","357,68",1257,"3,2",-,-
150600 PRAINHA,18,18,"6998,42","4764,69",-,-,"2233,73",-,-,"388,8","388,8",64,"3,6",-,-
150613 REDENCAO,745,745,"513108,31","417116,12",-,-,"95992,19",-,-,"688,74","688,74",3355,"4,5",21,"2,82"
150616 RIO MARIA,145,145,"58139,74","46981,75",-,-,"11157,99",-,-,"400,96","400,96",327,"2,3",-,-
150618 RONDON DO PARA,635,635,"271658,99","224497,9",-,-,"47161,09",-,-,"427,81","427,81",1884,3,2,"0,31"
150620 SALINOPOLIS,596,596,"280073,22","199399,69",-,-,"80673,53",-,-,"469,92","469,92",1183,2,-,-
150630 SALVATERRA,90,90,"36222,94","30242,49",-,-,"5980,45",-,-,"402,48","402,48",251,"2,8",-,-
150650 SANTA IZABEL DO PARA,438,438,"154767,35","120663,8",-,-,"34103,55",-,-,"353,35","353,35",1345,"3,1",-,-
150658 SANTA MARIA DAS BARREIRAS,64,64,"21472,05","18654,02",-,-,"2818,03",-,-,"335,5","335,5",134,"2,1",-,-
150660 SANTA MARIA DO PARA,161,161,"70406,32","51459,53",-,-,"18946,79",-,-,"437,31","437,31",403,"2,5",-,-
150670 SANTANA DO ARAGUAIA,264,264,"97517,09","75851,69",-,-,"21665,4",-,-,"369,38","369,38",940,"3,6",-,-
150680 SANTAREM,1723,1723,"1092766,89","823068,54",-,-,"269698,35",-,-,"634,22","634,22",8479,"4,9",41,"2,38"
150700 SANTO ANTONIO DO TAUA,286,286,"119090,5","100099,68",-,-,"18990,82",-,-,"416,4","416,4",1149,4,-,-
150715 SAO DOMINGOS DO ARAGUAIA,107,107,"45212,15","38167,05",-,-,"7045,1",-,-,"422,54","422,54",365,"3,4",-,-
150720 SAO DOMINGOS DO CAPIM,168,168,"48872,82","42227,22",-,-,"6645,6",-,-,"290,91","290,91",499,3,-,-
150730 SAO FELIX DO XINGU,434,434,"183722,1","142368,87",-,-,"41353,23",-,-,"423,32","423,32",1887,"4,3",-,-
150745 SAO GERALDO DO ARAGUAIA,225,225,"73353,62","57679,99",-,-,"15673,63",-,-,"326,02","326,02",513,"2,3",-,-
