Período:Jan/2009,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
150275 CONCORDIA DO PARA,8,8,"3547,2","2140,8",-,-,"1406,4",-,-,"443,4","443,4",8,1,-,-
150280 CURRALINHO,26,26,"9824,47","8517,58",-,-,"1306,89",-,-,"377,86","377,86",69,"2,7",-,-
150293 DOM ELISEU,559,559,"217265,47","183536,65",-,-,"33728,82",-,-,"388,67","388,67",1572,"2,8",-,-
150295 ELDORADO DOS CARAJAS,35,35,"16172,88","14689,26",-,-,"1483,62",-,-,"462,08","462,08",90,"2,6",-,-
150304 FLORESTA DO ARAGUAIA,108,108,"49167,26","43089,52",-,-,"6077,74",-,-,"455,25","455,25",227,"2,1",-,-
150309 GOIANESIA DO PARA,31,31,"12217,57","10858,47",-,-,"1359,1",-,-,"394,12","394,12",66,"2,1",-,-
150310 GURUPA,88,88,"31345,61","27343,35",-,-,"4002,26",-,-,"356,2","356,2",178,2,-,-
150320 IGARAPE-ACU,106,106,"37885,85","30732,73",-,-,"7153,12",-,-,"357,41","357,41",309,"2,9",-,-
150330 IGARAPE-MIRI,555,555,"237307,56","181675,78",-,-,"55631,78",-,-,"427,58","427,58",1687,3,1,"0,18"
150345 IPIXUNA DO PARA,183,183,"76579,78","61042,5",-,-,"15537,28",-,-,"418,47","418,47",482,"2,6",-,-
150350 IRITUIA,112,112,"39601,9","30353,92",-,-,"9247,98",-,-,"353,59","353,59",304,"2,7",-,-
150360 ITAITUBA,658,658,"293389,09","233329,67",-,-,"60059,42",-,-,"445,88","445,88",1986,3,3,"0,46"
150370 ITUPIRANGA,122,122,"50131,32","40466,6",-,-,"9664,72",-,-,"410,91","410,91",273,"2,2",-,-
150375 JACAREACANGA,38,38,"12942,62","11040,56",-,-,"1902,06",-,-,"340,6","340,6",418,11,-,-
150380 JACUNDA,345,345,"128167,71","109585,2",-,-,"18582,51",-,-,"371,5","371,5",833,"2,4",1,"0,29"
150390 JURUTI,167,167,"57026,08","40681,7",-,-,"16344,38",-,-,"341,47","341,47",442,"2,6",1,"0,6"
150400 LIMOEIRO DO AJURU,152,152,"53511,66","41712,12",-,-,"11799,54",-,-,"352,05","352,05",364,"2,4",-,-
150405 MAE DO RIO,239,239,"116204,18","96390,06",-,-,"19814,12",-,-,"486,21","486,21",630,"2,6",-,-
150420 MARABA,844,844,"724006,37","562070,89",-,-,"161935,48",-,-,"857,83","857,83",4193,5,31,"3,67"
150430 MARACANA,127,127,"45353,14","34205,36",-,-,"11147,78",-,-,"357,11","357,11",337,"2,7",-,-
150442 MARITUBA,529,529,"349873,29","259468,66",-,-,"90404,63",-,-,"661,39","661,39",1744,"3,3",4,"0,76"
150445 MEDICILANDIA,84,84,"38967,15","30050,13",-,-,"8917,02",-,-,"463,89","463,89",185,"2,2",-,-
150460 MOCAJUBA,53,53,"14862,98","13053,74",-,-,"1809,24",-,-,"280,43","280,43",154,"2,9",-,-
150470 MOJU,271,271,"109889,17","77993,83",-,-,"31895,34",-,-,"405,5","405,5",669,"2,5",1,"0,37"
150480 MONTE ALEGRE,396,396,"138876,77",108193,-,-,"30683,77",-,-,"350,7","350,7",1098,"2,8",7,"1,77"
150490 MUANA,104,104,"43391,72","30852,32",-,-,"12539,4",-,-,"417,23","417,23",297,"2,9",-,-
150495 NOVA ESPERANCA DO PIRIA,145,145,"43715,2","35606,43",-,-,"8108,77",-,-,"301,48","301,48",361,"2,5",-,-
150503 NOVO PROGRESSO,61,61,"18773,6","15096,31",-,-,"3677,29",-,-,"307,76","307,76",149,"2,4",2,"3,28"
150506 NOVO REPARTIMENTO,259,259,"90978,84","70522,96",-,-,"20455,88",-,-,"351,27","351,27",615,"2,4",-,-
150510 OBIDOS,300,300,"128720,12","101791,31",-,-,"26928,81",-,-,"429,07","429,07",864,"2,9",7,"2,33"
150520 OEIRAS DO PARA,22,22,"8750,88","6348,97",-,-,"2401,91",-,-,"397,77","397,77",42,"1,9",-,-
150530 ORIXIMINA,313,313,"135149,06","99317,02",-,-,"35832,04",-,-,"431,79","431,79",823,"2,6",3,"0,96"
150540 OUREM,96,96,"34141,71","27531,79",-,-,"6609,92",-,-,"355,64","355,64",255,"2,7",-,-
150543 OURILANDIA DO NORTE,181,181,"78267,24","63591,01",-,-,"14676,23",-,-,"432,42","432,42",494,"2,7",-,-
150549 PALESTINA DO PARA,64,64,"22689,14","18923,72",-,-,"3765,42",-,-,"354,52","354,52",197,"3,1",-,-
150550 PARAGOMINAS,669,669,"319143,45","214994,03",-,-,"104149,42",-,-,"477,05","477,05",1615,"2,4",3,"0,45"
150553 PARAUAPEBAS,685,685,"318365,96","232379,18",-,-,"85986,78",-,-,"464,77","464,77",1963,"2,9",10,"1,46"
150563 PICARRA,77,77,"23858,6","19869,5",-,-,"3989,1",-,-,"309,85","309,85",151,2,-,-
150580 PORTEL,139,139,"60921,21","42240,73",-,-,"18680,48",-,-,"438,28","438,28",241,"1,7",-,-
150590 PORTO DE MOZ,299,299,"117759,98","89230,32",-,-,"28529,66",-,-,"393,85","393,85",909,3,-,-
150613 REDENCAO,661,661,"411936,84","331605,93",-,-,"80330,91",-,-,"623,2","623,2",2629,4,11,"1,66"
150616 RIO MARIA,134,134,"51566,22","41513,57",-,-,"10052,65",-,-,"384,82","384,82",301,"2,2",-,-
150618 RONDON DO PARA,576,576,"230473,57","193670,92",-,-,"36802,65",-,-,"400,13","400,13",1625,"2,8",1,"0,17"
150620 SALINOPOLIS,296,296,"148032,45","99195,7",-,-,"48836,75",-,-,"500,11","500,11",609,"2,1",-,-
150630 SALVATERRA,21,21,"9400,65","6090,01",-,-,"3310,64",-,-,"447,65","447,65",41,2,-,-
150650 SANTA IZABEL DO PARA,461,461,"181010,8","138068,52",-,-,"42942,28",-,-,"392,65","392,65",1407,"3,1",-,-
150658 SANTA MARIA DAS BARREIRAS,65,65,"22828,17","19942,02",-,-,"2886,15",-,-,"351,2","351,2",130,2,-,-
150660 SANTA MARIA DO PARA,206,206,"75253,3","55765,06",-,-,"19488,24",-,-,"365,31","365,31",571,"2,8",-,-
150670 SANTANA DO ARAGUAIA,333,333,"113922,21","92470,09",-,-,"21452,12",-,-,"342,11","342,11",1053,"3,2",-,-
150680 SANTAREM,1815,1815,"1025284,15","766674,04",-,-,"258610,11",-,-,"564,89","564,89",8572,"4,7",39,"2,15"
150700 SANTO ANTONIO DO TAUA,287,287,"119079,73","100792,53",-,-,"18287,2",-,-,"414,91","414,91",1279,"4,5",-,-
150715 SAO DOMINGOS DO ARAGUAIA,12,12,"6229,58","4463,98",-,-,"1765,6",-,-,"519,13","519,13",28,"2,3",-,-
150720 SAO DOMINGOS DO CAPIM,34,34,"15028,14","10503,94",-,-,"4524,2",-,-,442,442,71,"2,1",-,-
150730 SAO FELIX DO XINGU,442,442,"181933,46","141006,3",-,-,"40927,16",-,-,"411,61","411,61",1681,"3,8",-,-
150745 SAO GERALDO DO ARAGUAIA,207,207,"65904,36","53890,87",-,-,"12013,49",-,-,"318,38","318,38",489,"2,4",-,-
150747 SAO JOAO DE PIRABAS,128,128,"49145,86","41616,91",-,-,"7528,95",-,-,"383,95","383,95",395,"3,1",-,-
150750 SAO JOAO DO ARAGUAIA,1,1,"347,15","293,57",-,-,"53,58",-,-,"347,15","347,15",2,2,-,-
150760 SAO MIGUEL DO GUAMA,225,225,"84189,62","57989,64",-,-,"26199,98",-,-,"374,18","374,18",553,"2,5",-,-
150770 SAO SEBASTIAO DA BOA VISTA,90,90,"38078,27","25897,05",-,-,"12181,22",-,-,"423,09","423,09",157,"1,7",-,-
150775 SAPUCAIA,34,34,"11327,12","9953,65",-,-,"1373,47",-,-,"333,15","333,15",98,"2,9",-,-
150790 SOURE,53,53,"22847,89","17257,98",-,-,"5589,91",-,-,"431,09","431,09",110,"2,1",-,-
150795 TAILANDIA,210,210,"80378,13","61402,58",-,-,"18975,55",-,-,"382,75","382,75",596,"2,8",1,"0,48"
150797 TERRA SANTA,56,56,"19164,14","15002,98",-,-,"4161,16",-,-,"342,22","342,22",165,"2,9",-,-
150800 TOME-ACU,311,311,"143559,69",95116,-,-,"48443,69",-,-,"461,61","461,61",843,"2,7",-,-
150805 TRAIRAO,6,6,"3824,08","2506,04",-,-,"1318,04",-,-,"637,35","637,35",26,"4,3",-,-
150808 TUCUMA,207,207,"90634,11","71246,94",-,-,"19387,17",-,-,"437,85","437,85",575,"2,8",-,-
150810 TUCURUI,618,618,"292527,95","204712,83",-,-,"87815,12",-,-,"473,35","473,35",2965,"4,8",13,"2,1"
150812 ULIANOPOLIS,222,222,"96939,09","82928,55",-,-,"14010,54",-,-,"436,66","436,66",701,"3,2",-,-
150815 URUARA,247,247,"87675,26","68666,72",-,-,"19008,54",-,-,"354,96","354,96",646,"2,6",2,"0,81"
150820 VIGIA,121,121,"46129,49","37934,76",-,-,"8194,73",-,-,"381,24","381,24",340,"2,8",-,-
150830 VISEU,196,196,"89702,74","75931,51",-,-,"13771,23",-,-,"457,67","457,67",534,"2,7",-,-
150840 XINGUARA,279,279,"109185,67","89730,22",-,-,"19455,45",-,-,"391,35","391,35",809,"2,9",-,-
160027 LARANJAL DO JARI,282,282,"99098,4","72158,71",-,-,"26939,69",-,-,"351,41","351,41",756,"2,7",5,"1,77"
160030 MACAPA,2162,2162,"1310283,6","942344,09",-,-,"367939,51",-,-,"606,05","606,05",13007,6,60,"2,78"
160053 PORTO GRANDE,38,38,"11094,98","8635,05",-,-,"2459,93",-,-,"291,97","291,97",109,"2,9",-,-
160060 SANTANA,503,503,"245418,56","156744,38",-,-,"88674,18",-,-,"487,91","487,91",1714,"3,4",3,"0,6"
170100 ANANAS,34,34,"10927,24","8685,66",-,-,"2241,58",-,-,"321,39","321,39",80,"2,4",-,-
170190 ARAGUACEMA,35,35,"9654,61","8113,8",-,-,"1540,81",-,-,"275,85","275,85",71,2,-,-
170200 ARAGUACU,86,86,"31387,69","26051,63",-,-,"5336,06",-,-,"364,97","364,97",197,"2,3",1,"1,16"
170210 ARAGUAINA,1654,1779,"1806434,08","1427783,12",-,-,"378650,96",-,-,"1015,42","1092,16",14031,"8,5",62,"3,75"
170220 ARAGUATINS,95,95,"35276,91","29122,8",-,-,"6154,11",-,-,"371,34","371,34",265,"2,8",-,-
170230 ARAPOEMA,99,99,"33924,7","28012,67",-,-,"5912,03",-,-,"342,67","342,67",476,"4,8",-,-
170240 ARRAIAS,171,171,"54991,7","44579,87",-,-,"10411,83",-,-,"321,59","321,59",499,"2,9",-,-
170255 AUGUSTINOPOLIS,656,656,"307381,74","219045,75",-,-,"88335,99",-,-,"468,57","468,57",2132,"3,3",8,"1,22"
170370 BREJINHO DE NAZARE,6,6,"1486,78","1270,2",-,-,"216,58",-,-,"247,8","247,8",17,"2,8",-,-
