Período:Dez/2009,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
110034 ALVORADA D'OESTE,106,106,"31485,11","25029,52",-,-,"6455,59",-,-,"297,03","297,03",285,"2,7",-,-
110037 ALTO ALEGRE DOS PARECIS,50,50,"2256,75","1701,65",-,-,"555,1",-,-,"45,13","45,13",48,1,-,-
110040 ALTO PARAISO,42,42,"11662,75","10097,41",-,-,"1565,34",-,-,"277,68","277,68",68,"1,6",-,-
110050 NOVO HORIZONTE DO OESTE,45,45,"14961,42","13121,71",-,-,"1839,71",-,-,"332,48","332,48",106,"2,4",-,-
110060 CACAULANDIA,27,27,"7919,03","6975,71",-,-,"943,32",-,-,"293,3","293,3",72,"2,7",-,-
110070 CAMPO NOVO DE RONDONIA,104,104,"35737,66","30907,46",-,-,"4830,2",-,-,"343,63","343,63",214,"2,1",-,-
110100 GOVERNADOR JORGE TEIXEIRA,127,127,"46531,88","39118,95",-,-,"7412,93",-,-,"366,39","366,39",362,"2,9",1,"0,79"
110120 MINISTRO ANDREAZZA,41,41,"14559,24","12470,92",-,-,"2088,32",-,-,"355,1","355,1",92,"2,2",-,-
110130 MIRANTE DA SERRA,104,104,"37794,71","32016,76",-,-,"5777,95",-,-,"363,41","363,41",218,"2,1",-,-
110140 MONTE NEGRO,259,259,"86707,64","71138,44",-,-,"15569,2",-,-,"334,78","334,78",548,"2,1",-,-
110143 NOVA UNIAO,40,40,"12090,03","9749,55",-,-,"2340,48",-,-,"302,25","302,25",81,2,-,-
110149 SAO FRANCISCO DO GUAPORE,93,93,"30890,11","25585,52",-,-,"5304,59",-,-,"332,15","332,15",339,"3,6",-,-
110150 SERINGUEIRAS,79,79,"25277,69","19527,3",-,-,"5750,39",-,-,"319,97","319,97",171,"2,2",-,-
110175 VALE DO ANARI,39,39,"8916,92",7402,-,-,"1514,92",-,-,"228,64","228,64",86,"2,2",-,-
110180 VALE DO PARAISO,56,56,"14565,61","12236,44",-,-,"2329,17",-,-,"260,1","260,1",61,"1,1",-,-
120005 ASSIS BRASIL,33,33,10010,"7450,64",-,-,"2559,36",-,-,"303,33","303,33",68,"2,1",-,-
120010 BRASILEIA,70,70,"22189,77","15202,95",-,-,"6986,82",-,-,317,317,172,"2,5",-,-
120020 CRUZEIRO DO SUL,1009,1009,"421441,6","316418,05",-,-,"105023,55",-,-,"417,68","417,68",3979,"3,9",14,"1,39"
120030 FEIJO,50,50,"20637,52","14813,09",-,-,"5824,43",-,-,"412,75","412,75",127,"2,5",2,4
120033 MANCIO LIMA,42,42,"18622,8","11239,2",-,-,"7383,6",-,-,"443,4","443,4",101,"2,4",-,-
120034 MANOEL URBANO,81,81,"6205,76","4740,37",-,-,"1465,39",-,-,"76,61","76,61",128,"1,6",-,-
120038 PLACIDO DE CASTRO,63,63,"20560,57","17225,12",-,-,"3335,45",-,-,"326,36","326,36",261,"4,1",3,"4,76"
120040 RIO BRANCO,2421,2421,"1816293,83","1394013,72",-,-,"422280,11",-,-,"750,22","750,22",15179,"6,3",92,"3,8"
120043 SANTA ROSA DO PURUS,14,14,"4996,2","4382,65",-,-,"613,55",-,-,"356,87","356,87",38,"2,7",-,-
120045 SENADOR GUIOMARD,57,57,"18873,67","15902,75",-,-,"2970,92",-,-,"331,12","331,12",127,"2,2",-,-
120050 SENA MADUREIRA,277,277,"106871,38","85868,56",-,-,"21002,82",-,-,"385,82","385,82",754,"2,7",-,-
120060 TARAUACA,122,122,"50969,11","36080,73",-,-,"14888,38",-,-,"417,78","417,78",240,2,-,-
120070 XAPURI,88,88,"23854,23","18596,34",-,-,"5257,89",-,-,"271,07","271,07",303,"3,4",-,-
130002 ALVARAES,1,1,"154,44","127,89",-,-,"26,55",-,-,"154,44","154,44",4,4,-,-
130006 AMATURA,39,39,"20835,92","17392,64",-,-,"3443,28",-,-,"534,25","534,25",109,"2,8",-,-
130008 ANAMA,27,27,"8995,93","6811,11",-,-,"2184,82",-,-,"333,18","333,18",65,"2,4",-,-
130010 ANORI,16,16,"5262,84","4015,9",-,-,"1246,94",-,-,"328,93","328,93",47,"2,9",-,-
130014 APUI,83,83,"40495,39","29815,15",-,-,"10680,24",-,-,"487,9","487,9",244,"2,9",-,-
130030 AUTAZES,178,178,"87435,43","63177,72",-,-,"24257,71",-,-,"491,21","491,21",455,"2,6",-,-
130040 BARCELOS,65,65,"29768,82","24587,24",-,-,"5181,58",-,-,"457,98","457,98",208,"3,2",4,"6,15"
130050 BARREIRINHA,50,50,"19506,46","14038,91",-,-,"5467,55",-,-,"390,13","390,13",148,3,-,-
130060 BENJAMIN CONSTANT,89,89,39138,"26492,82",-,-,"12645,18",-,-,"439,75","439,75",215,"2,4",-,-
130068 BOA VISTA DO RAMOS,24,24,"11971,89","8087,44",-,-,"3884,45",-,-,"498,83","498,83",59,"2,5",-,-
130080 BORBA,180,180,"84711,74","61207,92",-,-,"23503,82",-,-,"470,62","470,62",589,"3,3",-,-
130083 CAAPIRANGA,31,31,"9510,2","7680,92",-,-,"1829,28",-,-,"306,78","306,78",92,3,-,-
130090 CANUTAMA,40,40,"15024,76","11072,73",-,-,"3952,03",-,-,"375,62","375,62",127,"3,2",-,-
130110 CAREIRO,38,38,"13475,18","9328,22",-,-,"4146,96",-,-,"354,61","354,61",95,"2,5",-,-
130120 COARI,323,323,"133850,3","88467,35",-,-,"45382,95",-,-,"414,4","414,4",892,"2,8",-,-
130130 CODAJAS,90,90,"41258,1","31809,19",-,-,"9448,91",-,-,"458,42","458,42",180,2,-,-
130140 EIRUNEPE,120,120,"58618,63","39717,19",-,-,"18901,44",-,-,"488,49","488,49",304,"2,5",-,-
130160 FONTE BOA,147,147,"56867,88","39425,78",-,-,"17442,1",-,-,"386,86","386,86",704,"4,8",-,-
130165 GUAJARA,38,38,"13790,26","10593,71",-,-,"3196,55",-,-,"362,9","362,9",120,"3,2",-,-
130170 HUMAITA,140,140,"61956,67","44450,6",-,-,"17506,07",-,-,"442,55","442,55",345,"2,5",-,-
130180 IPIXUNA,69,69,"44095,22","38744,72",-,-,"5350,5",-,-,"639,06","639,06",202,"2,9",-,-
130185 IRANDUBA,132,132,"49610,27","37413,89",-,-,"12196,38",-,-,"375,84","375,84",289,"2,2",-,-
130190 ITACOATIARA,345,345,"160682,6","111206,26",-,-,"49476,34",-,-,"465,75","465,75",1051,3,3,"0,87"
130210 JAPURA,16,16,"7236,8","5990,98",-,-,"1245,82",-,-,"452,3","452,3",47,"2,9",-,-
130230 JUTAI,62,62,"27672,83","20250,25",-,-,"7422,58",-,-,"446,34","446,34",154,"2,5",-,-
130240 LABREA,122,122,"40547,3","31099,62",-,-,"9447,68",-,-,"332,35","332,35",507,"4,2",-,-
130250 MANACAPURU,401,401,"165618,65","113757,36",-,-,"51861,29",-,-,"413,01","413,01",1274,"3,2",-,-
130255 MANAQUIRI,31,31,"9386,75","8399,97",-,-,"986,78",-,-,"302,8","302,8",137,"4,4",-,-
130260 MANAUS,7417,7463,"6893632,96","5410193,6",-,-,"1483439,36",-,-,"923,71","929,44",46613,"6,3",248,"3,34"
130270 MANICORE,178,178,"103613,73","87152,03",-,-,"16461,7",-,-,"582,1","582,1",599,"3,4",-,-
130280 MARAA,73,73,"27178,28","21772,72",-,-,"5405,56",-,-,"372,31","372,31",226,"3,1",-,-
130290 MAUES,122,122,"51647,83","35496,51",-,-,"16151,32",-,-,"423,34","423,34",350,"2,9",-,-
130300 NHAMUNDA,29,29,"10892,03","8235,8",-,-,"2656,23",-,-,"375,59","375,59",64,"2,2",1,"3,45"
130310 NOVA OLINDA DO NORTE,121,121,"56962,17","40391,44",-,-,"16570,73",-,-,"470,76","470,76",711,"5,9",-,-
130320 NOVO AIRAO,14,14,"6616,92","4258,72",-,-,"2358,2",-,-,"472,64","472,64",30,"2,1",-,-
130330 NOVO ARIPUANA,63,63,"33226,12","23233,57",-,-,"9992,55",-,-,"527,4","527,4",213,"3,4",-,-
130340 PARINTINS,473,473,"193241,15","134387,56",-,-,"58853,59",-,-,"408,54","408,54",1570,"3,3",-,-
130350 PAUINI,51,51,"16931,02","12226,2",-,-,"4704,82",-,-,"331,98","331,98",143,"2,8",-,-
130353 PRESIDENTE FIGUEIREDO,100,100,"39640,17","29455,54",-,-,"10184,63",-,-,"396,4","396,4",339,"3,4",-,-
130356 RIO PRETO DA EVA,77,77,"27451,62","21074,09",-,-,"6377,53",-,-,"356,51","356,51",210,"2,7",-,-
130360 SANTA ISABEL DO RIO NEGRO,37,37,"15968,41","11384,26",-,-,"4584,15",-,-,"431,58","431,58",81,"2,2",-,-
130370 SANTO ANTONIO DO ICA,68,68,"34347,64","25539,58",-,-,"8808,06",-,-,"505,11","505,11",186,"2,7",-,-
130380 SAO GABRIEL DA CACHOEIRA,80,80,"36539,4","26494,02",-,-,"10045,38",-,-,"456,74","456,74",376,"4,7",3,"3,75"
130390 SAO PAULO DE OLIVENCA,20,20,"8012,91","4979,67",-,-,"3033,24",-,-,"400,65","400,65",22,"1,1",-,-
130395 SAO SEBASTIAO DO UATUMA,25,25,"10617,8","8679,05",-,-,"1938,75",-,-,"424,71","424,71",78,"3,1",-,-
130400 SILVES,14,14,"3939,14","3426,08",-,-,"513,06",-,-,"281,37","281,37",53,"3,8",-,-
130410 TAPAUA,68,68,"39047,34","32231,01",-,-,"6816,33",-,-,"574,23","574,23",242,"3,6",-,-
130420 TEFE,260,260,"107049,26","75350,34",-,-,"31698,92",-,-,"411,73","411,73",1104,"4,2",-,-
130423 TONANTINS,56,56,"18600,15","13848,31",-,-,"4751,84",-,-,"332,15","332,15",185,"3,3",-,-
130426 UARINI,7,7,3730,"3363,86",-,-,"366,14",-,-,"532,86","532,86",44,"6,3",-,-
130430 URUCARA,59,59,"22049,98","18605,04",-,-,"3444,94",-,-,"373,73","373,73",249,"4,2",-,-
130440 URUCURITUBA,80,80,"32024,1","22009,01",-,-,"10015,09",-,-,"400,3","400,3",197,"2,5",-,-
140005 ALTO ALEGRE,26,26,"7792,95","6682,78",-,-,"1110,17",-,-,"299,73","299,73",54,"2,1",-,-
140010 BOA VISTA,1894,1894,"1527175,35","1155534,65",-,-,"371640,7",-,-,"806,32","806,32",10770,"5,7",49,"2,59"
140015 BONFIM,15,15,"5928,76","4446,66",-,-,"1482,1",-,-,"395,25","395,25",27,"1,8",-,-
140020 CARACARAI,24,24,"10604,04","7210,47",-,-,"3393,57",-,-,"441,83","441,83",95,4,-,-
140023 CAROEBE,17,17,"5765,79","4380,25",-,-,"1385,54",-,-,"339,16","339,16",31,"1,8",-,-
140030 MUCAJAI,13,13,"3501,77","2979,25",-,-,"522,52",-,-,"269,37","269,37",358,"27,5",-,-
140040 NORMANDIA,34,34,"11502,68","9216,98",-,-,"2285,7",-,-,"338,31","338,31",121,"3,6",-,-
140045 PACARAIMA,39,39,"14104,6","11472,98",-,-,"2631,62",-,-,"361,66","361,66",89,"2,3",-,-
140047 RORAINOPOLIS,17,17,"5776,14","4607,36",-,-,"1168,78",-,-,"339,77","339,77",37,"2,2",-,-
140050 SAO JOAO DA BALIZA,35,35,"8242,02","6875,77",-,-,"1366,25",-,-,"235,49","235,49",53,"1,5",-,-
140060 SAO LUIZ,8,8,"3423,18","2954,51",-,-,"468,67",-,-,"427,9","427,9",20,"2,5",-,-
150010 ABAETETUBA,823,823,"363427,49","272606,67",-,-,"90820,82",-,-,"441,59","441,59",2571,"3,1",1,"0,12"
150013 ABEL FIGUEIREDO,88,88,"26665,25","22460,65",-,-,"4204,6",-,-,"303,01","303,01",257,"2,9",-,-
150020 ACARA,222,222,"91707,17","68602,75",-,-,"23104,42",-,-,"413,1","413,1",480,"2,2",1,"0,45"
150030 AFUA,194,194,"57748,9","48292,55",-,-,"9456,35",-,-,"297,67","297,67",939,"4,8",-,-
150034 AGUA AZUL DO NORTE,138,138,"56006,62","47748,61",-,-,"8258,01",-,-,"405,85","405,85",389,"2,8",-,-
150040 ALENQUER,457,457,"193959,12","149271,86",-,-,"44687,26",-,-,"424,42","424,42",1260,"2,8",7,"1,53"
150050 ALMEIRIM,72,72,"26419,78","23032,92",-,-,"3386,86",-,-,"366,94","366,94",182,"2,5",-,-
150060 ALTAMIRA,1202,1202,"887193,84","730188,95",-,-,"157004,89",-,-,"738,1","738,1",5698,"4,7",28,"2,33"
150070 ANAJAS,87,87,"30688,81","23314,8",-,-,"7374,01",-,-,"352,74","352,74",201,"2,3",-,-
150080 ANANINDEUA,3508,3508,"2080716,1","1652952,97",-,-,"427763,13",-,-,"593,13","593,13",12947,"3,7",41,"1,17"
150085 ANAPU,64,64,"22318,76","17301,8",-,-,"5016,96",-,-,"348,73","348,73",149,"2,3",-,-
150090 AUGUSTO CORREA,237,237,"89016,71","73313,89",-,-,"15702,82",-,-,"375,6","375,6",644,"2,7",1,"0,42"
150095 AURORA DO PARA,128,128,"60451,03","48252,9",-,-,"12198,13",-,-,"472,27","472,27",323,"2,5",-,-
150120 BAIAO,126,126,"61288,92","46248,13",-,-,"15040,79",-,-,"486,42","486,42",346,"2,7",2,"1,59"
150130 BARCARENA,375,375,"167327,27","118069,04",-,-,"49258,23",-,-,"446,21","446,21",973,"2,6",-,-
150140 BELEM,8834,8834,"9092021,76","7193794,75",-,-,"1898227,01",-,-,"1029,21","1029,21",48150,"5,5",323,"3,66"
150145 BELTERRA,70,70,"20252,39","17302,17",-,-,"2950,22",-,-,"289,32","289,32",211,3,-,-
150150 BENEVIDES,92,135,"90400,33","76882,49",-,-,"13517,84",-,-,"669,63","982,61",1577,"17,1",-,-
150157 BOM JESUS DO TOCANTINS,104,104,"41407,9","35680,79",-,-,"5727,11",-,-,"398,15","398,15",313,3,-,-
150170 BRAGANCA,857,857,"480560,4","342078,63",-,-,"138481,77",-,-,"560,75","560,75",2350,"2,7",1,"0,12"
150172 BRASIL NOVO,241,241,"112483,62","92924,25",-,-,"19559,37",-,-,"466,74","466,74",695,"2,9",-,-
150175 BREJO GRANDE DO ARAGUAIA,32,32,"9602,79","8081,36",-,-,"1521,43",-,-,"300,09","300,09",81,"2,5",-,-
150178 BREU BRANCO,125,125,"47169,8","36600,02",-,-,"10569,78",-,-,"377,36","377,36",267,"2,1",-,-
150180 BREVES,344,344,"167180,8","112540,4",-,-,"54640,4",-,-,"485,99","485,99",1007,"2,9",10,"2,91"
150190 BUJARU,394,394,"159939,57","133638,75",-,-,"26300,82",-,-,"405,94","405,94",1457,"3,7",2,"0,51"
150200 CACHOEIRA DO ARARI,74,74,"30470,64","26911,18",-,-,"3559,46",-,-,"411,77","411,77",181,"2,4",-,-
150210 CAMETA,673,673,"279633,73","203566,36",-,-,"76067,37",-,-,"415,5","415,5",1912,"2,8",6,"0,89"
150215 CANAA DOS CARAJAS,103,103,"42231,71","32213,41",-,-,"10018,3",-,-,"410,02","410,02",299,"2,9",-,-
150220 CAPANEMA,611,611,"357845,14","275014,6",-,-,"82830,54",-,-,"585,67","585,67",1831,3,9,"1,47"
150230 CAPITAO POCO,488,488,"178634,08","141487,52",-,-,"37146,56",-,-,"366,05","366,05",1332,"2,7",-,-
150240 CASTANHAL,2293,2293,"1250242,99","865583,86",-,-,"384659,13",-,-,"545,24","545,24",7147,"3,1",20,"0,87"
150270 CONCEICAO DO ARAGUAIA,399,399,"175006,46","136295,48",-,-,"38710,98",-,-,"438,61","438,61",1111,"2,8",1,"0,25"
150275 CONCORDIA DO PARA,203,203,"70111,33","52973,35",-,-,"17137,98",-,-,"345,38","345,38",520,"2,6",-,-
150277 CURIONOPOLIS,110,110,"45080,29","40465,12",-,-,"4615,17",-,-,"409,82","409,82",429,"3,9",-,-
150280 CURRALINHO,29,29,"11911,1","9349,17",-,-,"2561,93",-,-,"410,73","410,73",66,"2,3",-,-
150290 CURUCA,91,91,"30827,32","24479,11",-,-,"6348,21",-,-,"338,76","338,76",465,"5,1",-,-
150293 DOM ELISEU,369,369,"159121,23","131144,36",-,-,"27976,87",-,-,"431,22","431,22",978,"2,7",-,-
150295 ELDORADO DOS CARAJAS,258,258,"128937,19","104048,96",-,-,"24888,23",-,-,"499,76","499,76",768,3,-,-
150304 FLORESTA DO ARAGUAIA,105,105,"52847,54","43166,78",-,-,"9680,76",-,-,"503,31","503,31",296,"2,8",1,"0,95"
150309 GOIANESIA DO PARA,228,228,"96019,13","73389,84",-,-,"22629,29",-,-,"421,14","421,14",525,"2,3",-,-
150310 GURUPA,84,84,"38920,82","27391,13",-,-,"11529,69",-,-,"463,34","463,34",140,"1,7",-,-
150320 IGARAPE-ACU,129,129,"51355,38","39303,62",-,-,"12051,76",-,-,"398,1","398,1",372,"2,9",1,"0,78"
150330 IGARAPE-MIRI,609,609,"244356,5","189595,69",-,-,"54760,81",-,-,"401,24","401,24",1690,"2,8",-,-
150340 INHANGAPI,50,50,"15935,77","14172,86",-,-,"1762,91",-,-,"318,72","318,72",209,"4,2",-,-
150345 IPIXUNA DO PARA,243,243,"101536,92","80155,89",-,-,"21381,03",-,-,"417,85","417,85",844,"3,5",-,-
150350 IRITUIA,114,114,"38906,97","33646,14",-,-,"5260,83",-,-,"341,29","341,29",361,"3,2",-,-
150360 ITAITUBA,752,752,"326127,3","246787,63",-,-,"79339,67",-,-,"433,68","433,68",2252,3,17,"2,26"
150370 ITUPIRANGA,139,139,"71742,03","60234,21",-,-,"11507,82",-,-,"516,13","516,13",346,"2,5",-,-
150375 JACAREACANGA,11,11,"4727,08","4180,76",-,-,"546,32",-,-,"429,73","429,73",32,"2,9",-,-
150380 JACUNDA,456,456,"163223,37","133597,2",-,-,"29626,17",-,-,"357,95","357,95",1191,"2,6",-,-
150390 JURUTI,183,183,"67574,32","47869,69",-,-,"19704,63",-,-,"369,26","369,26",438,"2,4",-,-
150400 LIMOEIRO DO AJURU,177,177,"58210,9","48686,64",-,-,"9524,26",-,-,"328,88","328,88",435,"2,5",-,-
150405 MAE DO RIO,274,274,"130268,19","105609,39",-,-,"24658,8",-,-,"475,43","475,43",757,"2,8",1,"0,36"
150420 MARABA,995,995,"846448,33","654136,16",-,-,"192312,17",-,-,"850,7","850,7",4092,"4,1",28,"2,81"
150430 MARACANA,122,122,"45205,51","33910,31",-,-,"11295,2",-,-,"370,54","370,54",352,"2,9",-,-
150440 MARAPANIM,68,68,"22970,06","18810,52",-,-,"4159,54",-,-,"337,8","337,8",153,"2,3",-,-
150442 MARITUBA,545,545,"383022,08","287135,12",-,-,"95886,96",-,-,"702,79","702,79",2002,"3,7",9,"1,65"
150445 MEDICILANDIA,111,111,"44737,56","33601,23",-,-,"11136,33",-,-,"403,04","403,04",531,"4,8",-,-
150460 MOCAJUBA,152,152,"64644,71","49139,22",-,-,"15505,49",-,-,"425,29","425,29",331,"2,2",-,-
150470 MOJU,201,201,"85504,08","60522,7",-,-,"24981,38",-,-,"425,39","425,39",571,"2,8",3,"1,49"
150480 MONTE ALEGRE,334,334,"116561,22","92571,42",-,-,"23989,8",-,-,"348,99","348,99",1438,"4,3",6,"1,8"
150490 MUANA,147,147,"64399,95","45927,52",-,-,"18472,43",-,-,"438,09","438,09",405,"2,8",-,-
150495 NOVA ESPERANCA DO PIRIA,171,171,"57522,69","45680,4",-,-,"11842,29",-,-,"336,39","336,39",429,"2,5",-,-
150503 NOVO PROGRESSO,189,189,"59297,76","47830,8",-,-,"11466,96",-,-,"313,74","313,74",508,"2,7",1,"0,53"
150506 NOVO REPARTIMENTO,62,62,"23610,23","17829,65",-,-,"5780,58",-,-,"380,81","380,81",147,"2,4",-,-
150510 OBIDOS,359,359,"136387,86","107784,59",-,-,"28603,27",-,-,"379,91","379,91",860,"2,4",3,"0,84"
150530 ORIXIMINA,362,362,"160996,36","113529,8",-,-,"47466,56",-,-,"444,74","444,74",1063,"2,9",7,"1,93"
150540 OUREM,61,61,"22635,41","19123,07",-,-,"3512,34",-,-,"371,07","371,07",154,"2,5",-,-
150543 OURILANDIA DO NORTE,300,300,"132086,13","110022,39",-,-,"22063,74",-,-,"440,29","440,29",842,"2,8",-,-
150548 PACAJA,88,88,"37409,79","29742,6",-,-,"7667,19",-,-,"425,11","425,11",233,"2,6",-,-
150549 PALESTINA DO PARA,52,52,"18250,53","14298,68",-,-,"3951,85",-,-,"350,97","350,97",167,"3,2",-,-
150550 PARAGOMINAS,401,401,"195991,21","131474,27",-,-,"64516,94",-,-,"488,76","488,76",980,"2,4",-,-
150553 PARAUAPEBAS,431,431,"202204,36","140531,37",-,-,"61672,99",-,-,"469,15","469,15",1591,"3,7",5,"1,16"
150565 PLACAS,122,122,"45867,6","35021,13",-,-,"10846,47",-,-,"375,96","375,96",456,"3,7",-,-
150570 PONTA DE PEDRAS,28,28,"7058,27","6052,26",-,-,"1006,01",-,-,"252,08","252,08",68,"2,4",-,-
150580 PORTEL,166,166,"69915,05","49399,1",-,-,"20515,95",-,-,"421,18","421,18",305,"1,8",-,-
150590 PORTO DE MOZ,242,242,"103832,69","83023,86",-,-,"20808,83",-,-,"429,06","429,06",752,"3,1",-,-
150613 REDENCAO,790,790,"641073,13","532626,55",-,-,"108446,58",-,-,"811,48","811,48",3553,"4,5",33,"4,18"
150616 RIO MARIA,145,145,"52353,31","42506,36",-,-,"9846,95",-,-,"361,06","361,06",335,"2,3",1,"0,69"
150618 RONDON DO PARA,599,599,"237572,01","195963,54",-,-,"41608,47",-,-,"396,61","396,61",1720,"2,9",-,-
150619 RUROPOLIS,133,133,"47596,17","39333,93",-,-,"8262,24",-,-,"357,87","357,87",364,"2,7",1,"0,75"
150620 SALINOPOLIS,618,618,"294714,12","207475,25",-,-,"87238,87",-,-,"476,88","476,88",1153,"1,9",-,-
150630 SALVATERRA,89,89,"38626,05","32082,05",-,-,6544,-,-,434,434,244,"2,7",-,-
150650 SANTA IZABEL DO PARA,433,433,"156382,54","124781,73",-,-,"31600,81",-,-,"361,16","361,16",1302,3,-,-
150658 SANTA MARIA DAS BARREIRAS,61,61,"19203,67","16199,04",-,-,"3004,63",-,-,"314,81","314,81",134,"2,2",-,-
150660 SANTA MARIA DO PARA,196,196,"73050,33","55338,04",-,-,"17712,29",-,-,"372,71","372,71",553,"2,8",1,"0,51"
150670 SANTANA DO ARAGUAIA,242,242,"84026,14","65230,78",-,-,"18795,36",-,-,"347,22","347,22",740,"3,1",-,-
150680 SANTAREM,1532,1532,"1030412,09","767219,18",-,-,"263192,91",-,-,"672,59","672,59",6684,"4,4",35,"2,28"
150700 SANTO ANTONIO DO TAUA,484,484,"225369,1","190049,07",-,-,"35320,03",-,-,"465,64","465,64",1875,"3,9",-,-
150715 SAO DOMINGOS DO ARAGUAIA,154,154,"57108,15","47718,92",-,-,"9389,23",-,-,"370,83","370,83",403,"2,6",-,-
150720 SAO DOMINGOS DO CAPIM,71,71,"27388,99","20272,72",-,-,"7116,27",-,-,"385,76","385,76",166,"2,3",-,-
150730 SAO FELIX DO XINGU,308,308,"116507,92","91135,05",-,-,"25372,87",-,-,"378,27","378,27",1277,"4,1",1,"0,32"
150745 SAO GERALDO DO ARAGUAIA,184,184,"64956,47","50302,49",-,-,"14653,98",-,-,"353,02","353,02",431,"2,3",-,-
150747 SAO JOAO DE PIRABAS,183,183,"73914,46",62845,-,-,"11069,46",-,-,"403,9","403,9",525,"2,9",-,-
150750 SAO JOAO DO ARAGUAIA,88,88,"26500,25","22833,67",-,-,"3666,58",-,-,"301,14","301,14",222,"2,5",-,-
150760 SAO MIGUEL DO GUAMA,290,290,"92729,96","71359,47",-,-,"21370,49",-,-,"319,76","319,76",815,"2,8",-,-
150770 SAO SEBASTIAO DA BOA VISTA,100,100,"34253,67","30776,94",-,-,"3476,73",-,-,"342,54","342,54",305,3,-,-
150790 SOURE,37,37,"15293,42","11850,66",-,-,"3442,76",-,-,"413,34","413,34",122,"3,3",-,-
150795 TAILANDIA,229,229,"98034,7","63152,18",-,-,"34882,52",-,-,"428,1","428,1",407,"1,8",-,-
150797 TERRA SANTA,58,58,"19385,92","15473,03",-,-,"3912,89",-,-,"334,24","334,24",207,"3,6",-,-
