Período:Out/2009,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
211085 SAO FRANCISCO DO BREJAO,33,33,"11737,85","10314,99",-,-,"1422,86",-,-,"355,69","355,69",107,"3,2",-,-
211090 SAO FRANCISCO DO MARANHAO,26,26,"8844,67","7440,58",-,-,"1404,09",-,-,"340,18","340,18",149,"5,7",-,-
211100 SAO JOAO BATISTA,127,127,"45139,43","35014,81",-,-,"10124,62",-,-,"355,43","355,43",297,"2,3",-,-
211102 SAO JOAO DO CARU,81,81,"33097,63","27043,16",-,-,"6054,47",-,-,"408,61","408,61",285,"3,5",-,-
211110 SAO JOAO DOS PATOS,140,140,"51829,23","42090,65",-,-,"9738,58",-,-,"370,21","370,21",315,"2,3",4,"2,86"
211120 SAO JOSE DE RIBAMAR,299,299,"148697,87","93620,28",-,-,"55077,59",-,-,"497,32","497,32",812,"2,7",-,-
211130 SAO LUIS,7084,7572,"7628195,05","6028089,3",-,-,"1600105,75",-,-,"1007,42","1076,82",66141,"9,3",184,"2,6"
211140 SAO LUIS GONZAGA DO MARANHAO,66,66,"31319,23","25554,72",-,-,"5764,51",-,-,"474,53","474,53",383,"5,8",-,-
211150 SAO MATEUS DO MARANHAO,92,92,"42128,25","28009,87",-,-,"14118,38",-,-,"457,92","457,92",141,"1,5",-,-
211153 SAO PEDRO DA AGUA BRANCA,24,24,"6930,84","6029,18",-,-,"901,66",-,-,"288,79","288,79",83,"3,5",-,-
211160 SAO RAIMUNDO DAS MANGABEIRAS,94,94,"34123,93","27065,07",-,-,"7058,86",-,-,"363,02","363,02",302,"3,2",-,-
211170 SAO VICENTE FERRER,240,240,"87876,92","70850,8",-,-,"17026,12",-,-,"366,15","366,15",585,"2,4",-,-
211172 SATUBINHA,65,65,"25367,41","20720,53",-,-,"4646,88",-,-,"390,27","390,27",194,3,-,-
211174 SENADOR ALEXANDRE COSTA,54,54,"18639,4","15373,02",-,-,"3266,38",-,-,"345,17","345,17",109,2,-,-
211180 SITIO NOVO,111,111,"46639,48","40638,42",-,-,"6001,06",-,-,"420,18","420,18",278,"2,5",-,-
211200 TASSO FRAGOSO,37,37,"14716,4","11937,98",-,-,"2778,42",-,-,"397,74","397,74",107,"2,9",-,-
211210 TIMBIRAS,144,144,"50653,01","42615,86",-,-,"8037,15",-,-,"351,76","351,76",449,"3,1",-,-
211220 TIMON,692,692,"359539,83","256413,59",-,-,"103126,24",-,-,"519,57","519,57",1799,"2,6",2,"0,29"
211223 TRIZIDELA DO VALE,95,95,"38983,94","29212,58",-,-,"9771,36",-,-,"410,36","410,36",193,2,-,-
211230 TUNTUM,335,335,"130448,9","93694,7",-,-,"36754,2",-,-,"389,4","389,4",588,"1,8",-,-
211240 TURIACU,162,162,"57601,47","43689,41",-,-,"13912,06",-,-,"355,56","355,56",429,"2,6",-,-
211250 TUTOIA,231,231,"90027,84","64480,91",-,-,"25546,93",-,-,"389,73","389,73",483,"2,1",-,-
211260 URBANO SANTOS,58,58,"19112,85","13733,79",-,-,"5379,06",-,-,"329,53","329,53",172,3,-,-
211270 VARGEM GRANDE,184,184,"76257,57","53227,16",-,-,"23030,41",-,-,"414,44","414,44",390,"2,1",-,-
211280 VIANA,325,325,"162625,17","126853,62",-,-,"35771,55",-,-,"500,39","500,39",1358,"4,2",-,-
211285 VILA NOVA DOS MARTIRIOS,34,34,"11237,45","9306,03",-,-,"1931,42",-,-,"330,51","330,51",85,"2,5",-,-
211290 VITORIA DO MEARIM,105,105,"51234,3","34051,02",-,-,"17183,28",-,-,"487,95","487,95",201,"1,9",-,-
211300 VITORINO FREIRE,155,155,"62269,1","44742,57",-,-,"17526,53",-,-,"401,74","401,74",364,"2,3",-,-
211400 ZE DOCA,382,382,"185358,43","144531,46",-,-,"40826,97",-,-,"485,23","485,23",1183,"3,1",-,-
220010 AGRICOLANDIA,43,43,"14510,81","12799,71",-,-,"1711,1",-,-,"337,46","337,46",121,"2,8",-,-
220020 AGUA BRANCA,69,69,"24476,28","17801,21",-,-,"6675,07",-,-,"354,73","354,73",167,"2,4",-,-
220025 ALAGOINHA DO PIAUI,24,24,"8729,18","7885,3",-,-,"843,88",-,-,"363,72","363,72",49,2,-,-
220030 ALTO LONGA,18,18,"6649,13","5486,03",-,-,"1163,1",-,-,"369,4","369,4",56,"3,1",-,-
220040 ALTOS,104,104,"35556,23","30007,88",-,-,"5548,35",-,-,"341,89","341,89",359,"3,5",-,-
220050 AMARANTE,109,109,"37540,39","30364,11",-,-,"7176,28",-,-,"344,41","344,41",263,"2,4",-,-
220060 ANGICAL DO PIAUI,2,2,"629,69","539,72",-,-,"89,97",-,-,"314,84","314,84",3,"1,5",-,-
220100 ARRAIAL,4,4,"602,45","514,23",-,-,"88,22",-,-,"150,61","150,61",6,"1,5",-,-
220110 AVELINO LOPES,20,20,"8538,76","7294,4",-,-,"1244,36",-,-,"426,94","426,94",54,"2,7",-,-
220120 BARRAS,324,324,"149028,85","113356,18",-,-,"35672,67",-,-,"459,97","459,97",1324,"4,1",-,-
220140 BARRO DURO,12,12,"4760,22","4098,82",-,-,"661,4",-,-,"396,69","396,69",39,"3,3",-,-
220150 BATALHA,102,102,"34219,22","27838,25",-,-,"6380,97",-,-,"335,48","335,48",420,"4,1",-,-
220180 BOCAINA,18,18,"5475,17","4715,04",-,-,"760,13",-,-,"304,18","304,18",40,"2,2",-,-
220190 BOM JESUS,432,432,"176126,95","128124,87",-,-,"48002,08",-,-,"407,7","407,7",1364,"3,2",-,-
220200 BURITI DOS LOPES,139,139,"58950,65","51442,56",-,-,"7508,09",-,-,"424,11","424,11",466,"3,4",-,-
220202 BURITI DOS MONTES,10,10,"3750,51","3317,47",-,-,"433,04",-,-,"375,05","375,05",26,"2,6",-,-
220220 CAMPO MAIOR,571,571,"259733,72","198436,07",-,-,"61297,65",-,-,"454,88","454,88",1369,"2,4",2,"0,35"
220230 CANTO DO BURITI,185,185,"69940,66","56524,7",-,-,"13415,96",-,-,"378,06","378,06",673,"3,6",-,-
220240 CAPITAO DE CAMPOS,11,11,"3500,02","3007,04",-,-,"492,98",-,-,"318,18","318,18",25,"2,3",-,-
220250 CARACOL,34,34,"11833,51","10400,16",-,-,"1433,35",-,-,"348,04","348,04",83,"2,4",-,-
220260 CASTELO DO PIAUI,159,159,"72177,62","57803,09",-,-,"14374,53",-,-,"453,95","453,95",468,"2,9",-,-
220270 COCAL,138,138,"59208,59","52073,94",-,-,"7134,65",-,-,"429,05","429,05",507,"3,7",-,-
220290 CORRENTE,218,218,"91054,2","69731,59",-,-,"21322,61",-,-,"417,68","417,68",570,"2,6",1,"0,46"
220300 CRISTALANDIA DO PIAUI,8,8,"2281,86","1955,57",-,-,"326,29",-,-,"285,23","285,23",15,"1,9",-,-
220310 CRISTINO CASTRO,42,42,"13854,92","11807,89",-,-,"2047,03",-,-,"329,88","329,88",95,"2,3",-,-
