Período:Jul/2009,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
210095 ARAME,477,477,"213647,72","179451,18",-,-,"34196,54",-,-,"447,9","447,9",1510,"3,2",-,-
210100 ARARI,51,51,"19519,38","15308,74",-,-,"4210,64",-,-,"382,73","382,73",165,"3,2",-,-
210110 AXIXA,59,59,"15925,62","13797,88",-,-,"2127,74",-,-,"269,93","269,93",150,"2,5",-,-
210120 BACABAL,726,726,"361259,98","252194,9",-,-,"109065,08",-,-,"497,6","497,6",2160,3,4,"0,55"
210130 BACURI,55,55,"27144,73","21895,14",-,-,"5249,59",-,-,"493,54","493,54",106,"1,9",-,-
210140 BALSAS,546,546,"275982,18","210575,84",-,-,"65406,34",-,-,"505,46","505,46",1553,"2,8",-,-
210150 BARAO DE GRAJAU,151,151,"54135,46","46188,87",-,-,"7946,59",-,-,"358,51","358,51",363,"2,4",-,-
210160 BARRA DO CORDA,391,391,"174908,88","119612,72",-,-,"55296,16",-,-,"447,34","447,34",859,"2,2",3,"0,77"
210170 BARREIRINHAS,64,64,"28298,38","17702,22",-,-,"10596,16",-,-,"442,16","442,16",83,"1,3",-,-
210190 BEQUIMAO,75,75,"20332,02","17666,61",-,-,"2665,41",-,-,"271,09","271,09",204,"2,7",-,-
210200 BOM JARDIM,154,154,"58230,34","44179,93",-,-,"14050,41",-,-,"378,12","378,12",357,"2,3",-,-
210203 BOM JESUS DAS SELVAS,80,80,"38701,8","31368,88",-,-,"7332,92",-,-,"483,77","483,77",219,"2,7",-,-
210210 BREJO,143,143,"60491,67","43049,73",-,-,"17441,94",-,-,"423,02","423,02",265,"1,9",-,-
210220 BURITI,82,82,"30636,97","21020,6",-,-,"9616,37",-,-,"373,62","373,62",136,"1,7",-,-
210230 BURITI BRAVO,166,166,"54713,35","44172,57",-,-,"10540,78",-,-,"329,6","329,6",626,"3,8",-,-
210232 BURITICUPU,259,259,"118075,04","84643,67",-,-,"33431,37",-,-,"455,89","455,89",643,"2,5",-,-
210240 CAJAPIO,20,20,"9017,12","7061,19",-,-,"1955,93",-,-,"450,86","450,86",47,"2,4",-,-
210250 CAJARI,39,39,"15291,31","12529,97",-,-,"2761,34",-,-,"392,08","392,08",97,"2,5",-,-
210260 CANDIDO MENDES,48,48,"20160,01","15766,89",-,-,"4393,12",-,-,420,420,141,"2,9",-,-
210270 CANTANHEDE,98,98,"33632,45","30158,73",-,-,"3473,72",-,-,"343,19","343,19",269,"2,7",-,-
