Período:Dez/2012,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
210462 GOVERNADOR LUIZ ROCHA,25,25,"8599,71","7443,67",-,-,"1156,04",-,-,"343,99","343,99",73,"2,9",-,-
210467 GOVERNADOR NUNES FREIRE,785,785,"373320,87","281983,3",-,-,"91337,57",-,-,"475,57","475,57",1907,"2,4",18,"2,29"
210480 GRAJAU,605,605,"296388,45","227494,95",-,-,"68893,5",-,-,"489,9","489,9",1782,"2,9",1,"0,17"
210490 GUIMARAES,80,80,"28132,79","23018,42",-,-,"5114,37",-,-,"351,66","351,66",296,"3,7",-,-
210500 HUMBERTO DE CAMPOS,111,111,"39115,72","31173,48",-,-,"7942,24",-,-,"352,39","352,39",219,2,-,-
210510 ICATU,33,33,"10312,97","7920,66",-,-,"2392,31",-,-,"312,51","312,51",67,2,-,-
210515 IGARAPE DO MEIO,12,12,"4775,47","3852,18",-,-,"923,29",-,-,"397,96","397,96",26,"2,2",-,-
210520 IGARAPE GRANDE,63,63,"18670,34","16115,48",-,-,"2554,86",-,-,"296,35","296,35",179,"2,8",-,-
210530 IMPERATRIZ,2199,2199,"2656875,24","2083802,39",-,-,"573072,85",-,-,"1208,22","1208,22",10194,"4,6",113,"5,14"
210535 ITAIPAVA DO GRAJAU,68,68,"31621,45","27920,65",-,-,"3700,8",-,-,"465,02","465,02",209,"3,1",-,-
210540 ITAPECURU MIRIM,216,216,"153069,45","104298,71",-,-,"48770,74",-,-,"708,65","708,65",433,2,1,"0,46"
210542 ITINGA DO MARANHAO,162,162,"64690,62","52472,34",-,-,"12218,28",-,-,"399,32","399,32",426,"2,6",-,-
210545 JATOBA,38,38,"12059,83","10454,24",-,-,"1605,59",-,-,"317,36","317,36",78,"2,1",-,-
210550 JOAO LISBOA,58,58,"23344,86","19379,33",-,-,"3965,53",-,-,"402,5","402,5",167,"2,9",-,-
210560 JOSELANDIA,79,79,"25056,67","19986,6",-,-,"5070,07",-,-,"317,17","317,17",234,3,-,-
210570 LAGO DA PEDRA,358,358,"139264,27","110313,34",-,-,"28950,93",-,-,"389,01","389,01",967,"2,7",-,-
210594 LAGO DOS RODRIGUES,86,86,"38070,52",29579,-,-,"8491,52",-,-,"442,68","442,68",270,"3,1",1,"1,16"
210600 LIMA CAMPOS,72,72,"28588,77","22861,59",-,-,"5727,18",-,-,"397,07","397,07",174,"2,4",-,-
210610 LORETO,65,65,"26308,9","21710,2",-,-,"4598,7",-,-,"404,75","404,75",192,3,-,-
210630 MAGALHAES DE ALMEIDA,68,68,26143,"18388,08",-,-,"7754,92",-,-,"384,46","384,46",147,"2,2",-,-
210640 MATA ROMA,90,90,"31410,49","25699,58",-,-,"5710,91",-,-,"349,01","349,01",169,"1,9",-,-
210650 MATINHA,80,80,"34548,72","31263,28",-,-,"3285,44",-,-,"431,86","431,86",190,"2,4",-,-
