Período:Out/2012,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
120030 FEIJO,59,59,"19830,41","14740,48",-,-,"5089,93",-,-,"336,11","336,11",168,"2,8",-,-
120034 MANOEL URBANO,41,41,"12230,15","9627,1",-,-,"2603,05",-,-,"298,3","298,3",83,2,-,-
120038 PLACIDO DE CASTRO,68,68,"18806,88","15954,86",-,-,"2852,02",-,-,"276,57","276,57",227,"3,3",-,-
120040 RIO BRANCO,2572,2595,"2150625,24","1629610,65",-,-,"521014,59",-,-,"828,76","836,17",15295,"5,9",100,"3,89"
120042 RODRIGUES ALVES,25,25,"8001,62","6129,03",-,-,"1872,59",-,-,"320,06","320,06",43,"1,7",-,-
120043 SANTA ROSA DO PURUS,16,16,"5380,78","4087,26",-,-,"1293,52",-,-,"336,3","336,3",32,2,-,-
120045 SENADOR GUIOMARD,69,69,"21300,71","17681,69",-,-,"3619,02",-,-,"308,71","308,71",173,"2,5",-,-
120050 SENA MADUREIRA,336,336,"118437,97","91758,3",-,-,"26679,67",-,-,"352,49","352,49",994,3,3,"0,89"
120060 TARAUACA,170,170,"64259,45","47114,67",-,-,"17144,78",-,-,378,378,389,"2,3",-,-
120070 XAPURI,104,104,"36467,87","29759,38",-,-,"6708,49",-,-,"350,65","350,65",289,"2,8",2,"1,92"
130006 AMATURA,24,24,"8975,28","7994,65",-,-,"980,63",-,-,"373,97","373,97",91,"3,8",-,-
130008 ANAMA,93,93,"33320,97","25628,62",-,-,"7692,35",-,-,"358,29","358,29",232,"2,5",-,-
130014 APUI,79,79,"29334,01","22478,73",-,-,"6855,28",-,-,"371,32","371,32",242,"3,1",-,-
130050 BARREIRINHA,68,68,"29455,13","21019,33",-,-,"8435,8",-,-,"433,16","433,16",182,"2,7",-,-
130060 BENJAMIN CONSTANT,105,105,"44928,76","29096,22",-,-,"15832,54",-,-,"427,89","427,89",293,"2,8",-,-
130063 BERURI,65,65,"25548,35","19789,95",-,-,"5758,4",-,-,"393,05","393,05",199,"3,1",1,"1,54"
130068 BOA VISTA DO RAMOS,41,41,"16523,59","12113,34",-,-,"4410,25",-,-,"403,01","403,01",119,"2,9",-,-
130070 BOCA DO ACRE,141,141,"47555,56","36145,34",-,-,"11410,22",-,-,"337,27","337,27",405,"2,9",-,-
130080 BORBA,126,126,"58369,16","42780,22",-,-,"15588,94",-,-,"463,25","463,25",410,"3,3",-,-
130090 CANUTAMA,18,18,"7818,15","5915,74",-,-,"1902,41",-,-,"434,34","434,34",54,3,-,-
130100 CARAUARI,134,134,"54486,71","41231,02",-,-,"13255,69",-,-,"406,62","406,62",474,"3,5",-,-
130120 COARI,314,314,"132703,92","97511,55",-,-,"35192,37",-,-,"422,62","422,62",1335,"4,3",-,-
130130 CODAJAS,20,20,"10851,01","6395,55",-,-,"4455,46",-,-,"542,55","542,55",25,"1,3",-,-
130150 ENVIRA,53,53,"19494,59","14709,12",-,-,"4785,47",-,-,"367,82","367,82",318,6,-,-
130165 GUAJARA,35,35,"10648,17","9049,54",-,-,"1598,63",-,-,"304,23","304,23",102,"2,9",-,-
130170 HUMAITA,148,148,"69274,24","48824,32",-,-,"20449,92",-,-,"468,07","468,07",405,"2,7",-,-
130180 IPIXUNA,89,89,"31138,35","22958,76",-,-,"8179,59",-,-,"349,87","349,87",239,"2,7",-,-
130185 IRANDUBA,107,107,"39559,8","29785,97",-,-,"9773,83",-,-,"369,72","369,72",222,"2,1",-,-
130190 ITACOATIARA,326,326,"143914,52","96521,81",-,-,"47392,71",-,-,"441,46","441,46",848,"2,6",2,"0,61"
130195 ITAMARATI,26,26,"7984,69","6387,12",-,-,"1597,57",-,-,"307,1","307,1",87,"3,3",-,-
130200 ITAPIRANGA,48,48,"20003,9","14618,96",-,-,"5384,94",-,-,"416,75","416,75",97,2,-,-
130220 JURUA,51,51,"22969,06","18889,73",-,-,"4079,33",-,-,"450,37","450,37",141,"2,8",-,-
130230 JUTAI,77,77,"26449,42","19908,63",-,-,"6540,79",-,-,"343,5","343,5",210,"2,7",-,-
130250 MANACAPURU,313,313,"157961,96","97911,25",-,-,"60050,71",-,-,"504,67","504,67",680,"2,2",-,-
130255 MANAQUIRI,35,35,"11910,37","10213,53",-,-,"1696,84",-,-,"340,3","340,3",71,2,-,-
130260 MANAUS,9252,9283,"8579741,82","6648759,89",-,-,"1930981,93",-,-,"924,24","927,34",56976,"6,2",320,"3,46"
130280 MARAA,114,114,"43267,58","34416,9",-,-,"8850,68",-,-,"379,54","379,54",367,"3,2",-,-
130290 MAUES,190,190,"86487,23","59221,16",-,-,"27266,07",-,-,"455,2","455,2",638,"3,4",2,"1,05"
130300 NHAMUNDA,35,35,"12054,7","8024,47",-,-,"4030,23",-,-,"344,42","344,42",113,"3,2",-,-
130310 NOVA OLINDA DO NORTE,38,38,"12951,33","10915,67",-,-,"2035,66",-,-,"340,82","340,82",137,"3,6",-,-
130320 NOVO AIRAO,59,59,"22140,37","16362,17",-,-,"5778,2",-,-,"375,26","375,26",184,"3,1",-,-
130330 NOVO ARIPUANA,1,1,"218,68",188,-,-,"30,68",-,-,"218,68","218,68",2,2,-,-
130340 PARINTINS,740,740,"328389,25","224062,49",-,-,"104326,76",-,-,"443,77","443,77",2446,"3,3",-,-
130350 PAUINI,50,50,"16808,56","12597,62",-,-,"4210,94",-,-,"336,17","336,17",176,"3,5",-,-
130353 PRESIDENTE FIGUEIREDO,115,115,"45780,01","34409,16",-,-,"11370,85",-,-,"398,09","398,09",396,"3,4",2,"1,74"
130370 SANTO ANTONIO DO ICA,100,100,"34440,76","25204,36",-,-,"9236,4",-,-,"344,41","344,41",274,"2,7",-,-
130380 SAO GABRIEL DA CACHOEIRA,27,27,"11712,7","10259,21",-,-,"1453,49",-,-,"433,8","433,8",145,"5,4",1,"3,7"
130390 SAO PAULO DE OLIVENCA,78,78,"25420,12","19770,48",-,-,"5649,64",-,-,"325,9","325,9",265,"3,4",-,-
130400 SILVES,20,20,"5012,04","4322,69",-,-,"689,35",-,-,"250,6","250,6",71,"3,5",-,-
130406 TABATINGA,68,68,"32173,12","24510,87",-,-,"7662,25",-,-,"473,13","473,13",275,4,-,-
130410 TAPAUA,3,3,"947,81","683,58",-,-,"264,23",-,-,"315,94","315,94",5,"1,7",-,-
130420 TEFE,337,337,132324,"94133,03",-,-,"38190,97",-,-,"392,65","392,65",905,"2,7",4,"1,19"
130430 URUCARA,70,70,"27297,44","20233,44",-,-,7064,-,-,"389,96","389,96",228,"3,3",-,-
130440 URUCURITUBA,30,30,"10642,43","7807,84",-,-,"2834,59",-,-,"354,75","354,75",92,"3,1",-,-
140005 ALTO ALEGRE,44,44,"17283,5","14876,08",-,-,"2407,42",-,-,"392,81","392,81",82,"1,9",-,-
140010 BOA VISTA,1926,1926,"1397085,22","1035158,01",-,-,"361927,21",-,-,"725,38","725,38",9685,5,50,"2,6"
140015 BONFIM,13,13,"4826,42","3720,13",-,-,"1106,29",-,-,"371,26","371,26",25,"1,9",-,-
140020 CARACARAI,22,22,"9890,78","6823,75",-,-,"3067,03",-,-,"449,58","449,58",51,"2,3",-,-
140030 MUCAJAI,6,6,"1203,28","1020,5",-,-,"182,78",-,-,"200,55","200,55",29,"4,8",-,-
140040 NORMANDIA,10,10,"2978,82","2092,86",-,-,"885,96",-,-,"297,88","297,88",26,"2,6",-,-
140045 PACARAIMA,22,22,"8248,67","6451,64",-,-,"1797,03",-,-,"374,94","374,94",76,"3,5",-,-
140047 RORAINOPOLIS,24,24,"8017,86","6715,18",-,-,"1302,68",-,-,"334,08","334,08",86,"3,6",-,-
140050 SAO JOAO DA BALIZA,19,19,"4275,67","3623,49",-,-,"652,18",-,-,"225,04","225,04",63,"3,3",-,-
140060 SAO LUIZ,17,17,"6004,71","5261,74",-,-,"742,97",-,-,"353,22","353,22",67,"3,9",-,-
150010 ABAETETUBA,502,502,"170772,02","148170,91",-,-,"22601,11",-,-,"340,18","340,18",1502,3,-,-
150013 ABEL FIGUEIREDO,54,54,"15806,41","12902,9",-,-,"2903,51",-,-,"292,71","292,71",148,"2,7",-,-
150020 ACARA,200,200,"79198,28","58440,83",-,-,"20757,45",-,-,"395,99","395,99",506,"2,5",-,-
150030 AFUA,72,72,"25484,87","19247,12",-,-,"6237,75",-,-,"353,96","353,96",196,"2,7",-,-
150034 AGUA AZUL DO NORTE,40,40,"12372,84","10533,48",-,-,"1839,36",-,-,"309,32","309,32",93,"2,3",-,-
150040 ALENQUER,464,464,"203308,74","156796,07",-,-,"46512,67",-,-,"438,17","438,17",1242,"2,7",5,"1,08"
150050 ALMEIRIM,67,67,"27655,27","18783,87",-,-,"8871,4",-,-,"412,77","412,77",103,"1,5",1,"1,49"
150060 ALTAMIRA,1202,1202,"850169,95","691318,02",-,-,"158851,93",-,-,"707,3","707,3",5367,"4,5",21,"1,75"
150070 ANAJAS,40,40,"16052,56","11504,06",-,-,"4548,5",-,-,"401,31","401,31",68,"1,7",-,-
150080 ANANINDEUA,3091,3091,"2268109,84","1804211,5",-,-,"463898,34",-,-,"733,78","733,78",13253,"4,3",48,"1,55"
150085 ANAPU,68,68,"26999,48","20783,21",-,-,"6216,27",-,-,"397,05","397,05",178,"2,6",-,-
150090 AUGUSTO CORREA,268,268,"99637,45","82007,8",-,-,"17629,65",-,-,"371,78","371,78",634,"2,4",-,-
150095 AURORA DO PARA,89,89,"40006,93","30832,54",-,-,"9174,39",-,-,"449,52","449,52",186,"2,1",-,-
150120 BAIAO,51,51,"27660,12","20193,28",-,-,"7466,84",-,-,"542,36","542,36",152,3,-,-
150125 BANNACH,53,53,"17286,43","15079,57",-,-,"2206,86",-,-,"326,16","326,16",163,"3,1",-,-
150130 BARCARENA,381,381,"166117,61","125464,08",-,-,"40653,53",-,-,436,436,1201,"3,2",1,"0,26"
150140 BELEM,8517,8517,"9826589,87","7561536,3",-,-,"2265053,57",-,-,"1153,76","1153,76",48365,"5,7",433,"5,08"
150145 BELTERRA,71,71,"17044,15","14655,43",-,-,"2388,72",-,-,"240,06","240,06",196,"2,8",-,-
150150 BENEVIDES,153,174,"75996,22","62406,94",-,-,"13589,28",-,-,"436,76","496,71",1159,"7,6",1,"0,65"
150157 BOM JESUS DO TOCANTINS,116,116,"42358,96","34773,01",-,-,"7585,95",-,-,"365,16","365,16",398,"3,4",-,-
150170 BRAGANCA,1328,1328,"1039210,98","834153,56",-,-,"205057,42",-,-,"782,54","782,54",4530,"3,4",25,"1,88"
150172 BRASIL NOVO,236,236,"119318,71","97544,51",-,-,"21774,2",-,-,"505,59","505,59",641,"2,7",-,-
150175 BREJO GRANDE DO ARAGUAIA,47,47,"15188,6","12501,11",-,-,"2687,49",-,-,"323,16","323,16",106,"2,3",-,-
150178 BREU BRANCO,89,89,"29640,7","22642,46",-,-,"6998,24",-,-,"333,04","333,04",173,"1,9",-,-
150180 BREVES,733,733,"347047,28","248538,94",-,-,"98508,34",-,-,"473,46","473,46",2864,"3,9",29,"3,96"
150190 BUJARU,207,207,"78202,04","66568,96",-,-,"11633,08",-,-,"377,79","377,79",691,"3,3",-,-
150200 CACHOEIRA DO ARARI,91,91,45148,"38420,93",-,-,"6727,07",-,-,"496,13","496,13",203,"2,2",-,-
150210 CAMETA,667,667,"285536,65","203402,23",-,-,"82134,42",-,-,"428,09","428,09",2121,"3,2",10,"1,5"
150215 CANAA DOS CARAJAS,73,73,"32366,79","23730,83",-,-,"8635,96",-,-,"443,38","443,38",194,"2,7",-,-
150220 CAPANEMA,617,617,"425976,93","309562,4",-,-,"116414,53",-,-,"690,4","690,4",1718,"2,8",20,"3,24"
150230 CAPITAO POCO,522,522,"216639,16","172397,2",-,-,"44241,96",-,-,"415,02","415,02",1544,3,-,-
150240 CASTANHAL,1242,1242,"730041,02","483768,09",-,-,"246272,93",-,-,"587,79","587,79",4399,"3,5",10,"0,81"
150270 CONCEICAO DO ARAGUAIA,388,388,"174854,38","140301,69",-,-,"34552,69",-,-,"450,66","450,66",1111,"2,9",2,"0,52"
150275 CONCORDIA DO PARA,59,59,"26610,55","18407,33",-,-,"8203,22",-,-,"451,03","451,03",142,"2,4",-,-
150276 CUMARU DO NORTE,43,43,"12509,28","10726,94",-,-,"1782,34",-,-,"290,91","290,91",135,"3,1",-,-
150277 CURIONOPOLIS,34,34,"13983,91","9537,81",-,-,"4446,1",-,-,"411,29","411,29",119,"3,5",-,-
150280 CURRALINHO,120,120,"43867,94","32515,61",-,-,"11352,33",-,-,"365,57","365,57",231,"1,9",-,-
150293 DOM ELISEU,460,460,"207486,02","135424,37",-,-,"72061,65",-,-,"451,06","451,06",989,"2,1",-,-
150295 ELDORADO DOS CARAJAS,221,221,"100114,03","82604,83",-,-,"17509,2",-,-,453,453,556,"2,5",-,-
150304 FLORESTA DO ARAGUAIA,116,116,"46128,15","38074,13",-,-,"8054,02",-,-,"397,66","397,66",325,"2,8",-,-
150309 GOIANESIA DO PARA,196,196,"86968,23","64426,26",-,-,"22541,97",-,-,"443,72","443,72",452,"2,3",-,-
150310 GURUPA,114,114,"44049,3","32503,21",-,-,"11546,09",-,-,"386,4","386,4",196,"1,7",-,-
150320 IGARAPE-ACU,86,86,"31392,27","26998,62",-,-,"4393,65",-,-,"365,03","365,03",355,"4,1",-,-
150330 IGARAPE-MIRI,561,561,"204140,47","162724,59",-,-,"41415,88",-,-,"363,89","363,89",1643,"2,9",-,-
150340 INHANGAPI,50,50,"14064,37","12273,62",-,-,"1790,75",-,-,"281,29","281,29",167,"3,3",-,-
