Período:Fev/2012,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
150616 RIO MARIA,154,154,"55495,59","45608,64",-,-,"9886,95",-,-,"360,36","360,36",349,"2,3",-,-
150618 RONDON DO PARA,586,586,"218773,17","176545,01",-,-,"42228,16",-,-,"373,33","373,33",1430,"2,4",1,"0,17"
150619 RUROPOLIS,130,130,"51425,84","40575,53",-,-,"10850,31",-,-,"395,58","395,58",356,"2,7",-,-
150620 SALINOPOLIS,247,247,"119425,63","84964,74",-,-,"34460,89",-,-,"483,5","483,5",734,3,-,-
150630 SALVATERRA,80,80,"34237,4","28121,16",-,-,"6116,24",-,-,"427,97","427,97",190,"2,4",-,-
150640 SANTA CRUZ DO ARARI,21,21,"5464,08","4587,52",-,-,"876,56",-,-,"260,19","260,19",55,"2,6",-,-
150650 SANTA IZABEL DO PARA,504,504,"179187,85","144021,49",-,-,"35166,36",-,-,"355,53","355,53",1388,"2,8",-,-
150658 SANTA MARIA DAS BARREIRAS,65,65,"19765,48","16008,63",-,-,"3756,85",-,-,"304,08","304,08",138,"2,1",-,-
150660 SANTA MARIA DO PARA,217,217,"85952,97","66998,66",-,-,"18954,31",-,-,"396,1","396,1",603,"2,8",-,-
150670 SANTANA DO ARAGUAIA,128,128,"46024,29","37103,6",-,-,"8920,69",-,-,"359,56","359,56",383,3,-,-
150680 SANTAREM,1538,1538,"1252038,72","967751,79",-,-,"284286,93",-,-,"814,07","814,07",7725,5,43,"2,8"
150700 SANTO ANTONIO DO TAUA,289,289,"119181,78","100690,77",-,-,"18491,01",-,-,"412,39","412,39",924,"3,2",-,-
150715 SAO DOMINGOS DO ARAGUAIA,152,152,"54470,46","45922,05",-,-,"8548,41",-,-,"358,36","358,36",428,"2,8",-,-
150720 SAO DOMINGOS DO CAPIM,50,50,"16869,37","14002,6",-,-,"2866,77",-,-,"337,39","337,39",115,"2,3",-,-
150730 SAO FELIX DO XINGU,680,680,"309902,05","174245,7",-,-,"135656,35",-,-,"455,74","455,74",1656,"2,4",-,-
150745 SAO GERALDO DO ARAGUAIA,225,225,"79736,52","61264,27",-,-,"18472,25",-,-,"354,38","354,38",579,"2,6",1,"0,44"
150747 SAO JOAO DE PIRABAS,100,100,"37330,76","30363,43",-,-,"6967,33",-,-,"373,31","373,31",224,"2,2",-,-
150750 SAO JOAO DO ARAGUAIA,26,26,"8694,62","7062,76",-,-,"1631,86",-,-,"334,41","334,41",62,"2,4",-,-
150760 SAO MIGUEL DO GUAMA,204,204,"80094,24","59011,17",-,-,"21083,07",-,-,"392,62","392,62",586,"2,9",-,-
150770 SAO SEBASTIAO DA BOA VISTA,5,5,"1643,27","1249,37",-,-,"393,9",-,-,"328,65","328,65",10,2,-,-
150775 SAPUCAIA,52,52,"18032,08","15889,85",-,-,"2142,23",-,-,"346,77","346,77",159,"3,1",-,-
150780 SENADOR JOSE PORFIRIO,70,70,"25223,71","20497,34",-,-,"4726,37",-,-,"360,34","360,34",208,3,-,-
150790 SOURE,166,166,"61379,87","48991,51",-,-,"12388,36",-,-,"369,76","369,76",420,"2,5",3,"1,81"
150795 TAILANDIA,221,221,"106647,5","73791,2",-,-,"32856,3",-,-,"482,57","482,57",531,"2,4",-,-
150797 TERRA SANTA,109,109,"34887,13","27243,91",-,-,"7643,22",-,-,"320,07","320,07",396,"3,6",1,"0,92"
150800 TOME-ACU,325,325,"128242,29","97389,95",-,-,"30852,34",-,-,"394,59","394,59",909,"2,8",-,-
150803 TRACUATEUA,31,31,"12536,75","10706,88",-,-,"1829,87",-,-,"404,41","404,41",92,3,-,-
150805 TRAIRAO,100,100,"30778,24","25555,96",-,-,"5222,28",-,-,"307,78","307,78",354,"3,5",-,-
150808 TUCUMA,235,235,"95106,65","78098,53",-,-,"17008,12",-,-,"404,71","404,71",725,"3,1",7,"2,98"
