Período:Jan/2012,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
210409 FORMOSA DA SERRA NEGRA,58,58,"29707,42","23734,23",-,-,"5973,19",-,-,"512,2","512,2",110,"1,9",-,-
210410 FORTALEZA DOS NOGUEIRAS,54,54,"21478,14","17032,98",-,-,"4445,16",-,-,"397,74","397,74",168,"3,1",-,-
210420 FORTUNA,76,76,"23257,12","18856,48",-,-,"4400,64",-,-,"306,01","306,01",189,"2,5",-,-
210440 GONCALVES DIAS,110,110,"42793,17","35434,57",-,-,"7358,6",-,-,"389,03","389,03",310,"2,8",-,-
210450 GOVERNADOR ARCHER,65,65,"22901,18","19777,17",-,-,"3124,01",-,-,"352,33","352,33",148,"2,3",-,-
210455 GOVERNADOR EDISON LOBAO,59,59,"26611,9","23239,2",-,-,"3372,7",-,-,"451,05","451,05",111,"1,9",-,-
210460 GOVERNADOR EUGENIO BARROS,95,95,"35557,45","29497,09",-,-,"6060,36",-,-,"374,29","374,29",251,"2,6",-,-
210462 GOVERNADOR LUIZ ROCHA,46,46,"17848,59","15514,68",-,-,"2333,91",-,-,"388,01","388,01",142,"3,1",-,-
210467 GOVERNADOR NUNES FREIRE,242,242,"100818,55","82279,03",-,-,"18539,52",-,-,"416,61","416,61",717,3,3,"1,24"
210480 GRAJAU,415,415,"213678,13","161271,37",-,-,"52406,76",-,-,"514,89","514,89",1215,"2,9",1,"0,24"
210490 GUIMARAES,64,64,"21327,01","17011,96",-,-,"4315,05",-,-,"333,23","333,23",150,"2,3",-,-
210500 HUMBERTO DE CAMPOS,113,113,"45990,14","35055,18",-,-,"10934,96",-,-,"406,99","406,99",215,"1,9",-,-
210510 ICATU,107,107,"37424,54","29364,72",-,-,"8059,82",-,-,"349,76","349,76",309,"2,9",-,-
210515 IGARAPE DO MEIO,32,32,"12232,62","10356,28",-,-,"1876,34",-,-,"382,27","382,27",73,"2,3",-,-
210520 IGARAPE GRANDE,95,95,"30598,48","24196,62",-,-,"6401,86",-,-,"322,09","322,09",225,"2,4",-,-
210530 IMPERATRIZ,1705,1705,"1556081,44","1189122,25",-,-,"366959,19",-,-,"912,66","912,66",7416,"4,3",60,"3,52"
210535 ITAIPAVA DO GRAJAU,68,68,"36721,85","31389,19",-,-,"5332,66",-,-,"540,03","540,03",155,"2,3",-,-
210540 ITAPECURU MIRIM,216,216,"118224,1","70761,93",-,-,"47462,17",-,-,"547,33","547,33",380,"1,8",-,-
210542 ITINGA DO MARANHAO,220,220,"88235,91","67251,09",-,-,"20984,82",-,-,"401,07","401,07",548,"2,5",-,-
210550 JOAO LISBOA,140,140,"65686,46","58303,79",-,-,"7382,67",-,-,"469,19","469,19",228,"1,6",-,-
210560 JOSELANDIA,66,66,"20811,99","17629,98",-,-,"3182,01",-,-,"315,33","315,33",148,"2,2",-,-
210570 LAGO DA PEDRA,401,401,"171845,61","136364,07",-,-,"35481,54",-,-,"428,54","428,54",1120,"2,8",5,"1,25"
210580 LAGO DO JUNCO,62,62,"28583,99","25022,93",-,-,"3561,06",-,-,"461,03","461,03",235,"3,8",-,-
210594 LAGO DOS RODRIGUES,52,52,"17411,77","14376,98",-,-,"3034,79",-,-,"334,84","334,84",116,"2,2",2,"3,85"
210596 LAGOA GRANDE DO MARANHAO,18,18,"7309,07","5482,12",-,-,"1826,95",-,-,"406,06","406,06",44,"2,4",-,-
210600 LIMA CAMPOS,65,65,"25732,48","20648,5",-,-,"5083,98",-,-,"395,88","395,88",156,"2,4",-,-
