Período:Nov/2012,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
211140 SAO LUIS GONZAGA DO MARANHAO,163,163,"54017,71","45263,45",-,-,"8754,26",-,-,"331,4","331,4",528,"3,2",-,-
211150 SAO MATEUS DO MARANHAO,100,100,"40074,65","29140,9",-,-,"10933,75",-,-,"400,75","400,75",239,"2,4",-,-
211153 SAO PEDRO DA AGUA BRANCA,177,177,"67565,98","59141,4",-,-,"8424,58",-,-,"381,73","381,73",542,"3,1",-,-
211160 SAO RAIMUNDO DAS MANGABEIRAS,195,195,"88226,9","71255,99",-,-,"16970,91",-,-,"452,45","452,45",680,"3,5",-,-
211170 SAO VICENTE FERRER,60,60,"21346,68","16904,9",-,-,"4441,78",-,-,"355,78","355,78",157,"2,6",-,-
211172 SATUBINHA,70,70,"21973,54","18177,57",-,-,"3795,97",-,-,"313,91","313,91",200,"2,9",-,-
211174 SENADOR ALEXANDRE COSTA,57,57,"19725,82","16750,64",-,-,"2975,18",-,-,"346,07","346,07",154,"2,7",-,-
211180 SITIO NOVO,72,72,"24948,27","21092,47",-,-,"3855,8",-,-,"346,5","346,5",161,"2,2",-,-
211190 SUCUPIRA DO NORTE,62,62,"20302,74","17920,3",-,-,"2382,44",-,-,"327,46","327,46",134,"2,2",-,-
211195 SUCUPIRA DO RIACHAO,119,119,"29070,65","24975,64",-,-,"4095,01",-,-,"244,29","244,29",207,"1,7",-,-
211200 TASSO FRAGOSO,35,35,"10263,53","8117,89",-,-,"2145,64",-,-,"293,24","293,24",117,"3,3",-,-
211220 TIMON,320,320,"156775,43","100960,58",-,-,"55814,85",-,-,"489,92","489,92",830,"2,6",-,-
211230 TUNTUM,109,109,"44321,41","31376,8",-,-,"12944,61",-,-,"406,62","406,62",176,"1,6",-,-
211240 TURIACU,210,210,"82720,88","62005,56",-,-,"20715,32",-,-,"393,91","393,91",491,"2,3",-,-
211250 TUTOIA,204,204,"90712,41","64217,98",-,-,"26494,43",-,-,"444,67","444,67",401,2,-,-
211260 URBANO SANTOS,87,87,"34646,91","24786,43",-,-,"9860,48",-,-,"398,24","398,24",172,2,-,-
211270 VARGEM GRANDE,193,193,"68749,99","51194,66",-,-,"17555,33",-,-,"356,22","356,22",401,"2,1",1,"0,52"
