Período:Mar/2012,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
220230 CANTO DO BURITI,135,135,"60723,69","51574,63",-,-,"9149,06",-,-,"449,81","449,81",426,"3,2",-,-
220260 CASTELO DO PIAUI,162,162,"83184,98","64250,36",-,-,"18934,62",-,-,"513,49","513,49",478,3,-,-
220270 COCAL,123,123,"54318,37","48632,8",-,-,"5685,57",-,-,"441,61","441,61",409,"3,3",-,-
220290 CORRENTE,9,9,"3295,69","2499,55",-,-,"796,14",-,-,"366,19","366,19",16,"1,8",-,-
220310 CRISTINO CASTRO,57,57,"23745,3","20999,27",-,-,"2746,03",-,-,"416,58","416,58",194,"3,4",-,-
220320 CURIMATA,91,91,"30728,81","23511,09",-,-,"7217,72",-,-,"337,68","337,68",201,"2,2",2,"2,2"
220330 DEMERVAL LOBAO,60,60,"22209,45","19357,53",-,-,"2851,92",-,-,"370,16","370,16",187,"3,1",-,-
220350 ELESBAO VELOSO,80,80,"33968,46","27332,21",-,-,"6636,25",-,-,"424,61","424,61",236,3,-,-
220370 ESPERANTINA,340,340,"148407,03","116579,77",-,-,"31827,26",-,-,"436,49","436,49",695,2,-,-
220390 FLORIANO,706,706,"295019,32","225459,04",-,-,"69560,28",-,-,"417,87","417,87",2232,"3,2",11,"1,56"
220400 FRANCINOPOLIS,15,15,"3290,11","2758,98",-,-,"531,13",-,-,"219,34","219,34",33,"2,2",-,-
220430 FRONTEIRAS,188,188,"84714,9","71773,99",-,-,"12940,91",-,-,"450,61","450,61",447,"2,4",-,-
220440 GILBUES,16,16,"6496,41","4338,64",-,-,"2157,77",-,-,"406,03","406,03",35,"2,2",-,-
220450 GUADALUPE,105,105,"47413,06","39064,72",-,-,"8348,34",-,-,"451,55","451,55",331,"3,2",1,"0,95"
220500 ITAINOPOLIS,60,60,"19552,49","17159,58",-,-,"2392,91",-,-,"325,87","325,87",120,2,-,-
220510 ITAUEIRA,80,80,"34283,94","25514,65",-,-,"8769,29",-,-,"428,55","428,55",224,"2,8",-,-
220520 JAICOS,118,118,"57912,85","50582,97",-,-,"7329,88",-,-,"490,79","490,79",257,"2,2",-,-
220540 JOAQUIM PIRES,48,48,"12391,6",10698,-,-,"1693,6",-,-,"258,16","258,16",218,"4,5",-,-
220550 JOSE DE FREITAS,103,103,"44159,91","34483,35",-,-,"9676,56",-,-,"428,74","428,74",313,3,-,-
220553 JUREMA,7,7,"2686,11","2384,55",-,-,"301,56",-,-,"383,73","383,73",19,"2,7",-,-
220570 LUIS CORREIA,99,99,"39901,94","33174,25",-,-,"6727,69",-,-,"403,05","403,05",249,"2,5",-,-
220580 LUZILANDIA,288,288,"128735,01","111989,06",-,-,"16745,95",-,-,447,447,905,"3,1",-,-
220620 MIGUEL ALVES,128,128,"47019,57","39352,49",-,-,"7667,08",-,-,"367,34","367,34",359,"2,8",-,-
220650 MONSENHOR HIPOLITO,25,25,"7653,31","6697,98",-,-,"955,33",-,-,"306,13","306,13",73,"2,9",-,-
220700 OEIRAS,501,501,"181481,91","137732,7",-,-,"43749,21",-,-,"362,24","362,24",1282,"2,6",1,"0,2"
220720 PADRE MARCOS,17,17,"7378,38","6619,88",-,-,"758,5",-,-,"434,02","434,02",34,2,-,-
