Per�odo:Mai/2022
"Município";"AIH_aprovadas";"Internações";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"120034 MANOEL URBANO";58;58;23362,98;19743,42;-;-;3619,56;-;-;402,81;402,81;209;3,6;1;1,72
"120035 MARECHAL THAUMATURGO";7;7;382,69;304,31;-;-;78,38;-;-;54,67;54,67;9;1,3;-;-
"120038 PLACIDO DE CASTRO";28;28;11649,43;9594,98;-;-;2054,45;-;-;416,05;416,05;74;2,6;-;-
"120039 PORTO WALTER";32;32;10715,97;7438,99;-;-;3276,98;-;-;334,87;334,87;62;1,9;-;-
"120040 RIO BRANCO";2971;2971;3513180,23;2702154,35;-;-;811025,88;-;-;1182,49;1182,49;16819;5,7;140;4,71
"120042 RODRIGUES ALVES";22;22;6984,48;5773,16;-;-;1211,32;-;-;317,48;317,48;45;2,0;-;-
"120045 SENADOR GUIOMARD";36;36;14527,76;12569,99;-;-;1957,77;-;-;403,55;403,55;134;3,7;1;2,78
"120050 SENA MADUREIRA";178;178;66334,47;51146,54;-;-;15187,93;-;-;372,67;372,67;519;2,9;3;1,69
"120060 TARAUACA";239;239;105465,90;76249,14;-;-;29216,76;-;-;441,28;441,28;509;2,1;1;0,42
"120070 XAPURI";71;71;28216,92;24632,13;-;-;3584,79;-;-;397,42;397,42;261;3,7;2;2,82
"130006 AMATURA";71;71;31845,35;23169,86;-;-;8675,49;-;-;448,53;448,53;194;2,7;-;-
"130008 ANAMA";75;75;25025,60;20398,65;-;-;4626,95;-;-;333,67;333,67;235;3,1;-;-
"130010 ANORI";53;53;21038,83;17059,32;-;-;3979,51;-;-;396,96;396,96;148;2,8;-;-
"130014 APUI";99;99;42365,40;31976,76;-;-;10388,64;-;-;427,93;427,93;365;3,7;1;1,01
"130020 ATALAIA DO NORTE";45;45;16367,02;12732,69;-;-;3634,33;-;-;363,71;363,71;102;2,3;-;-
"130030 AUTAZES";93;93;47775,43;30144,29;-;-;17631,14;-;-;513,71;513,71;299;3,2;-;-
"130040 BARCELOS";95;95;36689,25;28311,00;-;-;8378,25;-;-;386,20;386,20;466;4,9;2;2,11
"130050 BARREIRINHA";84;84;36505,51;24808,90;-;-;11696,61;-;-;434,59;434,59;242;2,9;-;-
"130060 BENJAMIN CONSTANT";70;70;29728,56;20222,26;-;-;9506,30;-;-;424,69;424,69;139;2,0;2;2,86
"130063 BERURI";57;57;21540,30;15173,40;-;-;6366,90;-;-;377,90;377,90;156;2,7;-;-
"130068 BOA VISTA DO RAMOS";79;79;33302,13;26460,13;-;-;6842,00;-;-;421,55;421,55;268;3,4;1;1,27
"130070 BOCA DO ACRE";167;167;73893,80;53421,98;-;-;20471,82;-;-;442,48;442,48;524;3,1;4;2,40
"130080 BORBA";217;217;83449,37;65777,59;-;-;17671,78;-;-;384,56;384,56;567;2,6;2;0,92
"130083 CAAPIRANGA";77;77;27365,69;20207,63;-;-;7158,06;-;-;355,40;355,40;269;3,5;-;-
"130090 CANUTAMA";35;35;13448,99;10681,41;-;-;2767,58;-;-;384,26;384,26;92;2,6;-;-
"130100 CARAUARI";150;150;90116,50;64936,70;-;-;25179,80;-;-;600,78;600,78;316;2,1;2;1,33
"130110 CAREIRO";135;135;59506,70;41201,76;-;-;18304,94;-;-;440,79;440,79;237;1,8;-;-
"130115 CAREIRO DA VARZEA";2;2;674,64;585,41;-;-;89,23;-;-;337,32;337,32;6;3,0;-;-
"130120 COARI";385;385;208799,24;146718,26;-;-;62080,98;-;-;542,34;542,34;1176;3,1;9;2,34
"130130 CODAJAS";107;107;43176,10;32352,29;-;-;10823,81;-;-;403,51;403,51;312;2,9;3;2,80
"130140 EIRUNEPE";83;83;45120,33;31603,85;-;-;13516,48;-;-;543,62;543,62;277;3,3;-;-
"130150 ENVIRA";28;28;10783,83;8305,57;-;-;2478,26;-;-;385,14;385,14;67;2,4;1;3,57
"130160 FONTE BOA";122;122;56395,97;40359,28;-;-;16036,69;-;-;462,26;462,26;325;2,7;1;0,82
"130165 GUAJARA";39;39;16306,80;14013,79;-;-;2293,01;-;-;418,12;418,12;110;2,8;-;-
"130170 HUMAITA";227;227;115299,95;83537,70;-;-;31762,25;-;-;507,93;507,93;764;3,4;10;4,41
"130180 IPIXUNA";138;138;64424,16;48976,31;-;-;15447,85;-;-;466,84;466,84;417;3,0;1;0,72
"130185 IRANDUBA";38;38;27907,04;23495,71;-;-;4411,33;-;-;734,40;734,40;266;7,0;-;-
"130190 ITACOATIARA";407;407;204704,38;141803,20;-;-;62901,18;-;-;502,96;502,96;1216;3,0;12;2,95
"130195 ITAMARATI";13;13;4558,41;3090,15;-;-;1468,26;-;-;350,65;350,65;28;2,2;-;-
"130200 ITAPIRANGA";32;32;14158,40;10853,52;-;-;3304,88;-;-;442,45;442,45;110;3,4;-;-
"130210 JAPURA";22;22;8709,07;6016,54;-;-;2692,53;-;-;395,87;395,87;39;1,8;-;-
"130230 JUTAI";128;128;47362,96;33749,94;-;-;13613,02;-;-;370,02;370,02;230;1,8;-;-
"130240 LABREA";186;186;95644,48;67786,58;-;-;27857,90;-;-;514,22;514,22;641;3,4;1;0,54
"130250 MANACAPURU";525;525;272761,82;201872,47;-;-;70889,35;-;-;519,55;519,55;1225;2,3;8;1,52
"130255 MANAQUIRI";60;60;21962,48;17832,12;-;-;4130,36;-;-;366,04;366,04;213;3,5;-;-
"130260 MANAUS";10644;10644;17178636,87;13984364,47;-;-;3194272,40;-;-;1613,93;1613,93;69129;6,5;547;5,14
"130270 MANICORE";153;153;64339,97;41318,76;-;-;23021,21;-;-;420,52;420,52;336;2,2;3;1,96
"130290 MAUES";293;293;138631,07;96041,09;-;-;42589,98;-;-;473,14;473,14;719;2,5;3;1,02
"130300 NHAMUNDA";44;44;18303,20;12944,43;-;-;5358,77;-;-;415,98;415,98;98;2,2;-;-
"130310 NOVA OLINDA DO NORTE";128;128;58768,96;42074,21;-;-;16694,75;-;-;459,13;459,13;485;3,8;-;-
"130320 NOVO AIRAO";79;79;43317,20;31751,17;-;-;11566,03;-;-;548,32;548,32;164;2,1;-;-
"130330 NOVO ARIPUANA";112;112;46661,64;35051,45;-;-;11610,19;-;-;416,62;416,62;301;2,7;1;0,89
"130340 PARINTINS";567;567;240347,87;171882,58;-;-;68465,29;-;-;423,89;423,89;2109;3,7;14;2,47
"130350 PAUINI";119;119;53555,89;38472,48;-;-;15083,41;-;-;450,05;450,05;302;2,5;-;-
"130353 PRESIDENTE FIGUEIREDO";112;112;49531,11;34669,21;-;-;14861,90;-;-;442,24;442,24;321;2,9;1;0,89
"130356 RIO PRETO DA EVA";21;21;8121,17;6746,39;-;-;1374,78;-;-;386,72;386,72;78;3,7;-;-
"130360 SANTA ISABEL DO RIO NEGRO";70;70;28415,40;22419,97;-;-;5995,43;-;-;405,93;405,93;195;2,8;1;1,43
"130370 SANTO ANTONIO DO ICA";112;112;47044,76;32961,81;-;-;14082,95;-;-;420,04;420,04;252;2,3;1;0,89
"130380 SAO GABRIEL DA CACHOEIRA";159;159;82521,00;53803,17;-;-;28717,83;-;-;519,00;519,00;602;3,8;5;3,14
"130390 SAO PAULO DE OLIVENCA";132;132;104406,07;89670,37;-;-;14735,70;-;-;790,96;790,96;441;3,3;3;2,27
"130395 SAO SEBASTIAO DO UATUMA";60;60;23957,86;18825,01;-;-;5132,85;-;-;399,30;399,30;175;2,9;2;3,33
"130400 SILVES";56;56;20476,05;14809,85;-;-;5666,20;-;-;365,64;365,64;154;2,8;-;-
"130406 TABATINGA";162;162;82243,70;60125,46;-;-;22118,24;-;-;507,68;507,68;693;4,3;6;3,70
"130410 TAPAUA";72;72;28022,46;21337,90;-;-;6684,56;-;-;389,20;389,20;162;2,3;-;-
"130420 TEFE";409;409;173088,45;130408,22;-;-;42680,23;-;-;423,20;423,20;1340;3,3;3;0,73
"130423 TONANTINS";94;94;45444,36;33661,17;-;-;11783,19;-;-;483,45;483,45;228;2,4;-;-
"130430 URUCARA";35;35;11477,45;8654,09;-;-;2823,36;-;-;327,93;327,93;102;2,9;-;-
"130440 URUCURITUBA";13;13;1784,60;1145,44;-;-;639,16;-;-;137,28;137,28;30;2,3;-;-
"140005 ALTO ALEGRE";17;17;4717,58;4035,87;-;-;681,71;-;-;277,50;277,50;40;2,4;-;-
"140010 BOA VISTA";3966;3966;3895369,00;2991188,60;-;-;904180,40;-;-;982,19;982,19;28514;7,2;154;3,88
"140015 BONFIM";3;3;1376,20;818,80;-;-;557,40;-;-;458,73;458,73;3;1,0;-;-
"140020 CARACARAI";13;13;6557,56;5485,69;-;-;1071,87;-;-;504,43;504,43;55;4,2;-;-
"140023 CAROEBE";14;14;2970,89;2065,16;-;-;905,73;-;-;212,21;212,21;26;1,9;-;-
"140040 NORMANDIA";12;12;4270,52;2965,42;-;-;1305,10;-;-;355,88;355,88;23;1,9;-;-
"140045 PACARAIMA";71;71;26075,79;20575,39;-;-;5500,40;-;-;367,26;367,26;175;2,5;1;1,41
"140047 RORAINOPOLIS";239;239;108772,28;80192,88;-;-;28579,40;-;-;455,11;455,11;817;3,4;-;-
"140050 SAO JOAO DA BALIZA";24;24;5088,04;4345,81;-;-;742,23;-;-;212,00;212,00;60;2,5;-;-
"140060 SAO LUIZ";13;13;2693,15;2276,63;-;-;416,52;-;-;207,17;207,17;23;1,8;-;-
"150010 ABAETETUBA";966;966;440357,82;327066,73;-;-;113291,09;-;-;455,86;455,86;3590;3,7;18;1,86
"150013 ABEL FIGUEIREDO";39;39;15398,99;10957,42;-;-;4441,57;-;-;394,85;394,85;104;2,7;1;2,56
"150020 ACARA";121;121;49545,51;35969,55;-;-;13575,96;-;-;409,47;409,47;492;4,1;3;2,48
"150030 AFUA";80;80;37660,43;30239,06;-;-;7421,37;-;-;470,76;470,76;335;4,2;-;-
"150034 AGUA AZUL DO NORTE";97;97;34400,07;25929,41;-;-;8470,66;-;-;354,64;354,64;203;2,1;1;1,03
"150040 ALENQUER";365;365;129786,18;99525,69;-;-;30260,49;-;-;355,58;355,58;978;2,7;11;3,01
"150050 ALMEIRIM";109;109;48976,95;36922,27;-;-;12054,68;-;-;449,33;449,33;238;2,2;-;-
"150060 ALTAMIRA";1101;1101;1113861,20;878926,92;-;-;234934,28;-;-;1011,68;1011,68;5464;5,0;39;3,54
"150070 ANAJAS";134;134;50674,34;36406,43;-;-;14267,91;-;-;378,17;378,17;221;1,6;-;-
"150080 ANANINDEUA";1742;1742;2708519,96;2102164,82;-;-;606355,14;-;-;1554,83;1554,83;9333;5,4;49;2,81
"150085 ANAPU";218;218;153415,11;124969,37;-;-;28445,74;-;-;703,74;703,74;958;4,4;-;-
"150090 AUGUSTO CORREA";314;314;151455,55;128892,45;-;-;22563,10;-;-;482,34;482,34;1077;3,4;-;-
"150095 AURORA DO PARA";113;113;47675,95;36597,98;-;-;11077,97;-;-;421,91;421,91;445;3,9;-;-
"150110 BAGRE";12;12;4823,33;4310,68;-;-;512,65;-;-;401,94;401,94;45;3,8;-;-
"150120 BAIAO";174;174;86323,48;71763,48;-;-;14560,00;-;-;496,11;496,11;438;2,5;2;1,15
"150125 BANNACH";15;15;3972,31;3329,45;-;-;642,86;-;-;264,82;264,82;33;2,2;-;-
"150130 BARCARENA";664;664;543786,66;408740,51;-;-;135046,15;-;-;818,96;818,96;2720;4,1;10;1,51
"150140 BELEM";10262;10262;22955337,48;17833923,12;-;-;5121414,36;-;-;2236,93;2236,93;64807;6,3;521;5,08
"150145 BELTERRA";45;45;15055,08;11249,92;-;-;3805,16;-;-;334,56;334,56;154;3,4;1;2,22
"150157 BOM JESUS DO TOCANTINS";76;76;27618,47;22350,92;-;-;5267,55;-;-;363,40;363,40;146;1,9;2;2,63
"150170 BRAGANCA";1358;1358;1412016,66;1125126,27;-;-;286890,39;-;-;1039,78;1039,78;5765;4,2;15;1,10
"150172 BRASIL NOVO";220;220;123511,57;103526,09;-;-;19985,48;-;-;561,42;561,42;623;2,8;1;0,45
"150175 BREJO GRANDE DO ARAGUAIA";54;54;22750,28;20020,03;-;-;2730,25;-;-;421,30;421,30;158;2,9;-;-
"150178 BREU BRANCO";84;84;39052,85;31714,55;-;-;7338,30;-;-;464,91;464,91;260;3,1;-;-
"150180 BREVES";616;616;603659,04;486050,93;-;-;117608,11;-;-;979,97;979,97;3328;5,4;18;2,92
"150200 CACHOEIRA DO ARARI";80;80;28282,45;23322,58;-;-;4959,87;-;-;353,53;353,53;188;2,4;-;-
"150210 CAMETA";553;553;288975,59;207116,61;-;-;81858,98;-;-;522,56;522,56;1764;3,2;8;1,45
"150215 CANAA DOS CARAJAS";306;306;140652,86;98223,32;-;-;42429,54;-;-;459,65;459,65;1071;3,5;7;2,29
"150220 CAPANEMA";562;562;697461,11;559876,61;-;-;137584,50;-;-;1241,03;1241,03;2694;4,8;20;3,56
"150230 CAPITAO POCO";209;209;115017,47;92850,78;-;-;22166,69;-;-;550,32;550,32;633;3,0;-;-
"150240 CASTANHAL";1876;1876;1866558,97;1508708,83;-;-;357850,14;-;-;994,97;994,97;7197;3,8;133;7,09
"150270 CONCEICAO DO ARAGUAIA";385;385;230693,36;183347,86;-;-;47345,50;-;-;599,20;599,20;1326;3,4;-;-
"150275 CONCORDIA DO PARA";47;47;20226,44;16092,93;-;-;4133,51;-;-;430,35;430,35;151;3,2;1;2,13
"150276 CUMARU DO NORTE";50;50;18689,11;15098,49;-;-;3590,62;-;-;373,78;373,78;177;3,5;1;2,00
"150277 CURIONOPOLIS";106;106;48314,74;35066,10;-;-;13248,64;-;-;455,80;455,80;232;2,2;2;1,89
"150280 CURRALINHO";130;130;58392,28;44927,89;-;-;13464,39;-;-;449,17;449,17;449;3,5;2;1,54
"150290 CURUCA";184;184;86289,36;75496,79;-;-;10792,57;-;-;468,96;468,96;617;3,4;8;4,35
"150293 DOM ELISEU";215;215;101335,43;73547,32;-;-;27788,11;-;-;471,33;471,33;457;2,1;3;1,40
"150295 ELDORADO DOS CARAJAS";124;124;56723,50;49460,03;-;-;7263,47;-;-;457,45;457,45;370;3,0;-;-
"150300 FARO";26;26;7056,08;5756,60;-;-;1299,48;-;-;271,39;271,39;45;1,7;1;3,85
"150304 FLORESTA DO ARAGUAIA";103;103;50725,72;39036,56;-;-;11689,16;-;-;492,48;492,48;200;1,9;1;0,97
"150307 GARRAFAO DO NORTE";91;91;34416,55;26814,53;-;-;7602,02;-;-;378,20;378,20;213;2,3;1;1,10
"150309 GOIANESIA DO PARA";128;128;61026,22;45991,77;-;-;15034,45;-;-;476,77;476,77;489;3,8;-;-
"150310 GURUPA";147;147;62527,52;48252,78;-;-;14274,74;-;-;425,36;425,36;331;2,3;-;-
"150320 IGARAPE-ACU";86;86;40186,77;34254,57;-;-;5932,20;-;-;467,29;467,29;378;4,4;2;2,33
"150330 IGARAPE-MIRI";734;734;247735,54;193307,30;-;-;54428,24;-;-;337,51;337,51;1981;2,7;3;0,41
"150345 IPIXUNA DO PARA";433;433;199196,77;156682,85;-;-;42513,92;-;-;460,04;460,04;1482;3,4;6;1,39
"150350 IRITUIA";86;86;33749,17;29197,95;-;-;4551,22;-;-;392,43;392,43;324;3,8;4;4,65
"150360 ITAITUBA";727;727;414326,34;315693,06;-;-;98633,28;-;-;569,91;569,91;3468;4,8;27;3,71
"150370 ITUPIRANGA";116;116;53546,60;40791,81;-;-;12754,79;-;-;461,61;461,61;364;3,1;6;5,17
"150375 JACAREACANGA";107;107;41327,64;30896,22;-;-;10431,42;-;-;386,24;386,24;268;2,5;2;1,87
"150380 JACUNDA";209;209;93982,57;74880,64;-;-;19101,93;-;-;449,68;449,68;531;2,5;2;0,96
"150390 JURUTI";212;212;85153,67;61485,37;-;-;23668,30;-;-;401,67;401,67;468;2,2;3;1,42
"150400 LIMOEIRO DO AJURU";119;119;47158,92;39674,46;-;-;7484,46;-;-;396,29;396,29;330;2,8;1;0,84
"150405 MAE DO RIO";158;158;71317,81;58191,13;-;-;13126,68;-;-;451,38;451,38;430;2,7;2;1,27
"150420 MARABA";1272;1272;1164769,62;903364,13;-;-;261405,49;-;-;915,70;915,70;5625;4,4;57;4,48
"150430 MARACANA";45;45;13977,70;10201,74;-;-;3775,96;-;-;310,62;310,62;103;2,3;-;-
"150440 MARAPANIM";41;41;15223,45;12663,49;-;-;2559,96;-;-;371,30;371,30;129;3,1;1;2,44
"150442 MARITUBA";677;677;586212,38;431592,26;-;-;154620,12;-;-;865,90;865,90;2977;4,4;6;0,89
"150445 MEDICILANDIA";150;150;61626,81;44767,52;-;-;16859,29;-;-;410,85;410,85;349;2,3;-;-
"150450 MELGACO";88;88;30119,00;23196,63;-;-;6922,37;-;-;342,26;342,26;241;2,7;-;-
"150460 MOCAJUBA";121;121;65403,73;51102,57;-;-;14301,16;-;-;540,53;540,53;505;4,2;-;-
"150470 MOJU";155;155;54493,79;44823,91;-;-;9669,88;-;-;351,57;351,57;444;2,9;6;3,87
"150480 MONTE ALEGRE";175;175;66266,61;49541,42;-;-;16725,19;-;-;378,67;378,67;585;3,3;3;1,71
"150490 MUANA";156;156;65959,24;49215,71;-;-;16743,53;-;-;422,82;422,82;467;3,0;5;3,21
"150495 NOVA ESPERANCA DO PIRIA";66;66;28620,21;22791,59;-;-;5828,62;-;-;433,64;433,64;157;2,4;-;-
"150497 NOVA IPIXUNA";20;20;8993,59;7756,58;-;-;1237,01;-;-;449,68;449,68;59;3,0;-;-
"150503 NOVO PROGRESSO";146;146;55549,02;39821,00;-;-;15728,02;-;-;380,47;380,47;468;3,2;3;2,05
"150506 NOVO REPARTIMENTO";134;134;67082,50;50806,04;-;-;16276,46;-;-;500,62;500,62;527;3,9;-;-
"150510 OBIDOS";210;210;79836,89;58068,32;-;-;21768,57;-;-;380,18;380,18;809;3,9;8;3,81
"150520 OEIRAS DO PARA";124;124;63538,35;51274,89;-;-;12263,46;-;-;512,41;512,41;411;3,3;-;-
"150530 ORIXIMINA";401;401;192511,10;146155,85;-;-;46355,25;-;-;480,08;480,08;1340;3,3;11;2,74
"150540 OUREM";61;61;39663,91;31373,36;-;-;8290,55;-;-;650,23;650,23;237;3,9;5;8,20
"150543 OURILANDIA DO NORTE";334;334;147343,20;118801,51;-;-;28541,69;-;-;441,15;441,15;1152;3,4;6;1,80
"150548 PACAJA";202;202;91978,39;72300,37;-;-;19678,02;-;-;455,34;455,34;448;2,2;4;1,98
"150549 PALESTINA DO PARA";63;63;26301,51;20117,71;-;-;6183,80;-;-;417,48;417,48;149;2,4;1;1,59
"150550 PARAGOMINAS";351;351;180983,18;124076,49;-;-;56906,69;-;-;515,62;515,62;1210;3,4;1;0,28
"150553 PARAUAPEBAS";853;853;651757,47;494024,41;-;-;157733,06;-;-;764,08;764,08;4536;5,3;28;3,28
"150555 PAU D'ARCO";56;56;23311,47;18940,64;-;-;4370,83;-;-;416,28;416,28;119;2,1;-;-
"150563 PICARRA";61;61;18429,14;15879,27;-;-;2549,87;-;-;302,12;302,12;127;2,1;-;-
"150565 PLACAS";152;152;38392,54;28199,74;-;-;10192,80;-;-;252,58;252,58;293;1,9;1;0,66
"150570 PONTA DE PEDRAS";93;93;30352,10;25283,66;-;-;5068,44;-;-;326,37;326,37;222;2,4;-;-
"150580 PORTEL";216;216;110558,10;77999,75;-;-;32558,35;-;-;511,84;511,84;489;2,3;3;1,39
"150590 PORTO DE MOZ";177;177;67451,48;53359,20;-;-;14092,28;-;-;381,08;381,08;308;1,7;-;-
"150600 PRAINHA";138;138;54803,86;40667,87;-;-;14135,99;-;-;397,13;397,13;394;2,9;3;2,17
"150613 REDENCAO";758;758;766795,37;621704,94;-;-;145090,43;-;-;1011,60;1011,60;3326;4,4;36;4,75
"150616 RIO MARIA";104;104;42676,23;31641,86;-;-;11034,37;-;-;410,35;410,35;260;2,5;5;4,81
"150618 RONDON DO PARA";346;346;124864,89;99109,91;-;-;25754,98;-;-;360,88;360,88;1003;2,9;1;0,29
"150619 RUROPOLIS";100;100;39713,52;31761,76;-;-;7951,76;-;-;397,14;397,14;331;3,3;-;-
"150620 SALINOPOLIS";159;159;72481,78;56303,38;-;-;16178,40;-;-;455,86;455,86;618;3,9;3;1,89
"150630 SALVATERRA";87;87;50431,59;37734,99;-;-;12696,60;-;-;579,67;579,67;261;3,0;-;-
"150640 SANTA CRUZ DO ARARI";43;43;15896,72;14107,44;-;-;1789,28;-;-;369,69;369,69;142;3,3;-;-
"150650 SANTA IZABEL DO PARA";74;74;32901,29;27853,39;-;-;5047,90;-;-;444,61;444,61;530;7,2;2;2,70
"150658 SANTA MARIA DAS BARREIRAS";108;108;33277,05;26491,59;-;-;6785,46;-;-;308,12;308,12;217;2,0;-;-
"150660 SANTA MARIA DO PARA";81;81;18897,19;16387,47;-;-;2509,72;-;-;233,30;233,30;208;2,6;1;1,23
"150670 SANTANA DO ARAGUAIA";246;246;84120,58;63989,05;-;-;20131,53;-;-;341,95;341,95;727;3,0;-;-
