Per�odo:Ago/2022
"Município";"AIH_aprovadas";"Internações";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"231355 TURURU";8;8;3552,74;2601,25;-;-;951,49;-;-;444,09;444,09;20;2,5;-;-
"231360 UBAJARA";142;142;45717,51;38407,12;-;-;7310,39;-;-;321,95;321,95;374;2,6;3;2,11
"231370 UMARI";12;12;6082,63;5396,33;-;-;686,30;-;-;506,89;506,89;37;3,1;1;8,33
"231375 UMIRIM";10;10;4596,36;3814,32;-;-;782,04;-;-;459,64;459,64;38;3,8;-;-
"231380 URUBURETAMA";9;9;3511,49;2892,23;-;-;619,26;-;-;390,17;390,17;38;4,2;-;-
"231390 URUOCA";3;3;1078,04;813,01;-;-;265,03;-;-;359,35;359,35;7;2,3;-;-
"231395 VARJOTA";20;20;8341,00;6895,96;-;-;1445,04;-;-;417,05;417,05;94;4,7;1;5,00
"231400 VARZEA ALEGRE";401;401;185109,38;140610,28;-;-;44499,10;-;-;461,62;461,62;981;2,4;13;3,24
"231410 VICOSA DO CEARA";153;153;68563,46;50396,91;-;-;18166,55;-;-;448,13;448,13;396;2,6;1;0,65
"240020 ACU";33;33;33860,29;31586,41;-;-;2273,88;-;-;1026,07;1026,07;252;7,6;7;21,21
"240030 AFONSO BEZERRA";7;7;3640,41;3242,93;-;-;397,48;-;-;520,06;520,06;67;9,6;1;14,29
"240050 ALEXANDRIA";411;411;252096,55;180099,56;-;-;71996,99;-;-;613,37;613,37;920;2,2;-;-
"240060 ALMINO AFONSO";190;190;153217,73;100628,37;-;-;52589,36;-;-;806,41;806,41;566;3,0;-;-
"240080 ANGICOS";26;26;13157,05;9769,70;-;-;3387,35;-;-;506,04;506,04;56;2,2;1;3,85
"240090 ANTONIO MARTINS";33;33;14294,83;10805,41;-;-;3489,42;-;-;433,18;433,18;83;2,5;-;-
"240100 APODI";170;170;122334,66;87220,81;-;-;35113,85;-;-;719,62;719,62;456;2,7;1;0,59
"240110 AREIA BRANCA";34;34;16279,61;14151,46;-;-;2128,15;-;-;478,81;478,81;114;3,4;2;5,88
"240145 BARAUNA";16;16;6301,29;5316,28;-;-;985,01;-;-;393,83;393,83;53;3,3;-;-
"240180 BREJINHO";8;8;2560,37;2132,64;-;-;427,73;-;-;320,05;320,05;49;6,1;2;25,00
"240200 CAICO";528;528;439602,34;350769,44;-;-;88832,90;-;-;832,58;832,58;1965;3,7;52;9,85
"240230 CARAUBAS";75;75;43298,86;32049,73;-;-;11249,13;-;-;577,32;577,32;173;2,3;-;-
"240250 CARNAUBAIS";3;3;1827,64;1696,63;-;-;131,01;-;-;609,21;609,21;22;7,3;-;-
"240260 CEARA-MIRIM";96;96;48840,11;33759,85;-;-;15080,26;-;-;508,75;508,75;226;2,4;9;9,38
"240270 CERRO CORA";13;13;5844,35;5127,81;-;-;716,54;-;-;449,57;449,57;53;4,1;-;-
"240310 CURRAIS NOVOS";556;556;625144,26;464346,18;-;-;160798,08;-;-;1124,36;1124,36;1291;2,3;16;2,88
"240320 DOUTOR SEVERIANO";29;29;10605,03;9205,58;-;-;1399,45;-;-;365,69;365,69;154;5,3;-;-
"240325 PARNAMIRIM";609;609;700004,77;529248,12;-;-;170756,65;-;-;1149,43;1149,43;2672;4,4;12;1,97
"240330 ENCANTO";4;4;1268,17;1082,83;-;-;185,34;-;-;317,04;317,04;18;4,5;-;-
"240340 EQUADOR";2;2;789,23;683,72;-;-;105,51;-;-;394,62;394,62;7;3,5;-;-
"240360 EXTREMOZ";24;24;8306,46;7133,34;-;-;1173,12;-;-;346,10;346,10;94;3,9;9;37,50
"240370 FELIPE GUERRA";6;6;2345,41;2055,08;-;-;290,33;-;-;390,90;390,90;24;4,0;1;16,67
"240400 FRUTUOSO GOMES";21;21;11138,34;8692,53;-;-;2445,81;-;-;530,40;530,40;86;4,1;-;-
"240420 GOIANINHA";24;24;10756,62;9485,40;-;-;1271,22;-;-;448,19;448,19;116;4,8;3;12,50
"240450 GUAMARE";91;91;40701,86;28862,39;-;-;11839,47;-;-;447,27;447,27;285;3,1;-;-
"240490 ITAU";3;3;1496,76;1339,12;-;-;157,64;-;-;498,92;498,92;11;3,7;-;-
"240520 JANDUIS";16;16;6933,78;6067,20;-;-;866,58;-;-;433,36;433,36;51;3,2;1;6,25
"240530 JANUARIO CICCO";7;7;2712,97;2394,19;-;-;318,78;-;-;387,57;387,57;39;5,6;1;14,29
"240560 JARDIM DE PIRANHAS";26;26;12464,78;10980,46;-;-;1484,32;-;-;479,41;479,41;131;5,0;-;-
"240570 JARDIM DO SERIDO";29;29;14573,99;12805,58;-;-;1768,41;-;-;502,55;502,55;58;2,0;3;10,34
"240580 JOAO CAMARA";107;107;77462,15;56181,59;-;-;21280,56;-;-;723,95;723,95;582;5,4;4;3,74
"240600 JOSE DA PENHA";7;7;2250,02;1938,93;-;-;311,09;-;-;321,43;321,43;43;6,1;-;-
"240610 JUCURUTU";262;262;187943,17;150745,94;-;-;37197,23;-;-;717,34;717,34;197;0,8;-;-
"240650 LAGOA NOVA";12;12;5186,24;4441,88;-;-;744,36;-;-;432,19;432,19;36;3,0;-;-
"240670 LAJES";33;33;11220,23;8733,02;-;-;2487,21;-;-;340,01;340,01;204;6,2;2;6,06
"240690 LUCRECIA";11;11;4861,09;4376,83;-;-;484,26;-;-;441,92;441,92;22;2,0;-;-
"240710 MACAIBA";64;64;205335,65;168344,67;-;-;36990,98;-;-;3208,37;3208,37;513;8,0;5;7,81
"240720 MACAU";32;32;15078,60;13066,57;-;-;2012,03;-;-;471,21;471,21;217;6,8;6;18,75
"240725 MAJOR SALES";3;3;1747,26;1512,21;-;-;235,05;-;-;582,42;582,42;20;6,7;-;-
"240740 MARTINS";9;9;4106,21;3597,22;-;-;508,99;-;-;456,25;456,25;32;3,6;1;11,11
"240760 MESSIAS TARGINO";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"240780 MONTE ALEGRE";27;27;11697,74;10446,97;-;-;1250,77;-;-;433,25;433,25;110;4,1;-;-
"240800 MOSSORO";2142;2139;5047586,73;3780741,97;-;-;1266844,76;-;-;2356,48;2359,79;12089;5,7;124;5,80
"240810 NATAL";7959;7811;17634252,52;13767596,65;-;-;3866655,87;-;-;2215,64;2257,62;48245;6,2;271;3,47
"240830 NOVA CRUZ";34;34;17006,12;14598,58;-;-;2407,54;-;-;500,18;500,18;254;7,5;3;8,82
"240890 PARELHAS";37;37;18862,28;14802,51;-;-;4059,77;-;-;509,79;509,79;72;1,9;1;2,70
"240910 PASSA E FICA";13;13;6328,32;5765,75;-;-;562,57;-;-;486,79;486,79;57;4,4;-;-
"240930 PATU";12;12;4364,60;3855,16;-;-;509,44;-;-;363,72;363,72;59;4,9;2;16,67
"240940 PAU DOS FERROS";518;518;451868,38;325385,29;-;29649,48;96833,61;-;-;872,33;872,33;2007;3,9;27;5,21
"240980 PEDRO VELHO";4;4;1238,46;1068,07;-;-;170,39;-;-;309,62;309,62;57;14,3;-;-
"240990 PENDENCIAS";20;20;7969,83;6751,86;-;-;1217,97;-;-;398,49;398,49;94;4,7;2;10,00
"241000 PILOES";1;1;324,90;285,40;-;-;39,50;-;-;324,90;324,90;1;1,0;-;-
"241030 SERRA CAIADA";6;6;2781,27;2483,93;-;-;297,34;-;-;463,54;463,54;31;5,2;3;50,00
"241060 RAFAEL GODEIRO";20;20;8885,26;6651,47;-;-;2233,79;-;-;444,26;444,26;59;3,0;1;5,00
"241070 RIACHO DA CRUZ";8;8;3097,26;2675,29;-;-;421,97;-;-;387,16;387,16;26;3,3;1;12,50
"241105 TIBAU";2;2;592,86;500,23;-;-;92,63;-;-;296,43;296,43;10;5,0;-;-
"241120 SANTA CRUZ";387;387;221001,88;143651,28;-;-;77350,60;-;-;571,06;571,06;1509;3,9;7;1,81
"241140 SANTANA DO MATOS";7;7;2614,06;2290,78;-;-;323,28;-;-;373,44;373,44;22;3,1;1;14,29
"241142 SANTANA DO SERIDO";3;3;1668,03;1485,62;-;-;182,41;-;-;556,01;556,01;14;4,7;-;-
"241150 SANTO ANTONIO";226;226;151263,26;111688,55;-;-;39574,71;-;-;669,31;669,31;657;2,9;12;5,31
"241200 SAO GONCALO DO AMARANTE";187;187;231921,73;168852,38;-;16100,79;38823,44;-;8145,12;1240,22;1240,22;985;5,3;13;6,95
"241220 SAO JOSE DE MIPIBU";394;394;216408,50;131175,55;-;-;85232,95;-;-;549,26;549,26;1213;3,1;-;-
"241230 SAO JOSE DO CAMPESTRE";10;10;4711,94;4214,12;-;-;497,82;-;-;471,19;471,19;53;5,3;3;30,00
"241240 SAO JOSE DO SERIDO";3;3;902,68;774,76;-;-;127,92;-;-;300,89;300,89;11;3,7;-;-
"241250 SAO MIGUEL";22;22;7881,78;6355,26;-;-;1526,52;-;-;358,26;358,26;76;3,5;-;-
"241260 SAO PAULO DO POTENGI";42;42;39934,65;37526,88;-;-;2407,77;-;-;950,83;950,83;414;9,9;11;26,19
"241280 SAO RAFAEL";14;14;7431,95;6616,78;-;-;815,17;-;-;530,85;530,85;44;3,1;-;-
"241300 SAO VICENTE";6;6;3283,58;2912,83;-;-;370,75;-;-;547,26;547,26;32;5,3;-;-
"241330 SERRA DE SAO BENTO";3;3;1019,57;877,89;-;-;141,68;-;-;339,86;339,86;7;2,3;-;-
"241335 SERRA DO MEL";12;12;4671,64;4013,55;-;-;658,09;-;-;389,30;389,30;39;3,3;-;-
"241340 SERRA NEGRA DO NORTE";2;2;648,56;540,23;-;-;108,33;-;-;324,28;324,28;7;3,5;-;-
"241355 SERRINHA DOS PINTOS";5;5;1650,37;1426,82;-;-;223,55;-;-;330,07;330,07;14;2,8;-;-
"241360 SEVERIANO MELO";3;3;2597,73;2381,07;-;-;216,66;-;-;865,91;865,91;15;5,0;-;-
"241380 TABOLEIRO GRANDE";5;5;1959,04;1655,02;-;-;304,02;-;-;391,81;391,81;17;3,4;-;-
"241400 TANGARA";10;10;3088,88;2603,35;-;-;485,53;-;-;308,89;308,89;112;11,2;2;20,00
"241410 TENENTE ANANIAS";190;190;212375,84;89857,91;-;50619,09;44772,86;-;27125,98;1117,77;1117,77;571;3,0;-;-
"241420 TIBAU DO SUL";3;3;1725,28;1430,96;-;-;294,32;-;-;575,09;575,09;10;3,3;-;-
"241440 TOUROS";36;36;17052,63;14714,85;-;-;2337,78;-;-;473,68;473,68;217;6,0;5;13,89
"241445 TRIUNFO POTIGUAR";2;2;695,25;589,38;-;-;105,87;-;-;347,63;347,63;2;1,0;-;-
"241460 UPANEMA";3;3;2030,75;1801,83;-;-;228,92;-;-;676,92;676,92;19;6,3;-;-
"241490 VICOSA";1;1;843,30;803,80;-;-;39,50;-;-;843,30;843,30;9;9,0;-;-
"250010 AGUA BRANCA";6;6;1695,17;1500,45;-;-;194,72;-;-;282,53;282,53;27;4,5;-;-
"250040 ALAGOA NOVA";44;44;18872,57;16602,23;-;-;2270,34;-;-;428,92;428,92;318;7,2;2;4,55
"250070 SAO JOAO DO RIO DO PEIXE";20;20;8598,53;7430,33;-;-;1168,20;-;-;429,93;429,93;79;4,0;-;-
"250090 ARARA";1;1;139,42;115,92;-;-;23,50;-;-;139,42;139,42;1;1,0;-;-
"250110 AREIA";15;15;4926,72;4324,79;-;-;601,93;-;-;328,45;328,45;102;6,8;2;13,33
"250130 AROEIRAS";21;21;11729,33;10354,43;-;-;1374,90;-;-;558,54;558,54;128;6,1;1;4,76
"250150 BANANEIRAS";5;5;2249,22;1446,76;-;-;802,46;-;-;449,84;449,84;5;1,0;-;-
"250180 BAYEUX";164;164;116500,01;78416,72;-;-;38083,29;-;-;710,37;710,37;249;1,5;-;-
"250190 BELEM";18;18;12937,85;8420,59;-;-;4517,26;-;-;718,77;718,77;28;1,6;-;-
"250200 BELEM DO BREJO DO CRUZ";4;4;2103,98;1871,89;-;-;232,09;-;-;526,00;526,00;13;3,3;-;-
"250240 BONITO DE SANTA FE";17;17;6419,45;5591,01;-;-;828,44;-;-;377,61;377,61;74;4,4;-;-
"250250 BOQUEIRAO";20;20;7986,85;6913,27;-;-;1073,58;-;-;399,34;399,34;101;5,0;2;10,00
"250280 BREJO DO CRUZ";9;9;4694,24;4097,71;-;-;596,53;-;-;521,58;521,58;45;5,0;3;33,33
"250300 CAAPORA";141;141;66574,41;58209,46;-;-;8364,95;-;-;472,16;472,16;434;3,1;2;1,42
"250320 CABEDELO";156;156;88393,19;63324,13;-;-;25069,06;-;-;566,62;566,62;512;3,3;5;3,21
"250350 CACIMBA DE DENTRO";1;1;443,40;267,60;-;-;175,80;-;-;443,40;443,40;1;1,0;-;-
"250370 CAJAZEIRAS";706;706;487675,74;374977,09;-;-;112698,65;-;-;690,76;690,76;3277;4,6;41;5,81
"250400 CAMPINA GRANDE";4583;4443;7028790,59;5479086,95;-;-;1549703,64;-;-;1533,67;1581,99;26414;5,9;232;5,22
"250430 CATOLE DO ROCHA";124;124;54211,66;42392,83;-;-;11818,83;-;-;437,19;437,19;260;2,1;4;3,23
"250440 CONCEICAO";16;16;5773,83;4830,90;-;-;942,93;-;-;360,86;360,86;57;3,6;-;-
"250480 COREMAS";39;39;14052,86;11575,44;-;-;2477,42;-;-;360,33;360,33;111;2,8;1;2,56
"250500 CUBATI";3;3;1771,26;1536,21;-;-;235,05;-;-;590,42;590,42;3;1,0;-;-
"250510 CUITE";70;70;36266,43;28509,85;-;-;7756,58;-;-;518,09;518,09;185;2,6;1;1,43
"250600 ESPERANCA";50;50;29919,95;26434,95;-;-;3485,00;-;-;598,40;598,40;300;6,0;7;14,00
"250630 GUARABIRA";335;335;259856,80;190538,02;-;-;69318,78;-;-;775,69;775,69;1582;4,7;21;6,27
"250690 ITABAIANA";154;154;79258,96;56026,93;-;-;23232,03;-;-;514,67;514,67;441;2,9;3;1,95
"250700 ITAPORANGA";158;158;74984,68;55078,16;-;-;19906,52;-;-;474,59;474,59;367;2,3;4;2,53
"250750 JOAO PESSOA";6178;6099;11711368,49;9260762,70;-;-;2450605,79;-;-;1895,66;1920,21;40617;6,7;329;5,39
"250770 JUAZEIRINHO";11;11;4912,91;3609,04;-;-;1303,87;-;-;446,63;446,63;27;2,5;2;18,18
"250800 JURU";14;14;6525,15;5617,80;-;-;907,35;-;-;466,08;466,08;46;3,3;-;-
"250830 LAGOA SECA";25;25;11233,14;9835,96;-;-;1397,18;-;-;449,33;449,33;91;3,6;4;16,00
"250890 MAMANGUAPE";379;379;362094,31;269899,46;-;-;92194,85;-;-;955,39;955,39;1644;4,3;19;5,01
"250920 MASSARANDUBA";2;2;943,22;814,86;-;-;128,36;-;-;471,61;471,61;4;2,0;1;50,00
"250970 MONTEIRO";323;323;146903,73;110773,27;-;-;36130,46;-;-;454,81;454,81;1147;3,6;16;4,95
"251080 PATOS";1064;1064;1014276,97;759251,66;-;-;255025,31;-;-;953,27;953,27;5687;5,3;56;5,26
"251090 PAULISTA";20;20;8327,97;7341,49;-;-;986,48;-;-;416,40;416,40;84;4,2;-;-
"251110 PEDRA LAVRADA";23;23;8409,63;6122,56;-;-;2287,07;-;-;365,64;365,64;29;1,3;-;-
"251120 PEDRAS DE FOGO";57;57;30065,98;25027,17;-;-;5038,81;-;-;527,47;527,47;336;5,9;2;3,51
"251130 PIANCO";151;151;87613,19;70555,42;-;-;17057,77;-;-;580,22;580,22;482;3,2;13;8,61
"251140 PICUI";83;83;39017,07;30414,21;-;-;8602,86;-;-;470,09;470,09;215;2,6;1;1,20
"251200 POCINHOS";34;34;12334,20;10796,95;-;-;1537,25;-;-;362,77;362,77;133;3,9;-;-
"251210 POMBAL";186;186;96894,82;68003,76;-;-;28891,06;-;-;520,94;520,94;613;3,3;11;5,91
"251230 PRINCESA ISABEL";86;86;46007,83;32011,53;-;-;13996,30;-;-;534,97;534,97;260;3,0;2;2,33
"251250 QUEIMADAS";420;420;212758,62;159703,73;-;-;53054,89;-;-;506,57;506,57;1355;3,2;14;3,33
"251340 SANTA LUZIA";16;16;5239,05;4416,60;-;-;822,45;-;-;327,44;327,44;61;3,8;1;6,25
"251370 SANTA RITA";515;515;824214,77;686576,93;-;-;137637,84;-;-;1600,42;1600,42;3179;6,2;43;8,35
"251390 SAO BENTO";97;97;37077,87;27276,43;-;-;9801,44;-;-;382,25;382,25;236;2,4;3;3,09
"251450 SAO JOSE DE PIRANHAS";19;19;6495,52;5719,56;-;-;775,96;-;-;341,87;341,87;95;5,0;2;10,53
"251530 SAPE";77;77;37940,97;31676,30;-;-;6264,67;-;-;492,74;492,74;387;5,0;9;11,69
"251540 SAO VICENTE DO SERIDO";21;21;7326,07;6295,70;-;-;1030,37;-;-;348,86;348,86;47;2,2;-;-
"251550 SERRA BRANCA";73;73;29771,16;24699,85;-;-;5071,31;-;-;407,82;407,82;253;3,5;4;5,48
"251600 SOLANEA";164;164;63793,16;55542,78;-;-;8250,38;-;-;388,98;388,98;449;2,7;5;3,05
"251620 SOUSA";200;200;210431,83;175121,24;-;-;35310,59;-;-;1052,16;1052,16;1045;5,2;19;9,50
"251630 SUME";92;92;43748,06;32909,53;-;-;10838,53;-;-;475,52;475,52;325;3,5;5;5,43
"251650 TAPEROA";75;75;30675,55;26280,84;-;-;4394,71;-;-;409,01;409,01;364;4,9;2;2,67
"251660 TAVARES";115;115;25631,92;21423,32;-;-;4208,60;-;-;222,89;222,89;144;1,3;1;0,87
"251690 UIRAUNA";142;142;50039,78;44197,94;-;-;5841,84;-;-;352,39;352,39;332;2,3;-;-
"260010 AFOGADOS DA INGAZEIRA";482;482;304892,72;245938,43;-;-;58954,29;-;-;632,56;632,56;1457;3,0;24;4,98
"260020 AFRANIO";45;45;19068,36;15303,21;-;-;3765,15;-;-;423,74;423,74;179;4,0;1;2,22
"260030 AGRESTINA";109;106;92860,61;78391,09;-;-;14469,52;-;-;851,93;876,04;736;6,9;1;0,94
"260040 AGUA PRETA";31;31;14027,83;11554,31;-;-;2473,52;-;-;452,51;452,51;120;3,9;1;3,23
"260050 AGUAS BELAS";35;35;14727,77;10086,93;-;-;4640,84;-;-;420,79;420,79;122;3,5;-;-
"260060 ALAGOINHA";10;10;4196,97;3490,69;-;-;706,28;-;-;419,70;419,70;34;3,4;-;-
"260070 ALIANCA";5;5;1835,70;1578,89;-;-;256,81;-;-;367,14;367,14;19;3,8;-;-
"260080 ALTINHO";13;13;5424,95;4698,97;-;-;725,98;-;-;417,30;417,30;82;6,3;1;7,69
"260090 AMARAJI";18;18;6268,84;5353,03;-;-;915,81;-;-;348,27;348,27;58;3,2;1;5,56
"260100 ANGELIM";8;8;2816,94;2483,62;-;-;333,32;-;-;352,12;352,12;37;4,6;-;-
"260110 ARARIPINA";765;765;767335,90;598072,33;-;-;169263,57;-;-;1003,05;1003,05;3382;4,4;17;2,22
"260120 ARCOVERDE";1122;1122;790514,87;621222,65;-;-;169292,22;-;-;704,56;704,56;3676;3,3;47;4,19
"260130 BARRA DE GUABIRABA";3;3;912,45;780,92;-;-;131,53;-;-;304,15;304,15;11;3,7;-;-
"260140 BARREIROS";74;74;33984,76;24862,96;-;-;9121,80;-;-;459,25;459,25;314;4,2;3;4,05
"260150 BELEM DE MARIA";3;3;1058,04;926,11;-;-;131,93;-;-;352,68;352,68;16;5,3;-;-
"260160 BELEM DE SAO FRANCISCO";17;17;5945,21;5066,61;-;-;878,60;-;-;349,72;349,72;106;6,2;1;5,88
"260170 BELO JARDIM";111;111;64390,28;50396,22;-;-;13994,06;-;-;580,09;580,09;359;3,2;8;7,21
"260180 BETANIA";10;10;2158,96;1812,46;-;-;346,50;-;-;215,90;215,90;40;4,0;-;-
"260190 BEZERROS";271;271;503475,41;396477,10;-;-;106998,31;-;-;1857,84;1857,84;2105;7,8;23;8,49
"260200 BODOCO";24;24;10303,73;8742,60;-;-;1561,13;-;-;429,32;429,32;142;5,9;-;-
"260210 BOM CONSELHO";29;29;12326,40;10465,61;-;-;1860,79;-;-;425,05;425,05;197;6,8;2;6,90
"260220 BOM JARDIM";4;4;1640,86;1488,80;-;-;152,06;-;-;410,22;410,22;19;4,8;-;-
"260230 BONITO";35;35;17082,00;12646,46;-;-;4435,54;-;-;488,06;488,06;72;2,1;2;5,71
"260240 BREJAO";11;11;4816,20;4171,11;-;-;645,09;-;-;437,84;437,84;52;4,7;-;-
"260250 BREJINHO";18;18;6488,09;5733,03;-;-;755,06;-;-;360,45;360,45;55;3,1;1;5,56
"260260 BREJO DA MADRE DE DEUS";21;21;10063,54;8386,66;-;-;1676,88;-;-;479,22;479,22;87;4,1;1;4,76
"260280 BUIQUE";178;178;64476,25;51434,52;-;-;13041,73;-;-;362,23;362,23;535;3,0;-;-
"260290 CABO DE SANTO AGOSTINHO";1059;1059;1412143,16;1170094,31;-;-;242048,85;-;-;1333,47;1333,47;5548;5,2;81;7,65
"260300 CABROBO";39;39;22189,51;14961,12;-;-;7228,39;-;-;568,96;568,96;99;2,5;1;2,56
"260310 CACHOEIRINHA";19;19;6364,41;5506,20;-;-;858,21;-;-;334,97;334,97;87;4,6;1;5,26
"260320 CAETES";22;22;7546,86;6042,07;-;-;1504,79;-;-;343,04;343,04;99;4,5;1;4,55
"260330 CALCADO";12;12;4798,74;4160,89;-;-;637,85;-;-;399,90;399,90;62;5,2;-;-
"260340 CALUMBI";2;2;759,37;654,40;-;-;104,97;-;-;379,68;379,68;5;2,5;-;-
"260345 CAMARAGIBE";62;62;30250,10;19844,44;-;-;10405,66;-;-;487,90;487,90;62;1,0;-;-
"260350 CAMOCIM DE SAO FELIX";13;13;3702,67;3189,84;-;-;512,83;-;-;284,82;284,82;42;3,2;1;7,69
"260360 CAMUTANGA";5;5;2648,27;2338,89;-;-;309,38;-;-;529,65;529,65;37;7,4;1;20,00
"260370 CANHOTINHO";37;37;14934,64;10794,90;-;-;4139,74;-;-;403,64;403,64;329;8,9;2;5,41
"260380 CAPOEIRAS";32;32;12770,72;10381,76;-;-;2388,96;-;-;399,08;399,08;178;5,6;-;-
"260390 CARNAIBA";28;28;12079,43;9692,48;-;-;2386,95;-;-;431,41;431,41;98;3,5;1;3,57
"260392 CARNAUBEIRA DA PENHA";15;15;4684,27;4059,95;-;-;624,32;-;-;312,28;312,28;62;4,1;-;-
"260400 CARPINA";45;45;24176,63;19029,71;-;-;5146,92;-;-;537,26;537,26;297;6,6;-;-
"260410 CARUARU";4448;4448;4205377,49;3314004,96;-;-;891372,53;-;-;945,45;945,45;20066;4,5;266;5,98
"260415 CASINHAS";4;4;1846,31;1542,41;-;-;303,90;-;-;461,58;461,58;46;11,5;-;-
"260420 CATENDE";13;13;4262,34;3198,35;-;-;1063,99;-;-;327,87;327,87;57;4,4;-;-
"260430 CEDRO";11;11;4544,71;4050,10;-;-;494,61;-;-;413,16;413,16;45;4,1;-;-
"260450 CHA GRANDE";27;27;12551,88;9716,16;-;-;2835,72;-;-;464,88;464,88;158;5,9;2;7,41
"260460 CONDADO";14;14;6411,32;5101,01;-;-;1310,31;-;-;457,95;457,95;96;6,9;-;-
"260470 CORRENTES";15;15;6068,68;4181,03;-;-;1887,65;-;-;404,58;404,58;36;2,4;1;6,67
"260480 CORTES";48;48;26413,90;18807,70;-;-;7606,20;-;-;550,29;550,29;171;3,6;-;-
"260490 CUMARU";15;15;5831,01;5224,56;-;-;606,45;-;-;388,73;388,73;87;5,8;-;-
"260500 CUPIRA";24;24;9174,81;6638,89;-;-;2535,92;-;-;382,28;382,28;78;3,3;3;12,50
"260510 CUSTODIA";71;71;30416,85;23146,13;-;-;7270,72;-;-;428,41;428,41;243;3,4;1;1,41
"260515 DORMENTES";16;16;6171,26;5126,04;-;-;1045,22;-;-;385,70;385,70;77;4,8;-;-
"260520 ESCADA";37;37;16328,84;14561,10;-;-;1767,74;-;-;441,32;441,32;138;3,7;5;13,51
"260530 EXU";28;28;11309,63;9555,39;-;-;1754,24;-;-;403,92;403,92;297;10,6;-;-
"260540 FEIRA NOVA";6;6;1547,64;1216,50;-;-;331,14;-;-;257,94;257,94;16;2,7;1;16,67
"260545 FERNANDO DE NORONHA";3;3;931,78;813,34;-;-;118,44;-;-;310,59;310,59;4;1,3;1;33,33
"260560 FLORES";17;17;6965,50;6232,38;-;-;733,12;-;-;409,74;409,74;60;3,5;-;-
"260570 FLORESTA";75;75;31800,02;24553,75;-;-;7246,27;-;-;424,00;424,00;214;2,9;4;5,33
"260580 FREI MIGUELINHO";12;12;1912,62;1580,85;-;-;331,77;-;-;159,38;159,38;71;5,9;3;25,00
"260590 GAMELEIRA";3;3;1231,18;992,92;-;-;238,26;-;-;410,39;410,39;10;3,3;1;33,33
"260600 GARANHUNS";1138;1138;1101520,28;857012,19;-;-;244508,09;-;-;967,94;967,94;4204;3,7;63;5,54
"260610 GLORIA DO GOITA";5;5;1728,73;1480,42;-;-;248,31;-;-;345,75;345,75;40;8,0;-;-
"260620 GOIANA";468;468;234409,25;167855,39;-;-;66553,86;-;-;500,87;500,87;1790;3,8;19;4,06
"260630 GRANITO";7;7;2353,00;1887,26;-;-;465,74;-;-;336,14;336,14;36;5,1;-;-
"260640 GRAVATA";45;45;81180,33;69620,32;-;-;11560,01;-;-;1804,01;1804,01;281;6,2;6;13,33
"260650 IATI";102;102;52149,27;35209,71;-;-;16939,56;-;-;511,27;511,27;244;2,4;-;-
"260660 IBIMIRIM";30;30;14583,90;12684,37;-;-;1899,53;-;-;486,13;486,13;105;3,5;-;-
"260670 IBIRAJUBA";4;4;1762,84;1595,01;-;-;167,83;-;-;440,71;440,71;14;3,5;-;-
"260680 IGARASSU";44;35;26248,77;23281,78;-;-;2966,99;-;-;596,56;749,96;337;9,6;-;-
"260690 IGUARACY";9;9;2393,74;2132,19;-;-;261,55;-;-;265,97;265,97;31;3,4;-;-
"260700 INAJA";42;42;13246,29;10840,53;-;-;2405,76;-;-;315,39;315,39;130;3,1;-;-
"260710 INGAZEIRA";8;8;2570,55;2276,03;-;-;294,52;-;-;321,32;321,32;19;2,4;-;-
"260720 IPOJUCA";125;125;63142,10;36413,17;-;-;26728,93;-;-;505,14;505,14;230;1,8;-;-
"260730 IPUBI";71;71;26603,58;22134,91;-;-;4468,67;-;-;374,70;374,70;390;5,5;-;-
"260750 ITAIBA";35;35;14815,10;12595,42;-;-;2219,68;-;-;423,29;423,29;125;3,6;1;2,86
"260765 ITAMBE";2;2;1025,82;771,67;-;-;254,15;-;-;512,91;512,91;12;6,0;-;-
"260770 ITAPETIM";56;56;36417,41;24735,73;-;-;11681,68;-;-;650,31;650,31;56;1,0;-;-
"260790 JABOATAO DOS GUARARAPES";2046;2019;3500858,82;2857174,23;-;-;643684,59;-;-;1711,07;1733,96;12469;6,2;64;3,17
"260795 JAQUEIRA";40;40;14348,41;12415,14;-;-;1933,27;-;-;358,71;358,71;176;4,4;3;7,50
"260800 JATAUBA";16;16;6126,92;4638,92;-;-;1488,00;-;-;382,93;382,93;78;4,9;-;-
"260805 JATOBA";16;16;5753,17;4341,23;-;-;1411,94;-;-;359,57;359,57;66;4,1;-;-
"260810 JOAO ALFREDO";26;26;8679,01;7543,84;-;-;1135,17;-;-;333,81;333,81;176;6,8;2;7,69
"260825 JUCATI";3;3;1123,68;957,93;-;-;165,75;-;-;374,56;374,56;19;6,3;-;-
"260830 JUPI";21;21;8487,47;7240,88;-;-;1246,59;-;-;404,17;404,17;86;4,1;-;-
"260840 JUREMA";10;10;3540,73;2880,23;-;-;660,50;-;-;354,07;354,07;30;3,0;-;-
