Per�odo:Mar/2022
"Município";"AIH_aprovadas";"Internações";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"120034 MANOEL URBANO";29;29;8232,09;5466,88;-;-;2765,21;-;-;283,87;283,87;56;1,9;-;-
"120035 MARECHAL THAUMATURGO";17;17;1904,08;1485,09;-;-;418,99;-;-;112,00;112,00;29;1,7;-;-
"120038 PLACIDO DE CASTRO";42;42;10186,59;8433,00;-;-;1753,59;-;-;242,54;242,54;122;2,9;1;2,38
"120039 PORTO WALTER";86;86;23587,50;17650,62;-;-;5936,88;-;-;274,27;274,27;124;1,4;3;3,49
"120040 RIO BRANCO";2316;2316;2712221,24;2079044,47;-;-;633176,77;-;-;1171,08;1171,08;14783;6,4;115;4,97
"120042 RODRIGUES ALVES";27;27;9153,47;7508,28;-;-;1645,19;-;-;339,02;339,02;54;2,0;-;-
"120045 SENADOR GUIOMARD";41;41;14715,52;12718,93;-;-;1996,59;-;-;358,92;358,92;199;4,9;1;2,44
"120050 SENA MADUREIRA";183;183;77319,29;61002,17;-;-;16317,12;-;-;422,51;422,51;573;3,1;4;2,19
"120060 TARAUACA";139;139;54542,57;40244,25;-;-;14298,32;-;-;392,39;392,39;296;2,1;-;-
"120070 XAPURI";61;61;20263,47;17157,29;-;-;3106,18;-;-;332,19;332,19;234;3,8;-;-
"130006 AMATURA";45;45;22235,77;15693,32;-;-;6542,45;-;-;494,13;494,13;114;2,5;-;-
"130008 ANAMA";181;181;65548,92;52980,33;-;-;12568,59;-;-;362,15;362,15;530;2,9;1;0,55
"130010 ANORI";30;30;10528,14;7907,49;-;-;2620,65;-;-;350,94;350,94;85;2,8;-;-
"130014 APUI";88;88;46329,01;34525,87;-;-;11803,14;-;-;526,47;526,47;267;3,0;1;1,14
"130020 ATALAIA DO NORTE";47;47;17233,93;13117,73;-;-;4116,20;-;-;366,68;366,68;124;2,6;-;-
"130030 AUTAZES";97;97;49905,69;32263,27;-;-;17642,42;-;-;514,49;514,49;205;2,1;-;-
"130040 BARCELOS";87;87;33630,13;25934,76;-;-;7695,37;-;-;386,55;386,55;284;3,3;2;2,30
"130050 BARREIRINHA";86;86;34976,03;23936,70;-;-;11039,33;-;-;406,70;406,70;245;2,8;-;-
"130063 BERURI";59;59;23637,12;15908,71;-;-;7728,41;-;-;400,63;400,63;145;2,5;-;-
"130068 BOA VISTA DO RAMOS";82;82;28454,50;22380,84;-;-;6073,66;-;-;347,01;347,01;216;2,6;-;-
"130070 BOCA DO ACRE";156;156;66217,18;45977,26;-;-;20239,92;-;-;424,47;424,47;489;3,1;-;-
"130080 BORBA";118;118;54807,13;39504,37;-;-;15302,76;-;-;464,47;464,47;266;2,3;-;-
"130083 CAAPIRANGA";59;59;17192,69;13464,72;-;-;3727,97;-;-;291,40;291,40;125;2,1;-;-
"130090 CANUTAMA";42;42;15472,10;11501,33;-;-;3970,77;-;-;368,38;368,38;119;2,8;-;-
"130100 CARAUARI";99;99;56252,12;40838,39;-;-;15413,73;-;-;568,20;568,20;341;3,4;2;2,02
"130110 CAREIRO";113;113;50761,54;34864,03;-;-;15897,51;-;-;449,22;449,22;237;2,1;-;-
"130115 CAREIRO DA VARZEA";2;2;268,85;246,35;-;-;22,50;-;-;134,43;134,43;7;3,5;-;-
"130120 COARI";307;307;153066,72;111589,13;-;-;41477,59;-;-;498,59;498,59;945;3,1;4;1,30
"130130 CODAJAS";130;130;71670,33;53681,02;-;-;17989,31;-;-;551,31;551,31;323;2,5;2;1,54
"130140 EIRUNEPE";144;144;79743,10;56009,09;-;-;23734,01;-;-;553,77;553,77;400;2,8;3;2,08
"130150 ENVIRA";75;75;32795,21;23777,12;-;-;9018,09;-;-;437,27;437,27;237;3,2;2;2,67
"130160 FONTE BOA";101;101;49361,46;35702,90;-;-;13658,56;-;-;488,73;488,73;252;2,5;1;0,99
"130165 GUAJARA";43;43;22343,04;18441,43;-;-;3901,61;-;-;519,61;519,61;161;3,7;-;-
"130170 HUMAITA";194;194;119665,52;87086,37;-;-;32579,15;-;-;616,83;616,83;555;2,9;4;2,06
"130180 IPIXUNA";130;130;81295,35;59995,22;-;-;21300,13;-;-;625,35;625,35;389;3,0;-;-
"130185 IRANDUBA";58;58;38677,06;33709,61;-;-;4967,45;-;-;666,85;666,85;267;4,6;-;-
"130190 ITACOATIARA";355;355;185042,73;125172,54;-;-;59870,19;-;-;521,25;521,25;996;2,8;8;2,25
"130200 ITAPIRANGA";32;32;13285,97;8816,29;-;-;4469,68;-;-;415,19;415,19;74;2,3;-;-
"130210 JAPURA";31;31;12972,45;9233,74;-;-;3738,71;-;-;418,47;418,47;56;1,8;-;-
"130220 JURUA";39;39;26665,32;20041,97;-;-;6623,35;-;-;683,73;683,73;96;2,5;1;2,56
"130230 JUTAI";98;98;38302,15;26995,05;-;-;11307,10;-;-;390,84;390,84;155;1,6;-;-
"130240 LABREA";203;203;96627,16;70020,69;-;-;26606,47;-;-;476,00;476,00;562;2,8;7;3,45
"130250 MANACAPURU";488;488;267331,28;190934,82;-;-;76396,46;-;-;547,81;547,81;1116;2,3;8;1,64
"130255 MANAQUIRI";68;68;24822,90;19532,80;-;-;5290,10;-;-;365,04;365,04;239;3,5;1;1,47
"130260 MANAUS";10893;10893;16405270,37;13198970,08;-;-;3206300,29;-;-;1506,04;1506,04;68124;6,3;565;5,19
"130270 MANICORE";179;179;80107,78;54118,96;-;-;25988,82;-;-;447,53;447,53;290;1,6;-;-
"130290 MAUES";271;271;143577,01;98863,26;-;-;44713,75;-;-;529,80;529,80;675;2,5;9;3,32
"130310 NOVA OLINDA DO NORTE";171;171;85989,85;57349,19;-;-;28640,66;-;-;502,86;502,86;440;2,6;-;-
"130320 NOVO AIRAO";84;84;43048,40;33369,13;-;-;9679,27;-;-;512,48;512,48;178;2,1;2;2,38
"130330 NOVO ARIPUANA";91;91;38701,52;27991,23;-;-;10710,29;-;-;425,29;425,29;250;2,7;-;-
"130340 PARINTINS";455;455;214995,15;155179,71;-;-;59815,44;-;-;472,52;472,52;1726;3,8;23;5,05
"130353 PRESIDENTE FIGUEIREDO";110;110;48325,70;34091,73;-;-;14233,97;-;-;439,32;439,32;266;2,4;3;2,73
"130356 RIO PRETO DA EVA";19;19;7449,92;5472,21;-;-;1977,71;-;-;392,10;392,10;78;4,1;-;-
"130360 SANTA ISABEL DO RIO NEGRO";57;57;26793,82;19189,71;-;-;7604,11;-;-;470,07;470,07;238;4,2;1;1,75
"130370 SANTO ANTONIO DO ICA";176;176;65244,11;47059,31;-;-;18184,80;-;-;370,71;370,71;520;3,0;1;0,57
"130380 SAO GABRIEL DA CACHOEIRA";174;174;84119,22;58665,08;-;-;25454,14;-;-;483,44;483,44;677;3,9;4;2,30
"130390 SAO PAULO DE OLIVENCA";176;176;80210,36;64530,98;-;-;15679,38;-;-;455,74;455,74;563;3,2;3;1,70
"130395 SAO SEBASTIAO DO UATUMA";51;51;19981,89;13832,62;-;-;6149,27;-;-;391,80;391,80;90;1,8;1;1,96
"130400 SILVES";63;63;23169,11;16171,38;-;-;6997,73;-;-;367,76;367,76;96;1,5;1;1,59
"130406 TABATINGA";205;205;100521,62;63587,18;-;-;36934,44;-;-;490,35;490,35;531;2,6;8;3,90
"130410 TAPAUA";105;105;46016,91;31589,00;-;-;14427,91;-;-;438,26;438,26;234;2,2;-;-
"130420 TEFE";392;392;209303,67;137056,37;10778,47;-;55692,79;5776,04;-;533,94;533,94;1102;2,8;7;1,79
"130423 TONANTINS";92;92;48133,76;36394,12;-;-;11739,64;-;-;523,19;523,19;330;3,6;1;1,09
"130426 UARINI";61;61;38275,42;27609,17;-;-;10666,25;-;-;627,47;627,47;113;1,9;1;1,64
"130430 URUCARA";60;60;25870,55;17141,71;-;-;8728,84;-;-;431,18;431,18;179;3,0;3;5,00
"140005 ALTO ALEGRE";11;11;3466,46;3020,86;-;-;445,60;-;-;315,13;315,13;46;4,2;-;-
"140010 BOA VISTA";3832;3832;3159819,73;2403612,47;-;-;756207,26;-;-;824,59;824,59;27076;7,1;108;2,82
"140015 BONFIM";9;9;4104,60;2432,40;-;-;1672,20;-;-;456,07;456,07;9;1,0;-;-
"140020 CARACARAI";17;17;6718,43;4881,94;-;-;1836,49;-;-;395,20;395,20;73;4,3;-;-
"140023 CAROEBE";9;9;1837,47;1434,15;-;-;403,32;-;-;204,16;204,16;24;2,7;-;-
"140040 NORMANDIA";13;13;4762,37;3486,40;-;-;1275,97;-;-;366,34;366,34;27;2,1;-;-
"140045 PACARAIMA";44;44;14007,06;11003,52;-;-;3003,54;-;-;318,34;318,34;82;1,9;-;-
"140047 RORAINOPOLIS";259;259;129849,02;97016,08;-;-;32832,94;-;-;501,35;501,35;911;3,5;1;0,39
"140050 SAO JOAO DA BALIZA";12;12;4032,77;3396,90;-;-;635,87;-;-;336,06;336,06;34;2,8;-;-
"150010 ABAETETUBA";1035;1035;468332,26;344741,57;-;-;123590,69;-;-;452,49;452,49;3921;3,8;17;1,64
"150013 ABEL FIGUEIREDO";48;48;25322,28;19473,34;-;-;5848,94;-;-;527,55;527,55;130;2,7;1;2,08
"150020 ACARA";129;129;57072,49;38834,47;-;-;18238,02;-;-;442,42;442,42;397;3,1;2;1,55
"150030 AFUA";76;76;30669,52;23426,21;-;-;7243,31;-;-;403,55;403,55;247;3,3;-;-
"150034 AGUA AZUL DO NORTE";54;54;15055,23;11755,18;-;-;3300,05;-;-;278,80;278,80;111;2,1;-;-
"150040 ALENQUER";370;370;163200,79;125697,15;-;-;37503,64;-;-;441,08;441,08;939;2,5;17;4,59
"150050 ALMEIRIM";142;142;54174,88;41407,22;-;-;12767,66;-;-;381,51;381,51;357;2,5;1;0,70
"150060 ALTAMIRA";1044;1044;1380792,83;1086156,23;-;-;294636,60;-;-;1322,60;1322,60;5525;5,3;48;4,60
"150070 ANAJAS";132;132;48359,56;35394,92;-;-;12964,64;-;-;366,36;366,36;220;1,7;-;-
"150080 ANANINDEUA";1843;1843;2547636,77;1970936,81;-;-;576699,96;-;-;1382,33;1382,33;9644;5,2;42;2,28
"150085 ANAPU";130;130;83587,78;68697,72;-;-;14890,06;-;-;642,98;642,98;560;4,3;-;-
"150090 AUGUSTO CORREA";262;262;122708,61;103879,07;-;-;18829,54;-;-;468,35;468,35;1032;3,9;3;1,15
"150095 AURORA DO PARA";114;114;55901,79;42388,82;-;-;13512,97;-;-;490,37;490,37;347;3,0;-;-
"150110 BAGRE";6;6;1575,69;1373,32;-;-;202,37;-;-;262,61;262,61;17;2,8;-;-
"150120 BAIAO";200;200;71669,19;57690,41;-;-;13978,78;-;-;358,35;358,35;428;2,1;2;1,00
"150125 BANNACH";12;12;2844,51;2314,94;-;-;529,57;-;-;237,04;237,04;20;1,7;-;-
"150130 BARCARENA";627;627;524105,54;383506,39;-;-;140599,15;-;-;835,89;835,89;2341;3,7;7;1,12
"150140 BELEM";10168;10168;21443644,49;16598562,27;-;-;4845082,22;-;-;2108,93;2108,93;63105;6,2;478;4,70
"150145 BELTERRA";97;97;38874,34;27799,30;-;-;11075,04;-;-;400,77;400,77;191;2,0;2;2,06
"150157 BOM JESUS DO TOCANTINS";69;69;27848,41;22353,57;-;-;5494,84;-;-;403,60;403,60;127;1,8;1;1,45
"150170 BRAGANCA";1315;1315;1280920,15;997437,01;-;-;283483,14;-;-;974,08;974,08;5049;3,8;21;1,60
"150172 BRASIL NOVO";175;175;110204,26;91072,06;-;-;19132,20;-;-;629,74;629,74;515;2,9;-;-
"150175 BREJO GRANDE DO ARAGUAIA";57;57;18665,78;16202,77;-;-;2463,01;-;-;327,47;327,47;173;3,0;-;-
"150178 BREU BRANCO";63;63;29887,13;24027,82;-;-;5859,31;-;-;474,40;474,40;194;3,1;1;1,59
"150180 BREVES";734;734;661976,22;520055,63;-;-;141920,59;-;-;901,87;901,87;3577;4,9;22;3,00
"150200 CACHOEIRA DO ARARI";94;94;26898,54;21524,69;-;-;5373,85;-;-;286,15;286,15;223;2,4;-;-
"150210 CAMETA";561;561;261091,22;183247,19;-;-;77844,03;-;-;465,40;465,40;1731;3,1;11;1,96
"150215 CANAA DOS CARAJAS";226;226;107162,40;75899,88;-;-;31262,52;-;-;474,17;474,17;747;3,3;6;2,65
"150220 CAPANEMA";371;371;314857,03;261743,07;-;-;53113,96;-;-;848,67;848,67;2256;6,1;15;4,04
"150230 CAPITAO POCO";162;162;100384,60;83703,12;-;-;16681,48;-;-;619,66;619,66;529;3,3;-;-
"150240 CASTANHAL";1700;1700;1518671,59;1196919,80;-;-;321751,79;-;-;893,34;893,34;6730;4,0;93;5,47
"150270 CONCEICAO DO ARAGUAIA";362;362;253797,86;204073,71;-;-;49724,15;-;-;701,10;701,10;1224;3,4;16;4,42
"150275 CONCORDIA DO PARA";55;55;22979,35;17626,81;-;-;5352,54;-;-;417,81;417,81;200;3,6;-;-
"150276 CUMARU DO NORTE";60;60;30781,33;24908,04;-;-;5873,29;-;-;513,02;513,02;224;3,7;-;-
"150277 CURIONOPOLIS";96;96;39553,94;30681,67;-;-;8872,27;-;-;412,02;412,02;209;2,2;3;3,13
"150280 CURRALINHO";120;120;50868,45;37165,74;-;-;13702,71;-;-;423,90;423,90;362;3,0;1;0,83
"150290 CURUCA";102;102;42165,79;36515,96;-;-;5649,83;-;-;413,39;413,39;362;3,5;1;0,98
"150293 DOM ELISEU";221;221;110255,46;81804,50;-;-;28450,96;-;-;498,89;498,89;452;2,0;6;2,71
"150295 ELDORADO DOS CARAJAS";83;83;31363,13;26511,22;-;-;4851,91;-;-;377,87;377,87;232;2,8;-;-
"150300 FARO";66;66;18857,36;15166,34;-;-;3691,02;-;-;285,72;285,72;104;1,6;1;1,52
"150304 FLORESTA DO ARAGUAIA";125;125;57838,11;42891,89;-;-;14946,22;-;-;462,70;462,70;198;1,6;-;-
"150307 GARRAFAO DO NORTE";65;65;32929,24;27941,59;-;-;4987,65;-;-;506,60;506,60;246;3,8;4;6,15
"150309 GOIANESIA DO PARA";102;102;47619,68;35427,58;-;-;12192,10;-;-;466,86;466,86;447;4,4;-;-
"150310 GURUPA";113;113;47341,18;35361,71;-;-;11979,47;-;-;418,95;418,95;230;2,0;-;-
"150320 IGARAPE-ACU";103;103;56484,47;47555,88;-;-;8928,59;-;-;548,39;548,39;487;4,7;11;10,68
"150330 IGARAPE-MIRI";705;705;245583,53;192635,85;-;-;52947,68;-;-;348,35;348,35;1953;2,8;8;1,13
"150345 IPIXUNA DO PARA";408;408;166074,04;135110,45;-;-;30963,59;-;-;407,04;407,04;1340;3,3;-;-
"150350 IRITUIA";57;57;20516,19;17517,97;-;-;2998,22;-;-;359,93;359,93;165;2,9;1;1,75
"150360 ITAITUBA";714;714;440567,00;329879,66;-;-;110687,34;-;-;617,04;617,04;3374;4,7;43;6,02
"150370 ITUPIRANGA";180;180;91447,68;69155,83;-;-;22291,85;-;-;508,04;508,04;540;3,0;7;3,89
"150375 JACAREACANGA";112;112;41424,85;30732,57;-;-;10692,28;-;-;369,86;369,86;270;2,4;2;1,79
"150380 JACUNDA";180;180;83555,93;63081,03;-;-;20474,90;-;-;464,20;464,20;502;2,8;1;0,56
"150390 JURUTI";194;194;85321,57;59824,85;-;-;25496,72;-;-;439,80;439,80;395;2,0;2;1,03
"150400 LIMOEIRO DO AJURU";88;88;40249,86;33739,38;-;-;6510,48;-;-;457,38;457,38;282;3,2;2;2,27
"150405 MAE DO RIO";184;184;76201,40;61858,59;-;-;14342,81;-;-;414,14;414,14;435;2,4;3;1,63
"150420 MARABA";1822;1822;1727511,30;1346791,56;-;-;380719,74;-;-;948,14;948,14;8381;4,6;66;3,62
"150430 MARACANA";42;42;14209,70;10392,29;-;-;3817,41;-;-;338,33;338,33;96;2,3;1;2,38
"150440 MARAPANIM";36;36;13118,83;10814,56;-;-;2304,27;-;-;364,41;364,41;105;2,9;2;5,56
"150442 MARITUBA";668;668;559940,07;411152,55;-;-;148787,52;-;-;838,23;838,23;2515;3,8;2;0,30
"150445 MEDICILANDIA";139;139;61068,24;46795,16;-;-;14273,08;-;-;439,34;439,34;333;2,4;-;-
"150450 MELGACO";83;83;28948,79;23103,53;-;-;5845,26;-;-;348,78;348,78;244;2,9;1;1,20
"150460 MOCAJUBA";134;134;66372,90;52536,93;-;-;13835,97;-;-;495,32;495,32;479;3,6;-;-
"150470 MOJU";140;140;55400,65;43692,26;-;-;11708,39;-;-;395,72;395,72;494;3,5;5;3,57
"150480 MONTE ALEGRE";259;259;102611,93;75402,41;-;-;27209,52;-;-;396,19;396,19;710;2,7;4;1,54
"150490 MUANA";172;172;82278,25;61600,47;-;-;20677,78;-;-;478,36;478,36;465;2,7;1;0,58
"150495 NOVA ESPERANCA DO PIRIA";47;47;20943,24;16616,60;-;-;4326,64;-;-;445,60;445,60;123;2,6;-;-
"150497 NOVA IPIXUNA";16;16;8081,95;7007,00;-;-;1074,95;-;-;505,12;505,12;87;5,4;1;6,25
"150503 NOVO PROGRESSO";150;150;53406,12;39777,44;-;-;13628,68;-;-;356,04;356,04;379;2,5;2;1,33
"150506 NOVO REPARTIMENTO";105;105;49460,02;37399,77;-;-;12060,25;-;-;471,05;471,05;363;3,5;-;-
"150510 OBIDOS";194;194;84400,29;62684,95;-;-;21715,34;-;-;435,05;435,05;958;4,9;7;3,61
"150520 OEIRAS DO PARA";126;126;66959,47;54252,55;-;-;12706,92;-;-;531,42;531,42;463;3,7;2;1,59
"150530 ORIXIMINA";395;395;202868,45;151997,90;-;-;50870,55;-;-;513,59;513,59;1396;3,5;12;3,04
"150540 OUREM";78;78;49952,18;38964,21;-;-;10987,97;-;-;640,41;640,41;236;3,0;2;2,56
"150543 OURILANDIA DO NORTE";332;332;171604,98;146138,37;-;-;25466,61;-;-;516,88;516,88;1167;3,5;2;0,60
"150548 PACAJA";202;202;97734,81;76468,53;-;-;21266,28;-;-;483,84;483,84;443;2,2;2;0,99
"150549 PALESTINA DO PARA";28;28;10700,35;8681,36;-;-;2018,99;-;-;382,16;382,16;131;4,7;1;3,57
"150550 PARAGOMINAS";350;350;182037,53;123447,24;-;-;58590,29;-;-;520,11;520,11;957;2,7;1;0,29
"150553 PARAUAPEBAS";844;844;669268,30;506158,63;-;-;163109,67;-;-;792,97;792,97;3905;4,6;46;5,45
"150555 PAU D'ARCO";53;53;22816,03;18268,59;-;-;4547,44;-;-;430,49;430,49;88;1,7;-;-
"150563 PICARRA";62;62;19876,56;16248,29;-;-;3628,27;-;-;320,59;320,59;144;2,3;-;-
"150565 PLACAS";101;101;29336,29;23088,45;-;-;6247,84;-;-;290,46;290,46;197;2,0;1;0,99
"150570 PONTA DE PEDRAS";188;188;67936,96;57429,86;-;-;10507,10;-;-;361,37;361,37;439;2,3;-;-
"150580 PORTEL";222;222;111959,80;82792,45;-;-;29167,35;-;-;504,32;504,32;656;3,0;5;2,25
"150590 PORTO DE MOZ";192;192;72047,72;55101,53;-;-;16946,19;-;-;375,25;375,25;358;1,9;-;-
"150600 PRAINHA";80;80;34873,99;26922,93;-;-;7951,06;-;-;435,92;435,92;224;2,8;2;2,50
"150613 REDENCAO";770;770;874374,37;718840,40;-;-;155533,97;-;-;1135,55;1135,55;3152;4,1;39;5,06
"150616 RIO MARIA";76;76;38931,38;28650,85;-;-;10280,53;-;-;512,26;512,26;202;2,7;1;1,32
"150618 RONDON DO PARA";315;315;113515,07;89817,18;-;-;23697,89;-;-;360,37;360,37;807;2,6;3;0,95
"150619 RUROPOLIS";99;99;36948,54;30216,63;-;-;6731,91;-;-;373,22;373,22;269;2,7;-;-
"150620 SALINOPOLIS";209;209;89018,44;67630,13;-;-;21388,31;-;-;425,93;425,93;791;3,8;2;0,96
"150630 SALVATERRA";89;89;53117,98;39646,67;-;-;13471,31;-;-;596,83;596,83;284;3,2;-;-
"150640 SANTA CRUZ DO ARARI";37;37;10263,70;8777,31;-;-;1486,39;-;-;277,40;277,40;114;3,1;-;-
"150650 SANTA IZABEL DO PARA";71;71;32474,56;26712,69;-;-;5761,87;-;-;457,39;457,39;457;6,4;5;7,04
"150658 SANTA MARIA DAS BARREIRAS";70;70;24667,73;19713,72;-;-;4954,01;-;-;352,40;352,40;145;2,1;-;-
"150660 SANTA MARIA DO PARA";81;81;23367,97;19608,99;-;-;3758,98;-;-;288,49;288,49;241;3,0;8;9,88
"150670 SANTANA DO ARAGUAIA";228;228;83739,17;61456,91;-;-;22282,26;-;-;367,28;367,28;713;3,1;-;-
"150680 SANTAREM";1534;1534;2067214,68;1646881,17;-;-;420333,51;-;-;1347,60;1347,60;7864;5,1;54;3,52
"150700 SANTO ANTONIO DO TAUA";286;286;87866,58;71326,20;-;-;16540,38;-;-;307,23;307,23;885;3,1;6;2,10
"150715 SAO DOMINGOS DO ARAGUAIA";33;33;15376,41;13113,23;-;-;2263,18;-;-;465,95;465,95;114;3,5;-;-
"150720 SAO DOMINGOS DO CAPIM";58;58;23799,26;20746,64;-;-;3052,62;-;-;410,33;410,33;219;3,8;-;-
