Per�odo:Jan/2022
"Município";"AIH_aprovadas";"Internações";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"110015 OURO PRETO DO OESTE";224;224;135247,92;107995,91;-;-;27252,01;-;-;603,79;603,79;512;2,3;3;1,34
"110018 PIMENTA BUENO";466;466;178785,31;148297,30;-;-;30488,01;-;-;383,66;383,66;672;1,4;8;1,72
"110020 PORTO VELHO";3332;3332;5742067,55;4744880,17;-;-;997187,38;-;-;1723,31;1723,31;21961;6,6;176;5,28
"110025 PRESIDENTE MEDICI";52;52;28859,11;21707,47;-;-;7151,64;-;-;554,98;554,98;157;3,0;2;3,85
"110028 ROLIM DE MOURA";231;231;111916,47;80757,32;-;-;31159,15;-;-;484,49;484,49;498;2,2;3;1,30
"110029 SANTA LUZIA D'OESTE";35;35;13649,42;11830,85;-;-;1818,57;-;-;389,98;389,98;143;4,1;1;2,86
"110030 VILHENA";651;651;795171,69;627634,90;-;-;167536,79;-;-;1221,46;1221,46;2875;4,4;27;4,15
"110032 SAO MIGUEL DO GUAPORE";179;179;80621,05;63741,61;-;-;16879,44;-;-;450,40;450,40;352;2,0;3;1,68
"110033 NOVA MAMORE";95;95;50460,03;40939,27;-;-;9520,76;-;-;531,16;531,16;373;3,9;5;5,26
"110034 ALVORADA D'OESTE";78;78;28156,22;22158,27;-;-;5997,95;-;-;360,98;360,98;236;3,0;-;-
"110037 ALTO ALEGRE DOS PARECIS";52;52;24006,63;20419,87;-;-;3586,76;-;-;461,67;461,67;159;3,1;-;-
"110040 ALTO PARAISO";25;25;17974,84;14775,44;-;-;3199,40;-;-;718,99;718,99;86;3,4;-;-
"110045 BURITIS";88;88;50289,13;40293,98;-;-;9995,15;-;-;571,47;571,47;244;2,8;2;2,27
"110050 NOVO HORIZONTE DO OESTE";46;46;28785,11;23988,00;-;-;4797,11;-;-;625,76;625,76;122;2,7;3;6,52
"110060 CACAULANDIA";11;11;9484,69;7809,17;-;-;1675,52;-;-;862,24;862,24;27;2,5;-;-
"110070 CAMPO NOVO DE RONDONIA";7;7;3088,55;2603,08;-;-;485,47;-;-;441,22;441,22;26;3,7;2;28,57
"110094 CUJUBIM";76;76;35596,30;29757,84;-;-;5838,46;-;-;468,37;468,37;-;-;1;1,32
"110110 ITAPUA DO OESTE";8;8;3860,38;3383,75;-;-;476,63;-;-;482,55;482,55;11;1,4;-;-
"110120 MINISTRO ANDREAZZA";5;5;3623,22;3111,09;-;-;512,13;-;-;724,64;724,64;21;4,2;-;-
"110130 MIRANTE DA SERRA";40;40;21933,26;18548,79;-;-;3384,47;-;-;548,33;548,33;194;4,8;-;-
"110140 MONTE NEGRO";20;20;11712,25;9697,66;-;-;2014,59;-;-;585,61;585,61;79;4,0;-;-
"110143 NOVA UNIAO";17;17;8894,07;7345,65;-;-;1548,42;-;-;523,18;523,18;46;2,7;-;-
"110145 PARECIS";14;14;625,18;471,38;-;-;153,80;-;-;44,66;44,66;14;1,0;-;-
"110146 PIMENTEIRAS DO OESTE";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;3;3,0;-;-
"110149 SAO FRANCISCO DO GUAPORE";25;25;12810,81;9255,83;-;-;3554,98;-;-;512,43;512,43;55;2,2;-;-
"110150 SERINGUEIRAS";65;65;26513,64;20862,79;-;-;5650,85;-;-;407,90;407,90;199;3,1;3;4,62
"110155 TEIXEIROPOLIS";4;4;1973,42;1705,14;-;-;268,28;-;-;493,36;493,36;12;3,0;-;-
"110160 THEOBROMA";12;12;4359,66;3766,04;-;-;593,62;-;-;363,30;363,30;39;3,3;-;-
"110170 URUPA";34;34;13915,04;11011,75;-;-;2903,29;-;-;409,27;409,27;71;2,1;-;-
"110175 VALE DO ANARI";18;18;5312,37;4558,67;-;-;753,70;-;-;295,13;295,13;67;3,7;-;-
"110180 VALE DO PARAISO";20;20;8074,80;6947,52;-;-;1127,28;-;-;403,74;403,74;55;2,8;-;-
"120001 ACRELANDIA";18;18;10343,14;8885,23;-;-;1457,91;-;-;574,62;574,62;51;2,8;-;-
"120005 ASSIS BRASIL";31;31;15734,44;13161,40;-;-;2573,04;-;-;507,56;507,56;121;3,9;-;-
"120010 BRASILEIA";195;195;84967,00;66182,63;-;-;18784,37;-;-;435,73;435,73;726;3,7;10;5,13
"120020 CRUZEIRO DO SUL";738;738;443159,24;339286,71;-;-;103872,53;-;-;600,49;600,49;2915;3,9;39;5,28
"120030 FEIJO";135;135;51904,64;36940,11;-;-;14964,53;-;-;384,48;384,48;276;2,0;1;0,74
"120034 MANOEL URBANO";29;29;17068,90;13635,40;-;-;3433,50;-;-;588,58;588,58;81;2,8;-;-
"120035 MARECHAL THAUMATURGO";20;20;2084,18;1634,21;-;-;449,97;-;-;104,21;104,21;31;1,6;-;-
"120039 PORTO WALTER";62;62;16491,02;11692,40;-;-;4798,62;-;-;265,98;265,98;102;1,6;1;1,61
"120040 RIO BRANCO";2237;2237;2701148,49;2089158,46;-;-;611990,03;-;-;1207,49;1207,49;14673;6,6;149;6,66
"120042 RODRIGUES ALVES";9;9;1663,23;1423,03;-;-;240,20;-;-;184,80;184,80;19;2,1;-;-
"120043 SANTA ROSA DO PURUS";32;32;13348,73;10797,12;-;-;2551,61;-;-;417,15;417,15;66;2,1;1;3,13
"120045 SENADOR GUIOMARD";48;48;20617,06;17883,04;-;-;2734,02;-;-;429,52;429,52;197;4,1;1;2,08
"120050 SENA MADUREIRA";200;200;75909,67;60595,02;-;-;15314,65;-;-;379,55;379,55;518;2,6;4;2,00
"120060 TARAUACA";179;179;77143,11;60019,07;-;-;17124,04;-;-;430,97;430,97;454;2,5;3;1,68
"120070 XAPURI";44;44;15778,99;13501,49;-;-;2277,50;-;-;358,61;358,61;181;4,1;1;2,27
"130006 AMATURA";25;25;9049,90;6893,80;-;-;2156,10;-;-;362,00;362,00;63;2,5;-;-
"130010 ANORI";43;43;18239,82;13863,41;-;-;4376,41;-;-;424,18;424,18;118;2,7;-;-
"130014 APUI";60;60;34378,64;26472,11;-;-;7906,53;-;-;572,98;572,98;194;3,2;1;1,67
"130030 AUTAZES";155;155;102497,97;73334,19;-;-;29163,78;-;-;661,28;661,28;370;2,4;-;-
"130040 BARCELOS";65;65;23827,78;19083,73;-;-;4744,05;-;-;366,58;366,58;199;3,1;1;1,54
"130050 BARREIRINHA";116;116;52080,15;37380,89;-;-;14699,26;-;-;448,97;448,97;371;3,2;5;4,31
"130060 BENJAMIN CONSTANT";120;120;52405,04;38413,74;-;-;13991,30;-;-;436,71;436,71;377;3,1;1;0,83
"130063 BERURI";70;70;27042,15;19116,93;-;-;7925,22;-;-;386,32;386,32;174;2,5;-;-
"130068 BOA VISTA DO RAMOS";52;52;22555,58;16352,12;-;-;6203,46;-;-;433,76;433,76;132;2,5;1;1,92
"130070 BOCA DO ACRE";192;192;99104,19;72544,62;-;-;26559,57;-;-;516,17;516,17;644;3,4;6;3,13
"130080 BORBA";174;174;143352,04;69070,55;27252,94;-;32280,66;14747,89;-;823,86;823,86;275;1,6;-;-
"130083 CAAPIRANGA";41;41;15430,08;10886,29;-;-;4543,79;-;-;376,34;376,34;81;2,0;-;-
"130090 CANUTAMA";48;48;19034,23;14522,35;-;-;4511,88;-;-;396,55;396,55;140;2,9;-;-
"130100 CARAUARI";173;173;120150,62;91928,61;-;-;28222,01;-;-;694,51;694,51;444;2,6;5;2,89
"130110 CAREIRO";86;86;51155,64;40287,70;-;-;10867,94;-;-;594,83;594,83;231;2,7;-;-
"130115 CAREIRO DA VARZEA";7;7;2740,47;2113,82;-;-;626,65;-;-;391,50;391,50;15;2,1;-;-
"130120 COARI";342;342;193681,53;136682,43;-;-;56999,10;-;-;566,32;566,32;1003;2,9;10;2,92
"130130 CODAJAS";7;7;1678,28;1229,32;-;-;448,96;-;-;239,75;239,75;19;2,7;-;-
"130140 EIRUNEPE";163;163;81140,04;58731,71;-;-;22408,33;-;-;497,79;497,79;525;3,2;8;4,91
"130150 ENVIRA";79;79;31968,40;25359,89;-;-;6608,51;-;-;404,66;404,66;210;2,7;2;2,53
"130160 FONTE BOA";114;114;66116,01;49034,27;-;-;17081,74;-;-;579,96;579,96;298;2,6;-;-
"130165 GUAJARA";43;43;22850,92;20179,20;-;-;2671,72;-;-;531,42;531,42;141;3,3;-;-
"130170 HUMAITA";163;163;85060,20;63315,33;-;-;21744,87;-;-;521,84;521,84;550;3,4;8;4,91
"130180 IPIXUNA";164;164;80988,65;62804,10;-;-;18184,55;-;-;493,83;493,83;469;2,9;-;-
"130185 IRANDUBA";52;52;30517,97;25497,71;-;-;5020,26;-;-;586,88;586,88;158;3,0;1;1,92
"130190 ITACOATIARA";474;474;303479,11;219040,41;-;-;84438,70;-;-;640,25;640,25;1523;3,2;14;2,95
"130200 ITAPIRANGA";41;41;32086,23;24446,57;-;-;7639,66;-;-;782,59;782,59;122;3,0;1;2,44
"130210 JAPURA";41;41;16467,82;11819,12;-;-;4648,70;-;-;401,65;401,65;79;1,9;-;-
"130240 LABREA";179;179;98022,05;70522,42;-;-;27499,63;-;-;547,61;547,61;524;2,9;4;2,23
"130250 MANACAPURU";465;465;278035,22;195550,83;-;-;82484,39;-;-;597,93;597,93;980;2,1;6;1,29
"130255 MANAQUIRI";59;59;30397,71;22803,89;-;-;7593,82;-;-;515,22;515,22;204;3,5;-;-
"130260 MANAUS";8888;8888;11658314,09;9375195,71;-;-;2283118,38;-;-;1311,69;1311,69;53016;6,0;438;4,93
"130270 MANICORE";233;233;110440,62;78993,60;-;-;31447,02;-;-;473,99;473,99;605;2,6;3;1,29
"130290 MAUES";281;281;138682,77;97461,24;-;-;41221,53;-;-;493,53;493,53;711;2,5;3;1,07
"130300 NHAMUNDA";33;33;13980,28;11399,00;-;-;2581,28;-;-;423,64;423,64;49;1,5;-;-
"130310 NOVA OLINDA DO NORTE";135;135;66744,25;45596,12;-;-;21148,13;-;-;494,40;494,40;372;2,8;-;-
"130320 NOVO AIRAO";54;54;38422,79;29831,10;-;-;8591,69;-;-;711,53;711,53;132;2,4;2;3,70
"130330 NOVO ARIPUANA";144;144;55550,01;43353,62;-;-;12196,39;-;-;385,76;385,76;393;2,7;1;0,69
"130340 PARINTINS";564;564;258263,64;185768,99;-;-;72494,65;-;-;457,91;457,91;2021;3,6;12;2,13
"130350 PAUINI";116;116;58713,82;45384,32;-;-;13329,50;-;-;506,15;506,15;460;4,0;2;1,72
"130353 PRESIDENTE FIGUEIREDO";108;108;66200,24;50237,15;-;-;15963,09;-;-;612,97;612,97;351;3,3;4;3,70
"130356 RIO PRETO DA EVA";26;26;19335,36;15008,93;-;-;4326,43;-;-;743,67;743,67;114;4,4;-;-
"130360 SANTA ISABEL DO RIO NEGRO";33;33;25740,36;19441,74;-;-;6298,62;-;-;780,01;780,01;151;4,6;2;6,06
"130380 SAO GABRIEL DA CACHOEIRA";229;229;124117,32;77495,17;-;-;46622,15;-;-;542,00;542,00;606;2,6;5;2,18
"130390 SAO PAULO DE OLIVENCA";168;168;94381,83;78219,00;-;-;16162,83;-;-;561,80;561,80;621;3,7;4;2,38
"130395 SAO SEBASTIAO DO UATUMA";60;60;29026,66;20845,85;-;-;8180,81;-;-;483,78;483,78;145;2,4;-;-
"130400 SILVES";44;44;24450,74;18917,62;-;-;5533,12;-;-;555,70;555,70;108;2,5;-;-
"130406 TABATINGA";312;312;152729,24;103293,96;-;-;49435,28;-;-;489,52;489,52;990;3,2;7;2,24
"130410 TAPAUA";113;113;67717,41;50848,99;-;-;16868,42;-;-;599,27;599,27;279;2,5;1;0,88
"130420 TEFE";435;435;253493,44;171483,25;5454,42;-;73750,55;2805,22;-;582,74;582,74;1411;3,2;10;2,30
"130423 TONANTINS";90;90;51077,32;38895,17;-;-;12182,15;-;-;567,53;567,53;363;4,0;2;2,22
"130426 UARINI";72;72;45780,14;34499,56;-;-;11280,58;-;-;635,84;635,84;136;1,9;3;4,17
"130430 URUCARA";55;55;29201,25;20556,14;-;-;8645,11;-;-;530,93;530,93;135;2,5;1;1,82
"130440 URUCURITUBA";18;18;6305,48;4310,11;-;-;1995,37;-;-;350,30;350,30;34;1,9;-;-
"140005 ALTO ALEGRE";8;8;4080,33;3526,89;-;-;553,44;-;-;510,04;510,04;30;3,8;-;-
"140010 BOA VISTA";3181;3181;2919297,16;2249115,98;-;-;670181,18;-;-;917,73;917,73;20201;6,4;155;4,87
"140015 BONFIM";6;6;2346,27;1405,65;-;-;940,62;-;-;391,05;391,05;6;1,0;-;-
"140020 CARACARAI";11;11;4772,14;3861,54;-;-;910,60;-;-;433,83;433,83;45;4,1;-;-
"140023 CAROEBE";21;21;6401,32;5302,22;-;-;1099,10;-;-;304,82;304,82;50;2,4;-;-
"140040 NORMANDIA";16;16;4783,55;3424,55;-;-;1359,00;-;-;298,97;298,97;24;1,5;-;-
"140045 PACARAIMA";45;45;18283,45;12984,09;-;-;5299,36;-;-;406,30;406,30;81;1,8;-;-
"140047 RORAINOPOLIS";130;130;59269,12;43332,71;-;-;15936,41;-;-;455,92;455,92;409;3,1;2;1,54
"140050 SAO JOAO DA BALIZA";13;13;1567,31;1329,68;-;-;237,63;-;-;120,56;120,56;33;2,5;-;-
"140060 SAO LUIZ";9;9;3653,96;3149,48;-;-;504,48;-;-;406,00;406,00;44;4,9;-;-
"150010 ABAETETUBA";1036;1036;500401,23;367275,34;-;-;133125,89;-;-;483,01;483,01;3963;3,8;5;0,48
"150013 ABEL FIGUEIREDO";49;49;28593,77;22366,96;-;-;6226,81;-;-;583,55;583,55;116;2,4;2;4,08
"150020 ACARA";164;164;73662,54;54810,03;-;-;18852,51;-;-;449,16;449,16;492;3,0;3;1,83
"150030 AFUA";55;55;22897,27;17134,02;-;-;5763,25;-;-;416,31;416,31;174;3,2;-;-
"150034 AGUA AZUL DO NORTE";75;75;55939,74;45707,39;-;-;10232,35;-;-;745,86;745,86;195;2,6;5;6,67
"150040 ALENQUER";346;346;151387,48;113698,34;-;-;37689,14;-;-;437,54;437,54;830;2,4;5;1,45
"150050 ALMEIRIM";143;143;75288,63;57548,60;-;-;17740,03;-;-;526,49;526,49;355;2,5;2;1,40
"150060 ALTAMIRA";902;902;1383764,25;1114344,45;298,55;-;268974,29;146,96;-;1534,11;1534,11;4813;5,3;56;6,21
"150070 ANAJAS";133;133;51245,01;37287,85;-;-;13957,16;-;-;385,30;385,30;210;1,6;-;-
"150080 ANANINDEUA";2059;2059;2715713,83;2073403,46;-;-;642310,37;-;-;1318,95;1318,95;10189;4,9;54;2,62
"150085 ANAPU";180;180;137736,40;111616,39;-;-;26120,01;-;-;765,20;765,20;776;4,3;-;-
"150090 AUGUSTO CORREA";184;184;91383,49;76595,17;-;-;14788,32;-;-;496,65;496,65;750;4,1;1;0,54
"150095 AURORA DO PARA";130;130;51387,13;40584,42;-;-;10802,71;-;-;395,29;395,29;393;3,0;2;1,54
"150110 BAGRE";16;16;7420,58;6190,05;-;-;1230,53;-;-;463,79;463,79;71;4,4;-;-
"150120 BAIAO";197;197;81285,93;65035,83;-;-;16250,10;-;-;412,62;412,62;381;1,9;2;1,02
"150125 BANNACH";17;17;10317,38;8481,16;-;-;1836,22;-;-;606,90;606,90;46;2,7;1;5,88
"150130 BARCARENA";660;660;514615,84;379402,27;-;-;135213,57;-;-;779,72;779,72;2390;3,6;17;2,58
"150140 BELEM";9467;9467;20084987,68;15333702,26;913,50;-;4750052,45;319,47;-;2121,58;2121,58;58889;6,2;465;4,91
"150145 BELTERRA";58;58;22301,47;18353,25;-;-;3948,22;-;-;384,51;384,51;186;3,2;-;-
"150157 BOM JESUS DO TOCANTINS";78;78;44808,82;36348,10;-;-;8460,72;-;-;574,47;574,47;247;3,2;2;2,56
"150170 BRAGANCA";949;949;1265717,25;1014280,52;-;-;251436,73;-;-;1333,74;1333,74;4225;4,5;26;2,74
"150172 BRASIL NOVO";196;196;121132,39;101643,21;-;-;19489,18;-;-;618,02;618,02;620;3,2;2;1,02
"150175 BREJO GRANDE DO ARAGUAIA";57;57;20811,32;18490,59;-;-;2320,73;-;-;365,11;365,11;168;2,9;-;-
"150178 BREU BRANCO";56;56;23112,94;18219,85;-;-;4893,09;-;-;412,73;412,73;180;3,2;-;-
"150180 BREVES";685;685;612405,18;483111,92;-;-;129293,26;-;-;894,02;894,02;3576;5,2;36;5,26
"150200 CACHOEIRA DO ARARI";89;89;29694,29;23777,67;-;-;5916,62;-;-;333,64;333,64;211;2,4;-;-
"150210 CAMETA";606;606;307556,01;210161,12;-;-;97394,89;-;-;507,52;507,52;1794;3,0;2;0,33
"150215 CANAA DOS CARAJAS";258;258;121607,18;83871,75;-;-;37735,43;-;-;471,35;471,35;822;3,2;2;0,78
"150220 CAPANEMA";423;423;402373,42;313708,46;-;-;88664,96;-;-;951,24;951,24;1595;3,8;7;1,65
"150230 CAPITAO POCO";180;180;130544,36;104753,08;-;-;25791,28;-;-;725,25;725,25;1030;5,7;-;-
"150240 CASTANHAL";1667;1667;1272171,04;980766,15;-;-;291404,89;-;-;763,15;763,15;5912;3,5;80;4,80
"150270 CONCEICAO DO ARAGUAIA";346;346;186862,36;148003,45;-;-;38858,91;-;-;540,06;540,06;1024;3,0;1;0,29
"150275 CONCORDIA DO PARA";79;79;40495,72;31680,18;-;-;8815,54;-;-;512,60;512,60;309;3,9;-;-
"150276 CUMARU DO NORTE";59;59;14259,07;12032,17;-;-;2226,90;-;-;241,68;241,68;180;3,1;-;-
"150277 CURIONOPOLIS";97;97;52131,79;39843,49;-;-;12288,30;-;-;537,44;537,44;248;2,6;2;2,06
"150280 CURRALINHO";133;133;67063,06;50064,95;-;-;16998,11;-;-;504,23;504,23;350;2,6;5;3,76
"150290 CURUCA";180;180;89885,09;76222,66;-;-;13662,43;-;-;499,36;499,36;601;3,3;10;5,56
"150293 DOM ELISEU";255;255;189969,71;147688,34;-;-;42281,37;-;-;744,98;744,98;772;3,0;23;9,02
"150295 ELDORADO DOS CARAJAS";88;88;41581,69;34858,09;-;-;6723,60;-;-;472,52;472,52;220;2,5;-;-
"150300 FARO";1;1;590,42;512,07;-;-;78,35;-;-;590,42;590,42;2;2,0;-;-
"150304 FLORESTA DO ARAGUAIA";128;128;81998,45;66541,33;-;-;15457,12;-;-;640,61;640,61;316;2,5;3;2,34
"150307 GARRAFAO DO NORTE";31;31;16456,45;11451,09;-;-;5005,36;-;-;530,85;530,85;70;2,3;-;-
"150309 GOIANESIA DO PARA";168;168;108089,07;84172,27;-;-;23916,80;-;-;643,39;643,39;745;4,4;-;-
"150310 GURUPA";214;214;78723,03;62209,49;-;-;16513,54;-;-;367,86;367,86;468;2,2;4;1,87
"150320 IGARAPE-ACU";91;91;46456,51;38510,52;-;-;7945,99;-;-;510,51;510,51;431;4,7;9;9,89
"150330 IGARAPE-MIRI";689;689;232625,75;185178,10;-;-;47447,65;-;-;337,63;337,63;1832;2,7;8;1,16
"150345 IPIXUNA DO PARA";346;346;162844,84;129407,51;-;-;33437,33;-;-;470,65;470,65;1094;3,2;4;1,16
"150350 IRITUIA";67;67;37312,26;30915,16;-;-;6397,10;-;-;556,90;556,90;242;3,6;4;5,97
"150360 ITAITUBA";742;742;518437,47;398539,11;-;-;119898,36;-;-;698,70;698,70;3799;5,1;63;8,49
"150370 ITUPIRANGA";137;137;73907,07;57924,97;-;-;15982,10;-;-;539,47;539,47;512;3,7;8;5,84
"150380 JACUNDA";170;170;85915,31;67939,58;-;-;17975,73;-;-;505,38;505,38;450;2,6;2;1,18
"150390 JURUTI";212;212;109972,41;81309,42;-;-;28662,99;-;-;518,74;518,74;474;2,2;11;5,19
"150400 LIMOEIRO DO AJURU";120;120;58469,47;51270,08;-;-;7199,39;-;-;487,25;487,25;332;2,8;3;2,50
"150405 MAE DO RIO";211;211;116048,85;92910,24;-;-;23138,61;-;-;549,99;549,99;646;3,1;6;2,84
"150420 MARABA";1976;1976;2322388,64;1832722,06;-;-;489666,58;-;-;1175,30;1175,30;9116;4,6;88;4,45
"150430 MARACANA";35;35;11256,52;9068,96;-;-;2187,56;-;-;321,61;321,61;152;4,3;3;8,57
"150440 MARAPANIM";33;33;17367,10;15042,38;-;-;2324,72;-;-;526,28;526,28;85;2,6;1;3,03
"150442 MARITUBA";648;648;496665,33;365519,66;-;-;131145,67;-;-;766,46;766,46;2289;3,5;10;1,54
"150445 MEDICILANDIA";94;94;56287,22;41256,96;-;-;15030,26;-;-;598,80;598,80;156;1,7;-;-
"150450 MELGACO";85;85;32702,16;26136,49;-;-;6565,67;-;-;384,73;384,73;239;2,8;-;-
"150460 MOCAJUBA";141;141;83583,97;68171,02;-;-;15412,95;-;-;592,79;592,79;567;4,0;-;-
"150470 MOJU";157;157;65217,63;50602,09;-;-;14615,54;-;-;415,40;415,40;503;3,2;4;2,55
"150480 MONTE ALEGRE";221;221;101814,31;80467,68;-;-;21346,63;-;-;460,70;460,70;727;3,3;10;4,52
"150490 MUANA";142;142;56989,19;43154,48;-;-;13834,71;-;-;401,33;401,33;422;3,0;3;2,11
"150495 NOVA ESPERANCA DO PIRIA";30;30;16780,85;13155,42;-;-;3625,43;-;-;559,36;559,36;67;2,2;-;-
"150497 NOVA IPIXUNA";21;21;9722,24;8281,68;-;-;1440,56;-;-;462,96;462,96;89;4,2;-;-
"150503 NOVO PROGRESSO";100;100;46994,55;35387,63;-;-;11606,92;-;-;469,95;469,95;268;2,7;6;6,00
"150506 NOVO REPARTIMENTO";165;165;85223,26;63403,41;-;-;21819,85;-;-;516,50;516,50;540;3,3;2;1,21
"150510 OBIDOS";177;177;75302,59;54557,37;-;-;20745,22;-;-;425,44;425,44;734;4,1;12;6,78
"150520 OEIRAS DO PARA";118;118;63565,55;50024,96;-;-;13540,59;-;-;538,69;538,69;378;3,2;1;0,85
"150530 ORIXIMINA";344;344;182655,40;138385,49;-;-;44269,91;-;-;530,97;530,97;1139;3,3;17;4,94
"150540 OUREM";75;75;46781,77;37900,02;-;-;8881,75;-;-;623,76;623,76;282;3,8;3;4,00
"150543 OURILANDIA DO NORTE";539;539;235948,78;193619,83;-;-;42328,95;-;-;437,75;437,75;1734;3,2;6;1,11
"150548 PACAJA";200;200;91473,77;70429,37;-;-;21044,40;-;-;457,37;457,37;530;2,6;5;2,50
"150549 PALESTINA DO PARA";67;67;47814,96;38761,16;-;-;9053,80;-;-;713,66;713,66;162;2,4;2;2,99
"150550 PARAGOMINAS";589;589;485823,95;365983,38;-;-;119840,57;-;-;824,83;824,83;2251;3,8;19;3,23
"150553 PARAUAPEBAS";805;805;607702,05;435219,33;3674,47;-;166883,35;1924,90;-;754,91;754,91;3404;4,2;22;2,73
"150555 PAU D'ARCO";34;34;24336,33;20222,58;-;-;4113,75;-;-;715,77;715,77;102;3,0;2;5,88
"150563 PICARRA";63;63;13964,95;11644,67;-;-;2320,28;-;-;221,67;221,67;133;2,1;-;-
"150565 PLACAS";131;131;37791,67;31455,96;-;-;6335,71;-;-;288,49;288,49;288;2,2;-;-
"150570 PONTA DE PEDRAS";93;93;38231,09;31282,10;-;-;6948,99;-;-;411,09;411,09;248;2,7;-;-
"150580 PORTEL";172;172;85213,41;56040,63;-;-;29172,78;-;-;495,43;495,43;651;3,8;1;0,58
"150590 PORTO DE MOZ";158;158;64886,34;50117,65;-;-;14768,69;-;-;410,67;410,67;249;1,6;2;1,27
"150600 PRAINHA";58;58;42201,44;31123,29;-;-;11078,15;-;-;727,61;727,61;148;2,6;2;3,45
"150613 REDENCAO";780;780;709511,58;567291,23;-;-;142220,35;-;-;909,63;909,63;3514;4,5;54;6,92
"150616 RIO MARIA";200;200;106000,51;85436,27;-;-;20564,24;-;-;530,00;530,00;627;3,1;7;3,50
"150618 RONDON DO PARA";300;300;116956,58;91413,63;-;-;25542,95;-;-;389,86;389,86;801;2,7;1;0,33
"150619 RUROPOLIS";99;99;58625,96;45411,57;-;-;13214,39;-;-;592,18;592,18;638;6,4;-;-
"150620 SALINOPOLIS";214;214;104325,02;77735,19;-;-;26589,83;-;-;487,50;487,50;910;4,3;4;1,87
"150630 SALVATERRA";82;82;52244,40;36927,32;-;-;15317,08;-;-;637,13;637,13;246;3,0;1;1,22
"150640 SANTA CRUZ DO ARARI";41;41;10009,34;8539,55;-;-;1469,79;-;-;244,13;244,13;126;3,1;-;-
"150650 SANTA IZABEL DO PARA";125;125;74339,92;62175,55;-;-;12164,37;-;-;594,72;594,72;738;5,9;11;8,80
"150658 SANTA MARIA DAS BARREIRAS";54;54;14315,10;11281,22;-;-;3033,88;-;-;265,09;265,09;140;2,6;-;-
"150660 SANTA MARIA DO PARA";111;111;38702,13;31990,46;-;-;6711,67;-;-;348,67;348,67;224;2,0;2;1,80
"150670 SANTANA DO ARAGUAIA";257;257;155282,75;123698,45;-;-;31584,30;-;-;604,21;604,21;952;3,7;-;-
"150680 SANTAREM";1676;1676;2810001,93;2302300,21;412,32;-;507067,69;221,71;-;1676,61;1676,61;8145;4,9;81;4,83
"150700 SANTO ANTONIO DO TAUA";331;331;93550,12;78009,57;-;-;15540,55;-;-;282,63;282,63;1018;3,1;-;-
"150715 SAO DOMINGOS DO ARAGUAIA";43;43;31408,58;25514,17;-;-;5894,41;-;-;730,43;730,43;143;3,3;-;-
"150720 SAO DOMINGOS DO CAPIM";70;70;31180,94;27579,40;-;-;3601,54;-;-;445,44;445,44;275;3,9;-;-
"150730 SAO FELIX DO XINGU";346;346;180855,98;145480,68;-;-;35375,30;-;-;522,71;522,71;1635;4,7;12;3,47
