Per�odo:Abr/2022
"Município";"AIH_aprovadas";"Internações";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"110018 PIMENTA BUENO";372;372;126304,24;102105,87;-;-;24198,37;-;-;339,53;339,53;658;1,8;4;1,08
"110020 PORTO VELHO";4243;4243;6707580,49;5499211,76;-;-;1208368,73;-;-;1580,86;1580,86;28731;6,8;151;3,56
"110025 PRESIDENTE MEDICI";33;33;17227,89;12072,07;-;-;5155,82;-;-;522,06;522,06;90;2,7;-;-
"110028 ROLIM DE MOURA";278;278;110061,42;81459,52;-;-;28601,90;-;-;395,90;395,90;693;2,5;8;2,88
"110029 SANTA LUZIA D'OESTE";71;71;25137,09;21657,41;-;-;3479,68;-;-;354,04;354,04;261;3,7;-;-
"110030 VILHENA";697;697;713656,89;557859,77;-;-;155797,12;-;-;1023,90;1023,90;3102;4,5;34;4,88
"110032 SAO MIGUEL DO GUAPORE";109;109;43150,10;34551,14;-;-;8598,96;-;-;395,87;395,87;198;1,8;1;0,92
"110033 NOVA MAMORE";86;86;31328,42;25034,86;-;-;6293,56;-;-;364,28;364,28;264;3,1;-;-
"110034 ALVORADA D'OESTE";75;75;25533,47;19887,81;-;-;5645,66;-;-;340,45;340,45;212;2,8;-;-
"110037 ALTO ALEGRE DOS PARECIS";45;45;14172,25;12183,65;-;-;1988,60;-;-;314,94;314,94;135;3,0;-;-
"110040 ALTO PARAISO";23;23;8626,47;7349,20;-;-;1277,27;-;-;375,06;375,06;81;3,5;-;-
"110045 BURITIS";95;95;41554,40;33098,02;-;-;8456,38;-;-;437,41;437,41;259;2,7;2;2,11
"110050 NOVO HORIZONTE DO OESTE";45;45;18290,64;16003,37;-;-;2287,27;-;-;406,46;406,46;113;2,5;-;-
"110060 CACAULANDIA";2;2;459,18;377,36;-;-;81,82;-;-;229,59;229,59;7;3,5;-;-
"110070 CAMPO NOVO DE RONDONIA";7;7;1948,94;1675,87;-;-;273,07;-;-;278,42;278,42;23;3,3;-;-
"110094 CUJUBIM";61;61;19699,92;16692,09;-;-;3007,83;-;-;322,95;322,95;-;-;3;4,92
"110110 ITAPUA DO OESTE";5;5;1199,67;1034,25;-;-;165,42;-;-;239,93;239,93;5;1,0;-;-
"110120 MINISTRO ANDREAZZA";6;6;1507,11;1232,29;-;-;274,82;-;-;251,19;251,19;16;2,7;-;-
"110130 MIRANTE DA SERRA";39;39;15980,82;13822,08;-;-;2158,74;-;-;409,76;409,76;119;3,1;-;-
"110140 MONTE NEGRO";13;13;8075,00;7001,74;-;-;1073,26;-;-;621,15;621,15;52;4,0;1;7,69
"110143 NOVA UNIAO";12;12;4400,32;3760,59;-;-;639,73;-;-;366,69;366,69;37;3,1;-;-
"110145 PARECIS";19;19;4243,10;3668,72;-;-;574,38;-;-;223,32;223,32;22;1,2;-;-
"110146 PIMENTEIRAS DO OESTE";2;2;221,29;186,31;-;-;34,98;-;-;110,64;110,64;4;2,0;-;-
"110149 SAO FRANCISCO DO GUAPORE";90;90;46026,37;34045,77;-;-;11980,60;-;-;511,40;511,40;261;2,9;-;-
"110150 SERINGUEIRAS";95;95;36036,40;26567,26;-;-;9469,14;-;-;379,33;379,33;255;2,7;-;-
"110155 TEIXEIROPOLIS";6;6;2807,40;2459,58;-;-;347,82;-;-;467,90;467,90;24;4,0;-;-
"110160 THEOBROMA";6;6;2008,23;1777,51;-;-;230,72;-;-;334,71;334,71;12;2,0;-;-
"110170 URUPA";29;29;16298,98;12683,32;-;-;3615,66;-;-;562,03;562,03;85;2,9;-;-
"110175 VALE DO ANARI";18;18;5600,71;4867,13;-;-;733,58;-;-;311,15;311,15;66;3,7;-;-
"110180 VALE DO PARAISO";15;15;6393,39;5553,45;-;-;839,94;-;-;426,23;426,23;52;3,5;-;-
"120001 ACRELANDIA";38;38;19932,11;16459,79;-;-;3472,32;-;-;524,53;524,53;112;2,9;1;2,63
"120005 ASSIS BRASIL";34;34;14895,72;12073,06;-;-;2822,66;-;-;438,11;438,11;108;3,2;-;-
"120010 BRASILEIA";249;249;91901,89;68275,53;-;-;23626,36;-;-;369,08;369,08;793;3,2;2;0,80
"120020 CRUZEIRO DO SUL";706;706;399442,94;310096,75;-;-;89346,19;-;-;565,78;565,78;2964;4,2;23;3,26
"120030 FEIJO";68;68;27121,21;19247,80;-;-;7873,41;-;-;398,84;398,84;173;2,5;-;-
"120033 MANCIO LIMA";60;60;18826,06;16062,10;-;-;2763,96;-;-;313,77;313,77;156;2,6;-;-
"120034 MANOEL URBANO";33;33;10881,59;8578,51;-;-;2303,08;-;-;329,75;329,75;82;2,5;-;-
"120035 MARECHAL THAUMATURGO";26;26;4065,83;3217,88;-;-;847,95;-;-;156,38;156,38;51;2,0;-;-
"120038 PLACIDO DE CASTRO";47;47;18701,44;16245,84;-;-;2455,60;-;-;397,90;397,90;179;3,8;-;-
"120039 PORTO WALTER";46;46;12954,19;10133,63;-;-;2820,56;-;-;281,61;281,61;68;1,5;2;4,35
"120040 RIO BRANCO";2278;2278;2925154,06;2242687,76;-;-;682466,30;-;-;1284,09;1284,09;13345;5,9;116;5,09
"120042 RODRIGUES ALVES";32;32;10950,53;9349,38;-;-;1601,15;-;-;342,20;342,20;66;2,1;-;-
"120045 SENADOR GUIOMARD";59;59;22697,89;19496,44;-;-;3201,45;-;-;384,71;384,71;225;3,8;-;-
"120050 SENA MADUREIRA";220;220;92094,03;71326,36;-;-;20767,67;-;-;418,61;418,61;689;3,1;3;1,36
"120060 TARAUACA";219;219;93335,87;67582,57;-;-;25753,30;-;-;426,19;426,19;449;2,1;2;0,91
"120070 XAPURI";68;68;28942,84;24903,81;-;-;4039,03;-;-;425,63;425,63;233;3,4;-;-
"130006 AMATURA";33;33;16063,75;11117,21;-;-;4946,54;-;-;486,78;486,78;70;2,1;-;-
"130008 ANAMA";53;53;18900,95;14447,86;-;-;4453,09;-;-;356,62;356,62;147;2,8;-;-
"130010 ANORI";65;65;23861,04;18838,73;-;-;5022,31;-;-;367,09;367,09;176;2,7;-;-
"130014 APUI";131;131;52772,66;38864,47;-;-;13908,19;-;-;402,84;402,84;502;3,8;4;3,05
"130020 ATALAIA DO NORTE";40;40;15961,09;12219,89;-;-;3741,20;-;-;399,03;399,03;91;2,3;1;2,50
"130030 AUTAZES";102;102;53532,75;33782,95;-;-;19749,80;-;-;524,83;524,83;185;1,8;-;-
"130040 BARCELOS";76;76;32447,56;23461,41;-;-;8986,15;-;-;426,94;426,94;231;3,0;-;-
"130050 BARREIRINHA";94;94;40303,80;27640,33;-;-;12663,47;-;-;428,76;428,76;309;3,3;-;-
"130060 BENJAMIN CONSTANT";47;47;18823,52;12819,32;-;-;6004,20;-;-;400,50;400,50;163;3,5;2;4,26
"130063 BERURI";57;57;23196,14;16756,87;-;-;6439,27;-;-;406,95;406,95;154;2,7;1;1,75
"130068 BOA VISTA DO RAMOS";52;52;19455,48;14458,07;-;-;4997,41;-;-;374,14;374,14;136;2,6;-;-
"130070 BOCA DO ACRE";153;153;65662,86;47000,53;-;-;18662,33;-;-;429,17;429,17;412;2,7;-;-
"130080 BORBA";103;103;46741,62;33005,49;-;-;13736,13;-;-;453,80;453,80;265;2,6;-;-
"130083 CAAPIRANGA";68;68;22927,89;17692,24;-;-;5235,65;-;-;337,17;337,17;147;2,2;-;-
"130090 CANUTAMA";39;39;14357,55;11306,15;-;-;3051,40;-;-;368,14;368,14;105;2,7;-;-
"130100 CARAUARI";193;193;136546,79;106070,24;-;-;30476,55;-;-;707,50;707,50;262;1,4;1;0,52
"130110 CAREIRO";137;137;59316,60;42280,02;-;-;17036,58;-;-;432,97;432,97;297;2,2;-;-
"130115 CAREIRO DA VARZEA";2;2;482,01;422,12;-;-;59,89;-;-;241,00;241,00;8;4,0;-;-
"130120 COARI";359;359;192408,14;140722,74;-;-;51685,40;-;-;535,96;535,96;1136;3,2;8;2,23
"130130 CODAJAS";100;100;49514,40;36737,01;-;-;12777,39;-;-;495,14;495,14;258;2,6;3;3,00
"130140 EIRUNEPE";143;143;80081,33;53296,65;-;-;26784,68;-;-;560,01;560,01;402;2,8;5;3,50
"130150 ENVIRA";75;75;31169,06;22079,52;-;-;9089,54;-;-;415,59;415,59;221;2,9;-;-
"130165 GUAJARA";42;42;18525,81;15692,26;-;-;2833,55;-;-;441,09;441,09;126;3,0;-;-
"130170 HUMAITA";280;280;140657,14;104529,54;-;-;36127,60;-;-;502,35;502,35;975;3,5;3;1,07
"130180 IPIXUNA";120;120;55140,31;42629,99;-;-;12510,32;-;-;459,50;459,50;330;2,8;-;-
"130185 IRANDUBA";42;42;23007,97;19399,45;-;-;3608,52;-;-;547,81;547,81;290;6,9;2;4,76
"130190 ITACOATIARA";404;404;212994,77;148428,99;-;-;64565,78;-;-;527,21;527,21;1313;3,3;10;2,48
"130200 ITAPIRANGA";45;45;25146,31;18154,72;-;-;6991,59;-;-;558,81;558,81;103;2,3;1;2,22
"130210 JAPURA";30;30;10619,51;7652,38;-;-;2967,13;-;-;353,98;353,98;57;1,9;1;3,33
"130220 JURUA";29;29;16511,36;12537,34;-;-;3974,02;-;-;569,36;569,36;62;2,1;-;-
"130230 JUTAI";116;116;44475,35;31484,82;-;-;12990,53;-;-;383,41;383,41;185;1,6;-;-
"130240 LABREA";155;155;77826,40;56272,12;-;-;21554,28;-;-;502,11;502,11;455;2,9;2;1,29
"130250 MANACAPURU";500;500;273041,30;198363,81;-;-;74677,49;-;-;546,08;546,08;1056;2,1;6;1,20
"130255 MANAQUIRI";52;52;19403,87;15332,71;-;-;4071,16;-;-;373,15;373,15;179;3,4;-;-
"130260 MANAUS";9934;9934;15442838,87;12591175,96;-;-;2851662,91;-;-;1554,54;1554,54;63359;6,4;508;5,11
"130270 MANICORE";168;168;81161,96;52839,41;-;-;28322,55;-;-;483,11;483,11;330;2,0;1;0,60
"130290 MAUES";297;297;155889,37;109207,92;-;-;46681,45;-;-;524,88;524,88;825;2,8;8;2,69
"130310 NOVA OLINDA DO NORTE";141;141;71833,87;48787,94;-;-;23045,93;-;-;509,46;509,46;332;2,4;-;-
"130320 NOVO AIRAO";82;82;44470,81;33551,23;-;-;10919,58;-;-;542,33;542,33;215;2,6;1;1,22
"130330 NOVO ARIPUANA";133;133;57061,54;41134,84;-;-;15926,70;-;-;429,03;429,03;368;2,8;-;-
"130340 PARINTINS";595;595;237993,59;171998,81;-;-;65994,78;-;-;399,99;399,99;2349;3,9;14;2,35
"130350 PAUINI";121;121;48253,58;36518,57;-;-;11735,01;-;-;398,79;398,79;422;3,5;1;0,83
"130353 PRESIDENTE FIGUEIREDO";90;90;41935,04;30143,01;-;-;11792,03;-;-;465,94;465,94;345;3,8;1;1,11
"130356 RIO PRETO DA EVA";25;25;10010,24;7764,13;-;-;2246,11;-;-;400,41;400,41;69;2,8;-;-
"130360 SANTA ISABEL DO RIO NEGRO";41;41;17521,63;13174,79;-;-;4346,84;-;-;427,36;427,36;118;2,9;-;-
"130370 SANTO ANTONIO DO ICA";246;246;111024,04;77784,23;-;-;33239,81;-;-;451,32;451,32;608;2,5;4;1,63
"130380 SAO GABRIEL DA CACHOEIRA";176;176;83267,89;58085,81;-;-;25182,08;-;-;473,11;473,11;657;3,7;3;1,70
"130390 SAO PAULO DE OLIVENCA";130;130;68574,66;56618,48;-;-;11956,18;-;-;527,50;527,50;415;3,2;4;3,08
"130395 SAO SEBASTIAO DO UATUMA";22;22;7933,05;6597,47;-;-;1335,58;-;-;360,59;360,59;53;2,4;-;-
"130400 SILVES";74;74;28181,21;20827,26;-;-;7353,95;-;-;380,83;380,83;161;2,2;-;-
"130406 TABATINGA";288;288;139072,55;96399,14;-;-;42673,41;-;-;482,89;482,89;1047;3,6;9;3,13
"130410 TAPAUA";101;101;41546,03;30901,17;-;-;10644,86;-;-;411,35;411,35;290;2,9;-;-
"130420 TEFE";511;511;268424,84;179459,01;11544,51;-;71102,21;6319,11;-;525,29;525,29;1236;2,4;10;1,96
"130423 TONANTINS";108;108;55754,65;42418,46;-;-;13336,19;-;-;516,25;516,25;433;4,0;2;1,85
"130426 UARINI";58;58;34693,55;24939,95;-;-;9753,60;-;-;598,16;598,16;119;2,1;1;1,72
"130440 URUCURITUBA";16;16;5466,68;3665,74;-;-;1800,94;-;-;341,67;341,67;38;2,4;-;-
"140005 ALTO ALEGRE";10;10;4163,34;3641,49;-;-;521,85;-;-;416,33;416,33;54;5,4;-;-
"140010 BOA VISTA";3550;3550;3555854,99;2782444,99;-;-;773410,00;-;-;1001,65;1001,65;28413;8,0;123;3,46
"140015 BONFIM";4;4;1600,88;1022,80;-;-;578,08;-;-;400,22;400,22;7;1,8;-;-
"140020 CARACARAI";14;14;5803,91;4472,40;-;-;1331,51;-;-;414,56;414,56;41;2,9;-;-
"140023 CAROEBE";13;13;3345,68;2391,59;-;-;954,09;-;-;257,36;257,36;35;2,7;1;7,69
"140040 NORMANDIA";14;14;6178,90;4598,60;-;-;1580,30;-;-;441,35;441,35;22;1,6;-;-
"140045 PACARAIMA";50;50;17949,16;13852,81;-;-;4096,35;-;-;358,98;358,98;104;2,1;-;-
"140047 RORAINOPOLIS";252;252;118706,01;87095,05;-;-;31610,96;-;-;471,06;471,06;881;3,5;1;0,40
"140050 SAO JOAO DA BALIZA";15;15;3107,34;2654,15;-;-;453,19;-;-;207,16;207,16;36;2,4;-;-
"140060 SAO LUIZ";8;8;3647,17;3192,66;-;-;454,51;-;-;455,90;455,90;26;3,3;-;-
"150010 ABAETETUBA";957;957;447265,91;328841,37;-;-;118424,54;-;-;467,36;467,36;3587;3,7;9;0,94
"150013 ABEL FIGUEIREDO";37;37;17616,66;13132,03;-;-;4484,63;-;-;476,13;476,13;94;2,5;-;-
"150020 ACARA";152;152;65180,55;46102,04;-;-;19078,51;-;-;428,82;428,82;478;3,1;1;0,66
"150030 AFUA";75;75;30160,31;22442,21;-;-;7718,10;-;-;402,14;402,14;207;2,8;-;-
"150034 AGUA AZUL DO NORTE";80;80;30183,86;22373,37;-;-;7810,49;-;-;377,30;377,30;167;2,1;2;2,50
"150040 ALENQUER";370;370;130669,93;101769,57;-;-;28900,36;-;-;353,16;353,16;955;2,6;17;4,59
"150050 ALMEIRIM";117;117;49990,65;36071,75;-;-;13918,90;-;-;427,27;427,27;261;2,2;-;-
"150060 ALTAMIRA";1098;1098;1191450,65;933428,33;-;-;258022,32;-;-;1085,11;1085,11;5310;4,8;43;3,92
"150070 ANAJAS";131;131;51429,41;38319,11;-;-;13110,30;-;-;392,59;392,59;226;1,7;-;-
"150080 ANANINDEUA";1835;1835;2683765,71;2079141,54;-;-;604624,17;-;-;1462,54;1462,54;9606;5,2;45;2,45
"150085 ANAPU";199;199;141285,27;113722,97;-;-;27562,30;-;-;709,98;709,98;831;4,2;-;-
"150090 AUGUSTO CORREA";296;296;143503,28;121025,17;-;-;22478,11;-;-;484,81;484,81;1144;3,9;-;-
"150095 AURORA DO PARA";115;115;45440,94;35442,98;-;-;9997,96;-;-;395,14;395,14;397;3,5;1;0,87
"150110 BAGRE";8;8;2423,08;2194,21;-;-;228,87;-;-;302,88;302,88;29;3,6;-;-
"150120 BAIAO";197;197;87435,27;71497,85;-;-;15937,42;-;-;443,83;443,83;462;2,3;-;-
"150125 BANNACH";7;7;975,64;789,64;-;-;186,00;-;-;139,38;139,38;13;1,9;-;-
"150130 BARCARENA";581;581;537325,43;403078,31;-;-;134247,12;-;-;924,83;924,83;2412;4,2;13;2,24
"150140 BELEM";10609;10609;23565692,85;18215429,38;-;-;5350263,47;-;-;2221,29;2221,29;64627;6,1;475;4,48
"150145 BELTERRA";36;36;11356,58;7809,77;-;-;3546,81;-;-;315,46;315,46;82;2,3;1;2,78
"150157 BOM JESUS DO TOCANTINS";82;82;29651,44;23943,41;-;-;5708,03;-;-;361,60;361,60;185;2,3;1;1,22
"150170 BRAGANCA";1155;1155;1187357,45;943466,83;-;-;243890,62;-;-;1028,02;1028,02;4544;3,9;24;2,08
"150172 BRASIL NOVO";223;223;127660,51;109961,10;-;-;17699,41;-;-;572,47;572,47;634;2,8;1;0,45
"150175 BREJO GRANDE DO ARAGUAIA";56;56;18851,05;16225,69;-;-;2625,36;-;-;336,63;336,63;173;3,1;-;-
"150178 BREU BRANCO";96;96;47590,67;37031,96;-;-;10558,71;-;-;495,74;495,74;250;2,6;-;-
"150180 BREVES";720;720;719240,28;575117,89;-;-;144122,39;-;-;998,94;998,94;3861;5,4;13;1,81
"150200 CACHOEIRA DO ARARI";86;86;27353,93;21834,13;-;-;5519,80;-;-;318,07;318,07;212;2,5;-;-
"150210 CAMETA";503;503;265470,60;186471,45;-;-;78999,15;-;-;527,77;527,77;1593;3,2;11;2,19
"150215 CANAA DOS CARAJAS";220;220;102644,15;74313,13;-;-;28331,02;-;-;466,56;466,56;753;3,4;4;1,82
"150220 CAPANEMA";617;617;623829,34;496679,37;-;-;127149,97;-;-;1011,07;1011,07;2731;4,4;25;4,05
"150230 CAPITAO POCO";189;189;100751,01;81726,74;-;-;19024,27;-;-;533,07;533,07;629;3,3;-;-
"150240 CASTANHAL";1641;1641;1509197,79;1200557,09;-;-;308640,70;-;-;919,68;919,68;6239;3,8;93;5,67
"150270 CONCEICAO DO ARAGUAIA";389;389;218691,85;170109,08;-;-;48582,77;-;-;562,19;562,19;1178;3,0;-;-
"150275 CONCORDIA DO PARA";47;47;21153,81;15389,77;-;-;5764,04;-;-;450,08;450,08;143;3,0;1;2,13
"150276 CUMARU DO NORTE";60;60;31262,32;25791,57;-;-;5470,75;-;-;521,04;521,04;249;4,2;-;-
"150277 CURIONOPOLIS";94;94;41764,77;32212,05;-;-;9552,72;-;-;444,31;444,31;208;2,2;3;3,19
"150280 CURRALINHO";115;115;45506,26;34006,93;-;-;11499,33;-;-;395,71;395,71;378;3,3;-;-
"150290 CURUCA";103;103;46011,39;40011,66;-;-;5999,73;-;-;446,71;446,71;352;3,4;3;2,91
"150293 DOM ELISEU";238;238;111223,75;83570,78;-;-;27652,97;-;-;467,33;467,33;516;2,2;3;1,26
"150295 ELDORADO DOS CARAJAS";89;89;41146,52;35650,91;-;-;5495,61;-;-;462,32;462,32;270;3,0;2;2,25
"150300 FARO";38;38;12308,78;9966,68;-;-;2342,10;-;-;323,92;323,92;60;1,6;-;-
"150304 FLORESTA DO ARAGUAIA";104;104;43150,23;34468,89;-;-;8681,34;-;-;414,91;414,91;191;1,8;1;0,96
"150307 GARRAFAO DO NORTE";73;73;28243,07;22093,98;-;-;6149,09;-;-;386,89;386,89;215;2,9;-;-
"150309 GOIANESIA DO PARA";107;107;57832,20;42325,42;-;-;15506,78;-;-;540,49;540,49;424;4,0;-;-
"150310 GURUPA";164;164;69056,18;53098,30;-;-;15957,88;-;-;421,07;421,07;337;2,1;2;1,22
"150320 IGARAPE-ACU";101;101;57809,75;48151,71;-;-;9658,04;-;-;572,37;572,37;465;4,6;4;3,96
"150330 IGARAPE-MIRI";740;740;259250,20;201668,24;-;-;57581,96;-;-;350,34;350,34;2082;2,8;5;0,68
"150345 IPIXUNA DO PARA";462;462;209711,19;164730,87;-;-;44980,32;-;-;453,92;453,92;1729;3,7;2;0,43
"150350 IRITUIA";61;61;22215,07;19106,61;-;-;3108,46;-;-;364,18;364,18;184;3,0;2;3,28
"150360 ITAITUBA";740;740;487210,57;368312,63;-;-;118897,94;-;-;658,39;658,39;3608;4,9;48;6,49
"150370 ITUPIRANGA";126;126;59311,74;44125,01;-;-;15186,73;-;-;470,73;470,73;356;2,8;4;3,17
"150375 JACAREACANGA";109;109;51241,15;37668,97;-;-;13572,18;-;-;470,10;470,10;238;2,2;1;0,92
"150380 JACUNDA";181;181;77186,24;62073,40;-;-;15112,84;-;-;426,44;426,44;464;2,6;3;1,66
"150390 JURUTI";227;227;98543,27;69674,07;-;-;28869,20;-;-;434,11;434,11;447;2,0;6;2,64
"150400 LIMOEIRO DO AJURU";89;89;37626,28;32852,51;-;-;4773,77;-;-;422,77;422,77;261;2,9;1;1,12
"150405 MAE DO RIO";141;141;57957,83;47007,17;-;-;10950,66;-;-;411,05;411,05;401;2,8;3;2,13
"150420 MARABA";1625;1625;1618650,02;1257995,67;-;-;360654,35;-;-;996,09;996,09;7588;4,7;64;3,94
"150430 MARACANA";43;43;15176,51;10338,72;-;-;4837,79;-;-;352,94;352,94;98;2,3;-;-
"150440 MARAPANIM";16;16;6567,91;5629,93;-;-;937,98;-;-;410,49;410,49;66;4,1;2;12,50
"150442 MARITUBA";680;680;584764,62;432227,23;-;-;152537,39;-;-;859,95;859,95;2493;3,7;5;0,74
"150445 MEDICILANDIA";225;225;92304,03;66621,10;-;-;25682,93;-;-;410,24;410,24;534;2,4;2;0,89
"150450 MELGACO";83;83;29917,63;24546,86;-;-;5370,77;-;-;360,45;360,45;234;2,8;-;-
"150460 MOCAJUBA";165;165;78076,39;62780,72;-;-;15295,67;-;-;473,19;473,19;676;4,1;-;-
"150470 MOJU";167;167;60672,64;49393,19;-;-;11279,45;-;-;363,31;363,31;490;2,9;6;3,59
"150480 MONTE ALEGRE";257;257;96088,22;71304,42;-;-;24783,80;-;-;373,88;373,88;831;3,2;10;3,89
"150490 MUANA";141;141;55031,96;39615,54;-;-;15416,42;-;-;390,30;390,30;391;2,8;6;4,26
"150495 NOVA ESPERANCA DO PIRIA";49;49;19869,76;16223,15;-;-;3646,61;-;-;405,51;405,51;120;2,4;-;-
"150497 NOVA IPIXUNA";11;11;3642,11;2910,58;-;-;731,53;-;-;331,10;331,10;38;3,5;-;-
"150503 NOVO PROGRESSO";190;190;71426,85;52193,78;-;-;19233,07;-;-;375,93;375,93;581;3,1;6;3,16
"150506 NOVO REPARTIMENTO";171;171;86458,83;61483,58;-;-;24975,25;-;-;505,61;505,61;532;3,1;-;-
"150510 OBIDOS";196;196;86738,97;63581,50;-;-;23157,47;-;-;442,55;442,55;814;4,2;6;3,06
"150520 OEIRAS DO PARA";126;126;57649,26;46734,94;-;-;10914,32;-;-;457,53;457,53;434;3,4;2;1,59
"150530 ORIXIMINA";383;383;199597,78;148044,98;-;-;51552,80;-;-;521,14;521,14;1449;3,8;9;2,35
"150540 OUREM";91;91;57481,09;44944,14;-;-;12536,95;-;-;631,66;631,66;251;2,8;1;1,10
"150543 OURILANDIA DO NORTE";222;222;98225,61;81321,26;-;-;16904,35;-;-;442,46;442,46;770;3,5;1;0,45
"150548 PACAJA";214;214;92948,14;71646,83;-;-;21301,31;-;-;434,34;434,34;480;2,2;1;0,47
"150549 PALESTINA DO PARA";40;40;17409,31;13293,02;-;-;4116,29;-;-;435,23;435,23;128;3,2;-;-
"150550 PARAGOMINAS";413;413;215169,58;147679,84;-;-;67489,74;-;-;520,99;520,99;1167;2,8;2;0,48
"150553 PARAUAPEBAS";919;919;775272,06;589315,75;-;-;185956,31;-;-;843,60;843,60;4979;5,4;42;4,57
"150555 PAU D'ARCO";58;58;25853,13;21261,17;-;-;4591,96;-;-;445,74;445,74;118;2,0;-;-
"150563 PICARRA";63;63;18359,24;15444,38;-;-;2914,86;-;-;291,42;291,42;134;2,1;-;-
"150565 PLACAS";146;146;35399,35;27324,45;-;-;8074,90;-;-;242,46;242,46;223;1,5;1;0,68
"150570 PONTA DE PEDRAS";94;94;31081,37;25690,79;-;-;5390,58;-;-;330,65;330,65;236;2,5;-;-
"150580 PORTEL";219;219;105608,27;74833,44;-;-;30774,83;-;-;482,23;482,23;598;2,7;7;3,20
"150590 PORTO DE MOZ";176;176;62471,86;48731,77;-;-;13740,09;-;-;354,95;354,95;309;1,8;1;0,57
"150600 PRAINHA";50;50;20076,57;14381,59;-;-;5694,98;-;-;401,53;401,53;131;2,6;-;-
"150613 REDENCAO";870;870;1232660,48;1020766,00;-;-;211894,48;-;-;1416,85;1416,85;4266;4,9;34;3,91
"150616 RIO MARIA";128;128;54286,73;41054,86;-;-;13231,87;-;-;424,12;424,12;340;2,7;2;1,56
"150618 RONDON DO PARA";330;330;119788,55;91473,59;-;-;28314,96;-;-;363,00;363,00;854;2,6;1;0,30
"150619 RUROPOLIS";100;100;47212,42;35825,01;-;-;11387,41;-;-;472,12;472,12;290;2,9;-;-
"150620 SALINOPOLIS";135;135;58891,47;45226,19;-;-;13665,28;-;-;436,23;436,23;445;3,3;1;0,74
"150630 SALVATERRA";74;74;38877,85;28277,93;-;-;10599,92;-;-;525,38;525,38;222;3,0;-;-
"150640 SANTA CRUZ DO ARARI";41;41;12631,70;11098,16;-;-;1533,54;-;-;308,09;308,09;168;4,1;-;-
"150650 SANTA IZABEL DO PARA";72;72;30830,90;25443,96;-;-;5386,94;-;-;428,21;428,21;416;5,8;-;-
"150658 SANTA MARIA DAS BARREIRAS";98;98;32420,87;26001,06;-;-;6419,81;-;-;330,83;330,83;236;2,4;-;-
"150660 SANTA MARIA DO PARA";46;46;5913,72;4996,19;-;-;917,53;-;-;128,56;128,56;73;1,6;1;2,17
"150670 SANTANA DO ARAGUAIA";226;226;85530,68;64184,96;-;-;21345,72;-;-;378,45;378,45;750;3,3;-;-
"150680 SANTAREM";1886;1886;2393302,53;1940947,32;-;-;452355,21;-;-;1268,98;1268,98;10221;5,4;95;5,04
"150700 SANTO ANTONIO DO TAUA";364;364;103082,54;84177,29;-;-;18905,25;-;-;283,19;283,19;1158;3,2;-;-
