Per�odo:Dez/2022
"Município";"AIH_aprovadas";"Internações";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"250150 BANANEIRAS";7;7;3010,13;2096,50;-;-;913,63;-;-;430,02;430,02;17;2,4;1;14,29
"250180 BAYEUX";124;124;74657,13;48720,07;-;-;25937,06;-;-;602,07;602,07;200;1,6;-;-
"250190 BELEM";23;23;16331,59;10444,20;-;-;5887,39;-;-;710,07;710,07;24;1,0;-;-
"250200 BELEM DO BREJO DO CRUZ";2;2;984,10;855,12;-;-;128,98;-;-;492,05;492,05;10;5,0;-;-
"250240 BONITO DE SANTA FE";10;10;3755,63;3195,10;-;-;560,53;-;-;375,56;375,56;49;4,9;-;-
"250250 BOQUEIRAO";23;23;8748,04;7695,65;-;-;1052,39;-;-;380,35;380,35;117;5,1;2;8,70
"250280 BREJO DO CRUZ";17;17;7011,41;6072,55;-;-;938,86;-;-;412,44;412,44;62;3,6;-;-
"250320 CABEDELO";110;110;64820,98;47475,89;-;-;17345,09;-;-;589,28;589,28;416;3,8;11;10,00
"250370 CAJAZEIRAS";666;666;517259,58;399637,94;-;-;117621,64;-;-;776,67;776,67;3074;4,6;36;5,41
"250400 CAMPINA GRANDE";4840;4694;6720867,02;5220011,21;-;-;1500855,81;-;-;1388,61;1431,80;26962;5,7;226;4,81
"250430 CATOLE DO ROCHA";158;158;77530,26;56709,30;-;-;20820,96;-;-;490,70;490,70;528;3,3;9;5,70
"250440 CONCEICAO";34;34;13685,96;11715,29;-;-;1970,67;-;-;402,53;402,53;118;3,5;-;-
"250480 COREMAS";33;33;13846,36;11268,49;-;-;2577,87;-;-;419,59;419,59;67;2,0;1;3,03
"250510 CUITE";70;70;35102,12;26681,19;-;-;8420,93;-;-;501,46;501,46;215;3,1;5;7,14
"250600 ESPERANCA";15;15;7267,86;6070,10;-;-;1197,76;-;-;484,52;484,52;77;5,1;-;-
"250630 GUARABIRA";238;238;157699,45;107437,92;-;-;50261,53;-;-;662,60;662,60;919;3,9;14;5,88
"250690 ITABAIANA";108;108;58569,17;41076,19;-;-;17492,98;-;-;542,31;542,31;263;2,4;2;1,85
"250700 ITAPORANGA";184;184;82039,20;59636,93;-;-;22402,27;-;-;445,87;445,87;399;2,2;5;2,72
"250710 ITAPOROROCA";2;2;583,37;493,53;-;-;89,84;-;-;291,69;291,69;5;2,5;-;-
"250750 JOAO PESSOA";6608;6538;12673271,72;10021135,14;-;-;2652136,58;-;-;1917,87;1938,40;44175;6,8;320;4,89
"250770 JUAZEIRINHO";12;12;5067,10;4261,05;-;-;806,05;-;-;422,26;422,26;56;4,7;-;-
"250800 JURU";8;8;3673,24;3063,99;-;-;609,25;-;-;459,16;459,16;21;2,6;-;-
"250830 LAGOA SECA";16;16;5646,01;4996,34;-;-;649,67;-;-;352,88;352,88;55;3,4;-;-
"250890 MAMANGUAPE";279;279;215492,58;158067,04;-;-;57425,54;-;-;772,37;772,37;1459;5,2;18;6,45
"250920 MASSARANDUBA";2;2;731,16;497,04;-;-;234,12;-;-;365,58;365,58;6;3,0;-;-
"250970 MONTEIRO";318;318;132861,57;99084,39;-;-;33777,18;-;-;417,80;417,80;1245;3,9;9;2,83
"251080 PATOS";1128;1128;1261107,65;950185,19;-;-;310922,46;-;-;1118,00;1118,00;5767;5,1;59;5,23
"251090 PAULISTA";11;11;3866,93;3150,06;-;-;716,87;-;-;351,54;351,54;35;3,2;-;-
"251110 PEDRA LAVRADA";11;11;4011,50;2770,20;-;-;1241,30;-;-;364,68;364,68;15;1,4;-;-
"251120 PEDRAS DE FOGO";46;46;24276,72;19872,13;-;-;4404,59;-;-;527,75;527,75;237;5,2;4;8,70
"251130 PIANCO";126;126;152048,95;127461,24;-;-;24587,71;-;-;1206,74;1206,74;559;4,4;18;14,29
"251140 PICUI";87;87;37823,33;30450,72;-;-;7372,61;-;-;434,75;434,75;431;5,0;4;4,60
"251200 POCINHOS";9;9;2924,10;2568,60;-;-;355,50;-;-;324,90;324,90;24;2,7;1;11,11
"251210 POMBAL";128;128;58919,19;43632,81;-;-;15286,38;-;-;460,31;460,31;484;3,8;11;8,59
"251230 PRINCESA ISABEL";117;117;68005,61;47705,14;-;-;20300,47;-;-;581,24;581,24;319;2,7;6;5,13
"251250 QUEIMADAS";136;136;85953,00;59560,50;-;-;26392,50;-;-;632,01;632,01;349;2,6;4;2,94
"251340 SANTA LUZIA";11;11;3802,87;3247,17;-;-;555,70;-;-;345,72;345,72;29;2,6;1;9,09
"251370 SANTA RITA";521;521;906709,92;753842,55;-;-;152867,37;-;-;1740,33;1740,33;3246;6,2;37;7,10
"251390 SAO BENTO";87;87;40611,59;28476,04;-;-;12135,55;-;-;466,80;466,80;245;2,8;4;4,60
"251450 SAO JOSE DE PIRANHAS";17;17;8392,53;7351,72;-;-;1040,81;-;-;493,68;493,68;98;5,8;-;-
"251530 SAPE";44;44;19592,08;15842,94;-;-;3749,14;-;-;445,27;445,27;170;3,9;13;29,55
"251540 SAO VICENTE DO SERIDO";2;2;683,69;630,04;-;-;53,65;-;-;341,85;341,85;7;3,5;-;-
"251550 SERRA BRANCA";67;67;29836,39;24153,55;-;-;5682,84;-;-;445,32;445,32;211;3,1;8;11,94
"251600 SOLANEA";187;187;78499,72;65455,33;-;-;13044,39;-;-;419,78;419,78;575;3,1;5;2,67
"251620 SOUSA";240;240;178513,63;133185,13;-;-;45328,50;-;-;743,81;743,81;942;3,9;12;5,00
"251630 SUME";79;79;39004,37;28041,05;-;-;10963,32;-;-;493,73;493,73;236;3,0;3;3,80
"251650 TAPEROA";70;70;26926,22;23350,89;-;-;3575,33;-;-;384,66;384,66;326;4,7;4;5,71
"251660 TAVARES";94;94;13750,67;11530,81;-;-;2219,86;-;-;146,28;146,28;70;0,7;-;-
"251690 UIRAUNA";141;141;50181,43;44183,28;-;-;5998,15;-;-;355,90;355,90;344;2,4;-;-
"260010 AFOGADOS DA INGAZEIRA";337;337;126277,10;107624,96;-;-;18652,14;-;-;374,71;374,71;1234;3,7;17;5,04
"260020 AFRANIO";72;72;44586,37;31768,97;-;-;12817,40;-;-;619,26;619,26;246;3,4;2;2,78
"260030 AGRESTINA";94;93;62063,18;48498,85;-;-;13564,33;-;-;660,25;667,35;400;4,3;2;2,15
"260040 AGUA PRETA";92;92;46249,19;32384,27;-;-;13864,92;-;-;502,71;502,71;213;2,3;-;-
"260050 AGUAS BELAS";27;27;12087,53;8159,88;-;-;3927,65;-;-;447,69;447,69;134;5,0;1;3,70
"260060 ALAGOINHA";9;9;3734,62;3358,95;-;-;375,67;-;-;414,96;414,96;58;6,4;-;-
"260070 ALIANCA";17;17;9510,23;6303,81;-;-;3206,42;-;-;559,43;559,43;15;0,9;-;-
"260080 ALTINHO";6;6;2661,84;2240,97;-;-;420,87;-;-;443,64;443,64;44;7,3;3;50,00
"260090 AMARAJI";15;15;6019,05;4932,32;-;-;1086,73;-;-;401,27;401,27;47;3,1;-;-
"260100 ANGELIM";12;12;4822,41;4327,12;-;-;495,29;-;-;401,87;401,87;53;4,4;1;8,33
"260110 ARARIPINA";651;651;826042,90;662318,91;-;-;163723,99;-;-;1268,88;1268,88;3239;5,0;26;3,99
"260120 ARCOVERDE";1101;1101;1053376,35;827553,97;-;-;225822,38;-;-;956,75;956,75;3829;3,5;70;6,36
"260130 BARRA DE GUABIRABA";2;2;1345,10;1247,17;-;-;97,93;-;-;672,55;672,55;16;8,0;-;-
"260140 BARREIROS";1216;1216;890577,15;564379,82;-;-;326197,33;-;-;732,38;732,38;2406;2,0;-;-
"260150 BELEM DE MARIA";1;1;44,22;33,34;-;-;10,88;-;-;44,22;44,22;7;7,0;-;-
"260160 BELEM DE SAO FRANCISCO";11;11;5152,10;4171,36;-;-;980,74;-;-;468,37;468,37;46;4,2;1;9,09
"260170 BELO JARDIM";132;132;61049,41;48267,17;-;-;12782,24;-;-;462,50;462,50;477;3,6;9;6,82
"260180 BETANIA";12;12;2357,84;1942,76;-;-;415,08;-;-;196,49;196,49;68;5,7;-;-
"260190 BEZERROS";246;246;474692,59;373509,68;-;-;101182,91;-;-;1929,64;1929,64;2036;8,3;23;9,35
"260200 BODOCO";30;30;11767,39;10040,36;-;-;1727,03;-;-;392,25;392,25;176;5,9;-;-
"260210 BOM CONSELHO";42;42;14208,64;11863,92;-;-;2344,72;-;-;338,30;338,30;137;3,3;-;-
"260220 BOM JARDIM";10;10;4018,44;3430,35;-;-;588,09;-;-;401,84;401,84;36;3,6;-;-
"260230 BONITO";25;25;11991,74;9319,15;-;-;2672,59;-;-;479,67;479,67;88;3,5;1;4,00
"260240 BREJAO";17;17;6395,88;5352,81;-;-;1043,07;-;-;376,23;376,23;73;4,3;-;-
"260250 BREJINHO";11;11;2917,15;2540,27;-;-;376,88;-;-;265,20;265,20;35;3,2;-;-
"260260 BREJO DA MADRE DE DEUS";31;31;12788,80;10084,31;-;-;2704,49;-;-;412,54;412,54;102;3,3;3;9,68
"260280 BUIQUE";133;133;41926,45;34431,18;-;-;7495,27;-;-;315,24;315,24;458;3,4;-;-
"260290 CABO DE SANTO AGOSTINHO";718;718;1154057,06;892349,57;-;-;261707,49;-;-;1607,32;1607,32;4038;5,6;43;5,99
"260300 CABROBO";16;16;7738,89;5766,20;-;-;1972,69;-;-;483,68;483,68;58;3,6;-;-
"260310 CACHOEIRINHA";19;19;6978,48;6295,68;-;-;682,80;-;-;367,29;367,29;170;8,9;6;31,58
"260320 CAETES";39;39;16876,34;13682,78;-;-;3193,56;-;-;432,73;432,73;154;3,9;2;5,13
"260330 CALCADO";9;9;3465,95;2924,15;-;-;541,80;-;-;385,11;385,11;30;3,3;-;-
"260340 CALUMBI";1;1;306,77;259,04;-;-;47,73;-;-;306,77;306,77;6;6,0;-;-
"260345 CAMARAGIBE";70;70;32054,86;15402,08;-;-;16652,78;-;-;457,93;457,93;29;0,4;-;-
"260350 CAMOCIM DE SAO FELIX";9;9;3579,12;3127,82;-;-;451,30;-;-;397,68;397,68;35;3,9;-;-
"260360 CAMUTANGA";3;3;531,84;334,28;-;-;197,56;-;-;177,28;177,28;17;5,7;-;-
"260370 CANHOTINHO";109;109;52341,08;39934,06;-;-;12407,02;-;-;480,19;480,19;370;3,4;4;3,67
"260380 CAPOEIRAS";10;10;2983,27;2359,84;-;-;623,43;-;-;298,33;298,33;22;2,2;1;10,00
"260390 CARNAIBA";14;14;5542,91;4926,65;-;-;616,26;-;-;395,92;395,92;54;3,9;1;7,14
"260392 CARNAUBEIRA DA PENHA";13;13;5495,46;4011,29;-;-;1484,17;-;-;422,73;422,73;43;3,3;-;-
"260400 CARPINA";81;81;29621,57;23254,65;-;-;6366,92;-;-;365,70;365,70;430;5,3;4;4,94
"260410 CARUARU";4230;4230;4438117,56;3542496,52;-;-;895621,04;-;-;1049,20;1049,20;21948;5,2;252;5,96
"260415 CASINHAS";5;5;656,07;586,84;-;-;69,23;-;-;131,21;131,21;16;3,2;1;20,00
"260420 CATENDE";22;22;9034,73;7694,34;-;-;1340,39;-;-;410,67;410,67;105;4,8;2;9,09
"260430 CEDRO";10;10;3578,68;3084,59;-;-;494,09;-;-;357,87;357,87;31;3,1;-;-
"260450 CHA GRANDE";22;22;9629,15;6562,99;-;-;3066,16;-;-;437,69;437,69;71;3,2;1;4,55
"260460 CONDADO";73;73;57006,99;37219,29;-;-;19787,70;-;-;780,92;780,92;160;2,2;-;-
"260470 CORRENTES";26;26;8009,76;6206,03;-;-;1803,73;-;-;308,07;308,07;62;2,4;-;-
"260480 CORTES";67;67;38209,03;27757,70;-;-;10451,33;-;-;570,28;570,28;256;3,8;1;1,49
"260490 CUMARU";5;5;2731,61;2532,48;-;-;199,13;-;-;546,32;546,32;36;7,2;-;-
"260500 CUPIRA";17;17;5696,58;4249,99;-;-;1446,59;-;-;335,09;335,09;66;3,9;-;-
"260510 CUSTODIA";43;43;15647,72;12320,64;-;-;3327,08;-;-;363,90;363,90;161;3,7;1;2,33
"260515 DORMENTES";17;17;5410,07;4697,27;-;-;712,80;-;-;318,24;318,24;87;5,1;-;-
"260520 ESCADA";31;31;13845,56;11939,16;-;-;1906,40;-;-;446,63;446,63;184;5,9;4;12,90
"260530 EXU";34;34;16215,45;13528,92;-;-;2686,53;-;-;476,93;476,93;118;3,5;-;-
"260540 FEIRA NOVA";3;3;817,66;588,84;-;-;228,82;-;-;272,55;272,55;10;3,3;-;-
"260545 FERNANDO DE NORONHA";2;2;88,44;66,68;-;-;21,76;-;-;44,22;44,22;2;1,0;-;-
"260560 FLORES";10;10;4630,88;4131,35;-;-;499,53;-;-;463,09;463,09;54;5,4;-;-
"260570 FLORESTA";74;74;32307,25;23782,02;-;-;8525,23;-;-;436,58;436,58;186;2,5;2;2,70
"260580 FREI MIGUELINHO";5;5;1307,69;882,51;-;-;425,18;-;-;261,54;261,54;21;4,2;1;20,00
"260590 GAMELEIRA";3;3;1533,88;1246,03;-;-;287,85;-;-;511,29;511,29;5;1,7;-;-
"260600 GARANHUNS";960;960;953528,77;743705,79;-;-;209822,98;-;-;993,26;993,26;4098;4,3;53;5,52
"260610 GLORIA DO GOITA";1;1;443,40;267,60;-;-;175,80;-;-;443,40;443,40;1;1,0;-;-
"260620 GOIANA";338;338;156364,88;120096,13;-;-;36268,75;-;-;462,62;462,62;1572;4,7;19;5,62
"260630 GRANITO";15;15;6914,53;5837,06;-;-;1077,47;-;-;460,97;460,97;97;6,5;1;6,67
"260640 GRAVATA";40;40;71504,76;62140,99;-;-;9363,77;-;-;1787,62;1787,62;308;7,7;7;17,50
"260650 IATI";54;54;26710,85;19067,95;-;-;7642,90;-;-;494,65;494,65;160;3,0;2;3,70
"260660 IBIMIRIM";15;15;7138,63;5989,95;-;-;1148,68;-;-;475,91;475,91;46;3,1;-;-
"260670 IBIRAJUBA";2;2;1063,29;955,54;-;-;107,75;-;-;531,64;531,64;2;1,0;-;-
"260680 IGARASSU";48;48;19625,89;17607,49;-;-;2018,40;-;-;408,87;408,87;235;4,9;-;-
"260690 IGUARACY";9;9;4131,96;3500,94;-;-;631,02;-;-;459,11;459,11;41;4,6;-;-
"260700 INAJA";35;35;12125,16;10328,28;-;-;1796,88;-;-;346,43;346,43;145;4,1;1;2,86
"260710 INGAZEIRA";7;7;2360,53;2061,28;-;-;299,25;-;-;337,22;337,22;36;5,1;-;-
"260720 IPOJUCA";122;122;62323,44;36275,43;-;-;26048,01;-;-;510,85;510,85;229;1,9;-;-
"260730 IPUBI";22;22;8182,20;7070,61;-;-;1111,59;-;-;371,92;371,92;126;5,7;-;-
"260750 ITAIBA";32;32;14588,52;12897,50;-;-;1691,02;-;-;455,89;455,89;129;4,0;1;3,13
"260765 ITAMBE";8;8;2857,45;2111,01;-;-;746,44;-;-;357,18;357,18;48;6,0;-;-
"260770 ITAPETIM";22;22;14842,52;10213,39;-;-;4629,13;-;-;674,66;674,66;22;1,0;-;-
"260780 ITAQUITINGA";1;1;44,22;33,34;-;-;10,88;-;-;44,22;44,22;6;6,0;-;-
"260790 JABOATAO DOS GUARARAPES";1971;1935;3495398,44;2853840,05;-;-;641558,39;-;-;1773,41;1806,41;12445;6,4;91;4,70
"260795 JAQUEIRA";16;16;4029,52;3153,38;-;-;876,14;-;-;251,85;251,85;58;3,6;-;-
"260800 JATAUBA";27;27;11890,63;9838,93;-;-;2051,70;-;-;440,39;440,39;111;4,1;2;7,41
"260805 JATOBA";10;10;3982,53;3067,97;-;-;914,56;-;-;398,25;398,25;38;3,8;-;-
"260810 JOAO ALFREDO";29;29;8509,72;7368,77;-;-;1140,95;-;-;293,44;293,44;185;6,4;2;6,90
"260825 JUCATI";3;3;1094,77;943,87;-;-;150,90;-;-;364,92;364,92;14;4,7;-;-
"260830 JUPI";22;22;8498,08;7140,18;-;-;1357,90;-;-;386,28;386,28;118;5,4;3;13,64
"260840 JUREMA";13;13;4866,93;4040,69;-;-;826,24;-;-;374,38;374,38;60;4,6;1;7,69
"260845 LAGOA DO CARRO";2;2;487,62;300,94;-;-;186,68;-;-;243,81;243,81;2;1,0;-;-
"260850 LAGOA DE ITAENGA";1;1;292,62;251,66;-;-;40,96;-;-;292,62;292,62;5;5,0;-;-
"260860 LAGOA DO OURO";24;24;7739,31;6073,10;-;-;1666,21;-;-;322,47;322,47;76;3,2;1;4,17
"260870 LAGOA DOS GATOS";7;7;2772,93;2200,56;-;-;572,37;-;-;396,13;396,13;24;3,4;-;-
"260875 LAGOA GRANDE";29;29;14210,95;10342,42;-;-;3868,53;-;-;490,03;490,03;89;3,1;2;6,90
"260880 LAJEDO";70;70;22230,80;16975,16;-;-;5255,64;-;-;317,58;317,58;258;3,7;5;7,14
"260890 LIMOEIRO";357;357;410421,71;321318,90;-;-;89102,81;-;-;1149,64;1149,64;1358;3,8;18;5,04
"260900 MACAPARANA";15;15;6512,03;4672,62;-;-;1839,41;-;-;434,14;434,14;85;5,7;-;-
"260910 MACHADOS";3;3;880,76;643,60;-;-;237,16;-;-;293,59;293,59;19;6,3;-;-
"260915 MANARI";14;14;5104,88;3910,54;-;-;1194,34;-;-;364,63;364,63;88;6,3;-;-
"260930 MIRANDIBA";7;7;2521,52;2216,92;-;-;304,60;-;-;360,22;360,22;35;5,0;-;-
"260940 MORENO";654;654;1662035,68;1313715,78;-;-;348319,90;-;-;2541,34;2541,34;3876;5,9;6;0,92
"260950 NAZARE DA MATA";323;323;161614,83;101492,22;-;-;60122,61;-;-;500,36;500,36;815;2,5;3;0,93
"260960 OLINDA";841;841;1149245,86;944687,62;-;-;204558,24;-;-;1366,52;1366,52;4902;5,8;67;7,97
"260970 OROBO";12;12;3532,35;3109,67;-;-;422,68;-;-;294,36;294,36;26;2,2;1;8,33
"260980 OROCO";14;14;6816,91;5165,28;-;-;1651,63;-;-;486,92;486,92;66;4,7;-;-
"260990 OURICURI";631;631;373617,96;279273,55;-;-;94344,41;-;-;592,10;592,10;2265;3,6;25;3,96
"261000 PALMARES";1000;1000;1184184,98;938534,24;-;-;245650,74;-;-;1184,18;1184,18;4847;4,8;61;6,10
"261010 PALMEIRINA";11;11;2679,99;2271,52;-;-;408,47;-;-;243,64;243,64;77;7,0;-;-
"261020 PANELAS";22;22;10735,40;9297,32;-;-;1438,08;-;-;487,97;487,97;66;3,0;2;9,09
"261030 PARANATAMA";23;23;9437,43;8240,67;-;-;1196,76;-;-;410,32;410,32;113;4,9;2;8,70
"261040 PARNAMIRIM";25;25;10772,38;9297,12;-;-;1475,26;-;-;430,90;430,90;156;6,2;1;4,00
"261050 PASSIRA";11;11;3709,85;3385,76;-;-;324,09;-;-;337,26;337,26;72;6,5;1;9,09
"261060 PAUDALHO";58;58;33122,38;20192,97;-;-;12929,41;-;-;571,08;571,08;116;2,0;-;-
"261070 PAULISTA";898;875;1001186,18;856995,09;-;-;144191,09;-;-;1114,91;1144,21;6364;7,3;48;5,49
"261080 PEDRA";16;16;7317,01;6439,67;-;-;877,34;-;-;457,31;457,31;75;4,7;1;6,25
"261090 PESQUEIRA";147;147;80803,26;60164,63;-;-;20638,63;-;-;549,68;549,68;646;4,4;8;5,44
"261100 PETROLANDIA";102;102;45038,41;32692,66;-;-;12345,75;-;-;441,55;441,55;294;2,9;1;0,98
"261110 PETROLINA";2822;2822;2553952,53;1958685,66;-;-;595266,87;-;-;905,02;905,02;12313;4,4;78;2,76
"261120 POCAO";18;18;8549,89;7709,27;-;-;840,62;-;-;474,99;474,99;75;4,2;-;-
"261130 POMBOS";3;3;132,66;100,02;-;-;32,64;-;-;44,22;44,22;6;2,0;-;-
"261150 QUIPAPA";8;8;2879,93;2261,40;-;-;618,53;-;-;359,99;359,99;26;3,3;1;12,50
"261160 RECIFE";27167;27030;56706835,31;44572866,73;-;-;12133968,58;-;-;2087,34;2097,92;163395;6,0;1228;4,54
"261170 RIACHO DAS ALMAS";6;6;3178,83;2678,09;-;-;500,74;-;-;529,80;529,80;34;5,7;-;-
"261180 RIBEIRAO";4;4;1773,60;1070,40;-;-;703,20;-;-;443,40;443,40;4;1,0;-;-
"261200 SAIRE";4;4;2108,76;2005,92;-;-;102,84;-;-;527,19;527,19;29;7,3;-;-
"261220 SALGUEIRO";692;692;668525,79;538754,02;-;-;129771,77;-;-;966,08;966,08;3077;4,4;47;6,79
"261230 SALOA";34;34;13244,53;10507,05;-;-;2737,48;-;-;389,54;389,54;139;4,1;-;-
"261240 SANHARO";21;21;9020,30;7645,14;-;-;1375,16;-;-;429,54;429,54;77;3,7;2;9,52
"261245 SANTA CRUZ";30;30;12498,58;10638,66;-;-;1859,92;-;-;416,62;416,62;175;5,8;-;-
"261247 SANTA CRUZ DA BAIXA VERDE";17;17;7228,78;6276,65;-;-;952,13;-;-;425,22;425,22;59;3,5;-;-
"261250 SANTA CRUZ DO CAPIBARIBE";40;40;18844,13;15463,30;-;-;3380,83;-;-;471,10;471,10;233;5,8;3;7,50
"261255 SANTA FILOMENA";23;23;8874,50;7174,18;-;-;1700,32;-;-;385,85;385,85;120;5,2;-;-
"261260 SANTA MARIA DA BOA VISTA";42;42;14240,12;10950,20;-;-;3289,92;-;-;339,05;339,05;191;4,5;2;4,76
"261290 SAO BENEDITO DO SUL";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;1;100,00
"261300 SAO BENTO DO UNA";79;79;34939,23;29455,91;-;-;5483,32;-;-;442,27;442,27;297;3,8;5;6,33
"261310 SAO CAITANO";25;25;10034,78;8073,87;-;-;1960,91;-;-;401,39;401,39;101;4,0;2;8,00
"261320 SAO JOAO";19;19;6933,84;5593,84;-;-;1340,00;-;-;364,94;364,94;87;4,6;-;-
"261330 SAO JOAQUIM DO MONTE";30;30;13181,72;9258,71;-;-;3923,01;-;-;439,39;439,39;95;3,2;3;10,00
"261350 SAO JOSE DO BELMONTE";40;40;13158,33;11255,05;-;-;1903,28;-;-;328,96;328,96;119;3,0;-;-
"261360 SAO JOSE DO EGITO";397;397;251902,29;161357,72;-;-;90544,57;-;-;634,51;634,51;948;2,4;1;0,25
"261370 SAO LOURENCO DA MATA";219;219;320157,11;254977,62;-;-;65179,49;-;-;1461,90;1461,90;1182;5,4;8;3,65
"261380 SAO VICENTE FERRER";19;19;5481,37;4056,44;-;-;1424,93;-;-;288,49;288,49;92;4,8;1;5,26
"261390 SERRA TALHADA";950;859;1001313,62;828663,15;-;-;172650,47;-;-;1054,01;1165,67;6351;7,4;22;2,56
"261400 SERRITA";12;12;4170,97;3687,67;-;-;483,30;-;-;347,58;347,58;48;4,0;-;-
"261410 SERTANIA";24;24;9162,61;8120,50;-;-;1042,11;-;-;381,78;381,78;190;7,9;-;-
"261420 SIRINHAEM";7;7;3386,29;2399,54;-;-;986,75;-;-;483,76;483,76;12;1,7;-;-
"261430 MOREILANDIA";5;5;2274,70;1995,12;-;-;279,58;-;-;454,94;454,94;33;6,6;-;-
"261440 SOLIDAO";1;1;218,68;188,00;-;-;30,68;-;-;218,68;218,68;7;7,0;-;-
"261450 SURUBIM";163;124;140334,87;114562,39;-;-;25772,48;-;-;860,95;1131,73;1560;12,6;5;4,03
"261460 TABIRA";32;32;12655,58;10823,01;-;-;1832,57;-;-;395,49;395,49;117;3,7;-;-
"261480 TACARATU";25;25;10110,08;8050,65;-;-;2059,43;-;-;404,40;404,40;103;4,1;1;4,00
"261485 TAMANDARE";5;5;2275,00;1396,00;-;-;879,00;-;-;455,00;455,00;6;1,2;-;-
"261500 TAQUARITINGA DO NORTE";28;28;12130,40;10043,51;-;-;2086,89;-;-;433,23;433,23;106;3,8;2;7,14
"261510 TEREZINHA";10;10;4452,91;3710,02;-;-;742,89;-;-;445,29;445,29;42;4,2;-;-
"261520 TERRA NOVA";5;5;1583,10;1378,30;-;-;204,80;-;-;316,62;316,62;16;3,2;-;-
"261530 TIMBAUBA";34;4;51979,31;47613,52;-;-;4365,79;-;-;1528,80;12994,83;837;209,3;1;25,00
"261540 TORITAMA";22;22;9613,49;7904,71;-;-;1708,78;-;-;436,98;436,98;80;3,6;2;9,09
"261560 TRINDADE";13;13;3901,41;3353,54;-;-;547,87;-;-;300,11;300,11;93;7,2;-;-
"261570 TRIUNFO";21;21;7110,26;6268,32;-;-;841,94;-;-;338,58;338,58;78;3,7;-;-
"261580 TUPANATINGA";25;25;9484,72;7417,38;-;-;2067,34;-;-;379,39;379,39;87;3,5;-;-
"261590 TUPARETAMA";16;16;8103,17;6187,96;-;-;1915,21;-;-;506,45;506,45;36;2,3;2;12,50
"261600 VENTUROSA";41;41;19934,37;15856,35;-;-;4078,02;-;-;486,20;486,20;164;4,0;1;2,44
"261610 VERDEJANTE";8;8;3406,92;2988,63;-;-;418,29;-;-;425,87;425,87;29;3,6;-;-
"261620 VERTENTES";460;460;300036,50;189791,33;-;-;110245,17;-;-;652,25;652,25;1084;2,4;3;0,65
"261640 VITORIA DE SANTO ANTAO";583;583;862883,76;671755,52;-;-;191128,24;-;-;1480,08;1480,08;3206;5,5;16;2,74
"270010 AGUA BRANCA";12;12;3840,06;3114,58;-;-;725,48;-;-;320,00;320,00;76;6,3;-;-
"270030 ARAPIRACA";2304;2221;4445424,10;3573414,30;-;-;872009,80;-;-;1929,44;2001,54;13676;6,2;129;5,81
"270040 ATALAIA";15;15;6648,11;4857,71;-;-;1790,40;-;-;443,21;443,21;96;6,4;-;-
"270070 BATALHA";40;40;17925,51;10991,93;-;-;6933,58;-;-;448,14;448,14;58;1,4;-;-
"270100 BOCA DA MATA";4;4;1805,60;1102,40;-;-;703,20;-;-;451,40;451,40;4;1,0;-;-
"270130 CAJUEIRO";8;8;3547,20;2140,80;-;-;1406,40;-;-;443,40;443,40;7;0,9;-;-
"270140 CAMPO ALEGRE";39;39;15612,48;12231,99;-;-;3380,49;-;-;400,32;400,32;176;4,5;1;2,56
"270170 CAPELA";32;32;10623,07;8569,56;-;-;2053,51;-;-;331,97;331,97;213;6,7;-;-
"270210 COLONIA LEOPOLDINA";2;2;894,80;543,20;-;-;351,60;-;-;447,40;447,40;1;0,5;-;-
"270230 CORURIPE";489;489;551378,06;387103,46;-;-;164274,60;-;-;1127,56;1127,56;1487;3,0;10;2,04
"270235 CRAIBAS";4;4;1773,60;1070,40;-;-;703,20;-;-;443,40;443,40;4;1,0;-;-
"270240 DELMIRO GOUVEIA";514;514;291390,13;217416,27;-;-;73973,86;-;-;566,91;566,91;2872;5,6;21;4,09
"270300 IBATEGUARA";5;5;2217,00;1338,00;-;-;879,00;-;-;443,40;443,40;5;1,0;-;-
"270380 JOAQUIM GOMES";8;8;3547,20;2140,80;-;-;1406,40;-;-;443,40;443,40;8;1,0;-;-
"270400 JUNQUEIRO";26;26;12394,37;10600,83;-;-;1793,54;-;-;476,71;476,71;141;5,4;-;-
"270420 LIMOEIRO DE ANADIA";2;2;925,97;827,74;-;-;98,23;-;-;462,99;462,99;11;5,5;-;-
"270430 MACEIO";7798;7538;10432333,61;8133535,55;-;-;2298798,06;-;-;1337,82;1383,97;47551;6,3;398;5,28
"270450 MARAGOGI";12;12;5416,80;3307,20;-;-;2109,60;-;-;451,40;451,40;12;1,0;-;-
"270470 MARECHAL DEODORO";13;13;5868,20;3582,80;-;-;2285,40;-;-;451,40;451,40;13;1,0;-;-
"270500 MATA GRANDE";14;14;4580,61;3862,44;-;-;718,17;-;-;327,19;327,19;88;6,3;-;-
"270510 MATRIZ DE CAMARAGIBE";15;15;6230,94;3982,60;-;-;2248,34;-;-;415,40;415,40;22;1,5;-;-
