Per�odo:Nov/2022
"Município";"AIH_aprovadas";"Internações";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"221070 SIMOES";135;135;73345,39;65246,90;-;-;8098,49;-;-;543,30;543,30;406;3,0;-;-
"221080 SIMPLICIO MENDES";34;34;16231,50;13927,59;-;-;2303,91;-;-;477,40;477,40;144;4,2;-;-
"221100 TERESINA";7286;7151;12913001,19;10213008,02;-;-;2699993,17;-;-;1772,30;1805,76;47374;6,6;295;4,13
"221110 UNIAO";59;59;23068,42;16857,35;-;-;6211,07;-;-;390,99;390,99;197;3,3;1;1,69
"221120 URUCUI";150;150;68643,72;52055,80;-;-;16587,92;-;-;457,62;457,62;483;3,2;2;1,33
"221130 VALENCA DO PIAUI";153;153;72726,09;53695,33;-;-;19030,76;-;-;475,33;475,33;380;2,5;6;3,92
"221170 WALL FERRAZ";30;30;18202,46;16262,68;-;-;1939,78;-;-;606,75;606,75;117;3,9;-;-
"230020 ACARAU";270;270;116829,85;84531,72;-;-;32298,13;-;-;432,70;432,70;873;3,2;9;3,33
"230030 ACOPIARA";161;161;72703,45;53208,63;-;-;19494,82;-;-;451,57;451,57;474;2,9;9;5,59
"230040 AIUABA";16;16;4656,28;3814,30;-;-;841,98;-;-;291,02;291,02;49;3,1;1;6,25
"230060 ALTANEIRA";10;10;4082,04;3587,06;-;-;494,98;-;-;408,20;408,20;81;8,1;-;-
"230070 ALTO SANTO";26;26;11214,06;9773,77;-;-;1440,29;-;-;431,31;431,31;153;5,9;2;7,69
"230075 AMONTADA";14;14;6272,17;4619,44;-;-;1652,73;-;-;448,01;448,01;42;3,0;-;-
"230080 ANTONINA DO NORTE";7;7;4201,51;3769,27;-;-;432,24;-;-;600,22;600,22;30;4,3;1;14,29
"230090 APUIARES";8;8;3413,45;2990,84;-;-;422,61;-;-;426,68;426,68;44;5,5;2;25,00
"230100 AQUIRAZ";184;184;113286,98;74043,80;-;-;39243,18;-;-;615,69;615,69;571;3,1;5;2,72
"230110 ARACATI";401;401;222151,62;167719,97;-;-;54431,65;-;-;553,99;553,99;1648;4,1;12;2,99
"230120 ARACOIABA";167;167;148965,66;120911,55;-;-;28054,11;-;-;892,01;892,01;763;4,6;8;4,79
"230125 ARARENDA";13;13;4597,75;3586,06;-;-;1011,69;-;-;353,67;353,67;36;2,8;-;-
"230130 ARARIPE";45;45;19912,47;17686,98;-;-;2225,49;-;-;442,50;442,50;214;4,8;1;2,22
"230140 ARATUBA";9;9;2944,66;2610,94;-;-;333,72;-;-;327,18;327,18;24;2,7;-;-
"230160 ASSARE";33;33;14283,65;10759,49;-;-;3524,16;-;-;432,84;432,84;122;3,7;4;12,12
"230170 AURORA";165;165;102340,28;72663,71;-;-;29676,57;-;-;620,24;620,24;447;2,7;1;0,61
"230180 BAIXIO";3;3;1132,60;975,68;-;-;156,92;-;-;377,53;377,53;18;6,0;-;-
"230185 BANABUIU";35;35;13203,95;11503,93;-;-;1700,02;-;-;377,26;377,26;137;3,9;-;-
"230190 BARBALHA";1091;1091;3458282,40;2641714,19;-;-;816568,21;-;-;3169,83;3169,83;6750;6,2;72;6,60
"230195 BARREIRA";10;10;3965,27;3467,85;-;-;497,42;-;-;396,53;396,53;51;5,1;-;-
"230200 BARRO";21;21;9039,17;7787,92;-;-;1251,25;-;-;430,44;430,44;100;4,8;-;-
"230210 BATURITE";131;131;70247,43;46773,93;-;-;23473,50;-;-;536,24;536,24;263;2,0;-;-
"230220 BEBERIBE";64;64;25781,24;21502,68;-;-;4278,56;-;-;402,83;402,83;275;4,3;7;10,94
"230230 BELA CRUZ";25;25;11894,92;9028,98;-;-;2865,94;-;-;475,80;475,80;88;3,5;-;-
"230240 BOA VIAGEM";185;185;81971,11;63039,20;-;-;18931,91;-;-;443,09;443,09;398;2,2;9;4,86
"230250 BREJO SANTO";814;814;748604,22;590971,73;-;-;157632,49;-;-;919,66;919,66;2506;3,1;15;1,84
"230260 CAMOCIM";337;337;165482,38;120152,62;-;-;45329,76;-;-;491,05;491,05;733;2,2;5;1,48
"230270 CAMPOS SALES";63;63;30987,25;24982,94;-;-;6004,31;-;-;491,86;491,86;257;4,1;4;6,35
"230280 CANINDE";471;471;471604,53;365996,22;-;-;105608,31;-;-;1001,28;1001,28;1886;4,0;26;5,52
"230290 CAPISTRANO";10;10;3742,24;3215,36;-;-;526,88;-;-;374,22;374,22;50;5,0;1;10,00
"230300 CARIDADE";4;4;1224,32;933,46;-;-;290,86;-;-;306,08;306,08;12;3,0;-;-
"230310 CARIRE";29;29;11898,46;10522,81;-;-;1375,65;-;-;410,29;410,29;162;5,6;1;3,45
"230320 CARIRIACU";24;24;11142,66;9684,80;-;-;1457,86;-;-;464,28;464,28;144;6,0;-;-
"230330 CARIUS";42;42;11142,15;9214,14;-;-;1928,01;-;-;265,29;265,29;159;3,8;-;-
"230340 CARNAUBAL";47;47;19628,41;16446,52;-;-;3181,89;-;-;417,63;417,63;102;2,2;3;6,38
"230350 CASCAVEL";127;127;65001,69;44860,72;-;-;20140,97;-;-;511,82;511,82;418;3,3;5;3,94
"230360 CATARINA";46;46;17058,59;14070,31;-;-;2988,28;-;-;370,84;370,84;165;3,6;-;-
"230365 CATUNDA";17;17;5610,84;4156,71;-;-;1454,13;-;-;330,05;330,05;46;2,7;2;11,76
"230370 CAUCAIA";717;717;427307,50;305429,74;-;-;121877,76;-;-;595,97;595,97;3228;4,5;31;4,32
"230380 CEDRO";153;153;78898,91;65228,69;-;-;13670,22;-;-;515,68;515,68;414;2,7;4;2,61
"230390 CHAVAL";10;10;4264,21;3590,14;-;-;674,07;-;-;426,42;426,42;55;5,5;-;-
"230393 CHORO";11;11;5645,66;5008,04;-;-;637,62;-;-;513,24;513,24;53;4,8;-;-
"230395 CHOROZINHO";12;12;4891,57;4172,87;-;-;718,70;-;-;407,63;407,63;67;5,6;1;8,33
"230400 COREAU";17;17;5406,51;4390,60;-;-;1015,91;-;-;318,03;318,03;85;5,0;1;5,88
"230410 CRATEUS";679;679;367431,62;285815,05;-;-;81616,57;-;-;541,14;541,14;2899;4,3;21;3,09
"230420 CRATO";831;831;1009341,60;783789,63;-;-;225551,97;-;-;1214,61;1214,61;3161;3,8;27;3,25
"230423 CROATA";16;16;6712,31;5740,85;-;-;971,46;-;-;419,52;419,52;70;4,4;-;-
"230425 CRUZ";103;103;64674,93;50340,39;-;-;14334,54;-;-;627,91;627,91;247;2,4;4;3,88
"230426 DEPUTADO IRAPUAN PINHEIRO";13;13;5089,98;4317,04;-;-;772,94;-;-;391,54;391,54;65;5,0;2;15,38
"230427 ERERE";2;2;786,92;680,63;-;-;106,29;-;-;393,46;393,46;5;2,5;-;-
"230428 EUSEBIO";380;380;270913,11;190752,16;-;-;80160,95;-;-;712,93;712,93;803;2,1;6;1,58
"230430 FARIAS BRITO";62;62;35985,61;27206,09;-;-;8779,52;-;-;580,41;580,41;237;3,8;3;4,84
"230440 FORTALEZA";18060;17644;35075268,61;27605304,79;-;-;7469963,82;-;-;1942,15;1987,94;150019;8,5;638;3,62
"230445 FORTIM";12;12;3636,59;3091,00;-;-;545,59;-;-;303,05;303,05;53;4,4;-;-
"230450 FRECHEIRINHA";25;25;11943,10;9983,11;-;-;1959,99;-;-;477,72;477,72;137;5,5;-;-
"230460 GENERAL SAMPAIO";2;2;772,09;651,87;-;-;120,22;-;-;386,04;386,04;5;2,5;-;-
"230470 GRANJA";71;71;40497,55;26558,02;-;-;13939,53;-;-;570,39;570,39;289;4,1;-;-
"230480 GRANJEIRO";5;5;1625,09;1381,18;-;-;243,91;-;-;325,02;325,02;17;3,4;-;-
"230490 GROAIRAS";20;20;3652,57;3161,86;-;-;490,71;-;-;182,63;182,63;82;4,1;-;-
"230495 GUAIUBA";7;7;309,54;233,38;-;-;76,16;-;-;44,22;44,22;41;5,9;1;14,29
"230500 GUARACIABA DO NORTE";79;79;43136,41;31938,19;-;-;11198,22;-;-;546,03;546,03;268;3,4;-;-
"230520 HIDROLANDIA";44;44;16681,51;13817,99;-;-;2863,52;-;-;379,13;379,13;189;4,3;2;4,55
"230523 HORIZONTE";153;153;84564,85;58199,52;-;-;26365,33;-;-;552,71;552,71;466;3,0;1;0,65
"230526 IBARETAMA";4;4;2353,68;2040,28;-;-;313,40;-;-;588,42;588,42;18;4,5;1;25,00
"230530 IBIAPINA";128;128;39924,33;31191,01;-;-;8733,32;-;-;311,91;311,91;298;2,3;5;3,91
"230540 ICO";333;333;174284,30;126340,39;-;-;47943,91;-;-;523,38;523,38;947;2,8;12;3,60
"230550 IGUATU";482;482;523969,09;435055,67;-;-;88913,42;-;-;1087,07;1087,07;2256;4,7;27;5,60
"230560 INDEPENDENCIA";26;26;11613,67;9445,60;-;-;2168,07;-;-;446,68;446,68;92;3,5;1;3,85
"230565 IPAPORANGA";21;21;7618,20;6716,27;-;-;901,93;-;-;362,77;362,77;61;2,9;-;-
"230570 IPAUMIRIM";8;8;3546,70;3069,60;-;-;477,10;-;-;443,34;443,34;38;4,8;-;-
"230580 IPU";200;200;108241,73;73888,78;-;-;34352,95;-;-;541,21;541,21;540;2,7;3;1,50
"230590 IPUEIRAS";82;82;40378,88;30193,44;-;-;10185,44;-;-;492,43;492,43;339;4,1;1;1,22
"230600 IRACEMA";38;38;18367,95;15658,69;-;-;2709,26;-;-;483,37;483,37;110;2,9;2;5,26
"230610 IRAUCUBA";32;32;14916,18;10928,31;-;-;3987,87;-;-;466,13;466,13;101;3,2;-;-
"230620 ITAICABA";1;1;182,57;142,74;-;-;39,83;-;-;182,57;182,57;4;4,0;-;-
"230625 ITAITINGA";33;33;11982,49;10514,77;-;-;1467,72;-;-;363,11;363,11;190;5,8;6;18,18
"230630 ITAPAGE";59;59;23162,55;19630,38;-;-;3532,17;-;-;392,59;392,59;309;5,2;2;3,39
"230640 ITAPIPOCA";973;973;944279,58;730374,36;-;-;213905,22;-;-;970,48;970,48;3589;3,7;23;2,36
"230650 ITAPIUNA";10;10;2251,35;1972,05;-;-;279,30;-;-;225,13;225,13;49;4,9;1;10,00
"230655 ITAREMA";127;127;70307,67;48284,68;-;-;22022,99;-;-;553,60;553,60;281;2,2;-;-
"230670 JAGUARETAMA";65;65;17277,35;14748,57;-;-;2528,78;-;-;265,81;265,81;106;1,6;4;6,15
"230680 JAGUARIBARA";33;33;16188,80;13298,01;-;-;2890,79;-;-;490,57;490,57;127;3,8;2;6,06
"230690 JAGUARIBE";89;89;38905,60;27821,64;-;-;11083,96;-;-;437,14;437,14;272;3,1;-;-
"230700 JAGUARUANA";35;35;11256,90;9908,95;-;-;1347,95;-;-;321,63;321,63;155;4,4;5;14,29
"230710 JARDIM";60;60;25275,97;21712,61;-;-;3563,36;-;-;421,27;421,27;333;5,5;3;5,00
"230720 JATI";13;13;4656,07;4071,20;-;-;584,87;-;-;358,16;358,16;52;4,0;-;-
"230725 JIJOCA DE JERICOACOARA";43;43;21677,18;14525,51;-;-;7151,67;-;-;504,12;504,12;127;3,0;-;-
"230730 JUAZEIRO DO NORTE";1539;1539;2677061,95;2245722,93;-;-;431339,02;-;-;1739,48;1739,48;10895;7,1;116;7,54
"230740 JUCAS";119;119;60085,50;44233,85;-;-;15851,65;-;-;504,92;504,92;270;2,3;6;5,04
"230750 LAVRAS DA MANGABEIRA";123;123;55781,38;46024,40;-;-;9756,98;-;-;453,51;453,51;455;3,7;2;1,63
"230760 LIMOEIRO DO NORTE";749;749;644504,92;527667,47;-;-;116837,45;-;-;860,49;860,49;2934;3,9;33;4,41
"230763 MADALENA";22;22;8431,44;6574,94;-;-;1856,50;-;-;383,25;383,25;84;3,8;1;4,55
"230765 MARACANAU";1287;1287;967291,61;679884,75;-;-;287406,86;-;-;751,59;751,59;4003;3,1;14;1,09
"230770 MARANGUAPE";199;199;91982,15;65020,12;-;-;26962,03;-;-;462,22;462,22;597;3,0;12;6,03
"230780 MARCO";42;42;23414,80;19525,57;-;-;3889,23;-;-;557,50;557,50;192;4,6;2;4,76
"230790 MARTINOPOLE";6;6;1438,76;1108,65;-;-;330,11;-;-;239,79;239,79;15;2,5;-;-
"230800 MASSAPE";36;36;16519,83;12670,88;-;-;3848,95;-;-;458,88;458,88;165;4,6;-;-
"230810 MAURITI";207;207;95254,48;75103,06;-;-;20151,42;-;-;460,17;460,17;481;2,3;2;0,97
"230820 MERUOCA";19;19;4116,22;2869,10;-;-;1247,12;-;-;216,64;216,64;142;7,5;2;10,53
"230830 MILAGRES";127;127;30451,30;25348,18;-;-;5103,12;-;-;239,77;239,77;244;1,9;2;1,57
"230835 MILHA";19;19;9309,29;7940,98;-;-;1368,31;-;-;489,96;489,96;56;2,9;1;5,26
"230840 MISSAO VELHA";210;210;110828,85;79810,14;-;-;31018,71;-;-;527,76;527,76;453;2,2;4;1,90
"230850 MOMBACA";118;118;56414,16;41692,29;-;-;14721,87;-;-;478,09;478,09;338;2,9;6;5,08
"230860 MONSENHOR TABOSA";24;24;8000,75;6118,23;-;-;1882,52;-;-;333,36;333,36;75;3,1;-;-
"230870 MORADA NOVA";185;185;100748,98;68300,14;-;-;32448,84;-;-;544,59;544,59;664;3,6;5;2,70
"230880 MORAUJO";11;11;3063,43;2560,98;-;-;502,45;-;-;278,49;278,49;55;5,0;-;-
"230890 MORRINHOS";27;27;7257,35;5917,38;-;-;1339,97;-;-;268,79;268,79;130;4,8;-;-
"230900 MUCAMBO";71;71;32919,48;28153,40;-;-;4766,08;-;-;463,65;463,65;337;4,7;3;4,23
"230910 MULUNGU";11;11;5107,07;4407,42;-;-;699,65;-;-;464,28;464,28;47;4,3;1;9,09
"230920 NOVA OLINDA";23;23;9283,19;8077,93;-;-;1205,26;-;-;403,62;403,62;133;5,8;-;-
"230930 NOVA RUSSAS";86;86;23713,35;19937,02;-;-;3776,33;-;-;275,74;275,74;269;3,1;6;6,98
"230940 NOVO ORIENTE";60;60;22519,42;18940,90;-;-;3578,52;-;-;375,32;375,32;248;4,1;2;3,33
"230945 OCARA";38;38;13085,34;10844,33;-;-;2241,01;-;-;344,35;344,35;137;3,6;1;2,63
"230950 OROS";52;52;23524,32;19642,89;-;-;3881,43;-;-;452,39;452,39;233;4,5;5;9,62
"230960 PACAJUS";23;23;8301,64;6821,66;-;-;1479,98;-;-;360,94;360,94;154;6,7;3;13,04
"230970 PACATUBA";22;22;10893,74;9591,53;-;-;1302,21;-;-;495,17;495,17;183;8,3;3;13,64
"230980 PACOTI";9;9;2649,50;2301,32;-;-;348,18;-;-;294,39;294,39;55;6,1;-;-
"231010 PALMACIA";5;5;2289,62;1991,56;-;-;298,06;-;-;457,92;457,92;14;2,8;1;20,00
"231020 PARACURU";36;36;14438,64;11453,15;-;-;2985,49;-;-;401,07;401,07;129;3,6;1;2,78
"231025 PARAIPABA";33;33;13868,98;11603,00;-;-;2265,98;-;-;420,27;420,27;128;3,9;2;6,06
"231030 PARAMBU";150;150;90652,40;69987,91;-;-;20664,49;-;-;604,35;604,35;448;3,0;1;0,67
"231040 PARAMOTI";9;9;4726,94;3593,31;-;-;1133,63;-;-;525,22;525,22;35;3,9;-;-
"231050 PEDRA BRANCA";56;56;19770,46;16416,76;-;-;3353,70;-;-;353,04;353,04;270;4,8;4;7,14
"231060 PENAFORTE";10;10;4338,07;3701,41;-;-;636,66;-;-;433,81;433,81;35;3,5;1;10,00
"231070 PENTECOSTE";70;70;33665,38;23568,34;-;-;10097,04;-;-;480,93;480,93;245;3,5;1;1,43
"231080 PEREIRO";47;47;25678,93;17898,81;-;-;7780,12;-;-;546,36;546,36;131;2,8;2;4,26
"231085 PINDORETAMA";19;19;8175,96;7137,06;-;-;1038,90;-;-;430,31;430,31;64;3,4;1;5,26
"231090 PIQUET CARNEIRO";25;25;8519,42;7123,04;-;-;1396,38;-;-;340,78;340,78;99;4,0;-;-
"231100 PORANGA";9;9;2718,16;2440,30;-;-;277,86;-;-;302,02;302,02;33;3,7;-;-
"231110 PORTEIRAS";15;15;3655,25;3176,99;-;-;478,26;-;-;243,68;243,68;65;4,3;2;13,33
"231120 POTENGI";9;9;3772,68;3256,86;-;-;515,82;-;-;419,19;419,19;26;2,9;2;22,22
"231126 QUITERIANOPOLIS";12;12;6488,75;5742,25;-;-;746,50;-;-;540,73;540,73;59;4,9;-;-
"231130 QUIXADA";554;554;552461,78;436571,87;-;-;115889,91;-;-;997,22;997,22;2910;5,3;17;3,07
"231135 QUIXELO";40;40;16228,39;13911,53;-;-;2316,86;-;-;405,71;405,71;155;3,9;3;7,50
"231140 QUIXERAMOBIM";766;766;737457,13;611823,14;-;-;125633,99;-;-;962,74;962,74;4150;5,4;23;3,00
"231150 QUIXERE";32;32;13272,24;11769,54;-;-;1502,70;-;-;414,76;414,76;173;5,4;-;-
"231160 REDENCAO";108;108;45936,38;34406,75;-;-;11529,63;-;-;425,34;425,34;307;2,8;1;0,93
"231170 RERIUTABA";21;21;6434,97;4636,20;-;-;1798,77;-;-;306,43;306,43;82;3,9;1;4,76
"231180 RUSSAS";585;585;264471,49;210736,51;-;-;53734,98;-;-;452,09;452,09;1505;2,6;7;1,20
"231190 SABOEIRO";17;17;3844,41;3342,83;-;-;501,58;-;-;226,14;226,14;97;5,7;-;-
"231195 SALITRE";35;35;9029,63;7668,55;-;-;1361,08;-;-;257,99;257,99;61;1,7;1;2,86
"231200 SANTANA DO ACARAU";46;46;19528,19;16417,04;-;-;3111,15;-;-;424,53;424,53;223;4,8;4;8,70
"231210 SANTANA DO CARIRI";25;25;9650,83;8579,19;-;-;1071,64;-;-;386,03;386,03;139;5,6;-;-
"231220 SANTA QUITERIA";68;68;27933,52;21778,50;-;-;6155,02;-;-;410,79;410,79;263;3,9;3;4,41
"231230 SAO BENEDITO";148;148;78041,48;56510,84;-;-;21530,64;-;-;527,31;527,31;448;3,0;3;2,03
"231240 SAO GONCALO DO AMARANTE";177;177;241026,23;190115,35;-;-;50910,88;-;-;1361,73;1361,73;770;4,4;9;5,08
"231260 SAO LUIS DO CURU";1;1;499,60;268,60;-;-;231,00;-;-;499,60;499,60;1;1,0;-;-
"231270 SENADOR POMPEU";26;26;10851,41;9323,09;-;-;1528,32;-;-;417,36;417,36;147;5,7;2;7,69
"231290 SOBRAL";3120;3120;5540332,89;4372275,04;-;-;1168057,85;-;-;1775,75;1775,75;21703;7,0;163;5,22
"231300 SOLONOPOLE";21;21;7301,69;6142,70;-;-;1158,99;-;-;347,70;347,70;131;6,2;-;-
"231310 TABULEIRO DO NORTE";100;100;45356,77;36064,65;-;-;9292,12;-;-;453,57;453,57;421;4,2;1;1,00
"231320 TAMBORIL";44;44;14850,73;11834,74;-;-;3015,99;-;-;337,52;337,52;142;3,2;-;-
"231325 TARRAFAS";14;14;7125,04;6254,68;-;-;870,36;-;-;508,93;508,93;87;6,2;2;14,29
"231330 TAUA";790;790;508887,89;418027,95;-;-;90859,94;-;-;644,16;644,16;2329;2,9;22;2,78
"231335 TEJUCUOCA";7;7;1676,12;1060,38;-;-;615,74;-;-;239,45;239,45;18;2,6;-;-
"231340 TIANGUA";644;644;562664,51;422630,64;-;-;140033,87;-;-;873,70;873,70;2821;4,4;17;2,64
"231350 TRAIRI";35;35;15173,54;12336,09;-;-;2837,45;-;-;433,53;433,53;125;3,6;-;-
"231355 TURURU";5;5;2172,24;1756,83;-;-;415,41;-;-;434,45;434,45;14;2,8;1;20,00
"231360 UBAJARA";169;169;63194,91;48948,63;-;-;14246,28;-;-;373,93;373,93;376;2,2;3;1,78
"231370 UMARI";5;5;1244,42;1112,56;-;-;131,86;-;-;248,88;248,88;10;2,0;-;-
"231375 UMIRIM";8;8;3437,94;2400,13;-;-;1037,81;-;-;429,74;429,74;14;1,8;-;-
"231380 URUBURETAMA";8;8;3190,83;2680,17;-;-;510,66;-;-;398,85;398,85;34;4,3;-;-
"231390 URUOCA";4;4;1353,54;1056,32;-;-;297,22;-;-;338,38;338,38;15;3,8;-;-
"231395 VARJOTA";30;30;10887,08;8905,74;-;-;1981,34;-;-;362,90;362,90;119;4,0;4;13,33
"231400 VARZEA ALEGRE";323;323;141882,64;106030,78;-;-;35851,86;-;-;439,27;439,27;701;2,2;4;1,24
"231410 VICOSA DO CEARA";183;183;95484,40;67543,01;-;-;27941,39;-;-;521,77;521,77;526;2,9;1;0,55
"240010 ACARI";15;15;9327,10;5917,16;-;-;3409,94;-;-;621,81;621,81;17;1,1;-;-
"240020 ACU";35;35;38349,07;35336,25;-;-;3012,82;-;-;1095,69;1095,69;391;11,2;8;22,86
"240030 AFONSO BEZERRA";5;5;1817,12;1571,75;-;-;245,37;-;-;363,42;363,42;21;4,2;-;-
"240050 ALEXANDRIA";387;387;253182,79;169271,14;-;-;83911,65;-;-;654,22;654,22;876;2,3;1;0,26
"240060 ALMINO AFONSO";18;18;13096,04;8698,09;-;-;4397,95;-;-;727,56;727,56;48;2,7;-;-
"240080 ANGICOS";32;32;18204,21;12287,53;-;-;5916,68;-;-;568,88;568,88;75;2,3;1;3,13
"240090 ANTONIO MARTINS";35;35;15012,90;12199,57;-;-;2813,33;-;-;428,94;428,94;108;3,1;-;-
"240100 APODI";184;184;135526,49;100065,26;-;-;35461,23;-;-;736,56;736,56;534;2,9;4;2,17
"240110 AREIA BRANCA";40;40;16157,50;14212,27;-;-;1945,23;-;-;403,94;403,94;119;3,0;1;2,50
"240145 BARAUNA";15;15;7063,40;6144,58;-;-;918,82;-;-;470,89;470,89;116;7,7;2;13,33
"240180 BREJINHO";7;7;4576,38;4199,46;-;-;376,92;-;-;653,77;653,77;48;6,9;2;28,57
"240200 CAICO";481;481;388970,60;311658,71;-;-;77311,89;-;-;808,67;808,67;1816;3,8;39;8,11
"240230 CARAUBAS";75;75;45466,20;33020,39;-;-;12445,81;-;-;606,22;606,22;193;2,6;1;1,33
"240250 CARNAUBAIS";8;8;4265,63;3820,41;-;-;445,22;-;-;533,20;533,20;53;6,6;-;-
"240260 CEARA-MIRIM";420;420;216983,84;146419,21;-;-;70564,63;-;-;516,63;516,63;1375;3,3;19;4,52
"240270 CERRO CORA";9;9;3762,15;3286,22;-;-;475,93;-;-;418,02;418,02;37;4,1;-;-
"240310 CURRAIS NOVOS";486;486;561820,70;421331,82;-;-;140488,88;-;-;1156,01;1156,01;1159;2,4;17;3,50
"240320 DOUTOR SEVERIANO";14;14;4971,22;4291,56;-;-;679,66;-;-;355,09;355,09;71;5,1;-;-
"240325 PARNAMIRIM";593;593;891936,77;693825,73;-;-;198111,04;-;-;1504,11;1504,11;3197;5,4;14;2,36
"240330 ENCANTO";4;4;922,08;788,32;-;-;133,76;-;-;230,52;230,52;19;4,8;-;-
"240340 EQUADOR";2;2;796,02;715,72;-;-;80,30;-;-;398,01;398,01;12;6,0;-;-
"240360 EXTREMOZ";34;34;11478,46;9914,39;-;-;1564,07;-;-;337,60;337,60;143;4,2;-;-
"240370 FELIPE GUERRA";5;5;1992,92;1738,10;-;-;254,82;-;-;398,58;398,58;26;5,2;-;-
"240400 FRUTUOSO GOMES";12;12;3934,35;3198,54;-;-;735,81;-;-;327,86;327,86;77;6,4;-;-
"240420 GOIANINHA";8;8;3455,96;3017,85;-;-;438,11;-;-;432,00;432,00;62;7,8;2;25,00
"240450 GUAMARE";72;72;35006,12;25455,81;-;-;9550,31;-;-;486,20;486,20;256;3,6;2;2,78
"240485 ITAJA";2;2;801,10;692,07;-;-;109,03;-;-;400,55;400,55;4;2,0;-;-
"240520 JANDUIS";17;17;5437,77;4640,46;-;-;797,31;-;-;319,87;319,87;106;6,2;-;-
"240530 JANUARIO CICCO";3;3;1210,77;1045,92;-;-;164,85;-;-;403,59;403,59;5;1,7;-;-
"240560 JARDIM DE PIRANHAS";11;11;6907,33;6254,04;-;-;653,29;-;-;627,94;627,94;107;9,7;-;-
"240570 JARDIM DO SERIDO";14;14;7157,60;6315,85;-;-;841,75;-;-;511,26;511,26;56;4,0;-;-
"240580 JOAO CAMARA";96;96;62396,28;44876,72;-;-;17519,56;-;-;649,96;649,96;411;4,3;5;5,21
"240600 JOSE DA PENHA";3;3;877,86;754,98;-;-;122,88;-;-;292,62;292,62;18;6,0;-;-
"240610 JUCURUTU";58;58;37092,15;26630,58;-;-;10461,57;-;-;639,52;639,52;157;2,7;2;3,45
"240650 LAGOA NOVA";9;9;3595,87;3096,84;-;-;499,03;-;-;399,54;399,54;54;6,0;-;-
"240670 LAJES";23;23;14524,12;9833,78;-;-;4690,34;-;-;631,48;631,48;76;3,3;1;4,35
"240690 LUCRECIA";35;35;12857,37;11358,20;-;-;1499,17;-;-;367,35;367,35;70;2,0;-;-
"240710 MACAIBA";98;98;222633,88;181547,10;-;-;41086,78;-;-;2271,77;2271,77;607;6,2;12;12,24
"240720 MACAU";52;52;24932,66;19247,33;-;-;5685,33;-;-;479,47;479,47;234;4,5;5;9,62
"240725 MAJOR SALES";3;3;1079,54;932,29;-;-;147,25;-;-;359,85;359,85;27;9,0;-;-
"240740 MARTINS";10;10;4800,52;4168,04;-;-;632,48;-;-;480,05;480,05;29;2,9;-;-
"240760 MESSIAS TARGINO";3;3;640,73;592,34;-;-;48,39;-;-;213,58;213,58;8;2,7;-;-
"240780 MONTE ALEGRE";27;27;13490,98;12278,32;-;-;1212,66;-;-;499,67;499,67;129;4,8;-;-
"240800 MOSSORO";2839;2836;5588542,22;4180014,19;-;-;1408528,03;-;-;1968,49;1970,57;14372;5,1;99;3,49
"240810 NATAL";8177;8031;19321604,90;15033591,88;-;-;4288013,02;-;-;2362,92;2405,88;45350;5,6;278;3,46
"240830 NOVA CRUZ";15;15;8399,91;7117,36;-;-;1282,55;-;-;559,99;559,99;119;7,9;4;26,67
"240890 PARELHAS";22;22;10735,04;8008,65;-;-;2726,39;-;-;487,96;487,96;63;2,9;2;9,09
"240910 PASSA E FICA";35;35;21525,57;15663,07;-;-;5862,50;-;-;615,02;615,02;103;2,9;3;8,57
"240930 PATU";11;11;4161,57;3644,41;-;-;517,16;-;-;378,32;378,32;39;3,5;-;-
"240940 PAU DOS FERROS";525;525;447295,92;322639,67;-;28704,67;95951,58;-;-;851,99;851,99;2263;4,3;15;2,86
"240980 PEDRO VELHO";5;5;1135,90;976,62;-;-;159,28;-;-;227,18;227,18;30;6,0;-;-
"240990 PENDENCIAS";9;9;3971,79;3543,71;-;-;428,08;-;-;441,31;441,31;47;5,2;1;11,11
"241000 PILOES";7;7;2221,46;1869,89;-;-;351,57;-;-;317,35;317,35;35;5,0;-;-
"241030 SERRA CAIADA";8;8;5713,07;5164,59;-;-;548,48;-;-;714,13;714,13;39;4,9;-;-
"241060 RAFAEL GODEIRO";8;8;3149,04;2644,79;-;-;504,25;-;-;393,63;393,63;35;4,4;-;-
"241070 RIACHO DA CRUZ";3;3;905,66;782,26;-;-;123,40;-;-;301,89;301,89;5;1,7;-;-
"241120 SANTA CRUZ";360;360;184562,47;123223,47;-;-;61339,00;-;-;512,67;512,67;1256;3,5;11;3,06
"241140 SANTANA DO MATOS";11;11;4862,15;4212,66;-;-;649,49;-;-;442,01;442,01;62;5,6;1;9,09
"241142 SANTANA DO SERIDO";3;3;1399,52;1212,14;-;-;187,38;-;-;466,51;466,51;12;4,0;-;-
"241150 SANTO ANTONIO";190;190;130411,33;99439,88;-;-;30971,45;-;-;686,38;686,38;827;4,4;11;5,79
"241200 SAO GONCALO DO AMARANTE";225;225;234597,33;176597,20;-;12209,83;39713,64;-;6076,66;1042,65;1042,65;1222;5,4;13;5,78
