Per�odo:Set/2022
"Município";"AIH_aprovadas";"Internações";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"130330 NOVO ARIPUANA";173;173;96688,06;68534,68;-;-;28153,38;-;-;558,89;558,89;387;2,2;-;-
"130340 PARINTINS";459;459;171589,65;129764,01;-;-;41825,64;-;-;373,83;373,83;1720;3,7;23;5,01
"130350 PAUINI";96;96;37272,95;27492,88;-;-;9780,07;-;-;388,26;388,26;301;3,1;-;-
"130353 PRESIDENTE FIGUEIREDO";91;91;45796,55;32734,76;-;-;13061,79;-;-;503,26;503,26;297;3,3;3;3,30
"130356 RIO PRETO DA EVA";35;35;17031,57;12609,31;-;-;4422,26;-;-;486,62;486,62;91;2,6;-;-
"130360 SANTA ISABEL DO RIO NEGRO";33;33;11864,97;9726,91;-;-;2138,06;-;-;359,54;359,54;101;3,1;1;3,03
"130370 SANTO ANTONIO DO ICA";95;95;35086,36;25184,52;-;-;9901,84;-;-;369,33;369,33;205;2,2;3;3,16
"130380 SAO GABRIEL DA CACHOEIRA";164;164;76270,23;50202,22;-;-;26068,01;-;-;465,06;465,06;608;3,7;5;3,05
"130390 SAO PAULO DE OLIVENCA";132;132;85886,08;72610,54;-;-;13275,54;-;-;650,65;650,65;386;2,9;4;3,03
"130395 SAO SEBASTIAO DO UATUMA";62;62;31840,31;23437,52;-;-;8402,79;-;-;513,55;513,55;173;2,8;1;1,61
"130400 SILVES";61;61;24340,93;18717,06;-;-;5623,87;-;-;399,03;399,03;131;2,1;2;3,28
"130406 TABATINGA";194;194;107200,72;70944,87;-;-;36255,85;-;-;552,58;552,58;539;2,8;7;3,61
"130420 TEFE";450;450;242485,20;170977,12;-;-;71508,08;-;-;538,86;538,86;1072;2,4;4;0,89
"130423 TONANTINS";115;115;46024,87;33472,12;-;-;12552,75;-;-;400,22;400,22;276;2,4;-;-
"130426 UARINI";68;68;36506,17;26850,71;-;-;9655,46;-;-;536,86;536,86;136;2,0;-;-
"130430 URUCARA";79;79;37997,21;26434,39;-;-;11562,82;-;-;480,98;480,98;248;3,1;1;1,27
"140005 ALTO ALEGRE";8;8;2041,22;1758,22;-;-;283,00;-;-;255,15;255,15;53;6,6;1;12,50
"140010 BOA VISTA";3808;3808;4743732,87;3737491,80;-;-;1006241,07;-;-;1245,73;1245,73;29533;7,8;111;2,91
"140015 BONFIM";4;4;1982,62;1346,87;-;-;635,75;-;-;495,65;495,65;5;1,3;-;-
"140020 CARACARAI";14;14;6113,14;5051,19;-;-;1061,95;-;-;436,65;436,65;47;3,4;-;-
"140023 CAROEBE";21;21;4615,79;4006,73;-;-;609,06;-;-;219,80;219,80;40;1,9;-;-
"140040 NORMANDIA";17;17;6516,96;4494,63;-;-;2022,33;-;-;383,35;383,35;26;1,5;-;-
"140045 PACARAIMA";44;44;18082,04;13570,39;-;-;4511,65;-;-;410,96;410,96;181;4,1;-;-
"140050 SAO JOAO DA BALIZA";36;36;9598,75;8106,31;-;-;1492,44;-;-;266,63;266,63;84;2,3;-;-
"140060 SAO LUIZ";20;20;5901,50;4904,47;-;-;997,03;-;-;295,07;295,07;43;2,1;-;-
"150010 ABAETETUBA";954;954;537716,65;408450,23;-;-;129266,42;-;-;563,64;563,64;3905;4,1;10;1,05
"150013 ABEL FIGUEIREDO";46;46;16736,03;12923,06;-;-;3812,97;-;-;363,83;363,83;117;2,5;3;6,52
"150020 ACARA";116;116;51697,01;37928,32;-;-;13768,69;-;-;445,66;445,66;522;4,5;-;-
"150030 AFUA";98;98;40598,56;30169,58;-;-;10428,98;-;-;414,27;414,27;256;2,6;-;-
"150034 AGUA AZUL DO NORTE";74;74;33368,80;24730,51;-;-;8638,29;-;-;450,93;450,93;161;2,2;-;-
"150040 ALENQUER";343;343;121567,44;91559,97;-;-;30007,47;-;-;354,42;354,42;910;2,7;11;3,21
"150050 ALMEIRIM";227;227;84623,09;66615,83;-;-;18007,26;-;-;372,79;372,79;603;2,7;3;1,32
"150060 ALTAMIRA";1129;1129;1102295,63;859631,51;-;-;242664,12;-;-;976,35;976,35;5550;4,9;45;3,99
"150070 ANAJAS";134;134;45947,57;34253,55;-;-;11694,02;-;-;342,89;342,89;238;1,8;-;-
"150080 ANANINDEUA";1967;1967;2920029,10;2284281,51;-;-;635747,59;-;-;1484,51;1484,51;10054;5,1;39;1,98
"150085 ANAPU";215;215;132004,08;112476,71;-;-;19527,37;-;-;613,97;613,97;905;4,2;-;-
"150090 AUGUSTO CORREA";287;287;106644,04;87866,68;-;-;18777,36;-;-;371,58;371,58;897;3,1;-;-
"150095 AURORA DO PARA";102;102;46094,86;35546,02;-;-;10548,84;-;-;451,91;451,91;368;3,6;1;0,98
"150110 BAGRE";9;9;2780,80;2489,14;-;-;291,66;-;-;308,98;308,98;53;5,9;-;-
"150120 BAIAO";197;197;96466,22;82515,98;-;-;13950,24;-;-;489,68;489,68;547;2,8;5;2,54
"150125 BANNACH";21;21;6128,75;4994,48;-;-;1134,27;-;-;291,85;291,85;71;3,4;-;-
"150130 BARCARENA";599;599;455732,06;342152,67;-;-;113579,39;-;-;760,82;760,82;2292;3,8;11;1,84
"150140 BELEM";9810;9810;21950651,05;16765511,59;-;-;5185139,46;-;-;2237,58;2237,58;57832;5,9;403;4,11
"150145 BELTERRA";37;37;12785,85;9194,63;-;-;3591,22;-;-;345,56;345,56;162;4,4;-;-
"150157 BOM JESUS DO TOCANTINS";78;78;25691,55;21008,59;-;-;4682,96;-;-;329,38;329,38;172;2,2;1;1,28
"150170 BRAGANCA";1123;1123;1179659,73;919814,36;-;-;259845,37;-;-;1050,45;1050,45;4739;4,2;11;0,98
"150172 BRASIL NOVO";222;222;122224,78;101835,04;-;-;20389,74;-;-;550,56;550,56;789;3,6;1;0,45
"150175 BREJO GRANDE DO ARAGUAIA";52;52;18761,52;16118,15;-;-;2643,37;-;-;360,80;360,80;149;2,9;-;-
"150178 BREU BRANCO";73;73;34448,77;27547,30;-;-;6901,47;-;-;471,90;471,90;275;3,8;-;-
"150180 BREVES";802;802;727222,56;572481,70;-;-;154740,86;-;-;906,76;906,76;4124;5,1;20;2,49
"150200 CACHOEIRA DO ARARI";231;231;77623,83;62877,19;-;-;14746,64;-;-;336,03;336,03;492;2,1;-;-
"150210 CAMETA";593;593;293913,82;207046,65;-;-;86867,17;-;-;495,64;495,64;2021;3,4;4;0,67
"150215 CANAA DOS CARAJAS";187;187;90318,60;62850,79;-;-;27467,81;-;-;482,99;482,99;653;3,5;-;-
"150220 CAPANEMA";699;699;932058,05;757048,18;-;-;175009,87;-;-;1333,42;1333,42;3767;5,4;28;4,01
"150230 CAPITAO POCO";162;162;95231,50;79034,31;-;-;16197,19;-;-;587,85;587,85;597;3,7;-;-
"150240 CASTANHAL";1925;1925;1898246,41;1520093,22;-;-;378153,19;-;-;986,10;986,10;7113;3,7;68;3,53
"150270 CONCEICAO DO ARAGUAIA";377;377;207094,03;163209,03;-;-;43885,00;-;-;549,32;549,32;1202;3,2;1;0,27
"150275 CONCORDIA DO PARA";86;86;37949,11;29367,56;-;-;8581,55;-;-;441,27;441,27;372;4,3;-;-
"150276 CUMARU DO NORTE";53;53;14400,65;11844,17;-;-;2556,48;-;-;271,71;271,71;160;3,0;2;3,77
"150277 CURIONOPOLIS";103;103;43815,85;31986,42;-;-;11829,43;-;-;425,40;425,40;229;2,2;1;0,97
"150280 CURRALINHO";192;192;76175,41;58220,28;-;-;17955,13;-;-;396,75;396,75;789;4,1;-;-
"150290 CURUCA";124;124;53868,13;47008,91;-;-;6859,22;-;-;434,42;434,42;381;3,1;4;3,23
"150293 DOM ELISEU";196;196;89674,21;64508,27;-;-;25165,94;-;-;457,52;457,52;395;2,0;7;3,57
"150295 ELDORADO DOS CARAJAS";78;78;40038,78;34153,76;-;-;5885,02;-;-;513,32;513,32;245;3,1;2;2,56
"150300 FARO";37;37;11995,48;9201,67;-;-;2793,81;-;-;324,20;324,20;58;1,6;-;-
"150304 FLORESTA DO ARAGUAIA";97;97;46767,64;38026,29;-;-;8741,35;-;-;482,14;482,14;226;2,3;2;2,06
"150307 GARRAFAO DO NORTE";79;79;34075,34;29275,92;-;-;4799,42;-;-;431,33;431,33;256;3,2;2;2,53
"150309 GOIANESIA DO PARA";139;139;59409,38;45935,04;-;-;13474,34;-;-;427,41;427,41;730;5,3;-;-
"150310 GURUPA";124;124;49514,16;37842,62;-;-;11671,54;-;-;399,31;399,31;237;1,9;1;0,81
"150320 IGARAPE-ACU";101;101;48302,96;42217,61;-;-;6085,35;-;-;478,25;478,25;506;5,0;7;6,93
"150330 IGARAPE-MIRI";702;702;247361,54;196297,83;-;-;51063,71;-;-;352,37;352,37;2028;2,9;6;0,85
"150345 IPIXUNA DO PARA";416;416;191829,17;148664,58;-;-;43164,59;-;-;461,13;461,13;1396;3,4;1;0,24
"150350 IRITUIA";44;44;15828,07;13697,53;-;-;2130,54;-;-;359,73;359,73;163;3,7;2;4,55
"150360 ITAITUBA";715;715;521466,39;388027,10;-;-;133439,29;-;-;729,32;729,32;4036;5,6;44;6,15
"150370 ITUPIRANGA";142;142;66619,51;48917,94;-;-;17701,57;-;-;469,15;469,15;368;2,6;6;4,23
"150375 JACAREACANGA";120;120;39797,74;30163,63;-;-;9634,11;-;-;331,65;331,65;321;2,7;1;0,83
"150380 JACUNDA";176;176;79676,29;62937,82;-;-;16738,47;-;-;452,71;452,71;526;3,0;3;1,70
"150390 JURUTI";210;210;102110,42;71786,33;-;-;30324,09;-;-;486,24;486,24;396;1,9;1;0,48
"150400 LIMOEIRO DO AJURU";110;110;42602,48;37368,04;-;-;5234,44;-;-;387,30;387,30;314;2,9;1;0,91
"150405 MAE DO RIO";320;320;111968,57;93406,97;-;-;18561,60;-;-;349,90;349,90;850;2,7;1;0,31
"150420 MARABA";1320;1320;1457434,29;1154235,21;-;-;303199,08;-;-;1104,12;1104,12;6144;4,7;67;5,08
"150430 MARACANA";43;43;15461,88;11385,00;-;-;4076,88;-;-;359,58;359,58;147;3,4;2;4,65
"150440 MARAPANIM";24;24;11935,01;10289,84;-;-;1645,17;-;-;497,29;497,29;150;6,3;1;4,17
"150442 MARITUBA";662;662;542791,54;400169,81;-;-;142621,73;-;-;819,93;819,93;2636;4,0;11;1,66
"150445 MEDICILANDIA";153;153;71253,53;52398,40;-;-;18855,13;-;-;465,71;465,71;335;2,2;-;-
"150450 MELGACO";49;49;16732,40;13706,50;-;-;3025,90;-;-;341,48;341,48;133;2,7;-;-
"150460 MOCAJUBA";149;149;79233,23;65579,14;-;-;13654,09;-;-;531,77;531,77;614;4,1;-;-
"150470 MOJU";110;110;38578,00;31401,39;-;-;7176,61;-;-;350,71;350,71;392;3,6;1;0,91
"150480 MONTE ALEGRE";188;188;69024,62;52073,34;-;-;16951,28;-;-;367,15;367,15;609;3,2;4;2,13
"150490 MUANA";222;222;86463,57;65616,54;-;-;20847,03;-;-;389,48;389,48;539;2,4;3;1,35
"150495 NOVA ESPERANCA DO PIRIA";46;46;18510,61;15443,04;-;-;3067,57;-;-;402,40;402,40;110;2,4;-;-
"150497 NOVA IPIXUNA";17;17;7169,59;5932,95;-;-;1236,64;-;-;421,74;421,74;68;4,0;-;-
"150503 NOVO PROGRESSO";122;122;48222,82;34011,11;-;-;14211,71;-;-;395,27;395,27;330;2,7;1;0,82
"150506 NOVO REPARTIMENTO";101;101;53666,80;40599,86;-;-;13066,94;-;-;531,35;531,35;422;4,2;-;-
"150510 OBIDOS";197;197;71550,05;53403,10;-;-;18146,95;-;-;363,20;363,20;762;3,9;5;2,54
"150520 OEIRAS DO PARA";114;114;51662,16;42282,30;-;-;9379,86;-;-;453,18;453,18;416;3,6;-;-
"150530 ORIXIMINA";395;395;206111,91;156052,69;-;-;50059,22;-;-;521,80;521,80;1346;3,4;12;3,04
"150540 OUREM";83;83;55379,47;42163,27;-;-;13216,20;-;-;667,22;667,22;255;3,1;1;1,20
"150543 OURILANDIA DO NORTE";352;352;159493,81;127608,65;-;-;31885,16;-;-;453,11;453,11;1126;3,2;10;2,84
"150548 PACAJA";186;186;76558,14;59483,94;-;-;17074,20;-;-;411,60;411,60;437;2,3;1;0,54
"150549 PALESTINA DO PARA";32;32;15245,46;11565,21;-;-;3680,25;-;-;476,42;476,42;107;3,3;-;-
"150550 PARAGOMINAS";385;385;195513,60;132030,46;-;-;63483,14;-;-;507,83;507,83;1126;2,9;-;-
"150553 PARAUAPEBAS";846;846;833256,93;635348,11;-;-;197908,82;-;-;984,94;984,94;3992;4,7;36;4,26
"150555 PAU D'ARCO";60;60;24478,06;19302,48;-;-;5175,58;-;-;407,97;407,97;144;2,4;-;-
"150563 PICARRA";61;61;16596,09;14039,38;-;-;2556,71;-;-;272,07;272,07;127;2,1;-;-
"150565 PLACAS";101;101;18055,66;14492,29;-;-;3563,37;-;-;178,77;178,77;170;1,7;-;-
"150570 PONTA DE PEDRAS";93;93;44484,63;39256,52;-;-;5228,11;-;-;478,33;478,33;253;2,7;-;-
"150580 PORTEL";206;206;96419,35;77060,19;-;-;19359,16;-;-;468,06;468,06;824;4,0;6;2,91
"150590 PORTO DE MOZ";158;158;53641,03;41239,77;-;-;12401,26;-;-;339,50;339,50;271;1,7;-;-
"150600 PRAINHA";95;95;43256,23;31398,15;-;-;11858,08;-;-;455,33;455,33;280;2,9;3;3,16
"150613 REDENCAO";832;832;1077273,12;875590,23;-;-;201682,89;-;-;1294,80;1294,80;3705;4,5;26;3,13
"150616 RIO MARIA";118;118;54571,44;39845,96;-;-;14725,48;-;-;462,47;462,47;461;3,9;3;2,54
"150618 RONDON DO PARA";329;329;110535,64;85059,37;-;-;25476,27;-;-;335,97;335,97;801;2,4;1;0,30
"150619 RUROPOLIS";102;102;44575,03;34640,27;-;-;9934,76;-;-;437,01;437,01;341;3,3;-;-
"150620 SALINOPOLIS";89;89;45446,11;33317,78;-;-;12128,33;-;-;510,63;510,63;328;3,7;-;-
"150630 SALVATERRA";76;76;47301,86;36033,13;-;-;11268,73;-;-;622,39;622,39;263;3,5;-;-
"150650 SANTA IZABEL DO PARA";135;135;61314,23;54230,84;-;-;7083,39;-;-;454,18;454,18;574;4,3;2;1,48
"150658 SANTA MARIA DAS BARREIRAS";93;93;26708,54;21654,47;-;-;5054,07;-;-;287,19;287,19;154;1,7;-;-
"150660 SANTA MARIA DO PARA";59;59;10248,04;8481,33;-;-;1766,71;-;-;173,70;173,70;95;1,6;2;3,39
"150670 SANTANA DO ARAGUAIA";261;261;94716,19;72149,40;-;-;22566,79;-;-;362,90;362,90;662;2,5;-;-
"150680 SANTAREM";928;928;1804149,17;1480177,70;-;-;323971,47;-;-;1944,13;1944,13;6714;7,2;48;5,17
"150700 SANTO ANTONIO DO TAUA";426;426;126869,08;102083,96;-;-;24785,12;-;-;297,81;297,81;1609;3,8;-;-
"150715 SAO DOMINGOS DO ARAGUAIA";30;30;11570,16;9939,86;-;-;1630,30;-;-;385,67;385,67;89;3,0;-;-
