Per�odo:Jul/2022
"Município";"AIH_aprovadas";"Internações";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"110025 PRESIDENTE MEDICI";48;48;24531,71;17523,59;-;-;7008,12;-;-;511,08;511,08;150;3,1;3;6,25
"110028 ROLIM DE MOURA";253;253;112131,91;78350,67;-;-;33781,24;-;-;443,21;443,21;566;2,2;2;0,79
"110029 SANTA LUZIA D'OESTE";45;45;14058,45;12120,39;-;-;1938,06;-;-;312,41;312,41;164;3,6;2;4,44
"110030 VILHENA";575;575;553792,90;442434,13;-;-;111358,77;-;-;963,12;963,12;2608;4,5;16;2,78
"110032 SAO MIGUEL DO GUAPORE";57;57;23481,37;19144,32;-;-;4337,05;-;-;411,95;411,95;113;2,0;-;-
"110033 NOVA MAMORE";73;73;30345,40;23981,72;-;-;6363,68;-;-;415,69;415,69;250;3,4;2;2,74
"110034 ALVORADA D'OESTE";74;74;25029,30;19719,60;-;-;5309,70;-;-;338,23;338,23;263;3,6;-;-
"110037 ALTO ALEGRE DOS PARECIS";73;73;23593,24;20294,23;-;-;3299,01;-;-;323,20;323,20;224;3,1;-;-
"110040 ALTO PARAISO";12;12;3319,52;2836,47;-;-;483,05;-;-;276,63;276,63;18;1,5;-;-
"110045 BURITIS";148;148;69442,27;55677,51;-;-;13764,76;-;-;469,20;469,20;425;2,9;3;2,03
"110050 NOVO HORIZONTE DO OESTE";41;41;18837,16;16937,49;-;-;1899,67;-;-;459,44;459,44;122;3,0;-;-
"110060 CACAULANDIA";13;13;5039,27;4350,95;-;-;688,32;-;-;387,64;387,64;45;3,5;-;-
"110070 CAMPO NOVO DE RONDONIA";3;3;713,32;605,36;-;-;107,96;-;-;237,77;237,77;4;1,3;-;-
"110080 CANDEIAS DO JAMARI";6;6;1996,13;1744,59;-;-;251,54;-;-;332,69;332,69;30;5,0;-;-
"110094 CUJUBIM";42;42;15350,99;13008,05;-;-;2342,94;-;-;365,50;365,50;-;-;2;4,76
"110100 GOVERNADOR JORGE TEIXEIRA";9;9;3897,22;3349,29;-;-;547,93;-;-;433,02;433,02;22;2,4;-;-
"110110 ITAPUA DO OESTE";5;5;1259,48;1084,12;-;-;175,36;-;-;251,90;251,90;6;1,2;-;-
"110120 MINISTRO ANDREAZZA";21;21;9687,42;8435,21;-;-;1252,21;-;-;461,31;461,31;75;3,6;2;9,52
"110130 MIRANTE DA SERRA";25;25;15579,79;13860,02;-;-;1719,77;-;-;623,19;623,19;84;3,4;1;4,00
"110140 MONTE NEGRO";24;24;10318,72;9043,87;-;-;1274,85;-;-;429,95;429,95;133;5,5;-;-
"110143 NOVA UNIAO";11;11;3110,66;2650,08;-;-;460,58;-;-;282,79;282,79;30;2,7;-;-
"110145 PARECIS";30;30;9035,71;8028,01;-;-;1007,70;-;-;301,19;301,19;32;1,1;-;-
"110146 PIMENTEIRAS DO OESTE";10;10;5009,63;4370,61;-;-;639,02;-;-;500,96;500,96;39;3,9;-;-
"110149 SAO FRANCISCO DO GUAPORE";55;55;31761,15;22583,87;-;-;9177,28;-;-;577,48;577,48;109;2,0;-;-
"110150 SERINGUEIRAS";93;93;50505,93;36786,47;-;-;13719,46;-;-;543,07;543,07;211;2,3;-;-
"110155 TEIXEIROPOLIS";2;2;595,48;514,79;-;-;80,69;-;-;297,74;297,74;4;2,0;-;-
"110160 THEOBROMA";16;16;6405,34;5656,92;-;-;748,42;-;-;400,33;400,33;89;5,6;-;-
"110170 URUPA";38;38;19186,41;14585,87;-;-;4600,54;-;-;504,91;504,91;81;2,1;1;2,63
"110175 VALE DO ANARI";6;6;1577,37;1340,73;-;-;236,64;-;-;262,90;262,90;23;3,8;-;-
"110180 VALE DO PARAISO";28;28;8846,02;7652,93;-;-;1193,09;-;-;315,93;315,93;78;2,8;-;-
"120001 ACRELANDIA";7;7;2978,66;2228,62;-;-;750,04;-;-;425,52;425,52;15;2,1;-;-
"120010 BRASILEIA";201;201;70371,89;51580,40;-;-;18791,49;-;-;350,11;350,11;608;3,0;3;1,49
"120020 CRUZEIRO DO SUL";362;362;161955,85;114964,20;-;-;46991,65;-;-;447,39;447,39;1358;3,8;5;1,38
"120030 FEIJO";46;46;16300,69;12267,51;-;-;4033,18;-;-;354,36;354,36;134;2,9;1;2,17
"120033 MANCIO LIMA";34;34;12394,75;10736,37;-;-;1658,38;-;-;364,55;364,55;77;2,3;-;-
"120035 MARECHAL THAUMATURGO";38;38;6479,76;5371,33;-;-;1108,43;-;-;170,52;170,52;94;2,5;-;-
"120038 PLACIDO DE CASTRO";29;29;6582,24;5557,72;-;-;1024,52;-;-;226,97;226,97;72;2,5;-;-
"120039 PORTO WALTER";20;20;5338,69;3951,69;-;-;1387,00;-;-;266,93;266,93;39;1,9;-;-
"120040 RIO BRANCO";2210;2210;2353895,45;1772374,83;-;-;581520,62;-;-;1065,11;1065,11;11654;5,3;106;4,80
"120042 RODRIGUES ALVES";21;21;9237,30;7823,39;-;-;1413,91;-;-;439,87;439,87;57;2,7;-;-
"120045 SENADOR GUIOMARD";34;34;10327,95;8014,82;-;-;2313,13;-;-;303,76;303,76;69;2,0;-;-
"120050 SENA MADUREIRA";190;190;71102,41;56250,13;-;-;14852,28;-;-;374,22;374,22;543;2,9;1;0,53
"120060 TARAUACA";159;159;59119,48;45164,54;-;-;13954,94;-;-;371,82;371,82;372;2,3;1;0,63
"120070 XAPURI";40;40;16527,26;13758,26;-;-;2769,00;-;-;413,18;413,18;131;3,3;-;-
"130002 ALVARAES";33;33;13035,52;10745,47;-;-;2290,05;-;-;395,02;395,02;140;4,2;-;-
"130006 AMATURA";41;41;18778,85;12943,55;-;-;5835,30;-;-;458,02;458,02;99;2,4;-;-
"130008 ANAMA";69;69;21155,30;17195,88;-;-;3959,42;-;-;306,60;306,60;192;2,8;-;-
"130010 ANORI";62;62;23802,44;18922,41;-;-;4880,03;-;-;383,91;383,91;174;2,8;-;-
"130014 APUI";79;79;30878,71;22868,90;-;-;8009,81;-;-;390,87;390,87;304;3,8;1;1,27
"130020 ATALAIA DO NORTE";34;34;10469,54;8556,78;-;-;1912,76;-;-;307,93;307,93;92;2,7;1;2,94
"130030 AUTAZES";95;95;44877,84;28846,63;-;-;16031,21;-;-;472,40;472,40;207;2,2;-;-
"130040 BARCELOS";79;79;33880,87;24359,90;-;-;9520,97;-;-;428,87;428,87;257;3,3;2;2,53
"130050 BARREIRINHA";97;97;42450,51;28630,47;-;-;13820,04;-;-;437,63;437,63;229;2,4;-;-
"130060 BENJAMIN CONSTANT";65;65;26004,81;19552,53;-;-;6452,28;-;-;400,07;400,07;132;2,0;2;3,08
"130063 BERURI";70;70;25918,97;17958,74;-;-;7960,23;-;-;370,27;370,27;170;2,4;1;1,43
"130068 BOA VISTA DO RAMOS";60;60;21336,36;16172,16;-;-;5164,20;-;-;355,61;355,61;139;2,3;2;3,33
"130070 BOCA DO ACRE";124;124;48454,16;35188,21;-;-;13265,95;-;-;390,76;390,76;385;3,1;6;4,84
"130080 BORBA";253;253;131208,25;96100,55;-;-;35107,70;-;-;518,61;518,61;526;2,1;1;0,40
"130083 CAAPIRANGA";67;67;25417,18;19209,10;-;-;6208,08;-;-;379,36;379,36;174;2,6;-;-
"130090 CANUTAMA";24;24;7538,65;5782,63;-;-;1756,02;-;-;314,11;314,11;63;2,6;-;-
"130100 CARAUARI";76;76;45810,00;32002,47;-;-;13807,53;-;-;602,76;602,76;265;3,5;3;3,95
"130110 CAREIRO";82;82;36584,76;24744,82;-;-;11839,94;-;-;446,16;446,16;149;1,8;-;-
"130120 COARI";343;343;174403,43;123424,92;-;-;50978,51;-;-;508,46;508,46;1056;3,1;9;2,62
"130130 CODAJAS";99;99;35506,66;26369,77;-;-;9136,89;-;-;358,65;358,65;284;2,9;-;-
"130140 EIRUNEPE";1;1;470,78;398,26;-;-;72,52;-;-;470,78;470,78;4;4,0;1;100,00
"130150 ENVIRA";81;81;38804,87;28464,48;-;-;10340,39;-;-;479,07;479,07;193;2,4;1;1,23
"130160 FONTE BOA";142;142;73900,33;51394,66;-;-;22505,67;-;-;520,42;520,42;303;2,1;-;-
"130165 GUAJARA";38;38;13309,17;11099,24;-;-;2209,93;-;-;350,24;350,24;106;2,8;-;-
"130170 HUMAITA";180;180;95973,81;64936,56;-;-;31037,25;-;-;533,19;533,19;584;3,2;4;2,22
"130180 IPIXUNA";122;122;53331,15;39922,12;-;-;13409,03;-;-;437,14;437,14;316;2,6;-;-
"130185 IRANDUBA";26;26;11281,09;9801,40;-;-;1479,69;-;-;433,89;433,89;124;4,8;2;7,69
"130190 ITACOATIARA";433;433;231493,41;160106,42;-;-;71386,99;-;-;534,63;534,63;1314;3,0;8;1,85
"130195 ITAMARATI";68;68;20160,09;15770,80;-;-;4389,29;-;-;296,47;296,47;183;2,7;-;-
"130200 ITAPIRANGA";34;34;15478,44;12077,02;-;-;3401,42;-;-;455,25;455,25;105;3,1;-;-
"130210 JAPURA";13;13;5661,20;3695,04;-;-;1966,16;-;-;435,48;435,48;21;1,6;-;-
"130220 JURUA";39;39;16018,80;11952,63;-;-;4066,17;-;-;410,74;410,74;114;2,9;-;-
"130230 JUTAI";149;149;57216,17;42535,48;-;-;14680,69;-;-;384,00;384,00;261;1,8;-;-
"130240 LABREA";217;217;110357,14;81145,29;-;-;29211,85;-;-;508,56;508,56;670;3,1;4;1,84
"130250 MANACAPURU";545;545;299693,15;214884,09;-;-;84809,06;-;-;549,90;549,90;1207;2,2;9;1,65
"130255 MANAQUIRI";95;95;42213,79;31914,06;-;-;10299,73;-;-;444,36;444,36;337;3,5;-;-
"130260 MANAUS";11232;11232;18614753,74;15169988,62;-;-;3444765,12;-;-;1657,30;1657,30;74104;6,6;610;5,43
"130270 MANICORE";189;189;106076,06;71886,12;-;-;34189,94;-;-;561,25;561,25;330;1,7;-;-
"130290 MAUES";261;261;126344,41;89853,24;-;-;36491,17;-;-;484,08;484,08;734;2,8;4;1,53
"130300 NHAMUNDA";76;76;39720,61;26925,90;-;-;12794,71;-;-;522,64;522,64;192;2,5;-;-
"130310 NOVA OLINDA DO NORTE";110;110;52741,04;36077,64;-;-;16663,40;-;-;479,46;479,46;287;2,6;-;-
"130320 NOVO AIRAO";75;75;39476,67;29393,48;-;-;10083,19;-;-;526,36;526,36;162;2,2;-;-
"130330 NOVO ARIPUANA";156;156;59333,42;45856,76;-;-;13476,66;-;-;380,34;380,34;423;2,7;-;-
"130340 PARINTINS";512;512;209198,03;149140,38;-;-;60057,65;-;-;408,59;408,59;2031;4,0;12;2,34
"130350 PAUINI";85;85;38746,50;28238,87;-;-;10507,63;-;-;455,84;455,84;273;3,2;-;-
"130353 PRESIDENTE FIGUEIREDO";111;111;58487,54;40187,74;-;-;18299,80;-;-;526,91;526,91;310;2,8;4;3,60
"130356 RIO PRETO DA EVA";50;50;22021,66;15554,11;-;-;6467,55;-;-;440,43;440,43;111;2,2;-;-
"130360 SANTA ISABEL DO RIO NEGRO";61;61;24671,55;18581,75;-;-;6089,80;-;-;404,45;404,45;187;3,1;-;-
"130370 SANTO ANTONIO DO ICA";115;115;40540,75;28025,57;-;-;12515,18;-;-;352,53;352,53;414;3,6;2;1,74
"130380 SAO GABRIEL DA CACHOEIRA";165;165;82189,69;57253,86;-;-;24935,83;-;-;498,12;498,12;625;3,8;2;1,21
"130390 SAO PAULO DE OLIVENCA";122;122;58301,33;46497,11;-;-;11804,22;-;-;477,88;477,88;337;2,8;6;4,92
"130395 SAO SEBASTIAO DO UATUMA";65;65;22657,22;17505,09;-;-;5152,13;-;-;348,57;348,57;153;2,4;1;1,54
"130400 SILVES";45;45;19495,87;16547,28;-;-;2948,59;-;-;433,24;433,24;119;2,6;-;-
"130406 TABATINGA";290;290;131027,04;87940,48;-;-;43086,56;-;-;451,82;451,82;930;3,2;10;3,45
"130410 TAPAUA";113;113;53888,37;38401,03;-;-;15487,34;-;-;476,89;476,89;269;2,4;-;-
"130420 TEFE";420;420;209519,05;150346,75;-;-;59172,30;-;-;498,85;498,85;1138;2,7;9;2,14
"130423 TONANTINS";136;136;53716,65;40885,94;-;-;12830,71;-;-;394,98;394,98;356;2,6;1;0,74
"130426 UARINI";39;39;21059,04;15628,37;-;-;5430,67;-;-;539,98;539,98;76;1,9;1;2,56
"130430 URUCARA";2;2;940,80;820,50;-;-;120,30;-;-;470,40;470,40;11;5,5;-;-
"130440 URUCURITUBA";37;37;8719,16;5735,35;-;-;2983,81;-;-;235,65;235,65;60;1,6;-;-
"140010 BOA VISTA";3778;3778;3310766,47;2500984,43;-;-;809782,04;-;-;876,33;876,33;22723;6,0;97;2,57
"140023 CAROEBE";28;28;6131,49;4530,05;-;-;1601,44;-;-;218,98;218,98;41;1,5;-;-
"140047 RORAINOPOLIS";305;305;129934,30;94291,75;-;-;35642,55;-;-;426,01;426,01;967;3,2;-;-
"140060 SAO LUIZ";23;23;7994,59;6846,83;-;-;1147,76;-;-;347,59;347,59;56;2,4;-;-
"150010 ABAETETUBA";967;967;536280,55;405465,11;-;-;130815,44;-;-;554,58;554,58;3692;3,8;15;1,55
"150013 ABEL FIGUEIREDO";50;50;16954,35;12989,59;-;-;3964,76;-;-;339,09;339,09;111;2,2;-;-
"150020 ACARA";129;129;58907,06;42081,10;-;-;16825,96;-;-;456,64;456,64;372;2,9;3;2,33
"150030 AFUA";85;85;36195,65;27973,50;-;-;8222,15;-;-;425,83;425,83;256;3,0;-;-
"150034 AGUA AZUL DO NORTE";80;80;31359,05;24450,45;-;-;6908,60;-;-;391,99;391,99;188;2,4;-;-
"150040 ALENQUER";371;371;136042,77;104692,43;-;-;31350,34;-;-;366,69;366,69;1096;3,0;6;1,62
"150050 ALMEIRIM";228;228;98147,22;74971,62;-;-;23175,60;-;-;430,47;430,47;570;2,5;1;0,44
"150060 ALTAMIRA";1112;1112;1331486,70;1038965,65;-;-;292521,05;-;-;1197,38;1197,38;5382;4,8;47;4,23
"150070 ANAJAS";132;132;47370,57;37252,85;-;-;10117,72;-;-;358,87;358,87;262;2,0;1;0,76
"150080 ANANINDEUA";1877;1877;2903420,50;2275856,57;-;-;627563,93;-;-;1546,84;1546,84;9738;5,2;55;2,93
"150085 ANAPU";253;253;180690,22;148867,19;-;-;31823,03;-;-;714,19;714,19;964;3,8;-;-
"150090 AUGUSTO CORREA";346;346;151267,06;126649,73;-;-;24617,33;-;-;437,19;437,19;1149;3,3;2;0,58
"150095 AURORA DO PARA";113;113;44120,54;36214,86;-;-;7905,68;-;-;390,45;390,45;384;3,4;-;-
"150110 BAGRE";13;13;6468,97;5756,12;-;-;712,85;-;-;497,61;497,61;58;4,5;-;-
"150120 BAIAO";197;197;92383,59;76344,69;-;-;16038,90;-;-;468,95;468,95;502;2,5;2;1,02
"150125 BANNACH";10;10;3489,39;2993,11;-;-;496,28;-;-;348,94;348,94;14;1,4;-;-
"150130 BARCARENA";595;595;563403,03;427758,42;-;-;135644,61;-;-;946,90;946,90;2216;3,7;7;1,18
"150140 BELEM";10295;10295;21468632,45;16619789,12;-;-;4848843,33;-;-;2085,35;2085,35;61617;6,0;442;4,29
"150145 BELTERRA";59;59;21372,69;15777,33;-;-;5595,36;-;-;362,25;362,25;178;3,0;1;1,69
"150157 BOM JESUS DO TOCANTINS";92;92;33657,14;26914,52;-;-;6742,62;-;-;365,84;365,84;228;2,5;2;2,17
"150170 BRAGANCA";1193;1193;1296648,99;1025632,71;-;-;271016,28;-;-;1086,88;1086,88;4977;4,2;21;1,76
"150172 BRASIL NOVO";212;212;118147,54;95363,88;-;-;22783,66;-;-;557,30;557,30;655;3,1;-;-
"150175 BREJO GRANDE DO ARAGUAIA";35;35;10131,72;8803,12;-;-;1328,60;-;-;289,48;289,48;99;2,8;-;-
"150178 BREU BRANCO";97;97;50041,06;39990,01;-;-;10051,05;-;-;515,89;515,89;313;3,2;-;-
"150180 BREVES";765;765;723600,66;570624,94;-;-;152975,72;-;-;945,88;945,88;3605;4,7;14;1,83
"150210 CAMETA";550;550;277926,93;202622,41;-;-;75304,52;-;-;505,32;505,32;1941;3,5;2;0,36
"150215 CANAA DOS CARAJAS";230;230;104385,73;71870,87;-;-;32514,86;-;-;453,85;453,85;871;3,8;2;0,87
"150220 CAPANEMA";692;692;881119,95;709434,42;-;-;171685,53;-;-;1273,29;1273,29;3567;5,2;21;3,03
"150230 CAPITAO POCO";196;196;102727,74;82094,21;-;-;20633,53;-;-;524,12;524,12;646;3,3;-;-
"150240 CASTANHAL";2241;2241;2493533,13;2063826,89;-;-;429706,24;-;-;1112,69;1112,69;10024;4,5;129;5,76
"150270 CONCEICAO DO ARAGUAIA";359;359;195599,24;156583,32;-;-;39015,92;-;-;544,84;544,84;1119;3,1;1;0,28
"150275 CONCORDIA DO PARA";70;70;29189,59;22045,34;-;-;7144,25;-;-;416,99;416,99;210;3,0;3;4,29
"150276 CUMARU DO NORTE";52;52;17470,07;13588,59;-;-;3881,48;-;-;335,96;335,96;171;3,3;-;-
"150277 CURIONOPOLIS";110;110;49087,72;36284,38;-;-;12803,34;-;-;446,25;446,25;246;2,2;7;6,36
"150280 CURRALINHO";126;126;48249,62;37916,75;-;-;10332,87;-;-;382,93;382,93;441;3,5;-;-
"150290 CURUCA";110;110;55083,51;48177,45;-;-;6906,06;-;-;500,76;500,76;445;4,0;6;5,45
"150293 DOM ELISEU";247;247;108234,58;79221,55;-;-;29013,03;-;-;438,20;438,20;614;2,5;3;1,21
"150295 ELDORADO DOS CARAJAS";101;101;49205,52;42609,88;-;-;6595,64;-;-;487,18;487,18;310;3,1;-;-
"150300 FARO";38;38;12453,45;9664,95;-;-;2788,50;-;-;327,72;327,72;60;1,6;1;2,63
"150304 FLORESTA DO ARAGUAIA";95;95;52711,57;40374,19;-;-;12337,38;-;-;554,86;554,86;178;1,9;1;1,05
"150307 GARRAFAO DO NORTE";65;65;20105,68;15466,21;-;-;4639,47;-;-;309,32;309,32;95;1,5;-;-
"150309 GOIANESIA DO PARA";115;115;56652,21;41908,76;-;-;14743,45;-;-;492,63;492,63;488;4,2;-;-
"150310 GURUPA";133;133;59099,41;42231,45;-;-;16867,96;-;-;444,36;444,36;256;1,9;1;0,75
"150320 IGARAPE-ACU";81;81;37306,94;32234,69;-;-;5072,25;-;-;460,58;460,58;411;5,1;1;1,23
"150330 IGARAPE-MIRI";713;713;247504,74;195383,05;-;-;52121,69;-;-;347,13;347,13;1926;2,7;4;0,56
"150345 IPIXUNA DO PARA";482;482;247855,11;194170,64;-;-;53684,47;-;-;514,22;514,22;1874;3,9;1;0,21
"150350 IRITUIA";57;57;24957,02;21921,12;-;-;3035,90;-;-;437,84;437,84;220;3,9;1;1,75
"150360 ITAITUBA";789;789;543142,33;424177,54;-;-;118964,79;-;-;688,39;688,39;3937;5,0;42;5,32
"150370 ITUPIRANGA";150;150;71661,78;52579,83;-;-;19081,95;-;-;477,75;477,75;384;2,6;5;3,33
"150375 JACAREACANGA";92;92;34111,23;24282,85;-;-;9828,38;-;-;370,77;370,77;247;2,7;-;-
"150380 JACUNDA";189;189;85628,20;67018,99;-;-;18609,21;-;-;453,06;453,06;506;2,7;2;1,06
"150390 JURUTI";207;207;97075,04;68032,06;-;-;29042,98;-;-;468,96;468,96;403;1,9;2;0,97
"150400 LIMOEIRO DO AJURU";101;101;43157,77;38320,31;-;-;4837,46;-;-;427,30;427,30;300;3,0;-;-
"150405 MAE DO RIO";140;140;52767,57;44413,51;-;-;8354,06;-;-;376,91;376,91;411;2,9;2;1,43
"150420 MARABA";1480;1480;1375528,38;1067931,33;-;-;307597,05;-;-;929,41;929,41;6786;4,6;57;3,85
"150430 MARACANA";43;43;13650,68;10578,44;-;-;3072,24;-;-;317,46;317,46;156;3,6;-;-
"150440 MARAPANIM";18;18;9066,31;7607,95;-;-;1458,36;-;-;503,68;503,68;61;3,4;-;-
"150442 MARITUBA";643;643;516970,49;377128,59;-;-;139841,90;-;-;804,00;804,00;2670;4,2;5;0,78
"150445 MEDICILANDIA";169;169;74773,52;54384,71;-;-;20388,81;-;-;442,45;442,45;483;2,9;1;0,59
"150450 MELGACO";77;77;24142,63;19663,67;-;-;4478,96;-;-;313,54;313,54;219;2,8;-;-
"150460 MOCAJUBA";167;167;91078,81;72788,49;-;-;18290,32;-;-;545,38;545,38;730;4,4;-;-
"150470 MOJU";138;138;45314,77;36336,62;-;-;8978,15;-;-;328,37;328,37;407;2,9;2;1,45
"150480 MONTE ALEGRE";253;253;94758,84;70344,78;-;-;24414,06;-;-;374,54;374,54;786;3,1;8;3,16
"150490 MUANA";183;183;74832,25;55657,81;-;-;19174,44;-;-;408,92;408,92;474;2,6;4;2,19
"150495 NOVA ESPERANCA DO PIRIA";55;55;20806,99;16515,50;-;-;4291,49;-;-;378,31;378,31;128;2,3;-;-
"150497 NOVA IPIXUNA";11;11;4194,21;3675,08;-;-;519,13;-;-;381,29;381,29;35;3,2;-;-
"150503 NOVO PROGRESSO";172;172;66200,83;47636,86;-;-;18563,97;-;-;384,89;384,89;442;2,6;5;2,91
"150506 NOVO REPARTIMENTO";132;132;67589,16;49260,80;-;-;18328,36;-;-;512,04;512,04;467;3,5;-;-
"150510 OBIDOS";166;166;70955,03;51200,74;-;-;19754,29;-;-;427,44;427,44;616;3,7;6;3,61
"150520 OEIRAS DO PARA";132;132;59443,23;48171,89;-;-;11271,34;-;-;450,33;450,33;444;3,4;-;-
"150530 ORIXIMINA";438;438;217879,21;164053,22;-;-;53825,99;-;-;497,44;497,44;1387;3,2;16;3,65
"150540 OUREM";111;111;72109,99;54667,08;-;-;17442,91;-;-;649,64;649,64;330;3,0;-;-
"150543 OURILANDIA DO NORTE";378;378;149297,67;122160,48;-;-;27137,19;-;-;394,97;394,97;1116;3,0;3;0,79
"150548 PACAJA";169;169;71530,84;58586,29;-;-;12944,55;-;-;423,26;423,26;383;2,3;-;-
"150550 PARAGOMINAS";382;382;206782,27;140577,73;-;-;66204,54;-;-;541,31;541,31;1085;2,8;-;-
"150553 PARAUAPEBAS";790;790;710416,44;568437,67;-;-;141978,77;-;-;899,26;899,26;4501;5,7;24;3,04
"150555 PAU D'ARCO";44;44;17502,33;14029,93;-;-;3472,40;-;-;397,78;397,78;91;2,1;-;-
"150563 PICARRA";72;72;22719,89;19208,34;-;-;3511,55;-;-;315,55;315,55;153;2,1;-;-
"150565 PLACAS";123;123;30652,71;24230,82;-;-;6421,89;-;-;249,21;249,21;265;2,2;3;2,44
"150570 PONTA DE PEDRAS";123;123;34257,19;29425,35;-;-;4831,84;-;-;278,51;278,51;297;2,4;-;-
"150580 PORTEL";154;154;73607,88;52656,94;-;-;20950,94;-;-;477,97;477,97;354;2,3;1;0,65
"150590 PORTO DE MOZ";171;171;61831,86;47356,24;-;-;14475,62;-;-;361,59;361,59;323;1,9;-;-
"150600 PRAINHA";44;44;15993,66;12163,10;-;-;3830,56;-;-;363,49;363,49;119;2,7;-;-
"150613 REDENCAO";830;830;1137618,56;931655,33;-;-;205963,23;-;-;1370,62;1370,62;3747;4,5;26;3,13
"150616 RIO MARIA";109;109;48121,96;35138,50;-;-;12983,46;-;-;441,49;441,49;272;2,5;1;0,92
"150618 RONDON DO PARA";330;330;114952,91;89825,30;-;-;25127,61;-;-;348,34;348,34;921;2,8;2;0,61
"150619 RUROPOLIS";100;100;37499,98;29966,53;-;-;7533,45;-;-;375,00;375,00;289;2,9;-;-
"150620 SALINOPOLIS";158;158;69093,41;52645,72;-;-;16447,69;-;-;437,30;437,30;660;4,2;2;1,27
"150630 SALVATERRA";89;89;55986,28;42592,12;-;-;13394,16;-;-;629,06;629,06;270;3,0;-;-
"150640 SANTA CRUZ DO ARARI";41;41;16289,84;14509,13;-;-;1780,71;-;-;397,31;397,31;145;3,5;-;-
"150650 SANTA IZABEL DO PARA";132;132;57746,19;50749,50;-;-;6996,69;-;-;437,47;437,47;553;4,2;10;7,58
"150658 SANTA MARIA DAS BARREIRAS";129;129;42903,43;33990,98;-;-;8912,45;-;-;332,58;332,58;321;2,5;-;-
"150660 SANTA MARIA DO PARA";56;56;12176,81;10552,27;-;-;1624,54;-;-;217,44;217,44;111;2,0;2;3,57
"150670 SANTANA DO ARAGUAIA";217;217;87116,20;61830,20;-;-;25286,00;-;-;401,46;401,46;555;2,6;-;-
"150680 SANTAREM";1429;1429;2520529,05;2060587,32;-;-;459941,73;-;-;1763,84;1763,84;8762;6,1;63;4,41
"150700 SANTO ANTONIO DO TAUA";460;460;131597,89;109085,16;-;-;22512,73;-;-;286,08;286,08;1744;3,8;2;0,43
"150715 SAO DOMINGOS DO ARAGUAIA";25;25;7648,49;6538,47;-;-;1110,02;-;-;305,94;305,94;81;3,2;-;-
"150720 SAO DOMINGOS DO CAPIM";100;100;36784,21;31748,48;-;-;5035,73;-;-;367,84;367,84;377;3,8;-;-
"150730 SAO FELIX DO XINGU";256;256;112915,69;90567,61;-;-;22348,08;-;-;441,08;441,08;976;3,8;5;1,95
"150745 SAO GERALDO DO ARAGUAIA";135;135;59958,22;47057,09;-;-;12901,13;-;-;444,13;444,13;349;2,6;2;1,48
