Per�odo:Jun/2022
"Município";"AIH_aprovadas";"Internações";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"240400 FRUTUOSO GOMES";17;17;6176,11;4959,89;-;-;1216,22;-;-;363,30;363,30;78;4,6;-;-
"240420 GOIANINHA";24;24;10631,46;9234,02;-;-;1397,44;-;-;442,98;442,98;154;6,4;2;8,33
"240450 GUAMARE";111;111;53635,37;38460,74;-;-;15174,63;-;-;483,20;483,20;370;3,3;3;2,70
"240490 ITAU";1;1;400,80;350,79;-;-;50,01;-;-;400,80;400,80;5;5,0;-;-
"240520 JANDUIS";8;8;4716,19;4177,73;-;-;538,46;-;-;589,52;589,52;40;5,0;-;-
"240530 JANUARIO CICCO";5;5;2011,59;1762,14;-;-;249,45;-;-;402,32;402,32;14;2,8;-;-
"240560 JARDIM DE PIRANHAS";18;18;9827,82;8779,22;-;-;1048,60;-;-;545,99;545,99;97;5,4;-;-
"240570 JARDIM DO SERIDO";16;16;7322,83;6213,96;-;-;1108,87;-;-;457,68;457,68;44;2,8;2;12,50
"240580 JOAO CAMARA";98;98;51868,34;39639,29;-;-;12229,05;-;-;529,27;529,27;426;4,3;7;7,14
"240600 JOSE DA PENHA";3;3;1167,66;1007,39;-;-;160,27;-;-;389,22;389,22;15;5,0;-;-
"240610 JUCURUTU";82;82;44264,80;31468,72;-;-;12796,08;-;-;539,81;539,81;178;2,2;5;6,10
"240650 LAGOA NOVA";6;6;2764,67;2421,98;-;-;342,69;-;-;460,78;460,78;37;6,2;-;-
"240670 LAJES";35;35;16656,74;13177,31;-;-;3479,43;-;-;475,91;475,91;254;7,3;1;2,86
"240690 LUCRECIA";17;17;7855,35;6856,26;-;-;999,09;-;-;462,08;462,08;34;2,0;-;-
"240710 MACAIBA";112;112;189075,14;151566,97;-;-;37508,17;-;-;1688,17;1688,17;803;7,2;6;5,36
"240720 MACAU";41;41;15660,83;13416,47;-;-;2244,36;-;-;381,97;381,97;271;6,6;5;12,20
"240725 MAJOR SALES";3;3;1197,62;1032,41;-;-;165,21;-;-;399,21;399,21;19;6,3;-;-
"240740 MARTINS";8;8;3938,10;3383,30;-;-;554,80;-;-;492,26;492,26;18;2,3;-;-
"240760 MESSIAS TARGINO";2;2;801,10;692,07;-;-;109,03;-;-;400,55;400,55;11;5,5;-;-
"240780 MONTE ALEGRE";21;21;11271,69;10328,51;-;-;943,18;-;-;536,75;536,75;112;5,3;-;-
"240800 MOSSORO";2049;2047;4396924,64;3332030,94;-;-;1064893,70;-;-;2145,89;2147,98;12246;6,0;125;6,11
"240810 NATAL";8543;8405;18475701,97;14639467,38;-;-;3836234,59;-;-;2162,67;2198,18;51433;6,1;250;2,97
"240830 NOVA CRUZ";45;45;27174,21;23809,77;-;-;3364,44;-;-;603,87;603,87;325;7,2;5;11,11
"240890 PARELHAS";40;40;18230,25;13752,06;-;-;4478,19;-;-;455,76;455,76;106;2,6;2;5,00
"240910 PASSA E FICA";13;13;5274,65;4642,94;-;-;631,71;-;-;405,74;405,74;67;5,2;1;7,69
"240930 PATU";22;22;10603,16;9352,51;-;-;1250,65;-;-;481,96;481,96;119;5,4;-;-
"240940 PAU DOS FERROS";550;550;451543,36;313821,28;-;42344,49;95377,59;-;-;820,99;820,99;1962;3,6;24;4,36
"240980 PEDRO VELHO";1;1;582,42;504,07;-;-;78,35;-;-;582,42;582,42;7;7,0;1;100,00
"240990 PENDENCIAS";6;6;3466,86;3045,06;-;-;421,80;-;-;577,81;577,81;53;8,8;2;33,33
"241000 PILOES";7;7;3934,22;3460,72;-;-;473,50;-;-;562,03;562,03;32;4,6;1;14,29
"241030 SERRA CAIADA";11;11;5873,85;5179,23;-;-;694,62;-;-;533,99;533,99;30;2,7;-;-
"241060 RAFAEL GODEIRO";23;23;10083,24;7985,08;-;-;2098,16;-;-;438,40;438,40;46;2,0;2;8,70
"241070 RIACHO DA CRUZ";8;8;3092,41;2746,20;-;-;346,21;-;-;386,55;386,55;24;3,0;-;-
"241120 SANTA CRUZ";301;301;182456,06;121948,66;-;-;60507,40;-;-;606,17;606,17;1262;4,2;9;2,99
"241140 SANTANA DO MATOS";16;16;7243,89;6328,05;-;-;915,84;-;-;452,74;452,74;69;4,3;-;-
"241150 SANTO ANTONIO";154;154;81064,92;64505,94;-;-;16558,98;-;-;526,40;526,40;626;4,1;13;8,44
"241200 SAO GONCALO DO AMARANTE";241;241;191237,92;140738,45;-;12462,24;31592,93;-;6444,30;793,52;793,52;1085;4,5;17;7,05
"241220 SAO JOSE DE MIPIBU";321;321;172035,50;104120,88;-;-;67914,62;-;-;535,94;535,94;901;2,8;-;-
"241230 SAO JOSE DO CAMPESTRE";13;13;6325,53;5513,06;-;-;812,47;-;-;486,58;486,58;67;5,2;2;15,38
"241240 SAO JOSE DO SERIDO";7;7;3915,02;3416,98;-;-;498,04;-;-;559,29;559,29;28;4,0;2;28,57
"241250 SAO MIGUEL";20;20;7516,00;6576,73;-;-;939,27;-;-;375,80;375,80;75;3,8;-;-
"241260 SAO PAULO DO POTENGI";39;39;26989,56;19787,14;-;-;7202,42;-;-;692,04;692,04;58;1,5;6;15,38
"241280 SAO RAFAEL";10;10;6169,69;5516,23;-;-;653,46;-;-;616,97;616,97;41;4,1;-;-
"241300 SAO VICENTE";8;8;4894,06;4327,89;-;-;566,17;-;-;611,76;611,76;30;3,8;-;-
"241330 SERRA DE SAO BENTO";4;4;1571,43;1426,47;-;-;144,96;-;-;392,86;392,86;12;3,0;-;-
"241335 SERRA DO MEL";11;11;5275,46;4615,58;-;-;659,88;-;-;479,59;479,59;46;4,2;-;-
"241340 SERRA NEGRA DO NORTE";5;5;1252,11;1006,96;-;-;245,15;-;-;250,42;250,42;25;5,0;-;-
"241355 SERRINHA DOS PINTOS";29;29;11166,33;9951,14;-;-;1215,19;-;-;385,05;385,05;67;2,3;-;-
"241360 SEVERIANO MELO";10;10;7206,64;6563,48;-;-;643,16;-;-;720,66;720,66;57;5,7;-;-
"241380 TABOLEIRO GRANDE";2;2;852,80;732,50;-;-;120,30;-;-;426,40;426,40;7;3,5;-;-
"241400 TANGARA";18;18;5381,01;4526,77;-;-;854,24;-;-;298,94;298,94;82;4,6;3;16,67
"241410 TENENTE ANANIAS";180;180;166876,36;66894,20;-;43894,51;32339,47;-;23748,18;927,09;927,09;551;3,1;-;-
"241420 TIBAU DO SUL";13;13;5180,97;4321,93;-;-;859,04;-;-;398,54;398,54;26;2,0;4;30,77
"241440 TOUROS";28;28;13403,63;11393,88;-;-;2009,75;-;-;478,70;478,70;239;8,5;4;14,29
"241460 UPANEMA";5;5;2503,36;2211,39;-;-;291,97;-;-;500,67;500,67;22;4,4;-;-
"241490 VICOSA";4;4;1307,60;1149,60;-;-;158,00;-;-;326,90;326,90;2;0,5;-;-
"250010 AGUA BRANCA";18;18;6662,07;5217,25;-;-;1444,82;-;-;370,12;370,12;68;3,8;-;-
"250040 ALAGOA NOVA";48;48;21300,90;18170,44;-;-;3130,46;-;-;443,77;443,77;404;8,4;7;14,58
"250070 SAO JOAO DO RIO DO PEIXE";40;40;18860,29;16351,77;-;-;2508,52;-;-;471,51;471,51;170;4,3;1;2,50
"250110 AREIA";31;31;14075,37;12209,40;-;-;1865,97;-;-;454,04;454,04;178;5,7;3;9,68
"250130 AROEIRAS";27;27;13337,12;11477,99;-;-;1859,13;-;-;493,97;493,97;167;6,2;3;11,11
"250150 BANANEIRAS";11;11;5279,64;3396,25;-;-;1883,39;-;-;479,97;479,97;15;1,4;2;18,18
"250180 BAYEUX";172;172;104805,84;72356,32;-;-;32449,52;-;-;609,34;609,34;229;1,3;-;-
"250190 BELEM";56;56;27286,94;17644,81;-;-;9642,13;-;-;487,27;487,27;77;1,4;-;-
"250200 BELEM DO BREJO DO CRUZ";2;2;995,04;875,73;-;-;119,31;-;-;497,52;497,52;15;7,5;-;-
"250240 BONITO DE SANTA FE";15;15;7668,76;6350,93;-;-;1317,83;-;-;511,25;511,25;70;4,7;-;-
"250250 BOQUEIRAO";34;34;15320,72;13324,47;-;-;1996,25;-;-;450,61;450,61;157;4,6;2;5,88
"250280 BREJO DO CRUZ";15;15;6489,31;5604,99;-;-;884,32;-;-;432,62;432,62;37;2,5;1;6,67
"250300 CAAPORA";148;148;70029,24;59256,97;-;-;10772,27;-;-;473,17;473,17;367;2,5;5;3,38
"250320 CABEDELO";186;186;94878,29;68558,26;-;-;26320,03;-;-;510,10;510,10;578;3,1;15;8,06
"250350 CACIMBA DE DENTRO";1;1;443,40;267,60;-;-;175,80;-;-;443,40;443,40;1;1,0;-;-
"250370 CAJAZEIRAS";586;586;412196,01;329250,04;-;-;82945,97;-;-;703,41;703,41;2810;4,8;46;7,85
"250400 CAMPINA GRANDE";4407;4269;6050803,22;4760284,78;-;-;1290518,44;-;-;1373,00;1417,38;25521;6,0;253;5,93
"250430 CATOLE DO ROCHA";162;162;76165,90;55371,85;-;-;20794,05;-;-;470,16;470,16;261;1,6;9;5,56
"250440 CONCEICAO";3;3;982,70;864,20;-;-;118,50;-;-;327,57;327,57;9;3,0;-;-
"250480 COREMAS";34;34;14732,41;12401,92;-;-;2330,49;-;-;433,31;433,31;104;3,1;1;2,94
"250500 CUBATI";12;12;5209,67;4717,67;-;-;492,00;-;-;434,14;434,14;19;1,6;-;-
"250510 CUITE";76;76;38193,35;31332,21;-;-;6861,14;-;-;502,54;502,54;268;3,5;5;6,58
"250600 ESPERANCA";51;51;25712,49;22670,09;-;-;3042,40;-;-;504,17;504,17;206;4,0;9;17,65
"250630 GUARABIRA";247;247;185334,75;123229,22;-;-;62105,53;-;-;750,34;750,34;841;3,4;3;1,21
"250690 ITABAIANA";115;115;58551,03;45479,56;-;-;13071,47;-;-;509,14;509,14;430;3,7;9;7,83
"250700 ITAPORANGA";202;202;95069,92;68991,35;-;-;26078,57;-;-;470,64;470,64;478;2,4;4;1,98
"250710 ITAPOROROCA";9;9;4530,57;3097,89;-;-;1432,68;-;-;503,40;503,40;9;1,0;-;-
"250750 JOAO PESSOA";6172;6094;11924452,26;9532796,25;-;-;2391656,01;-;-;1932,02;1956,75;43186;7,1;336;5,51
"250770 JUAZEIRINHO";12;12;5087,03;4056,04;-;-;1030,99;-;-;423,92;423,92;30;2,5;1;8,33
"250800 JURU";7;7;3561,90;3091,15;-;-;470,75;-;-;508,84;508,84;26;3,7;-;-
"250830 LAGOA SECA";27;27;9864,95;8482,26;-;-;1382,69;-;-;365,37;365,37;192;7,1;3;11,11
"250890 MAMANGUAPE";323;323;316373,36;249782,44;-;-;66590,92;-;-;979,48;979,48;1524;4,7;19;5,88
"250920 MASSARANDUBA";3;3;1058,67;952,27;-;-;106,40;-;-;352,89;352,89;11;3,7;-;-
"250970 MONTEIRO";309;309;127881,05;100445,38;-;-;27435,67;-;-;413,85;413,85;1115;3,6;17;5,50
"251080 PATOS";1211;1211;986749,60;730234,92;-;-;256514,68;-;-;814,82;814,82;5785;4,8;28;2,31
"251090 PAULISTA";41;41;14060,05;12182,64;-;-;1877,41;-;-;342,93;342,93;151;3,7;2;4,88
"251110 PEDRA LAVRADA";16;16;5578,85;4178,06;-;-;1400,79;-;-;348,68;348,68;25;1,6;-;-
"251120 PEDRAS DE FOGO";38;38;21836,79;18645,45;-;-;3191,34;-;-;574,65;574,65;267;7,0;1;2,63
"251130 PIANCO";200;200;198602,70;158899,59;-;-;39703,11;-;-;993,01;993,01;651;3,3;15;7,50
"251140 PICUI";72;72;35715,82;28944,04;-;-;6771,78;-;-;496,05;496,05;230;3,2;1;1,39
"251200 POCINHOS";30;30;9747,00;8562,00;-;-;1185,00;-;-;324,90;324,90;142;4,7;1;3,33
"251210 POMBAL";151;151;77504,97;56447,25;-;-;21057,72;-;-;513,28;513,28;497;3,3;14;9,27
"251230 PRINCESA ISABEL";102;102;51018,56;37274,15;-;-;13744,41;-;-;500,18;500,18;351;3,4;5;4,90
"251250 QUEIMADAS";163;163;85181,01;61463,76;-;-;23717,25;-;-;522,58;522,58;440;2,7;-;-
"251340 SANTA LUZIA";20;20;9156,70;8090,05;-;-;1066,65;-;-;457,83;457,83;97;4,8;3;15,00
"251370 SANTA RITA";486;486;841490,87;705556,13;-;-;135934,74;-;-;1731,46;1731,46;3139;6,5;42;8,64
"251390 SAO BENTO";107;107;37572,50;28923,37;-;-;8649,13;-;-;351,14;351,14;280;2,6;-;-
"251450 SAO JOSE DE PIRANHAS";26;26;12973,68;11423,08;-;-;1550,60;-;-;498,99;498,99;117;4,5;4;15,38
"251490 SAO MAMEDE";7;7;4587,49;4148,75;-;-;438,74;-;-;655,36;655,36;31;4,4;-;-
"251530 SAPE";71;71;31128,58;25794,41;-;-;5334,17;-;-;438,43;438,43;418;5,9;10;14,08
"251540 SAO VICENTE DO SERIDO";4;4;1316,32;1142,59;-;-;173,73;-;-;329,08;329,08;5;1,3;-;-
"251550 SERRA BRANCA";64;64;26597,00;22395,02;-;-;4201,98;-;-;415,58;415,58;215;3,4;5;7,81
"251600 SOLANEA";219;219;93420,52;77381,52;-;-;16039,00;-;-;426,58;426,58;728;3,3;5;2,28
"251610 SOLEDADE";6;6;2828,24;2427,04;-;-;401,20;-;-;471,37;471,37;13;2,2;-;-
"251620 SOUSA";265;265;194370,14;147383,54;-;-;46986,60;-;-;733,47;733,47;996;3,8;18;6,79
"251630 SUME";107;107;56998,82;39635,19;-;-;17363,63;-;-;532,70;532,70;325;3,0;2;1,87
"251650 TAPEROA";76;76;28089,21;24647,42;-;-;3441,79;-;-;369,59;369,59;300;3,9;4;5,26
"251660 TAVARES";20;20;5152,66;4371,53;-;-;781,13;-;-;257,63;257,63;31;1,6;-;-
"251690 UIRAUNA";139;139;50153,95;44205,03;-;-;5948,92;-;-;360,82;360,82;322;2,3;-;-
"260010 AFOGADOS DA INGAZEIRA";833;833;415321,56;315846,84;-;-;99474,72;-;-;498,59;498,59;2490;3,0;22;2,64
"260020 AFRANIO";35;35;15419,10;13413,95;-;-;2005,15;-;-;440,55;440,55;197;5,6;6;17,14
"260030 AGRESTINA";117;113;84403,59;71060,33;-;-;13343,26;-;-;721,40;746,93;623;5,5;5;4,42
"260040 AGUA PRETA";58;58;29233,50;21427,57;-;-;7805,93;-;-;504,03;504,03;152;2,6;-;-
"260050 AGUAS BELAS";53;53;25255,60;18534,54;-;-;6721,06;-;-;476,52;476,52;177;3,3;1;1,89
"260060 ALAGOINHA";7;7;4586,89;3829,42;-;-;757,47;-;-;655,27;655,27;39;5,6;-;-
"260070 ALIANCA";6;6;2923,76;2612,14;-;-;311,62;-;-;487,29;487,29;51;8,5;-;-
"260080 ALTINHO";8;8;2011,14;1722,45;-;-;288,69;-;-;251,39;251,39;42;5,3;1;12,50
"260090 AMARAJI";13;13;6276,32;5388,01;-;-;888,31;-;-;482,79;482,79;36;2,8;-;-
"260100 ANGELIM";14;14;5052,56;4315,64;-;-;736,92;-;-;360,90;360,90;55;3,9;1;7,14
"260110 ARARIPINA";520;520;578846,15;459228,10;-;-;119618,05;-;-;1113,17;1113,17;2594;5,0;30;5,77
"260120 ARCOVERDE";1127;1127;842090,51;655218,96;-;-;186871,55;-;-;747,20;747,20;4113;3,6;49;4,35
"260130 BARRA DE GUABIRABA";8;8;2364,56;2086,48;-;-;278,08;-;-;295,57;295,57;51;6,4;2;25,00
"260140 BARREIROS";142;142;68396,47;46199,49;-;-;22196,98;-;-;481,67;481,67;418;2,9;2;1,41
"260150 BELEM DE MARIA";1;1;443,40;267,60;-;-;175,80;-;-;443,40;443,40;1;1,0;-;-
"260160 BELEM DE SAO FRANCISCO";24;24;11303,14;9815,09;-;-;1488,05;-;-;470,96;470,96;112;4,7;-;-
"260170 BELO JARDIM";118;118;60192,67;44123,54;-;-;16069,13;-;-;510,11;510,11;398;3,4;5;4,24
"260190 BEZERROS";212;212;751114,67;605770,78;-;-;145343,89;-;-;3542,99;3542,99;1127;5,3;15;7,08
"260200 BODOCO";33;33;14949,88;12450,06;-;-;2499,82;-;-;453,03;453,03;155;4,7;-;-
"260210 BOM CONSELHO";135;135;54472,94;46236,72;-;-;8236,22;-;-;403,50;403,50;654;4,8;4;2,96
"260220 BOM JARDIM";44;44;21563,78;14512,55;-;-;7051,23;-;-;490,09;490,09;172;3,9;1;2,27
"260230 BONITO";22;22;9698,26;7748,54;-;-;1949,72;-;-;440,83;440,83;80;3,6;2;9,09
"260240 BREJAO";12;12;3944,03;3420,29;-;-;523,74;-;-;328,67;328,67;67;5,6;-;-
"260250 BREJINHO";14;14;6241,74;5660,74;-;-;581,00;-;-;445,84;445,84;54;3,9;-;-
"260260 BREJO DA MADRE DE DEUS";59;59;24803,04;20209,23;-;-;4593,81;-;-;420,39;420,39;232;3,9;5;8,47
"260280 BUIQUE";198;198;69159,12;56430,71;-;-;12728,41;-;-;349,29;349,29;612;3,1;2;1,01
"260290 CABO DE SANTO AGOSTINHO";1033;1033;1681404,40;1345192,03;-;-;336212,37;-;-;1627,69;1627,69;5292;5,1;61;5,91
"260300 CABROBO";56;56;22895,17;16205,66;-;-;6689,51;-;-;408,84;408,84;145;2,6;1;1,79
"260310 CACHOEIRINHA";20;20;8336,43;7195,70;-;-;1140,73;-;-;416,82;416,82;124;6,2;1;5,00
"260320 CAETES";17;17;5224,35;4430,85;-;-;793,50;-;-;307,31;307,31;72;4,2;1;5,88
"260330 CALCADO";13;13;5253,81;4623,31;-;-;630,50;-;-;404,14;404,14;70;5,4;-;-
"260340 CALUMBI";7;7;3194,31;2845,14;-;-;349,17;-;-;456,33;456,33;17;2,4;-;-
"260345 CAMARAGIBE";65;65;29903,74;18900,42;-;-;11003,32;-;-;460,06;460,06;67;1,0;-;-
"260350 CAMOCIM DE SAO FELIX";13;13;3979,02;3407,22;-;-;571,80;-;-;306,08;306,08;69;5,3;-;-
"260360 CAMUTANGA";1;1;582,42;504,07;-;-;78,35;-;-;582,42;582,42;6;6,0;-;-
"260370 CANHOTINHO";45;45;18182,34;13043,31;-;-;5139,03;-;-;404,05;404,05;116;2,6;1;2,22
"260380 CAPOEIRAS";13;13;4223,21;3493,38;-;-;729,83;-;-;324,86;324,86;48;3,7;-;-
"260390 CARNAIBA";43;43;21602,67;17327,17;-;-;4275,50;-;-;502,39;502,39;140;3,3;1;2,33
"260392 CARNAUBEIRA DA PENHA";12;12;5509,42;4367,31;-;-;1142,11;-;-;459,12;459,12;36;3,0;-;-
"260400 CARPINA";77;77;35956,52;28186,58;-;-;7769,94;-;-;466,97;466,97;509;6,6;4;5,19
"260410 CARUARU";3137;3137;3205014,41;2559436,63;-;-;645577,78;-;-;1021,68;1021,68;16909;5,4;221;7,04
"260415 CASINHAS";8;8;4284,97;3753,81;-;-;531,16;-;-;535,62;535,62;30;3,8;-;-
"260420 CATENDE";22;22;7832,07;6102,10;-;-;1729,97;-;-;356,00;356,00;66;3,0;-;-
"260430 CEDRO";20;20;8957,35;7746,98;-;-;1210,37;-;-;447,87;447,87;112;5,6;-;-
"260450 CHA GRANDE";31;31;10878,41;8459,49;-;-;2418,92;-;-;350,92;350,92;172;5,5;2;6,45
"260460 CONDADO";23;23;11256,03;9192,04;-;-;2063,99;-;-;489,39;489,39;89;3,9;3;13,04
"260470 CORRENTES";23;23;8008,99;6237,92;-;-;1771,07;-;-;348,22;348,22;65;2,8;-;-
"260480 CORTES";49;49;25619,67;18211,14;-;-;7408,53;-;-;522,85;522,85;146;3,0;-;-
"260490 CUMARU";16;16;6042,14;5383,59;-;-;658,55;-;-;377,63;377,63;74;4,6;3;18,75
"260500 CUPIRA";25;25;7993,37;6414,31;-;-;1579,06;-;-;319,73;319,73;152;6,1;2;8,00
"260510 CUSTODIA";48;48;18823,91;14967,93;-;-;3855,98;-;-;392,16;392,16;177;3,7;-;-
"260515 DORMENTES";33;33;11464,01;9952,77;-;-;1511,24;-;-;347,39;347,39;324;9,8;-;-
"260520 ESCADA";26;26;12926,67;11080,30;-;-;1846,37;-;-;497,18;497,18;154;5,9;1;3,85
"260530 EXU";48;48;19440,19;16122,28;-;-;3317,91;-;-;405,00;405,00;283;5,9;-;-
"260540 FEIRA NOVA";12;12;4542,01;3619,91;-;-;922,10;-;-;378,50;378,50;68;5,7;1;8,33
"260545 FERNANDO DE NORONHA";10;10;1328,74;1114,71;-;-;214,03;-;-;132,87;132,87;15;1,5;-;-
"260560 FLORES";18;18;7538,65;6673,32;-;-;865,33;-;-;418,81;418,81;88;4,9;-;-
"260570 FLORESTA";82;82;34326,48;25540,53;-;-;8785,95;-;-;418,62;418,62;183;2,2;1;1,22
"260580 FREI MIGUELINHO";5;5;2496,83;2194,12;-;-;302,71;-;-;499,37;499,37;30;6,0;1;20,00
"260590 GAMELEIRA";4;4;1885,37;1571,14;-;-;314,23;-;-;471,34;471,34;20;5,0;-;-
"260600 GARANHUNS";1227;1227;1010860,11;782323,31;-;-;228536,80;-;-;823,85;823,85;4053;3,3;70;5,70
"260610 GLORIA DO GOITA";3;3;456,27;388,77;-;-;67,50;-;-;152,09;152,09;10;3,3;-;-
"260620 GOIANA";418;418;198914,33;155538,30;-;-;43376,03;-;-;475,87;475,87;2031;4,9;18;4,31
"260630 GRANITO";11;11;3606,86;3146,78;-;-;460,08;-;-;327,90;327,90;77;7,0;-;-
"260640 GRAVATA";50;50;132310,25;112399,00;-;-;19911,25;-;-;2646,20;2646,20;302;6,0;8;16,00
"260650 IATI";23;23;11826,34;8327,25;-;-;3499,09;-;-;514,19;514,19;42;1,8;-;-
"260660 IBIMIRIM";22;22;11419,91;10010,46;-;-;1409,45;-;-;519,09;519,09;83;3,8;2;9,09
"260670 IBIRAJUBA";3;3;1383,52;1196,14;-;-;187,38;-;-;461,17;461,17;9;3,0;-;-
"260680 IGARASSU";103;89;55491,73;50155,81;-;-;5335,92;-;-;538,75;623,50;559;6,3;-;-
"260690 IGUARACY";6;6;1994,13;1784,03;-;-;210,10;-;-;332,36;332,36;27;4,5;-;-
"260700 INAJA";50;50;18850,23;14731,50;-;-;4118,73;-;-;377,00;377,00;147;2,9;-;-
"260710 INGAZEIRA";4;4;867,22;761,46;-;-;105,76;-;-;216,80;216,80;19;4,8;-;-
"260720 IPOJUCA";141;141;71678,95;40898,94;-;-;30780,01;-;-;508,36;508,36;288;2,0;-;-
"260730 IPUBI";31;31;11450,69;10016,50;-;-;1434,19;-;-;369,38;369,38;159;5,1;-;-
"260740 ITACURUBA";1;1;44,22;33,34;-;-;10,88;-;-;44,22;44,22;9;9,0;-;-
"260750 ITAIBA";52;52;27145,96;23829,00;-;-;3316,96;-;-;522,04;522,04;207;4,0;2;3,85
"260765 ITAMBE";2;2;278,84;231,84;-;-;47,00;-;-;139,42;139,42;4;2,0;-;-
"260770 ITAPETIM";15;15;8889,94;6232,35;-;-;2657,59;-;-;592,66;592,66;21;1,4;-;-
"260780 ITAQUITINGA";2;2;91,49;68,99;-;-;22,50;-;-;45,75;45,75;15;7,5;-;-
"260790 JABOATAO DOS GUARARAPES";1863;1837;3379134,51;2759904,23;-;-;619230,28;-;-;1813,81;1839,49;12023;6,5;64;3,48
"260795 JAQUEIRA";43;43;10698,65;9170,12;-;-;1528,53;-;-;248,81;248,81;135;3,1;-;-
"260800 JATAUBA";13;13;4839,57;4100,43;-;-;739,14;-;-;372,27;372,27;88;6,8;-;-
"260805 JATOBA";12;12;5025,51;4140,29;-;-;885,22;-;-;418,79;418,79;50;4,2;-;-
"260810 JOAO ALFREDO";7;7;2373,78;2043,59;-;-;330,19;-;-;339,11;339,11;50;7,1;-;-
"260825 JUCATI";7;7;3695,45;3211,20;-;-;484,25;-;-;527,92;527,92;34;4,9;-;-
"260830 JUPI";19;19;9742,34;8645,74;-;-;1096,60;-;-;512,75;512,75;101;5,3;-;-
"260840 JUREMA";12;12;4659,56;3932,25;-;-;727,31;-;-;388,30;388,30;41;3,4;-;-
"260845 LAGOA DO CARRO";1;1;44,22;33,34;-;-;10,88;-;-;44,22;44,22;1;1,0;-;-
"260850 LAGOA DE ITAENGA";1;1;218,68;188,00;-;-;30,68;-;-;218,68;218,68;11;11,0;-;-
"260860 LAGOA DO OURO";23;23;9226,95;6621,07;-;-;2605,88;-;-;401,17;401,17;78;3,4;-;-
"260870 LAGOA DOS GATOS";2;2;615,87;552,36;-;-;63,51;-;-;307,94;307,94;13;6,5;-;-
"260875 LAGOA GRANDE";39;39;16931,29;13175,65;-;-;3755,64;-;-;434,14;434,14;122;3,1;-;-
"260880 LAJEDO";33;33;9693,13;7003,38;-;-;2689,75;-;-;293,73;293,73;108;3,3;-;-
"260890 LIMOEIRO";266;266;310612,19;257621,52;-;-;52990,67;-;-;1167,71;1167,71;1222;4,6;25;9,40
"260900 MACAPARANA";28;28;12807,39;9783,43;-;-;3023,96;-;-;457,41;457,41;165;5,9;-;-
"260910 MACHADOS";9;9;4468,81;3786,23;-;-;682,58;-;-;496,53;496,53;47;5,2;-;-
"260915 MANARI";27;27;12780,37;10444,89;-;-;2335,48;-;-;473,35;473,35;84;3,1;-;-
"260930 MIRANDIBA";18;18;7105,39;5962,61;-;-;1142,78;-;-;394,74;394,74;63;3,5;-;-
"260940 MORENO";342;342;897789,35;737610,23;-;-;160179,12;-;-;2625,12;2625,12;2170;6,3;10;2,92
"260950 NAZARE DA MATA";352;352;173011,47;113052,80;-;-;59958,67;-;-;491,51;491,51;982;2,8;2;0,57
"260960 OLINDA";837;837;1192794,84;985308,97;-;-;207485,87;-;-;1425,08;1425,08;5242;6,3;85;10,16
"260970 OROBO";14;14;4375,88;3684,65;-;-;691,23;-;-;312,56;312,56;75;5,4;-;-
"260980 OROCO";16;16;7036,42;5389,27;-;-;1647,15;-;-;439,78;439,78;61;3,8;-;-
"260990 OURICURI";555;555;315935,61;233459,16;-;-;82476,45;-;-;569,25;569,25;1949;3,5;19;3,42
"261000 PALMARES";925;925;1116033,77;908485,91;-;-;207547,86;-;-;1206,52;1206,52;4821;5,2;52;5,62
"261010 PALMEIRINA";5;5;2869,08;2379,88;-;-;489,20;-;-;573,82;573,82;19;3,8;1;20,00
"261020 PANELAS";21;21;9112,03;7382,00;-;-;1730,03;-;-;433,91;433,91;54;2,6;1;4,76
"261030 PARANATAMA";11;11;4575,42;4001,57;-;-;573,85;-;-;415,95;415,95;77;7,0;-;-
"261040 PARNAMIRIM";24;24;11046,68;9619,22;-;-;1427,46;-;-;460,28;460,28;131;5,5;-;-
"261050 PASSIRA";19;19;8162,02;6755,01;-;-;1407,01;-;-;429,58;429,58;117;6,2;-;-
"261060 PAUDALHO";57;57;27586,45;17381,83;-;-;10204,62;-;-;483,97;483,97;102;1,8;-;-
"261070 PAULISTA";871;838;1060318,06;898978,68;-;-;161339,38;-;-;1217,36;1265,30;6007;7,2;54;6,44
"261080 PEDRA";26;26;9974,62;7494,19;-;-;2480,43;-;-;383,64;383,64;103;4,0;-;-
"261090 PESQUEIRA";168;168;87627,36;69621,10;-;-;18006,26;-;-;521,59;521,59;727;4,3;10;5,95
"261100 PETROLANDIA";147;147;70879,63;46356,14;-;-;24523,49;-;-;482,17;482,17;450;3,1;-;-
"261110 PETROLINA";2221;2221;2137964,57;1642687,91;-;-;495276,66;-;-;962,61;962,61;10424;4,7;54;2,43
"261120 POCAO";5;5;2197,78;1992,68;-;-;205,10;-;-;439,56;439,56;20;4,0;1;20,00
"261130 POMBOS";9;9;561,31;445,59;-;-;115,72;-;-;62,37;62,37;1;0,1;-;-
"261150 QUIPAPA";10;10;4324,99;3759,53;-;-;565,46;-;-;432,50;432,50;37;3,7;3;30,00
