Período:Fev/2011,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
210940 PRIMEIRA CRUZ,97,97,"30001,55","26355,32",-,-,"3646,23",-,-,"309,29","309,29",223,"2,3",-,-
210945 RAPOSA,110,110,"85868,22","76360,39",-,-,"9507,83",-,-,"780,62","780,62",2233,"20,3",-,-
210950 RIACHAO,158,158,"62649,62","48712,89",-,-,"13936,73",-,-,"396,52","396,52",403,"2,6",-,-
210960 ROSARIO,370,370,"138672,54","118336,07",-,-,"20336,47",-,-,"374,79","374,79",1017,"2,7",-,-
210970 SAMBAIBA,36,36,"15723,17","14167,8",-,-,"1555,37",-,-,"436,75","436,75",116,"3,2",-,-
210975 SANTA FILOMENA DO MARANHAO,36,36,"12235,11","10687,85",-,-,"1547,26",-,-,"339,86","339,86",122,"3,4",-,-
210980 SANTA HELENA,194,194,"70989,63","54523,4",-,-,"16466,23",-,-,"365,93","365,93",357,"1,8",-,-
210990 SANTA INES,585,585,"273162,47","207126,03",-,-,"66036,44",-,-,"466,94","466,94",1631,"2,8",8,"1,37"
211000 SANTA LUZIA,494,494,"178800,9","137615,18",-,-,"41185,72",-,-,"361,95","361,95",1509,"3,1",-,-
211003 SANTA LUZIA DO PARUA,283,283,"105506,52","85415,5",-,-,"20091,02",-,-,"372,81","372,81",813,"2,9",1,"0,35"
211010 SANTA QUITERIA DO MARANHAO,185,185,"71985,5","56821,65",-,-,"15163,85",-,-,"389,11","389,11",376,2,-,-
211020 SANTA RITA,190,190,"74871,29","59627,5",-,-,"15243,79",-,-,"394,06","394,06",383,2,-,-
211027 SANTO AMARO DO MARANHAO,72,72,"29276,64","25558,09",-,-,"3718,55",-,-,"406,62","406,62",159,"2,2",1,"1,39"
211030 SANTO ANTONIO DOS LOPES,91,91,"32529,03","28033,57",-,-,"4495,46",-,-,"357,46","357,46",286,"3,1",-,-
211050 SAO BENTO,194,194,"77621,96","62613,32",-,-,"15008,64",-,-,"400,11","400,11",393,2,-,-
211060 SAO BERNARDO,148,148,"52609,16","41736,14",-,-,"10873,02",-,-,"355,47","355,47",419,"2,8",-,-
211065 SAO DOMINGOS DO AZEITAO,41,41,"13135,66","11781,52",-,-,"1354,14",-,-,"320,38","320,38",87,"2,1",-,-
211070 SAO DOMINGOS DO MARANHAO,127,127,"52281,06","40549,88",-,-,"11731,18",-,-,"411,66","411,66",384,3,-,-
211080 SAO FELIX DE BALSAS,33,33,"14554,27","12796,67",-,-,"1757,6",-,-,"441,04","441,04",97,"2,9",-,-
211085 SAO FRANCISCO DO BREJAO,53,53,"20304,13","17541,55",-,-,"2762,58",-,-,"383,1","383,1",169,"3,2",-,-
211090 SAO FRANCISCO DO MARANHAO,70,70,"25680,49","22042,39",-,-,"3638,1",-,-,"366,86","366,86",176,"2,5",-,-
211102 SAO JOAO DO CARU,80,80,"38087,65","32882,1",-,-,"5205,55",-,-,"476,1","476,1",254,"3,2",-,-
