Período:Abr/2011,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
210340 COELHO NETO,383,383,"179807,07","139832,15",-,-,"39974,92",-,-,"469,47","469,47",990,"2,6",1,"0,26"
210350 COLINAS,263,263,"123051,14","92570,45",-,-,"30480,69",-,-,"467,88","467,88",814,"3,1",-,-
210360 COROATA,377,377,"173220,68","126924,6",-,-,"46296,08",-,-,"459,47","459,47",1074,"2,8",8,"2,12"
210370 CURURUPU,376,376,"144801,52","112062,53",-,-,"32738,99",-,-,"385,11","385,11",1011,"2,7",4,"1,06"
210380 DOM PEDRO,118,118,49950,"39050,87",-,-,"10899,13",-,-,"423,31","423,31",281,"2,4",-,-
210390 DUQUE BACELAR,67,67,"23950,56","20936,39",-,-,"3014,17",-,-,"357,47","357,47",234,"3,5",-,-
210400 ESPERANTINOPOLIS,118,118,"44637,53","34478,1",-,-,"10159,43",-,-,"378,28","378,28",262,"2,2",-,-
210405 ESTREITO,241,241,"104408,76","83801,99",-,-,"20606,77",-,-,"433,23","433,23",426,"1,8",-,-
210407 FEIRA NOVA DO MARANHAO,54,54,"21945,99","18077,61",-,-,"3868,38",-,-,"406,41","406,41",162,3,-,-
210409 FORMOSA DA SERRA NEGRA,59,59,"28805,79","24918,64",-,-,"3887,15",-,-,"488,23","488,23",138,"2,3",-,-
210410 FORTALEZA DOS NOGUEIRAS,66,66,"27764,42","22737,76",-,-,"5026,66",-,-,"420,67","420,67",223,"3,4",-,-
210420 FORTUNA,76,76,"29482,1","21463,29",-,-,"8018,81",-,-,"387,92","387,92",169,"2,2",-,-
210440 GONCALVES DIAS,148,148,"64622,97","56434,64",-,-,"8188,33",-,-,"436,64","436,64",336,"2,3",-,-
210450 GOVERNADOR ARCHER,65,65,"24669,14","20903,94",-,-,"3765,2",-,-,"379,53","379,53",153,"2,4",-,-
210455 GOVERNADOR EDISON LOBAO,57,57,"23900,03","20755,85",-,-,"3144,18",-,-,"419,3","419,3",116,2,-,-
210460 GOVERNADOR EUGENIO BARROS,91,91,"36878,76","29962,64",-,-,"6916,12",-,-,"405,26","405,26",288,"3,2",-,-
210462 GOVERNADOR LUIZ ROCHA,47,47,"19696,54","17268,64",-,-,"2427,9",-,-,"419,08","419,08",150,"3,2",-,-
210467 GOVERNADOR NUNES FREIRE,527,527,"298453,93","228059,24",-,-,"70394,69",-,-,"566,33","566,33",1735,"3,3",5,"0,95"
210480 GRAJAU,386,386,"200503,66","153112,93",-,-,"47390,73",-,-,"519,44","519,44",1106,"2,9",1,"0,26"
210490 GUIMARAES,77,77,"26224,43","22085,39",-,-,"4139,04",-,-,"340,58","340,58",199,"2,6",-,-
210500 HUMBERTO DE CAMPOS,130,130,"46966,68","37708,3",-,-,"9258,38",-,-,"361,28","361,28",288,"2,2",-,-
210510 ICATU,93,93,"33359,98","26622,93",-,-,"6737,05",-,-,"358,71","358,71",231,"2,5",-,-
210515 IGARAPE DO MEIO,38,38,"16371,05","12913,99",-,-,"3457,06",-,-,"430,82","430,82",92,"2,4",-,-
210520 IGARAPE GRANDE,95,95,"38416,88","27997,13",-,-,"10419,75",-,-,"404,39","404,39",257,"2,7",-,-
210530 IMPERATRIZ,2155,2247,"1459655,4","1087501,21",-,-,"372154,19",-,-,"649,6","677,33",12033,"5,6",101,"4,69"
210535 ITAIPAVA DO GRAJAU,68,68,"28903,13","24898,51",-,-,"4004,62",-,-,"425,05","425,05",148,"2,2",-,-
210540 ITAPECURU MIRIM,249,249,"126912,07","83026,72",-,-,"43885,35",-,-,"509,69","509,69",497,2,-,-
210542 ITINGA DO MARANHAO,154,154,"64387,2","50317,38",-,-,"14069,82",-,-,"418,1","418,1",380,"2,5",-,-
210550 JOAO LISBOA,154,154,"61982,72","51359,84",-,-,"10622,88",-,-,"402,49","402,49",245,"1,6",-,-
210560 JOSELANDIA,99,99,"36826,33","30275,84",-,-,"6550,49",-,-,"371,98","371,98",253,"2,6",-,-
