Período:Set/2011,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
211150 SAO MATEUS DO MARANHAO,121,121,"46489,31","35371,99",-,-,"11117,32",-,-,"384,21","384,21",295,"2,4",-,-
211160 SAO RAIMUNDO DAS MANGABEIRAS,165,165,"73091,68","59113,15",-,-,"13978,53",-,-,"442,98","442,98",540,"3,3",-,-
211170 SAO VICENTE FERRER,236,236,"82595,04","62228,39",-,-,"20366,65",-,-,"349,98","349,98",685,"2,9",-,-
211172 SATUBINHA,73,73,"26201,35","21128,81",-,-,"5072,54",-,-,"358,92","358,92",208,"2,8",-,-
211174 SENADOR ALEXANDRE COSTA,58,58,"18520,91","14162,17",-,-,"4358,74",-,-,"319,33","319,33",135,"2,3",-,-
211180 SITIO NOVO,80,80,"34879,66",28660,-,-,"6219,66",-,-,436,436,176,"2,2",2,"2,5"
211190 SUCUPIRA DO NORTE,57,57,"17206,21","15113,58",-,-,"2092,63",-,-,"301,86","301,86",162,"2,8",-,-
211210 TIMBIRAS,99,99,"37150,51","30039,76",-,-,"7110,75",-,-,"375,26","375,26",347,"3,5",-,-
211220 TIMON,397,397,"155264,99","125230,5",-,-,"30034,49",-,-,"391,1","391,1",1122,"2,8",-,-
211230 TUNTUM,101,101,"32194,7","27767,29",-,-,"4427,41",-,-,"318,76","318,76",241,"2,4",2,"1,98"
211240 TURIACU,208,208,"82777,06",62796,-,-,"19981,06",-,-,"397,97","397,97",498,"2,4",-,-
211250 TUTOIA,211,211,"88142,86","65162,05",-,-,"22980,81",-,-,"417,74","417,74",424,2,-,-
211260 URBANO SANTOS,114,114,"48971,27","31956,46",-,-,"17014,81",-,-,"429,57","429,57",172,"1,5",1,"0,88"
211270 VARGEM GRANDE,187,187,"77708,01","53652,55",-,-,"24055,46",-,-,"415,55","415,55",470,"2,5",1,"0,53"
211280 VIANA,168,168,"77496,93","51672,51",-,-,"25824,42",-,-,"461,29","461,29",483,"2,9",-,-
211285 VILA NOVA DOS MARTIRIOS,56,56,"18384,21","15080,71",-,-,"3303,5",-,-,"328,29","328,29",137,"2,4",-,-
211290 VITORIA DO MEARIM,85,85,"38990,35","26657,49",-,-,"12332,86",-,-,"458,71","458,71",203,"2,4",-,-
211300 VITORINO FREIRE,80,80,"33298,96","24938,14",-,-,"8360,82",-,-,"416,24","416,24",167,"2,1",-,-
211400 ZE DOCA,424,424,"207225,55","157174,03",-,-,"50051,52",-,-,"488,74","488,74",1055,"2,5",-,-
220010 AGRICOLANDIA,26,26,"8142,99","7274,01",-,-,"868,98",-,-,"313,19","313,19",81,"3,1",-,-
220020 AGUA BRANCA,90,90,"31372,31","26647,19",-,-,"4725,12",-,-,"348,58","348,58",249,"2,8",1,"1,11"
220030 ALTO LONGA,62,62,"18840,31","15343,3",-,-,"3497,01",-,-,"303,88","303,88",150,"2,4",-,-
220040 ALTOS,119,119,"36128,44","30208,82",-,-,"5919,62",-,-,"303,6","303,6",462,"3,9",2,"1,68"
220050 AMARANTE,76,76,"24132,07","19439,34",-,-,"4692,73",-,-,"317,53","317,53",195,"2,6",-,-
220110 AVELINO LOPES,12,12,"5443,43","5005,88",-,-,"437,55",-,-,"453,62","453,62",21,"1,8",-,-
