Período:Jul/2011,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
172065 SILVANOPOLIS,8,8,"3590,56","2988,1",-,-,"602,46",-,-,"448,82","448,82",22,"2,8",-,-
172090 TAGUATINGA,196,196,"82466,21","66940,52",-,-,"15525,69",-,-,"420,75","420,75",599,"3,1",3,"1,53"
172100 PALMAS,2034,2034,"2382320,99","1791306,74",-,-,"591014,25",-,-,"1171,25","1171,25",9713,"4,8",96,"4,72"
172120 TOCANTINOPOLIS,216,216,"100571,05","78168,24",-,-,"22402,81",-,-,"465,61","465,61",437,2,-,-
172210 XAMBIOA,106,106,"48734,48","38892,03",-,-,"9842,45",-,-,"459,76","459,76",345,"3,3",-,-
210005 ACAILANDIA,682,682,"302161,11","228174,29",-,-,"73986,82",-,-,"443,05","443,05",1910,"2,8",-,-
210020 ALCANTARA,27,27,"9302,17","7694,48",-,-,"1607,69",-,-,"344,52","344,52",122,"4,5",-,-
210030 ALDEIAS ALTAS,110,110,"46711,26","42226,1",-,-,"4485,16",-,-,"424,65","424,65",380,"3,5",-,-
210047 ALTO ALEGRE DO PINDARE,185,185,"69841,98","58546,53",-,-,"11295,45",-,-,"377,52","377,52",405,"2,2",-,-
210050 ALTO PARNAIBA,82,82,"30086,39","26010,42",-,-,"4075,97",-,-,"366,91","366,91",249,3,-,-
210060 AMARANTE DO MARANHAO,208,208,"91312,66","68302,34",-,-,"23010,32",-,-,439,439,457,"2,2",3,"1,44"
210070 ANAJATUBA,126,126,"41722,97","34125,94",-,-,"7597,03",-,-,"331,13","331,13",427,"3,4",-,-
210090 ARAIOSES,105,105,"38480,33","32901,05",-,-,"5579,28",-,-,"366,48","366,48",285,"2,7",-,-
210095 ARAME,213,213,"87516,58","73250,44",-,-,"14266,14",-,-,"410,88","410,88",509,"2,4",-,-
210100 ARARI,126,126,"51712,42","37999,16",-,-,"13713,26",-,-,"410,42","410,42",316,"2,5",-,-
210110 AXIXA,74,74,"35580,32","30591,21",-,-,"4989,11",-,-,"480,82","480,82",251,"3,4",-,-
210120 BACABAL,364,364,"171598,22","135204,75",-,-,"36393,47",-,-,"471,42","471,42",1256,"3,5",2,"0,55"
210130 BACURI,91,91,"36037,39","30507,63",-,-,"5529,76",-,-,"396,02","396,02",305,"3,4",-,-
210140 BALSAS,504,504,"273312,03","215812,22",-,-,"57499,81",-,-,"542,29","542,29",1479,"2,9",2,"0,4"
210160 BARRA DO CORDA,491,491,"220302,59","160595,71",-,-,"59706,88",-,-,"448,68","448,68",1252,"2,5",-,-
210170 BARREIRINHAS,178,178,"74974,65","63726,85",-,-,"11247,8",-,-,"421,21","421,21",623,"3,5",-,-
210190 BEQUIMAO,87,87,"28226,77",23620,-,-,"4606,77",-,-,"324,45","324,45",174,2,-,-
210203 BOM JESUS DAS SELVAS,52,52,"23572,48","19328,46",-,-,"4244,02",-,-,"453,32","453,32",112,"2,2",-,-
210210 BREJO,193,193,"82386,5","59770,75",-,-,"22615,75",-,-,"426,87","426,87",377,2,-,-
210220 BURITI,139,139,"54012,06","41151,1",-,-,"12860,96",-,-,"388,58","388,58",244,"1,8",3,"2,16"
210230 BURITI BRAVO,169,169,"64735,83","54743,73",-,-,"9992,1",-,-,"383,05","383,05",570,"3,4",-,-
210232 BURITICUPU,317,317,"129170,69","94045,26",-,-,"35125,43",-,-,"407,48","407,48",425,"1,3",-,-
210260 CANDIDO MENDES,49,49,"20702,54","15716,77",-,-,"4985,77",-,-,"422,5","422,5",222,"4,5",-,-
210270 CANTANHEDE,163,163,"51870,7","45285,9",-,-,"6584,8",-,-,"318,23","318,23",600,"3,7",-,-
210275 CAPINZAL DO NORTE,61,61,"27280,08","23757,87",-,-,"3522,21",-,-,"447,21","447,21",163,"2,7",-,-
210280 CAROLINA,74,74,"30805,33","22718,94",-,-,"8086,39",-,-,"416,29","416,29",258,"3,5",-,-
210300 CAXIAS,1054,1054,"928003,74","729327,17",-,-,"198676,57",-,-,"880,46","880,46",6729,"6,4",39,"3,7"
210310 CEDRAL,63,63,"19699,87","17402,36",-,-,"2297,51",-,-,"312,7","312,7",185,"2,9",-,-
210312 CENTRAL DO MARANHAO,42,42,"13273,1","10259,84",-,-,"3013,26",-,-,"316,03","316,03",113,"2,7",-,-
210320 CHAPADINHA,451,451,"222857,05","143255,4",-,-,"79601,65",-,-,"494,14","494,14",1308,"2,9",2,"0,44"
210325 CIDELANDIA,80,80,"23566,02","20075,74",-,-,"3490,28",-,-,"294,58","294,58",314,"3,9",-,-
210330 CODO,561,561,"262594,67","181039,43",-,-,"81555,24",-,-,"468,08","468,08",2012,"3,6",3,"0,53"
210340 COELHO NETO,372,372,"162977,52","122913,58",-,-,"40063,94",-,-,"438,11","438,11",972,"2,6",-,-
210350 COLINAS,329,329,"144742,94","101556,06",-,-,"43186,88",-,-,"439,95","439,95",819,"2,5",-,-
210360 COROATA,293,293,"138101,89",95157,-,-,"42944,89",-,-,"471,34","471,34",685,"2,3",5,"1,71"
210370 CURURUPU,356,356,"141258,42","106147,63",-,-,"35110,79",-,-,"396,79","396,79",917,"2,6",5,"1,4"
210380 DOM PEDRO,74,74,"29796,05","24314,13",-,-,"5481,92",-,-,"402,65","402,65",201,"2,7",-,-
210390 DUQUE BACELAR,68,68,"19733,17","17087,57",-,-,"2645,6",-,-,"290,19","290,19",186,"2,7",-,-
210400 ESPERANTINOPOLIS,118,118,"42121,17","32395,39",-,-,"9725,78",-,-,"356,96","356,96",301,"2,6",-,-
210405 ESTREITO,241,241,"103340,29","80812,63",-,-,"22527,66",-,-,"428,8","428,8",404,"1,7",-,-
210407 FEIRA NOVA DO MARANHAO,51,51,17481,"14039,35",-,-,"3441,65",-,-,"342,76","342,76",118,"2,3",-,-
210409 FORMOSA DA SERRA NEGRA,59,59,"30690,28","25065,99",-,-,"5624,29",-,-,"520,17","520,17",130,"2,2",-,-
210410 FORTALEZA DOS NOGUEIRAS,65,65,"28565,19","22676,55",-,-,"5888,64",-,-,"439,46","439,46",191,"2,9",-,-
210420 FORTUNA,150,150,56207,"43444,5",-,-,"12762,5",-,-,"374,71","374,71",377,"2,5",-,-
210440 GONCALVES DIAS,104,104,"43141,69","35930,34",-,-,"7211,35",-,-,"414,82","414,82",469,"4,5",-,-
210455 GOVERNADOR EDISON LOBAO,30,30,"13474,51","11787,68",-,-,"1686,83",-,-,"449,15","449,15",58,"1,9",-,-
210460 GOVERNADOR EUGENIO BARROS,77,77,27411,"23177,72",-,-,"4233,28",-,-,"355,99","355,99",225,"2,9",-,-
210462 GOVERNADOR LUIZ ROCHA,48,48,"18262,37","16275,21",-,-,"1987,16",-,-,"380,47","380,47",208,"4,3",-,-
210467 GOVERNADOR NUNES FREIRE,472,472,"264086,34","203029,55",-,-,"61056,79",-,-,"559,5","559,5",1558,"3,3",10,"2,12"
210470 GRACA ARANHA,70,70,"21505,62","18547,65",-,-,"2957,97",-,-,"307,22","307,22",187,"2,7",-,-
210480 GRAJAU,386,386,"211640,78","153068,52",-,-,"58572,26",-,-,"548,29","548,29",1144,3,-,-
210490 GUIMARAES,71,71,"21719,58","16488,25",-,-,"5231,33",-,-,"305,91","305,91",275,"3,9",-,-
210500 HUMBERTO DE CAMPOS,116,116,"43649,21","34561,45",-,-,"9087,76",-,-,"376,29","376,29",255,"2,2",-,-
210510 ICATU,4,4,"1773,6","1070,4",-,-,"703,2",-,-,"443,4","443,4",5,"1,3",-,-
210515 IGARAPE DO MEIO,37,37,"13975,77","11844,37",-,-,"2131,4",-,-,"377,72","377,72",137,"3,7",-,-
210520 IGARAPE GRANDE,68,68,"23645,13","19036,69",-,-,"4608,44",-,-,"347,72","347,72",160,"2,4",-,-
210530 IMPERATRIZ,1848,1921,"1176561,85","913580,37",-,-,"262981,48",-,-,"612,47","636,67",9936,"5,4",54,"2,92"
210535 ITAIPAVA DO GRAJAU,68,68,"29068,23","24638,8",-,-,"4429,43",-,-,"427,47","427,47",152,"2,2",-,-
210540 ITAPECURU MIRIM,216,216,"106731,92","70803,46",-,-,"35928,46",-,-,"494,13","494,13",497,"2,3",-,-
210542 ITINGA DO MARANHAO,51,51,"21860,08","18990,77",-,-,"2869,31",-,-,"428,63","428,63",150,"2,9",-,-
210550 JOAO LISBOA,140,140,"60921,8","53431,78",-,-,"7490,02",-,-,"435,16","435,16",244,"1,7",-,-
210560 JOSELANDIA,90,90,"29119,91","23621,37",-,-,"5498,54",-,-,"323,55","323,55",402,"4,5",-,-
210570 LAGO DA PEDRA,417,417,"172127,19","135184,61",-,-,"36942,58",-,-,"412,78","412,78",1138,"2,7",2,"0,48"
210580 LAGO DO JUNCO,61,61,"22162,52","19186,13",-,-,"2976,39",-,-,"363,32","363,32",226,"3,7",-,-
210594 LAGO DOS RODRIGUES,57,57,"21055,15","17724,77",-,-,"3330,38",-,-,"369,39","369,39",140,"2,5",1,"1,75"
210600 LIMA CAMPOS,67,67,"26241,75","22394,14",-,-,"3847,61",-,-,"391,67","391,67",178,"2,7",-,-
210610 LORETO,56,56,"23617,05","19041,13",-,-,"4575,92",-,-,"421,73","421,73",165,"2,9",-,-
210630 MAGALHAES DE ALMEIDA,70,70,"25313,52","18821,92",-,-,"6491,6",-,-,"361,62","361,62",160,"2,3",-,-
210640 MATA ROMA,91,91,"38522,97","29201,26",-,-,"9321,71",-,-,"423,33","423,33",153,"1,7",-,-
210650 MATINHA,88,88,"29177,23","23472,53",-,-,"5704,7",-,-,"331,56","331,56",229,"2,6",-,-
210660 MATOES,170,170,"47057,57","37288,55",-,-,"9769,02",-,-,"276,81","276,81",415,"2,4",1,"0,59"
210667 MILAGRES DO MARANHAO,41,41,"14944,51",11262,-,-,"3682,51",-,-,"364,5","364,5",138,"3,4",-,-
210670 MIRADOR,108,108,"40991,95","34070,59",-,-,"6921,36",-,-,"379,56","379,56",250,"2,3",-,-
210675 MIRANDA DO NORTE,120,120,"38464,78","31366,36",-,-,"7098,42",-,-,"320,54","320,54",272,"2,3",-,-
210690 MONCAO,1,1,"699,46","659,29",-,-,"40,17",-,-,"699,46","699,46",3,3,-,-
210710 MORROS,47,47,"19426,52","14185,17",-,-,"5241,35",-,-,"413,33","413,33",94,2,-,-
210720 NINA RODRIGUES,66,66,"24635,57","20935,98",-,-,"3699,59",-,-,"373,27","373,27",186,"2,8",-,-
210725 NOVA COLINAS,26,26,"8688,43","7682,77",-,-,"1005,66",-,-,"334,17","334,17",60,"2,3",-,-
210735 NOVA OLINDA DO MARANHAO,48,48,"16711,45","14767,57",-,-,"1943,88",-,-,"348,16","348,16",172,"3,6",-,-
210740 OLHO D'AGUA DAS CUNHAS,90,90,"44043,91","38053,13",-,-,"5990,78",-,-,"489,38","489,38",320,"3,6",-,-
210745 OLINDA NOVA DO MARANHAO,71,71,"26715,8","21764,25",-,-,"4951,55",-,-,"376,28","376,28",116,"1,6",-,-
210750 PACO DO LUMIAR,149,149,"64220,43","50491,48",-,-,"13728,95",-,-,"431,01","431,01",441,3,2,"1,34"
210760 PALMEIRANDIA,96,96,"34737,16","26223,56",-,-,"8513,6",-,-,"361,85","361,85",216,"2,3",-,-
210770 PARAIBANO,50,50,"17691,95","13909,04",-,-,"3782,91",-,-,"353,84","353,84",136,"2,7",-,-
210780 PARNARAMA,75,75,"30089,44","22664,48",-,-,"7424,96",-,-,"401,19","401,19",198,"2,6",-,-
210790 PASSAGEM FRANCA,281,281,"115381,84","95541,99",-,-,"19839,85",-,-,"410,61","410,61",725,"2,6",1,"0,36"
210800 PASTOS BONS,145,145,"52966,65","41836,07",-,-,"11130,58",-,-,"365,29","365,29",310,"2,1",-,-
