Período:Fev/2010,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
130014 APUI,78,78,"31319,19","23225,39",-,-,"8093,8",-,-,"401,53","401,53",233,3,-,-
130020 ATALAIA DO NORTE,61,61,"25129,52","18102,67",-,-,"7026,85",-,-,"411,96","411,96",188,"3,1",-,-
130030 AUTAZES,9,9,"3967,14","2609,11",-,-,"1358,03",-,-,"440,79","440,79",18,2,-,-
130040 BARCELOS,78,78,"29569,86","22163,41",-,-,"7406,45",-,-,"379,1","379,1",289,"3,7",-,-
130050 BARREIRINHA,61,61,"25569,45","18938,35",-,-,"6631,1",-,-,"419,17","419,17",182,3,-,-
130060 BENJAMIN CONSTANT,87,87,"37861,96","27027,54",-,-,"10834,42",-,-,"435,19","435,19",246,"2,8",-,-
130068 BOA VISTA DO RAMOS,55,55,"22804,71","15945,84",-,-,"6858,87",-,-,"414,63","414,63",107,"1,9",-,-
130070 BOCA DO ACRE,134,134,"52445,71","42194,11",-,-,"10251,6",-,-,"391,39","391,39",482,"3,6",-,-
130090 CANUTAMA,40,40,"15085,85","11316,99",-,-,"3768,86",-,-,"377,15","377,15",118,3,-,-
130100 CARAUARI,112,112,"40417,24","29192,49",-,-,"11224,75",-,-,"360,87","360,87",279,"2,5",-,-
130110 CAREIRO,48,48,"18832,03","13247,52",-,-,"5584,51",-,-,"392,33","392,33",126,"2,6",-,-
130120 COARI,314,314,"115350,25","83558,19",-,-,"31792,06",-,-,"367,36","367,36",1120,"3,6",-,-
130130 CODAJAS,93,93,"38782,14","27787,12",-,-,"10995,02",-,-,"417,01","417,01",143,"1,5",-,-
130140 EIRUNEPE,118,118,"53418,09","37935,37",-,-,"15482,72",-,-,"452,7","452,7",419,"3,6",3,"2,54"
130160 FONTE BOA,158,158,"45696,89","33277,44",-,-,"12419,45",-,-,"289,22","289,22",750,"4,7",-,-
130165 GUAJARA,29,29,"9174,33","7903,05",-,-,"1271,28",-,-,"316,36","316,36",96,"3,3",-,-
130170 HUMAITA,140,140,"54149,09","38450,82",-,-,"15698,27",-,-,"386,78","386,78",453,"3,2",-,-
130180 IPIXUNA,53,53,"25769,73","20324,56",-,-,"5445,17",-,-,"486,22","486,22",131,"2,5",-,-
130190 ITACOATIARA,305,305,"136780,31","94298,28",-,-,"42482,03",-,-,"448,46","448,46",876,"2,9",1,"0,33"
130195 ITAMARATI,42,42,"13656,92","11711,44",-,-,"1945,48",-,-,"325,16","325,16",135,"3,2",-,-
130200 ITAPIRANGA,43,43,"15733,03","11409,33",-,-,"4323,7",-,-,"365,88","365,88",105,"2,4",-,-
130210 JAPURA,13,13,"5232,8","4021,59",-,-,"1211,21",-,-,"402,52","402,52",37,"2,8",-,-
130220 JURUA,67,67,"28928,13","20796,6",-,-,"8131,53",-,-,"431,76","431,76",170,"2,5",-,-
130230 JUTAI,30,30,"12256,4","11051,85",-,-,"1204,55",-,-,"408,55","408,55",100,"3,3",-,-
130240 LABREA,125,125,"41220,18","29828,86",-,-,"11391,32",-,-,"329,76","329,76",412,"3,3",1,"0,8"
130250 MANACAPURU,407,407,"165216,91","109655,5",-,-,"55561,41",-,-,"405,94","405,94",964,"2,4",-,-
130255 MANAQUIRI,36,36,"11926,35","10526,77",-,-,"1399,58",-,-,"331,29","331,29",138,"3,8",-,-
130260 MANAUS,7779,7826,"6641936,51","5175159,06",-,-,"1466777,45",-,-,"848,7","853,83",42308,"5,4",196,"2,52"
130270 MANICORE,145,145,"84080,7","68120,71",-,-,"15959,99",-,-,"579,87","579,87",442,3,-,-
130280 MARAA,85,85,"32112,08","25953,03",-,-,"6159,05",-,-,"377,79","377,79",284,"3,3",-,-
130290 MAUES,127,127,"55104,74","38116,74",-,-,16988,-,-,"433,9","433,9",433,"3,4",-,-
130300 NHAMUNDA,38,38,"13018,7","10251,68",-,-,"2767,02",-,-,"342,6","342,6",114,3,-,-
130310 NOVA OLINDA DO NORTE,119,119,"50708,85","37049,35",-,-,"13659,5",-,-,"426,12","426,12",401,"3,4",-,-
130320 NOVO AIRAO,32,32,12598,"9183,59",-,-,"3414,41",-,-,"393,69","393,69",85,"2,7",-,-
130330 NOVO ARIPUANA,91,91,"46295,06","37302,14",-,-,"8992,92",-,-,"508,74","508,74",323,"3,5",-,-
130340 PARINTINS,192,192,"76998,43","52835,49",-,-,"24162,94",-,-,"401,03","401,03",512,"2,7",-,-
130350 PAUINI,108,108,43957,"33593,11",-,-,"10363,89",-,-,"407,01","407,01",276,"2,6",-,-
130353 PRESIDENTE FIGUEIREDO,87,87,"41191,68","30491,02",-,-,"10700,66",-,-,"473,47","473,47",310,"3,6",-,-
130356 RIO PRETO DA EVA,75,75,"25687,7","19735,66",-,-,"5952,04",-,-,"342,5","342,5",182,"2,4",-,-
130360 SANTA ISABEL DO RIO NEGRO,37,37,"13769,09","10183,26",-,-,"3585,83",-,-,"372,14","372,14",87,"2,4",-,-
130370 SANTO ANTONIO DO ICA,62,62,"22926,12","17562,75",-,-,"5363,37",-,-,"369,78","369,78",206,"3,3",-,-
130380 SAO GABRIEL DA CACHOEIRA,84,84,"37474,57","26131,92",-,-,"11342,65",-,-,"446,13","446,13",287,"3,4",1,"1,19"
130390 SAO PAULO DE OLIVENCA,212,212,"77074,72","58635,43",-,-,"18439,29",-,-,"363,56","363,56",568,"2,7",-,-
130395 SAO SEBASTIAO DO UATUMA,38,38,"15762,54","11873,04",-,-,"3889,5",-,-,"414,8","414,8",92,"2,4",-,-
130400 SILVES,23,23,"6995,72","6102,83",-,-,"892,89",-,-,"304,16","304,16",65,"2,8",-,-
130406 TABATINGA,179,179,"80652,17","57859,63",-,-,"22792,54",-,-,"450,57","450,57",779,"4,4",6,"3,35"
130410 TAPAUA,59,59,"32105,78","25041,07",-,-,"7064,71",-,-,"544,17","544,17",238,4,-,-
130420 TEFE,268,268,"104106,27","71051,45",-,-,"33054,82",-,-,"388,46","388,46",778,"2,9",-,-
130430 URUCARA,83,83,"34887,3","27152,7",-,-,"7734,6",-,-,"420,33","420,33",266,"3,2",-,-
130440 URUCURITUBA,46,46,"18397,35","13449,94",-,-,"4947,41",-,-,"399,94","399,94",123,"2,7",-,-
140005 ALTO ALEGRE,58,58,"30684,17","27548,11",-,-,"3136,06",-,-,"529,04","529,04",102,"1,8",-,-
140010 BOA VISTA,1728,1728,"1231106,58","927160,14",-,-,"303946,44",-,-,"712,45","712,45",9693,"5,6",52,"3,01"
140015 BONFIM,11,11,"3384,64","2946,68",-,-,"437,96",-,-,"307,69","307,69",29,"2,6",-,-
140023 CAROEBE,42,42,"12215,3","10005,93",-,-,"2209,37",-,-,"290,84","290,84",87,"2,1",-,-
140030 MUCAJAI,17,17,"3854,08","3065,34",-,-,"788,74",-,-,"226,71","226,71",38,"2,2",-,-
140040 NORMANDIA,48,48,"15084,02","12950,77",-,-,"2133,25",-,-,"314,25","314,25",214,"4,5",-,-
140045 PACARAIMA,40,40,"11880,3","9393,58",-,-,"2486,72",-,-,"297,01","297,01",87,"2,2",-,-
140047 RORAINOPOLIS,31,31,"9880,28","7651,34",-,-,"2228,94",-,-,"318,72","318,72",75,"2,4",-,-
140050 SAO JOAO DA BALIZA,48,48,12890,"10505,88",-,-,"2384,12",-,-,"268,54","268,54",63,"1,3",-,-
140060 SAO LUIZ,4,4,"1114,64","965,28",-,-,"149,36",-,-,"278,66","278,66",17,"4,3",-,-
150010 ABAETETUBA,811,811,"363158,35","271690,45",-,-,"91467,9",-,-,"447,79","447,79",2653,"3,3",2,"0,25"
150013 ABEL FIGUEIREDO,99,99,"33028,33","27526,68",-,-,"5501,65",-,-,"333,62","333,62",289,"2,9",-,-
150020 ACARA,188,188,"68468,58","54210,41",-,-,"14258,17",-,-,"364,19","364,19",409,"2,2",-,-
150030 AFUA,100,100,"33604,92","24379,13",-,-,"9225,79",-,-,"336,05","336,05",266,"2,7",-,-
150034 AGUA AZUL DO NORTE,168,168,"60913,52","51530,04",-,-,"9383,48",-,-,"362,58","362,58",371,"2,2",-,-
150040 ALENQUER,466,466,"207009,42","162136,6",-,-,"44872,82",-,-,"444,23","444,23",1304,"2,8",3,"0,64"
150050 ALMEIRIM,304,304,"105864,39","82254,96",-,-,"23609,43",-,-,"348,24","348,24",676,"2,2",1,"0,33"
150060 ALTAMIRA,1223,1223,"813257,64","651133,66",-,-,"162123,98",-,-,"664,97","664,97",5555,"4,5",29,"2,37"
150070 ANAJAS,105,105,"36927,13","27212,68",-,-,"9714,45",-,-,"351,69","351,69",238,"2,3",-,-
150080 ANANINDEUA,3382,3382,"1984932,14","1573258,99",-,-,"411673,15",-,-,"586,91","586,91",11723,"3,5",46,"1,36"
150085 ANAPU,109,109,"42996,44","33411,05",-,-,"9585,39",-,-,"394,46","394,46",352,"3,2",-,-
150090 AUGUSTO CORREA,233,233,"89000,43","73696,84",-,-,"15303,59",-,-,"381,98","381,98",623,"2,7",-,-
150095 AURORA DO PARA,129,129,56533,"45018,77",-,-,"11514,23",-,-,"438,24","438,24",355,"2,8",-,-
150120 BAIAO,112,112,"51360,8","39321,59",-,-,"12039,21",-,-,"458,58","458,58",328,"2,9",-,-
150130 BARCARENA,313,313,"134380,05","92822,97",-,-,"41557,08",-,-,"429,33","429,33",952,3,-,-
150140 BELEM,9463,9463,"9454527,59","7476021,02",-,-,"1978506,57",-,-,"999,1","999,1",51538,"5,4",411,"4,34"
150145 BELTERRA,71,71,"18434,22","15769,38",-,-,"2664,84",-,-,"259,64","259,64",209,"2,9",-,-
150150 BENEVIDES,252,252,"95059,7","73296,59",-,-,"21763,11",-,-,"377,22","377,22",1073,"4,3",3,"1,19"
150157 BOM JESUS DO TOCANTINS,111,111,"33297,02","28085,41",-,-,"5211,61",-,-,"299,97","299,97",335,3,-,-
150170 BRAGANCA,1156,1156,"624644,76","470496,57",-,-,"154148,19",-,-,"540,35","540,35",3224,"2,8",7,"0,61"
150172 BRASIL NOVO,253,253,"115035,43","98269,01",-,-,"16766,42",-,-,"454,69","454,69",735,"2,9",-,-
150175 BREJO GRANDE DO ARAGUAIA,48,48,"14139,2","11990,32",-,-,"2148,88",-,-,"294,57","294,57",128,"2,7",-,-
150178 BREU BRANCO,129,129,"45755,36","33238,6",-,-,"12516,76",-,-,"354,69","354,69",292,"2,3",-,-
150180 BREVES,342,342,"155593,27","108666,65",-,-,"46926,62",-,-,"454,95","454,95",1086,"3,2",10,"2,92"
150190 BUJARU,133,133,"53788,44","44844,25",-,-,"8944,19",-,-,"404,42","404,42",459,"3,5",-,-
150200 CACHOEIRA DO ARARI,83,83,"32643,97","28710,19",-,-,"3933,78",-,-,"393,3","393,3",185,"2,2",-,-
150210 CAMETA,747,747,"299855,67","222668,51",-,-,"77187,16",-,-,"401,41","401,41",2102,"2,8",4,"0,54"
150215 CANAA DOS CARAJAS,106,106,"44706,19","35581,55",-,-,"9124,64",-,-,"421,76","421,76",307,"2,9",-,-
150220 CAPANEMA,591,591,"350528,75","275887,23",-,-,"74641,52",-,-,"593,11","593,11",1705,"2,9",8,"1,35"
150230 CAPITAO POCO,506,506,"193480,6","154246,4",-,-,"39234,2",-,-,"382,37","382,37",1444,"2,9",-,-
150240 CASTANHAL,1509,1509,"882879,16","609876,82",-,-,"273002,34",-,-,"585,08","585,08",4652,"3,1",15,"0,99"
150270 CONCEICAO DO ARAGUAIA,369,369,"158120,46","126412,04",-,-,"31708,42",-,-,"428,51","428,51",1036,"2,8",2,"0,54"
150275 CONCORDIA DO PARA,20,20,"7890,42","5978,09",-,-,"1912,33",-,-,"394,52","394,52",52,"2,6",-,-
150276 CUMARU DO NORTE,3,3,"547,86","468,16",-,-,"79,7",-,-,"182,62","182,62",6,2,-,-
150277 CURIONOPOLIS,110,110,"45067,66","39178,42",-,-,"5889,24",-,-,"409,71","409,71",427,"3,9",-,-
150280 CURRALINHO,98,98,"35429,84","28498,82",-,-,"6931,02",-,-,"361,53","361,53",229,"2,3",1,"1,02"
150290 CURUCA,64,64,"21624,66","17898,62",-,-,"3726,04",-,-,"337,89","337,89",184,"2,9",-,-
150293 DOM ELISEU,398,398,"181137,05","148830,55",-,-,"32306,5",-,-,"455,12","455,12",1014,"2,5",-,-
150295 ELDORADO DOS CARAJAS,132,132,"61317,43","52247,34",-,-,"9070,09",-,-,"464,53","464,53",458,"3,5",-,-
150304 FLORESTA DO ARAGUAIA,108,108,"53060,35","44224,99",-,-,"8835,36",-,-,"491,3","491,3",286,"2,6",-,-
150309 GOIANESIA DO PARA,189,189,"85398,84","63600,59",-,-,"21798,25",-,-,"451,85","451,85",416,"2,2",-,-
150310 GURUPA,91,91,"38291,68","29958,7",-,-,"8332,98",-,-,"420,79","420,79",181,2,1,"1,1"
150320 IGARAPE-ACU,147,147,"54274,31","44647,09",-,-,"9627,22",-,-,"369,21","369,21",430,"2,9",1,"0,68"
150330 IGARAPE-MIRI,498,498,"202514,87","155571,94",-,-,"46942,93",-,-,"406,66","406,66",1298,"2,6",-,-
150340 INHANGAPI,50,50,"16212,42","14310,94",-,-,"1901,48",-,-,"324,25","324,25",173,"3,5",-,-
150345 IPIXUNA DO PARA,254,254,"100003,81","81009,44",-,-,"18994,37",-,-,"393,72","393,72",607,"2,4",-,-
150350 IRITUIA,85,85,"27673,42","24429,67",-,-,"3243,75",-,-,"325,57","325,57",233,"2,7",-,-
150360 ITAITUBA,663,663,"296059,89","223494,26",-,-,"72565,63",-,-,"446,55","446,55",1918,"2,9",9,"1,36"
150370 ITUPIRANGA,226,226,"88527,92","69823,04",-,-,"18704,88",-,-,"391,72","391,72",483,"2,1",-,-
150375 JACAREACANGA,72,72,"24965,87","20416,88",-,-,"4548,99",-,-,"346,75","346,75",184,"2,6",-,-
150380 JACUNDA,474,474,"170353,78","140987,29",-,-,"29366,49",-,-,"359,4","359,4",1258,"2,7",1,"0,21"
150390 JURUTI,166,166,"58784,4","41871,51",-,-,"16912,89",-,-,"354,12","354,12",402,"2,4",-,-
150400 LIMOEIRO DO AJURU,158,158,"49347,68","39832,22",-,-,"9515,46",-,-,"312,33","312,33",391,"2,5",-,-
150405 MAE DO RIO,300,300,"129202,04","106325,06",-,-,"22876,98",-,-,"430,67","430,67",876,"2,9",-,-
150420 MARABA,1114,1114,"1110454,8","858944,78",-,-,"251510,02",-,-,"996,82","996,82",4871,"4,4",35,"3,14"
150430 MARACANA,145,145,"46075,6","37783,5",-,-,"8292,1",-,-,"317,76","317,76",410,"2,8",-,-
150440 MARAPANIM,74,74,"27161,77","23062,96",-,-,"4098,81",-,-,"367,05","367,05",156,"2,1",-,-
150442 MARITUBA,519,519,"408184,96","310801,12",-,-,"97383,84",-,-,"786,48","786,48",2202,"4,2",6,"1,16"
150445 MEDICILANDIA,141,141,"58796,94","45497,22",-,-,"13299,72",-,-,417,417,269,"1,9",-,-
150460 MOCAJUBA,102,102,"51977,02","42844,85",-,-,"9132,17",-,-,"509,58","509,58",280,"2,7",-,-
150470 MOJU,246,246,"101880,07","72482,72",-,-,"29397,35",-,-,"414,15","414,15",580,"2,4",-,-
150480 MONTE ALEGRE,350,350,"127525,9","100604,2",-,-,"26921,7",-,-,"364,36","364,36",1049,3,4,"1,14"
150490 MUANA,80,80,"35409,3","24926,63",-,-,"10482,67",-,-,"442,62","442,62",214,"2,7",-,-
150495 NOVA ESPERANCA DO PIRIA,185,185,"54977,08","44369,7",-,-,"10607,38",-,-,"297,17","297,17",485,"2,6",-,-
150503 NOVO PROGRESSO,199,199,"65974,71","51918,53",-,-,"14056,18",-,-,"331,53","331,53",476,"2,4",4,"2,01"
150506 NOVO REPARTIMENTO,394,394,"139855,93","108978,77",-,-,"30877,16",-,-,"354,96","354,96",946,"2,4",2,"0,51"
150510 OBIDOS,345,345,"137459,27","108661,49",-,-,"28797,78",-,-,"398,43","398,43",806,"2,3",5,"1,45"
150530 ORIXIMINA,330,330,"151389,36","106681,47",-,-,"44707,89",-,-,"458,76","458,76",734,"2,2",6,"1,82"
150540 OUREM,99,99,"41044,72","30937,5",-,-,"10107,22",-,-,"414,59","414,59",316,"3,2",-,-
150543 OURILANDIA DO NORTE,200,200,"90604,18","76165,79",-,-,"14438,39",-,-,"453,02","453,02",569,"2,8",1,"0,5"
150548 PACAJA,54,54,"22063,54","17248,24",-,-,"4815,3",-,-,"408,58","408,58",145,"2,7",-,-
150549 PALESTINA DO PARA,62,62,"17730,77","14398,03",-,-,"3332,74",-,-,"285,98","285,98",220,"3,5",-,-
150550 PARAGOMINAS,405,405,"188795,61","120890,34",-,-,"67905,27",-,-,"466,16","466,16",883,"2,2",2,"0,49"
150553 PARAUAPEBAS,478,478,"225493,94","157520,36",-,-,"67973,58",-,-,"471,74","471,74",1668,"3,5",7,"1,46"
150555 PAU D'ARCO,52,52,"18432,71","14679,6",-,-,"3753,11",-,-,"354,48","354,48",146,"2,8",-,-
150563 PICARRA,117,117,"30790,06","26248,79",-,-,"4541,27",-,-,"263,16","263,16",281,"2,4",-,-
150565 PLACAS,19,19,"6736,67","5352,26",-,-,"1384,41",-,-,"354,56","354,56",43,"2,3",-,-
150570 PONTA DE PEDRAS,18,18,"3922,61","3315,05",-,-,"607,56",-,-,"217,92","217,92",40,"2,2",-,-
150580 PORTEL,111,111,"50692,03","35396,53",-,-,"15295,5",-,-,"456,68","456,68",209,"1,9",1,"0,9"
150590 PORTO DE MOZ,204,204,"88688,94","69484,69",-,-,"19204,25",-,-,"434,75","434,75",558,"2,7",-,-
150600 PRAINHA,107,107,"34371,59","24748,78",-,-,"9622,81",-,-,"321,23","321,23",217,2,-,-
150613 REDENCAO,778,778,"698327,78","573097,45",-,-,"125230,33",-,-,"897,59","897,59",3492,"4,5",23,"2,96"
150616 RIO MARIA,148,148,"59685,06","49466,03",-,-,"10219,03",-,-,"403,28","403,28",324,"2,2",-,-
150618 RONDON DO PARA,608,608,"237287,36",193749,-,-,"43538,36",-,-,"390,28","390,28",1627,"2,7",-,-
150619 RUROPOLIS,124,124,"48213,75","37933,79",-,-,"10279,96",-,-,"388,82","388,82",328,"2,6",-,-
150620 SALINOPOLIS,570,570,"271458,1","190446,51",-,-,"81011,59",-,-,"476,24","476,24",1021,"1,8",-,-
150630 SALVATERRA,92,92,"39295,98","32215,25",-,-,"7080,73",-,-,"427,13","427,13",262,"2,8",-,-
150650 SANTA IZABEL DO PARA,449,449,"156374,93","126529,84",-,-,"29845,09",-,-,"348,27","348,27",1390,"3,1",-,-
150658 SANTA MARIA DAS BARREIRAS,63,63,"20293,61","16539,16",-,-,"3754,45",-,-,"322,12","322,12",172,"2,7",-,-
150660 SANTA MARIA DO PARA,210,210,"75050,89","57312,3",-,-,"17738,59",-,-,"357,39","357,39",575,"2,7",-,-
150670 SANTANA DO ARAGUAIA,321,321,"116413,21","94047,22",-,-,"22365,99",-,-,"362,66","362,66",1050,"3,3",-,-
150680 SANTAREM,1556,1556,1104089,"840270,45",-,-,"263818,55",-,-,"709,57","709,57",6741,"4,3",37,"2,38"
150700 SANTO ANTONIO DO TAUA,228,228,"94458,87","79410,58",-,-,"15048,29",-,-,"414,29","414,29",827,"3,6",-,-
150715 SAO DOMINGOS DO ARAGUAIA,154,154,"55772,81","47207,44",-,-,"8565,37",-,-,"362,16","362,16",415,"2,7",-,-
150720 SAO DOMINGOS DO CAPIM,71,71,"23088,96","17926,74",-,-,"5162,22",-,-,"325,2","325,2",172,"2,4",-,-
150730 SAO FELIX DO XINGU,305,305,"114288,1","90609,59",-,-,"23678,51",-,-,"374,72","374,72",1097,"3,6",-,-
