Período:Mai/2010,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
120038 PLACIDO DE CASTRO,78,78,"21156,69","17747,03",-,-,"3409,66",-,-,"271,24","271,24",205,"2,6",-,-
120040 RIO BRANCO,2340,2340,"1986644,1","1517884,34",-,-,"468759,76",-,-,"848,99","848,99",13433,"5,7",98,"4,19"
120042 RODRIGUES ALVES,7,7,"504,49","413,63",-,-,"90,86",-,-,"72,07","72,07",7,1,-,-
120043 SANTA ROSA DO PURUS,42,42,"14968,81","12994,16",-,-,"1974,65",-,-,"356,4","356,4",114,"2,7",-,-
120045 SENADOR GUIOMARD,17,17,"5674,23","4697,98",-,-,"976,25",-,-,"333,78","333,78",41,"2,4",-,-
120050 SENA MADUREIRA,229,229,"86632,61","66795,12",-,-,"19837,49",-,-,"378,31","378,31",618,"2,7",2,"0,87"
120060 TARAUACA,270,270,"109077,7","77750,14",-,-,"31327,56",-,-,"403,99","403,99",592,"2,2",2,"0,74"
120070 XAPURI,83,83,"25010,37","19702,57",-,-,"5307,8",-,-,"301,33","301,33",270,"3,3",-,-
130002 ALVARAES,117,117,"48515,48","33090,68",-,-,"15424,8",-,-,"414,66","414,66",232,2,1,"0,85"
130006 AMATURA,34,34,"15856,29","12797,27",-,-,"3059,02",-,-,"466,36","466,36",126,"3,7",-,-
130010 ANORI,40,40,"14813,25","10984,19",-,-,"3829,06",-,-,"370,33","370,33",106,"2,6",-,-
130014 APUI,84,84,"41471,78","31647,66",-,-,"9824,12",-,-,"493,71","493,71",275,"3,3",-,-
130030 AUTAZES,91,91,"40132,59","27593,98",-,-,"12538,61",-,-,"441,02","441,02",199,"2,2",-,-
130040 BARCELOS,26,26,"8595,31","6224,4",-,-,"2370,91",-,-,"330,59","330,59",71,"2,7",-,-
130050 BARREIRINHA,59,59,"24044,32","17216,73",-,-,"6827,59",-,-,"407,53","407,53",172,"2,9",-,-
130060 BENJAMIN CONSTANT,112,112,43730,"31357,18",-,-,"12372,82",-,-,"390,45","390,45",323,"2,9",-,-
130068 BOA VISTA DO RAMOS,78,78,"33411,83","23710,07",-,-,"9701,76",-,-,"428,36","428,36",157,2,-,-
130083 CAAPIRANGA,15,15,"4943,58","3696,21",-,-,"1247,37",-,-,"329,57","329,57",42,"2,8",-,-
130090 CANUTAMA,39,39,"15761,64","11820,49",-,-,"3941,15",-,-,"404,14","404,14",139,"3,6",1,"2,56"
130100 CARAUARI,165,165,"69010,67","50050,03",-,-,"18960,64",-,-,"418,25","418,25",457,"2,8",-,-
130110 CAREIRO,99,99,"35351,84","25741,13",-,-,"9610,71",-,-,"357,09","357,09",284,"2,9",-,-
