Período:Ago/2010,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
211280 VIANA,162,162,"72104,01","51379,08",-,-,"20724,93",-,-,"445,09","445,09",390,"2,4",-,-
211285 VILA NOVA DOS MARTIRIOS,57,57,"20480,64","17682,11",-,-,"2798,53",-,-,"359,31","359,31",142,"2,5",-,-
211290 VITORIA DO MEARIM,92,92,"41897,06","29504,92",-,-,"12392,14",-,-,"455,4","455,4",217,"2,4",-,-
211300 VITORINO FREIRE,198,198,"78237,77","62068,88",-,-,"16168,89",-,-,"395,14","395,14",645,"3,3",-,-
211400 ZE DOCA,243,243,"133491,03","99298,4",-,-,"34192,63",-,-,"549,35","549,35",589,"2,4",-,-
220020 AGUA BRANCA,19,19,"7974,31","5272,78",-,-,"2701,53",-,-,"419,7","419,7",32,"1,7",-,-
220025 ALAGOINHA DO PIAUI,27,27,"9032,49","8053,32",-,-,"979,17",-,-,"334,54","334,54",54,2,-,-
220030 ALTO LONGA,25,25,"9285,86","7305,52",-,-,"1980,34",-,-,"371,43","371,43",73,"2,9",-,-
220040 ALTOS,113,113,"37849,31","32447,76",-,-,"5401,55",-,-,"334,95","334,95",348,"3,1",-,-
220050 AMARANTE,73,73,"22741,26","17977,95",-,-,"4763,31",-,-,"311,52","311,52",191,"2,6",-,-
220090 AROAZES,20,20,"7058,01","6157,31",-,-,"900,7",-,-,"352,9","352,9",55,"2,8",-,-
220100 ARRAIAL,9,9,"1916,54","1551,88",-,-,"364,66",-,-,"212,95","212,95",14,"1,6",-,-
220110 AVELINO LOPES,23,23,"8836,52","7256,33",-,-,"1580,19",-,-,"384,2","384,2",42,"1,8",-,-
220120 BARRAS,325,325,"142764,02","110307,19",-,-,"32456,83",-,-,"439,27","439,27",1382,"4,3",5,"1,54"
220140 BARRO DURO,38,38,"12325,62","10745,16",-,-,"1580,46",-,-,"324,36","324,36",96,"2,5",-,-
220150 BATALHA,107,107,"44900,15","37107,87",-,-,"7792,28",-,-,"419,63","419,63",457,"4,3",-,-
220180 BOCAINA,10,10,"2764,66","2359,23",-,-,"405,43",-,-,"276,47","276,47",25,"2,5",-,-
220190 BOM JESUS,448,448,"182381,39","135198,88",-,-,"47182,51",-,-,"407,1","407,1",1415,"3,2",-,-
220200 BURITI DOS LOPES,140,140,"62385,81","55535,03",-,-,"6850,78",-,-,"445,61","445,61",382,"2,7",-,-
220220 CAMPO MAIOR,549,549,"242770,82","184844,89",-,-,"57925,93",-,-,"442,21","442,21",1306,"2,4",-,-
220230 CANTO DO BURITI,150,150,"60449,02","49864,92",-,-,"10584,1",-,-,"402,99","402,99",454,3,-,-
