Período:Out/2010,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
130270 MANICORE,169,169,"88431,19","72442,57",-,-,"15988,62",-,-,"523,26","523,26",651,"3,9",-,-
130280 MARAA,63,63,"21123,73","18528,76",-,-,"2594,97",-,-,"335,3","335,3",235,"3,7",-,-
130290 MAUES,158,158,"70316,02","49985,24",-,-,"20330,78",-,-,"445,04","445,04",475,3,1,"0,63"
130300 NHAMUNDA,55,55,"18132,26","13985,53",-,-,"4146,73",-,-,"329,68","329,68",145,"2,6",-,-
130310 NOVA OLINDA DO NORTE,118,118,"53782,69","37704,4",-,-,"16078,29",-,-,"455,79","455,79",361,"3,1",1,"0,85"
130320 NOVO AIRAO,32,32,"12649,26","9017,25",-,-,"3632,01",-,-,"395,29","395,29",82,"2,6",-,-
130330 NOVO ARIPUANA,91,91,"45059,87","34759,9",-,-,"10299,97",-,-,"495,16","495,16",365,4,-,-
130340 PARINTINS,412,412,"167292,65","116380,6",-,-,"50912,05",-,-,"406,05","406,05",1325,"3,2",-,-
130350 PAUINI,106,106,"37136,21","27735,48",-,-,"9400,73",-,-,"350,34","350,34",283,"2,7",-,-
130353 PRESIDENTE FIGUEIREDO,96,96,"43734,94","29818,56",-,-,"13916,38",-,-,"455,57","455,57",302,"3,1",2,"2,08"
130356 RIO PRETO DA EVA,44,44,"13633,36","11241,09",-,-,"2392,27",-,-,"309,85","309,85",160,"3,6",-,-
130370 SANTO ANTONIO DO ICA,46,46,"26345,23","21583,59",-,-,"4761,64",-,-,"572,72","572,72",175,"3,8",-,-
130380 SAO GABRIEL DA CACHOEIRA,96,96,"43500,46","32951,52",-,-,"10548,94",-,-,"453,13","453,13",337,"3,5",-,-
130400 SILVES,20,20,"5057,91","4360,46",-,-,"697,45",-,-,"252,9","252,9",55,"2,8",-,-
130406 TABATINGA,120,120,"58221,1","40173,92",-,-,"18047,18",-,-,"485,18","485,18",482,4,8,"6,67"
130410 TAPAUA,79,79,"37957,34","29569,93",-,-,"8387,41",-,-,"480,47","480,47",346,"4,4",-,-
130420 TEFE,367,367,"139910,68","97860,71",-,-,"42049,97",-,-,"381,23","381,23",1137,"3,1",-,-
130423 TONANTINS,50,50,"26075,92","15060,8",-,-,"11015,12",-,-,"521,52","521,52",96,"1,9",-,-
130426 UARINI,4,4,"2039,88","1763,87",-,-,"276,01",-,-,"509,97","509,97",11,"2,8",-,-
130430 URUCARA,58,58,"26878,89","20329,61",-,-,"6549,28",-,-,"463,43","463,43",178,"3,1",-,-
140005 ALTO ALEGRE,36,36,11323,"9704,7",-,-,"1618,3",-,-,"314,53","314,53",62,"1,7",-,-
140010 BOA VISTA,2206,2206,"1691910,63","1258810,65",-,-,"433099,98",-,-,"766,96","766,96",13116,"5,9",81,"3,67"
140015 BONFIM,11,11,3754,"2812,88",-,-,"941,12",-,-,"341,27","341,27",22,2,-,-
140020 CARACARAI,28,28,"6074,62","4822,54",-,-,"1252,08",-,-,"216,95","216,95",72,"2,6",-,-
140023 CAROEBE,20,20,"4738,59","3813,81",-,-,"924,78",-,-,"236,93","236,93",49,"2,5",-,-
140030 MUCAJAI,27,27,"8669,25","7322,86",-,-,"1346,39",-,-,"321,08","321,08",240,"8,9",-,-
140040 NORMANDIA,102,102,"34863,3","28548,41",-,-,"6314,89",-,-,"341,8","341,8",587,"5,8",-,-
140045 PACARAIMA,29,29,"10932,01","8902,53",-,-,"2029,48",-,-,"376,97","376,97",96,"3,3",-,-
140047 RORAINOPOLIS,75,75,"24508,37","19935,25",-,-,"4573,12",-,-,"326,78","326,78",527,7,-,-
140050 SAO JOAO DA BALIZA,27,27,"5393,94","4606,68",-,-,"787,26",-,-,"199,78","199,78",78,"2,9",-,-
140060 SAO LUIZ,19,19,"5717,46","4757,56",-,-,"959,9",-,-,"300,92","300,92",46,"2,4",-,-
150010 ABAETETUBA,878,878,"369984,63","271785,98",-,-,"98198,65",-,-,"421,39","421,39",2389,"2,7",1,"0,11"
150013 ABEL FIGUEIREDO,53,53,"18474,25","15368,04",-,-,"3106,21",-,-,"348,57","348,57",106,2,-,-
150020 ACARA,159,159,"59762,21","46404,84",-,-,"13357,37",-,-,"375,86","375,86",363,"2,3",-,-
150030 AFUA,130,130,"33697,52","27793,37",-,-,"5904,15",-,-,"259,21","259,21",407,"3,1",-,-
150034 AGUA AZUL DO NORTE,180,180,"70558,4","54475,48",-,-,"16082,92",-,-,"391,99","391,99",373,"2,1",-,-
150040 ALENQUER,457,457,"191623,04","146416,4",-,-,"45206,64",-,-,"419,31","419,31",1260,"2,8",4,"0,88"
150050 ALMEIRIM,154,154,"58288,61","40731,82",-,-,"17556,79",-,-,"378,5","378,5",303,2,-,-
150060 ALTAMIRA,1198,1198,"916372,79","740932,51",-,-,"175440,28",-,-,"764,92","764,92",5608,"4,7",32,"2,67"
150070 ANAJAS,113,113,"40118,53","29919,21",-,-,"10199,32",-,-,"355,03","355,03",218,"1,9",-,-
150080 ANANINDEUA,3762,3762,"2363604,06","1885255,92",-,-,"478348,14",-,-,"628,28","628,28",16310,"4,3",50,"1,33"
150085 ANAPU,109,109,"33844,88","24864,47",-,-,"8980,41",-,-,"310,5","310,5",227,"2,1",-,-
150090 AUGUSTO CORREA,228,228,"89014,27","73144,35",-,-,"15869,92",-,-,"390,41","390,41",588,"2,6",-,-
150095 AURORA DO PARA,121,121,"55006,46","42803,79",-,-,"12202,67",-,-,"454,6","454,6",308,"2,5",-,-
150120 BAIAO,106,106,"50346,7",37624,-,-,"12722,7",-,-,"474,97","474,97",284,"2,7",-,-
150125 BANNACH,59,59,"19821,38","17389,71",-,-,"2431,67",-,-,"335,96","335,96",200,"3,4",-,-
150130 BARCARENA,290,290,"132961,96","93508,78",-,-,"39453,18",-,-,"458,49","458,49",1005,"3,5",-,-
150140 BELEM,9668,9668,"9709867,02","7690466,62",-,-,"2019400,4",-,-,"1004,33","1004,33",50692,"5,2",458,"4,74"
150145 BELTERRA,85,85,"22027,03","18954,48",-,-,"3072,55",-,-,"259,14","259,14",243,"2,9",-,-
150150 BENEVIDES,148,178,"101894,19","83945,09",-,-,"17949,1",-,-,"572,44","688,47",1462,"9,9",2,"1,35"
150157 BOM JESUS DO TOCANTINS,117,117,"46573,02","39912,26",-,-,"6660,76",-,-,"398,06","398,06",285,"2,4",-,-
150170 BRAGANCA,1369,1369,"918339,23","694025,58",-,-,"224313,65",-,-,"670,81","670,81",4098,3,19,"1,39"
150172 BRASIL NOVO,254,254,"119340,35","100471,2",-,-,"18869,15",-,-,"469,84","469,84",758,3,-,-
150178 BREU BRANCO,65,65,"23843,98","17381,79",-,-,"6462,19",-,-,"366,83","366,83",130,2,-,-
150180 BREVES,409,409,"172728,3","122089,98",-,-,"50638,32",-,-,"422,32","422,32",1207,3,1,"0,24"
150190 BUJARU,200,200,"89392,86","73385,8",-,-,"16007,06",-,-,"446,96","446,96",734,"3,7",-,-
150200 CACHOEIRA DO ARARI,95,95,"43480,25","37847,78",-,-,"5632,47",-,-,"457,69","457,69",266,"2,8",-,-
150215 CANAA DOS CARAJAS,91,91,"37262,2","28229,26",-,-,"9032,94",-,-,"409,47","409,47",266,"2,9",-,-
150220 CAPANEMA,660,660,"448178,71","353924,95",-,-,"94253,76",-,-,"679,06","679,06",1955,3,15,"2,27"
150230 CAPITAO POCO,487,487,186703,"151531,24",-,-,"35171,76",-,-,"383,37","383,37",1410,"2,9",-,-
150240 CASTANHAL,1354,1354,"735144,41","516253,79",-,-,"218890,62",-,-,"542,94","542,94",4395,"3,2",13,"0,96"
150270 CONCEICAO DO ARAGUAIA,389,389,"166688,79","137540,91",-,-,"29147,88",-,-,"428,51","428,51",1259,"3,2",1,"0,26"
150275 CONCORDIA DO PARA,102,102,"36786,86","27043,53",-,-,"9743,33",-,-,"360,66","360,66",287,"2,8",-,-
150276 CUMARU DO NORTE,59,59,"20116,33","17420,54",-,-,"2695,79",-,-,"340,95","340,95",172,"2,9",-,-
150277 CURIONOPOLIS,106,106,"45038,91","37837,18",-,-,"7201,73",-,-,"424,9","424,9",462,"4,4",-,-
150280 CURRALINHO,111,111,"46478,73","34277,62",-,-,"12201,11",-,-,"418,73","418,73",237,"2,1",1,"0,9"
150293 DOM ELISEU,279,279,"114017,29","91719,27",-,-,"22298,02",-,-,"408,66","408,66",766,"2,7",-,-
150295 ELDORADO DOS CARAJAS,177,177,"87742,54","63350,89",-,-,"24391,65",-,-,"495,72","495,72",463,"2,6",-,-
150300 FARO,48,48,"21673,85","13902,65",-,-,"7771,2",-,-,"451,54","451,54",138,"2,9",-,-
150304 FLORESTA DO ARAGUAIA,108,108,"51231,74","43980,21",-,-,"7251,53",-,-,"474,37","474,37",323,3,-,-
150309 GOIANESIA DO PARA,225,225,"95545,35","75697,35",-,-,19848,-,-,"424,65","424,65",600,"2,7",-,-
150310 GURUPA,111,111,"44202,48","33351,21",-,-,"10851,27",-,-,"398,22","398,22",209,"1,9",-,-
150320 IGARAPE-ACU,100,100,"37210,5","29123,29",-,-,"8087,21",-,-,"372,11","372,11",329,"3,3",1,1
150330 IGARAPE-MIRI,718,718,"276994,13","211038,74",-,-,"65955,39",-,-,"385,79","385,79",1762,"2,5",1,"0,14"
150340 INHANGAPI,50,50,"15998,2","14047,51",-,-,"1950,69",-,-,"319,96","319,96",152,3,-,-
150345 IPIXUNA DO PARA,257,257,"101580,29","81613,25",-,-,"19967,04",-,-,"395,25","395,25",838,"3,3",-,-
150350 IRITUIA,92,92,"32120,2","28116,63",-,-,"4003,57",-,-,"349,13","349,13",245,"2,7",-,-
150360 ITAITUBA,774,774,"325067,79","249786,74",-,-,"75281,05",-,-,"419,98","419,98",2106,"2,7",14,"1,81"
150370 ITUPIRANGA,114,114,"47431,28","35705,61",-,-,"11725,67",-,-,"416,06","416,06",232,2,-,-
150380 JACUNDA,469,469,"173319,46","139260,45",-,-,"34059,01",-,-,"369,55","369,55",1095,"2,3",-,-
150390 JURUTI,200,200,"65228,54","46031,3",-,-,"19197,24",-,-,"326,14","326,14",402,2,-,-
150400 LIMOEIRO DO AJURU,178,178,"58250,85","47291,56",-,-,"10959,29",-,-,"327,25","327,25",439,"2,5",-,-
150405 MAE DO RIO,294,294,"147331,29","114907,64",-,-,"32423,65",-,-,"501,13","501,13",789,"2,7",-,-
150420 MARABA,1263,1263,"905007,19","693789,62",-,-,"211217,57",-,-,"716,55","716,55",4632,"3,7",25,"1,98"
150430 MARACANA,128,128,"42204,25","33777,8",-,-,"8426,45",-,-,"329,72","329,72",369,"2,9",-,-
150440 MARAPANIM,66,66,"20679,64","17688,22",-,-,"2991,42",-,-,"313,33","313,33",132,2,-,-
150442 MARITUBA,467,467,"373781,81","277330,59",-,-,"96451,22",-,-,"800,39","800,39",2060,"4,4",9,"1,93"
150445 MEDICILANDIA,121,121,"46249,7","35899,37",-,-,"10350,33",-,-,"382,23","382,23",238,2,-,-
150450 MELGACO,42,42,"13848,58","10650,85",-,-,"3197,73",-,-,"329,73","329,73",115,"2,7",-,-
150460 MOCAJUBA,143,143,"66920,43",50164,-,-,"16756,43",-,-,"467,98","467,98",518,"3,6",-,-
150470 MOJU,306,306,"120041,54","88428,18",-,-,"31613,36",-,-,"392,29","392,29",768,"2,5",1,"0,33"
150480 MONTE ALEGRE,414,414,"145624,11","111088,41",-,-,"34535,7",-,-,"351,75","351,75",1181,"2,9",5,"1,21"
150490 MUANA,145,145,"54077,09","40335,9",-,-,"13741,19",-,-,"372,95","372,95",395,"2,7",-,-
150495 NOVA ESPERANCA DO PIRIA,162,162,"57467,48","44228,44",-,-,"13239,04",-,-,"354,74","354,74",414,"2,6",-,-
150503 NOVO PROGRESSO,195,195,"66570,6","54408,36",-,-,"12162,24",-,-,"341,39","341,39",408,"2,1",2,"1,03"
150506 NOVO REPARTIMENTO,176,176,"64042,38","49690,62",-,-,"14351,76",-,-,"363,88","363,88",444,"2,5",-,-
150510 OBIDOS,332,332,"137688,97","107231,51",-,-,"30457,46",-,-,"414,73","414,73",900,"2,7",6,"1,81"
150530 ORIXIMINA,279,279,"128362,53","93436,17",-,-,"34926,36",-,-,"460,08","460,08",721,"2,6",7,"2,51"
150540 OUREM,97,97,"38345,1","30045,9",-,-,"8299,2",-,-,"395,31","395,31",243,"2,5",-,-
150543 OURILANDIA DO NORTE,200,200,"92138,79","76773,36",-,-,"15365,43",-,-,"460,69","460,69",661,"3,3",2,1
150548 PACAJA,106,106,"42999,62","32911,1",-,-,"10088,52",-,-,"405,66","405,66",212,2,-,-
150549 PALESTINA DO PARA,63,63,"22668,94","17259,7",-,-,"5409,24",-,-,"359,82","359,82",191,3,-,-
150550 PARAGOMINAS,407,407,"198253,9","130414,92",-,-,"67838,98",-,-,"487,11","487,11",1006,"2,5",-,-
150553 PARAUAPEBAS,500,500,"249189,73","163673,71",-,-,"85516,02",-,-,"498,38","498,38",1365,"2,7",5,1
150555 PAU D'ARCO,60,60,"21122,1","17192,96",-,-,"3929,14",-,-,"352,03","352,03",169,"2,8",-,-
150563 PICARRA,87,87,"23544,16","19863,56",-,-,"3680,6",-,-,"270,62","270,62",185,"2,1",-,-
150565 PLACAS,17,17,"7111,3","4462,55",-,-,"2648,75",-,-,"418,31","418,31",28,"1,6",-,-
150570 PONTA DE PEDRAS,33,33,"9520,27","8205,48",-,-,"1314,79",-,-,"288,49","288,49",87,"2,6",-,-
150580 PORTEL,187,187,"79734,31","55920,45",-,-,"23813,86",-,-,"426,39","426,39",384,"2,1",-,-
150590 PORTO DE MOZ,198,198,75027,"58219,06",-,-,"16807,94",-,-,"378,92","378,92",548,"2,8",-,-
150600 PRAINHA,102,102,"34965,74","27727,96",-,-,"7237,78",-,-,"342,8","342,8",249,"2,4",-,-
150613 REDENCAO,777,777,"724852,54","595432,23",-,-,"129420,31",-,-,"932,89","932,89",3787,"4,9",33,"4,25"
150616 RIO MARIA,158,158,"58427,34","45812,28",-,-,"12615,06",-,-,"369,79","369,79",344,"2,2",-,-
150618 RONDON DO PARA,626,626,"238239,79","195665,59",-,-,"42574,2",-,-,"380,57","380,57",1723,"2,8",1,"0,16"
150619 RUROPOLIS,143,143,"57541,2","43794,53",-,-,"13746,67",-,-,"402,39","402,39",512,"3,6",-,-
150620 SALINOPOLIS,356,356,"176509,03","118501,19",-,-,"58007,84",-,-,"495,81","495,81",857,"2,4",-,-
150630 SALVATERRA,95,95,42012,"32727,81",-,-,"9284,19",-,-,"442,23","442,23",221,"2,3",1,"1,05"
150650 SANTA IZABEL DO PARA,506,506,"187724,5","144596,07",-,-,"43128,43",-,-,371,371,1455,"2,9",1,"0,2"
150658 SANTA MARIA DAS BARREIRAS,66,66,"23081,5","17868,53",-,-,"5212,97",-,-,"349,72","349,72",157,"2,4",-,-
150660 SANTA MARIA DO PARA,212,212,"78227,62","60992,32",-,-,"17235,3",-,-,369,369,594,"2,8",-,-
150670 SANTANA DO ARAGUAIA,220,220,"75292,82","63778,94",-,-,"11513,88",-,-,"342,24","342,24",1074,"4,9",-,-
150680 SANTAREM,1523,1523,"1214978,8","932767,2",-,-,"282211,6",-,-,"797,75","797,75",8367,"5,5",41,"2,69"
150700 SANTO ANTONIO DO TAUA,290,290,"129680,44","110749,92",-,-,"18930,52",-,-,"447,17","447,17",962,"3,3",-,-
150715 SAO DOMINGOS DO ARAGUAIA,181,181,"67822,55","55927,32",-,-,"11895,23",-,-,"374,71","374,71",442,"2,4",-,-
150720 SAO DOMINGOS DO CAPIM,90,90,"34288,36","27405,18",-,-,"6883,18",-,-,"380,98","380,98",217,"2,4",2,"2,22"
150730 SAO FELIX DO XINGU,327,327,"127171,39","101509,76",-,-,"25661,63",-,-,"388,9","388,9",1165,"3,6",-,-
150745 SAO GERALDO DO ARAGUAIA,202,202,"64002,95","52041,76",-,-,"11961,19",-,-,"316,85","316,85",567,"2,8",-,-
150747 SAO JOAO DE PIRABAS,280,280,"95456,87","83088,56",-,-,"12368,31",-,-,"340,92","340,92",740,"2,6",-,-
150750 SAO JOAO DO ARAGUAIA,76,76,"26218,59","21935,91",-,-,"4282,68",-,-,"344,98","344,98",200,"2,6",-,-
