Per�odo:Fev/2023
"Município";"AIH_aprovadas";"Internações";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"220590 MANOEL EMIDIO";7;7;3335,72;2518,31;-;-;817,41;-;-;476,53;476,53;11;1,6;-;-
"220620 MIGUEL ALVES";130;130;43246,72;38038,70;-;-;5208,02;-;-;332,67;332,67;177;1,4;-;-
"220650 MONSENHOR HIPOLITO";21;21;5891,96;5049,39;-;-;842,57;-;-;280,57;280,57;53;2,5;-;-
"220700 OEIRAS";370;370;394546,84;322555,55;-;-;71991,29;-;-;1066,34;1066,34;1493;4,0;12;3,24
"220730 PAES LANDIM";3;3;1167,66;1007,39;-;-;160,27;-;-;389,22;389,22;9;3,0;-;-
"220760 PARNAGUA";120;120;64381,13;56399,26;-;-;7981,87;-;-;536,51;536,51;315;2,6;-;-
"220770 PARNAIBA";1569;1569;1276944,70;921753,79;-;-;355190,91;-;-;813,86;813,86;9201;5,9;46;2,93
"220780 PAULISTANA";152;152;78063,93;55757,23;-;-;22306,70;-;-;513,58;513,58;374;2,5;2;1,32
"220790 PEDRO II";201;201;69137,10;57318,88;-;-;11818,22;-;-;343,97;343,97;869;4,3;6;2,99
"220800 PICOS";905;905;552179,00;441752,11;-;-;110426,89;-;-;610,14;610,14;3916;4,3;41;4,53
"220810 PIMENTEIRAS";11;11;4045,48;3583,90;-;-;461,58;-;-;367,77;367,77;31;2,8;-;-
"220820 PIO IX";8;8;5401,53;4811,68;-;-;589,85;-;-;675,19;675,19;65;8,1;1;12,50
"220830 PIRACURUCA";70;70;47136,92;31105,57;-;-;16031,35;-;-;673,38;673,38;160;2,3;-;-
"220840 PIRIPIRI";600;600;411081,53;313397,42;-;-;97684,11;-;-;685,14;685,14;3332;5,6;47;7,83
"220850 PORTO";25;25;7940,07;5736,43;-;-;2203,64;-;-;317,60;317,60;36;1,4;-;-
"220880 REGENERACAO";92;92;23537,65;19869,93;-;-;3667,72;-;-;255,84;255,84;144;1,6;4;4,35
"220890 RIBEIRO GONCALVES";17;17;4734,88;3995,06;-;-;739,82;-;-;278,52;278,52;34;2,0;-;-
"220960 SAO FELIX DO PIAUI";2;2;585,24;503,32;-;-;81,92;-;-;292,62;292,62;4;2,0;-;-
"221000 SAO JOAO DO PIAUI";82;82;40796,04;32909,31;-;-;7886,73;-;-;497,51;497,51;335;4,1;5;6,10
"221040 SAO MIGUEL DO TAPUIO";26;26;13817,49;11065,48;-;-;2752,01;-;-;531,44;531,44;104;4,0;-;-
"221050 SAO PEDRO DO PIAUI";25;25;9920,56;8298,48;-;-;1622,08;-;-;396,82;396,82;75;3,0;-;-
"221060 SAO RAIMUNDO NONATO";978;978;670922,83;555486,64;-;-;115436,19;-;-;686,02;686,02;3081;3,2;23;2,35
"221070 SIMOES";134;134;74101,84;66289,43;-;-;7812,41;-;-;553,00;553,00;400;3,0;-;-
"221080 SIMPLICIO MENDES";33;33;12966,03;10961,55;-;-;2004,48;-;-;392,91;392,91;150;4,5;-;-
"221100 TERESINA";7504;7381;12683626,63;10040387,55;-;-;2643239,08;-;-;1690,25;1718,42;48889;6,6;292;3,96
"221110 UNIAO";59;59;22608,77;17470,93;-;-;5137,84;-;-;383,20;383,20;239;4,1;-;-
"221120 URUCUI";140;140;66724,05;51244,28;-;-;15479,77;-;-;476,60;476,60;449;3,2;3;2,14
"221130 VALENCA DO PIAUI";214;214;99270,42;71187,91;-;-;28082,51;-;-;463,88;463,88;479;2,2;4;1,87
"221170 WALL FERRAZ";30;30;18202,46;16262,68;-;-;1939,78;-;-;606,75;606,75;86;2,9;-;-
"230020 ACARAU";259;259;110413,02;78179,87;-;-;32233,15;-;-;426,31;426,31;744;2,9;1;0,39
"230030 ACOPIARA";158;158;75303,63;55136,72;-;-;20166,91;-;-;476,61;476,61;494;3,1;3;1,90
"230040 AIUABA";17;17;5143,44;4174,02;-;-;969,42;-;-;302,56;302,56;78;4,6;-;-
"230060 ALTANEIRA";9;9;2971,66;2691,80;-;-;279,86;-;-;330,18;330,18;51;5,7;-;-
"230070 ALTO SANTO";22;22;9820,77;8474,68;-;-;1346,09;-;-;446,40;446,40;303;13,8;2;9,09
"230075 AMONTADA";23;23;10775,56;8781,76;-;-;1993,80;-;-;468,50;468,50;115;5,0;-;-
"230080 ANTONINA DO NORTE";10;10;4585,72;3978,15;-;-;607,57;-;-;458,57;458,57;39;3,9;4;40,00
"230090 APUIARES";6;6;1792,97;1406,80;-;-;386,17;-;-;298,83;298,83;46;7,7;1;16,67
"230100 AQUIRAZ";135;135;81178,09;52724,38;-;-;28453,71;-;-;601,32;601,32;402;3,0;4;2,96
"230110 ARACATI";313;313;172363,27;132805,85;-;-;39557,42;-;-;550,68;550,68;1277;4,1;7;2,24
"230120 ARACOIABA";136;136;180490,08;149713,36;-;-;30776,72;-;-;1327,13;1327,13;714;5,3;9;6,62
"230125 ARARENDA";5;5;1406,88;1090,01;-;-;316,87;-;-;281,38;281,38;13;2,6;-;-
"230130 ARARIPE";52;52;21798,27;19503,08;-;-;2295,19;-;-;419,20;419,20;351;6,8;1;1,92
"230140 ARATUBA";12;12;4332,16;3775,07;-;-;557,09;-;-;361,01;361,01;48;4,0;2;16,67
"230150 ARNEIROZ";1;1;44,22;33,34;-;-;10,88;-;-;44,22;44,22;5;5,0;-;-
"230160 ASSARE";47;47;22885,18;18327,09;-;-;4558,09;-;-;486,92;486,92;190;4,0;2;4,26
"230170 AURORA";149;149;94942,50;66607,77;-;-;28334,73;-;-;637,20;637,20;372;2,5;-;-
"230180 BAIXIO";5;5;1204,76;1035,97;-;-;168,79;-;-;240,95;240,95;19;3,8;-;-
"230185 BANABUIU";23;23;8246,20;6854,36;-;-;1391,84;-;-;358,53;358,53;121;5,3;-;-
"230190 BARBALHA";1090;1090;3472486,28;2701073,28;-;-;771413,00;-;-;3185,77;3185,77;6857;6,3;64;5,87
"230195 BARREIRA";13;13;4191,68;3654,57;-;-;537,11;-;-;322,44;322,44;47;3,6;-;-
"230200 BARRO";23;23;9313,02;8133,00;-;-;1180,02;-;-;404,91;404,91;83;3,6;-;-
"230210 BATURITE";135;135;67517,84;47425,78;-;-;20092,06;-;-;500,13;500,13;311;2,3;-;-
"230220 BEBERIBE";66;66;28757,50;24777,32;-;-;3980,18;-;-;435,72;435,72;309;4,7;3;4,55
"230230 BELA CRUZ";27;27;11418,83;9358,06;-;-;2060,77;-;-;422,92;422,92;147;5,4;2;7,41
"230240 BOA VIAGEM";166;166;70487,55;51506,50;-;-;18981,05;-;-;424,62;424,62;368;2,2;3;1,81
"230250 BREJO SANTO";852;852;736369,68;597285,06;-;-;139084,62;-;-;864,28;864,28;2585;3,0;26;3,05
"230260 CAMOCIM";320;320;153413,59;114864,85;-;-;38548,74;-;-;479,42;479,42;757;2,4;8;2,50
"230270 CAMPOS SALES";79;79;38866,74;32498,25;-;-;6368,49;-;-;491,98;491,98;264;3,3;5;6,33
"230280 CANINDE";487;487;490024,88;381555,67;-;-;108469,21;-;-;1006,21;1006,21;1824;3,7;24;4,93
"230290 CAPISTRANO";8;8;3207,86;2753,37;-;-;454,49;-;-;400,98;400,98;34;4,3;-;-
"230300 CARIDADE";5;5;1477,64;1164,04;-;-;313,60;-;-;295,53;295,53;21;4,2;-;-
"230310 CARIRE";17;17;7229,38;5931,69;-;-;1297,69;-;-;425,26;425,26;64;3,8;3;17,65
"230320 CARIRIACU";40;40;15232,46;13310,27;-;-;1922,19;-;-;380,81;380,81;207;5,2;1;2,50
"230330 CARIUS";35;35;12042,62;10219,57;-;-;1823,05;-;-;344,07;344,07;254;7,3;1;2,86
"230340 CARNAUBAL";57;57;22640,77;18160,52;-;-;4480,25;-;-;397,21;397,21;165;2,9;-;-
"230350 CASCAVEL";129;129;63250,46;42305,15;-;-;20945,31;-;-;490,31;490,31;331;2,6;4;3,10
"230360 CATARINA";28;28;10850,47;8876,84;-;-;1973,63;-;-;387,52;387,52;98;3,5;-;-
"230365 CATUNDA";14;14;5158,35;4342,93;-;-;815,42;-;-;368,45;368,45;58;4,1;-;-
"230370 CAUCAIA";675;675;409275,90;294657,74;-;-;114618,16;-;-;606,33;606,33;3200;4,7;34;5,04
"230380 CEDRO";231;231;125145,27;104249,86;-;-;20895,41;-;-;541,75;541,75;432;1,9;8;3,46
"230390 CHAVAL";18;18;7235,64;5681,25;-;-;1554,39;-;-;401,98;401,98;93;5,2;2;11,11
"230393 CHORO";12;12;4876,18;4205,14;-;-;671,04;-;-;406,35;406,35;50;4,2;1;8,33
"230395 CHOROZINHO";10;10;4288,95;3384,92;-;-;904,03;-;-;428,89;428,89;28;2,8;-;-
"230400 COREAU";20;20;7398,36;5992,49;-;-;1405,87;-;-;369,92;369,92;124;6,2;1;5,00
"230410 CRATEUS";676;676;392013,44;301969,69;-;-;90043,75;-;-;579,90;579,90;2910;4,3;21;3,11
"230420 CRATO";1419;1419;1340862,40;1039290,01;-;-;301572,39;-;-;944,93;944,93;5087;3,6;47;3,31
"230423 CROATA";15;15;7653,44;6334,84;-;-;1318,60;-;-;510,23;510,23;76;5,1;2;13,33
"230425 CRUZ";84;84;44117,13;32449,03;-;-;11668,10;-;-;525,20;525,20;303;3,6;1;1,19
"230426 DEPUTADO IRAPUAN PINHEIRO";11;11;4032,50;3354,22;-;-;678,28;-;-;366,59;366,59;57;5,2;-;-
"230427 ERERE";1;1;360,80;310,79;-;-;50,01;-;-;360,80;360,80;6;6,0;-;-
"230428 EUSEBIO";400;400;293561,53;208255,52;-;-;85306,01;-;-;733,90;733,90;1023;2,6;8;2,00
"230430 FARIAS BRITO";33;33;14042,45;11571,02;-;-;2471,43;-;-;425,53;425,53;141;4,3;1;3,03
"230440 FORTALEZA";17400;16964;32498042,95;25698631,43;-;-;6799411,52;-;-;1867,70;1915,71;138225;8,1;754;4,44
"230445 FORTIM";15;15;4330,39;3591,18;-;-;739,21;-;-;288,69;288,69;73;4,9;-;-
"230450 FRECHEIRINHA";25;25;13417,28;11245,29;-;-;2171,99;-;-;536,69;536,69;149;6,0;2;8,00
"230460 GENERAL SAMPAIO";11;11;3657,58;3049,41;-;-;608,17;-;-;332,51;332,51;38;3,5;-;-
"230470 GRANJA";162;162;86947,02;56915,01;-;-;30032,01;-;-;536,71;536,71;438;2,7;-;-
"230480 GRANJEIRO";8;8;3344,01;2963,28;-;-;380,73;-;-;418,00;418,00;23;2,9;-;-
"230490 GROAIRAS";9;9;3840,89;3302,12;-;-;538,77;-;-;426,77;426,77;39;4,3;1;11,11
"230495 GUAIUBA";8;8;353,76;266,72;-;-;87,04;-;-;44,22;44,22;44;5,5;2;25,00
"230500 GUARACIABA DO NORTE";91;91;46063,49;36722,51;-;-;9340,98;-;-;506,19;506,19;304;3,3;3;3,30
"230520 HIDROLANDIA";37;37;15984,38;13580,03;-;-;2404,35;-;-;432,01;432,01;209;5,6;3;8,11
"230523 HORIZONTE";119;119;67541,83;48400,89;-;-;19140,94;-;-;567,58;567,58;433;3,6;4;3,36
"230526 IBARETAMA";6;6;2215,77;1912,33;-;-;303,44;-;-;369,30;369,30;23;3,8;-;-
"230530 IBIAPINA";111;111;35806,52;29337,16;-;-;6469,36;-;-;322,58;322,58;287;2,6;4;3,60
"230540 ICO";189;189;89358,73;69021,11;-;-;20337,62;-;-;472,80;472,80;623;3,3;13;6,88
"230550 IGUATU";477;477;521945,71;434431,40;-;-;87514,31;-;-;1094,23;1094,23;2287;4,8;37;7,76
"230560 INDEPENDENCIA";14;14;5749,39;4948,99;-;-;800,40;-;-;410,67;410,67;49;3,5;2;14,29
"230565 IPAPORANGA";24;24;10122,25;8342,85;-;-;1779,40;-;-;421,76;421,76;57;2,4;-;-
"230570 IPAUMIRIM";10;10;3345,35;2921,65;-;-;423,70;-;-;334,54;334,54;65;6,5;-;-
"230580 IPU";200;200;101818,55;72086,76;-;-;29731,79;-;-;509,09;509,09;579;2,9;4;2,00
"230590 IPUEIRAS";74;74;34623,33;25918,40;-;-;8704,93;-;-;467,88;467,88;229;3,1;-;-
"230600 IRACEMA";33;33;14336,46;12250,57;-;-;2085,89;-;-;434,44;434,44;108;3,3;1;3,03
"230610 IRAUCUBA";23;23;10046,58;6911,70;-;-;3134,88;-;-;436,81;436,81;47;2,0;1;4,35
"230620 ITAICABA";3;3;1090,16;934,96;-;-;155,20;-;-;363,39;363,39;9;3,0;-;-
"230625 ITAITINGA";36;36;16987,07;15107,42;-;-;1879,65;-;-;471,86;471,86;158;4,4;7;19,44
"230630 ITAPAGE";53;53;23450,09;18954,88;-;-;4495,21;-;-;442,45;442,45;249;4,7;1;1,89
"230640 ITAPIPOCA";885;885;836853,74;644562,98;-;-;192290,76;-;-;945,60;945,60;3449;3,9;21;2,37
"230650 ITAPIUNA";9;9;3911,02;3394,04;-;-;516,98;-;-;434,56;434,56;29;3,2;-;-
"230655 ITAREMA";88;88;44006,79;31540,36;-;-;12466,43;-;-;500,08;500,08;238;2,7;1;1,14
"230670 JAGUARETAMA";57;57;17703,24;15084,33;-;-;2618,91;-;-;310,58;310,58;158;2,8;4;7,02
"230680 JAGUARIBARA";24;24;12491,14;10343,22;-;-;2147,92;-;-;520,46;520,46;92;3,8;1;4,17
"230690 JAGUARIBE";66;66;28967,88;21945,55;-;-;7022,33;-;-;438,91;438,91;184;2,8;-;-
"230700 JAGUARUANA";29;29;8882,18;7598,35;-;-;1283,83;-;-;306,28;306,28;191;6,6;6;20,69
"230710 JARDIM";48;48;22451,27;19526,18;-;-;2925,09;-;-;467,73;467,73;267;5,6;5;10,42
"230720 JATI";12;12;3094,51;2656,24;-;-;438,27;-;-;257,88;257,88;48;4,0;-;-
"230725 JIJOCA DE JERICOACOARA";24;24;14002,98;9777,09;-;-;4225,89;-;-;583,46;583,46;73;3,0;-;-
"230730 JUAZEIRO DO NORTE";1567;1567;2543603,17;2130219,87;-;-;413383,30;-;-;1623,23;1623,23;11272;7,2;127;8,10
"230740 JUCAS";66;66;31849,07;24899,45;-;-;6949,62;-;-;482,56;482,56;227;3,4;2;3,03
"230750 LAVRAS DA MANGABEIRA";146;146;68509,70;56448,39;-;-;12061,31;-;-;469,24;469,24;476;3,3;4;2,74
"230760 LIMOEIRO DO NORTE";764;764;632561,48;520228,63;-;-;112332,85;-;-;827,96;827,96;2893;3,8;19;2,49
"230763 MADALENA";16;16;7444,38;5962,30;-;-;1482,08;-;-;465,27;465,27;39;2,4;-;-
"230765 MARACANAU";1213;1213;980468,05;711853,85;-;-;268614,20;-;-;808,30;808,30;4247;3,5;25;2,06
"230770 MARANGUAPE";160;160;66450,53;50235,66;-;-;16214,87;-;-;415,32;415,32;534;3,3;10;6,25
"230780 MARCO";41;41;20711,81;16649,73;-;-;4062,08;-;-;505,17;505,17;168;4,1;-;-
"230790 MARTINOPOLE";7;7;3592,75;2346,58;-;-;1246,17;-;-;513,25;513,25;8;1,1;-;-
"230800 MASSAPE";26;26;9653,34;7209,42;-;-;2443,92;-;-;371,28;371,28;98;3,8;-;-
"230810 MAURITI";194;194;93440,23;74223,54;-;-;19216,69;-;-;481,65;481,65;442;2,3;6;3,09
"230820 MERUOCA";21;21;7720,95;6049,37;-;-;1671,58;-;-;367,66;367,66;104;5,0;1;4,76
"230830 MILAGRES";136;136;22846,96;18065,24;-;-;4781,72;-;-;167,99;167,99;134;1,0;1;0,74
"230835 MILHA";17;17;8270,64;7130,49;-;-;1140,15;-;-;486,51;486,51;57;3,4;1;5,88
"230840 MISSAO VELHA";145;145;75123,81;55357,14;-;-;19766,67;-;-;518,10;518,10;318;2,2;2;1,38
"230850 MOMBACA";119;119;59076,14;44158,50;-;-;14917,64;-;-;496,44;496,44;338;2,8;12;10,08
"230860 MONSENHOR TABOSA";59;59;25735,42;21497,87;-;-;4237,55;-;-;436,19;436,19;219;3,7;-;-
"230870 MORADA NOVA";90;90;49224,75;36156,24;-;-;13068,51;-;-;546,94;546,94;471;5,2;3;3,33
"230880 MORAUJO";4;4;1733,61;1498,90;-;-;234,71;-;-;433,40;433,40;12;3,0;-;-
"230890 MORRINHOS";24;24;6544,73;4946,51;-;-;1598,22;-;-;272,70;272,70;111;4,6;-;-
"230900 MUCAMBO";80;80;41387,02;35877,31;-;-;5509,71;-;-;517,34;517,34;329;4,1;5;6,25
"230910 MULUNGU";7;7;3417,69;3036,09;-;-;381,60;-;-;488,24;488,24;23;3,3;-;-
"230920 NOVA OLINDA";30;30;10393,36;8960,97;-;-;1432,39;-;-;346,45;346,45;164;5,5;-;-
"230930 NOVA RUSSAS";97;97;42475,29;35775,03;-;-;6700,26;-;-;437,89;437,89;288;3,0;4;4,12
"230940 NOVO ORIENTE";37;37;16064,14;13765,27;-;-;2298,87;-;-;434,17;434,17;144;3,9;-;-
"230945 OCARA";21;21;5697,19;4558,11;-;-;1139,08;-;-;271,29;271,29;61;2,9;2;9,52
"230950 OROS";36;36;15637,67;12924,85;-;-;2712,82;-;-;434,38;434,38;116;3,2;4;11,11
"230960 PACAJUS";56;56;20713,18;16633,57;-;-;4079,61;-;-;369,88;369,88;278;5,0;5;8,93
"230970 PACATUBA";19;19;8391,80;7463,92;-;-;927,88;-;-;441,67;441,67;108;5,7;2;10,53
"230980 PACOTI";9;9;2417,94;1927,89;-;-;490,05;-;-;268,66;268,66;38;4,2;-;-
"231010 PALMACIA";2;2;1257,35;1119,99;-;-;137,36;-;-;628,67;628,67;8;4,0;1;50,00
"231020 PARACURU";45;45;20137,96;15791,35;-;-;4346,61;-;-;447,51;447,51;172;3,8;4;8,89
"231025 PARAIPABA";19;19;6433,83;5535,58;-;-;898,25;-;-;338,62;338,62;88;4,6;3;15,79
"231030 PARAMBU";131;131;71891,08;58574,82;-;-;13316,26;-;-;548,79;548,79;469;3,6;1;0,76
"231040 PARAMOTI";9;9;4184,78;3690,17;-;-;494,61;-;-;464,98;464,98;34;3,8;-;-
"231050 PEDRA BRANCA";61;61;20983,10;16498,16;-;-;4484,94;-;-;343,99;343,99;230;3,8;2;3,28
"231060 PENAFORTE";21;21;13166,84;11963,81;-;-;1203,03;-;-;626,99;626,99;76;3,6;2;9,52
"231070 PENTECOSTE";57;57;23206,27;15859,26;-;-;7347,01;-;-;407,13;407,13;163;2,9;-;-
"231080 PEREIRO";30;30;13515,40;10987,36;-;-;2528,04;-;-;450,51;450,51;86;2,9;-;-
"231085 PINDORETAMA";29;29;12549,28;11131,80;-;-;1417,48;-;-;432,73;432,73;165;5,7;4;13,79
"231090 PIQUET CARNEIRO";32;32;11419,54;9685,13;-;-;1734,41;-;-;356,86;356,86;120;3,8;1;3,13
"231100 PORANGA";6;6;2912,15;2363,27;-;-;548,88;-;-;485,36;485,36;24;4,0;-;-
"231110 PORTEIRAS";36;36;14386,31;12503,16;-;-;1883,15;-;-;399,62;399,62;170;4,7;1;2,78
"231120 POTENGI";8;8;2182,13;1718,22;-;-;463,91;-;-;272,77;272,77;77;9,6;-;-
"231126 QUITERIANOPOLIS";16;16;8264,97;7286,60;-;-;978,37;-;-;516,56;516,56;69;4,3;-;-
"231130 QUIXADA";518;518;531971,16;419628,22;-;-;112342,94;-;-;1026,97;1026,97;2303;4,4;22;4,25
"231135 QUIXELO";29;29;14664,88;13019,98;-;-;1644,90;-;-;505,69;505,69;138;4,8;3;10,34
"231140 QUIXERAMOBIM";1191;1191;1246404,09;1035133,16;-;-;211270,93;-;-;1046,52;1046,52;7246;6,1;48;4,03
"231150 QUIXERE";22;22;8435,43;7443,26;-;-;992,17;-;-;383,43;383,43;91;4,1;1;4,55
"231160 REDENCAO";105;105;44859,83;34041,40;-;-;10818,43;-;-;427,24;427,24;306;2,9;6;5,71
"231170 RERIUTABA";25;25;9281,87;6631,28;-;-;2650,59;-;-;371,27;371,27;151;6,0;1;4,00
"231180 RUSSAS";459;459;219244,47;171184,71;-;-;48059,76;-;-;477,66;477,66;1212;2,6;7;1,53
"231190 SABOEIRO";21;21;7193,25;5978,60;-;-;1214,65;-;-;342,54;342,54;67;3,2;1;4,76
"231195 SALITRE";27;27;11665,23;9833,66;-;-;1831,57;-;-;432,05;432,05;77;2,9;-;-
"231200 SANTANA DO ACARAU";36;36;14424,00;11588,64;-;-;2835,36;-;-;400,67;400,67;194;5,4;1;2,78
"231210 SANTANA DO CARIRI";17;17;5603,77;5018,41;-;-;585,36;-;-;329,63;329,63;113;6,6;-;-
"231220 SANTA QUITERIA";73;73;30134,67;22736,96;-;-;7397,71;-;-;412,80;412,80;265;3,6;3;4,11
"231230 SAO BENEDITO";115;115;53121,66;41329,96;-;-;11791,70;-;-;461,93;461,93;450;3,9;5;4,35
"231240 SAO GONCALO DO AMARANTE";171;171;210888,38;166147,45;-;-;44740,93;-;-;1233,27;1233,27;676;4,0;9;5,26
"231260 SAO LUIS DO CURU";12;12;4493,82;3660,56;-;-;833,26;-;-;374,48;374,48;49;4,1;2;16,67
"231270 SENADOR POMPEU";19;19;7548,72;5760,39;-;-;1788,33;-;-;397,30;397,30;70;3,7;-;-
"231290 SOBRAL";2983;2983;6094918,52;4825449,03;-;-;1269469,49;-;-;2043,22;2043,22;21349;7,2;201;6,74
"231300 SOLONOPOLE";16;16;6412,75;5369,94;-;-;1042,81;-;-;400,80;400,80;78;4,9;-;-
"231310 TABULEIRO DO NORTE";89;89;30744,25;26513,57;-;-;4230,68;-;-;345,44;345,44;351;3,9;5;5,62
"231320 TAMBORIL";53;53;23104,87;19067,99;-;-;4036,88;-;-;435,94;435,94;187;3,5;2;3,77
"231325 TARRAFAS";14;14;6511,53;5669,49;-;-;842,04;-;-;465,11;465,11;87;6,2;-;-
"231330 TAUA";868;868;476866,46;393306,51;-;-;83559,95;-;-;549,39;549,39;2299;2,6;14;1,61
"231335 TEJUCUOCA";3;3;1046,38;654,02;-;-;392,36;-;-;348,79;348,79;7;2,3;-;-
"231340 TIANGUA";643;643;522146,18;367890,59;-;-;154255,59;-;-;812,05;812,05;2655;4,1;27;4,20
"231350 TRAIRI";57;57;21548,37;18256,80;-;-;3291,57;-;-;378,04;378,04;251;4,4;2;3,51
"231355 TURURU";4;4;1199,54;1026,03;-;-;173,51;-;-;299,88;299,88;21;5,3;-;-
"231360 UBAJARA";93;93;31984,84;25766,03;-;-;6218,81;-;-;343,92;343,92;297;3,2;2;2,15
"231370 UMARI";9;9;3679,32;3234,37;-;-;444,95;-;-;408,81;408,81;24;2,7;-;-
"231375 UMIRIM";7;7;2994,32;2121,18;-;-;873,14;-;-;427,76;427,76;18;2,6;-;-
"231380 URUBURETAMA";18;18;7137,54;5838,88;-;-;1298,66;-;-;396,53;396,53;105;5,8;-;-
"231390 URUOCA";5;5;1764,66;1290,18;-;-;474,48;-;-;352,93;352,93;13;2,6;-;-
"231395 VARJOTA";22;22;8958,81;7781,49;-;-;1177,32;-;-;407,22;407,22;101;4,6;1;4,55
"231400 VARZEA ALEGRE";293;293;128136,33;97177,96;-;-;30958,37;-;-;437,33;437,33;574;2,0;8;2,73
"231410 VICOSA DO CEARA";184;184;96937,86;68138,13;-;-;28799,73;-;-;526,84;526,84;445;2,4;3;1,63
"240020 ACU";24;24;20112,06;18727,59;-;-;1384,47;-;-;838,00;838,00;133;5,5;6;25,00
"240030 AFONSO BEZERRA";4;4;1557,19;1385,59;-;-;171,60;-;-;389,30;389,30;37;9,3;-;-
"240050 ALEXANDRIA";402;402;241338,11;159156,26;-;-;82181,85;-;-;600,34;600,34;848;2,1;2;0,50
"240060 ALMINO AFONSO";350;350;271477,91;219274,34;-;-;52203,57;-;-;775,65;775,65;144;0,4;-;-
"240080 ANGICOS";19;19;11371,52;7705,94;-;-;3665,58;-;-;598,50;598,50;30;1,6;-;-
"240090 ANTONIO MARTINS";19;19;7502,01;6431,27;-;-;1070,74;-;-;394,84;394,84;54;2,8;-;-
"240100 APODI";31;31;15415,18;13215,76;-;-;2199,42;-;-;497,26;497,26;141;4,5;1;3,23
"240110 AREIA BRANCA";30;30;8458,44;7475,48;-;-;982,96;-;-;281,95;281,95;99;3,3;-;-
"240145 BARAUNA";11;11;4226,49;3743,85;-;-;482,64;-;-;384,23;384,23;40;3,6;-;-
"240180 BREJINHO";4;4;1632,55;1499,59;-;-;132,96;-;-;408,14;408,14;10;2,5;-;-
"240200 CAICO";395;395;384229,39;316327,03;-;-;67902,36;-;-;972,73;972,73;1728;4,4;40;10,13
"240230 CARAUBAS";74;74;40814,43;28514,05;-;-;12300,38;-;-;551,55;551,55;166;2,2;-;-
"240250 CARNAUBAIS";2;2;1329,45;1214,60;-;-;114,85;-;-;664,72;664,72;14;7,0;-;-
"240260 CEARA-MIRIM";221;221;119388,25;79813,06;-;-;39575,19;-;-;540,22;540,22;763;3,5;6;2,71
"240270 CERRO CORA";11;11;4367,05;3884,26;-;-;482,79;-;-;397,00;397,00;36;3,3;-;-
"240310 CURRAIS NOVOS";344;344;441838,93;337932,60;-;-;103906,33;-;-;1284,42;1284,42;917;2,7;12;3,49
"240320 DOUTOR SEVERIANO";15;15;4890,98;4210,76;-;-;680,22;-;-;326,07;326,07;77;5,1;-;-
"240325 PARNAMIRIM";649;649;815193,17;623908,64;-;-;191284,53;-;-;1256,08;1256,08;3035;4,7;12;1,85
"240330 ENCANTO";1;1;582,42;504,07;-;-;78,35;-;-;582,42;582,42;3;3,0;-;-
"240340 EQUADOR";7;7;2722,95;2404,34;-;-;318,61;-;-;388,99;388,99;45;6,4;-;-
"240360 EXTREMOZ";42;42;13291,61;11509,41;-;-;1782,20;-;-;316,47;316,47;170;4,0;5;11,90
"240370 FELIPE GUERRA";4;4;1388,66;1201,12;-;-;187,54;-;-;347,17;347,17;17;4,3;-;-
"240400 FRUTUOSO GOMES";12;12;4619,95;3618,03;-;-;1001,92;-;-;385,00;385,00;59;4,9;-;-
"240420 GOIANINHA";5;5;1510,51;1334,38;-;-;176,13;-;-;302,10;302,10;27;5,4;1;20,00
"240450 GUAMARE";74;74;40884,31;31042,32;-;-;9841,99;-;-;552,49;552,49;389;5,3;1;1,35
"240520 JANDUIS";18;18;5015,02;4281,54;-;-;733,48;-;-;278,61;278,61;84;4,7;-;-
"240530 JANUARIO CICCO";1;1;250,06;223,84;-;-;26,22;-;-;250,06;250,06;8;8,0;-;-
"240560 JARDIM DE PIRANHAS";13;13;6812,36;6109,87;-;-;702,49;-;-;524,03;524,03;76;5,8;-;-
"240570 JARDIM DO SERIDO";15;15;7682,28;6858,18;-;-;824,10;-;-;512,15;512,15;38;2,5;1;6,67
"240580 JOAO CAMARA";46;46;24371,62;18690,00;-;-;5681,62;-;-;529,82;529,82;185;4,0;2;4,35
"240600 JOSE DA PENHA";10;10;2656,98;2269,08;-;-;387,90;-;-;265,70;265,70;69;6,9;-;-
"240610 JUCURUTU";52;52;30594,55;21878,10;-;-;8716,45;-;-;588,36;588,36;116;2,2;-;-
"240650 LAGOA NOVA";3;3;1225,42;1030,75;-;-;194,67;-;-;408,47;408,47;17;5,7;-;-
"240670 LAJES";27;27;15038,31;10229,79;-;-;4808,52;-;-;556,97;556,97;93;3,4;1;3,70
"240690 LUCRECIA";5;5;1624,50;1427,00;-;-;197,50;-;-;324,90;324,90;10;2,0;-;-
"240710 MACAIBA";150;150;205575,64;157103,66;-;-;48471,98;-;-;1370,50;1370,50;763;5,1;5;3,33
"240720 MACAU";48;48;20218,83;15453,61;-;-;4765,22;-;-;421,23;421,23;240;5,0;8;16,67
"240725 MAJOR SALES";3;3;659,01;563,82;-;-;95,19;-;-;219,67;219,67;27;9,0;-;-
