Per�odo:Jun/2023
"Município";"AIH_aprovadas";"Internações";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"110149 SAO FRANCISCO DO GUAPORE";47;47;26609,27;19837,78;-;-;6771,49;-;-;566,15;566,15;131;2,8;-;-
"110150 SERINGUEIRAS";120;120;65843,62;50357,24;-;-;15486,38;-;-;548,70;548,70;382;3,2;1;0,83
"110155 TEIXEIROPOLIS";3;3;720,13;618,72;-;-;101,41;-;-;240,04;240,04;10;3,3;-;-
"110160 THEOBROMA";11;11;3367,93;2896,15;-;-;471,78;-;-;306,18;306,18;41;3,7;-;-
"110170 URUPA";53;53;30745,61;22926,15;-;-;7819,46;-;-;580,11;580,11;93;1,8;-;-
"110175 VALE DO ANARI";6;6;1295,84;1122,98;-;-;172,86;-;-;215,97;215,97;17;2,8;-;-
"110180 VALE DO PARAISO";21;21;9192,90;8121,17;-;-;1071,73;-;-;437,76;437,76;43;2,0;1;4,76
"120001 ACRELANDIA";17;17;7966,38;7083,53;-;-;882,85;-;-;468,61;468,61;42;2,5;-;-
"120005 ASSIS BRASIL";46;46;21576,08;17777,02;-;-;3799,06;-;-;469,05;469,05;143;3,1;-;-
"120010 BRASILEIA";309;309;152306,85;108882,76;-;-;43424,09;-;-;492,90;492,90;973;3,1;6;1,94
"120020 CRUZEIRO DO SUL";1090;1090;574950,79;425683,72;-;-;149267,07;-;-;527,48;527,48;4301;3,9;20;1,83
"120030 FEIJO";86;86;30104,26;21687,09;-;-;8417,17;-;-;350,05;350,05;256;3,0;-;-
"120033 MANCIO LIMA";58;58;20918,69;18432,41;-;-;2486,28;-;-;360,67;360,67;176;3,0;-;-
"120034 MANOEL URBANO";44;44;16087,49;12754,05;-;-;3333,44;-;-;365,62;365,62;148;3,4;-;-
"120035 MARECHAL THAUMATURGO";46;46;3480,15;2834,84;-;-;645,31;-;-;75,66;75,66;73;1,6;-;-
"120038 PLACIDO DE CASTRO";58;58;17981,20;15249,72;-;-;2731,48;-;-;310,02;310,02;159;2,7;-;-
"120039 PORTO WALTER";31;31;9203,91;7286,56;-;-;1917,35;-;-;296,90;296,90;44;1,4;1;3,23
"120040 RIO BRANCO";3143;3143;3990230,34;3072693,20;-;-;917537,14;-;-;1269,56;1269,56;17489;5,6;147;4,68
"120042 RODRIGUES ALVES";27;27;9017,32;7666,14;-;-;1351,18;-;-;333,97;333,97;93;3,4;-;-
"120043 SANTA ROSA DO PURUS";33;33;10626,31;8873,27;-;-;1753,04;-;-;322,01;322,01;65;2,0;1;3,03
"120045 SENADOR GUIOMARD";114;114;45765,81;36166,59;-;-;9599,22;-;-;401,45;401,45;325;2,9;2;1,75
"120050 SENA MADUREIRA";146;146;59099,20;46342,17;-;-;12757,03;-;-;404,79;404,79;538;3,7;1;0,68
"120060 TARAUACA";289;289;140136,21;100337,11;-;-;39799,10;-;-;484,90;484,90;553;1,9;1;0,35
"120070 XAPURI";53;53;15448,01;13546,23;-;-;1901,78;-;-;291,47;291,47;160;3,0;2;3,77
"130002 ALVARAES";87;87;52282,47;36657,71;-;-;15624,76;-;-;600,95;600,95;322;3,7;-;-
"130006 AMATURA";49;49;23341,35;16132,35;-;-;7209,00;-;-;476,35;476,35;116;2,4;-;-
"130008 ANAMA";125;125;43070,59;35245,67;-;-;7824,92;-;-;344,56;344,56;386;3,1;-;-
"130010 ANORI";142;142;59866,32;50762,63;-;-;9103,69;-;-;421,59;421,59;326;2,3;-;-
"130014 APUI";74;74;33907,19;24732,90;-;-;9174,29;-;-;458,21;458,21;251;3,4;-;-
"130020 ATALAIA DO NORTE";38;38;14653,37;10862,38;-;-;3790,99;-;-;385,61;385,61;86;2,3;1;2,63
"130030 AUTAZES";105;105;52008,15;37208,60;-;-;14799,55;-;-;495,32;495,32;326;3,1;-;-
"130040 BARCELOS";81;81;35549,54;27403,76;-;-;8145,78;-;-;438,88;438,88;277;3,4;-;-
"130050 BARREIRINHA";136;136;58312,22;44786,57;-;-;13525,65;-;-;428,77;428,77;502;3,7;1;0,74
"130060 BENJAMIN CONSTANT";197;197;115851,42;81916,31;-;-;33935,11;-;-;588,08;588,08;466;2,4;2;1,02
"130063 BERURI";59;59;23066,97;17241,86;-;-;5825,11;-;-;390,97;390,97;141;2,4;2;3,39
"130068 BOA VISTA DO RAMOS";64;64;22672,25;17817,34;-;-;4854,91;-;-;354,25;354,25;185;2,9;-;-
"130070 BOCA DO ACRE";180;180;79015,70;57456,78;-;-;21558,92;-;-;438,98;438,98;528;2,9;1;0,56
"130080 BORBA";165;165;67595,69;51444,53;-;-;16151,16;-;-;409,67;409,67;428;2,6;1;0,61
"130083 CAAPIRANGA";35;35;11603,55;8564,20;-;-;3039,35;-;-;331,53;331,53;89;2,5;-;-
"130090 CANUTAMA";1;1;561,73;411,68;-;-;150,05;-;-;561,73;561,73;2;2,0;-;-
"130100 CARAUARI";158;158;115717,61;82356,50;-;-;33361,11;-;-;732,39;732,39;330;2,1;2;1,27
"130110 CAREIRO";122;122;57134,76;39702,96;-;-;17431,80;-;-;468,32;468,32;278;2,3;-;-
"130120 COARI";354;354;198498,24;145185,06;-;-;53313,18;-;-;560,73;560,73;1016;2,9;10;2,82
"130130 CODAJAS";145;145;51952,01;40307,77;-;-;11644,24;-;-;358,29;358,29;453;3,1;4;2,76
"130140 EIRUNEPE";151;151;82672,88;59511,32;-;-;23161,56;-;-;547,50;547,50;575;3,8;7;4,64
"130150 ENVIRA";76;76;28931,81;21537,92;-;-;7393,89;-;-;380,68;380,68;387;5,1;2;2,63
"130160 FONTE BOA";99;99;45362,52;33184,46;-;-;12178,06;-;-;458,21;458,21;198;2,0;3;3,03
"130165 GUAJARA";42;42;15093,64;12805,22;-;-;2288,42;-;-;359,37;359,37;161;3,8;-;-
"130170 HUMAITA";190;190;92747,15;67360,95;-;-;25386,20;-;-;488,14;488,14;600;3,2;1;0,53
"130180 IPIXUNA";169;169;81465,19;62733,15;-;-;18732,04;-;-;482,04;482,04;421;2,5;-;-
"130185 IRANDUBA";19;19;10271,14;8719,71;-;-;1551,43;-;-;540,59;540,59;74;3,9;-;-
"130190 ITACOATIARA";415;415;225841,85;159260,88;-;-;66580,97;-;-;544,20;544,20;1632;3,9;6;1,45
"130195 ITAMARATI";119;119;53805,95;41205,92;-;-;12600,03;-;-;452,15;452,15;403;3,4;-;-
"130210 JAPURA";36;36;11206,03;8838,65;-;-;2367,38;-;-;311,28;311,28;76;2,1;1;2,78
"130230 JUTAI";144;144;57035,04;42814,49;-;-;14220,55;-;-;396,08;396,08;285;2,0;-;-
"130240 LABREA";132;132;69701,08;49498,78;-;-;20202,30;-;-;528,04;528,04;396;3,0;3;2,27
"130250 MANACAPURU";525;525;287561,22;215386,49;-;-;72174,73;-;-;547,74;547,74;1580;3,0;16;3,05
"130255 MANAQUIRI";70;70;30382,84;24174,59;-;-;6208,25;-;-;434,04;434,04;289;4,1;-;-
"130260 MANAUS";11993;11993;18465729,83;14627653,18;-;-;3838076,65;-;-;1539,71;1539,71;73625;6,1;606;5,05
"130270 MANICORE";234;234;134288,81;95117,84;-;-;39170,97;-;-;573,88;573,88;423;1,8;2;0,85
"130280 MARAA";53;53;25066,29;16836,42;-;-;8229,87;-;-;472,95;472,95;129;2,4;1;1,89
"130290 MAUES";323;323;163272,42;119121,28;-;-;44151,14;-;-;505,49;505,49;982;3,0;6;1,86
"130310 NOVA OLINDA DO NORTE";96;96;43489,54;31571,46;-;-;11918,08;-;-;453,02;453,02;401;4,2;-;-
"130320 NOVO AIRAO";74;74;41899,28;32540,91;-;-;9358,37;-;-;566,21;566,21;165;2,2;1;1,35
"130330 NOVO ARIPUANA";142;142;59912,87;46323,88;-;-;13588,99;-;-;421,92;421,92;409;2,9;3;2,11
"130340 PARINTINS";454;454;168069,50;135538,29;-;-;32531,21;-;-;370,20;370,20;2022;4,5;12;2,64
"130350 PAUINI";111;111;50118,34;37788,56;-;-;12329,78;-;-;451,52;451,52;403;3,6;2;1,80
"130353 PRESIDENTE FIGUEIREDO";85;85;36657,28;27944,97;-;-;8712,31;-;-;431,26;431,26;215;2,5;-;-
"130356 RIO PRETO DA EVA";45;45;21173,16;16115,88;-;-;5057,28;-;-;470,51;470,51;130;2,9;-;-
"130360 SANTA ISABEL DO RIO NEGRO";44;44;19587,57;15167,20;-;-;4420,37;-;-;445,17;445,17;147;3,3;-;-
"130370 SANTO ANTONIO DO ICA";135;135;50871,85;36875,46;-;-;13996,39;-;-;376,83;376,83;356;2,6;1;0,74
"130390 SAO PAULO DE OLIVENCA";147;147;132371,94;119825,14;-;-;12546,80;-;-;900,49;900,49;390;2,7;3;2,04
"130395 SAO SEBASTIAO DO UATUMA";72;72;33068,74;24416,28;-;-;8652,46;-;-;459,29;459,29;175;2,4;1;1,39
"130400 SILVES";84;84;39570,62;31366,93;-;-;8203,69;-;-;471,08;471,08;247;2,9;-;-
"130406 TABATINGA";201;201;109891,12;71440,74;-;-;38450,38;-;-;546,72;546,72;544;2,7;1;0,50
"130410 TAPAUA";138;138;58180,56;43777,94;-;-;14402,62;-;-;421,60;421,60;343;2,5;-;-
"130420 TEFE";437;437;213110,70;159282,61;-;-;53828,09;-;-;487,67;487,67;1039;2,4;2;0,46
"130423 TONANTINS";94;94;40512,38;31261,96;-;-;9250,42;-;-;430,98;430,98;285;3,0;-;-
"130426 UARINI";68;68;37390,48;29062,74;-;-;8327,74;-;-;549,86;549,86;129;1,9;1;1,47
"130430 URUCARA";83;83;40007,33;28334,21;-;-;11673,12;-;-;482,02;482,02;220;2,7;1;1,20
"130440 URUCURITUBA";13;13;5472,96;4150,55;-;-;1322,41;-;-;421,00;421,00;20;1,5;-;-
"140005 ALTO ALEGRE";11;11;3763,87;3253,97;-;-;509,90;-;-;342,17;342,17;40;3,6;-;-
"140010 BOA VISTA";3472;3472;3640598,63;2809332,74;-;-;831265,89;-;-;1048,56;1048,56;21732;6,3;77;2,22
"140015 BONFIM";5;5;2313,00;1394,00;-;-;919,00;-;-;462,60;462,60;7;1,4;-;-
"140020 CARACARAI";15;15;7598,43;6080,54;-;-;1517,89;-;-;506,56;506,56;54;3,6;-;-
"140023 CAROEBE";18;18;5148,42;4361,18;-;-;787,24;-;-;286,02;286,02;40;2,2;-;-
"140040 NORMANDIA";8;8;3479,06;2382,48;-;-;1096,58;-;-;434,88;434,88;13;1,6;-;-
"140045 PACARAIMA";64;64;23617,57;18107,44;-;-;5510,13;-;-;369,02;369,02;121;1,9;-;-
"140047 RORAINOPOLIS";270;270;117531,17;90746,28;-;-;26784,89;-;-;435,30;435,30;972;3,6;1;0,37
"140050 SAO JOAO DA BALIZA";47;47;11632,81;10044,78;-;-;1588,03;-;-;247,51;247,51;111;2,4;-;-
"140060 SAO LUIZ";5;5;1678,62;1459,42;-;-;219,20;-;-;335,72;335,72;16;3,2;-;-
"150010 ABAETETUBA";973;973;590725,41;447539,34;-;-;143186,07;-;-;607,12;607,12;3611;3,7;18;1,85
"150013 ABEL FIGUEIREDO";49;49;20210,15;15810,76;-;-;4399,39;-;-;412,45;412,45;132;2,7;-;-
"150020 ACARA";123;123;61501,34;43438,01;-;-;18063,33;-;-;500,01;500,01;432;3,5;2;1,63
"150030 AFUA";88;88;38533,11;29697,67;-;-;8835,44;-;-;437,88;437,88;294;3,3;-;-
"150034 AGUA AZUL DO NORTE";76;76;28390,15;21955,29;-;-;6434,86;-;-;373,55;373,55;171;2,3;1;1,32
"150040 ALENQUER";492;492;179938,78;141834,09;-;-;38104,69;-;-;365,73;365,73;1307;2,7;9;1,83
"150050 ALMEIRIM";203;203;89584,68;71087,76;-;-;18496,92;-;-;441,30;441,30;513;2,5;4;1,97
"150060 ALTAMIRA";1192;1192;1349400,16;1047020,89;-;-;302379,27;-;-;1132,05;1132,05;6289;5,3;46;3,86
"150070 ANAJAS";130;130;52030,10;38489,97;-;-;13540,13;-;-;400,23;400,23;228;1,8;-;-
"150080 ANANINDEUA";2180;2180;3548453,59;2736660,08;35023,17;-;757017,58;19752,76;-;1627,73;1627,73;10021;4,6;59;2,71
"150085 ANAPU";126;126;55604,87;44081,40;-;-;11523,47;-;-;441,31;441,31;289;2,3;-;-
"150090 AUGUSTO CORREA";229;229;97283,97;83007,85;-;-;14276,12;-;-;424,82;424,82;802;3,5;-;-
"150095 AURORA DO PARA";124;124;55797,64;44133,20;-;-;11664,44;-;-;449,98;449,98;477;3,8;1;0,81
"150110 BAGRE";31;31;14434,81;10478,16;-;-;3956,65;-;-;465,64;465,64;63;2,0;-;-
"150120 BAIAO";188;188;95363,80;80830,88;-;-;14532,92;-;-;507,25;507,25;481;2,6;-;-
"150125 BANNACH";10;10;3765,21;3221,95;-;-;543,26;-;-;376,52;376,52;19;1,9;-;-
"150130 BARCARENA";696;696;629889,09;447870,61;20691,37;-;150088,47;11238,64;-;905,01;905,01;2398;3,4;5;0,72
"150140 BELEM";9069;9069;20006932,06;15151383,94;-;-;4855548,12;-;-;2206,08;2206,08;49843;5,5;415;4,58
"150145 BELTERRA";74;74;43239,45;31724,98;-;-;11514,47;-;-;584,32;584,32;162;2,2;4;5,41
"150157 BOM JESUS DO TOCANTINS";95;95;32602,13;26297,77;-;-;6304,36;-;-;343,18;343,18;201;2,1;-;-
"150170 BRAGANCA";1168;1168;1182902,70;906691,21;-;-;276211,49;-;-;1012,76;1012,76;4660;4,0;18;1,54
"150172 BRASIL NOVO";234;234;123788,07;102374,13;-;-;21413,94;-;-;529,01;529,01;678;2,9;-;-
"150175 BREJO GRANDE DO ARAGUAIA";59;59;21665,22;18859,26;-;-;2805,96;-;-;367,21;367,21;215;3,6;-;-
"150178 BREU BRANCO";117;117;54865,43;39302,22;-;-;15563,21;-;-;468,94;468,94;257;2,2;-;-
"150180 BREVES";856;856;803838,12;634786,16;-;-;169051,96;-;-;939,06;939,06;4122;4,8;10;1,17
"150200 CACHOEIRA DO ARARI";105;105;36501,80;29379,74;-;-;7122,06;-;-;347,64;347,64;238;2,3;-;-
"150210 CAMETA";636;636;325098,12;224976,31;-;-;100121,81;-;-;511,16;511,16;1832;2,9;8;1,26
"150215 CANAA DOS CARAJAS";331;331;145228,47;106684,27;-;-;38544,20;-;-;438,76;438,76;1428;4,3;2;0,60
"150220 CAPANEMA";762;762;879739,30;707018,19;-;-;172721,11;-;-;1154,51;1154,51;3411;4,5;27;3,54
"150230 CAPITAO POCO";110;110;52357,92;40974,50;-;-;11383,42;-;-;475,98;475,98;316;2,9;2;1,82
"150240 CASTANHAL";1875;1875;1833465,11;1460230,62;-;-;373234,49;-;-;977,85;977,85;6692;3,6;65;3,47
"150250 CHAVES";15;15;5483,24;4782,81;-;-;700,43;-;-;365,55;365,55;31;2,1;-;-
"150270 CONCEICAO DO ARAGUAIA";362;362;231296,40;184745,81;-;-;46550,59;-;-;638,94;638,94;1245;3,4;6;1,66
"150275 CONCORDIA DO PARA";50;50;20595,50;18083,82;-;-;2511,68;-;-;411,91;411,91;242;4,8;1;2,00
"150276 CUMARU DO NORTE";105;105;35040,32;29803,47;-;-;5236,85;-;-;333,72;333,72;307;2,9;2;1,90
"150277 CURIONOPOLIS";100;100;53904,51;40443,04;-;-;13461,47;-;-;539,05;539,05;304;3,0;10;10,00
"150280 CURRALINHO";157;157;63180,49;50016,96;-;-;13163,53;-;-;402,42;402,42;630;4,0;-;-
"150290 CURUCA";124;124;54972,66;48025,07;-;-;6947,59;-;-;443,33;443,33;337;2,7;5;4,03
"150293 DOM ELISEU";189;189;71947,77;57240,66;-;-;14707,11;-;-;380,68;380,68;452;2,4;7;3,70
"150295 ELDORADO DOS CARAJAS";143;143;83389,30;65201,20;-;-;18188,10;-;-;583,14;583,14;396;2,8;-;-
"150304 FLORESTA DO ARAGUAIA";121;121;54025,68;45005,13;-;-;9020,55;-;-;446,49;446,49;240;2,0;4;3,31
"150307 GARRAFAO DO NORTE";40;40;22552,07;19107,62;-;-;3444,45;-;-;563,80;563,80;99;2,5;-;-
"150309 GOIANESIA DO PARA";157;157;64544,81;50521,52;-;-;14023,29;-;-;411,11;411,11;693;4,4;-;-
"150310 GURUPA";165;165;74850,16;59262,01;-;-;15588,15;-;-;453,64;453,64;368;2,2;-;-
"150320 IGARAPE-ACU";100;100;47777,04;41169,03;-;-;6608,01;-;-;477,77;477,77;343;3,4;6;6,00
"150330 IGARAPE-MIRI";663;663;241625,20;187872,12;-;-;53753,08;-;-;364,44;364,44;1871;2,8;5;0,75
"150345 IPIXUNA DO PARA";484;484;205817,66;154087,99;-;-;51729,67;-;-;425,24;425,24;1460;3,0;3;0,62
"150350 IRITUIA";63;63;28823,86;25519,28;-;-;3304,58;-;-;457,52;457,52;234;3,7;3;4,76
"150360 ITAITUBA";838;838;810376,29;640734,96;-;-;169641,33;-;-;967,04;967,04;3866;4,6;49;5,85
"150370 ITUPIRANGA";144;144;69385,33;53720,39;-;-;15664,94;-;-;481,84;481,84;487;3,4;4;2,78
"150375 JACAREACANGA";116;116;43292,71;33267,71;-;-;10025,00;-;-;373,21;373,21;341;2,9;-;-
"150380 JACUNDA";255;255;106263,97;80689,06;-;-;25574,91;-;-;416,72;416,72;703;2,8;1;0,39
"150390 JURUTI";193;193;92512,49;66436,31;-;-;26076,18;-;-;479,34;479,34;455;2,4;1;0,52
"150400 LIMOEIRO DO AJURU";124;124;46347,88;40535,50;-;-;5812,38;-;-;373,77;373,77;357;2,9;2;1,61
"150405 MAE DO RIO";146;146;61777,00;48375,96;-;-;13401,04;-;-;423,13;423,13;420;2,9;2;1,37
"150420 MARABA";1337;1337;1472532,72;1131232,33;29080,61;-;296817,89;15401,89;-;1101,37;1101,37;6643;5,0;41;3,07
"150430 MARACANA";29;29;12667,72;10523,50;-;-;2144,22;-;-;436,82;436,82;94;3,2;3;10,34
"150440 MARAPANIM";27;27;9341,85;7866,25;-;-;1475,60;-;-;345,99;345,99;113;4,2;2;7,41
"150442 MARITUBA";559;559;442059,96;322905,77;-;-;119154,19;-;-;790,80;790,80;1931;3,5;10;1,79
"150445 MEDICILANDIA";131;131;57598,35;42331,37;-;-;15266,98;-;-;439,68;439,68;331;2,5;-;-
"150450 MELGACO";78;78;28440,65;22566,40;-;-;5874,25;-;-;364,62;364,62;200;2,6;-;-
"150460 MOCAJUBA";158;158;78088,26;66727,81;-;-;11360,45;-;-;494,23;494,23;647;4,1;-;-
"150470 MOJU";122;122;42461,36;32908,57;-;-;9552,79;-;-;348,04;348,04;398;3,3;4;3,28
"150480 MONTE ALEGRE";267;267;104028,56;83042,33;-;-;20986,23;-;-;389,62;389,62;1008;3,8;8;3,00
"150490 MUANA";208;208;92473,88;67410,09;3640,36;-;19397,09;2026,34;-;444,59;444,59;753;3,6;4;1,92
"150495 NOVA ESPERANCA DO PIRIA";34;34;12852,46;10786,17;-;-;2066,29;-;-;378,01;378,01;87;2,6;-;-
"150497 NOVA IPIXUNA";19;19;7568,57;6381,63;-;-;1186,94;-;-;398,35;398,35;74;3,9;-;-
"150503 NOVO PROGRESSO";184;184;109455,22;84190,02;-;-;25265,20;-;-;594,87;594,87;745;4,0;5;2,72
"150506 NOVO REPARTIMENTO";110;110;58459,43;43598,54;-;-;14860,89;-;-;531,45;531,45;427;3,9;-;-
"150510 OBIDOS";201;201;90347,37;67236,82;-;-;23110,55;-;-;449,49;449,49;985;4,9;16;7,96
"150520 OEIRAS DO PARA";100;100;40236,05;32628,21;-;-;7607,84;-;-;402,36;402,36;360;3,6;1;1,00
"150530 ORIXIMINA";387;387;212576,85;156513,92;-;-;56062,93;-;-;549,29;549,29;1246;3,2;11;2,84
"150540 OUREM";105;105;70636,95;58720,37;-;-;11916,58;-;-;672,73;672,73;433;4,1;4;3,81
"150543 OURILANDIA DO NORTE";348;348;143861,41;116630,31;2298,62;-;23692,52;1239,96;-;413,39;413,39;1052;3,0;9;2,59
"150548 PACAJA";225;225;113141,40;88462,96;-;-;24678,44;-;-;502,85;502,85;572;2,5;4;1,78
"150549 PALESTINA DO PARA";32;32;12588,71;10682,34;-;-;1906,37;-;-;393,40;393,40;93;2,9;-;-
"150550 PARAGOMINAS";591;591;489921,22;366062,51;-;-;123858,71;-;-;828,97;828,97;2516;4,3;15;2,54
"150553 PARAUAPEBAS";659;659;657530,73;511398,73;-;-;146132,00;-;-;997,77;997,77;3609;5,5;31;4,70
"150555 PAU D'ARCO";56;56;25925,51;21334,06;-;-;4591,45;-;-;462,96;462,96;123;2,2;-;-
"150563 PICARRA";63;63;19889,46;17016,37;-;-;2873,09;-;-;315,71;315,71;132;2,1;-;-
"150565 PLACAS";131;131;44155,64;35268,78;-;-;8886,86;-;-;337,07;337,07;293;2,2;3;2,29
"150570 PONTA DE PEDRAS";94;94;30766,11;26204,24;-;-;4561,87;-;-;327,30;327,30;286;3,0;-;-
"150580 PORTEL";236;236;121718,40;95539,42;-;-;26178,98;-;-;515,76;515,76;762;3,2;9;3,81
"150590 PORTO DE MOZ";250;250;76457,19;61111,58;-;-;15345,61;-;-;305,83;305,83;444;1,8;1;0,40
"150600 PRAINHA";103;103;43494,31;33651,54;-;-;9842,77;-;-;422,27;422,27;291;2,8;1;0,97
"150613 REDENCAO";813;813;986975,52;800386,90;-;-;186588,62;-;-;1213,99;1213,99;3658;4,5;33;4,06
"150616 RIO MARIA";93;93;43927,61;34352,70;-;-;9574,91;-;-;472,34;472,34;268;2,9;2;2,15
"150618 RONDON DO PARA";225;225;82637,84;63562,13;-;-;19075,71;-;-;367,28;367,28;632;2,8;-;-
"150619 RUROPOLIS";160;160;68583,67;54306,91;-;-;14276,76;-;-;428,65;428,65;497;3,1;-;-
"150620 SALINOPOLIS";115;115;54475,71;41697,17;-;-;12778,54;-;-;473,70;473,70;441;3,8;1;0,87
"150630 SALVATERRA";99;99;59383,42;44708,23;-;-;14675,19;-;-;599,83;599,83;388;3,9;-;-
"150640 SANTA CRUZ DO ARARI";36;36;11481,01;9537,11;-;-;1943,90;-;-;318,92;318,92;85;2,4;-;-
"150650 SANTA IZABEL DO PARA";78;78;37389,16;32813,58;-;-;4575,58;-;-;479,35;479,35;251;3,2;6;7,69
"150658 SANTA MARIA DAS BARREIRAS";78;78;23468,83;18018,94;-;-;5449,89;-;-;300,88;300,88;229;2,9;-;-
"150660 SANTA MARIA DO PARA";113;113;38419,39;33545,47;-;-;4873,92;-;-;339,99;339,99;305;2,7;3;2,65
