Per�odo:Set/2023
"Município";"AIH_aprovadas";"Internações";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"231100 PORANGA";5;5;2207,22;1944,02;-;-;263,20;-;-;441,44;441,44;15;3,0;-;-
"231110 PORTEIRAS";41;41;15950,65;14041,60;-;-;1909,05;-;-;389,04;389,04;210;5,1;1;2,44
"231120 POTENGI";21;21;10132,39;8772,74;-;-;1359,65;-;-;482,49;482,49;61;2,9;-;-
"231126 QUITERIANOPOLIS";25;25;11096,14;9700,81;-;-;1395,33;-;-;443,85;443,85;100;4,0;1;4,00
"231130 QUIXADA";560;560;562369,33;441160,89;-;-;121208,44;-;-;1004,23;1004,23;2516;4,5;16;2,86
"231135 QUIXELO";41;41;16759,82;14776,11;-;-;1983,71;-;-;408,78;408,78;180;4,4;3;7,32
"231140 QUIXERAMOBIM";1216;1216;1349885,82;1116799,60;-;-;233086,22;-;-;1110,10;1110,10;7525;6,2;52;4,28
"231150 QUIXERE";63;63;17334,11;15130,31;-;-;2203,80;-;-;275,14;275,14;194;3,1;4;6,35
"231160 REDENCAO";104;104;45232,51;33409,29;-;-;11823,22;-;-;434,93;434,93;273;2,6;2;1,92
"231170 RERIUTABA";30;30;13312,68;10660,11;-;-;2652,57;-;-;443,76;443,76;156;5,2;2;6,67
"231180 RUSSAS";578;578;262124,78;199095,27;5249,85;-;54839,24;2940,42;-;453,50;453,50;1578;2,7;9;1,56
"231190 SABOEIRO";12;12;2876,61;2018,16;-;-;858,45;-;-;239,72;239,72;42;3,5;1;8,33
"231195 SALITRE";30;30;9927,75;8344,70;-;-;1583,05;-;-;330,93;330,93;104;3,5;1;3,33
"231200 SANTANA DO ACARAU";45;45;19339,75;16067,73;-;-;3272,02;-;-;429,77;429,77;200;4,4;-;-
"231210 SANTANA DO CARIRI";38;38;12347,22;10808,41;-;-;1538,81;-;-;324,93;324,93;195;5,1;5;13,16
"231220 SANTA QUITERIA";82;82;45612,62;32106,23;-;-;13506,39;-;-;556,25;556,25;270;3,3;2;2,44
"231230 SAO BENEDITO";108;108;65336,63;45976,09;-;-;19360,54;-;-;604,97;604,97;335;3,1;1;0,93
"231240 SAO GONCALO DO AMARANTE";214;214;321884,11;257889,09;-;-;63995,02;-;-;1504,13;1504,13;1088;5,1;6;2,80
"231270 SENADOR POMPEU";49;49;17536,83;15291,31;-;-;2245,52;-;-;357,89;357,89;186;3,8;4;8,16
"231290 SOBRAL";3063;3063;6054557,88;4671062,23;148091,14;-;1175363,73;60040,78;-;1976,68;1976,68;21925;7,2;104;3,40
"231300 SOLONOPOLE";39;39;19632,16;17115,47;-;-;2516,69;-;-;503,39;503,39;204;5,2;5;12,82
"231310 TABULEIRO DO NORTE";142;142;70670,45;48981,18;3732,88;-;15732,00;2224,39;-;497,68;497,68;473;3,3;4;2,82
"231320 TAMBORIL";55;55;25529,77;20767,64;-;-;4762,13;-;-;464,18;464,18;142;2,6;3;5,45
"231325 TARRAFAS";11;11;5830,10;5099,57;-;-;730,53;-;-;530,01;530,01;51;4,6;-;-
"231330 TAUA";1004;1004;576422,45;475318,81;-;-;101103,64;-;-;574,13;574,13;2722;2,7;21;2,09
"231335 TEJUCUOCA";11;11;3794,87;3249,52;-;-;545,35;-;-;344,99;344,99;43;3,9;-;-
"231340 TIANGUA";688;688;554556,03;416743,60;-;-;137812,43;-;-;806,04;806,04;2684;3,9;22;3,20
"231350 TRAIRI";81;81;39747,25;34103,82;-;-;5643,43;-;-;490,71;490,71;345;4,3;3;3,70
"231355 TURURU";8;8;2966,42;2342,42;-;-;624,00;-;-;370,80;370,80;17;2,1;-;-
"231360 UBAJARA";91;91;36470,42;30460,70;-;-;6009,72;-;-;400,77;400,77;240;2,6;-;-
"231370 UMARI";7;7;2406,08;2180,28;-;-;225,80;-;-;343,73;343,73;17;2,4;-;-
"231375 UMIRIM";5;5;2537,32;2098,96;-;-;438,36;-;-;507,46;507,46;25;5,0;-;-
"231380 URUBURETAMA";16;16;7497,12;6126,08;-;-;1371,04;-;-;468,57;468,57;89;5,6;-;-
"231390 URUOCA";5;5;1749,42;1500,53;-;-;248,89;-;-;349,88;349,88;19;3,8;-;-
"231395 VARJOTA";22;22;11282,59;9127,15;-;-;2155,44;-;-;512,85;512,85;91;4,1;-;-
"231400 VARZEA ALEGRE";430;430;190109,68;149682,99;-;-;40426,69;-;-;442,12;442,12;1073;2,5;14;3,26
"231410 VICOSA DO CEARA";193;193;102145,77;73159,40;-;-;28986,37;-;-;529,25;529,25;698;3,6;5;2,59
"240020 ACU";164;164;214375,46;119092,55;40475,93;-;33189,13;21617,85;-;1307,17;1307,17;553;3,4;8;4,88
"240050 ALEXANDRIA";428;428;264795,60;185072,03;-;-;79723,57;-;-;618,68;618,68;841;2,0;2;0,47
"240060 ALMINO AFONSO";127;127;157607,28;72659,57;-;52079,76;22448,11;-;10419,84;1241,00;1241,00;154;1,2;-;-
"240070 ALTO DO RODRIGUES";6;6;3573,77;3170,87;-;-;402,90;-;-;595,63;595,63;34;5,7;-;-
"240080 ANGICOS";29;29;13389,85;9405,91;-;-;3983,94;-;-;461,72;461,72;57;2,0;-;-
"240090 ANTONIO MARTINS";38;38;16027,07;12982,18;-;-;3044,89;-;-;421,76;421,76;139;3,7;-;-
"240100 APODI";155;155;128813,03;82252,02;13902,85;-;25069,21;7588,95;-;831,05;831,05;522;3,4;4;2,58
"240110 AREIA BRANCA";52;52;21990,76;17624,09;-;-;4366,67;-;-;422,90;422,90;195;3,8;2;3,85
"240145 BARAUNA";15;15;6534,81;5663,71;-;-;871,10;-;-;435,65;435,65;68;4,5;1;6,67
"240180 BREJINHO";7;7;2172,73;1867,93;-;-;304,80;-;-;310,39;310,39;26;3,7;-;-
"240200 CAICO";521;521;440584,68;326550,17;20578,66;-;85445,71;8010,14;-;845,65;845,65;1543;3,0;21;4,03
"240230 CARAUBAS";52;52;47098,59;25619,60;8047,12;-;9036,11;4395,76;-;905,74;905,74;153;2,9;1;1,92
"240250 CARNAUBAIS";4;4;1462,08;1266,46;-;-;195,62;-;-;365,52;365,52;19;4,8;1;25,00
"240260 CEARA-MIRIM";263;263;117999,56;86018,02;-;-;31981,54;-;-;448,67;448,67;919;3,5;6;2,28
"240270 CERRO CORA";9;9;3639,68;3133,81;-;-;505,87;-;-;404,41;404,41;36;4,0;-;-
"240280 CORONEL EZEQUIEL";1;1;367,44;302,30;-;-;65,14;-;-;367,44;367,44;3;3,0;-;-
"240290 CORONEL JOAO PESSOA";1;1;324,90;285,40;-;-;39,50;-;-;324,90;324,90;1;1,0;-;-
"240310 CURRAIS NOVOS";444;444;634144,40;427302,61;53909,82;-;134300,41;18631,56;-;1428,25;1428,25;912;2,1;10;2,25
"240320 DOUTOR SEVERIANO";7;7;2772,83;2391,35;-;-;381,48;-;-;396,12;396,12;40;5,7;-;-
"240325 PARNAMIRIM";796;796;1006780,44;769123,36;-;-;237657,08;-;-;1264,80;1264,80;3306;4,2;14;1,76
"240330 ENCANTO";2;2;801,10;692,07;-;-;109,03;-;-;400,55;400,55;7;3,5;-;-
"240340 EQUADOR";7;7;2712,74;2190,71;-;-;522,03;-;-;387,53;387,53;31;4,4;-;-
"240360 EXTREMOZ";34;34;10429,26;9072,96;-;-;1356,30;-;-;306,74;306,74;145;4,3;1;2,94
"240370 FELIPE GUERRA";1;1;590,42;512,07;-;-;78,35;-;-;590,42;590,42;6;6,0;-;-
"240400 FRUTUOSO GOMES";25;25;12739,17;10203,80;-;-;2535,37;-;-;509,57;509,57;119;4,8;-;-
"240420 GOIANINHA";10;10;3736,03;3264,58;-;-;471,45;-;-;373,60;373,60;51;5,1;2;20,00
"240450 GUAMARE";86;86;43258,58;31609,47;-;-;11649,11;-;-;503,01;503,01;250;2,9;2;2,33
"240520 JANDUIS";26;26;10393,14;8950,60;-;-;1442,54;-;-;399,74;399,74;119;4,6;4;15,38
"240530 JANUARIO CICCO";5;5;1210,18;1056,54;-;-;153,64;-;-;242,04;242,04;31;6,2;-;-
"240560 JARDIM DE PIRANHAS";10;10;8102,61;7453,02;-;-;649,59;-;-;810,26;810,26;93;9,3;-;-
"240570 JARDIM DO SERIDO";19;19;8755,78;7814,84;-;-;940,94;-;-;460,83;460,83;49;2,6;1;5,26
"240580 JOAO CAMARA";98;98;125954,32;62690,78;28849,11;-;18974,17;15440,26;-;1285,25;1285,25;541;5,5;4;4,08
"240600 JOSE DA PENHA";5;5;1866,46;1612,92;-;-;253,54;-;-;373,29;373,29;26;5,2;-;-
"240610 JUCURUTU";58;58;32027,77;23761,19;-;-;8266,58;-;-;552,20;552,20;138;2,4;3;5,17
"240650 LAGOA NOVA";8;8;3885,59;3448,20;-;-;437,39;-;-;485,70;485,70;35;4,4;-;-
"240670 LAJES";35;35;17175,30;12841,38;-;-;4333,92;-;-;490,72;490,72;141;4,0;1;2,86
"240690 LUCRECIA";26;26;10291,52;9008,03;-;-;1283,49;-;-;395,83;395,83;52;2,0;-;-
"240710 MACAIBA";137;137;191502,25;148241,26;-;-;43260,99;-;-;1397,83;1397,83;895;6,5;7;5,11
"240720 MACAU";48;48;21287,27;16910,91;-;-;4376,36;-;-;443,48;443,48;231;4,8;2;4,17
"240725 MAJOR SALES";8;8;3279,53;2868,50;-;-;411,03;-;-;409,94;409,94;51;6,4;-;-
"240740 MARTINS";24;24;9688,74;8317,78;-;-;1370,96;-;-;403,70;403,70;79;3,3;1;4,17
"240760 MESSIAS TARGINO";3;3;864,58;783,44;-;-;81,14;-;-;288,19;288,19;10;3,3;-;-
"240780 MONTE ALEGRE";18;18;6389,69;5508,24;-;-;881,45;-;-;354,98;354,98;89;4,9;-;-
"240800 MOSSORO";2406;2402;4927445,72;3722961,12;23376,22;-;1168615,19;12493,19;-;2047,98;2051,39;12489;5,2;146;6,08
"240810 NATAL";9386;9263;19020076,35;14815966,50;26577,99;-;4168361,61;9170,25;-;2026,43;2053,34;47879;5,2;289;3,12
"240830 NOVA CRUZ";23;23;10328,26;8773,51;-;-;1554,75;-;-;449,05;449,05;150;6,5;9;39,13
"240890 PARELHAS";17;17;8195,43;7431,27;-;-;764,16;-;-;482,08;482,08;105;6,2;1;5,88
"240910 PASSA E FICA";17;17;7269,77;6320,20;-;-;949,57;-;-;427,63;427,63;62;3,6;2;11,76
"240930 PATU";14;14;5194,90;4484,95;-;-;709,95;-;-;371,06;371,06;81;5,8;-;-
"240940 PAU DOS FERROS";564;564;490257,02;340654,46;18606,35;20560,74;100395,91;10039,56;-;869,25;869,25;2510;4,5;21;3,72
"240980 PEDRO VELHO";7;7;2021,82;1698,85;-;-;322,97;-;-;288,83;288,83;48;6,9;-;-
"240990 PENDENCIAS";2;2;1069,86;926,37;-;-;143,49;-;-;534,93;534,93;15;7,5;-;-
"241000 PILOES";2;2;937,96;806,19;-;-;131,77;-;-;468,98;468,98;3;1,5;-;-
"241030 SERRA CAIADA";5;5;2439,70;2186,42;-;-;253,28;-;-;487,94;487,94;37;7,4;-;-
"241060 RAFAEL GODEIRO";7;7;3563,41;3025,23;-;-;538,18;-;-;509,06;509,06;29;4,1;-;-
"241070 RIACHO DA CRUZ";3;3;884,41;761,17;-;-;123,24;-;-;294,80;294,80;2;0,7;-;-
"241120 SANTA CRUZ";659;659;377180,42;246903,35;-;-;130277,07;-;-;572,35;572,35;1959;3,0;2;0,30
"241140 SANTANA DO MATOS";16;16;7496,70;6724,80;-;-;771,90;-;-;468,54;468,54;55;3,4;2;12,50
"241142 SANTANA DO SERIDO";2;2;1180,84;1024,14;-;-;156,70;-;-;590,42;590,42;7;3,5;-;-
"241150 SANTO ANTONIO";240;240;239514,61;136561,03;39473,70;-;42225,03;21254,85;-;997,98;997,98;1064;4,4;18;7,50
"241200 SAO GONCALO DO AMARANTE";209;209;147792,10;95033,91;-;11859,28;34879,53;-;6019,38;707,14;707,14;988;4,7;11;5,26
"241220 SAO JOSE DE MIPIBU";384;384;201246,48;123644,32;-;-;77602,16;-;-;524,08;524,08;1025;2,7;-;-
"241230 SAO JOSE DO CAMPESTRE";6;6;2927,04;2585,33;-;-;341,71;-;-;487,84;487,84;17;2,8;-;-
"241240 SAO JOSE DO SERIDO";1;1;604,12;487,40;-;-;116,72;-;-;604,12;604,12;2;2,0;-;-
"241250 SAO MIGUEL";3;3;904,38;784,19;-;-;120,19;-;-;301,46;301,46;13;4,3;-;-
"241260 SAO PAULO DO POTENGI";66;66;50808,05;46107,34;-;-;4700,71;-;-;769,82;769,82;395;6,0;9;13,64
"241280 SAO RAFAEL";10;10;4816,52;4279,56;-;-;536,96;-;-;481,65;481,65;25;2,5;2;20,00
"241300 SAO VICENTE";3;3;1135,77;919,95;-;-;215,82;-;-;378,59;378,59;8;2,7;-;-
"241330 SERRA DE SAO BENTO";6;6;2889,74;2605,09;-;-;284,65;-;-;481,62;481,62;45;7,5;-;-
"241335 SERRA DO MEL";8;8;3278,34;2831,94;-;-;446,40;-;-;409,79;409,79;35;4,4;-;-
"241340 SERRA NEGRA DO NORTE";6;6;2398,98;2054,63;-;-;344,35;-;-;399,83;399,83;29;4,8;-;-
"241355 SERRINHA DOS PINTOS";14;14;5441,16;4771,61;-;-;669,55;-;-;388,65;388,65;28;2,0;-;-
"241360 SEVERIANO MELO";3;3;1057,30;909,06;-;-;148,24;-;-;352,43;352,43;9;3,0;-;-
"241380 TABOLEIRO GRANDE";2;2;680,20;621,59;-;-;58,61;-;-;340,10;340,10;14;7,0;-;-
"241400 TANGARA";11;11;3211,28;2752,91;-;-;458,37;-;-;291,93;291,93;115;10,5;1;9,09
"241410 TENENTE ANANIAS";181;181;190888,14;84886,77;-;42623,34;40616,35;-;22761,68;1054,63;1054,63;511;2,8;-;-
"241420 TIBAU DO SUL";9;9;4598,33;4062,42;-;-;535,91;-;-;510,93;510,93;41;4,6;1;11,11
"241440 TOUROS";28;28;13509,19;11674,82;-;-;1834,37;-;-;482,47;482,47;126;4,5;5;17,86
"241460 UPANEMA";7;7;3247,01;2883,34;-;-;363,67;-;-;463,86;463,86;30;4,3;2;28,57
"241475 VENHA-VER";2;2;936,10;807,12;-;-;128,98;-;-;468,05;468,05;4;2,0;-;-
"250010 AGUA BRANCA";29;29;8825,79;7464,47;-;-;1361,32;-;-;304,34;304,34;114;3,9;-;-
"250030 ALAGOA GRANDE";36;36;16767,31;12627,29;-;-;4140,02;-;-;465,76;465,76;101;2,8;2;5,56
"250040 ALAGOA NOVA";29;29;13294,23;11772,12;-;-;1522,11;-;-;458,42;458,42;130;4,5;2;6,90
"250070 SAO JOAO DO RIO DO PEIXE";21;21;10715,31;9294,41;-;-;1420,90;-;-;510,25;510,25;116;5,5;-;-
"250110 AREIA";16;16;5415,90;4657,27;-;-;758,63;-;-;338,49;338,49;63;3,9;2;12,50
"250130 AROEIRAS";49;49;21336,73;18615,28;-;-;2721,45;-;-;435,44;435,44;182;3,7;4;8,16
"250150 BANANEIRAS";11;11;4289,88;3343,84;-;-;946,04;-;-;389,99;389,99;25;2,3;-;-
"250180 BAYEUX";92;92;62535,98;42221,45;-;-;20314,53;-;-;679,74;679,74;211;2,3;-;-
"250190 BELEM";13;13;6300,33;5408,50;-;-;891,83;-;-;484,64;484,64;57;4,4;2;15,38
"250200 BELEM DO BREJO DO CRUZ";6;6;2549,04;2248,77;-;-;300,27;-;-;424,84;424,84;10;1,7;-;-
"250240 BONITO DE SANTA FE";14;14;5760,33;5089,44;-;-;670,89;-;-;411,45;411,45;46;3,3;-;-
"250250 BOQUEIRAO";17;17;7671,99;6561,58;-;-;1110,41;-;-;451,29;451,29;72;4,2;1;5,88
"250280 BREJO DO CRUZ";22;22;9196,47;8090,73;-;-;1105,74;-;-;418,02;418,02;76;3,5;-;-
"250300 CAAPORA";7;7;3276,60;2723,49;-;-;553,11;-;-;468,09;468,09;35;5,0;1;14,29
"250320 CABEDELO";149;149;83269,94;61121,94;-;-;22148,00;-;-;558,86;558,86;555;3,7;10;6,71
"250350 CACIMBA DE DENTRO";1;1;443,40;267,60;-;-;175,80;-;-;443,40;443,40;1;1,0;-;-
"250370 CAJAZEIRAS";702;702;546157,03;430929,69;-;-;115227,34;-;-;778,00;778,00;3736;5,3;31;4,42
"250400 CAMPINA GRANDE";5278;5139;7906313,76;5601505,68;424671,55;-;1660142,88;219993,65;-;1497,98;1538,49;29276;5,7;241;4,69
"250430 CATOLE DO ROCHA";170;170;75558,40;58420,55;427,52;-;16499,88;210,45;-;444,46;444,46;404;2,4;5;2,94
"250440 CONCEICAO";60;60;24769,36;21522,30;-;-;3247,06;-;-;412,82;412,82;199;3,3;-;-
"250480 COREMAS";36;36;14761,71;11879,08;-;-;2882,63;-;-;410,05;410,05;92;2,6;-;-
"250510 CUITE";45;45;24593,69;18932,89;-;-;5660,80;-;-;546,53;546,53;164;3,6;2;4,44
"250600 ESPERANCA";35;35;14480,55;13008,34;-;-;1472,21;-;-;413,73;413,73;196;5,6;1;2,86
"250630 GUARABIRA";592;592;469956,09;342183,31;-;-;127772,78;-;-;793,84;793,84;2639;4,5;34;5,74
"250690 ITABAIANA";157;157;90712,00;67762,57;-;-;22949,43;-;-;577,78;577,78;484;3,1;6;3,82
"250700 ITAPORANGA";183;183;83994,92;62840,92;-;-;21154,00;-;-;458,99;458,99;488;2,7;7;3,83
"250710 ITAPOROROCA";14;14;6581,09;4297,49;-;-;2283,60;-;-;470,08;470,08;14;1,0;-;-
"250740 JERICO";7;7;3259,09;2828,34;-;-;430,75;-;-;465,58;465,58;27;3,9;-;-
"250750 JOAO PESSOA";6954;6874;12174882,64;9556809,95;35644,28;-;2572299,11;10129,30;-;1750,77;1771,15;41326;6,0;283;4,12
"250770 JUAZEIRINHO";7;7;2885,62;2499,75;-;-;385,87;-;-;412,23;412,23;56;8,0;-;-
"250800 JURU";3;3;1350,72;1057,07;-;-;293,65;-;-;450,24;450,24;8;2,7;-;-
"250830 LAGOA SECA";10;10;3498,90;3116,14;-;-;382,76;-;-;349,89;349,89;42;4,2;-;-
"250890 MAMANGUAPE";543;543;667570,60;456090,68;37209,18;-;154900,24;19370,50;-;1229,41;1229,41;1965;3,6;33;6,08
"250920 MASSARANDUBA";4;4;1394,58;1243,19;-;-;151,39;-;-;348,64;348,64;9;2,3;2;50,00
"250970 MONTEIRO";350;350;170856,72;124914,55;-;-;45942,17;-;-;488,16;488,16;1290;3,7;14;4,00
"251080 PATOS";1151;1151;1004853,66;738864,76;-;-;265988,90;-;-;873,03;873,03;4990;4,3;60;5,21
"251090 PAULISTA";20;20;7856,02;6934,76;-;-;921,26;-;-;392,80;392,80;97;4,8;1;5,00
"251110 PEDRA LAVRADA";22;22;9051,24;7166,62;-;-;1884,62;-;-;411,42;411,42;40;1,8;-;-
"251120 PEDRAS DE FOGO";58;58;30499,11;25260,18;-;-;5238,93;-;-;525,85;525,85;279;4,8;10;17,24
"251130 PIANCO";177;177;158260,57;122005,21;-;-;36255,36;-;-;894,13;894,13;595;3,4;11;6,21
"251140 PICUI";256;256;117543,67;97490,22;-;-;20053,45;-;-;459,15;459,15;938;3,7;21;8,20
"251200 POCINHOS";7;7;2531,82;2216,47;-;-;315,35;-;-;361,69;361,69;48;6,9;-;-
"251210 POMBAL";219;219;147475,92;87742,07;16686,06;-;34192,46;8855,33;-;673,41;673,41;774;3,5;9;4,11
"251230 PRINCESA ISABEL";121;121;64572,02;46406,74;-;-;18165,28;-;-;533,65;533,65;337;2,8;3;2,48
"251250 QUEIMADAS";198;198;102144,38;71931,03;-;-;30213,35;-;-;515,88;515,88;512;2,6;4;2,02
"251340 SANTA LUZIA";30;30;20949,67;14492,02;-;-;6457,65;-;-;698,32;698,32;70;2,3;-;-
"251370 SANTA RITA";1030;1030;3814986,20;2970416,71;-;-;844569,49;-;-;3703,87;3703,87;6244;6,1;40;3,88
"251390 SAO BENTO";60;60;28422,10;20443,25;-;-;7978,85;-;-;473,70;473,70;159;2,6;1;1,67
"251450 SAO JOSE DE PIRANHAS";14;14;5436,04;4799,71;-;-;636,33;-;-;388,29;388,29;70;5,0;1;7,14
"251490 SAO MAMEDE";1;1;598,42;520,07;-;-;78,35;-;-;598,42;598,42;3;3,0;-;-
"251530 SAPE";46;46;19720,43;16345,74;-;-;3374,69;-;-;428,70;428,70;321;7,0;9;19,57
"251540 SAO VICENTE DO SERIDO";10;10;4150,12;3390,99;-;-;759,13;-;-;415,01;415,01;32;3,2;-;-
"251550 SERRA BRANCA";52;52;22116,53;17412,98;-;-;4703,55;-;-;425,32;425,32;143;2,8;1;1,92
"251600 SOLANEA";172;172;151393,67;98464,14;-;-;52929,53;-;-;880,20;880,20;172;1,0;-;-
"251610 SOLEDADE";9;9;3051,91;2694,22;-;-;357,69;-;-;339,10;339,10;35;3,9;-;-
"251620 SOUSA";380;380;351035,92;280730,56;-;-;70305,36;-;-;923,78;923,78;1777;4,7;21;5,53
"251630 SUME";93;93;44457,61;33294,86;-;-;11162,75;-;-;478,04;478,04;289;3,1;4;4,30
"251650 TAPEROA";90;90;30231,30;26668,71;-;-;3562,59;-;-;335,90;335,90;428;4,8;5;5,56
"251660 TAVARES";91;91;18640,28;16141,91;-;-;2498,37;-;-;204,84;204,84;110;1,2;-;-
"251690 UIRAUNA";143;143;50136,61;44125,00;-;-;6011,61;-;-;350,61;350,61;370;2,6;-;-
"260010 AFOGADOS DA INGAZEIRA";762;762;440232,81;267169,76;48878,56;-;100411,05;23773,44;-;577,73;577,73;1936;2,5;13;1,71
"260020 AFRANIO";53;53;33396,98;18203,08;5704,88;-;6276,28;3212,74;-;630,13;630,13;195;3,7;2;3,77
"260030 AGRESTINA";128;124;116314,44;97074,01;-;-;19240,43;-;-;908,71;938,02;758;6,1;3;2,42
"260040 AGUA PRETA";16;16;6193,22;5430,38;-;-;762,84;-;-;387,08;387,08;83;5,2;1;6,25
"260050 AGUAS BELAS";27;27;10180,36;7798,32;-;-;2382,04;-;-;377,05;377,05;107;4,0;-;-
"260060 ALAGOINHA";22;22;17808,68;7647,00;4337,87;-;3389,18;2434,63;-;809,49;809,49;60;2,7;-;-
"260070 ALIANCA";8;8;4812,89;3692,33;-;-;1120,56;-;-;601,61;601,61;16;2,0;-;-
"260080 ALTINHO";9;9;3936,25;3401,92;-;-;534,33;-;-;437,36;437,36;54;6,0;-;-
"260090 AMARAJI";14;14;6937,00;5336,90;-;-;1600,10;-;-;495,50;495,50;32;2,3;-;-
"260100 ANGELIM";9;9;3308,21;3034,11;-;-;274,10;-;-;367,58;367,58;23;2,6;-;-
"260110 ARARIPINA";704;704;546149,95;383141,25;24489,09;-;125136,16;13383,45;-;775,78;775,78;3170;4,5;12;1,70
"260120 ARCOVERDE";1155;1155;885008,22;644889,88;20512,69;-;206637,51;12968,14;-;766,24;766,24;3345;2,9;52;4,50
"260130 BARRA DE GUABIRABA";6;6;1232,30;940,55;-;-;291,75;-;-;205,38;205,38;33;5,5;1;16,67
"260140 BARREIROS";164;164;173362,90;67488,05;46673,01;-;32384,17;26817,67;-;1057,09;1057,09;438;2,7;5;3,05
"260150 BELEM DE MARIA";2;2;970,59;769,08;-;-;201,51;-;-;485,30;485,30;7;3,5;-;-
"260160 BELEM DE SAO FRANCISCO";7;7;1872,84;1678,70;-;-;194,14;-;-;267,55;267,55;22;3,1;-;-
"260170 BELO JARDIM";63;63;38502,11;25214,97;3081,55;-;8556,51;1649,08;-;611,14;611,14;218;3,5;2;3,17
"260180 BETANIA";7;7;1366,61;1146,15;-;-;220,46;-;-;195,23;195,23;39;5,6;-;-
"260190 BEZERROS";355;355;692929,44;482094,55;37940,53;-;155706,11;17188,25;-;1951,91;1951,91;1423;4,0;10;2,82
"260200 BODOCO";40;40;17934,29;15518,17;-;-;2416,12;-;-;448,36;448,36;248;6,2;1;2,50
"260210 BOM CONSELHO";95;95;47939,93;36687,28;-;-;11252,65;-;-;504,63;504,63;318;3,3;3;3,16
"260220 BOM JARDIM";9;9;3080,35;2443,50;-;-;636,85;-;-;342,26;342,26;68;7,6;-;-
"260230 BONITO";55;55;33287,46;23216,51;-;-;10070,95;-;-;605,23;605,23;129;2,3;2;3,64
"260240 BREJAO";15;15;5952,57;5375,63;-;-;576,94;-;-;396,84;396,84;72;4,8;2;13,33
"260250 BREJINHO";7;7;2632,05;2307,51;-;-;324,54;-;-;376,01;376,01;28;4,0;1;14,29
"260260 BREJO DA MADRE DE DEUS";12;12;4498,42;3475,44;-;-;1022,98;-;-;374,87;374,87;40;3,3;1;8,33
"260280 BUIQUE";89;89;32483,35;25411,19;-;-;7072,16;-;-;364,98;364,98;291;3,3;1;1,12
"260290 CABO DE SANTO AGOSTINHO";807;807;1452468,92;1078561,60;6265,91;-;364211,90;3429,51;-;1799,84;1799,84;4286;5,3;38;4,71
"260300 CABROBO";83;83;41556,20;29411,22;-;-;12144,98;-;-;500,68;500,68;183;2,2;4;4,82
"260310 CACHOEIRINHA";16;16;6433,27;5702,12;-;-;731,15;-;-;402,08;402,08;105;6,6;1;6,25
"260320 CAETES";26;26;11954,60;9291,90;-;-;2662,70;-;-;459,79;459,79;87;3,3;-;-
"260330 CALCADO";6;6;3073,62;2851,62;-;-;222,00;-;-;512,27;512,27;17;2,8;-;-
"260340 CALUMBI";2;2;469,45;400,97;-;-;68,48;-;-;234,73;234,73;8;4,0;-;-
"260345 CAMARAGIBE";108;108;89590,90;30467,03;22657,47;-;20762,07;15704,33;-;829,55;829,55;90;0,8;-;-
"260350 CAMOCIM DE SAO FELIX";15;15;5377,49;4783,01;-;-;594,48;-;-;358,50;358,50;64;4,3;-;-
"260360 CAMUTANGA";6;6;1135,26;1040,32;-;-;94,94;-;-;189,21;189,21;30;5,0;-;-
"260370 CANHOTINHO";60;60;28765,61;21089,30;-;-;7676,31;-;-;479,43;479,43;60;1,0;-;-
"260380 CAPOEIRAS";28;28;8387,41;6677,79;-;-;1709,62;-;-;299,55;299,55;106;3,8;-;-
"260390 CARNAIBA";48;48;34638,94;17647,11;6778,92;-;6542,65;3670,26;-;721,64;721,64;178;3,7;-;-
"260392 CARNAUBEIRA DA PENHA";8;8;2565,58;2229,34;-;-;336,24;-;-;320,70;320,70;43;5,4;-;-
"260400 CARPINA";103;103;78880,84;39608,10;16606,19;-;13579,69;9086,86;-;765,83;765,83;561;5,4;4;3,88
"260410 CARUARU";3679;3679;4498159,50;3406468,91;62891,03;-;988168,74;40630,82;-;1222,66;1222,66;15180;4,1;159;4,32
"260415 CASINHAS";9;9;4475,16;4009,10;-;-;466,06;-;-;497,24;497,24;42;4,7;1;11,11
"260420 CATENDE";17;17;9207,39;8082,69;-;-;1124,70;-;-;541,61;541,61;77;4,5;1;5,88
"260430 CEDRO";7;7;2914,11;2527,77;-;-;386,34;-;-;416,30;416,30;29;4,1;1;14,29
"260450 CHA GRANDE";40;40;22187,58;12163,20;3106,26;-;4941,29;1976,83;-;554,69;554,69;131;3,3;1;2,50
"260460 CONDADO";5;5;1141,64;963,30;-;-;178,34;-;-;228,33;228,33;21;4,2;2;40,00
"260470 CORRENTES";25;25;9419,35;6918,27;-;-;2501,08;-;-;376,77;376,77;42;1,7;-;-
"260480 CORTES";52;52;51383,04;24074,20;12174,80;-;8578,66;6555,38;-;988,14;988,14;170;3,3;-;-
"260490 CUMARU";19;19;9298,68;8295,42;-;-;1003,26;-;-;489,40;489,40;102;5,4;-;-
"260500 CUPIRA";10;10;3705,89;3060,86;-;-;645,03;-;-;370,59;370,59;48;4,8;1;10,00
