Per�odo:Dez/2023
"Município";"AIH_aprovadas";"Internações";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"110130 MIRANTE DA SERRA";32;32;20620,48;18496,73;-;-;2123,75;-;-;644,39;644,39;110;3,4;1;3,13
"110140 MONTE NEGRO";113;113;62433,35;44798,66;-;-;17634,69;-;-;552,51;552,51;201;1,8;-;-
"110143 NOVA UNIAO";3;3;1747,26;1512,21;-;-;235,05;-;-;582,42;582,42;13;4,3;-;-
"110145 PARECIS";65;65;15759,42;13387,00;-;-;2372,42;-;-;242,45;242,45;62;1,0;-;-
"110146 PIMENTEIRAS DO OESTE";3;3;1005,25;859,17;-;-;146,08;-;-;335,08;335,08;11;3,7;-;-
"110148 SAO FELIPE D'OESTE";4;4;1550,38;1355,10;-;-;195,28;-;-;387,59;387,59;7;1,8;-;-
"110149 SAO FRANCISCO DO GUAPORE";87;87;37536,72;29320,92;-;-;8215,80;-;-;431,46;431,46;254;2,9;1;1,15
"110150 SERINGUEIRAS";94;94;42151,29;31012,82;-;-;11138,47;-;-;448,42;448,42;219;2,3;-;-
"110155 TEIXEIROPOLIS";3;3;762,26;661,40;-;-;100,86;-;-;254,09;254,09;7;2,3;-;-
"110160 THEOBROMA";5;5;1542,20;1347,96;-;-;194,24;-;-;308,44;308,44;24;4,8;-;-
"110170 URUPA";41;41;21096,28;16614,44;-;-;4481,84;-;-;514,54;514,54;98;2,4;1;2,44
"110175 VALE DO ANARI";10;10;3571,61;3093,03;-;-;478,58;-;-;357,16;357,16;36;3,6;-;-
"110180 VALE DO PARAISO";25;25;7615,90;6584,26;-;-;1031,64;-;-;304,64;304,64;74;3,0;-;-
"120001 ACRELANDIA";12;12;5200,10;4501,69;-;-;698,41;-;-;433,34;433,34;32;2,7;1;8,33
"120005 ASSIS BRASIL";49;49;16021,87;13052,23;-;-;2969,64;-;-;326,98;326,98;123;2,5;-;-
"120010 BRASILEIA";196;196;88629,67;63036,21;-;-;25593,46;-;-;452,19;452,19;651;3,3;7;3,57
"120020 CRUZEIRO DO SUL";947;947;493872,66;355554,29;-;-;138318,37;-;-;521,51;521,51;3753;4,0;20;2,11
"120030 FEIJO";71;71;26536,60;19085,75;-;-;7450,85;-;-;373,75;373,75;174;2,5;-;-
"120033 MANCIO LIMA";70;70;20596,28;17460,92;-;-;3135,36;-;-;294,23;294,23;243;3,5;1;1,43
"120034 MANOEL URBANO";33;33;10498,57;8651,16;-;-;1847,41;-;-;318,14;318,14;101;3,1;-;-
"120035 MARECHAL THAUMATURGO";31;31;8592,82;7023,88;-;-;1568,94;-;-;277,19;277,19;69;2,2;-;-
"120038 PLACIDO DE CASTRO";87;87;38685,14;29924,80;-;-;8760,34;-;-;444,66;444,66;252;2,9;-;-
"120039 PORTO WALTER";32;32;8042,27;6067,06;-;-;1975,21;-;-;251,32;251,32;47;1,5;-;-
"120040 RIO BRANCO";1991;1991;2594180,03;1981464,83;-;-;612715,20;-;-;1302,95;1302,95;11518;5,8;64;3,21
"120042 RODRIGUES ALVES";28;28;5386,89;4656,41;-;-;730,48;-;-;192,39;192,39;49;1,8;-;-
"120043 SANTA ROSA DO PURUS";29;29;8620,55;6938,47;-;-;1682,08;-;-;297,26;297,26;44;1,5;-;-
"120045 SENADOR GUIOMARD";44;44;14225,62;12245,30;-;-;1980,32;-;-;323,31;323,31;146;3,3;1;2,27
"120050 SENA MADUREIRA";133;133;54268,26;40658,35;-;-;13609,91;-;-;408,03;408,03;383;2,9;2;1,50
"120060 TARAUACA";223;223;96033,12;68015,07;-;-;28018,05;-;-;430,64;430,64;475;2,1;2;0,90
"120070 XAPURI";55;55;14436,64;12204,71;-;-;2231,93;-;-;262,48;262,48;173;3,1;1;1,82
"130002 ALVARAES";57;57;23520,49;15972,92;-;-;7547,57;-;-;412,64;412,64;203;3,6;3;5,26
"130006 AMATURA";24;24;13998,37;9243,56;-;-;4754,81;-;-;583,27;583,27;61;2,5;-;-
"130008 ANAMA";141;141;45474,90;37118,58;-;-;8356,32;-;-;322,52;322,52;477;3,4;-;-
"130010 ANORI";200;200;73766,36;62430,42;-;-;11335,94;-;-;368,83;368,83;753;3,8;-;-
"130014 APUI";89;89;46330,03;33488,04;-;-;12841,99;-;-;520,56;520,56;389;4,4;-;-
"130020 ATALAIA DO NORTE";34;34;13289,10;10859,94;-;-;2429,16;-;-;390,86;390,86;108;3,2;2;5,88
"130030 AUTAZES";105;105;51080,00;36602,51;-;-;14477,49;-;-;486,48;486,48;342;3,3;-;-
"130040 BARCELOS";73;73;31738,50;23293,48;-;-;8445,02;-;-;434,77;434,77;294;4,0;1;1,37
"130050 BARREIRINHA";117;117;46268,89;34123,61;-;-;12145,28;-;-;395,46;395,46;431;3,7;3;2,56
"130060 BENJAMIN CONSTANT";182;182;120665,62;81644,98;-;-;39020,64;-;-;663,00;663,00;470;2,6;1;0,55
"130063 BERURI";55;55;21104,44;14408,33;-;-;6696,11;-;-;383,72;383,72;111;2,0;2;3,64
"130068 BOA VISTA DO RAMOS";89;89;31484,00;25614,42;-;-;5869,58;-;-;353,75;353,75;316;3,6;3;3,37
"130070 BOCA DO ACRE";129;129;52487,34;37575,78;-;-;14911,56;-;-;406,88;406,88;368;2,9;3;2,33
"130080 BORBA";168;168;59993,80;47120,57;-;-;12873,23;-;-;357,11;357,11;414;2,5;-;-
"130083 CAAPIRANGA";45;45;18733,55;13984,46;-;-;4749,09;-;-;416,30;416,30;112;2,5;-;-
"130090 CANUTAMA";56;56;17534,85;13864,12;-;-;3670,73;-;-;313,12;313,12;212;3,8;-;-
"130100 CARAUARI";119;119;54304,64;38783,75;-;-;15520,89;-;-;456,34;456,34;295;2,5;2;1,68
"130110 CAREIRO";130;130;56118,56;41292,43;-;-;14826,13;-;-;431,68;431,68;325;2,5;-;-
"130120 COARI";462;462;236369,64;169149,09;-;-;67220,55;-;-;511,62;511,62;1398;3,0;8;1,73
"130130 CODAJAS";120;120;42044,53;32479,58;-;-;9564,95;-;-;350,37;350,37;328;2,7;2;1,67
"130140 EIRUNEPE";132;132;72183,13;53185,10;-;-;18998,03;-;-;546,84;546,84;479;3,6;4;3,03
"130150 ENVIRA";69;69;28956,66;20983,90;-;-;7972,76;-;-;419,66;419,66;185;2,7;1;1,45
"130160 FONTE BOA";124;124;54017,70;41461,67;-;-;12556,03;-;-;435,63;435,63;312;2,5;4;3,23
"130165 GUAJARA";39;39;13825,51;11984,77;-;-;1840,74;-;-;354,50;354,50;122;3,1;-;-
"130170 HUMAITA";129;129;64557,60;45366,63;-;-;19190,97;-;-;500,45;500,45;388;3,0;1;0,78
"130180 IPIXUNA";170;170;72254,68;56406,69;-;-;15847,99;-;-;425,03;425,03;461;2,7;-;-
"130185 IRANDUBA";87;87;41689,70;34297,15;-;-;7392,55;-;-;479,19;479,19;364;4,2;7;8,05
"130190 ITACOATIARA";405;405;221772,54;149009,32;-;-;72763,22;-;-;547,59;547,59;1493;3,7;12;2,96
"130195 ITAMARATI";60;60;23628,78;18805,34;-;-;4823,44;-;-;393,81;393,81;234;3,9;-;-
"130200 ITAPIRANGA";23;23;9604,25;7442,85;-;-;2161,40;-;-;417,58;417,58;72;3,1;-;-
"130210 JAPURA";50;50;15994,85;12240,56;-;-;3754,29;-;-;319,90;319,90;112;2,2;-;-
"130240 LABREA";11;11;6383,71;3833,82;-;-;2549,89;-;-;580,34;580,34;23;2,1;-;-
"130250 MANACAPURU";524;524;277134,75;197506,70;-;-;79628,05;-;-;528,88;528,88;1535;2,9;8;1,53
"130255 MANAQUIRI";32;32;12812,20;8536,73;-;-;4275,47;-;-;400,38;400,38;66;2,1;-;-
"130260 MANAUS";7077;7077;11764148,31;9421680,16;-;-;2342468,15;-;-;1662,31;1662,31;46799;6,6;257;3,63
"130270 MANICORE";144;144;76923,68;51717,96;-;-;25205,72;-;-;534,19;534,19;334;2,3;1;0,69
"130290 MAUES";213;213;107132,56;73332,12;-;-;33800,44;-;-;502,97;502,97;622;2,9;4;1,88
"130310 NOVA OLINDA DO NORTE";86;86;40728,40;28829,85;-;-;11898,55;-;-;473,59;473,59;233;2,7;-;-
"130320 NOVO AIRAO";84;84;37799,15;29081,80;-;-;8717,35;-;-;449,99;449,99;173;2,1;1;1,19
"130330 NOVO ARIPUANA";154;154;55319,11;42699,59;-;-;12619,52;-;-;359,22;359,22;361;2,3;1;0,65
"130340 PARINTINS";437;437;197621,36;157565,73;-;-;40055,63;-;-;452,22;452,22;1754;4,0;13;2,97
"130350 PAUINI";80;80;38337,69;27884,06;-;-;10453,63;-;-;479,22;479,22;303;3,8;1;1,25
"130353 PRESIDENTE FIGUEIREDO";68;68;31755,60;22611,33;-;-;9144,27;-;-;466,99;466,99;167;2,5;1;1,47
"130356 RIO PRETO DA EVA";22;22;12939,82;7379,76;1569,03;-;3160,67;830,36;-;588,17;588,17;58;2,6;-;-
"130360 SANTA ISABEL DO RIO NEGRO";32;32;13322,88;10581,15;-;-;2741,73;-;-;416,34;416,34;91;2,8;3;9,38
"130370 SANTO ANTONIO DO ICA";167;167;70412,00;51588,93;-;-;18823,07;-;-;421,63;421,63;340;2,0;-;-
"130390 SAO PAULO DE OLIVENCA";126;126;78264,83;67269,37;-;-;10995,46;-;-;621,15;621,15;392;3,1;1;0,79
"130395 SAO SEBASTIAO DO UATUMA";53;53;24424,89;18498,65;-;-;5926,24;-;-;460,85;460,85;138;2,6;1;1,89
"130400 SILVES";51;51;16279,42;11354,60;-;-;4924,82;-;-;319,20;319,20;119;2,3;-;-
"130406 TABATINGA";48;48;38568,57;32180,07;-;-;6388,50;-;-;803,51;803,51;322;6,7;4;8,33
"130420 TEFE";426;426;206307,92;139997,52;6086,04;-;56878,32;3346,04;-;484,29;484,29;973;2,3;2;0,47
"130423 TONANTINS";58;58;25112,02;18082,99;-;-;7029,03;-;-;432,97;432,97;170;2,9;-;-
"130430 URUCARA";71;71;36893,00;25413,65;-;-;11479,35;-;-;519,62;519,62;206;2,9;-;-
"130440 URUCURITUBA";30;30;10600,71;7884,46;-;-;2716,25;-;-;353,36;353,36;80;2,7;-;-
"140005 ALTO ALEGRE";19;19;8323,97;7139,64;-;-;1184,33;-;-;438,10;438,10;85;4,5;-;-
"140010 BOA VISTA";3245;3245;2832744,71;2262745,61;-;-;569999,10;-;-;872,96;872,96;22600;7,0;101;3,11
"140015 BONFIM";13;13;5852,20;3566,80;-;-;2285,40;-;-;450,17;450,17;11;0,8;-;-
"140020 CARACARAI";64;64;23932,02;18445,27;-;-;5486,75;-;-;373,94;373,94;175;2,7;-;-
"140023 CAROEBE";13;13;4116,83;2811,56;-;-;1305,27;-;-;316,68;316,68;25;1,9;-;-
"140040 NORMANDIA";14;14;6249,00;4588,32;-;-;1660,68;-;-;446,36;446,36;19;1,4;-;-
"140045 PACARAIMA";25;25;9897,60;7272,43;-;-;2625,17;-;-;395,90;395,90;65;2,6;-;-
"140047 RORAINOPOLIS";141;141;53307,30;36851,03;-;-;16456,27;-;-;378,07;378,07;480;3,4;1;0,71
"150010 ABAETETUBA";1237;1237;740604,29;547048,99;-;-;193555,30;-;-;598,71;598,71;4940;4,0;13;1,05
"150013 ABEL FIGUEIREDO";29;29;12004,88;8872,30;-;-;3132,58;-;-;413,96;413,96;69;2,4;-;-
"150020 ACARA";120;120;51661,50;37853,59;-;-;13807,91;-;-;430,51;430,51;439;3,7;3;2,50
"150030 AFUA";68;68;27373,15;21113,86;-;-;6259,29;-;-;402,55;402,55;257;3,8;1;1,47
"150034 AGUA AZUL DO NORTE";46;46;18473,01;15011,41;-;-;3461,60;-;-;401,59;401,59;110;2,4;2;4,35
"150040 ALENQUER";503;503;162312,88;129975,59;-;-;32337,29;-;-;322,69;322,69;1221;2,4;17;3,38
"150050 ALMEIRIM";179;179;68793,37;52816,52;-;-;15976,85;-;-;384,32;384,32;426;2,4;-;-
"150060 ALTAMIRA";910;910;1055936,77;676194,87;95035,08;-;231905,61;52801,21;-;1160,37;1160,37;4858;5,3;27;2,97
"150070 ANAJAS";134;134;53181,32;40389,50;-;-;12791,82;-;-;396,88;396,88;253;1,9;-;-
"150080 ANANINDEUA";2325;2325;4006875,79;2679411,39;359077,67;-;779595,71;188791,02;-;1723,39;1723,39;10631;4,6;45;1,94
"150085 ANAPU";167;167;69848,33;54628,67;-;-;15219,66;-;-;418,25;418,25;462;2,8;-;-
"150090 AUGUSTO CORREA";246;246;99886,79;85905,64;-;-;13981,15;-;-;406,04;406,04;887;3,6;-;-
"150095 AURORA DO PARA";94;94;37042,76;28331,15;-;-;8711,61;-;-;394,07;394,07;375;4,0;-;-
"150110 BAGRE";32;32;13531,40;9401,89;-;-;4129,51;-;-;422,86;422,86;64;2,0;-;-
"150120 BAIAO";162;162;69055,23;56748,72;-;-;12306,51;-;-;426,27;426,27;366;2,3;2;1,23
"150125 BANNACH";13;13;3304,41;2817,45;-;-;486,96;-;-;254,19;254,19;24;1,8;-;-
"150130 BARCARENA";554;554;517487,04;388277,09;-;-;129209,95;-;-;934,09;934,09;2313;4,2;5;0,90
"150140 BELEM";11137;11137;28772659,56;18963303,73;2350985,82;-;6015024,37;1443345,64;-;2583,52;2583,52;61061;5,5;423;3,80
"150145 BELTERRA";31;31;11993,47;9385,65;-;-;2607,82;-;-;386,89;386,89;111;3,6;1;3,23
"150157 BOM JESUS DO TOCANTINS";25;25;12610,18;8883,84;-;-;3726,34;-;-;504,41;504,41;55;2,2;-;-
"150170 BRAGANCA";928;928;997743,65;768178,22;-;-;229565,43;-;-;1075,15;1075,15;3799;4,1;17;1,83
"150172 BRASIL NOVO";183;183;112051,01;92076,73;-;-;19974,28;-;-;612,30;612,30;592;3,2;2;1,09
"150175 BREJO GRANDE DO ARAGUAIA";54;54;19119,21;16414,81;-;-;2704,40;-;-;354,06;354,06;144;2,7;-;-
"150178 BREU BRANCO";90;90;46655,04;33917,95;-;-;12737,09;-;-;518,39;518,39;203;2,3;-;-
"150180 BREVES";868;868;817796,78;601947,50;23475,34;-;179659,11;12714,83;-;942,16;942,16;4266;4,9;25;2,88
"150200 CACHOEIRA DO ARARI";96;96;32934,01;25627,09;-;-;7306,92;-;-;343,06;343,06;254;2,6;-;-
"150210 CAMETA";748;748;383337,88;269086,60;-;-;114251,28;-;-;512,48;512,48;2378;3,2;18;2,41
"150215 CANAA DOS CARAJAS";307;307;133193,72;96872,63;-;-;36321,09;-;-;433,86;433,86;1407;4,6;5;1,63
"150220 CAPANEMA";660;660;893011,20;644912,10;69334,65;-;145674,93;33089,52;-;1353,05;1353,05;3079;4,7;13;1,97
"150230 CAPITAO POCO";119;119;51708,98;40477,62;-;-;11231,36;-;-;434,53;434,53;382;3,2;1;0,84
"150240 CASTANHAL";1903;1903;1958344,02;1491693,87;55551,42;-;386919,76;24178,97;-;1029,08;1029,08;8679;4,6;70;3,68
"150250 CHAVES";15;15;5589,54;4167,55;-;-;1421,99;-;-;372,64;372,64;36;2,4;-;-
"150270 CONCEICAO DO ARAGUAIA";385;385;261698,42;196991,85;8464,33;-;51892,51;4349,73;-;679,74;679,74;1296;3,4;1;0,26
"150275 CONCORDIA DO PARA";52;52;16465,20;14371,98;-;-;2093,22;-;-;316,64;316,64;207;4,0;1;1,92
"150276 CUMARU DO NORTE";58;58;18602,23;15281,14;-;-;3321,09;-;-;320,73;320,73;181;3,1;-;-
"150277 CURIONOPOLIS";100;100;38622,71;32379,37;-;-;6243,34;-;-;386,23;386,23;300;3,0;-;-
"150280 CURRALINHO";130;130;60243,21;48016,92;-;-;12226,29;-;-;463,41;463,41;544;4,2;-;-
"150290 CURUCA";157;157;55896,55;47916,00;-;-;7980,55;-;-;356,03;356,03;528;3,4;4;2,55
"150293 DOM ELISEU";226;226;104866,95;68674,19;-;-;36192,76;-;-;464,01;464,01;481;2,1;1;0,44
"150295 ELDORADO DOS CARAJAS";103;103;70376,02;55016,21;-;-;15359,81;-;-;683,26;683,26;198;1,9;3;2,91
"150304 FLORESTA DO ARAGUAIA";112;112;39614,45;33044,04;-;-;6570,41;-;-;353,70;353,70;154;1,4;2;1,79
"150307 GARRAFAO DO NORTE";50;50;26355,05;20626,82;-;-;5728,23;-;-;527,10;527,10;144;2,9;1;2,00
"150309 GOIANESIA DO PARA";139;139;59197,74;46099,60;-;-;13098,14;-;-;425,88;425,88;567;4,1;-;-
"150310 GURUPA";155;155;62764,46;47369,97;-;-;15394,49;-;-;404,93;404,93;365;2,4;-;-
"150320 IGARAPE-ACU";100;100;51024,75;45176,32;-;-;5848,43;-;-;510,25;510,25;385;3,9;4;4,00
"150330 IGARAPE-MIRI";711;711;266656,71;208912,56;-;-;57744,15;-;-;375,04;375,04;2044;2,9;12;1,69
"150345 IPIXUNA DO PARA";461;461;230386,58;144951,28;24608,56;-;47482,97;13343,77;-;499,75;499,75;1375;3,0;3;0,65
"150350 IRITUIA";49;49;21004,53;18441,60;-;-;2562,93;-;-;428,66;428,66;175;3,6;2;4,08
"150360 ITAITUBA";807;807;837197,32;591620,78;55345,71;-;163800,49;26430,34;-;1037,42;1037,42;4693;5,8;37;4,58
"150370 ITUPIRANGA";133;133;62371,43;44534,16;-;-;17837,27;-;-;468,96;468,96;380;2,9;4;3,01
"150375 JACAREACANGA";75;75;27494,54;19513,96;-;-;7980,58;-;-;366,59;366,59;160;2,1;1;1,33
"150380 JACUNDA";281;281;135052,04;90734,48;9759,35;-;28923,41;5634,80;-;480,61;480,61;727;2,6;4;1,42
"150390 JURUTI";184;184;89893,72;62964,66;-;-;26929,06;-;-;488,55;488,55;404;2,2;-;-
"150400 LIMOEIRO DO AJURU";92;92;37092,06;32072,71;-;-;5019,35;-;-;403,17;403,17;292;3,2;-;-
"150405 MAE DO RIO";136;136;51225,51;40906,78;-;-;10318,73;-;-;376,66;376,66;401;2,9;4;2,94
"150420 MARABA";1434;1434;1583644,64;1241299,30;-;-;342345,34;-;-;1104,35;1104,35;7149;5,0;53;3,70
"150430 MARACANA";19;19;4989,56;4284,43;-;-;705,13;-;-;262,61;262,61;93;4,9;-;-
"150440 MARAPANIM";21;21;11297,90;10038,84;-;-;1259,06;-;-;538,00;538,00;132;6,3;2;9,52
"150442 MARITUBA";601;601;466014,03;339223,97;-;-;126790,06;-;-;775,40;775,40;2608;4,3;15;2,50
"150445 MEDICILANDIA";154;154;66895,89;47252,68;-;-;19643,21;-;-;434,39;434,39;419;2,7;-;-
"150450 MELGACO";76;76;27302,43;21468,54;-;-;5833,89;-;-;359,24;359,24;192;2,5;-;-
"150460 MOCAJUBA";141;141;69306,83;59603,30;-;-;9703,53;-;-;491,54;491,54;554;3,9;-;-
"150470 MOJU";166;166;65809,09;51071,82;-;-;14737,27;-;-;396,44;396,44;526;3,2;5;3,01
"150480 MONTE ALEGRE";239;239;84164,97;62672,11;-;-;21492,86;-;-;352,15;352,15;661;2,8;2;0,84
"150490 MUANA";182;182;71070,73;53876,27;-;-;17194,46;-;-;390,50;390,50;569;3,1;4;2,20
"150495 NOVA ESPERANCA DO PIRIA";42;42;17684,20;14335,66;-;-;3348,54;-;-;421,05;421,05;105;2,5;-;-
"150497 NOVA IPIXUNA";15;15;4357,22;3422,33;-;-;934,89;-;-;290,48;290,48;45;3,0;-;-
"150503 NOVO PROGRESSO";189;189;85728,78;67330,83;-;-;18397,95;-;-;453,59;453,59;772;4,1;1;0,53
"150506 NOVO REPARTIMENTO";104;104;54485,01;39013,36;-;-;15471,65;-;-;523,89;523,89;702;6,8;-;-
"150510 OBIDOS";208;208;88070,94;66034,50;-;-;22036,44;-;-;423,42;423,42;916;4,4;13;6,25
"150520 OEIRAS DO PARA";98;98;35504,77;29366,25;-;-;6138,52;-;-;362,29;362,29;349;3,6;-;-
"150530 ORIXIMINA";382;382;196875,52;147654,69;-;-;49220,83;-;-;515,38;515,38;1407;3,7;11;2,88
"150540 OUREM";85;85;56278,01;43787,27;-;-;12490,74;-;-;662,09;662,09;193;2,3;2;2,35
"150543 OURILANDIA DO NORTE";321;321;144060,13;117646,30;-;-;26413,83;-;-;448,79;448,79;885;2,8;3;0,93
"150548 PACAJA";207;207;104125,61;77541,77;-;-;26583,84;-;-;503,02;503,02;539;2,6;3;1,45
"150549 PALESTINA DO PARA";6;6;2097,49;1694,09;-;-;403,40;-;-;349,58;349,58;16;2,7;-;-
"150550 PARAGOMINAS";565;565;598539,10;428654,75;27583,74;-;126440,03;15860,58;-;1059,36;1059,36;2977;5,3;18;3,19
"150553 PARAUAPEBAS";615;615;527375,97;405100,92;-;-;122275,05;-;-;857,52;857,52;3181;5,2;15;2,44
"150555 PAU D'ARCO";51;51;24729,93;19171,14;-;-;5558,79;-;-;484,90;484,90;100;2,0;-;-
"150563 PICARRA";61;61;16228,65;13567,11;-;-;2661,54;-;-;266,04;266,04;218;3,6;-;-
"150565 PLACAS";115;115;28775,36;22122,53;-;-;6652,83;-;-;250,22;250,22;225;2,0;1;0,87
"150570 PONTA DE PEDRAS";94;94;33525,99;29074,30;-;-;4451,69;-;-;356,66;356,66;281;3,0;-;-
"150580 PORTEL";244;244;128292,62;94387,19;-;-;33905,43;-;-;525,79;525,79;1060;4,3;5;2,05
"150590 PORTO DE MOZ";230;230;76811,67;61361,35;-;-;15450,32;-;-;333,96;333,96;447;1,9;-;-
"150600 PRAINHA";99;99;36665,80;27197,81;-;-;9467,99;-;-;370,36;370,36;261;2,6;-;-
"150613 REDENCAO";904;904;1532077,05;1081020,25;118491,40;-;276597,59;55967,81;-;1694,78;1694,78;3888;4,3;28;3,10
"150616 RIO MARIA";98;98;38976,08;29507,07;1466,08;-;7261,73;741,20;-;397,72;397,72;282;2,9;3;3,06
"150618 RONDON DO PARA";148;148;63337,90;44916,97;-;-;18420,93;-;-;427,96;427,96;344;2,3;4;2,70
"150619 RUROPOLIS";124;124;50487,84;37707,94;-;-;12779,90;-;-;407,16;407,16;329;2,7;-;-
"150620 SALINOPOLIS";231;231;114754,96;82861,33;-;-;31893,63;-;-;496,77;496,77;724;3,1;1;0,43
"150630 SALVATERRA";83;83;50159,73;37857,88;-;-;12301,85;-;-;604,33;604,33;333;4,0;-;-
"150640 SANTA CRUZ DO ARARI";45;45;16886,50;14793,54;-;-;2092,96;-;-;375,26;375,26;127;2,8;-;-
"150650 SANTA IZABEL DO PARA";72;72;30345,84;25524,02;-;-;4821,82;-;-;421,47;421,47;186;2,6;3;4,17
"150658 SANTA MARIA DAS BARREIRAS";88;88;24221,70;20282,58;-;-;3939,12;-;-;275,25;275,25;198;2,3;-;-
"150660 SANTA MARIA DO PARA";65;65;38162,41;22797,20;7058,78;-;4479,51;3826,92;-;587,11;587,11;190;2,9;2;3,08
"150670 SANTANA DO ARAGUAIA";189;189;69106,69;53237,58;3292,79;-;10625,36;1950,96;-;365,64;365,64;326;1,7;-;-
"150680 SANTAREM";1557;1557;2843446,70;2178812,09;41234,93;-;504964,86;23461,36;94973,46;1826,23;1826,23;9199;5,9;65;4,17
