Per�odo:Jan/2023
"Município";"AIH_aprovadas";"Internações";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"120045 SENADOR GUIOMARD";32;32;14220,27;12238,97;-;-;1981,30;-;-;444,38;444,38;131;4,1;-;-
"120050 SENA MADUREIRA";154;154;55450,81;41901,96;-;-;13548,85;-;-;360,07;360,07;419;2,7;4;2,60
"120060 TARAUACA";164;164;60282,43;43399,35;-;-;16883,08;-;-;367,58;367,58;387;2,4;1;0,61
"120070 XAPURI";34;34;10736,24;9462,18;-;-;1274,06;-;-;315,77;315,77;109;3,2;-;-
"130002 ALVARAES";40;40;14500,92;10888,07;-;-;3612,85;-;-;362,52;362,52;135;3,4;-;-
"130006 AMATURA";46;46;18734,42;13033,71;-;-;5700,71;-;-;407,27;407,27;111;2,4;-;-
"130008 ANAMA";43;43;16235,98;12554,28;-;-;3681,70;-;-;377,58;377,58;141;3,3;-;-
"130010 ANORI";151;151;52068,64;42846,00;-;-;9222,64;-;-;344,83;344,83;343;2,3;1;0,66
"130014 APUI";88;88;39710,03;29471,65;-;-;10238,38;-;-;451,25;451,25;275;3,1;1;1,14
"130020 ATALAIA DO NORTE";43;43;16402,40;12602,86;-;-;3799,54;-;-;381,45;381,45;116;2,7;-;-
"130030 AUTAZES";90;90;40422,50;26189,68;-;-;14232,82;-;-;449,14;449,14;190;2,1;-;-
"130040 BARCELOS";68;68;27402,51;20676,06;-;-;6726,45;-;-;402,98;402,98;199;2,9;4;5,88
"130050 BARREIRINHA";95;95;42106,56;30471,21;-;-;11635,35;-;-;443,23;443,23;239;2,5;3;3,16
"130060 BENJAMIN CONSTANT";99;99;38780,42;26645,70;-;-;12134,72;-;-;391,72;391,72;209;2,1;4;4,04
"130063 BERURI";51;51;19252,87;14527,46;-;-;4725,41;-;-;377,51;377,51;114;2,2;1;1,96
"130068 BOA VISTA DO RAMOS";75;75;26982,33;19882,99;-;-;7099,34;-;-;359,76;359,76;227;3,0;-;-
"130070 BOCA DO ACRE";121;121;48869,04;34419,05;-;-;14449,99;-;-;403,88;403,88;350;2,9;-;-
"130080 BORBA";180;180;72179,22;54382,37;-;-;17796,85;-;-;401,00;401,00;451;2,5;2;1,11
"130083 CAAPIRANGA";23;23;9424,32;6680,75;-;-;2743,57;-;-;409,75;409,75;64;2,8;-;-
"130090 CANUTAMA";50;50;17612,12;13721,23;-;-;3890,89;-;-;352,24;352,24;146;2,9;-;-
"130100 CARAUARI";88;88;52296,65;36535,48;-;-;15761,17;-;-;594,28;594,28;300;3,4;2;2,27
"130110 CAREIRO";95;95;45312,73;30622,83;-;-;14689,90;-;-;476,98;476,98;191;2,0;-;-
"130115 CAREIRO DA VARZEA";5;5;1920,80;1723,30;-;-;197,50;-;-;384,16;384,16;13;2,6;-;-
"130120 COARI";320;320;177943,91;121149,06;-;-;56794,85;-;-;556,07;556,07;868;2,7;12;3,75
"130130 CODAJAS";123;123;46886,92;33980,40;-;-;12906,52;-;-;381,19;381,19;350;2,8;1;0,81
"130150 ENVIRA";45;45;18326,17;12648,49;-;-;5677,68;-;-;407,25;407,25;101;2,2;-;-
"130160 FONTE BOA";99;99;40612,18;29257,34;-;-;11354,84;-;-;410,22;410,22;212;2,1;1;1,01
"130170 HUMAITA";238;238;118729,88;85081,45;-;-;33648,43;-;-;498,87;498,87;948;4,0;2;0,84
"130180 IPIXUNA";167;167;82946,05;63131,60;-;-;19814,45;-;-;496,68;496,68;396;2,4;-;-
"130185 IRANDUBA";15;15;6501,40;5386,70;-;-;1114,70;-;-;433,43;433,43;49;3,3;-;-
"130190 ITACOATIARA";395;395;205981,72;139287,42;-;-;66694,30;-;-;521,47;521,47;1200;3,0;5;1,27
"130195 ITAMARATI";85;85;29422,24;22211,36;-;-;7210,88;-;-;346,14;346,14;234;2,8;-;-
"130200 ITAPIRANGA";32;32;15617,67;11034,63;-;-;4583,04;-;-;488,05;488,05;77;2,4;1;3,13
"130210 JAPURA";39;39;14430,72;10894,45;-;-;3536,27;-;-;370,02;370,02;75;1,9;-;-
"130230 JUTAI";124;124;46095,80;32971,34;-;-;13124,46;-;-;371,74;371,74;206;1,7;-;-
"130240 LABREA";171;171;85422,78;59492,86;-;-;25929,92;-;-;499,55;499,55;547;3,2;6;3,51
"130250 MANACAPURU";511;511;275545,15;198874,15;-;-;76671,00;-;-;539,23;539,23;1375;2,7;15;2,94
"130255 MANAQUIRI";34;34;12423,07;10170,00;-;-;2253,07;-;-;365,38;365,38;131;3,9;-;-
"130260 MANAUS";11601;11601;17537581,95;13969633,34;-;-;3567948,61;-;-;1511,73;1511,73;71964;6,2;578;4,98
"130270 MANICORE";148;148;71374,82;48396,18;-;-;22978,64;-;-;482,26;482,26;299;2,0;2;1,35
"130290 MAUES";244;244;124274,69;84191,09;-;-;40083,60;-;-;509,32;509,32;702;2,9;12;4,92
"130310 NOVA OLINDA DO NORTE";96;96;40832,70;28203,55;-;-;12629,15;-;-;425,34;425,34;250;2,6;1;1,04
"130320 NOVO AIRAO";80;80;53311,24;39019,29;-;-;14291,95;-;-;666,39;666,39;154;1,9;1;1,25
"130330 NOVO ARIPUANA";119;119;51399,04;37623,09;-;-;13775,95;-;-;431,92;431,92;292;2,5;2;1,68
"130340 PARINTINS";435;435;163810,61;122497,21;-;-;41313,40;-;-;376,58;376,58;1751;4,0;8;1,84
"130350 PAUINI";60;60;21676,37;16428,76;-;-;5247,61;-;-;361,27;361,27;197;3,3;3;5,00
"130353 PRESIDENTE FIGUEIREDO";87;87;40760,55;29388,17;-;-;11372,38;-;-;468,51;468,51;313;3,6;2;2,30
"130356 RIO PRETO DA EVA";30;30;10373,48;8407,69;-;-;1965,79;-;-;345,78;345,78;128;4,3;-;-
"130360 SANTA ISABEL DO RIO NEGRO";44;44;19335,32;14426,38;-;-;4908,94;-;-;439,44;439,44;130;3,0;2;4,55
"130370 SANTO ANTONIO DO ICA";87;87;31565,66;21448,41;-;-;10117,25;-;-;362,82;362,82;157;1,8;-;-
"130380 SAO GABRIEL DA CACHOEIRA";127;127;59644,11;38961,12;-;-;20682,99;-;-;469,64;469,64;799;6,3;2;1,57
"130390 SAO PAULO DE OLIVENCA";130;130;102957,72;89477,02;-;-;13480,70;-;-;791,98;791,98;371;2,9;1;0,77
"130395 SAO SEBASTIAO DO UATUMA";46;46;20784,02;15455,82;-;-;5328,20;-;-;451,83;451,83;127;2,8;-;-
"130400 SILVES";58;58;22306,95;17063,52;-;-;5243,43;-;-;384,60;384,60;136;2,3;-;-
"130406 TABATINGA";166;166;88335,59;69829,09;-;-;18506,50;-;-;532,14;532,14;675;4,1;5;3,01
"130410 TAPAUA";35;35;13648,53;10227,65;-;-;3420,88;-;-;389,96;389,96;83;2,4;-;-
"130420 TEFE";434;434;221955,38;154736,89;-;-;67218,49;-;-;511,42;511,42;1037;2,4;4;0,92
"130423 TONANTINS";109;109;40333,68;29053,15;-;-;11280,53;-;-;370,03;370,03;254;2,3;-;-
"130426 UARINI";62;62;32160,37;23288,43;-;-;8871,94;-;-;518,72;518,72;111;1,8;-;-
"130430 URUCARA";71;71;37359,20;25521,88;-;-;11837,32;-;-;526,19;526,19;213;3,0;-;-
"130440 URUCURITUBA";37;37;14139,50;10777,36;-;-;3362,14;-;-;382,15;382,15;95;2,6;-;-
"140005 ALTO ALEGRE";11;11;4389,16;3908,39;-;-;480,77;-;-;399,01;399,01;41;3,7;1;9,09
"140010 BOA VISTA";4250;4250;4310910,52;3316278,99;-;-;994631,53;-;-;1014,33;1014,33;29434;6,9;110;2,59
"140015 BONFIM";5;5;2307,00;1378,00;-;-;929,00;-;-;461,40;461,40;7;1,4;-;-
"140020 CARACARAI";18;18;7791,64;6388,95;-;-;1402,69;-;-;432,87;432,87;77;4,3;-;-
"140023 CAROEBE";33;33;5667,33;4731,03;-;-;936,30;-;-;171,74;171,74;67;2,0;-;-
"140040 NORMANDIA";20;20;7026,52;4807,38;-;-;2219,14;-;-;351,33;351,33;38;1,9;-;-
"140045 PACARAIMA";39;39;16693,04;13391,15;-;-;3301,89;-;-;428,03;428,03;95;2,4;1;2,56
"140047 RORAINOPOLIS";314;314;124224,08;88287,80;-;-;35936,28;-;-;395,62;395,62;996;3,2;1;0,32
"140050 SAO JOAO DA BALIZA";36;36;5736,43;4969,14;-;-;767,29;-;-;159,35;159,35;61;1,7;-;-
"140060 SAO LUIZ";8;8;2010,67;1618,90;-;-;391,77;-;-;251,33;251,33;23;2,9;-;-
"150010 ABAETETUBA";1015;1015;629548,34;474719,38;-;-;154828,96;-;-;620,24;620,24;4101;4,0;8;0,79
"150013 ABEL FIGUEIREDO";35;35;13295,02;9905,51;-;-;3389,51;-;-;379,86;379,86;69;2,0;1;2,86
"150020 ACARA";81;81;33828,19;24760,80;-;-;9067,39;-;-;417,63;417,63;312;3,9;1;1,23
"150030 AFUA";57;57;23921,48;17639,55;-;-;6281,93;-;-;419,68;419,68;187;3,3;-;-
"150034 AGUA AZUL DO NORTE";54;54;19088,96;15019,23;-;-;4069,73;-;-;353,50;353,50;138;2,6;1;1,85
"150040 ALENQUER";318;318;106883,47;83437,04;-;-;23446,43;-;-;336,11;336,11;772;2,4;8;2,52
"150050 ALMEIRIM";215;215;82524,10;64724,11;-;-;17799,99;-;-;383,83;383,83;569;2,6;2;0,93
"150060 ALTAMIRA";938;938;753371,36;567126,75;-;-;186244,61;-;-;803,17;803,17;4276;4,6;34;3,62
"150070 ANAJAS";134;134;49679,31;36283,43;-;-;13395,88;-;-;370,74;370,74;242;1,8;-;-
"150080 ANANINDEUA";2179;2179;3434355,65;2705211,69;-;-;729143,96;-;-;1576,12;1576,12;10958;5,0;43;1,97
"150085 ANAPU";128;128;63915,98;50008,79;-;-;13907,19;-;-;499,34;499,34;437;3,4;-;-
"150090 AUGUSTO CORREA";244;244;95947,41;76817,16;-;-;19130,25;-;-;393,23;393,23;858;3,5;-;-
"150095 AURORA DO PARA";112;112;42500,83;33020,97;-;-;9479,86;-;-;379,47;379,47;357;3,2;3;2,68
"150120 BAIAO";199;199;97335,60;82529,01;-;-;14806,59;-;-;489,12;489,12;564;2,8;2;1,01
"150125 BANNACH";18;18;3563,08;2973,15;-;-;589,93;-;-;197,95;197,95;48;2,7;-;-
"150130 BARCARENA";663;663;491473,77;363322,16;-;-;128151,61;-;-;741,29;741,29;2276;3,4;16;2,41
"150140 BELEM";10293;10293;22333437,34;17168621,73;-;-;5164815,61;-;-;2169,77;2169,77;62830;6,1;509;4,95
"150145 BELTERRA";29;29;10088,20;7201,06;-;-;2887,14;-;-;347,87;347,87;130;4,5;-;-
"150157 BOM JESUS DO TOCANTINS";73;73;27446,77;21756,15;-;-;5690,62;-;-;375,98;375,98;155;2,1;-;-
"150170 BRAGANCA";1029;1029;1032382,30;798745,57;-;-;233636,73;-;-;1003,29;1003,29;4307;4,2;13;1,26
"150172 BRASIL NOVO";217;217;117200,36;95973,61;-;-;21226,75;-;-;540,09;540,09;614;2,8;-;-
"150175 BREJO GRANDE DO ARAGUAIA";49;49;15891,56;13757,47;-;-;2134,09;-;-;324,32;324,32;131;2,7;-;-
"150178 BREU BRANCO";74;74;32565,35;25351,87;-;-;7213,48;-;-;440,07;440,07;225;3,0;1;1,35
"150180 BREVES";748;748;732960,19;576102,69;-;-;156857,50;-;-;979,89;979,89;3354;4,5;15;2,01
"150210 CAMETA";568;568;293099,70;198650,48;-;-;94449,22;-;-;516,02;516,02;1608;2,8;4;0,70
"150215 CANAA DOS CARAJAS";257;257;118126,13;83399,86;-;-;34726,27;-;-;459,63;459,63;868;3,4;4;1,56
"150220 CAPANEMA";762;762;967113,14;771402,68;-;-;195710,46;-;-;1269,18;1269,18;3676;4,8;23;3,02
"150230 CAPITAO POCO";187;187;101958,48;84118,05;-;-;17840,43;-;-;545,23;545,23;637;3,4;-;-
"150240 CASTANHAL";1946;1946;2437012,59;1997542,59;-;-;439470,00;-;-;1252,32;1252,32;8735;4,5;82;4,21
"150250 CHAVES";20;20;8339,74;6469,17;-;-;1870,57;-;-;416,99;416,99;40;2,0;-;-
"150270 CONCEICAO DO ARAGUAIA";379;379;207076,45;163156,13;-;-;43920,32;-;-;546,38;546,38;1342;3,5;1;0,26
"150275 CONCORDIA DO PARA";80;80;28375,00;24896,68;-;-;3478,32;-;-;354,69;354,69;345;4,3;2;2,50
"150276 CUMARU DO NORTE";72;72;19328,19;15879,94;-;-;3448,25;-;-;268,45;268,45;198;2,8;1;1,39
"150277 CURIONOPOLIS";101;101;41215,93;32699,52;-;-;8516,41;-;-;408,08;408,08;232;2,3;4;3,96
"150280 CURRALINHO";154;154;66214,46;50080,08;-;-;16134,38;-;-;429,96;429,96;589;3,8;-;-
"150290 CURUCA";126;126;55286,82;47577,50;-;-;7709,32;-;-;438,78;438,78;364;2,9;4;3,17
"150293 DOM ELISEU";197;197;79700,90;56826,16;-;-;22874,74;-;-;404,57;404,57;359;1,8;3;1,52
"150295 ELDORADO DOS CARAJAS";88;88;46146,49;38368,32;-;-;7778,17;-;-;524,39;524,39;228;2,6;1;1,14
"150300 FARO";38;38;11722,02;8987,90;-;-;2734,12;-;-;308,47;308,47;63;1,7;-;-
"150304 FLORESTA DO ARAGUAIA";129;129;56239,82;44839,92;-;-;11399,90;-;-;435,97;435,97;218;1,7;1;0,78
"150307 GARRAFAO DO NORTE";67;67;30454,59;25397,06;-;-;5057,53;-;-;454,55;454,55;166;2,5;4;5,97
"150309 GOIANESIA DO PARA";170;170;69057,88;54791,35;-;-;14266,53;-;-;406,22;406,22;730;4,3;-;-
"150310 GURUPA";121;121;46536,58;33578,44;-;-;12958,14;-;-;384,60;384,60;262;2,2;1;0,83
"150320 IGARAPE-ACU";69;69;37893,21;32962,61;-;-;4930,60;-;-;549,18;549,18;268;3,9;1;1,45
"150330 IGARAPE-MIRI";691;691;233589,42;184211,32;-;-;49378,10;-;-;338,05;338,05;2418;3,5;1;0,14
"150345 IPIXUNA DO PARA";453;453;182456,57;139041,25;-;-;43415,32;-;-;402,77;402,77;1418;3,1;2;0,44
"150350 IRITUIA";79;79;28976,30;24803,25;-;-;4173,05;-;-;366,79;366,79;253;3,2;2;2,53
"150360 ITAITUBA";852;852;517451,59;380640,23;-;-;136811,36;-;-;607,34;607,34;3800;4,5;42;4,93
"150370 ITUPIRANGA";88;88;37209,96;28446,72;-;-;8763,24;-;-;422,84;422,84;326;3,7;3;3,41
"150375 JACAREACANGA";112;112;39460,60;29140,99;-;-;10319,61;-;-;352,33;352,33;284;2,5;3;2,68
"150380 JACUNDA";176;176;78137,89;59658,18;-;-;18479,71;-;-;443,97;443,97;609;3,5;5;2,84
"150390 JURUTI";227;227;107959,15;75680,46;-;-;32278,69;-;-;475,59;475,59;436;1,9;-;-
"150400 LIMOEIRO DO AJURU";107;107;48845,33;42765,80;-;-;6079,53;-;-;456,50;456,50;308;2,9;-;-
"150405 MAE DO RIO";120;120;44829,21;35138,84;-;-;9690,37;-;-;373,58;373,58;357;3,0;2;1,67
"150420 MARABA";1419;1419;1731900,76;1393561,29;-;-;338339,47;-;-;1220,51;1220,51;7488;5,3;72;5,07
"150430 MARACANA";57;57;16955,78;12716,08;-;-;4239,70;-;-;297,47;297,47;188;3,3;-;-
"150440 MARAPANIM";30;30;11487,93;9996,82;-;-;1491,11;-;-;382,93;382,93;116;3,9;2;6,67
"150442 MARITUBA";582;582;520926,15;388530,48;-;-;132395,67;-;-;895,06;895,06;2656;4,6;15;2,58
"150445 MEDICILANDIA";84;84;35664,48;25844,70;-;-;9819,78;-;-;424,58;424,58;192;2,3;-;-
"150450 MELGACO";52;52;18902,35;14022,92;-;-;4879,43;-;-;363,51;363,51;130;2,5;-;-
"150460 MOCAJUBA";140;140;70745,61;58608,95;-;-;12136,66;-;-;505,33;505,33;531;3,8;-;-
"150470 MOJU";102;102;36703,65;29730,73;-;-;6972,92;-;-;359,84;359,84;313;3,1;3;2,94
"150480 MONTE ALEGRE";292;292;96214,77;72429,20;-;-;23785,57;-;-;329,50;329,50;874;3,0;8;2,74
"150490 MUANA";225;225;87918,70;67357,24;-;-;20561,46;-;-;390,75;390,75;691;3,1;-;-
"150495 NOVA ESPERANCA DO PIRIA";60;60;22636,71;18578,13;-;-;4058,58;-;-;377,28;377,28;141;2,4;-;-
"150497 NOVA IPIXUNA";10;10;2711,39;2305,23;-;-;406,16;-;-;271,14;271,14;47;4,7;-;-
"150503 NOVO PROGRESSO";151;151;70819,65;51323,83;-;-;19495,82;-;-;469,00;469,00;450;3,0;2;1,32
"150506 NOVO REPARTIMENTO";96;96;46124,72;32683,28;-;-;13441,44;-;-;480,47;480,47;376;3,9;2;2,08
"150510 OBIDOS";207;207;86378,63;63094,71;-;-;23283,92;-;-;417,29;417,29;851;4,1;14;6,76
"150520 OEIRAS DO PARA";104;104;51477,71;40614,63;-;-;10863,08;-;-;494,98;494,98;327;3,1;1;0,96
"150530 ORIXIMINA";419;419;204612,00;150680,51;-;-;53931,49;-;-;488,33;488,33;1082;2,6;12;2,86
"150540 OUREM";52;52;29515,52;25327,78;-;-;4187,74;-;-;567,61;567,61;256;4,9;2;3,85
"150543 OURILANDIA DO NORTE";409;409;149208,99;124667,29;-;-;24541,70;-;-;364,81;364,81;1182;2,9;4;0,98
"150548 PACAJA";209;209;94902,92;74357,98;-;-;20544,94;-;-;454,08;454,08;507;2,4;2;0,96
"150549 PALESTINA DO PARA";12;12;3471,31;2735,70;-;-;735,61;-;-;289,28;289,28;32;2,7;-;-
"150550 PARAGOMINAS";420;420;231795,39;153818,34;-;-;77977,05;-;-;551,89;551,89;1050;2,5;1;0,24
"150553 PARAUAPEBAS";753;753;498403,05;352881,90;-;-;145521,15;-;-;661,89;661,89;3281;4,4;21;2,79
"150555 PAU D'ARCO";43;43;16850,21;13205,61;-;-;3644,60;-;-;391,87;391,87;130;3,0;-;-
"150563 PICARRA";61;61;17066,47;14617,88;-;-;2448,59;-;-;279,78;279,78;130;2,1;-;-
"150565 PLACAS";104;104;29310,58;22935,81;-;-;6374,77;-;-;281,83;281,83;247;2,4;2;1,92
"150570 PONTA DE PEDRAS";94;94;33395,23;28359,99;-;-;5035,24;-;-;355,27;355,27;281;3,0;-;-
"150580 PORTEL";194;194;89705,50;69383,94;-;-;20321,56;-;-;462,40;462,40;622;3,2;3;1,55
"150590 PORTO DE MOZ";180;180;57393,98;44126,48;-;-;13267,50;-;-;318,86;318,86;378;2,1;-;-
"150600 PRAINHA";103;103;48591,34;34901,22;-;-;13690,12;-;-;471,76;471,76;289;2,8;1;0,97
"150613 REDENCAO";822;822;1079623,98;876722,87;-;-;202901,11;-;-;1313,41;1313,41;3941;4,8;38;4,62
"150616 RIO MARIA";92;92;34047,35;27562,19;-;-;6485,16;-;-;370,08;370,08;325;3,5;3;3,26
"150618 RONDON DO PARA";241;241;87819,87;69562,75;-;-;18257,12;-;-;364,40;364,40;679;2,8;1;0,41
"150619 RUROPOLIS";100;100;41859,79;31501,26;-;-;10358,53;-;-;418,60;418,60;250;2,5;1;1,00
"150620 SALINOPOLIS";122;122;61492,19;47644,18;-;-;13848,01;-;-;504,03;504,03;448;3,7;1;0,82
"150630 SALVATERRA";82;82;49679,37;39053,27;-;-;10626,10;-;-;605,85;605,85;328;4,0;-;-
"150640 SANTA CRUZ DO ARARI";41;41;11973,45;9828,65;-;-;2144,80;-;-;292,04;292,04;106;2,6;-;-
"150650 SANTA IZABEL DO PARA";115;115;52147,40;46323,11;-;-;5824,29;-;-;453,46;453,46;432;3,8;9;7,83
"150658 SANTA MARIA DAS BARREIRAS";81;81;23848,61;19090,84;-;-;4757,77;-;-;294,43;294,43;193;2,4;-;-
"150660 SANTA MARIA DO PARA";47;47;11311,04;8785,75;-;-;2525,29;-;-;240,66;240,66;138;2,9;1;2,13
"150670 SANTANA DO ARAGUAIA";417;417;133817,66;104160,05;-;-;29657,61;-;-;320,91;320,91;729;1,7;-;-
"150680 SANTAREM";1516;1516;1591952,87;1240557,98;-;-;351394,89;-;-;1050,10;1050,10;7885;5,2;43;2,84
"150700 SANTO ANTONIO DO TAUA";423;423;119009,96;96931,53;-;-;22078,43;-;-;281,35;281,35;1528;3,6;-;-
"150715 SAO DOMINGOS DO ARAGUAIA";31;31;11963,35;9722,16;-;-;2241,19;-;-;385,91;385,91;94;3,0;-;-
