Per�odo:Mai/2023
"Município";"AIH_aprovadas";"Internações";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"110080 CANDEIAS DO JAMARI";3;3;1411,73;1209,68;-;-;202,05;-;-;470,58;470,58;6;2,0;-;-
"110094 CUJUBIM";108;108;26620,40;22927,04;-;-;3693,36;-;-;246,49;246,49;-;-;2;1,85
"110100 GOVERNADOR JORGE TEIXEIRA";12;12;5484,11;4615,93;-;-;868,18;-;-;457,01;457,01;38;3,2;-;-
"110120 MINISTRO ANDREAZZA";22;22;8928,42;7878,14;-;-;1050,28;-;-;405,84;405,84;127;5,8;-;-
"110130 MIRANTE DA SERRA";16;16;8218,78;7269,32;-;-;949,46;-;-;513,67;513,67;41;2,6;-;-
"110140 MONTE NEGRO";77;77;34715,61;29381,85;-;-;5333,76;-;-;450,85;450,85;311;4,0;-;-
"110143 NOVA UNIAO";15;15;7266,95;6261,87;-;-;1005,08;-;-;484,46;484,46;81;5,4;-;-
"110145 PARECIS";31;31;8125,46;6906,81;-;-;1218,65;-;-;262,11;262,11;34;1,1;-;-
"110146 PIMENTEIRAS DO OESTE";4;4;1983,41;1711,31;-;-;272,10;-;-;495,85;495,85;11;2,8;-;-
"110149 SAO FRANCISCO DO GUAPORE";76;76;33542,97;26274,01;-;-;7268,96;-;-;441,35;441,35;238;3,1;1;1,32
"110150 SERINGUEIRAS";154;154;91631,28;67168,80;-;-;24462,48;-;-;595,01;595,01;464;3,0;2;1,30
"110155 TEIXEIROPOLIS";7;7;2219,61;1948,06;-;-;271,55;-;-;317,09;317,09;21;3,0;-;-
"110160 THEOBROMA";14;14;6700,86;5840,29;-;-;860,57;-;-;478,63;478,63;68;4,9;-;-
"110170 URUPA";38;38;23166,97;17483,52;-;-;5683,45;-;-;609,66;609,66;86;2,3;2;5,26
"110175 VALE DO ANARI";21;21;6917,52;5908,15;-;-;1009,37;-;-;329,41;329,41;77;3,7;-;-
"110180 VALE DO PARAISO";28;28;11008,56;9883,17;-;-;1125,39;-;-;393,16;393,16;69;2,5;-;-
"120001 ACRELANDIA";20;20;7580,85;6583,37;-;-;997,48;-;-;379,04;379,04;51;2,5;-;-
"120005 ASSIS BRASIL";51;51;23631,92;19272,27;-;-;4359,65;-;-;463,37;463,37;170;3,3;-;-
"120010 BRASILEIA";335;335;146204,13;102977,43;-;-;43226,70;-;-;436,43;436,43;1043;3,1;9;2,69
"120020 CRUZEIRO DO SUL";1378;1378;707799,41;526635,80;-;-;181163,61;-;-;513,64;513,64;6064;4,4;45;3,27
"120030 FEIJO";138;138;50163,35;37213,19;-;-;12950,16;-;-;363,50;363,50;437;3,2;1;0,72
"120033 MANCIO LIMA";73;73;30953,25;26733,15;-;-;4220,10;-;-;424,02;424,02;231;3,2;-;-
"120034 MANOEL URBANO";21;21;6777,58;5593,62;-;-;1183,96;-;-;322,74;322,74;88;4,2;-;-
"120038 PLACIDO DE CASTRO";75;75;25386,82;22020,83;-;-;3365,99;-;-;338,49;338,49;204;2,7;-;-
"120039 PORTO WALTER";18;18;4984,47;4091,54;-;-;892,93;-;-;276,92;276,92;21;1,2;-;-
"120040 RIO BRANCO";2856;2856;3588044,76;2753314,97;-;-;834729,79;-;-;1256,32;1256,32;16644;5,8;141;4,94
"120042 RODRIGUES ALVES";44;44;12514,37;10656,75;-;-;1857,62;-;-;284,42;284,42;112;2,5;-;-
"120043 SANTA ROSA DO PURUS";5;5;1832,58;1473,98;-;-;358,60;-;-;366,52;366,52;10;2,0;-;-
"120045 SENADOR GUIOMARD";75;75;28455,07;21683,95;-;-;6771,12;-;-;379,40;379,40;225;3,0;-;-
"120050 SENA MADUREIRA";169;169;68769,56;51423,94;-;-;17345,62;-;-;406,92;406,92;429;2,5;-;-
"120060 TARAUACA";265;265;120400,96;85273,76;-;-;35127,20;-;-;454,34;454,34;496;1,9;1;0,38
"120070 XAPURI";59;59;21507,67;19003,02;-;-;2504,65;-;-;364,54;364,54;171;2,9;2;3,39
"130002 ALVARAES";62;62;27122,63;19004,50;-;-;8118,13;-;-;437,46;437,46;191;3,1;1;1,61
"130006 AMATURA";33;33;16255,41;11262,76;-;-;4992,65;-;-;492,59;492,59;105;3,2;-;-
"130008 ANAMA";101;101;36644,52;28796,69;-;-;7847,83;-;-;362,82;362,82;294;2,9;-;-
"130010 ANORI";135;135;53969,06;44495,11;-;-;9473,95;-;-;399,77;399,77;356;2,6;-;-
"130014 APUI";112;112;48561,98;35855,76;-;-;12706,22;-;-;433,59;433,59;349;3,1;-;-
"130020 ATALAIA DO NORTE";62;62;26214,74;20159,56;-;-;6055,18;-;-;422,82;422,82;173;2,8;1;1,61
"130030 AUTAZES";86;86;44833,43;32078,19;-;-;12755,24;-;-;521,32;521,32;215;2,5;-;-
"130040 BARCELOS";95;95;35477,96;27116,67;-;-;8361,29;-;-;373,45;373,45;400;4,2;-;-
"130050 BARREIRINHA";121;121;51924,15;40881,05;-;-;11043,10;-;-;429,13;429,13;377;3,1;2;1,65
"130060 BENJAMIN CONSTANT";200;200;101189,88;70285,70;-;-;30904,18;-;-;505,95;505,95;490;2,5;3;1,50
"130063 BERURI";52;52;18822,08;14283,55;-;-;4538,53;-;-;361,96;361,96;144;2,8;2;3,85
"130068 BOA VISTA DO RAMOS";53;53;22183,03;16836,05;-;-;5346,98;-;-;418,55;418,55;165;3,1;-;-
"130070 BOCA DO ACRE";178;178;73839,56;54081,42;-;-;19758,14;-;-;414,83;414,83;499;2,8;2;1,12
"130080 BORBA";190;190;77438,25;60265,08;-;-;17173,17;-;-;407,57;407,57;521;2,7;1;0,53
"130083 CAAPIRANGA";44;44;20113,93;15054,19;-;-;5059,74;-;-;457,13;457,13;120;2,7;-;-
"130090 CANUTAMA";52;52;20137,44;15855,88;-;-;4281,56;-;-;387,26;387,26;143;2,8;-;-
"130100 CARAUARI";103;103;65602,50;48563,46;-;-;17039,04;-;-;636,92;636,92;305;3,0;3;2,91
"130110 CAREIRO";122;122;56725,28;37645,63;-;-;19079,65;-;-;464,96;464,96;241;2,0;-;-
"130115 CAREIRO DA VARZEA";1;1;622,42;544,07;-;-;78,35;-;-;622,42;622,42;5;5,0;-;-
"130120 COARI";307;307;182787,33;126802,15;-;-;55985,18;-;-;595,40;595,40;782;2,5;7;2,28
"130130 CODAJAS";107;107;43191,06;32897,93;-;-;10293,13;-;-;403,65;403,65;251;2,3;-;-
"130150 ENVIRA";95;95;37756,07;26916,71;-;-;10839,36;-;-;397,43;397,43;302;3,2;-;-
"130160 FONTE BOA";161;161;92380,88;64556,49;-;-;27824,39;-;-;573,79;573,79;385;2,4;1;0,62
"130165 GUAJARA";28;28;10027,48;8552,41;-;-;1475,07;-;-;358,12;358,12;105;3,8;-;-
"130170 HUMAITA";168;168;77451,50;55588,11;-;-;21863,39;-;-;461,02;461,02;491;2,9;1;0,60
"130180 IPIXUNA";207;207;91123,31;70034,20;-;-;21089,11;-;-;440,21;440,21;518;2,5;-;-
"130185 IRANDUBA";84;84;44997,68;36737,33;-;-;8260,35;-;-;535,69;535,69;253;3,0;-;-
"130190 ITACOATIARA";427;427;237358,00;164632,68;-;-;72725,32;-;-;555,87;555,87;1492;3,5;5;1,17
"130195 ITAMARATI";130;130;52722,41;41311,01;-;-;11411,40;-;-;405,56;405,56;430;3,3;-;-
"130200 ITAPIRANGA";23;23;11257,30;8613,02;-;-;2644,28;-;-;489,45;489,45;68;3,0;1;4,35
"130210 JAPURA";45;45;13762,23;10586,31;-;-;3175,92;-;-;305,83;305,83;105;2,3;1;2,22
"130230 JUTAI";188;188;77227,21;59202,68;-;-;18024,53;-;-;410,78;410,78;382;2,0;-;-
"130250 MANACAPURU";466;466;256040,48;190058,37;-;-;65982,11;-;-;549,44;549,44;1387;3,0;9;1,93
"130255 MANAQUIRI";76;76;36263,77;30342,09;-;-;5921,68;-;-;477,15;477,15;299;3,9;-;-
"130260 MANAUS";11373;11373;17984079,89;14604692,16;-;-;3379387,73;-;-;1581,30;1581,30;72816;6,4;558;4,91
"130270 MANICORE";172;172;87310,07;60099,25;-;-;27210,82;-;-;507,62;507,62;334;1,9;8;4,65
"130290 MAUES";312;312;178394,10;125813,98;-;-;52580,12;-;-;571,78;571,78;1006;3,2;13;4,17
"130310 NOVA OLINDA DO NORTE";107;107;52578,60;34721,60;-;-;17857,00;-;-;491,39;491,39;352;3,3;-;-
"130320 NOVO AIRAO";72;72;37630,95;27909,28;-;-;9721,67;-;-;522,65;522,65;159;2,2;1;1,39
"130330 NOVO ARIPUANA";108;108;43782,33;33973,50;-;-;9808,83;-;-;405,39;405,39;307;2,8;1;0,93
"130340 PARINTINS";712;712;306335,29;230257,54;-;-;76077,75;-;-;430,25;430,25;3008;4,2;20;2,81
"130350 PAUINI";93;93;41089,37;30669,07;-;-;10420,30;-;-;441,82;441,82;352;3,8;1;1,08
"130353 PRESIDENTE FIGUEIREDO";132;132;69527,69;50101,54;-;-;19426,15;-;-;526,72;526,72;369;2,8;2;1,52
"130356 RIO PRETO DA EVA";35;35;16891,64;13260,76;-;-;3630,88;-;-;482,62;482,62;104;3,0;-;-
"130360 SANTA ISABEL DO RIO NEGRO";49;49;18655,82;14799,63;-;-;3856,19;-;-;380,73;380,73;173;3,5;-;-
"130370 SANTO ANTONIO DO ICA";91;91;29658,56;21522,25;-;-;8136,31;-;-;325,92;325,92;322;3,5;-;-
"130380 SAO GABRIEL DA CACHOEIRA";95;95;36905,55;26878,94;-;-;10026,61;-;-;388,48;388,48;388;4,1;-;-
"130390 SAO PAULO DE OLIVENCA";182;182;177572,88;162221,07;-;-;15351,81;-;-;975,68;975,68;581;3,2;4;2,20
"130395 SAO SEBASTIAO DO UATUMA";44;44;21869,42;16214,90;-;-;5654,52;-;-;497,03;497,03;120;2,7;2;4,55
"130400 SILVES";90;90;26583,55;20892,62;-;-;5690,93;-;-;295,37;295,37;148;1,6;-;-
"130406 TABATINGA";108;108;56738,25;47261,66;-;-;9476,59;-;-;525,35;525,35;475;4,4;5;4,63
"130410 TAPAUA";199;199;69181,95;52834,50;-;-;16347,45;-;-;347,65;347,65;418;2,1;-;-
"130420 TEFE";489;489;253589,86;175865,55;-;-;77724,31;-;-;518,59;518,59;1154;2,4;2;0,41
"130423 TONANTINS";101;101;46525,43;33627,48;-;-;12897,95;-;-;460,65;460,65;233;2,3;-;-
"130426 UARINI";67;67;39567,69;29182,32;-;-;10385,37;-;-;590,56;590,56;135;2,0;1;1,49
"130430 URUCARA";68;68;33263,50;23030,28;-;-;10233,22;-;-;489,17;489,17;181;2,7;1;1,47
"130440 URUCURITUBA";50;50;20270,74;14769,62;-;-;5501,12;-;-;405,41;405,41;125;2,5;-;-
"140005 ALTO ALEGRE";16;16;5813,70;4950,35;-;-;863,35;-;-;363,36;363,36;52;3,3;-;-
"140010 BOA VISTA";3685;3685;4293531,06;3357813,43;-;-;935717,63;-;-;1165,14;1165,14;25964;7,0;117;3,18
"140015 BONFIM";1;1;453,40;267,60;-;-;185,80;-;-;453,40;453,40;1;1,0;-;-
"140020 CARACARAI";13;13;6094,43;5070,16;-;-;1024,27;-;-;468,80;468,80;46;3,5;-;-
"140023 CAROEBE";18;18;2898,83;2256,50;-;-;642,33;-;-;161,05;161,05;32;1,8;-;-
"140040 NORMANDIA";13;13;4583,29;3375,19;-;-;1208,10;-;-;352,56;352,56;26;2,0;-;-
"140045 PACARAIMA";52;52;21457,97;16858,50;-;-;4599,47;-;-;412,65;412,65;125;2,4;-;-
"140047 RORAINOPOLIS";234;234;96611,20;72864,08;-;-;23747,12;-;-;412,87;412,87;772;3,3;1;0,43
"140050 SAO JOAO DA BALIZA";18;18;2346,04;1953,05;-;-;392,99;-;-;130,34;130,34;33;1,8;-;-
"140060 SAO LUIZ";4;4;1252,85;963,47;-;-;289,38;-;-;313,21;313,21;15;3,8;-;-
"150010 ABAETETUBA";1064;1064;649503,88;493562,19;-;-;155941,69;-;-;610,44;610,44;4246;4,0;15;1,41
"150013 ABEL FIGUEIREDO";44;44;16852,40;13346,78;-;-;3505,62;-;-;383,01;383,01;146;3,3;-;-
"150020 ACARA";76;76;39389,70;28191,15;-;-;11198,55;-;-;518,29;518,29;417;5,5;1;1,32
"150030 AFUA";77;77;34503,01;27079,54;-;-;7423,47;-;-;448,09;448,09;277;3,6;-;-
"150034 AGUA AZUL DO NORTE";72;72;27714,80;22137,38;-;-;5577,42;-;-;384,93;384,93;207;2,9;1;1,39
"150040 ALENQUER";437;437;164781,42;133461,79;-;-;31319,63;-;-;377,07;377,07;1146;2,6;12;2,75
"150050 ALMEIRIM";209;209;98601,31;76455,53;-;-;22145,78;-;-;471,78;471,78;510;2,4;4;1,91
"150060 ALTAMIRA";1002;1002;787528,35;576006,35;-;-;211522,00;-;-;785,96;785,96;4149;4,1;32;3,19
"150070 ANAJAS";132;132;51330,22;37803,72;-;-;13526,50;-;-;388,87;388,87;218;1,7;-;-
"150080 ANANINDEUA";2039;2039;3288229,96;2577959,19;-;-;710270,77;-;-;1612,67;1612,67;9560;4,7;43;2,11
"150085 ANAPU";183;183;106896,50;87473,93;-;-;19422,57;-;-;584,13;584,13;652;3,6;-;-
"150090 AUGUSTO CORREA";240;240;102830,71;87391,21;-;-;15439,50;-;-;428,46;428,46;894;3,7;-;-
"150095 AURORA DO PARA";117;117;46018,39;38167,21;-;-;7851,18;-;-;393,32;393,32;495;4,2;2;1,71
"150110 BAGRE";32;32;15705,47;11208,81;-;-;4496,66;-;-;490,80;490,80;61;1,9;-;-
"150120 BAIAO";188;188;91847,34;76234,59;-;-;15612,75;-;-;488,55;488,55;400;2,1;5;2,66
"150125 BANNACH";12;12;2971,55;2561,73;-;-;409,82;-;-;247,63;247,63;36;3,0;-;-
"150130 BARCARENA";704;704;608489,26;457214,08;6320,65;-;141268,33;3686,20;-;864,33;864,33;2539;3,6;10;1,42
"150140 BELEM";9587;9587;21382234,77;16307920,88;-;-;5074313,89;-;-;2230,34;2230,34;55105;5,7;476;4,97
"150145 BELTERRA";48;48;20175,90;16831,63;-;-;3344,27;-;-;420,33;420,33;178;3,7;1;2,08
"150157 BOM JESUS DO TOCANTINS";71;71;29103,00;23626,43;-;-;5476,57;-;-;409,90;409,90;151;2,1;1;1,41
"150170 BRAGANCA";1289;1289;1290601,36;1013901,08;-;-;276700,28;-;-;1001,24;1001,24;5209;4,0;19;1,47
"150172 BRASIL NOVO";242;242;127008,01;106727,92;-;-;20280,09;-;-;524,83;524,83;711;2,9;-;-
"150175 BREJO GRANDE DO ARAGUAIA";51;51;21635,61;19064,03;-;-;2571,58;-;-;424,23;424,23;128;2,5;-;-
"150178 BREU BRANCO";114;114;52115,22;37557,05;-;-;14558,17;-;-;457,15;457,15;266;2,3;-;-
"150180 BREVES";883;883;691781,58;532373,01;-;-;159408,57;-;-;783,44;783,44;3780;4,3;20;2,27
"150200 CACHOEIRA DO ARARI";111;111;39371,54;30934,31;-;-;8437,23;-;-;354,70;354,70;279;2,5;-;-
"150210 CAMETA";639;639;326817,77;227515,95;-;-;99301,82;-;-;511,45;511,45;1931;3,0;4;0,63
"150215 CANAA DOS CARAJAS";231;231;110397,51;78878,94;-;-;31518,57;-;-;477,91;477,91;864;3,7;2;0,87
"150220 CAPANEMA";820;820;913302,28;725427,11;-;-;187875,17;-;-;1113,78;1113,78;3423;4,2;29;3,54
"150230 CAPITAO POCO";146;146;61684,30;51944,26;-;-;9740,04;-;-;422,50;422,50;565;3,9;-;-
"150240 CASTANHAL";1830;1830;1839359,48;1463795,01;-;-;375564,47;-;-;1005,11;1005,11;6779;3,7;70;3,83
"150250 CHAVES";19;19;8936,07;7504,85;-;-;1431,22;-;-;470,32;470,32;34;1,8;-;-
"150270 CONCEICAO DO ARAGUAIA";379;379;221689,23;178477,21;-;-;43212,02;-;-;584,93;584,93;1386;3,7;5;1,32
"150275 CONCORDIA DO PARA";89;89;32128,47;27916,46;-;-;4212,01;-;-;360,99;360,99;405;4,6;1;1,12
"150276 CUMARU DO NORTE";100;100;36002,59;29526,44;-;-;6476,15;-;-;360,03;360,03;319;3,2;2;2,00
"150277 CURIONOPOLIS";102;102;49026,63;39397,87;-;-;9628,76;-;-;480,65;480,65;281;2,8;5;4,90
"150280 CURRALINHO";131;131;57484,49;44946,59;-;-;12537,90;-;-;438,81;438,81;485;3,7;-;-
"150290 CURUCA";124;124;58651,88;50921,32;-;-;7730,56;-;-;473,00;473,00;385;3,1;2;1,61
"150293 DOM ELISEU";162;162;64101,36;49501,45;-;-;14599,91;-;-;395,69;395,69;424;2,6;6;3,70
"150295 ELDORADO DOS CARAJAS";87;87;46420,59;39921,09;-;-;6499,50;-;-;533,57;533,57;237;2,7;1;1,15
"150304 FLORESTA DO ARAGUAIA";148;148;57579,53;47445,48;-;-;10134,05;-;-;389,05;389,05;235;1,6;1;0,68
"150307 GARRAFAO DO NORTE";38;38;15697,10;13823,31;-;-;1873,79;-;-;413,08;413,08;110;2,9;-;-
"150309 GOIANESIA DO PARA";164;164;75379,70;59382,16;-;-;15997,54;-;-;459,63;459,63;690;4,2;-;-
"150310 GURUPA";128;128;58316,76;44655,53;-;-;13661,23;-;-;455,60;455,60;277;2,2;-;-
"150320 IGARAPE-ACU";85;85;49127,99;43007,27;-;-;6120,72;-;-;577,98;577,98;401;4,7;6;7,06
"150330 IGARAPE-MIRI";632;632;243705,41;187771,46;-;-;55933,95;-;-;385,61;385,61;1741;2,8;3;0,47
"150345 IPIXUNA DO PARA";429;429;166086,95;127558,72;-;-;38528,23;-;-;387,15;387,15;1360;3,2;4;0,93
"150350 IRITUIA";68;68;27143,92;22933,79;-;-;4210,13;-;-;399,18;399,18;273;4,0;2;2,94
"150360 ITAITUBA";897;897;928545,11;738275,32;-;-;190269,79;-;-;1035,17;1035,17;4331;4,8;47;5,24
"150370 ITUPIRANGA";147;147;68908,94;54354,24;-;-;14554,70;-;-;468,77;468,77;511;3,5;6;4,08
"150375 JACAREACANGA";112;112;40421,99;30281,73;-;-;10140,26;-;-;360,91;360,91;295;2,6;2;1,79
"150380 JACUNDA";287;287;117501,84;90109,91;-;-;27391,93;-;-;409,41;409,41;816;2,8;3;1,05
"150390 JURUTI";214;214;104864,19;75316,91;-;-;29547,28;-;-;490,02;490,02;471;2,2;1;0,47
"150400 LIMOEIRO DO AJURU";110;110;44831,07;39201,38;-;-;5629,69;-;-;407,56;407,56;345;3,1;2;1,82
"150405 MAE DO RIO";153;153;64396,87;49900,92;-;-;14495,95;-;-;420,89;420,89;415;2,7;4;2,61
"150420 MARABA";1553;1553;1305746,00;990193,70;-;-;315552,30;-;-;840,79;840,79;6454;4,2;36;2,32
"150430 MARACANA";39;39;13061,20;10353,15;-;-;2708,05;-;-;334,90;334,90;146;3,7;-;-
"150440 MARAPANIM";34;34;14172,99;12224,22;-;-;1948,77;-;-;416,85;416,85;196;5,8;2;5,88
"150442 MARITUBA";607;607;503227,14;368830,64;-;-;134396,50;-;-;829,04;829,04;2529;4,2;11;1,81
"150445 MEDICILANDIA";159;159;76202,95;57589,30;-;-;18613,65;-;-;479,26;479,26;355;2,2;-;-
"150450 MELGACO";78;78;29923,26;24051,67;-;-;5871,59;-;-;383,63;383,63;192;2,5;-;-
"150460 MOCAJUBA";149;149;76216,43;64715,90;-;-;11500,53;-;-;511,52;511,52;635;4,3;-;-
"150470 MOJU";112;112;42186,80;35101,13;-;-;7085,67;-;-;376,67;376,67;399;3,6;3;2,68
"150480 MONTE ALEGRE";232;232;81046,17;64410,54;-;-;16635,63;-;-;349,34;349,34;814;3,5;5;2,16
"150490 MUANA";172;172;82159,33;55867,22;5687,63;-;17531,73;3072,75;-;477,67;477,67;493;2,9;-;-
"150495 NOVA ESPERANCA DO PIRIA";33;33;13584,70;10412,38;-;-;3172,32;-;-;411,66;411,66;75;2,3;-;-
"150497 NOVA IPIXUNA";35;35;11935,59;9941,48;-;-;1994,11;-;-;341,02;341,02;151;4,3;-;-
"150503 NOVO PROGRESSO";186;186;104601,38;79606,72;-;-;24994,66;-;-;562,37;562,37;653;3,5;8;4,30
"150506 NOVO REPARTIMENTO";134;134;69863,71;51005,64;-;-;18858,07;-;-;521,37;521,37;496;3,7;-;-
"150510 OBIDOS";195;195;85092,88;64252,55;-;-;20840,33;-;-;436,37;436,37;821;4,2;4;2,05
"150520 OEIRAS DO PARA";94;94;40578,27;32914,88;-;-;7663,39;-;-;431,68;431,68;332;3,5;3;3,19
"150530 ORIXIMINA";424;424;218276,02;163722,37;-;-;54553,65;-;-;514,80;514,80;1442;3,4;10;2,36
"150540 OUREM";89;89;60146,30;47792,82;-;-;12353,48;-;-;675,80;675,80;293;3,3;6;6,74
"150543 OURILANDIA DO NORTE";433;433;213545,46;156066,67;14027,88;-;36212,62;7238,29;-;493,18;493,18;1201;2,8;7;1,62
"150548 PACAJA";220;220;104110,35;80405,90;-;-;23704,45;-;-;473,23;473,23;412;1,9;4;1,82
"150549 PALESTINA DO PARA";30;30;10585,22;8618,31;-;-;1966,91;-;-;352,84;352,84;84;2,8;-;-
"150550 PARAGOMINAS";579;579;417796,89;306324,23;-;-;111472,66;-;-;721,58;721,58;2021;3,5;23;3,97
"150553 PARAUAPEBAS";851;851;704308,75;524153,61;-;-;180155,14;-;-;827,62;827,62;4078;4,8;34;4,00
"150555 PAU D'ARCO";66;66;25182,57;19968,84;-;-;5213,73;-;-;381,55;381,55;166;2,5;1;1,52
"150563 PICARRA";63;63;15757,11;13321,27;-;-;2435,84;-;-;250,11;250,11;131;2,1;-;-
"150565 PLACAS";146;146;48867,76;40267,93;-;-;8599,83;-;-;334,71;334,71;333;2,3;5;3,42
"150570 PONTA DE PEDRAS";97;97;30777,60;26670,05;-;-;4107,55;-;-;317,29;317,29;299;3,1;-;-
"150580 PORTEL";193;193;101621,19;74794,68;-;-;26826,51;-;-;526,53;526,53;518;2,7;6;3,11
"150590 PORTO DE MOZ";250;250;87325,41;69559,09;-;-;17766,32;-;-;349,30;349,30;431;1,7;-;-
"150600 PRAINHA";121;121;51608,39;37846,31;-;-;13762,08;-;-;426,52;426,52;333;2,8;2;1,65
"150613 REDENCAO";806;806;1165560,42;952834,10;-;-;212726,32;-;-;1446,10;1446,10;3858;4,8;32;3,97
"150616 RIO MARIA";100;100;48590,41;37140,06;-;-;11450,35;-;-;485,90;485,90;281;2,8;2;2,00
"150618 RONDON DO PARA";221;221;80135,53;62621,09;-;-;17514,44;-;-;362,60;362,60;693;3,1;1;0,45
"150619 RUROPOLIS";184;184;78944,16;63143,09;-;-;15801,07;-;-;429,04;429,04;529;2,9;1;0,54
"150620 SALINOPOLIS";226;226;114469,16;86832,80;-;-;27636,36;-;-;506,50;506,50;819;3,6;1;0,44
"150630 SALVATERRA";66;66;37010,53;28622,46;-;-;8388,07;-;-;560,77;560,77;198;3,0;-;-
"150640 SANTA CRUZ DO ARARI";37;37;10381,20;8595,35;-;-;1785,85;-;-;280,57;280,57;97;2,6;-;-
"150650 SANTA IZABEL DO PARA";100;100;45487,78;39377,81;-;-;6109,97;-;-;454,88;454,88;363;3,6;4;4,00
"150658 SANTA MARIA DAS BARREIRAS";96;96;33559,65;26824,14;-;-;6735,51;-;-;349,58;349,58;202;2,1;-;-
"150660 SANTA MARIA DO PARA";63;63;24100,35;20938,35;-;-;3162,00;-;-;382,55;382,55;147;2,3;1;1,59
