Per�odo:Abr/2023
"Município";"AIH_aprovadas";"Internações";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"220650 MONSENHOR HIPOLITO";27;27;6439,79;5491,49;-;-;948,30;-;-;238,51;238,51;55;2,0;-;-
"220700 OEIRAS";458;458;494995,67;374174,49;25768,61;-;83945,21;11107,36;-;1080,78;1080,78;1929;4,2;15;3,28
"220730 PAES LANDIM";3;3;1141,79;973,60;-;-;168,19;-;-;380,60;380,60;9;3,0;-;-
"220760 PARNAGUA";120;120;77390,53;69189,31;-;-;8201,22;-;-;644,92;644,92;338;2,8;-;-
"220770 PARNAIBA";1562;1562;1395011,52;1051684,82;4396,89;-;337278,73;1651,08;-;893,09;893,09;9386;6,0;47;3,01
"220780 PAULISTANA";108;108;50697,22;37724,02;-;-;12973,20;-;-;469,42;469,42;305;2,8;2;1,85
"220790 PEDRO II";203;203;90689,00;72758,18;-;-;17930,82;-;-;446,74;446,74;967;4,8;3;1,48
"220800 PICOS";1114;1114;721941,09;571816,66;-;-;150124,43;-;-;648,06;648,06;4539;4,1;61;5,48
"220810 PIMENTEIRAS";17;17;7489,83;6561,96;-;-;927,87;-;-;440,58;440,58;50;2,9;-;-
"220830 PIRACURUCA";61;61;37608,42;25198,91;-;-;12409,51;-;-;616,53;616,53;200;3,3;-;-
"220840 PIRIPIRI";569;569;370543,74;257465,89;11871,27;-;94930,63;6275,95;-;651,22;651,22;2193;3,9;26;4,57
"220850 PORTO";25;25;14043,18;12174,10;-;-;1869,08;-;-;561,73;561,73;59;2,4;-;-
"220880 REGENERACAO";140;140;67282,38;59453,54;-;-;7828,84;-;-;480,59;480,59;272;1,9;3;2,14
"220890 RIBEIRO GONCALVES";15;15;4661,90;4000,05;-;-;661,85;-;-;310,79;310,79;32;2,1;-;-
"220960 SAO FELIX DO PIAUI";4;4;1169,94;1009,07;-;-;160,87;-;-;292,49;292,49;6;1,5;-;-
"221000 SAO JOAO DO PIAUI";108;108;52930,70;43672,94;-;-;9257,76;-;-;490,10;490,10;540;5,0;1;0,93
"221040 SAO MIGUEL DO TAPUIO";39;39;17329,60;14085,06;-;-;3244,54;-;-;444,35;444,35;142;3,6;-;-
"221050 SAO PEDRO DO PIAUI";28;28;14096,35;12237,14;-;-;1859,21;-;-;503,44;503,44;92;3,3;1;3,57
"221060 SAO RAIMUNDO NONATO";981;981;792248,07;609528,38;41412,50;-;122903,90;18403,29;-;807,59;807,59;3137;3,2;24;2,45
"221070 SIMOES";137;137;75065,33;66826,79;-;-;8238,54;-;-;547,92;547,92;410;3,0;-;-
"221080 SIMPLICIO MENDES";31;31;12548,40;10482,41;-;-;2065,99;-;-;404,79;404,79;149;4,8;1;3,23
"221100 TERESINA";7033;6911;12407929,56;9952182,24;-;-;2455747,32;-;-;1764,24;1795,39;48229;7,0;320;4,63
"221110 UNIAO";95;95;38411,09;30543,68;-;-;7867,41;-;-;404,33;404,33;366;3,9;1;1,05
"221120 URUCUI";174;174;95240,68;62339,93;9330,49;-;18706,74;4863,52;-;547,36;547,36;533;3,1;4;2,30
"221130 VALENCA DO PIAUI";244;244;135233,18;88239,88;9456,81;-;32720,68;4815,81;-;554,23;554,23;655;2,7;4;1,64
"221170 WALL FERRAZ";30;30;17279,95;15125,55;-;-;2154,40;-;-;576,00;576,00;84;2,8;-;-
"230020 ACARAU";329;329;149536,27;109055,63;-;-;40480,64;-;-;454,52;454,52;1016;3,1;7;2,13
"230030 ACOPIARA";128;128;70210,63;51423,47;-;-;18787,16;-;-;548,52;548,52;398;3,1;3;2,34
"230040 AIUABA";24;24;9800,29;8024,77;-;-;1775,52;-;-;408,35;408,35;89;3,7;-;-
"230060 ALTANEIRA";21;21;10403,63;9268,15;-;-;1135,48;-;-;495,41;495,41;115;5,5;-;-
"230070 ALTO SANTO";49;49;18295,49;15928,34;-;-;2367,15;-;-;373,38;373,38;274;5,6;1;2,04
"230075 AMONTADA";32;32;14616,47;11538,09;-;-;3078,38;-;-;456,76;456,76;221;6,9;-;-
"230080 ANTONINA DO NORTE";8;8;5820,99;5025,53;-;-;795,46;-;-;727,62;727,62;59;7,4;-;-
"230090 APUIARES";3;3;375,73;306,65;-;-;69,08;-;-;125,24;125,24;15;5,0;-;-
"230100 AQUIRAZ";174;174;101616,34;65075,90;-;-;36540,44;-;-;584,00;584,00;518;3,0;5;2,87
"230110 ARACATI";437;437;248689,95;186898,95;-;-;61791,00;-;-;569,08;569,08;1718;3,9;21;4,81
"230120 ARACOIABA";181;181;236777,86;194347,16;-;-;42430,70;-;-;1308,16;1308,16;931;5,1;9;4,97
"230125 ARARENDA";18;18;7157,64;6217,41;-;-;940,23;-;-;397,65;397,65;78;4,3;-;-
"230130 ARARIPE";52;52;22348,91;19974,77;-;-;2374,14;-;-;429,79;429,79;278;5,3;-;-
"230140 ARATUBA";21;21;11238,70;9767,70;-;-;1471,00;-;-;535,18;535,18;79;3,8;-;-
"230150 ARNEIROZ";1;1;44,22;33,34;-;-;10,88;-;-;44,22;44,22;6;6,0;-;-
"230160 ASSARE";52;52;22836,91;18380,30;-;-;4456,61;-;-;439,17;439,17;239;4,6;5;9,62
"230170 AURORA";159;159;98163,38;69276,57;-;-;28886,81;-;-;617,38;617,38;408;2,6;-;-
"230180 BAIXIO";6;6;2970,92;2575,60;-;-;395,32;-;-;495,15;495,15;28;4,7;-;-
"230185 BANABUIU";42;42;20941,56;18093,43;-;-;2848,13;-;-;498,61;498,61;188;4,5;1;2,38
"230190 BARBALHA";951;951;3294768,65;2576511,13;-;-;718257,52;-;-;3464,53;3464,53;6398;6,7;74;7,78
"230195 BARREIRA";17;17;6486,80;5589,34;-;-;897,46;-;-;381,58;381,58;63;3,7;1;5,88
"230200 BARRO";28;28;13352,32;11663,30;-;-;1689,02;-;-;476,87;476,87;115;4,1;-;-
"230210 BATURITE";189;189;105729,92;74513,71;-;-;31216,21;-;-;559,42;559,42;493;2,6;-;-
"230220 BEBERIBE";146;146;61208,62;50886,74;-;-;10321,88;-;-;419,24;419,24;590;4,0;9;6,16
"230230 BELA CRUZ";55;55;31430,23;25766,49;-;-;5663,74;-;-;571,46;571,46;229;4,2;3;5,45
"230240 BOA VIAGEM";213;213;100799,94;79231,30;-;-;21568,64;-;-;473,24;473,24;458;2,2;6;2,82
"230250 BREJO SANTO";659;659;734500,54;603000,44;-;-;131500,10;-;-;1114,57;1114,57;2315;3,5;30;4,55
"230260 CAMOCIM";319;319;148035,28;112946,92;-;-;35088,36;-;-;464,06;464,06;797;2,5;6;1,88
"230270 CAMPOS SALES";68;68;36337,43;31046,84;-;-;5290,59;-;-;534,37;534,37;324;4,8;6;8,82
"230280 CANINDE";508;508;564506,47;443049,43;-;-;121457,04;-;-;1111,23;1111,23;2177;4,3;28;5,51
"230290 CAPISTRANO";10;10;5321,21;4520,62;-;-;800,59;-;-;532,12;532,12;72;7,2;2;20,00
"230300 CARIDADE";15;15;5868,45;4801,13;-;-;1067,32;-;-;391,23;391,23;61;4,1;2;13,33
"230310 CARIRE";44;44;22744,40;19777,32;-;-;2967,08;-;-;516,92;516,92;213;4,8;5;11,36
"230320 CARIRIACU";34;34;15134,93;13240,59;-;-;1894,34;-;-;445,14;445,14;204;6,0;2;5,88
"230330 CARIUS";42;42;16793,76;14321,29;-;-;2472,47;-;-;399,85;399,85;231;5,5;2;4,76
"230340 CARNAUBAL";70;70;36758,24;31065,37;-;-;5692,87;-;-;525,12;525,12;289;4,1;1;1,43
"230350 CASCAVEL";170;170;96427,07;70152,24;-;-;26274,83;-;-;567,22;567,22;555;3,3;7;4,12
"230360 CATARINA";39;39;16223,43;13741,90;-;-;2481,53;-;-;415,99;415,99;155;4,0;-;-
"230365 CATUNDA";20;20;9741,99;8278,44;-;-;1463,55;-;-;487,10;487,10;94;4,7;1;5,00
"230370 CAUCAIA";655;655;375158,90;259584,81;-;-;115574,09;-;-;572,76;572,76;2952;4,5;10;1,53
"230380 CEDRO";178;178;97838,66;80342,91;-;-;17495,75;-;-;549,66;549,66;340;1,9;3;1,69
"230390 CHAVAL";16;16;3797,83;3122,74;-;-;675,09;-;-;237,36;237,36;46;2,9;-;-
"230393 CHORO";10;10;3653,14;3027,65;-;-;625,49;-;-;365,31;365,31;50;5,0;-;-
"230395 CHOROZINHO";8;8;4025,82;3208,64;-;-;817,18;-;-;503,23;503,23;39;4,9;-;-
"230400 COREAU";27;27;10573,11;8580,62;-;-;1992,49;-;-;391,60;391,60;187;6,9;4;14,81
"230410 CRATEUS";773;773;493649,16;395164,54;-;-;98484,62;-;-;638,61;638,61;3436;4,4;47;6,08
"230420 CRATO";1327;1327;1433742,37;1102335,25;-;-;331407,12;-;-;1080,44;1080,44;4651;3,5;37;2,79
"230423 CROATA";26;26;13283,54;11664,70;-;-;1618,84;-;-;510,91;510,91;113;4,3;1;3,85
"230425 CRUZ";100;100;51355,62;38740,17;-;-;12615,45;-;-;513,56;513,56;325;3,3;3;3,00
"230426 DEPUTADO IRAPUAN PINHEIRO";18;18;7326,73;6275,10;-;-;1051,63;-;-;407,04;407,04;101;5,6;2;11,11
"230427 ERERE";5;5;2548,36;2204,28;-;-;344,08;-;-;509,67;509,67;23;4,6;1;20,00
"230428 EUSEBIO";425;425;398782,97;296368,10;-;-;102414,87;-;-;938,31;938,31;1226;2,9;9;2,12
"230430 FARIAS BRITO";85;85;38997,31;29649,58;-;-;9347,73;-;-;458,79;458,79;227;2,7;-;-
"230440 FORTALEZA";18845;18411;37596054,04;29972041,10;10392,66;-;7608973,94;4646,34;-;1995,01;2042,04;154615;8,4;823;4,47
"230445 FORTIM";18;18;6497,13;5463,47;-;-;1033,66;-;-;360,95;360,95;99;5,5;-;-
"230450 FRECHEIRINHA";33;33;15352,96;11748,66;-;-;3604,30;-;-;465,24;465,24;113;3,4;-;-
"230460 GENERAL SAMPAIO";4;4;1990,95;1733,90;-;-;257,05;-;-;497,74;497,74;27;6,8;-;-
"230470 GRANJA";87;87;60338,97;39734,08;-;-;20604,89;-;-;693,55;693,55;149;1,7;-;-
"230480 GRANJEIRO";12;12;4390,35;3846,92;-;-;543,43;-;-;365,86;365,86;44;3,7;-;-
"230490 GROAIRAS";14;14;7127,66;6303,08;-;-;824,58;-;-;509,12;509,12;78;5,6;2;14,29
"230495 GUAIUBA";9;9;397,98;300,06;-;-;97,92;-;-;44,22;44,22;41;4,6;-;-
"230500 GUARACIABA DO NORTE";63;63;28313,77;22815,58;-;-;5498,19;-;-;449,42;449,42;251;4,0;-;-
"230520 HIDROLANDIA";59;59;28974,62;24712,87;-;-;4261,75;-;-;491,10;491,10;278;4,7;2;3,39
"230523 HORIZONTE";137;137;75997,17;52156,40;-;-;23840,77;-;-;554,72;554,72;411;3,0;5;3,65
"230526 IBARETAMA";4;4;1368,22;1183,98;-;-;184,24;-;-;342,06;342,06;22;5,5;1;25,00
"230530 IBIAPINA";99;99;36564,76;30984,93;-;-;5579,83;-;-;369,34;369,34;283;2,9;5;5,05
"230540 ICO";469;469;235238,65;169122,30;-;-;66116,35;-;-;501,57;501,57;1532;3,3;15;3,20
"230550 IGUATU";493;493;497279,55;417057,66;-;-;80221,89;-;-;1008,68;1008,68;2533;5,1;39;7,91
"230560 INDEPENDENCIA";26;26;13502,13;11624,97;-;-;1877,16;-;-;519,31;519,31;119;4,6;4;15,38
"230565 IPAPORANGA";29;29;14884,78;12949,39;-;-;1935,39;-;-;513,27;513,27;75;2,6;-;-
"230570 IPAUMIRIM";14;14;5044,87;4280,23;-;-;764,64;-;-;360,35;360,35;69;4,9;1;7,14
"230580 IPU";202;202;99640,17;72496,61;-;-;27143,56;-;-;493,27;493,27;819;4,1;10;4,95
"230590 IPUEIRAS";56;56;29194,89;22234,41;-;-;6960,48;-;-;521,34;521,34;205;3,7;-;-
"230600 IRACEMA";49;49;22954,43;19626,93;-;-;3327,50;-;-;468,46;468,46;183;3,7;2;4,08
"230610 IRAUCUBA";50;50;23215,83;16876,36;-;-;6339,47;-;-;464,32;464,32;157;3,1;4;8,00
"230620 ITAICABA";3;3;904,55;767,30;-;-;137,25;-;-;301,52;301,52;13;4,3;-;-
"230625 ITAITINGA";48;48;23784,78;21041,94;-;-;2742,84;-;-;495,52;495,52;372;7,8;4;8,33
"230630 ITAPAGE";53;53;19023,69;16575,42;-;-;2448,27;-;-;358,94;358,94;270;5,1;4;7,55
"230640 ITAPIPOCA";1022;1022;1026678,00;800135,27;-;-;226542,73;-;-;1004,58;1004,58;4009;3,9;30;2,94
"230650 ITAPIUNA";30;30;14058,77;12066,27;-;-;1992,50;-;-;468,63;468,63;139;4,6;-;-
"230655 ITAREMA";86;86;50772,57;38947,12;-;-;11825,45;-;-;590,38;590,38;226;2,6;3;3,49
"230670 JAGUARETAMA";88;88;30847,26;25479,97;-;-;5367,29;-;-;350,54;350,54;256;2,9;5;5,68
"230680 JAGUARIBARA";23;23;9223,03;7109,19;-;-;2113,84;-;-;401,00;401,00;45;2,0;-;-
"230690 JAGUARIBE";119;119;55033,11;42625,50;-;-;12407,61;-;-;462,46;462,46;325;2,7;1;0,84
"230700 JAGUARUANA";59;59;21899,75;18821,30;-;-;3078,45;-;-;371,18;371,18;425;7,2;7;11,86
"230710 JARDIM";19;19;9806,57;8796,55;-;-;1010,02;-;-;516,14;516,14;94;4,9;2;10,53
"230720 JATI";9;9;1933,27;1631,73;-;-;301,54;-;-;214,81;214,81;36;4,0;-;-
"230725 JIJOCA DE JERICOACOARA";57;57;29611,79;20914,89;-;-;8696,90;-;-;519,51;519,51;113;2,0;-;-
"230730 JUAZEIRO DO NORTE";1467;1467;1747542,42;1413896,87;-;-;333645,55;-;-;1191,24;1191,24;8663;5,9;58;3,95
"230740 JUCAS";67;67;33363,31;29326,50;-;-;4036,81;-;-;497,96;497,96;335;5,0;4;5,97
"230750 LAVRAS DA MANGABEIRA";162;162;74281,69;62561,75;-;-;11719,94;-;-;458,53;458,53;491;3,0;-;-
"230760 LIMOEIRO DO NORTE";774;774;772803,26;643217,16;-;-;129586,10;-;-;998,45;998,45;3127;4,0;43;5,56
"230763 MADALENA";33;33;16358,34;13649,38;-;-;2708,96;-;-;495,71;495,71;104;3,2;2;6,06
"230765 MARACANAU";1281;1281;977822,99;701688,02;-;-;276134,97;-;-;763,33;763,33;4196;3,3;21;1,64
"230770 MARANGUAPE";179;179;73511,18;55028,38;-;-;18482,80;-;-;410,68;410,68;721;4,0;10;5,59
"230780 MARCO";58;58;33930,21;28371,64;-;-;5558,57;-;-;585,00;585,00;194;3,3;2;3,45
"230790 MARTINOPOLE";9;9;4791,07;3342,70;-;-;1448,37;-;-;532,34;532,34;14;1,6;-;-
"230800 MASSAPE";30;30;12358,22;9986,86;-;-;2371,36;-;-;411,94;411,94;158;5,3;-;-
"230810 MAURITI";202;202;94224,96;74388,14;-;-;19836,82;-;-;466,46;466,46;433;2,1;1;0,50
"230820 MERUOCA";32;32;13436,89;10888,30;-;-;2548,59;-;-;419,90;419,90;193;6,0;1;3,13
"230830 MILAGRES";86;86;21022,82;17027,83;-;-;3994,99;-;-;244,45;244,45;128;1,5;1;1,16
"230835 MILHA";33;33;14612,17;12603,02;-;-;2009,15;-;-;442,79;442,79;126;3,8;1;3,03
"230840 MISSAO VELHA";195;195;96578,01;74029,18;-;-;22548,83;-;-;495,27;495,27;586;3,0;5;2,56
"230850 MOMBACA";178;178;89250,18;69707,66;-;-;19542,52;-;-;501,41;501,41;533;3,0;8;4,49
"230860 MONSENHOR TABOSA";50;50;22856,54;19337,25;-;-;3519,29;-;-;457,13;457,13;181;3,6;-;-
"230870 MORADA NOVA";178;178;82037,27;58462,49;-;-;23574,78;-;-;460,88;460,88;802;4,5;4;2,25
"230880 MORAUJO";12;12;4969,41;3895,92;-;-;1073,49;-;-;414,12;414,12;53;4,4;-;-
"230890 MORRINHOS";34;34;15794,25;12719,11;-;-;3075,14;-;-;464,54;464,54;135;4,0;2;5,88
"230900 MUCAMBO";84;84;40113,52;32998,29;-;-;7115,23;-;-;477,54;477,54;375;4,5;8;9,52
"230910 MULUNGU";26;26;13059,45;11381,09;-;-;1678,36;-;-;502,29;502,29;118;4,5;-;-
"230920 NOVA OLINDA";22;22;5622,46;4684,69;-;-;937,77;-;-;255,57;255,57;125;5,7;-;-
"230930 NOVA RUSSAS";145;145;63670,95;51053,68;-;-;12617,27;-;-;439,11;439,11;378;2,6;5;3,45
"230940 NOVO ORIENTE";53;53;23226,84;20155,72;-;-;3071,12;-;-;438,24;438,24;193;3,6;3;5,66
"230945 OCARA";34;34;11186,66;9404,05;-;-;1782,61;-;-;329,02;329,02;145;4,3;5;14,71
"230950 OROS";61;61;29329,77;23631,42;-;-;5698,35;-;-;480,82;480,82;173;2,8;1;1,64
"230960 PACAJUS";67;67;30384,96;24456,20;-;-;5928,76;-;-;453,51;453,51;286;4,3;11;16,42
"230970 PACATUBA";28;28;15126,80;13120,67;-;-;2006,13;-;-;540,24;540,24;134;4,8;2;7,14
"230980 PACOTI";8;8;2537,32;2183,67;-;-;353,65;-;-;317,16;317,16;21;2,6;1;12,50
"231010 PALMACIA";7;7;2701,22;2328,14;-;-;373,08;-;-;385,89;385,89;42;6,0;-;-
"231020 PARACURU";71;71;34459,72;26875,81;-;-;7583,91;-;-;485,35;485,35;243;3,4;1;1,41
"231025 PARAIPABA";34;34;12323,02;9933,89;-;-;2389,13;-;-;362,44;362,44;222;6,5;-;-
"231030 PARAMBU";155;155;86183,44;67495,34;-;-;18688,10;-;-;556,02;556,02;524;3,4;-;-
"231040 PARAMOTI";24;24;12748,87;11323,97;-;-;1424,90;-;-;531,20;531,20;71;3,0;1;4,17
"231050 PEDRA BRANCA";65;65;26064,33;21755,28;-;-;4309,05;-;-;400,99;400,99;217;3,3;-;-
"231060 PENAFORTE";25;25;20174,54;18482,55;-;-;1691,99;-;-;806,98;806,98;72;2,9;-;-
"231070 PENTECOSTE";75;75;35563,12;26535,57;-;-;9027,55;-;-;474,17;474,17;212;2,8;1;1,33
"231080 PEREIRO";44;44;20023,82;16699,01;-;-;3324,81;-;-;455,09;455,09;134;3,0;5;11,36
"231085 PINDORETAMA";16;16;6882,51;6154,03;-;-;728,48;-;-;430,16;430,16;74;4,6;3;18,75
"231090 PIQUET CARNEIRO";40;40;16159,47;14060,04;-;-;2099,43;-;-;403,99;403,99;149;3,7;-;-
"231100 PORANGA";19;19;9495,71;8145,31;-;-;1350,40;-;-;499,77;499,77;56;2,9;-;-
"231110 PORTEIRAS";37;37;16180,93;14204,03;-;-;1976,90;-;-;437,32;437,32;136;3,7;1;2,70
"231120 POTENGI";12;12;5018,55;4387,18;-;-;631,37;-;-;418,21;418,21;39;3,3;-;-
"231126 QUITERIANOPOLIS";26;26;14576,70;12808,31;-;-;1768,39;-;-;560,64;560,64;105;4,0;-;-
"231130 QUIXADA";570;570;586666,56;463864,35;-;-;122802,21;-;-;1029,24;1029,24;2568;4,5;18;3,16
"231135 QUIXELO";44;44;20876,22;18096,50;-;-;2779,72;-;-;474,46;474,46;177;4,0;2;4,55
"231140 QUIXERAMOBIM";978;978;1070674,69;877237,29;-;-;193437,40;-;-;1094,76;1094,76;5535;5,7;43;4,40
"231150 QUIXERE";21;21;5973,90;5199,74;-;-;774,16;-;-;284,47;284,47;80;3,8;-;-
"231160 REDENCAO";155;155;72965,15;55542,17;-;-;17422,98;-;-;470,74;470,74;482;3,1;6;3,87
"231170 RERIUTABA";47;47;19099,86;15021,67;-;-;4078,19;-;-;406,38;406,38;235;5,0;4;8,51
"231180 RUSSAS";678;678;312111,59;249489,74;-;-;62621,85;-;-;460,34;460,34;1802;2,7;8;1,18
"231190 SABOEIRO";30;30;8963,76;7278,87;-;-;1684,89;-;-;298,79;298,79;101;3,4;2;6,67
"231195 SALITRE";39;39;16448,50;14471,69;-;-;1976,81;-;-;421,76;421,76;124;3,2;-;-
"231200 SANTANA DO ACARAU";29;29;13246,41;10937,18;-;-;2309,23;-;-;456,77;456,77;175;6,0;-;-
"231210 SANTANA DO CARIRI";32;32;10185,90;9034,78;-;-;1151,12;-;-;318,31;318,31;248;7,8;2;6,25
"231220 SANTA QUITERIA";47;47;25296,02;19962,04;-;-;5333,98;-;-;538,21;538,21;215;4,6;6;12,77
"231230 SAO BENEDITO";198;198;113400,46;82565,28;-;-;30835,18;-;-;572,73;572,73;697;3,5;6;3,03
"231240 SAO GONCALO DO AMARANTE";189;189;262737,75;206206,27;-;-;56531,48;-;-;1390,15;1390,15;730;3,9;10;5,29
"231260 SAO LUIS DO CURU";7;7;2708,59;2353,15;-;-;355,44;-;-;386,94;386,94;44;6,3;-;-
"231270 SENADOR POMPEU";49;49;21096,78;17870,07;-;-;3226,71;-;-;430,55;430,55;243;5,0;4;8,16
"231290 SOBRAL";2877;2877;5487916,10;4359045,64;-;-;1128870,46;-;-;1907,51;1907,51;20098;7,0;195;6,78
"231300 SOLONOPOLE";28;28;10476,22;8787,30;-;-;1688,92;-;-;374,15;374,15;150;5,4;-;-
"231310 TABULEIRO DO NORTE";107;107;61221,29;43112,29;5729,44;-;9044,31;3335,25;-;572,16;572,16;512;4,8;7;6,54
"231320 TAMBORIL";78;78;41723,04;35501,33;-;-;6221,71;-;-;534,91;534,91;302;3,9;2;2,56
"231325 TARRAFAS";23;23;11117,89;9510,76;-;-;1607,13;-;-;483,39;483,39;93;4,0;-;-
"231330 TAUA";922;922;595004,78;496121,41;-;-;98883,37;-;-;645,34;645,34;2633;2,9;30;3,25
"231335 TEJUCUOCA";10;10;2553,49;1972,59;-;-;580,90;-;-;255,35;255,35;27;2,7;-;-
"231340 TIANGUA";747;747;567823,54;425266,70;-;-;142556,84;-;-;760,14;760,14;2981;4,0;20;2,68
"231350 TRAIRI";72;72;32598,74;27264,67;-;-;5334,07;-;-;452,76;452,76;316;4,4;5;6,94
"231355 TURURU";8;8;3715,94;3103,86;-;-;612,08;-;-;464,49;464,49;24;3,0;-;-
"231360 UBAJARA";118;118;50434,42;38761,36;-;-;11673,06;-;-;427,41;427,41;315;2,7;5;4,24
"231370 UMARI";11;11;3414,67;2859,01;-;-;555,66;-;-;310,42;310,42;34;3,1;-;-
"231375 UMIRIM";10;10;4970,16;4323,78;-;-;646,38;-;-;497,02;497,02;77;7,7;-;-
"231380 URUBURETAMA";15;15;7188,92;6215,72;-;-;973,20;-;-;479,26;479,26;64;4,3;-;-
"231390 URUOCA";6;6;1615,71;1387,41;-;-;228,30;-;-;269,29;269,29;23;3,8;-;-
"231395 VARJOTA";39;39;19454,53;16335,22;-;-;3119,31;-;-;498,83;498,83;192;4,9;3;7,69
"231400 VARZEA ALEGRE";304;304;118367,34;92265,86;-;-;26101,48;-;-;389,37;389,37;658;2,2;12;3,95
"231410 VICOSA DO CEARA";227;227;121007,07;90841,25;-;-;30165,82;-;-;533,07;533,07;694;3,1;2;0,88
"240020 ACU";67;67;75566,08;55280,68;5764,87;-;11397,11;3123,42;-;1127,85;1127,85;387;5,8;4;5,97
"240030 AFONSO BEZERRA";6;6;2381,50;2086,38;-;-;295,12;-;-;396,92;396,92;33;5,5;1;16,67
"240050 ALEXANDRIA";430;430;257064,62;176793,69;-;-;80270,93;-;-;597,82;597,82;858;2,0;1;0,23
"240060 ALMINO AFONSO";282;282;291509,45;162936,50;-;75587,20;52985,75;-;-;1033,72;1033,72;356;1,3;-;-
"240080 ANGICOS";25;25;14090,75;10124,31;-;-;3966,44;-;-;563,63;563,63;85;3,4;2;8,00
"240090 ANTONIO MARTINS";41;41;20525,85;15947,75;-;-;4578,10;-;-;500,63;500,63;104;2,5;-;-
"240100 APODI";90;90;41316,51;34579,04;1067,85;-;5103,16;566,46;-;459,07;459,07;378;4,2;11;12,22
"240110 AREIA BRANCA";37;37;17331,56;15221,77;-;-;2109,79;-;-;468,42;468,42;124;3,4;1;2,70
"240145 BARAUNA";15;15;4446,00;3740,37;-;-;705,63;-;-;296,40;296,40;68;4,5;-;-
"240180 BREJINHO";5;5;1411,08;1205,11;-;-;205,97;-;-;282,22;282,22;50;10,0;1;20,00
"240200 CAICO";451;451;338240,77;274152,77;-;-;64088,00;-;-;749,98;749,98;1696;3,8;38;8,43
"240230 CARAUBAS";23;23;12642,67;9575,84;-;-;3066,83;-;-;549,68;549,68;72;3,1;-;-
"240250 CARNAUBAIS";5;5;2228,07;1969,46;-;-;258,61;-;-;445,61;445,61;44;8,8;-;-
"240260 CEARA-MIRIM";120;120;54502,17;40171,60;-;-;14330,57;-;-;454,18;454,18;410;3,4;2;1,67
"240270 CERRO CORA";7;7;3347,20;2927,41;-;-;419,79;-;-;478,17;478,17;26;3,7;-;-
"240310 CURRAIS NOVOS";338;338;422897,73;324640,96;-;-;98256,77;-;-;1251,18;1251,18;981;2,9;13;3,85
"240320 DOUTOR SEVERIANO";13;13;4450,50;3837,60;-;-;612,90;-;-;342,35;342,35;68;5,2;-;-
"240325 PARNAMIRIM";742;742;983074,27;766052,62;-;-;217021,65;-;-;1324,90;1324,90;3527;4,8;17;2,29
"240330 ENCANTO";3;3;537,88;459,56;-;-;78,32;-;-;179,29;179,29;6;2,0;1;33,33
"240340 EQUADOR";4;4;1492,72;1307,43;-;-;185,29;-;-;373,18;373,18;24;6,0;-;-
"240360 EXTREMOZ";39;39;11886,85;10241,14;-;-;1645,71;-;-;304,79;304,79;210;5,4;1;2,56
"240370 FELIPE GUERRA";7;7;2371,32;2085,62;-;-;285,70;-;-;338,76;338,76;43;6,1;-;-
"240400 FRUTUOSO GOMES";23;23;10122,28;7784,35;-;-;2337,93;-;-;440,10;440,10;72;3,1;1;4,35
"240420 GOIANINHA";16;16;7359,68;6411,62;-;-;948,06;-;-;459,98;459,98;97;6,1;6;37,50
"240450 GUAMARE";71;71;34198,22;25291,37;-;-;8906,85;-;-;481,67;481,67;329;4,6;1;1,41
"240520 JANDUIS";19;19;6513,06;5617,57;-;-;895,49;-;-;342,79;342,79;80;4,2;-;-
"240530 JANUARIO CICCO";11;11;4098,26;3515,39;-;-;582,87;-;-;372,57;372,57;27;2,5;-;-
"240560 JARDIM DE PIRANHAS";19;19;12477,73;11283,57;-;-;1194,16;-;-;656,72;656,72;108;5,7;2;10,53
"240570 JARDIM DO SERIDO";21;21;10367,21;9277,58;-;-;1089,63;-;-;493,68;493,68;56;2,7;1;4,76
"240580 JOAO CAMARA";45;45;23604,12;20422,54;-;-;3181,58;-;-;524,54;524,54;521;11,6;6;13,33
"240600 JOSE DA PENHA";7;7;2539,82;2191,34;-;-;348,48;-;-;362,83;362,83;42;6,0;-;-
"240610 JUCURUTU";61;61;30412,07;21979,88;-;-;8432,19;-;-;498,56;498,56;158;2,6;4;6,56
"240650 LAGOA NOVA";2;2;768,48;663,91;-;-;104,57;-;-;384,24;384,24;6;3,0;-;-
"240670 LAJES";30;30;13548,88;10076,29;-;-;3472,59;-;-;451,63;451,63;96;3,2;1;3,33
"240690 LUCRECIA";22;22;9506,55;8311,56;-;-;1194,99;-;-;432,12;432,12;45;2,0;-;-
"240710 MACAIBA";161;161;254424,08;197160,94;-;-;57263,14;-;-;1580,27;1580,27;959;6,0;5;3,11
"240720 MACAU";49;49;24464,54;19259,84;-;-;5204,70;-;-;499,28;499,28;277;5,7;2;4,08
"240725 MAJOR SALES";4;4;1118,20;984,49;-;-;133,71;-;-;279,55;279,55;27;6,8;-;-
"240740 MARTINS";22;22;8204,92;7009,83;-;-;1195,09;-;-;372,95;372,95;73;3,3;-;-
