Per�odo:Out/2023
"Município";"AIH_aprovadas";"Internações";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"110030 VILHENA";949;949;941148,14;717904,13;-;-;223244,01;-;-;991,73;991,73;4521;4,8;21;2,21
"110032 SAO MIGUEL DO GUAPORE";93;93;49030,18;37434,28;-;-;11595,90;-;-;527,21;527,21;173;1,9;-;-
"110033 NOVA MAMORE";90;90;39934,47;30583,37;-;-;9351,10;-;-;443,72;443,72;301;3,3;-;-
"110034 ALVORADA D'OESTE";69;69;30410,14;22472,94;-;-;7937,20;-;-;440,73;440,73;185;2,7;-;-
"110037 ALTO ALEGRE DOS PARECIS";24;24;7850,40;6792,21;-;-;1058,19;-;-;327,10;327,10;73;3,0;-;-
"110040 ALTO PARAISO";28;28;8198,63;7150,91;-;-;1047,72;-;-;292,81;292,81;80;2,9;2;7,14
"110045 BURITIS";147;147;64518,19;50566,44;-;-;13951,75;-;-;438,90;438,90;398;2,7;1;0,68
"110050 NOVO HORIZONTE DO OESTE";62;62;21175,56;18352,93;-;-;2822,63;-;-;341,54;341,54;156;2,5;3;4,84
"110060 CACAULANDIA";5;5;1650,37;1429,03;-;-;221,34;-;-;330,07;330,07;9;1,8;-;-
"110070 CAMPO NOVO DE RONDONIA";12;12;4949,60;4259,34;-;-;690,26;-;-;412,47;412,47;41;3,4;-;-
"110080 CANDEIAS DO JAMARI";12;12;3423,57;2896,49;-;-;527,08;-;-;285,30;285,30;25;2,1;-;-
"110094 CUJUBIM";42;42;12278,33;10616,49;-;-;1661,84;-;-;292,34;292,34;-;-;-;-
"110100 GOVERNADOR JORGE TEIXEIRA";9;9;2659,16;2277,22;-;-;381,94;-;-;295,46;295,46;23;2,6;-;-
"110120 MINISTRO ANDREAZZA";21;21;8363,17;7440,32;-;-;922,85;-;-;398,25;398,25;57;2,7;-;-
"110130 MIRANTE DA SERRA";31;31;17340,79;15446,97;-;-;1893,82;-;-;559,38;559,38;101;3,3;-;-
"110140 MONTE NEGRO";70;70;44022,31;34192,60;-;-;9829,71;-;-;628,89;628,89;203;2,9;-;-
"110143 NOVA UNIAO";11;11;3663,40;3131,27;-;-;532,13;-;-;333,04;333,04;26;2,4;-;-
"110145 PARECIS";70;70;15938,34;13424,39;-;-;2513,95;-;-;227,69;227,69;70;1,0;-;-
"110146 PIMENTEIRAS DO OESTE";2;2;383,92;329,25;-;-;54,67;-;-;191,96;191,96;8;4,0;-;-
"110149 SAO FRANCISCO DO GUAPORE";166;166;79559,93;60496,66;-;-;19063,27;-;-;479,28;479,28;367;2,2;1;0,60
"110150 SERINGUEIRAS";128;128;66020,49;49627,76;-;-;16392,73;-;-;515,79;515,79;334;2,6;2;1,56
"110155 TEIXEIROPOLIS";9;9;2967,25;2556,49;-;-;410,76;-;-;329,69;329,69;20;2,2;-;-
"110160 THEOBROMA";11;11;3830,26;3311,07;-;-;519,19;-;-;348,21;348,21;50;4,5;-;-
"110170 URUPA";45;45;24850,96;18919,42;-;-;5931,54;-;-;552,24;552,24;93;2,1;1;2,22
"110175 VALE DO ANARI";8;8;3357,03;2913,10;-;-;443,93;-;-;419,63;419,63;34;4,3;-;-
"110180 VALE DO PARAISO";29;29;12959,50;11663,86;-;-;1295,64;-;-;446,88;446,88;61;2,1;1;3,45
"120001 ACRELANDIA";13;13;6204,20;5502,51;-;-;701,69;-;-;477,25;477,25;32;2,5;-;-
"120005 ASSIS BRASIL";49;49;19294,07;15636,59;-;-;3657,48;-;-;393,76;393,76;133;2,7;-;-
"120010 BRASILEIA";142;142;53157,78;44207,51;-;-;8950,27;-;-;374,35;374,35;563;4,0;5;3,52
"120020 CRUZEIRO DO SUL";908;908;474709,82;343966,02;-;-;130743,80;-;-;522,81;522,81;3219;3,5;22;2,42
"120030 FEIJO";77;77;27878,95;19501,58;-;-;8377,37;-;-;362,06;362,06;206;2,7;1;1,30
"120033 MANCIO LIMA";51;51;18617,15;16198,61;-;-;2418,54;-;-;365,04;365,04;206;4,0;-;-
"120034 MANOEL URBANO";52;52;18173,19;14847,66;-;-;3325,53;-;-;349,48;349,48;182;3,5;-;-
"120035 MARECHAL THAUMATURGO";42;42;11817,38;9532,99;-;-;2284,39;-;-;281,37;281,37;86;2,0;-;-
"120038 PLACIDO DE CASTRO";47;47;11992,22;10305,69;-;-;1686,53;-;-;255,15;255,15;129;2,7;-;-
"120039 PORTO WALTER";29;29;7673,56;5694,57;-;-;1978,99;-;-;264,61;264,61;50;1,7;-;-
"120040 RIO BRANCO";2341;2309;3307021,97;2522488,37;-;-;784533,60;-;-;1412,65;1432,23;13445;5,8;63;2,73
"120042 RODRIGUES ALVES";35;35;9077,69;7963,59;-;-;1114,10;-;-;259,36;259,36;205;5,9;-;-
"120043 SANTA ROSA DO PURUS";18;18;6345,88;5256,71;-;-;1089,17;-;-;352,55;352,55;47;2,6;-;-
"120045 SENADOR GUIOMARD";84;84;35157,44;27865,90;-;-;7291,54;-;-;418,54;418,54;263;3,1;-;-
"120050 SENA MADUREIRA";130;130;54886,66;42033,57;-;-;12853,09;-;-;422,21;422,21;371;2,9;2;1,54
"120060 TARAUACA";141;141;68518,76;48423,17;-;-;20095,59;-;-;485,95;485,95;279;2,0;-;-
"120070 XAPURI";64;64;20399,92;17698,55;-;-;2701,37;-;-;318,75;318,75;207;3,2;1;1,56
"130002 ALVARAES";64;64;25511,30;17770,17;-;-;7741,13;-;-;398,61;398,61;223;3,5;-;-
"130006 AMATURA";38;38;14218,98;10099,72;-;-;4119,26;-;-;374,18;374,18;76;2,0;-;-
"130008 ANAMA";125;125;29345,12;21184,97;-;-;8160,15;-;-;234,76;234,76;271;2,2;-;-
"130010 ANORI";194;194;64647,58;54171,82;-;-;10475,76;-;-;333,23;333,23;435;2,2;-;-
"130014 APUI";99;99;44949,18;32761,28;-;-;12187,90;-;-;454,03;454,03;290;2,9;-;-
"130020 ATALAIA DO NORTE";40;40;13289,44;10156,43;-;-;3133,01;-;-;332,24;332,24;93;2,3;1;2,50
"130030 AUTAZES";120;120;64481,37;44236,15;-;-;20245,22;-;-;537,34;537,34;331;2,8;-;-
"130040 BARCELOS";88;88;36775,28;26474,86;-;-;10300,42;-;-;417,90;417,90;294;3,3;1;1,14
"130050 BARREIRINHA";116;116;42836,26;31158,14;-;-;11678,12;-;-;369,28;369,28;354;3,1;2;1,72
"130060 BENJAMIN CONSTANT";107;107;53431,24;37437,92;-;-;15993,32;-;-;499,36;499,36;270;2,5;1;0,93
"130063 BERURI";58;58;17795,33;12950,06;-;-;4845,27;-;-;306,82;306,82;134;2,3;1;1,72
"130068 BOA VISTA DO RAMOS";58;58;22874,69;17945,33;-;-;4929,36;-;-;394,39;394,39;210;3,6;1;1,72
"130070 BOCA DO ACRE";188;188;83371,40;58351,82;-;-;25019,58;-;-;443,46;443,46;683;3,6;1;0,53
"130080 BORBA";153;153;58437,57;43965,30;-;-;14472,27;-;-;381,94;381,94;391;2,6;-;-
"130083 CAAPIRANGA";54;54;18393,44;13750,27;-;-;4643,17;-;-;340,62;340,62;124;2,3;-;-
"130090 CANUTAMA";59;59;23698,70;17663,40;-;-;6035,30;-;-;401,67;401,67;153;2,6;-;-
"130100 CARAUARI";119;119;50901,70;36989,11;-;-;13912,59;-;-;427,75;427,75;296;2,5;2;1,68
"130110 CAREIRO";116;116;61002,88;39730,95;-;-;21271,93;-;-;525,89;525,89;186;1,6;-;-
"130120 COARI";389;389;218136,33;157053,99;-;-;61082,34;-;-;560,76;560,76;1153;3,0;12;3,08
"130130 CODAJAS";140;140;55196,71;42864,19;-;-;12332,52;-;-;394,26;394,26;437;3,1;3;2,14
"130140 EIRUNEPE";150;150;81457,94;58300,03;-;-;23157,91;-;-;543,05;543,05;498;3,3;1;0,67
"130150 ENVIRA";76;76;28811,80;21915,16;-;-;6896,64;-;-;379,10;379,10;185;2,4;-;-
"130160 FONTE BOA";119;119;53181,27;38532,74;-;-;14648,53;-;-;446,90;446,90;366;3,1;5;4,20
"130165 GUAJARA";28;28;10497,54;8980,67;-;-;1516,87;-;-;374,91;374,91;90;3,2;-;-
"130170 HUMAITA";124;124;62910,14;43244,66;-;-;19665,48;-;-;507,34;507,34;390;3,1;-;-
"130180 IPIXUNA";163;163;72818,20;56370,09;-;-;16448,11;-;-;446,74;446,74;409;2,5;-;-
"130185 IRANDUBA";81;81;63026,01;44068,49;-;-;18957,52;-;-;778,10;778,10;137;1,7;1;1,23
"130190 ITACOATIARA";464;464;252776,54;173020,22;-;-;79756,32;-;-;544,78;544,78;1706;3,7;7;1,51
"130195 ITAMARATI";92;92;37573,51;28706,28;-;-;8867,23;-;-;408,41;408,41;313;3,4;1;1,09
"130200 ITAPIRANGA";25;25;9945,15;7542,67;-;-;2402,48;-;-;397,81;397,81;59;2,4;1;4,00
"130210 JAPURA";57;57;18929,79;14882,42;-;-;4047,37;-;-;332,10;332,10;124;2,2;-;-
"130230 JUTAI";131;131;44907,14;32909,96;-;-;11997,18;-;-;342,80;342,80;247;1,9;-;-
"130250 MANACAPURU";540;540;295525,34;206481,86;-;-;89043,48;-;-;547,27;547,27;1486;2,8;6;1,11
"130255 MANAQUIRI";51;51;22338,72;17341,70;-;-;4997,02;-;-;438,01;438,01;171;3,4;-;-
"130260 MANAUS";8832;8832;16280504,80;13181589,08;-;-;3098915,72;-;-;1843,35;1843,35;58797;6,7;401;4,54
"130270 MANICORE";166;166;89412,70;62497,78;-;-;26914,92;-;-;538,63;538,63;352;2,1;1;0,60
"130280 MARAA";11;11;5053,40;3119,60;-;-;1933,80;-;-;459,40;459,40;22;2,0;-;-
"130290 MAUES";225;225;128250,72;88223,41;-;-;40027,31;-;-;570,00;570,00;723;3,2;2;0,89
"130310 NOVA OLINDA DO NORTE";105;105;49919,41;34676,88;-;-;15242,53;-;-;475,42;475,42;277;2,6;-;-
"130320 NOVO AIRAO";81;81;43311,18;32365,56;-;-;10945,62;-;-;534,71;534,71;186;2,3;1;1,23
"130330 NOVO ARIPUANA";137;137;47392,68;36077,35;-;-;11315,33;-;-;345,93;345,93;354;2,6;1;0,73
"130340 PARINTINS";800;800;338835,15;248371,70;-;-;90463,45;-;-;423,54;423,54;2643;3,3;15;1,88
"130350 PAUINI";82;82;34164,19;25670,18;-;-;8494,01;-;-;416,64;416,64;276;3,4;1;1,22
"130353 PRESIDENTE FIGUEIREDO";82;82;38811,85;28819,26;-;-;9992,59;-;-;473,32;473,32;232;2,8;-;-
"130356 RIO PRETO DA EVA";25;25;11483,27;8484,50;-;-;2998,77;-;-;459,33;459,33;70;2,8;1;4,00
"130360 SANTA ISABEL DO RIO NEGRO";33;33;12072,57;8794,27;-;-;3278,30;-;-;365,84;365,84;69;2,1;1;3,03
"130370 SANTO ANTONIO DO ICA";162;162;72391,33;52598,03;-;-;19793,30;-;-;446,86;446,86;358;2,2;-;-
"130380 SAO GABRIEL DA CACHOEIRA";150;150;68457,06;45322,04;-;-;23135,02;-;-;456,38;456,38;606;4,0;2;1,33
"130390 SAO PAULO DE OLIVENCA";137;137;101868,99;90495,25;-;-;11373,74;-;-;743,57;743,57;380;2,8;1;0,73
"130395 SAO SEBASTIAO DO UATUMA";76;76;34341,47;25465,77;-;-;8875,70;-;-;451,86;451,86;169;2,2;-;-
"130400 SILVES";64;64;25176,91;18433,58;-;-;6743,33;-;-;393,39;393,39;132;2,1;-;-
"130406 TABATINGA";43;43;19074,56;15653,66;-;-;3420,90;-;-;443,59;443,59;213;5,0;2;4,65
"130420 TEFE";499;499;252103,20;167916,94;10487,96;-;67919,96;5778,34;-;505,22;505,22;1003;2,0;2;0,40
"130423 TONANTINS";78;78;30103,31;22075,02;-;-;8028,29;-;-;385,94;385,94;263;3,4;1;1,28
"130430 URUCARA";56;56;28476,78;19294,64;-;-;9182,14;-;-;508,51;508,51;163;2,9;-;-
"130440 URUCURITUBA";23;23;9373,83;6792,71;-;-;2581,12;-;-;407,56;407,56;52;2,3;-;-
"140010 BOA VISTA";2157;2157;2439708,28;1983822,72;-;-;455885,56;-;-;1131,07;1131,07;15800;7,3;104;4,82
"140023 CAROEBE";14;14;3966,44;3172,01;-;-;794,43;-;-;283,32;283,32;35;2,5;-;-
"150010 ABAETETUBA";1175;1175;779596,42;583365,85;-;-;196230,57;-;-;663,49;663,49;4783;4,1;32;2,72
"150013 ABEL FIGUEIREDO";29;29;12957,48;9497,40;-;-;3460,08;-;-;446,81;446,81;72;2,5;1;3,45
"150020 ACARA";116;116;52601,08;39520,88;-;-;13080,20;-;-;453,46;453,46;389;3,4;4;3,45
"150030 AFUA";58;58;23237,08;17870,84;-;-;5366,24;-;-;400,64;400,64;234;4,0;-;-
"150034 AGUA AZUL DO NORTE";64;64;34245,70;25812,06;-;-;8433,64;-;-;535,09;535,09;204;3,2;2;3,13
"150040 ALENQUER";527;527;172347,92;135871,57;-;-;36476,35;-;-;327,04;327,04;1245;2,4;10;1,90
"150050 ALMEIRIM";180;180;85727,87;64740,39;-;-;20987,48;-;-;476,27;476,27;414;2,3;5;2,78
"150060 ALTAMIRA";973;973;1079579,80;807731,72;7597,75;-;260241,32;4009,01;-;1109,54;1109,54;4714;4,8;33;3,39
"150070 ANAJAS";133;133;54952,10;42245,77;-;-;12706,33;-;-;413,17;413,17;246;1,8;1;0,75
"150080 ANANINDEUA";2162;2162;3405537,35;2671081,17;9799,67;-;719871,83;4784,68;-;1575,18;1575,18;10255;4,7;56;2,59
"150085 ANAPU";154;154;64382,03;52639,00;-;-;11743,03;-;-;418,07;418,07;397;2,6;-;-
"150090 AUGUSTO CORREA";206;206;84897,44;72759,42;-;-;12138,02;-;-;412,12;412,12;714;3,5;1;0,49
"150095 AURORA DO PARA";94;94;39426,24;30511,12;-;-;8915,12;-;-;419,43;419,43;306;3,3;-;-
"150110 BAGRE";33;33;13206,65;9319,13;-;-;3887,52;-;-;400,20;400,20;59;1,8;-;-
"150120 BAIAO";191;191;90783,12;73353,65;-;-;17429,47;-;-;475,30;475,30;439;2,3;6;3,14
"150125 BANNACH";25;25;6594,42;5560,59;-;-;1033,83;-;-;263,78;263,78;43;1,7;-;-
"150130 BARCARENA";676;676;608456,34;464141,48;-;-;144314,86;-;-;900,08;900,08;2716;4,0;13;1,92
"150140 BELEM";10653;10653;25303076,40;17961856,37;987366,84;-;5756539,45;597313,74;-;2375,21;2375,21;58393;5,5;360;3,38
"150145 BELTERRA";42;42;17104,20;12483,43;-;-;4620,77;-;-;407,24;407,24;213;5,1;2;4,76
"150157 BOM JESUS DO TOCANTINS";125;125;40278,64;31931,68;-;-;8346,96;-;-;322,23;322,23;218;1,7;-;-
"150170 BRAGANCA";1063;1063;1160424,49;903710,09;-;-;256714,40;-;-;1091,65;1091,65;4461;4,2;11;1,03
"150172 BRASIL NOVO";237;237;123598,11;100977,93;-;-;22620,18;-;-;521,51;521,51;821;3,5;3;1,27
"150175 BREJO GRANDE DO ARAGUAIA";59;59;20762,80;18200,97;-;-;2561,83;-;-;351,91;351,91;192;3,3;-;-
"150178 BREU BRANCO";107;107;53858,37;39120,56;-;-;14737,81;-;-;503,35;503,35;238;2,2;-;-
"150180 BREVES";882;882;754045,09;575183,03;6251,42;-;169713,21;2897,43;-;854,93;854,93;4580;5,2;19;2,15
"150200 CACHOEIRA DO ARARI";118;118;40484,17;31940,24;-;-;8543,93;-;-;343,09;343,09;257;2,2;-;-
"150210 CAMETA";634;634;324617,78;226506,49;-;-;98111,29;-;-;512,02;512,02;1865;2,9;11;1,74
"150215 CANAA DOS CARAJAS";334;334;152614,88;107410,90;-;-;45203,98;-;-;456,93;456,93;1411;4,2;3;0,90
"150220 CAPANEMA";691;691;841939,50;656317,22;10344,00;-;169810,31;5467,97;-;1218,44;1218,44;3093;4,5;25;3,62
"150230 CAPITAO POCO";83;83;31911,84;24753,09;-;-;7158,75;-;-;384,48;384,48;243;2,9;-;-
"150240 CASTANHAL";2018;2018;1981607,51;1580736,32;-;-;400871,19;-;-;981,97;981,97;8265;4,1;81;4,01
"150250 CHAVES";29;29;11136,82;8917,53;-;-;2219,29;-;-;384,03;384,03;70;2,4;-;-
"150270 CONCEICAO DO ARAGUAIA";454;454;305927,10;237668,19;-;-;68258,91;-;-;673,85;673,85;1607;3,5;6;1,32
"150275 CONCORDIA DO PARA";67;67;24560,53;21208,91;-;-;3351,62;-;-;366,58;366,58;349;5,2;5;7,46
"150276 CUMARU DO NORTE";80;80;25003,73;20730,59;-;-;4273,14;-;-;312,55;312,55;245;3,1;-;-
"150277 CURIONOPOLIS";91;91;37812,06;28764,26;-;-;9047,80;-;-;415,52;415,52;229;2,5;-;-
"150280 CURRALINHO";143;143;64257,29;50320,64;-;-;13936,65;-;-;449,35;449,35;886;6,2;-;-
"150290 CURUCA";124;124;55907,22;48863,13;-;-;7044,09;-;-;450,86;450,86;331;2,7;2;1,61
"150293 DOM ELISEU";170;170;71206,45;54637,21;-;-;16569,24;-;-;418,86;418,86;491;2,9;9;5,29
"150295 ELDORADO DOS CARAJAS";145;145;72586,56;60954,59;-;-;11631,97;-;-;500,60;500,60;378;2,6;3;2,07
"150304 FLORESTA DO ARAGUAIA";137;137;54077,92;43428,21;-;-;10649,71;-;-;394,73;394,73;205;1,5;-;-
"150307 GARRAFAO DO NORTE";31;31;14506,30;12081,57;-;-;2424,73;-;-;467,95;467,95;90;2,9;-;-
"150309 GOIANESIA DO PARA";158;158;61085,25;47633,17;-;-;13452,08;-;-;386,62;386,62;664;4,2;-;-
"150310 GURUPA";148;148;60820,95;48015,58;-;-;12805,37;-;-;410,95;410,95;312;2,1;-;-
"150320 IGARAPE-ACU";100;100;56308,88;50860,05;-;-;5448,83;-;-;563,09;563,09;392;3,9;8;8,00
"150330 IGARAPE-MIRI";743;743;267287,72;212901,22;-;-;54386,50;-;-;359,74;359,74;2134;2,9;6;0,81
"150345 IPIXUNA DO PARA";463;463;178275,63;134819,87;-;-;43455,76;-;-;385,04;385,04;1388;3,0;5;1,08
"150350 IRITUIA";47;47;18540,29;16201,93;-;-;2338,36;-;-;394,47;394,47;144;3,1;2;4,26
"150360 ITAITUBA";737;737;806166,87;610752,52;17845,27;-;170207,82;7361,26;-;1093,85;1093,85;4579;6,2;35;4,75
"150370 ITUPIRANGA";150;150;71114,13;52620,05;-;-;18494,08;-;-;474,09;474,09;511;3,4;3;2,00
"150375 JACAREACANGA";121;121;42636,40;31514,00;-;-;11122,40;-;-;352,37;352,37;338;2,8;1;0,83
"150380 JACUNDA";242;242;99282,60;75625,19;-;-;23657,41;-;-;410,26;410,26;665;2,7;3;1,24
"150390 JURUTI";182;182;83972,72;58525,60;-;-;25447,12;-;-;461,39;461,39;391;2,1;-;-
"150400 LIMOEIRO DO AJURU";144;144;56355,50;49462,12;-;-;6893,38;-;-;391,36;391,36;416;2,9;2;1,39
"150405 MAE DO RIO";142;142;56730,25;43466,43;-;-;13263,82;-;-;399,51;399,51;382;2,7;2;1,41
"150420 MARABA";1606;1606;1751443,38;1369864,44;-;-;381578,94;-;-;1090,56;1090,56;7595;4,7;45;2,80
"150430 MARACANA";49;49;12069,35;9164,84;-;-;2904,51;-;-;246,31;246,31;187;3,8;1;2,04
"150440 MARAPANIM";48;48;20877,75;17609,55;-;-;3268,20;-;-;434,95;434,95;227;4,7;1;2,08
"150442 MARITUBA";538;538;449726,72;328204,51;-;-;121522,21;-;-;835,92;835,92;2010;3,7;8;1,49
"150445 MEDICILANDIA";136;136;61863,55;43941,27;-;-;17922,28;-;-;454,88;454,88;347;2,6;-;-
"150450 MELGACO";84;84;28922,35;22990,41;-;-;5931,94;-;-;344,31;344,31;232;2,8;-;-
"150460 MOCAJUBA";142;142;69839,08;56182,38;-;-;13656,70;-;-;491,82;491,82;517;3,6;-;-
"150470 MOJU";159;159;63015,85;47487,89;-;-;15527,96;-;-;396,33;396,33;502;3,2;5;3,14
"150480 MONTE ALEGRE";304;304;98814,28;75302,19;-;-;23512,09;-;-;325,05;325,05;985;3,2;9;2,96
"150490 MUANA";212;212;92210,08;68812,36;1953,17;-;20416,96;1027,59;-;434,95;434,95;615;2,9;2;0,94
"150495 NOVA ESPERANCA DO PIRIA";60;60;22934,86;18185,29;-;-;4749,57;-;-;382,25;382,25;114;1,9;-;-
"150497 NOVA IPIXUNA";6;6;2512,44;2239,08;-;-;273,36;-;-;418,74;418,74;13;2,2;-;-
"150503 NOVO PROGRESSO";181;181;110861,63;82282,48;-;-;28579,15;-;-;612,50;612,50;714;3,9;2;1,10
"150506 NOVO REPARTIMENTO";136;136;73235,48;51657,64;-;-;21577,84;-;-;538,50;538,50;472;3,5;-;-
"150510 OBIDOS";212;212;89938,78;67646,15;-;-;22292,63;-;-;424,24;424,24;867;4,1;13;6,13
"150520 OEIRAS DO PARA";113;113;37273,08;31629,34;-;-;5643,74;-;-;329,85;329,85;445;3,9;1;0,88
"150530 ORIXIMINA";409;409;202357,76;153424,78;-;-;48932,98;-;-;494,76;494,76;1316;3,2;9;2,20
"150540 OUREM";79;79;49272,36;39528,71;-;-;9743,65;-;-;623,70;623,70;606;7,7;2;2,53
"150543 OURILANDIA DO NORTE";294;294;120818,40;99765,04;-;-;21053,36;-;-;410,95;410,95;860;2,9;2;0,68
"150548 PACAJA";213;213;93964,90;76731,95;-;-;17232,95;-;-;441,15;441,15;459;2,2;1;0,47
"150549 PALESTINA DO PARA";18;18;7084,08;6245,11;-;-;838,97;-;-;393,56;393,56;54;3,0;-;-
"150550 PARAGOMINAS";634;634;557079,17;417865,42;2705,45;-;135144,89;1363,41;-;878,67;878,67;2526;4,0;23;3,63
"150553 PARAUAPEBAS";601;601;451404,42;355523,17;-;-;95881,25;-;-;751,09;751,09;3210;5,3;31;5,16
"150555 PAU D'ARCO";51;51;20816,89;16366,26;-;-;4450,63;-;-;408,17;408,17;126;2,5;-;-
"150563 PICARRA";63;63;19462,07;16785,89;-;-;2676,18;-;-;308,92;308,92;133;2,1;-;-
"150565 PLACAS";98;98;32658,40;24790,38;-;-;7868,02;-;-;333,25;333,25;241;2,5;2;2,04
"150570 PONTA DE PEDRAS";93;93;33661,27;28521,99;-;-;5139,28;-;-;361,95;361,95;261;2,8;-;-
"150580 PORTEL";178;178;96459,69;69032,54;-;-;27427,15;-;-;541,91;541,91;422;2,4;2;1,12
"150590 PORTO DE MOZ";198;198;68241,65;53572,35;-;-;14669,30;-;-;344,65;344,65;326;1,6;-;-
"150600 PRAINHA";93;93;39284,85;28901,09;-;-;10383,76;-;-;422,42;422,42;255;2,7;-;-
"150613 REDENCAO";899;899;1229802,97;988416,54;8437,90;-;228399,83;4548,70;-;1367,97;1367,97;4042;4,5;26;2,89
"150616 RIO MARIA";109;109;58710,34;43826,00;-;-;14884,34;-;-;538,63;538,63;327;3,0;1;0,92
"150618 RONDON DO PARA";154;154;62762,89;47084,72;-;-;15678,17;-;-;407,55;407,55;406;2,6;1;0,65
"150619 RUROPOLIS";144;144;63005,44;46863,66;-;-;16141,78;-;-;437,54;437,54;415;2,9;-;-
"150620 SALINOPOLIS";247;247;125839,86;93897,85;-;-;31942,01;-;-;509,47;509,47;918;3,7;3;1,21
"150630 SALVATERRA";54;54;29508,95;22064,95;-;-;7444,00;-;-;546,46;546,46;216;4,0;-;-
"150640 SANTA CRUZ DO ARARI";42;42;15696,38;13840,07;-;-;1856,31;-;-;373,72;373,72;130;3,1;-;-
"150650 SANTA IZABEL DO PARA";82;82;35451,55;31217,19;-;-;4234,36;-;-;432,34;432,34;265;3,2;4;4,88
"150658 SANTA MARIA DAS BARREIRAS";63;63;19484,64;16021,66;-;-;3462,98;-;-;309,28;309,28;152;2,4;-;-
"150660 SANTA MARIA DO PARA";53;53;37596,75;18533,56;10189,12;-;3522,55;5351,52;-;709,37;709,37;122;2,3;3;5,66
"150670 SANTANA DO ARAGUAIA";366;366;117081,18;86723,84;3132,33;-;25341,88;1883,13;-;319,89;319,89;687;1,9;-;-
"150680 SANTAREM";1502;1502;1751562,93;1319705,97;42483,93;-;369213,66;20159,37;-;1166,15;1166,15;6890;4,6;54;3,60
"150700 SANTO ANTONIO DO TAUA";469;469;160920,51;125455,16;-;-;35465,35;-;-;343,11;343,11;1566;3,3;1;0,21
"150715 SAO DOMINGOS DO ARAGUAIA";39;39;15140,26;12096,44;-;-;3043,82;-;-;388,21;388,21;131;3,4;-;-
"150720 SAO DOMINGOS DO CAPIM";59;59;21417,06;17225,74;-;-;4191,32;-;-;363,00;363,00;198;3,4;1;1,69
"150730 SAO FELIX DO XINGU";285;285;147229,24;123954,96;-;-;23274,28;-;-;516,59;516,59;1130;4,0;1;0,35
