Per�odo:Jul/2023
"Município";"AIH_aprovadas";"Internações";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"230650 ITAPIUNA";2;2;828,99;710,81;-;-;118,18;-;-;414,50;414,50;10;5,0;1;50,00
"230655 ITAREMA";161;161;96866,10;74580,35;-;-;22285,75;-;-;601,65;601,65;451;2,8;1;0,62
"230670 JAGUARETAMA";93;93;24439,92;20778,36;-;-;3661,56;-;-;262,79;262,79;196;2,1;7;7,53
"230680 JAGUARIBARA";15;15;8119,59;7185,46;-;-;934,13;-;-;541,31;541,31;74;4,9;-;-
"230690 JAGUARIBE";132;132;63638,39;47701,57;-;-;15936,82;-;-;482,11;482,11;418;3,2;2;1,52
"230700 JAGUARUANA";50;50;13925,17;11592,58;-;-;2332,59;-;-;278,50;278,50;422;8,4;3;6,00
"230710 JARDIM";46;46;22042,99;19573,64;-;-;2469,35;-;-;479,20;479,20;170;3,7;3;6,52
"230720 JATI";8;8;3294,45;2913,58;-;-;380,87;-;-;411,81;411,81;32;4,0;-;-
"230725 JIJOCA DE JERICOACOARA";58;58;27119,98;18733,63;-;-;8386,35;-;-;467,59;467,59;196;3,4;1;1,72
"230730 JUAZEIRO DO NORTE";1951;1951;2548097,49;2135665,52;-;-;412431,97;-;-;1306,05;1306,05;11307;5,8;147;7,53
"230740 JUCAS";60;60;29280,06;24998,61;-;-;4281,45;-;-;488,00;488,00;240;4,0;7;11,67
"230750 LAVRAS DA MANGABEIRA";167;167;80229,20;66618,61;-;-;13610,59;-;-;480,41;480,41;575;3,4;2;1,20
"230760 LIMOEIRO DO NORTE";803;803;753504,14;617592,61;-;-;135911,53;-;-;938,36;938,36;3136;3,9;35;4,36
"230763 MADALENA";28;28;8652,03;7078,07;-;-;1573,96;-;-;309,00;309,00;82;2,9;2;7,14
"230765 MARACANAU";1435;1435;1084066,38;783628,22;-;-;300438,16;-;-;755,45;755,45;5143;3,6;28;1,95
"230770 MARANGUAPE";202;202;81587,40;59222,00;-;-;22365,40;-;-;403,90;403,90;788;3,9;6;2,97
"230780 MARCO";66;66;33560,90;28363,92;-;-;5196,98;-;-;508,50;508,50;264;4,0;2;3,03
"230790 MARTINOPOLE";30;30;17786,45;11503,72;-;-;6282,73;-;-;592,88;592,88;45;1,5;-;-
"230800 MASSAPE";84;84;35016,88;27721,04;-;-;7295,84;-;-;416,87;416,87;383;4,6;1;1,19
"230810 MAURITI";217;217;84257,75;60042,20;5661,59;-;15404,52;3149,44;-;388,28;388,28;536;2,5;6;2,76
"230820 MERUOCA";22;22;8609,12;6086,93;-;-;2522,19;-;-;391,32;391,32;86;3,9;1;4,55
"230830 MILAGRES";58;58;20631,22;16604,67;-;-;4026,55;-;-;355,71;355,71;104;1,8;1;1,72
"230835 MILHA";27;27;9619,60;7875,03;-;-;1744,57;-;-;356,28;356,28;73;2,7;1;3,70
"230840 MISSAO VELHA";200;200;104185,99;77304,06;-;-;26881,93;-;-;520,93;520,93;448;2,2;2;1,00
"230850 MOMBACA";230;230;108224,78;79052,96;-;-;29171,82;-;-;470,54;470,54;617;2,7;5;2,17
"230870 MORADA NOVA";158;158;64289,08;44635,39;-;-;19653,69;-;-;406,89;406,89;746;4,7;7;4,43
"230880 MORAUJO";5;5;2174,74;1664,33;-;-;510,41;-;-;434,95;434,95;11;2,2;-;-
"230890 MORRINHOS";23;23;9563,96;7817,59;-;-;1746,37;-;-;415,82;415,82;98;4,3;-;-
"230900 MUCAMBO";76;76;33140,40;27274,87;-;-;5865,53;-;-;436,06;436,06;385;5,1;3;3,95
"230910 MULUNGU";17;17;7222,53;6428,51;-;-;794,02;-;-;424,85;424,85;83;4,9;1;5,88
"230920 NOVA OLINDA";16;16;6153,12;5346,08;-;-;807,04;-;-;384,57;384,57;110;6,9;-;-
"230930 NOVA RUSSAS";117;117;46078,83;36995,46;-;-;9083,37;-;-;393,84;393,84;354;3,0;4;3,42
"230940 NOVO ORIENTE";57;57;23615,78;19860,87;-;-;3754,91;-;-;414,31;414,31;240;4,2;3;5,26
"230945 OCARA";31;31;6967,35;5851,87;-;-;1115,48;-;-;224,75;224,75;127;4,1;2;6,45
"230950 OROS";55;55;29041,10;22948,08;-;-;6093,02;-;-;528,02;528,02;202;3,7;6;10,91
"230960 PACAJUS";65;65;21916,77;16438,54;-;-;5478,23;-;-;337,18;337,18;371;5,7;5;7,69
"230970 PACATUBA";28;28;14385,38;12660,67;-;-;1724,71;-;-;513,76;513,76;158;5,6;3;10,71
"230980 PACOTI";10;10;3684,11;3112,68;-;-;571,43;-;-;368,41;368,41;38;3,8;1;10,00
"231010 PALMACIA";7;7;3764,45;3286,20;-;-;478,25;-;-;537,78;537,78;28;4,0;1;14,29
"231020 PARACURU";60;60;28577,83;21825,97;-;-;6751,86;-;-;476,30;476,30;245;4,1;4;6,67
"231025 PARAIPABA";31;31;8281,38;6897,60;-;-;1383,78;-;-;267,14;267,14;102;3,3;5;16,13
"231030 PARAMBU";173;173;98390,12;82537,23;-;-;15852,89;-;-;568,73;568,73;703;4,1;-;-
"231040 PARAMOTI";12;12;4753,18;3814,34;-;-;938,84;-;-;396,10;396,10;38;3,2;-;-
"231050 PEDRA BRANCA";93;93;39277,89;30007,08;-;-;9270,81;-;-;422,34;422,34;390;4,2;6;6,45
"231060 PENAFORTE";22;22;21497,60;19842,61;-;-;1654,99;-;-;977,16;977,16;80;3,6;1;4,55
"231070 PENTECOSTE";65;65;32834,93;23351,32;-;-;9483,61;-;-;505,15;505,15;197;3,0;-;-
"231080 PEREIRO";44;44;21726,67;15761,75;-;-;5964,92;-;-;493,79;493,79;164;3,7;-;-
"231085 PINDORETAMA";13;13;6604,25;5924,01;-;-;680,24;-;-;508,02;508,02;66;5,1;-;-
"231090 PIQUET CARNEIRO";34;34;17047,99;15218,65;-;-;1829,34;-;-;501,41;501,41;133;3,9;1;2,94
"231100 PORANGA";10;10;4370,98;3639,44;-;-;731,54;-;-;437,10;437,10;35;3,5;-;-
"231110 PORTEIRAS";32;32;13062,33;11423,59;-;-;1638,74;-;-;408,20;408,20;164;5,1;1;3,13
"231120 POTENGI";8;8;2193,19;1896,95;-;-;296,24;-;-;274,15;274,15;18;2,3;-;-
"231126 QUITERIANOPOLIS";20;20;9081,32;7989,99;-;-;1091,33;-;-;454,07;454,07;81;4,0;-;-
"231130 QUIXADA";529;529;554618,76;435847,13;-;-;118771,63;-;-;1048,43;1048,43;2835;5,4;22;4,16
"231135 QUIXELO";46;46;16283,08;14273,93;-;-;2009,15;-;-;353,98;353,98;187;4,1;4;8,70
"231140 QUIXERAMOBIM";1138;1138;1076199,86;874859,28;-;-;201340,58;-;-;945,69;945,69;7028;6,2;30;2,64
"231150 QUIXERE";70;70;32323,43;28286,05;-;-;4037,38;-;-;461,76;461,76;244;3,5;3;4,29
"231160 REDENCAO";120;120;53168,50;40728,52;-;-;12439,98;-;-;443,07;443,07;339;2,8;3;2,50
"231170 RERIUTABA";20;20;9540,75;7309,77;-;-;2230,98;-;-;477,04;477,04;84;4,2;-;-
"231180 RUSSAS";557;557;252902,06;196896,23;-;-;56005,83;-;-;454,04;454,04;1553;2,8;15;2,69
"231190 SABOEIRO";30;30;5858,62;4583,12;-;-;1275,50;-;-;195,29;195,29;120;4,0;2;6,67
"231195 SALITRE";19;19;7214,46;6390,12;-;-;824,34;-;-;379,71;379,71;100;5,3;-;-
"231200 SANTANA DO ACARAU";45;45;19914,37;16848,61;-;-;3065,76;-;-;442,54;442,54;214;4,8;-;-
"231210 SANTANA DO CARIRI";23;23;9710,42;8514,13;-;-;1196,29;-;-;422,19;422,19;94;4,1;1;4,35
"231220 SANTA QUITERIA";78;78;42430,39;32260,83;-;-;10169,56;-;-;543,98;543,98;306;3,9;5;6,41
"231230 SAO BENEDITO";88;88;52550,60;36534,59;-;-;16016,01;-;-;597,17;597,17;228;2,6;2;2,27
"231240 SAO GONCALO DO AMARANTE";233;233;296028,88;234146,35;-;-;61882,53;-;-;1270,51;1270,51;970;4,2;17;7,30
"231270 SENADOR POMPEU";33;33;12749,36;11164,18;-;-;1585,18;-;-;386,34;386,34;149;4,5;3;9,09
"231290 SOBRAL";3074;3074;6363480,55;5008875,97;27025,97;-;1314201,32;13377,29;-;2070,10;2070,10;24253;7,9;197;6,41
"231300 SOLONOPOLE";44;44;16162,01;13449,40;-;-;2712,61;-;-;367,32;367,32;189;4,3;-;-
"231310 TABULEIRO DO NORTE";103;103;48493,59;38605,22;-;-;9888,37;-;-;470,81;470,81;407;4,0;5;4,85
"231320 TAMBORIL";46;46;18013,26;14839,60;-;-;3173,66;-;-;391,59;391,59;181;3,9;2;4,35
"231325 TARRAFAS";8;8;3221,23;2705,52;-;-;515,71;-;-;402,65;402,65;30;3,8;-;-
"231330 TAUA";919;919;518551,39;425343,83;-;-;93207,56;-;-;564,26;564,26;2676;2,9;21;2,29
"231335 TEJUCUOCA";7;7;2714,59;2075,69;-;-;638,90;-;-;387,80;387,80;23;3,3;-;-
"231340 TIANGUA";725;725;599534,33;452878,54;-;-;146655,79;-;-;826,94;826,94;3014;4,2;22;3,03
"231350 TRAIRI";74;74;31761,29;26824,48;-;-;4936,81;-;-;429,21;429,21;330;4,5;5;6,76
"231355 TURURU";7;7;2859,00;2390,05;-;-;468,95;-;-;408,43;408,43;20;2,9;-;-
"231360 UBAJARA";113;113;45002,52;36047,23;-;-;8955,29;-;-;398,25;398,25;382;3,4;1;0,88
"231370 UMARI";8;8;3873,28;3495,98;-;-;377,30;-;-;484,16;484,16;23;2,9;-;-
"231375 UMIRIM";9;9;4723,77;4024,65;-;-;699,12;-;-;524,86;524,86;34;3,8;-;-
"231380 URUBURETAMA";22;22;8777,42;7507,31;-;-;1270,11;-;-;398,97;398,97;137;6,2;-;-
"231390 URUOCA";4;4;1078,03;915,51;-;-;162,52;-;-;269,51;269,51;12;3,0;-;-
"231395 VARJOTA";29;29;15971,97;13746,02;-;-;2225,95;-;-;550,76;550,76;144;5,0;-;-
"231400 VARZEA ALEGRE";341;341;165761,77;127149,63;-;-;38612,14;-;-;486,10;486,10;1023;3,0;5;1,47
"231410 VICOSA DO CEARA";219;219;108633,60;80226,38;-;-;28407,22;-;-;496,04;496,04;667;3,0;7;3,20
"240020 ACU";173;173;187489,16;112537,91;24975,64;-;36378,75;13596,86;-;1083,75;1083,75;453;2,6;8;4,62
"240050 ALEXANDRIA";465;465;289694,45;196827,35;5101,59;-;84996,24;2769,27;-;623,00;623,00;953;2,0;1;0,22
"240060 ALMINO AFONSO";282;282;240514,49;154047,52;17590,40;-;59358,04;9518,53;-;852,89;852,89;528;1,9;-;-
"240070 ALTO DO RODRIGUES";8;8;3176,02;2745,40;-;-;430,62;-;-;397,00;397,00;43;5,4;-;-
"240080 ANGICOS";35;35;19971,66;13527,26;-;-;6444,40;-;-;570,62;570,62;70;2,0;-;-
"240090 ANTONIO MARTINS";29;29;14212,59;11492,11;-;-;2720,48;-;-;490,09;490,09;100;3,4;-;-
"240100 APODI";90;90;73101,91;44474,45;8176,52;-;16019,04;4431,90;-;812,24;812,24;253;2,8;1;1,11
"240110 AREIA BRANCA";50;50;26641,46;20842,16;-;-;5799,30;-;-;532,83;532,83;152;3,0;-;-
"240145 BARAUNA";13;13;5391,37;4717,26;-;-;674,11;-;-;414,72;414,72;76;5,8;-;-
"240180 BREJINHO";2;2;558,14;459,38;-;-;98,76;-;-;279,07;279,07;5;2,5;-;-
"240200 CAICO";536;536;458157,91;367212,95;-;-;90944,96;-;-;854,77;854,77;2041;3,8;44;8,21
"240230 CARAUBAS";52;52;41628,80;22340,96;7379,07;-;7908,79;3999,98;-;800,55;800,55;155;3,0;1;1,92
"240250 CARNAUBAIS";7;7;2218,11;1929,53;-;-;288,58;-;-;316,87;316,87;33;4,7;-;-
"240260 CEARA-MIRIM";218;218;112278,73;72153,96;-;-;40124,77;-;-;515,04;515,04;762;3,5;8;3,67
"240270 CERRO CORA";6;6;2109,87;1804,68;-;-;305,19;-;-;351,64;351,64;27;4,5;-;-
"240290 CORONEL JOAO PESSOA";2;2;1196,84;1040,14;-;-;156,70;-;-;598,42;598,42;11;5,5;-;-
"240310 CURRAIS NOVOS";477;477;638725,11;472984,15;19480,41;-;139492,33;6768,22;-;1339,05;1339,05;1215;2,5;12;2,52
"240320 DOUTOR SEVERIANO";9;9;2641,51;2306,00;-;-;335,51;-;-;293,50;293,50;48;5,3;-;-
"240325 PARNAMIRIM";679;679;1168323,53;921331,07;-;-;246992,46;-;-;1720,65;1720,65;3557;5,2;15;2,21
"240330 ENCANTO";1;1;292,62;251,66;-;-;40,96;-;-;292,62;292,62;34;34,0;-;-
"240340 EQUADOR";12;12;5291,41;4551,72;-;-;739,69;-;-;440,95;440,95;57;4,8;1;8,33
"240360 EXTREMOZ";38;38;13687,76;11841,87;-;-;1845,89;-;-;360,20;360,20;142;3,7;3;7,89
"240370 FELIPE GUERRA";8;8;2322,69;2026,86;-;-;295,83;-;-;290,34;290,34;26;3,3;-;-
"240400 FRUTUOSO GOMES";16;16;7291,58;5848,87;-;-;1442,71;-;-;455,72;455,72;71;4,4;-;-
"240420 GOIANINHA";17;17;6750,84;5914,15;-;-;836,69;-;-;397,11;397,11;158;9,3;3;17,65
"240450 GUAMARE";13;13;10807,92;7110,38;-;-;3697,54;-;-;831,38;831,38;18;1,4;1;7,69
"240520 JANDUIS";20;20;6089,33;5074,40;-;-;1014,93;-;-;304,47;304,47;82;4,1;1;5,00
"240530 JANUARIO CICCO";6;6;2060,80;1754,90;-;-;305,90;-;-;343,47;343,47;18;3,0;1;16,67
"240560 JARDIM DE PIRANHAS";13;13;7051,53;6326,22;-;-;725,31;-;-;542,43;542,43;94;7,2;1;7,69
"240570 JARDIM DO SERIDO";21;21;10785,47;9468,01;-;-;1317,46;-;-;513,59;513,59;49;2,3;1;4,76
"240580 JOAO CAMARA";105;105;112306,89;58534,31;23569,56;-;17756,48;12446,54;-;1069,59;1069,59;675;6,4;8;7,62
"240600 JOSE DA PENHA";6;6;1989,68;1721,01;-;-;268,67;-;-;331,61;331,61;30;5,0;-;-
"240610 JUCURUTU";65;65;37187,07;27859,99;-;-;9327,08;-;-;572,11;572,11;239;3,7;4;6,15
"240650 LAGOA NOVA";10;10;4477,72;3906,25;-;-;571,47;-;-;447,77;447,77;75;7,5;-;-
"240670 LAJES";37;37;15622,54;13645,08;-;-;1977,46;-;-;422,23;422,23;219;5,9;2;5,41
"240690 LUCRECIA";24;24;9615,59;8434,32;-;-;1181,27;-;-;400,65;400,65;48;2,0;-;-
"240710 MACAIBA";193;193;339741,18;266678,41;-;-;73062,77;-;-;1760,32;1760,32;1170;6,1;13;6,74
"240720 MACAU";50;50;24535,89;19320,96;-;-;5214,93;-;-;490,72;490,72;313;6,3;2;4,00
"240725 MAJOR SALES";4;4;1826,60;1604,36;-;-;222,24;-;-;456,65;456,65;27;6,8;-;-
"240740 MARTINS";10;10;2788,76;2333,65;-;-;455,11;-;-;278,88;278,88;23;2,3;-;-
"240760 MESSIAS TARGINO";3;3;1098,02;946,55;-;-;151,47;-;-;366,01;366,01;14;4,7;-;-
"240780 MONTE ALEGRE";18;18;6986,49;6154,28;-;-;832,21;-;-;388,14;388,14;118;6,6;-;-
"240800 MOSSORO";2281;2274;4476661,52;3379816,02;5352,52;-;1088639,28;2853,70;-;1962,59;1968,63;11438;5,0;130;5,72
"240810 NATAL";9311;9181;19523343,07;14942559,10;11121,47;-;4565965,98;3696,52;-;2096,80;2126,49;50377;5,5;288;3,14
"240830 NOVA CRUZ";30;30;15072,06;13400,86;-;-;1671,20;-;-;502,40;502,40;227;7,6;10;33,33
"240890 PARELHAS";19;19;8829,92;7687,28;-;-;1142,64;-;-;464,73;464,73;91;4,8;1;5,26
"240910 PASSA E FICA";27;27;17376,78;13643,67;-;-;3733,11;-;-;643,58;643,58;87;3,2;1;3,70
"240930 PATU";18;18;6472,12;5428,93;-;-;1043,19;-;-;359,56;359,56;103;5,7;1;5,56
"240940 PAU DOS FERROS";592;592;466178,35;325354,28;15300,34;22152,78;95162,80;8208,15;-;787,46;787,46;2631;4,4;34;5,74
"240980 PEDRO VELHO";3;3;656,04;564,00;-;-;92,04;-;-;218,68;218,68;9;3,0;2;66,67
"240990 PENDENCIAS";4;4;1986,57;1755,95;-;-;230,62;-;-;496,64;496,64;10;2,5;2;50,00
"241000 PILOES";2;2;1104,33;996,76;-;-;107,57;-;-;552,16;552,16;12;6,0;-;-
"241030 SERRA CAIADA";5;5;1579,13;1329,05;-;-;250,08;-;-;315,83;315,83;25;5,0;-;-
"241060 RAFAEL GODEIRO";7;7;3971,19;3564,19;-;-;407,00;-;-;567,31;567,31;35;5,0;-;-
"241070 RIACHO DA CRUZ";4;4;1503,55;1316,99;-;-;186,56;-;-;375,89;375,89;9;2,3;-;-
"241120 SANTA CRUZ";648;648;380192,57;252280,22;-;-;127912,35;-;-;586,72;586,72;2149;3,3;6;0,93
"241140 SANTANA DO MATOS";19;19;8826,60;7695,26;-;-;1131,34;-;-;464,56;464,56;93;4,9;3;15,79
"241142 SANTANA DO SERIDO";1;1;590,42;512,07;-;-;78,35;-;-;590,42;590,42;6;6,0;-;-
"241150 SANTO ANTONIO";217;217;188331,93;116641,29;22981,33;-;36457,52;12251,79;-;867,89;867,89;876;4,0;19;8,76
"241200 SAO GONCALO DO AMARANTE";216;216;151230,28;96182,93;-;13874,56;33759,23;-;7413,56;700,14;700,14;973;4,5;13;6,02
"241220 SAO JOSE DE MIPIBU";296;296;161850,70;99373,00;-;-;62477,70;-;-;546,79;546,79;919;3,1;1;0,34
"241230 SAO JOSE DO CAMPESTRE";5;5;1983,07;1765,93;-;-;217,14;-;-;396,61;396,61;15;3,0;-;-
"241240 SAO JOSE DO SERIDO";1;1;614,42;536,07;-;-;78,35;-;-;614,42;614,42;4;4,0;-;-
"241250 SAO MIGUEL";10;10;2756,08;2366,05;-;-;390,03;-;-;275,61;275,61;37;3,7;-;-
"241260 SAO PAULO DO POTENGI";36;36;26801,03;24532,01;-;-;2269,02;-;-;744,47;744,47;259;7,2;6;16,67
"241280 SAO RAFAEL";9;9;5736,39;5089,82;-;-;646,57;-;-;637,38;637,38;29;3,2;1;11,11
"241300 SAO VICENTE";10;10;4520,95;3897,59;-;-;623,36;-;-;452,09;452,09;31;3,1;-;-
"241330 SERRA DE SAO BENTO";4;4;2639,32;2357,26;-;-;282,06;-;-;659,83;659,83;26;6,5;-;-
"241335 SERRA DO MEL";6;6;3494,52;3024,42;-;-;470,10;-;-;582,42;582,42;12;2,0;-;-
"241340 SERRA NEGRA DO NORTE";1;1;582,42;504,07;-;-;78,35;-;-;582,42;582,42;18;18,0;-;-
"241355 SERRINHA DOS PINTOS";9;9;3097,71;2681,87;-;-;415,84;-;-;344,19;344,19;9;1,0;-;-
"241360 SEVERIANO MELO";3;3;2314,24;2091,45;-;-;222,79;-;-;771,41;771,41;22;7,3;-;-
"241380 TABOLEIRO GRANDE";2;2;445,12;355,58;-;-;89,54;-;-;222,56;222,56;9;4,5;-;-
"241400 TANGARA";8;8;3255,68;2926,33;-;-;329,35;-;-;406,96;406,96;69;8,6;1;12,50
"241410 TENENTE ANANIAS";171;171;169595,26;76237,68;-;37311,20;35985,40;-;20060,98;991,79;991,79;480;2,8;-;-
"241420 TIBAU DO SUL";6;6;2650,69;2359,40;-;-;291,29;-;-;441,78;441,78;26;4,3;1;16,67
"241440 TOUROS";26;26;11321,42;9726,70;-;-;1594,72;-;-;435,44;435,44;202;7,8;2;7,69
"241460 UPANEMA";13;13;6299,41;5464,85;-;-;834,56;-;-;484,57;484,57;53;4,1;-;-
"241475 VENHA-VER";2;2;679,19;589,50;-;-;89,69;-;-;339,59;339,59;5;2,5;-;-
"250010 AGUA BRANCA";19;19;7451,78;6092,90;-;-;1358,88;-;-;392,20;392,20;75;3,9;-;-
"250030 ALAGOA GRANDE";20;20;8439,51;6086,23;-;-;2353,28;-;-;421,98;421,98;56;2,8;1;5,00
"250040 ALAGOA NOVA";33;33;15044,01;12977,16;-;-;2066,85;-;-;455,88;455,88;176;5,3;3;9,09
"250070 SAO JOAO DO RIO DO PEIXE";26;26;12009,96;10406,19;-;-;1603,77;-;-;461,92;461,92;110;4,2;-;-
"250110 AREIA";14;14;5295,16;4540,55;-;-;754,61;-;-;378,23;378,23;107;7,6;-;-
"250130 AROEIRAS";23;23;12210,53;10830,05;-;-;1380,48;-;-;530,89;530,89;91;4,0;-;-
"250150 BANANEIRAS";3;3;1752,96;1479,54;-;-;273,42;-;-;584,32;584,32;16;5,3;1;33,33
"250180 BAYEUX";105;105;71649,35;47737,28;-;-;23912,07;-;-;682,37;682,37;182;1,7;-;-
"250190 BELEM";9;9;3303,13;2751,70;-;-;551,43;-;-;367,01;367,01;40;4,4;1;11,11
"250200 BELEM DO BREJO DO CRUZ";1;1;622,42;544,07;-;-;78,35;-;-;622,42;622,42;5;5,0;-;-
"250240 BONITO DE SANTA FE";17;17;7561,00;6530,89;-;-;1030,11;-;-;444,76;444,76;81;4,8;-;-
"250250 BOQUEIRAO";28;28;11847,89;10348,72;-;-;1499,17;-;-;423,14;423,14;152;5,4;1;3,57
"250280 BREJO DO CRUZ";12;12;6553,90;5710,76;-;-;843,14;-;-;546,16;546,16;54;4,5;1;8,33
"250300 CAAPORA";28;28;11605,14;9516,47;-;-;2088,67;-;-;414,47;414,47;112;4,0;2;7,14
"250320 CABEDELO";171;171;107132,74;81636,97;-;-;25495,77;-;-;626,51;626,51;814;4,8;14;8,19
"250350 CACIMBA DE DENTRO";4;4;1781,60;1078,40;-;-;703,20;-;-;445,40;445,40;3;0,8;-;-
"250370 CAJAZEIRAS";701;701;534055,21;414288,74;-;-;119766,47;-;-;761,85;761,85;3187;4,5;34;4,85
"250400 CAMPINA GRANDE";4894;4754;7890710,22;5691094,17;402685,04;-;1587121,51;209809,50;-;1612,32;1659,80;29318;6,2;258;5,43
"250430 CATOLE DO ROCHA";195;195;111655,23;80869,30;-;-;30785,93;-;-;572,59;572,59;351;1,8;6;3,08
"250440 CONCEICAO";64;64;25549,04;21837,14;-;-;3711,90;-;-;399,20;399,20;206;3,2;-;-
"250480 COREMAS";39;39;14495,23;12536,81;-;-;1958,42;-;-;371,67;371,67;123;3,2;-;-
"250510 CUITE";62;62;31045,03;24499,76;-;-;6545,27;-;-;500,73;500,73;200;3,2;4;6,45
"250600 ESPERANCA";66;66;29866,33;27375,50;-;-;2490,83;-;-;452,52;452,52;336;5,1;7;10,61
"250630 GUARABIRA";561;561;544854,47;400202,91;-;-;144651,56;-;-;971,22;971,22;2413;4,3;42;7,49
"250690 ITABAIANA";121;121;62604,47;46567,92;-;-;16036,55;-;-;517,39;517,39;317;2,6;1;0,83
"250740 JERICO";8;8;3633,15;3251,35;-;-;381,80;-;-;454,14;454,14;53;6,6;-;-
"250750 JOAO PESSOA";7924;7856;14822453,70;11662206,59;33727,33;-;3116679,40;9840,38;-;1870,58;1886,77;47312;6,0;409;5,21
"250770 JUAZEIRINHO";16;16;5800,77;5113,53;-;-;687,24;-;-;362,55;362,55;205;12,8;1;6,25
"250800 JURU";17;17;7960,78;6643,81;-;-;1316,97;-;-;468,28;468,28;49;2,9;-;-
"250830 LAGOA SECA";18;18;7014,85;6125,91;-;-;888,94;-;-;389,71;389,71;75;4,2;1;5,56
"250890 MAMANGUAPE";410;410;342340,54;280549,70;-;-;61790,84;-;-;834,98;834,98;2385;5,8;2;0,49
"250920 MASSARANDUBA";3;3;977,78;832,03;-;-;145,75;-;-;325,93;325,93;5;1,7;-;-
"250970 MONTEIRO";273;273;113604,67;84194,23;-;-;29410,44;-;-;416,13;416,13;1022;3,7;14;5,13
"251080 PATOS";1163;1163;1020370,01;760310,35;-;-;260059,66;-;-;877,36;877,36;5073;4,4;52;4,47
"251090 PAULISTA";25;25;8024,93;7004,67;-;-;1020,26;-;-;321,00;321,00;108;4,3;1;4,00
"251110 PEDRA LAVRADA";15;15;5366,77;3866,47;-;-;1500,30;-;-;357,78;357,78;54;3,6;1;6,67
"251120 PEDRAS DE FOGO";70;70;37192,20;30149,00;-;-;7043,20;-;-;531,32;531,32;343;4,9;7;10,00
"251130 PIANCO";151;151;85962,23;67950,20;-;-;18012,03;-;-;569,29;569,29;500;3,3;10;6,62
"251140 PICUI";125;125;59125,58;45551,46;-;-;13574,12;-;-;473,00;473,00;309;2,5;8;6,40
"251200 POCINHOS";1;1;699,46;659,29;-;-;40,17;-;-;699,46;699,46;3;3,0;-;-
"251210 POMBAL";203;203;116867,71;82978,02;-;-;33889,69;-;-;575,70;575,70;593;2,9;8;3,94
"251230 PRINCESA ISABEL";138;138;79774,57;56411,59;-;-;23362,98;-;-;578,08;578,08;501;3,6;7;5,07
"251250 QUEIMADAS";355;355;200660,39;159994,21;-;-;40666,18;-;-;565,24;565,24;1484;4,2;4;1,13
"251370 SANTA RITA";920;920;3110883,05;2500038,01;-;-;610845,04;-;-;3381,39;3381,39;6219;6,8;47;5,11
"251390 SAO BENTO";108;108;37854,13;29340,23;-;-;8513,90;-;-;350,50;350,50;314;2,9;5;4,63
"251450 SAO JOSE DE PIRANHAS";26;26;12809,94;11274,93;-;-;1535,01;-;-;492,69;492,69;132;5,1;3;11,54
"251490 SAO MAMEDE";10;10;6015,66;4515,97;-;-;1499,69;-;-;601,57;601,57;30;3,0;-;-
"251530 SAPE";66;66;27453,92;22639,12;-;-;4814,80;-;-;415,97;415,97;342;5,2;12;18,18
"251540 SAO VICENTE DO SERIDO";1;1;204,50;176,56;-;-;27,94;-;-;204,50;204,50;3;3,0;-;-
"251550 SERRA BRANCA";66;66;26765,25;21591,91;-;-;5173,34;-;-;405,53;405,53;175;2,7;3;4,55
"251600 SOLANEA";139;139;97568,45;68847,80;-;-;28720,65;-;-;701,93;701,93;244;1,8;4;2,88
"251610 SOLEDADE";26;26;12786,91;11479,99;-;-;1306,92;-;-;491,80;491,80;134;5,2;-;-
"251620 SOUSA";274;274;252627,19;199758,11;-;-;52869,08;-;-;922,00;922,00;1269;4,6;11;4,01
"251630 SUME";91;91;41992,70;31449,32;-;-;10543,38;-;-;461,46;461,46;302;3,3;2;2,20
"251650 TAPEROA";123;123;53041,70;43433,08;-;-;9608,62;-;-;431,23;431,23;486;4,0;5;4,07
"251660 TAVARES";148;148;17802,19;14033,40;-;-;3768,79;-;-;120,29;120,29;71;0,5;-;-
"251690 UIRAUNA";142;142;50062,19;44185,05;-;-;5877,14;-;-;352,55;352,55;454;3,2;-;-
"260010 AFOGADOS DA INGAZEIRA";746;746;359345,98;261483,24;-;-;97862,74;-;-;481,70;481,70;2077;2,8;24;3,22
"260020 AFRANIO";70;70;36847,92;30412,03;-;-;6435,89;-;-;526,40;526,40;227;3,2;1;1,43
"260030 AGRESTINA";108;102;91872,98;75985,10;-;-;15887,88;-;-;850,68;900,72;672;6,6;5;4,90
"260040 AGUA PRETA";8;8;3442,47;3115,17;-;-;327,30;-;-;430,31;430,31;39;4,9;-;-
"260050 AGUAS BELAS";27;27;12521,38;9520,25;-;-;3001,13;-;-;463,75;463,75;72;2,7;-;-
"260060 ALAGOINHA";11;11;3802,42;3293,35;-;-;509,07;-;-;345,67;345,67;52;4,7;-;-
"260070 ALIANCA";13;13;5525,94;3645,27;-;-;1880,67;-;-;425,07;425,07;30;2,3;-;-
"260080 ALTINHO";8;8;2352,24;2033,86;-;-;318,38;-;-;294,03;294,03;59;7,4;1;12,50
