Per�odo:Nov/2023
"Município";"AIH_aprovadas";"Internações";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"110033 NOVA MAMORE";70;70;29304,13;23156,33;-;-;6147,80;-;-;418,63;418,63;274;3,9;1;1,43
"110034 ALVORADA D'OESTE";58;58;22334,94;17541,09;-;-;4793,85;-;-;385,09;385,09;475;8,2;-;-
"110037 ALTO ALEGRE DOS PARECIS";43;43;14895,36;12768,70;-;-;2126,66;-;-;346,40;346,40;130;3,0;-;-
"110040 ALTO PARAISO";17;17;6015,70;5263,91;-;-;751,79;-;-;353,86;353,86;50;2,9;-;-
"110045 BURITIS";124;124;56899,26;44777,09;-;-;12122,17;-;-;458,87;458,87;372;3,0;3;2,42
"110060 CACAULANDIA";4;4;2044,93;1823,02;-;-;221,91;-;-;511,23;511,23;13;3,3;-;-
"110070 CAMPO NOVO DE RONDONIA";13;13;4967,84;4154,18;-;-;813,66;-;-;382,14;382,14;26;2,0;-;-
"110080 CANDEIAS DO JAMARI";12;12;2986,73;2509,16;-;-;477,57;-;-;248,89;248,89;26;2,2;-;-
"110094 CUJUBIM";58;58;20416,62;17967,53;-;-;2449,09;-;-;352,01;352,01;-;-;-;-
"110100 GOVERNADOR JORGE TEIXEIRA";11;11;3272,03;2810,82;-;-;461,21;-;-;297,46;297,46;26;2,4;-;-
"110120 MINISTRO ANDREAZZA";23;23;8435,86;7436,52;-;-;999,34;-;-;366,78;366,78;76;3,3;-;-
"110130 MIRANTE DA SERRA";26;26;16555,99;14846,26;-;-;1709,73;-;-;636,77;636,77;76;2,9;-;-
"110140 MONTE NEGRO";127;127;80877,70;60843,39;-;-;20034,31;-;-;636,83;636,83;295;2,3;-;-
"110143 NOVA UNIAO";9;9;4139,59;3587,68;-;-;551,91;-;-;459,95;459,95;48;5,3;-;-
"110145 PARECIS";51;51;11982,33;10164,45;-;-;1817,88;-;-;234,95;234,95;50;1,0;-;-
"110146 PIMENTEIRAS DO OESTE";4;4;1261,38;1084,35;-;-;177,03;-;-;315,35;315,35;12;3,0;-;-
"110148 SAO FELIPE D'OESTE";5;5;2387,03;2057,44;-;-;329,59;-;-;477,41;477,41;15;3,0;-;-
"110149 SAO FRANCISCO DO GUAPORE";130;130;60542,89;47659,85;-;-;12883,04;-;-;465,71;465,71;363;2,8;2;1,54
"110150 SERINGUEIRAS";99;99;48033,36;36485,14;-;-;11548,22;-;-;485,19;485,19;254;2,6;-;-
"110155 TEIXEIROPOLIS";5;5;1978,16;1787,03;-;-;191,13;-;-;395,63;395,63;12;2,4;-;-
"110160 THEOBROMA";11;11;3924,22;3473,60;-;-;450,62;-;-;356,75;356,75;52;4,7;-;-
"110170 URUPA";55;55;31656,12;23985,55;-;-;7670,57;-;-;575,57;575,57;111;2,0;-;-
"110175 VALE DO ANARI";4;4;1608,47;1428,18;-;-;180,29;-;-;402,12;402,12;14;3,5;-;-
"110180 VALE DO PARAISO";18;18;6526,39;5681,81;-;-;844,58;-;-;362,58;362,58;36;2,0;-;-
"120001 ACRELANDIA";17;17;9017,26;7931,79;-;-;1085,47;-;-;530,43;530,43;43;2,5;-;-
"120005 ASSIS BRASIL";69;69;24462,73;19908,14;-;-;4554,59;-;-;354,53;354,53;186;2,7;-;-
"120010 BRASILEIA";436;436;216221,06;142316,58;-;-;73904,48;-;-;495,92;495,92;1372;3,1;10;2,29
"120020 CRUZEIRO DO SUL";1150;1150;570396,68;419338,45;-;-;151058,23;-;-;496,00;496,00;4454;3,9;29;2,52
"120030 FEIJO";89;89;39768,00;28329,36;-;-;11438,64;-;-;446,83;446,83;222;2,5;-;-
"120033 MANCIO LIMA";60;60;21428,70;18542,86;-;-;2885,84;-;-;357,15;357,15;218;3,6;-;-
"120034 MANOEL URBANO";42;42;13605,64;10613,53;-;-;2992,11;-;-;323,94;323,94;143;3,4;1;2,38
"120035 MARECHAL THAUMATURGO";36;36;12263,91;10072,55;-;-;2191,36;-;-;340,66;340,66;79;2,2;1;2,78
"120038 PLACIDO DE CASTRO";94;94;44787,76;33391,74;-;-;11396,02;-;-;476,47;476,47;221;2,4;1;1,06
"120039 PORTO WALTER";14;14;3116,17;2195,13;-;-;921,04;-;-;222,58;222,58;18;1,3;-;-
"120040 RIO BRANCO";2914;2912;4526184,38;3572196,66;-;-;953987,72;-;-;1553,25;1554,32;18349;6,3;133;4,57
"120042 RODRIGUES ALVES";25;25;4652,29;3906,48;-;-;745,81;-;-;186,09;186,09;51;2,0;-;-
"120045 SENADOR GUIOMARD";70;70;25333,14;20981,31;-;-;4351,83;-;-;361,90;361,90;239;3,4;1;1,43
"120050 SENA MADUREIRA";138;138;54444,08;41975,03;-;-;12469,05;-;-;394,52;394,52;443;3,2;1;0,72
"120060 TARAUACA";281;281;122676,13;86052,63;-;-;36623,50;-;-;436,57;436,57;794;2,8;-;-
"120070 XAPURI";74;74;24329,12;20692,56;-;-;3636,56;-;-;328,77;328,77;219;3,0;-;-
"130002 ALVARAES";51;51;22675,04;15336,24;-;-;7338,80;-;-;444,61;444,61;194;3,8;-;-
"130006 AMATURA";45;45;18616,08;14143,38;-;-;4472,70;-;-;413,69;413,69;129;2,9;-;-
"130008 ANAMA";148;148;44751,31;37528,52;-;-;7222,79;-;-;302,37;302,37;530;3,6;-;-
"130010 ANORI";172;172;56769,29;46950,88;-;-;9818,41;-;-;330,05;330,05;378;2,2;-;-
"130014 APUI";100;100;44047,64;34249,76;-;-;9797,88;-;-;440,48;440,48;392;3,9;-;-
"130020 ATALAIA DO NORTE";48;48;17291,47;13560,17;-;-;3731,30;-;-;360,24;360,24;120;2,5;-;-
"130030 AUTAZES";96;96;47630,67;34074,48;-;-;13556,19;-;-;496,15;496,15;300;3,1;-;-
"130040 BARCELOS";66;66;29696,80;21042,82;-;-;8653,98;-;-;449,95;449,95;239;3,6;4;6,06
"130050 BARREIRINHA";125;125;51800,78;39187,09;-;-;12613,69;-;-;414,41;414,41;407;3,3;1;0,80
"130060 BENJAMIN CONSTANT";211;211;123361,61;83388,59;-;-;39973,02;-;-;584,65;584,65;343;1,6;1;0,47
"130063 BERURI";51;51;18395,57;12616,01;-;-;5779,56;-;-;360,70;360,70;123;2,4;-;-
"130068 BOA VISTA DO RAMOS";65;65;22826,65;17062,66;-;-;5763,99;-;-;351,18;351,18;264;4,1;3;4,62
"130070 BOCA DO ACRE";225;225;118495,93;84420,45;-;-;34075,48;-;-;526,65;526,65;632;2,8;2;0,89
"130080 BORBA";194;194;76692,47;59472,11;-;-;17220,36;-;-;395,32;395,32;525;2,7;-;-
"130083 CAAPIRANGA";35;35;15598,54;11333,83;-;-;4264,71;-;-;445,67;445,67;96;2,7;-;-
"130090 CANUTAMA";54;54;21873,91;16832,58;-;-;5041,33;-;-;405,07;405,07;150;2,8;2;3,70
"130100 CARAUARI";142;142;64720,96;46941,42;-;-;17779,54;-;-;455,78;455,78;385;2,7;1;0,70
"130110 CAREIRO";77;77;42222,08;27591,55;-;-;14630,53;-;-;548,34;548,34;122;1,6;-;-
"130120 COARI";429;429;210579,50;154483,55;-;-;56095,95;-;-;490,86;490,86;1230;2,9;16;3,73
"130130 CODAJAS";89;89;39641,78;29334,04;-;-;10307,74;-;-;445,41;445,41;301;3,4;2;2,25
"130140 EIRUNEPE";148;148;73197,34;53507,49;-;-;19689,85;-;-;494,58;494,58;566;3,8;3;2,03
"130150 ENVIRA";74;74;30187,91;20829,11;-;-;9358,80;-;-;407,94;407,94;141;1,9;2;2,70
"130160 FONTE BOA";106;106;54299,11;39707,11;-;-;14592,00;-;-;512,26;512,26;249;2,3;-;-
"130165 GUAJARA";40;40;15038,09;12781,07;-;-;2257,02;-;-;375,95;375,95;120;3,0;-;-
"130170 HUMAITA";114;114;59775,98;40160,40;-;-;19615,58;-;-;524,35;524,35;352;3,1;1;0,88
"130180 IPIXUNA";193;193;81098,43;64717,47;-;-;16380,96;-;-;420,20;420,20;506;2,6;-;-
"130185 IRANDUBA";97;97;51166,20;40790,15;-;-;10376,05;-;-;527,49;527,49;271;2,8;2;2,06
"130190 ITACOATIARA";487;487;257914,99;166213,85;-;-;91701,14;-;-;529,60;529,60;1631;3,3;11;2,26
"130195 ITAMARATI";92;92;42240,94;33217,59;-;-;9023,35;-;-;459,14;459,14;324;3,5;-;-
"130200 ITAPIRANGA";40;40;17549,28;12688,86;-;-;4860,42;-;-;438,73;438,73;103;2,6;-;-
"130210 JAPURA";44;44;14069,10;10920,78;-;-;3148,32;-;-;319,75;319,75;91;2,1;-;-
"130230 JUTAI";125;125;47664,12;34284,94;-;-;13379,18;-;-;381,31;381,31;261;2,1;-;-
"130250 MANACAPURU";536;536;298994,75;210151,03;-;-;88843,72;-;-;557,83;557,83;1454;2,7;13;2,43
"130255 MANAQUIRI";50;50;21330,56;15760,22;-;-;5570,34;-;-;426,61;426,61;179;3,6;-;-
"130260 MANAUS";9399;9399;15324977,99;12130346,85;-;-;3194631,14;-;-;1630,49;1630,49;59985;6,4;291;3,10
"130270 MANICORE";143;143;70456,93;48808,38;-;-;21648,55;-;-;492,71;492,71;285;2,0;4;2,80
"130280 MARAA";8;8;3675,20;2268,80;-;-;1406,40;-;-;459,40;459,40;16;2,0;-;-
"130290 MAUES";223;223;116029,91;77611,90;-;-;38418,01;-;-;520,31;520,31;659;3,0;4;1,79
"130310 NOVA OLINDA DO NORTE";98;98;47976,75;31565,34;-;-;16411,41;-;-;489,56;489,56;246;2,5;-;-
"130320 NOVO AIRAO";75;75;40326,65;29530,08;-;-;10796,57;-;-;537,69;537,69;166;2,2;1;1,33
"130330 NOVO ARIPUANA";138;138;50189,81;38985,90;-;-;11203,91;-;-;363,69;363,69;353;2,6;-;-
"130340 PARINTINS";773;773;318827,82;232907,37;-;-;85920,45;-;-;412,46;412,46;2351;3,0;11;1,42
"130350 PAUINI";83;83;38875,32;28299,46;-;-;10575,86;-;-;468,38;468,38;276;3,3;-;-
"130353 PRESIDENTE FIGUEIREDO";97;97;51454,56;36551,81;-;-;14902,75;-;-;530,46;530,46;253;2,6;-;-
"130356 RIO PRETO DA EVA";42;42;22296,14;13632,66;2014,80;-;5614,85;1033,83;-;530,86;530,86;97;2,3;-;-
"130360 SANTA ISABEL DO RIO NEGRO";55;55;22455,35;16419,86;-;-;6035,49;-;-;408,28;408,28;151;2,7;-;-
"130370 SANTO ANTONIO DO ICA";138;138;58423,55;41153,68;-;-;17269,87;-;-;423,36;423,36;279;2,0;-;-
"130380 SAO GABRIEL DA CACHOEIRA";136;136;57371,72;38437,16;-;-;18934,56;-;-;421,85;421,85;658;4,8;-;-
"130390 SAO PAULO DE OLIVENCA";169;169;118647,82;104142,57;-;-;14505,25;-;-;702,06;702,06;495;2,9;3;1,78
"130395 SAO SEBASTIAO DO UATUMA";64;64;27497,14;21452,77;-;-;6044,37;-;-;429,64;429,64;180;2,8;1;1,56
"130400 SILVES";51;51;19959,23;16313,46;-;-;3645,77;-;-;391,36;391,36;169;3,3;1;1,96
"130406 TABATINGA";54;54;31770,37;25799,16;-;-;5971,21;-;-;588,34;588,34;326;6,0;1;1,85
"130420 TEFE";469;469;243727,47;164597,25;9216,16;-;64827,75;5086,31;-;519,67;519,67;957;2,0;6;1,28
"130423 TONANTINS";92;92;40509,74;28557,25;-;-;11952,49;-;-;440,32;440,32;213;2,3;1;1,09
"130430 URUCARA";124;124;86915,73;59972,64;-;-;26943,09;-;-;700,93;700,93;357;2,9;3;2,42
"130440 URUCURITUBA";17;17;6644,70;4850,85;-;-;1793,85;-;-;390,86;390,86;46;2,7;1;5,88
"140005 ALTO ALEGRE";49;49;20778,78;18009,99;-;-;2768,79;-;-;424,06;424,06;176;3,6;-;-
"140010 BOA VISTA";3409;3409;3705189,02;2992795,90;-;-;712393,12;-;-;1086,88;1086,88;25313;7,4;127;3,73
"140015 BONFIM";10;10;4506,00;2748,00;-;-;1758,00;-;-;450,60;450,60;11;1,1;-;-
"140023 CAROEBE";13;13;4198,41;3267,01;-;-;931,40;-;-;322,95;322,95;29;2,2;1;7,69
"140040 NORMANDIA";55;55;20668,91;14935,11;-;-;5733,80;-;-;375,80;375,80;90;1,6;-;-
"140045 PACARAIMA";96;96;40124,43;31475,04;-;-;8649,39;-;-;417,96;417,96;252;2,6;-;-
"150010 ABAETETUBA";749;749;392125,41;289755,42;-;-;102369,99;-;-;523,53;523,53;2808;3,7;8;1,07
"150013 ABEL FIGUEIREDO";25;25;9900,32;8017,51;-;-;1882,81;-;-;396,01;396,01;68;2,7;1;4,00
"150020 ACARA";143;143;68232,36;48906,69;-;-;19325,67;-;-;477,15;477,15;546;3,8;1;0,70
"150030 AFUA";65;65;25393,63;19573,72;-;-;5819,91;-;-;390,67;390,67;275;4,2;-;-
"150034 AGUA AZUL DO NORTE";53;53;23962,54;17968,49;-;-;5994,05;-;-;452,12;452,12;176;3,3;3;5,66
"150040 ALENQUER";507;507;183472,71;144612,01;-;-;38860,70;-;-;361,88;361,88;1163;2,3;4;0,79
"150050 ALMEIRIM";177;177;77553,01;60325,93;-;-;17227,08;-;-;438,15;438,15;457;2,6;1;0,56
"150060 ALTAMIRA";836;836;1107124,67;635340,92;157566,20;-;217681,05;96536,50;-;1324,31;1324,31;4350;5,2;39;4,67
"150070 ANAJAS";105;105;40325,17;31670,44;-;-;8654,73;-;-;384,05;384,05;221;2,1;1;0,95
"150080 ANANINDEUA";2221;2221;4336486,49;2843774,08;459927,24;-;771909,57;260875,60;-;1952,49;1952,49;10659;4,8;61;2,75
"150085 ANAPU";135;135;56832,24;45475,31;-;-;11356,93;-;-;420,98;420,98;420;3,1;-;-
"150090 AUGUSTO CORREA";320;320;128554,13;110955,75;-;-;17598,38;-;-;401,73;401,73;1112;3,5;1;0,31
"150095 AURORA DO PARA";109;109;47856,58;37394,23;-;-;10462,35;-;-;439,05;439,05;324;3,0;-;-
"150110 BAGRE";33;33;15404,15;11267,26;-;-;4136,89;-;-;466,79;466,79;70;2,1;-;-
"150120 BAIAO";178;178;82969,82;64787,33;-;-;18182,49;-;-;466,12;466,12;524;2,9;2;1,12
"150125 BANNACH";8;8;1490,91;1232,32;-;-;258,59;-;-;186,36;186,36;13;1,6;-;-
"150130 BARCARENA";656;656;574138,42;429414,95;-;-;144723,47;-;-;875,21;875,21;2691;4,1;14;2,13
"150140 BELEM";11314;11314;27775707,33;19789748,18;1076223,95;-;6165872,26;743862,94;-;2454,99;2454,99;62747;5,5;493;4,36
"150145 BELTERRA";28;28;9961,55;7694,73;-;-;2266,82;-;-;355,77;355,77;114;4,1;-;-
"150157 BOM JESUS DO TOCANTINS";81;81;28706,87;23355,32;-;-;5351,55;-;-;354,41;354,41;191;2,4;-;-
"150170 BRAGANCA";988;988;959670,36;740680,17;-;-;218990,19;-;-;971,33;971,33;3973;4,0;18;1,82
"150172 BRASIL NOVO";195;195;105984,98;90495,67;-;-;15489,31;-;-;543,51;543,51;742;3,8;-;-
"150175 BREJO GRANDE DO ARAGUAIA";55;55;18034,51;15824,70;-;-;2209,81;-;-;327,90;327,90;159;2,9;-;-
"150178 BREU BRANCO";86;86;37440,86;28219,21;-;-;9221,65;-;-;435,36;435,36;244;2,8;-;-
"150180 BREVES";814;814;878376,93;614992,49;57785,64;-;175043,88;30554,92;-;1079,09;1079,09;3845;4,7;16;1,97
"150200 CACHOEIRA DO ARARI";115;115;35387,98;28497,47;-;-;6890,51;-;-;307,72;307,72;376;3,3;-;-
"150210 CAMETA";722;722;365200,40;257767,76;-;-;107432,64;-;-;505,82;505,82;2179;3,0;12;1,66
"150215 CANAA DOS CARAJAS";238;238;111095,16;79937,02;-;-;31158,14;-;-;466,79;466,79;823;3,5;-;-
"150220 CAPANEMA";828;828;1364425,06;877129,40;192541,70;-;197181,73;97572,23;-;1647,86;1647,86;3968;4,8;31;3,74
"150230 CAPITAO POCO";128;128;52425,60;42451,11;-;-;9974,49;-;-;409,58;409,58;380;3,0;-;-
"150240 CASTANHAL";1990;1990;2244553,30;1382565,17;322385,68;-;384587,37;155015,08;-;1127,92;1127,92;8119;4,1;49;2,46
"150250 CHAVES";18;18;6752,62;5285,48;-;-;1467,14;-;-;375,15;375,15;142;7,9;-;-
"150270 CONCEICAO DO ARAGUAIA";400;400;378779,72;200071,00;77471,08;-;58555,76;42681,88;-;946,95;946,95;1328;3,3;5;1,25
"150275 CONCORDIA DO PARA";54;54;21953,22;18920,17;-;-;3033,05;-;-;406,54;406,54;220;4,1;3;5,56
"150276 CUMARU DO NORTE";61;61;21235,89;16600,79;-;-;4635,10;-;-;348,13;348,13;171;2,8;-;-
"150277 CURIONOPOLIS";88;88;37351,32;27774,35;-;-;9576,97;-;-;424,45;424,45;232;2,6;-;-
"150280 CURRALINHO";151;151;70900,03;54158,33;-;-;16741,70;-;-;469,54;469,54;704;4,7;-;-
"150290 CURUCA";133;133;60263,38;52533,78;-;-;7729,60;-;-;453,11;453,11;351;2,6;5;3,76
"150293 DOM ELISEU";158;158;65202,08;47946,79;-;-;17255,29;-;-;412,67;412,67;358;2,3;4;2,53
"150295 ELDORADO DOS CARAJAS";103;103;59225,70;45866,23;-;-;13359,47;-;-;575,01;575,01;254;2,5;-;-
"150304 FLORESTA DO ARAGUAIA";129;129;54820,52;45546,01;-;-;9274,51;-;-;424,97;424,97;188;1,5;-;-
"150307 GARRAFAO DO NORTE";24;24;11916,49;9553,03;-;-;2363,46;-;-;496,52;496,52;57;2,4;-;-
"150309 GOIANESIA DO PARA";151;151;56140,85;44108,08;-;-;12032,77;-;-;371,79;371,79;598;4,0;-;-
"150310 GURUPA";126;126;50972,11;37472,66;-;-;13499,45;-;-;404,54;404,54;272;2,2;-;-
"150320 IGARAPE-ACU";77;77;37162,40;33133,39;-;-;4029,01;-;-;482,63;482,63;343;4,5;2;2,60
"150330 IGARAPE-MIRI";731;731;264743,21;209159,13;-;-;55584,08;-;-;362,17;362,17;2067;2,8;8;1,09
"150345 IPIXUNA DO PARA";481;481;306114,28;132718,03;84923,88;-;43309,49;45162,88;-;636,41;636,41;1458;3,0;4;0,83
"150350 IRITUIA";57;57;21737,98;18310,16;-;-;3427,82;-;-;381,37;381,37;147;2,6;1;1,75
"150360 ITAITUBA";757;757;1007024,06;647834,93;117787,08;-;182155,69;59246,36;-;1330,28;1330,28;4601;6,1;44;5,81
"150370 ITUPIRANGA";136;136;61579,28;46278,76;-;-;15300,52;-;-;452,79;452,79;433;3,2;3;2,21
"150375 JACAREACANGA";109;109;38297,99;29496,95;-;-;8801,04;-;-;351,36;351,36;296;2,7;1;0,92
"150380 JACUNDA";254;254;146417,81;86407,84;19229,58;-;30319,73;10460,66;-;576,45;576,45;859;3,4;-;-
"150390 JURUTI";177;177;87965,01;61364,53;-;-;26600,48;-;-;496,98;496,98;386;2,2;1;0,56
"150400 LIMOEIRO DO AJURU";69;69;24966,72;21891,13;-;-;3075,59;-;-;361,84;361,84;206;3,0;-;-
"150405 MAE DO RIO";124;124;45801,56;36824,71;-;-;8976,85;-;-;369,37;369,37;326;2,6;1;0,81
"150420 MARABA";1422;1422;1537996,47;1208576,03;-;-;329420,44;-;-;1081,57;1081,57;6242;4,4;45;3,16
"150430 MARACANA";42;42;12018,55;9395,30;-;-;2623,25;-;-;286,16;286,16;225;5,4;-;-
"150440 MARAPANIM";28;28;13379,92;11808,21;-;-;1571,71;-;-;477,85;477,85;176;6,3;1;3,57
"150442 MARITUBA";628;628;534222,39;395165,37;-;-;139057,02;-;-;850,67;850,67;2448;3,9;15;2,39
"150445 MEDICILANDIA";106;106;42170,57;30770,36;-;-;11400,21;-;-;397,84;397,84;348;3,3;-;-
"150450 MELGACO";81;81;28793,07;22677,91;-;-;6115,16;-;-;355,47;355,47;244;3,0;-;-
"150460 MOCAJUBA";147;147;77066,38;63252,69;-;-;13813,69;-;-;524,26;524,26;564;3,8;-;-
"150470 MOJU";163;163;67152,16;51759,68;-;-;15392,48;-;-;411,98;411,98;637;3,9;4;2,45
"150480 MONTE ALEGRE";256;256;92773,02;69617,62;-;-;23155,40;-;-;362,39;362,39;893;3,5;6;2,34
"150490 MUANA";186;186;72540,96;53184,66;-;-;19356,30;-;-;390,01;390,01;512;2,8;1;0,54
"150495 NOVA ESPERANCA DO PIRIA";66;66;23628,54;20403,80;-;-;3224,74;-;-;358,01;358,01;155;2,3;-;-
"150497 NOVA IPIXUNA";14;14;4740,74;3666,27;-;-;1074,47;-;-;338,62;338,62;41;2,9;-;-
"150503 NOVO PROGRESSO";157;157;106433,53;79852,45;-;-;26581,08;-;-;677,92;677,92;657;4,2;-;-
"150506 NOVO REPARTIMENTO";130;130;73017,83;51513,11;-;-;21504,72;-;-;561,68;561,68;474;3,6;-;-
"150510 OBIDOS";215;215;88080,88;66898,07;-;-;21182,81;-;-;409,68;409,68;959;4,5;6;2,79
"150520 OEIRAS DO PARA";106;106;38621,11;32240,27;-;-;6380,84;-;-;364,35;364,35;400;3,8;-;-
"150530 ORIXIMINA";363;363;185851,16;139480,52;-;-;46370,64;-;-;511,99;511,99;1341;3,7;13;3,58
"150540 OUREM";67;67;42417,38;33964,78;-;-;8452,60;-;-;633,10;633,10;200;3,0;1;1,49
"150543 OURILANDIA DO NORTE";164;164;71142,57;56933,99;-;-;14208,58;-;-;433,80;433,80;366;2,2;-;-
"150548 PACAJA";189;189;87592,89;69763,76;-;-;17829,13;-;-;463,45;463,45;514;2,7;1;0,53
"150549 PALESTINA DO PARA";15;15;5101,80;4319,31;-;-;782,49;-;-;340,12;340,12;43;2,9;-;-
"150550 PARAGOMINAS";524;524;567884,32;339207,36;74903,40;-;110218,92;43554,64;-;1083,75;1083,75;2317;4,4;14;2,67
"150553 PARAUAPEBAS";522;522;398033,01;323255,99;-;-;74777,02;-;-;762,52;762,52;2662;5,1;21;4,02
"150555 PAU D'ARCO";48;48;21440,09;16753,49;-;-;4686,60;-;-;446,67;446,67;93;1,9;1;2,08
"150563 PICARRA";61;61;19251,88;16593,85;-;-;2658,03;-;-;315,60;315,60;130;2,1;-;-
"150565 PLACAS";116;116;29702,37;22693,01;-;-;7009,36;-;-;256,05;256,05;235;2,0;2;1,72
"150570 PONTA DE PEDRAS";94;94;34305,62;29722,73;-;-;4582,89;-;-;364,95;364,95;278;3,0;-;-
"150580 PORTEL";222;222;118634,01;83021,40;-;-;35612,61;-;-;534,39;534,39;474;2,1;7;3,15
"150590 PORTO DE MOZ";158;158;56676,49;43270,49;-;-;13406,00;-;-;358,71;358,71;251;1,6;-;-
"150600 PRAINHA";92;92;40829,07;28869,42;-;-;11959,65;-;-;443,79;443,79;246;2,7;-;-
"150613 REDENCAO";825;825;1445297,68;785626,00;307525,68;-;194088,89;158057,11;-;1751,88;1751,88;3154;3,8;23;2,79
"150616 RIO MARIA";112;112;56937,42;41801,34;-;-;15136,08;-;-;508,37;508,37;286;2,6;4;3,57
"150618 RONDON DO PARA";145;145;62818,34;46854,18;-;-;15964,16;-;-;433,23;433,23;602;4,2;-;-
"150619 RUROPOLIS";125;125;56106,96;41281,64;-;-;14825,32;-;-;448,86;448,86;415;3,3;-;-
"150620 SALINOPOLIS";233;233;141959,21;84670,23;17674,56;-;30219,83;9394,59;-;609,27;609,27;876;3,8;2;0,86
"150630 SALVATERRA";69;69;43229,50;32843,92;-;-;10385,58;-;-;626,51;626,51;276;4,0;-;-
"150640 SANTA CRUZ DO ARARI";44;44;14062,13;12220,36;-;-;1841,77;-;-;319,59;319,59;135;3,1;-;-
"150650 SANTA IZABEL DO PARA";83;83;35728,66;30499,56;-;-;5229,10;-;-;430,47;430,47;244;2,9;4;4,82
"150658 SANTA MARIA DAS BARREIRAS";76;76;19989,70;16597,18;-;-;3392,52;-;-;263,02;263,02;175;2,3;-;-
"150660 SANTA MARIA DO PARA";78;78;53278,50;25457,99;14660,08;-;5388,99;7771,44;-;683,06;683,06;194;2,5;2;2,56
"150670 SANTANA DO ARAGUAIA";362;362;129756,07;94597,91;5685,45;-;25934,22;3538,49;-;358,44;358,44;649;1,8;-;-
"150680 SANTAREM";1585;1585;2709884,01;1973182,07;157337,50;-;472122,23;75598,86;31643,35;1709,71;1709,71;8789;5,5;68;4,29
"150700 SANTO ANTONIO DO TAUA";475;475;179922,40;143445,88;-;-;36476,52;-;-;378,78;378,78;1516;3,2;-;-
