Per�odo:Jul/2024
"Município";"AIH_aprovadas";"Internações";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"140050 SAO JOAO DA BALIZA";17;17;7662,30;6617,27;-;-;1045,03;-;-;450,72;450,72;53;3,1;-;-
"140060 SAO LUIZ";10;10;3484,84;3023,70;-;-;461,14;-;-;348,48;348,48;34;3,4;-;-
"150010 ABAETETUBA";1205;1205;849107,54;628883,18;-;-;220224,36;-;-;704,65;704,65;4536;3,8;20;1,66
"150013 ABEL FIGUEIREDO";32;32;12913,55;9586,49;-;-;3327,06;-;-;403,55;403,55;72;2,3;-;-
"150020 ACARA";160;160;79420,59;55884,04;-;-;23536,55;-;-;496,38;496,38;506;3,2;-;-
"150030 AFUA";94;94;37805,50;29284,23;-;-;8521,27;-;-;402,19;402,19;340;3,6;-;-
"150034 AGUA AZUL DO NORTE";85;85;33976,69;26264,45;-;-;7712,24;-;-;399,73;399,73;261;3,1;-;-
"150040 ALENQUER";506;506;189488,74;146900,96;-;-;42587,78;-;-;374,48;374,48;1094;2,2;15;2,96
"150060 ALTAMIRA";1013;1013;1179263,72;899224,62;6673,40;-;269879,76;3485,94;-;1164,13;1164,13;5111;5,0;68;6,71
"150070 ANAJAS";134;134;57645,33;44437,58;-;-;13207,75;-;-;430,19;430,19;240;1,8;-;-
"150080 ANANINDEUA";1846;1846;2818217,99;2202474,20;15945,80;-;592070,26;7727,73;-;1526,66;1526,66;8949;4,8;55;2,98
"150090 AUGUSTO CORREA";336;336;122813,78;103333,55;-;-;19480,23;-;-;365,52;365,52;1229;3,7;-;-
"150095 AURORA DO PARA";136;136;56494,07;42910,10;-;-;13583,97;-;-;415,40;415,40;479;3,5;-;-
"150110 BAGRE";36;36;13754,81;9539,00;-;-;4215,81;-;-;382,08;382,08;91;2,5;-;-
"150120 BAIAO";187;187;90683,11;76106,99;-;-;14576,12;-;-;484,94;484,94;615;3,3;1;0,53
"150130 BARCARENA";631;631;549675,90;410277,17;-;-;139398,73;-;-;871,12;871,12;2732;4,3;14;2,22
"150140 BELEM";12301;12301;28569788,25;21764720,24;196848,63;-;6504456,02;103763,36;-;2322,56;2322,56;67614;5,5;487;3,96
"150170 BRAGANCA";873;873;1033863,78;815605,35;-;-;218258,43;-;-;1184,27;1184,27;3591;4,1;12;1,37
"150178 BREU BRANCO";104;104;53986,77;37760,03;-;-;16226,74;-;-;519,10;519,10;422;4,1;-;-
"150180 BREVES";420;420;609011,95;487345,39;-;-;121666,56;-;-;1450,03;1450,03;2270;5,4;11;2,62
"150200 CACHOEIRA DO ARARI";107;107;30529,42;23814,37;-;-;6715,05;-;-;285,32;285,32;277;2,6;-;-
"150220 CAPANEMA";549;549;775181,73;622899,50;12368,93;-;133593,14;6320,16;-;1411,99;1411,99;2742;5,0;17;3,10
"150230 CAPITAO POCO";99;99;51355,87;36243,82;1920,99;-;12123,03;1068,03;-;518,75;518,75;274;2,8;-;-
"150240 CASTANHAL";2157;2157;2177948,49;1689344,69;44909,56;-;419039,80;24654,44;-;1009,71;1009,71;8351;3,9;101;4,68
"150270 CONCEICAO DO ARAGUAIA";387;387;241428,06;193893,56;-;-;47534,50;-;-;623,85;623,85;1161;3,0;5;1,29
"150275 CONCORDIA DO PARA";60;60;21630,99;18298,21;-;-;3332,78;-;-;360,52;360,52;231;3,9;2;3,33
"150276 CUMARU DO NORTE";63;63;18901,75;15508,65;-;-;3393,10;-;-;300,03;300,03;217;3,4;-;-
"150295 ELDORADO DOS CARAJAS";73;73;46014,90;33812,68;-;-;12202,22;-;-;630,34;630,34;191;2,6;1;1,37
"150300 FARO";38;38;11584,43;9899,43;-;-;1685,00;-;-;304,85;304,85;81;2,1;-;-
"150304 FLORESTA DO ARAGUAIA";132;132;54025,78;43108,03;-;-;10917,75;-;-;409,29;409,29;203;1,5;2;1,52
"150307 GARRAFAO DO NORTE";50;50;44055,45;20745,12;11808,80;125,00;5026,73;6349,80;-;881,11;881,11;134;2,7;2;4,00
"150310 GURUPA";154;154;62424,63;49496,57;-;-;12928,06;-;-;405,35;405,35;363;2,4;1;0,65
"150330 IGARAPE-MIRI";603;603;225834,70;174745,10;-;-;51089,60;-;-;374,52;374,52;1743;2,9;7;1,16
"150345 IPIXUNA DO PARA";480;480;244108,12;162221,29;14020,40;-;61169,61;6696,82;-;508,56;508,56;1358;2,8;2;0,42
"150360 ITAITUBA";445;445;776200,77;631748,22;-;-;144452,55;-;-;1744,27;1744,27;3999;9,0;34;7,64
"150375 JACAREACANGA";111;111;39595,58;28687,44;-;-;10908,14;-;-;356,72;356,72;354;3,2;6;5,41
"150380 JACUNDA";90;90;35364,48;24210,61;-;-;11153,87;-;-;392,94;392,94;248;2,8;-;-
"150390 JURUTI";42;42;29671,90;19798,16;-;-;9873,74;-;-;706,47;706,47;70;1,7;-;-
"150400 LIMOEIRO DO AJURU";104;104;51135,58;45910,04;-;-;5225,54;-;-;491,69;491,69;401;3,9;1;0,96
"150420 MARABA";1521;1521;1633979,09;1282931,34;-;-;351047,75;-;-;1074,28;1074,28;7104;4,7;54;3,55
"150442 MARITUBA";548;548;497797,01;373562,76;-;-;124234,25;-;-;908,39;908,39;2599;4,7;11;2,01
"150445 MEDICILANDIA";83;83;35664,71;26019,19;-;-;9645,52;-;-;429,70;429,70;263;3,2;-;-
"150450 MELGACO";70;70;22208,31;17840,05;-;-;4368,26;-;-;317,26;317,26;211;3,0;-;-
"150480 MONTE ALEGRE";325;325;118670,03;89704,62;-;-;28965,41;-;-;365,14;365,14;964;3,0;9;2,77
"150506 NOVO REPARTIMENTO";84;84;43575,96;31561,83;-;-;12014,13;-;-;518,76;518,76;244;2,9;1;1,19
"150520 OEIRAS DO PARA";83;83;32463,03;26893,35;-;-;5569,68;-;-;391,12;391,12;261;3,1;-;-
"150540 OUREM";87;87;69800,86;44197,05;10523,36;-;9697,81;5382,64;-;802,31;802,31;244;2,8;4;4,60
"150543 OURILANDIA DO NORTE";318;318;225937,77;170953,90;-;-;54983,87;-;-;710,50;710,50;1495;4,7;2;0,63
"150549 PALESTINA DO PARA";36;36;11747,35;9931,15;-;-;1816,20;-;-;326,32;326,32;100;2,8;-;-
"150550 PARAGOMINAS";583;583;418825,20;274801,70;24283,99;-;106188,45;13551,06;-;718,40;718,40;1784;3,1;7;1,20
"150553 PARAUAPEBAS";842;842;608161,98;471614,79;-;-;136547,19;-;-;722,28;722,28;3295;3,9;42;4,99
"150563 PICARRA";61;61;17962,00;14783,78;-;-;3178,22;-;-;294,46;294,46;188;3,1;-;-
"150570 PONTA DE PEDRAS";94;94;33849,55;29133,31;-;-;4716,24;-;-;360,10;360,10;274;2,9;-;-
"150580 PORTEL";222;222;137686,93;94416,02;5609,49;-;34728,44;2932,98;-;620,21;620,21;691;3,1;4;1,80
"150590 PORTO DE MOZ";160;160;54714,19;42198,53;-;-;12515,66;-;-;341,96;341,96;256;1,6;-;-
"150613 REDENCAO";550;550;1135922,47;862363,02;62364,15;-;179881,84;31313,46;-;2065,31;2065,31;3048;5,5;20;3,64
"150616 RIO MARIA";175;175;89973,68;64710,16;-;-;25263,52;-;-;514,14;514,14;430;2,5;-;-
"150618 RONDON DO PARA";182;182;81897,97;60571,80;-;-;21326,17;-;-;449,99;449,99;541;3,0;-;-
"150620 SALINOPOLIS";240;240;113655,04;85560,52;-;-;28094,52;-;-;473,56;473,56;886;3,7;5;2,08
"150630 SALVATERRA";62;62;43927,05;35254,95;-;-;8672,10;-;-;708,50;708,50;149;2,4;-;-
"150640 SANTA CRUZ DO ARARI";35;35;11210,80;9271,03;-;-;1939,77;-;-;320,31;320,31;85;2,4;-;-
"150650 SANTA IZABEL DO PARA";281;281;59688,85;44090,41;5130,24;-;7942,80;2525,40;-;212,42;212,42;367;1,3;6;2,14
"150658 SANTA MARIA DAS BARREIRAS";96;96;29030,36;24243,59;-;-;4786,77;-;-;302,40;302,40;239;2,5;-;-
"150660 SANTA MARIA DO PARA";113;113;34553,27;24397,27;3407,17;-;4895,62;1853,21;-;305,78;305,78;204;1,8;2;1,77
"150680 SANTAREM";136;136;352108,03;227348,78;40153,18;-;68716,15;15889,92;-;2589,03;2589,03;607;4,5;1;0,74
"150700 SANTO ANTONIO DO TAUA";420;420;258552,97;207692,25;-;-;50860,72;-;-;615,60;615,60;1278;3,0;-;-
"150715 SAO DOMINGOS DO ARAGUAIA";29;29;11933,87;9395,15;-;-;2538,72;-;-;411,51;411,51;73;2,5;-;-
"150720 SAO DOMINGOS DO CAPIM";73;73;28798,60;25175,04;-;-;3623,56;-;-;394,50;394,50;240;3,3;1;1,37
"150750 SAO JOAO DO ARAGUAIA";11;11;5718,48;5030,02;-;-;688,46;-;-;519,86;519,86;38;3,5;-;-
"150760 SAO MIGUEL DO GUAMA";194;194;65644,74;52738,82;-;-;12905,92;-;-;338,37;338,37;904;4,7;7;3,61
"150795 TAILANDIA";397;397;212005,41;152932,30;-;-;59073,11;-;-;534,02;534,02;1364;3,4;11;2,77
"150800 TOME-ACU";276;276;118464,56;89002,87;-;-;29461,69;-;-;429,22;429,22;746;2,7;6;2,17
"150803 TRACUATEUA";96;96;31740,40;27353,91;-;-;4386,49;-;-;330,63;330,63;429;4,5;-;-
"150810 TUCURUI";461;461;644470,04;503187,25;7145,83;-;130402,85;3734,11;-;1397,98;1397,98;2721;5,9;30;6,51
"150812 ULIANOPOLIS";30;30;159432,03;135635,21;-;-;23796,82;-;-;5314,40;5314,40;385;12,8;4;13,33
"150820 VIGIA";131;131;57022,02;49331,24;-;-;7690,78;-;-;435,28;435,28;588;4,5;13;9,92
"150840 XINGUARA";244;244;109609,16;88858,76;-;-;20750,40;-;-;449,22;449,22;602;2,5;1;0,41
"170070 ALVORADA";22;22;12378,10;8916,96;-;-;3461,14;-;-;562,64;562,64;78;3,5;-;-
"170190 ARAGUACEMA";35;35;13922,45;11853,65;-;-;2068,80;-;-;397,78;397,78;89;2,5;-;-
"170200 ARAGUACU";7;7;3824,13;3441,79;-;-;382,34;-;-;546,30;546,30;37;5,3;-;-
"170210 ARAGUAINA";2148;2147;3506118,83;2582247,92;-;-;923870,91;-;-;1632,27;1633,03;12423;5,8;87;4,05
"170220 ARAGUATINS";24;24;13162,09;11735,30;-;-;1426,79;-;-;548,42;548,42;81;3,4;-;-
"170230 ARAPOEMA";90;90;39059,78;29429,35;-;-;9630,43;-;-;434,00;434,00;263;2,9;1;1,11
"170240 ARRAIAS";187;187;62886,80;49895,01;-;-;12991,79;-;-;336,29;336,29;337;1,8;1;0,53
"170255 AUGUSTINOPOLIS";402;402;223091,74;162836,42;-;-;60255,32;-;-;554,95;554,95;1887;4,7;11;2,74
"170550 COLINAS DO TOCANTINS";145;145;80529,38;57747,03;-;-;22782,35;-;-;555,38;555,38;478;3,3;3;2,07
"170700 DIANOPOLIS";132;132;69405,89;48839,16;-;-;20566,73;-;-;525,80;525,80;308;2,3;3;2,27
"170730 DUERE";3;3;753,01;627,40;-;-;125,61;-;-;251,00;251,00;25;8,3;-;-
"170820 FORMOSO DO ARAGUAIA";37;37;18522,44;16691,91;-;-;1830,53;-;-;500,61;500,61;141;3,8;1;2,70
"170900 GOIATINS";12;12;6329,94;5500,33;-;-;829,61;-;-;527,50;527,50;37;3,1;-;-
"170930 GUARAI";320;320;167773,08;121479,90;-;-;46293,18;-;-;524,29;524,29;921;2,9;2;0,63
"170950 GURUPI";818;818;720184,76;573598,22;-;-;146586,54;-;-;880,42;880,42;3949;4,8;28;3,42
"171320 MIRACEMA DO TOCANTINS";430;430;336889,29;281743,90;-;-;55145,39;-;-;783,46;783,46;1658;3,9;7;1,63
"171610 PARAISO DO TOCANTINS";562;562;270314,78;191935,29;-;-;78379,49;-;-;480,99;480,99;2018;3,6;11;1,96
"171650 PEDRO AFONSO";89;89;34966,67;27046,23;-;-;7920,44;-;-;392,88;392,88;339;3,8;-;-
"171700 PINDORAMA DO TOCANTINS";25;25;18595,00;12315,75;-;-;6279,25;-;-;743,80;743,80;25;1,0;-;-
"171790 PONTE ALTA DO TOCANTINS";4;4;1316,32;1142,59;-;-;173,73;-;-;329,08;329,08;7;1,8;-;-
"171820 PORTO NACIONAL";360;360;191346,81;146605,02;-;-;44741,79;-;-;531,52;531,52;1775;4,9;11;3,06
"172080 SITIO NOVO DO TOCANTINS";39;39;28964,87;19258,60;-;-;9706,27;-;-;742,69;742,69;41;1,1;-;-
"172090 TAGUATINGA";41;41;16382,36;13427,17;-;-;2955,19;-;-;399,57;399,57;111;2,7;-;-
"172100 PALMAS";2610;2610;3943661,93;3120543,22;-;-;823118,71;-;-;1510,98;1510,98;15585;6,0;126;4,83
"172120 TOCANTINOPOLIS";111;111;55579,99;39252,68;-;-;16327,31;-;-;500,72;500,72;293;2,6;-;-
"172210 XAMBIOA";84;84;43896,27;32407,34;-;-;11488,93;-;-;522,57;522,57;286;3,4;2;2,38
"210005 ACAILANDIA";851;851;524904,58;401210,22;-;-;123694,36;-;-;616,81;616,81;3371;4,0;24;2,82
"210043 ALTO ALEGRE DO MARANHAO";300;300;161024,39;117763,23;-;-;43261,16;-;-;536,75;536,75;1461;4,9;8;2,67
"210047 ALTO ALEGRE DO PINDARE";235;235;93361,63;77817,29;-;-;15544,34;-;-;397,28;397,28;672;2,9;1;0,43
"210080 ANAPURUS";62;62;30975,12;24065,36;-;-;6909,76;-;-;499,60;499,60;360;5,8;-;-
"210090 ARAIOSES";23;23;5769,09;3988,23;-;-;1780,86;-;-;250,83;250,83;25;1,1;-;-
"210120 BACABAL";969;969;839854,94;664342,97;-;-;175511,97;-;-;866,72;866,72;3680;3,8;48;4,95
"210140 BALSAS";674;674;583722,91;437584,84;-;-;146138,07;-;-;866,06;866,06;2640;3,9;11;1,63
"210160 BARRA DO CORDA";724;724;556782,16;407349,14;-;-;149433,02;-;-;769,04;769,04;2441;3,4;11;1,52
"210170 BARREIRINHAS";425;425;440722,16;349799,53;-;-;90922,63;-;-;1036,99;1036,99;2036;4,8;15;3,53
"210177 BELA VISTA DO MARANHAO";60;60;23006,04;20069,99;-;-;2936,05;-;-;383,43;383,43;219;3,6;-;-
"210220 BURITI";63;63;22523,79;19270,97;-;-;3252,82;-;-;357,52;357,52;236;3,7;-;-
"210250 CAJARI";21;21;6388,97;5050,12;-;-;1338,85;-;-;304,24;304,24;51;2,4;-;-
"210280 CAROLINA";172;172;51513,71;44777,32;-;-;6736,39;-;-;299,50;299,50;492;2,9;-;-
"210290 CARUTAPERA";215;215;118435,81;87368,49;-;-;31067,32;-;-;550,86;550,86;785;3,7;3;1,40
"210300 CAXIAS";1528;1528;2041358,17;1624788,60;-;-;416569,57;-;-;1335,97;1335,97;7675;5,0;71;4,65
"210320 CHAPADINHA";132;132;90434,08;61995,46;-;-;28438,62;-;-;685,11;685,11;195;1,5;1;0,76
"210325 CIDELANDIA";79;79;25665,72;22336,82;-;-;3328,90;-;-;324,88;324,88;145;1,8;-;-
"210330 CODO";381;381;259762,73;197330,20;-;-;62432,53;-;-;681,79;681,79;1745;4,6;14;3,67
"210340 COELHO NETO";166;166;89775,01;63076,28;-;-;26698,73;-;-;540,81;540,81;546;3,3;-;-
"210350 COLINAS";424;424;254531,26;169988,49;-;-;84542,77;-;-;600,31;600,31;1408;3,3;1;0,24
"210360 COROATA";366;366;941403,68;740864,93;-;-;200538,75;-;-;2572,14;2572,14;2585;7,1;32;8,74
"210370 CURURUPU";430;430;199677,11;156785,40;-;-;42891,71;-;-;464,37;464,37;1285;3,0;15;3,49
"210380 DOM PEDRO";119;119;46404,71;39356,29;-;-;7048,42;-;-;389,96;389,96;251;2,1;-;-
"210400 ESPERANTINOPOLIS";118;118;60374,09;51217,77;-;-;9156,32;-;-;511,64;511,64;294;2,5;-;-
"210407 FEIRA NOVA DO MARANHAO";56;56;17966,59;15471,16;-;-;2495,43;-;-;320,83;320,83;119;2,1;-;-
"210467 GOVERNADOR NUNES FREIRE";541;541;209874,45;174854,20;-;-;35020,25;-;-;387,94;387,94;1128;2,1;8;1,48
"210480 GRAJAU";483;483;406810,02;318387,27;-;-;88422,75;-;-;842,26;842,26;1661;3,4;19;3,93
"210520 IGARAPE GRANDE";70;70;20406,90;16850,58;-;-;3556,32;-;-;291,53;291,53;127;1,8;-;-
"210530 IMPERATRIZ";2460;2460;3961359,78;3060164,03;38204,34;-;841316,27;21675,14;-;1610,31;1610,31;14875;6,0;152;6,18
"210540 ITAPECURU MIRIM";207;207;121463,69;86497,14;-;-;34966,55;-;-;586,78;586,78;896;4,3;1;0,48
"210550 JOAO LISBOA";136;136;43463,54;36478,02;-;-;6985,52;-;-;319,58;319,58;413;3,0;-;-
"210570 LAGO DA PEDRA";671;671;541006,81;434465,45;-;-;106541,36;-;-;806,27;806,27;2646;3,9;22;3,28
"210580 LAGO DO JUNCO";100;100;32327,39;27127,30;-;-;5200,09;-;-;323,27;323,27;129;1,3;1;1,00
"210596 LAGOA GRANDE DO MARANHAO";27;27;14050,92;9661,03;-;-;4389,89;-;-;520,40;520,40;35;1,3;-;-
"210650 MATINHA";77;77;29400,18;22061,05;-;-;7339,13;-;-;381,82;381,82;254;3,3;-;-
"210690 MONCAO";175;175;77501,59;58403,73;-;-;19097,86;-;-;442,87;442,87;609;3,5;5;2,86
"210710 MORROS";100;100;45902,87;31979,38;-;-;13923,49;-;-;459,03;459,03;300;3,0;1;1,00
"210725 NOVA COLINAS";32;32;9674,82;8481,63;-;-;1193,19;-;-;302,34;302,34;106;3,3;-;-
"210735 NOVA OLINDA DO MARANHAO";142;142;58221,69;47469,40;-;-;10752,29;-;-;410,01;410,01;290;2,0;-;-
"210750 PACO DO LUMIAR";204;204;124582,39;77940,72;-;-;46641,67;-;-;610,70;610,70;582;2,9;-;-
"210790 PASSAGEM FRANCA";456;456;172797,68;149266,98;-;-;23530,70;-;-;378,94;378,94;1251;2,7;3;0,66
"210805 PAULINO NEVES";86;86;40394,67;30187,83;-;-;10206,84;-;-;469,71;469,71;282;3,3;-;-
"210820 PEDREIRAS";353;353;388441,74;301657,07;-;-;86784,67;-;-;1100,40;1100,40;1025;2,9;15;4,25
"210825 PEDRO DO ROSARIO";29;29;10413,25;8273,59;-;-;2139,66;-;-;359,08;359,08;78;2,7;-;-
"210830 PENALVA";78;78;30928,28;22791,39;-;-;8136,89;-;-;396,52;396,52;252;3,2;-;-
"210845 PERITORO";260;260;183439,03;141365,69;-;-;42073,34;-;-;705,53;705,53;1315;5,1;7;2,69
"210860 PINHEIRO";882;882;955873,57;763658,87;-;-;192214,70;-;-;1083,76;1083,76;4601;5,2;32;3,63
"210910 PRESIDENTE DUTRA";559;559;869649,32;708795,51;-;-;160853,81;-;-;1555,72;1555,72;3727;6,7;40;7,16
"210923 PRESIDENTE MEDICI";109;109;32340,18;28348,06;-;-;3992,12;-;-;296,70;296,70;391;3,6;-;-
"210960 ROSARIO";302;302;99999,14;82343,03;-;-;17656,11;-;-;331,12;331,12;811;2,7;-;-
"210990 SANTA INES";1075;1075;732905,92;562121,69;-;-;170784,23;-;-;681,77;681,77;4940;4,6;36;3,35
