Per�odo:Mar/2024
"Município";"AIH_aprovadas";"Internações";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"130270 MANICORE";165;165;81294,15;56989,79;-;-;24304,36;-;-;492,69;492,69;342;2,1;1;0,61
"130280 MARAA";35;35;13022,21;9692,05;-;-;3330,16;-;-;372,06;372,06;85;2,4;-;-
"130290 MAUES";274;274;147062,33;102097,73;-;-;44964,60;-;-;536,72;536,72;709;2,6;8;2,92
"130310 NOVA OLINDA DO NORTE";99;99;47156,26;32485,52;-;-;14670,74;-;-;476,33;476,33;254;2,6;-;-
"130320 NOVO AIRAO";90;90;44420,06;32228,72;-;-;12191,34;-;-;493,56;493,56;208;2,3;2;2,22
"130330 NOVO ARIPUANA";81;81;35768,76;24790,39;-;-;10978,37;-;-;441,59;441,59;173;2,1;3;3,70
"130340 PARINTINS";796;796;353872,95;249892,85;7770,02;-;92088,99;4121,09;-;444,56;444,56;2633;3,3;17;2,14
"130350 PAUINI";110;110;49716,45;34545,90;-;-;15170,55;-;-;451,97;451,97;320;2,9;1;0,91
"130353 PRESIDENTE FIGUEIREDO";49;49;24301,72;17876,04;-;-;6425,68;-;-;495,95;495,95;139;2,8;-;-
"130356 RIO PRETO DA EVA";29;29;15809,85;10063,50;1477,85;-;3213,07;1055,43;-;545,17;545,17;89;3,1;1;3,45
"130360 SANTA ISABEL DO RIO NEGRO";56;56;20365,37;14905,96;-;-;5459,41;-;-;363,67;363,67;139;2,5;2;3,57
"130370 SANTO ANTONIO DO ICA";104;104;44760,55;31680,53;-;-;13080,02;-;-;430,39;430,39;244;2,3;1;0,96
"130390 SAO PAULO DE OLIVENCA";181;181;103089,53;88624,22;-;-;14465,31;-;-;569,56;569,56;581;3,2;3;1,66
"130395 SAO SEBASTIAO DO UATUMA";53;53;20759,33;15869,80;-;-;4889,53;-;-;391,69;391,69;133;2,5;1;1,89
"130400 SILVES";62;62;29604,17;22541,27;-;-;7062,90;-;-;477,49;477,49;177;2,9;-;-
"130406 TABATINGA";46;46;39992,91;32272,71;-;-;7720,20;-;-;869,41;869,41;382;8,3;-;-
"130420 TEFE";479;479;248359,07;167231,86;6945,52;-;70365,33;3816,36;-;518,49;518,49;1034;2,2;8;1,67
"130423 TONANTINS";102;102;38787,58;27963,65;-;-;10823,93;-;-;380,27;380,27;278;2,7;-;-
"130430 URUCARA";57;57;23062,66;17619,51;-;-;5443,15;-;-;404,61;404,61;173;3,0;-;-
"140005 ALTO ALEGRE";21;21;6619,22;5197,04;-;-;1422,18;-;-;315,20;315,20;125;6,0;-;-
"140010 BOA VISTA";3297;3297;3349488,61;2678556,74;-;-;670931,87;-;-;1015,92;1015,92;23019;7,0;112;3,40
"140015 BONFIM";1;1;443,40;267,60;-;-;175,80;-;-;443,40;443,40;-;-;-;-
"140020 CARACARAI";8;8;4470,54;3783,68;-;-;686,86;-;-;558,82;558,82;30;3,8;-;-
"140023 CAROEBE";13;13;3475,18;2880,15;-;-;595,03;-;-;267,32;267,32;27;2,1;-;-
"140040 NORMANDIA";19;19;6274,09;4017,89;-;-;2256,20;-;-;330,22;330,22;22;1,2;-;-
"140045 PACARAIMA";24;24;9375,13;6919,84;-;-;2455,29;-;-;390,63;390,63;42;1,8;-;-
"140047 RORAINOPOLIS";201;201;78303,13;56759,69;-;-;21543,44;-;-;389,57;389,57;618;3,1;-;-
"140050 SAO JOAO DA BALIZA";35;35;8488,84;7415,07;-;-;1073,77;-;-;242,54;242,54;75;2,1;-;-
"150010 ABAETETUBA";957;957;660682,48;500069,93;-;-;160612,55;-;-;690,37;690,37;3915;4,1;27;2,82
"150013 ABEL FIGUEIREDO";39;39;15532,66;12985,73;-;-;2546,93;-;-;398,27;398,27;128;3,3;3;7,69
"150020 ACARA";129;129;73280,22;40747,74;12843,75;-;12792,87;6895,86;-;568,06;568,06;382;3,0;2;1,55
"150030 AFUA";63;63;28282,10;22687,56;-;-;5594,54;-;-;448,92;448,92;241;3,8;-;-
"150034 AGUA AZUL DO NORTE";97;97;34406,48;26227,74;-;-;8178,74;-;-;354,71;354,71;235;2,4;1;1,03
"150040 ALENQUER";504;504;174031,13;136236,02;-;-;37795,11;-;-;345,30;345,30;1080;2,1;9;1,79
"150050 ALMEIRIM";192;192;84927,08;64865,51;-;-;20061,57;-;-;442,33;442,33;476;2,5;2;1,04
"150060 ALTAMIRA";1061;1061;1083751,82;779007,44;39658,75;-;242514,81;22570,82;-;1021,44;1021,44;5333;5,0;40;3,77
"150070 ANAJAS";133;133;50078,63;37572,82;-;-;12505,81;-;-;376,53;376,53;242;1,8;-;-
"150080 ANANINDEUA";2054;2054;3455989,89;2609176,68;94832,59;-;700062,32;51918,30;-;1682,57;1682,57;9925;4,8;52;2,53
"150085 ANAPU";146;146;70302,08;57568,92;-;-;12733,16;-;-;481,52;481,52;381;2,6;-;-
"150090 AUGUSTO CORREA";367;367;167465,68;144977,86;-;-;22487,82;-;-;456,31;456,31;1357;3,7;-;-
"150095 AURORA DO PARA";139;139;58710,94;43423,65;1487,88;-;13072,09;727,32;-;422,38;422,38;465;3,3;5;3,60
"150110 BAGRE";32;32;14526,30;10668,62;-;-;3857,68;-;-;453,95;453,95;89;2,8;-;-
"150120 BAIAO";200;200;105042,57;87590,05;-;-;17452,52;-;-;525,21;525,21;526;2,6;3;1,50
"150125 BANNACH";16;16;3969,53;3485,84;-;-;483,69;-;-;248,10;248,10;33;2,1;-;-
"150130 BARCARENA";656;656;564208,87;416819,48;8328,90;-;134061,81;4998,68;-;860,07;860,07;2664;4,1;10;1,52
"150140 BELEM";11808;11808;26797419,55;19954318,30;301101,20;-;6211760,16;330239,89;-;2269,43;2269,43;62348;5,3;513;4,34
"150145 BELTERRA";42;42;17675,51;13196,27;-;-;4479,24;-;-;420,85;420,85;180;4,3;-;-
"150157 BOM JESUS DO TOCANTINS";90;90;41090,20;27106,59;-;-;13983,61;-;-;456,56;456,56;179;2,0;1;1,11
"150170 BRAGANCA";822;822;911240,71;693064,80;-;-;218175,91;-;-;1108,57;1108,57;3269;4,0;11;1,34
"150172 BRASIL NOVO";225;225;151760,78;104646,09;17505,24;-;20774,36;8835,09;-;674,49;674,49;663;2,9;2;0,89
"150175 BREJO GRANDE DO ARAGUAIA";58;58;20838,25;18123,89;-;-;2714,36;-;-;359,28;359,28;146;2,5;-;-
"150178 BREU BRANCO";112;112;52574,90;40088,91;-;-;12485,99;-;-;469,42;469,42;325;2,9;-;-
"150180 BREVES";818;818;724797,62;556348,19;4698,92;-;161274,22;2476,29;-;886,06;886,06;3939;4,8;16;1,96
"150200 CACHOEIRA DO ARARI";91;91;26695,74;21821,98;-;-;4873,76;-;-;293,36;293,36;217;2,4;-;-
"150210 CAMETA";758;758;382063,52;276306,09;-;-;105757,43;-;-;504,04;504,04;2595;3,4;10;1,32
"150215 CANAA DOS CARAJAS";456;456;201094,49;147619,12;-;-;53475,37;-;-;441,00;441,00;1767;3,9;3;0,66
"150220 CAPANEMA";830;830;1136305,28;859725,88;53657,22;-;195269,99;27652,19;-;1369,04;1369,04;3540;4,3;21;2,53
"150230 CAPITAO POCO";97;97;77678,26;38190,17;18461,55;-;10924,04;10102,50;-;800,81;800,81;285;2,9;1;1,03
"150240 CASTANHAL";1980;1980;1875908,08;1345593,44;106153,57;-;376392,08;47768,99;-;947,43;947,43;7236;3,7;51;2,58
"150250 CHAVES";25;25;9358,17;7468,29;-;-;1889,88;-;-;374,33;374,33;43;1,7;-;-
"150270 CONCEICAO DO ARAGUAIA";369;369;238556,52;192413,85;-;-;46142,67;-;-;646,49;646,49;1250;3,4;4;1,08
"150275 CONCORDIA DO PARA";61;61;23159,14;19700,92;-;-;3458,22;-;-;379,66;379,66;296;4,9;2;3,28
"150276 CUMARU DO NORTE";64;64;28582,09;18628,49;2990,74;-;5409,04;1553,82;-;446,60;446,60;205;3,2;-;-
"150277 CURIONOPOLIS";4;4;1694,19;1236,82;-;-;457,37;-;-;423,55;423,55;8;2,0;-;-
"150280 CURRALINHO";154;154;61440,31;49575,79;-;-;11864,52;-;-;398,96;398,96;695;4,5;-;-
"150293 DOM ELISEU";209;209;99380,74;72054,66;-;-;27326,08;-;-;475,51;475,51;534;2,6;7;3,35
"150295 ELDORADO DOS CARAJAS";148;148;84535,68;70051,34;-;-;14484,34;-;-;571,19;571,19;328;2,2;2;1,35
"150300 FARO";38;38;12225,59;10032,69;-;-;2192,90;-;-;321,73;321,73;96;2,5;-;-
"150304 FLORESTA DO ARAGUAIA";133;133;45239,79;37527,81;-;-;7711,98;-;-;340,15;340,15;221;1,7;-;-
"150307 GARRAFAO DO NORTE";26;26;13124,23;10598,26;-;-;2525,97;-;-;504,78;504,78;100;3,8;2;7,69
"150309 GOIANESIA DO PARA";151;151;70713,34;55097,55;-;-;15615,79;-;-;468,30;468,30;641;4,2;-;-
"150310 GURUPA";154;154;59197,83;45627,89;-;-;13569,94;-;-;384,40;384,40;323;2,1;2;1,30
"150320 IGARAPE-ACU";105;105;59333,58;52677,96;-;-;6655,62;-;-;565,08;565,08;474;4,5;8;7,62
"150330 IGARAPE-MIRI";668;668;246372,75;191646,45;-;-;54726,30;-;-;368,82;368,82;1880;2,8;3;0,45
"150345 IPIXUNA DO PARA";608;608;256121,31;174909,51;15884,88;-;57813,70;7513,22;-;421,25;421,25;1716;2,8;3;0,49
"150360 ITAITUBA";808;808;826452,42;618737,50;25651,88;-;170037,86;12025,18;-;1022,84;1022,84;4540;5,6;43;5,32
"150370 ITUPIRANGA";169;169;84958,20;56839,51;4920,04;-;20528,38;2670,27;-;502,71;502,71;477;2,8;2;1,18
"150375 JACAREACANGA";65;65;25850,74;19710,22;-;-;6140,52;-;-;397,70;397,70;167;2,6;3;4,62
"150380 JACUNDA";318;318;222592,58;104968,99;55227,12;-;31951,67;30444,80;-;699,98;699,98;941;3,0;5;1,57
"150390 JURUTI";197;197;93571,04;66597,49;-;-;26973,55;-;-;474,98;474,98;432;2,2;-;-
"150400 LIMOEIRO DO AJURU";77;77;31866,15;28334,28;-;-;3531,87;-;-;413,85;413,85;251;3,3;1;1,30
"150405 MAE DO RIO";173;173;65696,30;53242,05;-;-;12454,25;-;-;379,75;379,75;556;3,2;2;1,16
"150420 MARABA";1582;1582;2086734,36;1523624,51;107451,54;-;395218,12;60440,19;-;1319,05;1319,05;8245;5,2;76;4,80
"150430 MARACANA";45;45;13709,94;10313,16;-;-;3396,78;-;-;304,67;304,67;162;3,6;-;-
"150442 MARITUBA";653;653;526233,32;391265,16;-;-;134968,16;-;-;805,87;805,87;2636;4,0;14;2,14
"150445 MEDICILANDIA";155;155;80562,39;56371,62;-;-;24190,77;-;-;519,76;519,76;381;2,5;1;0,65
"150450 MELGACO";74;74;24131,72;19435,31;-;-;4696,41;-;-;326,10;326,10;206;2,8;-;-
"150460 MOCAJUBA";170;170;86005,04;69189,24;-;-;16815,80;-;-;505,91;505,91;654;3,8;-;-
"150470 MOJU";174;174;68496,33;54995,78;-;-;13500,55;-;-;393,66;393,66;620;3,6;5;2,87
"150480 MONTE ALEGRE";294;294;109808,62;81573,74;-;-;28234,88;-;-;373,50;373,50;940;3,2;5;1,70
"150490 MUANA";209;209;95724,83;68105,99;3542,64;-;22171,26;1904,94;-;458,01;458,01;576;2,8;-;-
"150497 NOVA IPIXUNA";26;26;8149,20;6504,05;-;-;1645,15;-;-;313,43;313,43;87;3,3;-;-
"150503 NOVO PROGRESSO";166;166;101413,56;80712,41;-;-;20701,15;-;-;610,93;610,93;757;4,6;-;-
"150506 NOVO REPARTIMENTO";160;160;93286,11;65304,93;-;-;27981,18;-;-;583,04;583,04;489;3,1;-;-
"150510 OBIDOS";194;194;80998,54;61257,30;-;-;19741,24;-;-;417,52;417,52;902;4,6;6;3,09
"150520 OEIRAS DO PARA";97;97;35134,69;29249,68;-;-;5885,01;-;-;362,21;362,21;319;3,3;1;1,03
"150530 ORIXIMINA";340;340;171447,62;125506,84;-;-;45940,78;-;-;504,26;504,26;975;2,9;9;2,65
"150540 OUREM";78;78;48031,85;38285,70;-;-;9746,15;-;-;615,79;615,79;239;3,1;3;3,85
"150543 OURILANDIA DO NORTE";617;617;370216,64;297858,86;625,44;-;71426,60;305,74;-;600,03;600,03;2480;4,0;28;4,54
"150548 PACAJA";216;216;103099,93;80765,76;-;-;22334,17;-;-;477,31;477,31;588;2,7;2;0,93
"150549 PALESTINA DO PARA";20;20;6776,60;5741,58;-;-;1035,02;-;-;338,83;338,83;76;3,8;-;-
"150550 PARAGOMINAS";603;603;655584,96;397578,47;79227,48;-;130978,04;47800,97;-;1087,21;1087,21;2414;4,0;17;2,82
"150553 PARAUAPEBAS";934;934;569669,70;431608,49;-;-;138061,21;-;-;609,92;609,92;3075;3,3;36;3,85
"150555 PAU D'ARCO";44;44;17768,72;13649,49;-;-;4119,23;-;-;403,83;403,83;104;2,4;1;2,27
"150563 PICARRA";62;62;19490,65;16806,68;-;-;2683,97;-;-;314,37;314,37;132;2,1;-;-
"150565 PLACAS";146;146;43261,57;33338,57;-;-;9923,00;-;-;296,31;296,31;351;2,4;1;0,68
"150580 PORTEL";198;198;97604,81;71330,68;-;-;26274,13;-;-;492,95;492,95;427;2,2;6;3,03
"150590 PORTO DE MOZ";169;169;61087,27;47640,53;-;-;13446,74;-;-;361,46;361,46;297;1,8;-;-
"150600 PRAINHA";91;91;42496,17;27177,17;3740,70;-;9639,82;1938,48;-;466,99;466,99;178;2,0;-;-
"150613 REDENCAO";978;978;1295756,49;959927,61;80966,52;-;216345,95;38516,41;-;1324,90;1324,90;4006;4,1;34;3,48
"150616 RIO MARIA";116;116;52501,46;39390,00;-;-;13111,46;-;-;452,60;452,60;299;2,6;1;0,86
"150618 RONDON DO PARA";174;174;81835,75;59159,55;-;-;22676,20;-;-;470,32;470,32;489;2,8;-;-
"150619 RUROPOLIS";146;146;64473,76;49464,09;-;-;15009,67;-;-;441,60;441,60;351;2,4;4;2,74
"150620 SALINOPOLIS";230;230;116639,94;86029,36;-;-;30610,58;-;-;507,13;507,13;810;3,5;4;1,74
"150630 SALVATERRA";76;76;46050,24;34440,21;-;-;11610,03;-;-;605,92;605,92;304;4,0;-;-
"150640 SANTA CRUZ DO ARARI";42;42;16862,34;14295,63;-;-;2566,71;-;-;401,48;401,48;113;2,7;-;-
"150650 SANTA IZABEL DO PARA";113;113;139212,30;56853,27;44960,13;-;13158,30;24240,60;-;1231,97;1231,97;361;3,2;7;6,19
"150658 SANTA MARIA DAS BARREIRAS";97;97;25867,35;21625,06;-;-;4242,29;-;-;266,67;266,67;240;2,5;-;-
"150660 SANTA MARIA DO PARA";72;72;43568,65;20558,90;11924,49;-;5211,20;5874,06;-;605,12;605,12;176;2,4;2;2,78
"150670 SANTANA DO ARAGUAIA";462;462;175456,36;125307,59;11906,93;-;32140,75;6101,09;-;379,78;379,78;861;1,9;-;-
"150680 SANTAREM";1428;1428;2105253,52;1595148,86;71193,45;-;403919,16;19170,40;15821,65;1474,27;1474,27;7821;5,5;25;1,75
"150700 SANTO ANTONIO DO TAUA";433;433;154401,20;119610,06;-;-;34791,14;-;-;356,58;356,58;1351;3,1;-;-
"150715 SAO DOMINGOS DO ARAGUAIA";50;50;21312,62;17628,02;-;-;3684,60;-;-;426,25;426,25;201;4,0;-;-
"150720 SAO DOMINGOS DO CAPIM";78;78;26887,49;23788,04;-;-;3099,45;-;-;344,71;344,71;252;3,2;2;2,56
"150730 SAO FELIX DO XINGU";369;369;181808,00;146218,55;-;-;35589,45;-;-;492,70;492,70;1325;3,6;1;0,27
"150745 SAO GERALDO DO ARAGUAIA";130;130;55831,99;43207,49;-;-;12624,50;-;-;429,48;429,48;361;2,8;-;-
"150747 SAO JOAO DE PIRABAS";64;64;26619,93;22035,20;-;-;4584,73;-;-;415,94;415,94;349;5,5;1;1,56
"150750 SAO JOAO DO ARAGUAIA";17;17;8426,63;7077,76;-;-;1348,87;-;-;495,68;495,68;43;2,5;-;-
