Per�odo:Fev/2024
"Município";"AIH_aprovadas";"Internações";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"120005 ASSIS BRASIL";53;53;18626,24;15568,12;-;-;3058,12;-;-;351,44;351,44;170;3,2;1;1,89
"120010 BRASILEIA";209;209;94624,97;67608,45;-;-;27016,52;-;-;452,75;452,75;658;3,1;6;2,87
"120020 CRUZEIRO DO SUL";799;799;384333,20;293424,67;-;-;90908,53;-;-;481,02;481,02;3436;4,3;25;3,13
"120030 FEIJO";51;51;17321,69;12427,63;-;-;4894,06;-;-;339,64;339,64;128;2,5;-;-
"120033 MANCIO LIMA";50;50;16864,15;14465,23;-;-;2398,92;-;-;337,28;337,28;187;3,7;-;-
"120034 MANOEL URBANO";34;34;12042,33;9512,39;-;-;2529,94;-;-;354,19;354,19;97;2,9;-;-
"120035 MARECHAL THAUMATURGO";61;61;15956,44;13094,56;-;-;2861,88;-;-;261,58;261,58;130;2,1;-;-
"120038 PLACIDO DE CASTRO";32;32;8069,36;6294,68;-;-;1774,68;-;-;252,17;252,17;71;2,2;-;-
"120039 PORTO WALTER";15;15;3297,69;2431,53;-;-;866,16;-;-;219,85;219,85;25;1,7;-;-
"120040 RIO BRANCO";2581;2581;3348329,93;2553186,53;-;-;795143,40;-;-;1297,30;1297,30;15988;6,2;111;4,30
"120042 RODRIGUES ALVES";24;24;5176,66;4313,61;-;-;863,05;-;-;215,69;215,69;55;2,3;-;-
"120043 SANTA ROSA DO PURUS";16;16;5970,99;4623,92;-;-;1347,07;-;-;373,19;373,19;25;1,6;-;-
"120045 SENADOR GUIOMARD";35;35;11944,82;10425,75;-;-;1519,07;-;-;341,28;341,28;145;4,1;2;5,71
"120050 SENA MADUREIRA";138;138;62311,58;46061,53;-;-;16250,05;-;-;451,53;451,53;413;3,0;3;2,17
"120060 TARAUACA";153;153;64593,00;46612,37;-;-;17980,63;-;-;422,18;422,18;317;2,1;5;3,27
"120070 XAPURI";52;52;17029,67;13849,50;-;-;3180,17;-;-;327,49;327,49;176;3,4;-;-
"130002 ALVARAES";77;77;39402,73;26218,57;-;-;13184,16;-;-;511,72;511,72;233;3,0;-;-
"130006 AMATURA";28;28;9931,55;7938,20;-;-;1993,35;-;-;354,70;354,70;83;3,0;-;-
"130008 ANAMA";143;143;43746,39;35590,46;-;-;8155,93;-;-;305,92;305,92;573;4,0;-;-
"130010 ANORI";136;136;45423,21;37391,09;-;-;8032,12;-;-;333,99;333,99;293;2,2;1;0,74
"130014 APUI";78;78;32576,75;23326,75;-;-;9250,00;-;-;417,65;417,65;249;3,2;-;-
"130020 ATALAIA DO NORTE";52;52;18746,65;15391,51;-;-;3355,14;-;-;360,51;360,51;123;2,4;-;-
"130030 AUTAZES";117;117;68979,61;49091,11;-;-;19888,50;-;-;589,57;589,57;376;3,2;-;-
"130040 BARCELOS";73;73;31933,91;22638,83;-;-;9295,08;-;-;437,45;437,45;252;3,5;-;-
"130050 BARREIRINHA";100;100;38084,13;28186,99;-;-;9897,14;-;-;380,84;380,84;301;3,0;3;3,00
"130060 BENJAMIN CONSTANT";207;207;137660,01;93484,32;-;-;44175,69;-;-;665,02;665,02;918;4,4;-;-
"130063 BERURI";55;55;22007,36;15528,76;-;-;6478,60;-;-;400,13;400,13;149;2,7;-;-
"130068 BOA VISTA DO RAMOS";73;73;30131,74;24372,57;-;-;5759,17;-;-;412,76;412,76;226;3,1;-;-
"130070 BOCA DO ACRE";149;149;75337,96;53460,38;-;-;21877,58;-;-;505,62;505,62;399;2,7;-;-
"130080 BORBA";132;132;48576,75;37024,70;-;-;11552,05;-;-;368,01;368,01;347;2,6;1;0,76
"130083 CAAPIRANGA";44;44;15441,80;11681,93;-;-;3759,87;-;-;350,95;350,95;93;2,1;-;-
"130090 CANUTAMA";61;61;21489,31;16936,53;-;-;4552,78;-;-;352,28;352,28;167;2,7;1;1,64
"130100 CARAUARI";173;173;84595,35;61197,35;-;-;23398,00;-;-;488,99;488,99;338;2,0;1;0,58
"130110 CAREIRO";167;167;121955,59;98237,11;-;-;23718,48;-;-;730,27;730,27;61;0,4;-;-
"130120 COARI";390;390;201707,23;143589,05;-;-;58118,18;-;-;517,20;517,20;1184;3,0;10;2,56
"130130 CODAJAS";212;212;79359,68;59985,04;-;-;19374,64;-;-;374,34;374,34;630;3,0;3;1,42
"130140 EIRUNEPE";142;142;66915,61;48825,92;-;-;18089,69;-;-;471,24;471,24;465;3,3;8;5,63
"130150 ENVIRA";65;65;30050,85;21333,74;-;-;8717,11;-;-;462,32;462,32;151;2,3;1;1,54
"130160 FONTE BOA";99;99;48188,26;36109,22;-;-;12079,04;-;-;486,75;486,75;247;2,5;6;6,06
"130165 GUAJARA";41;41;12504,24;10898,94;-;-;1605,30;-;-;304,98;304,98;105;2,6;1;2,44
"130170 HUMAITA";187;187;98519,31;67486,87;-;-;31032,44;-;-;526,84;526,84;669;3,6;1;0,53
"130180 IPIXUNA";169;169;73934,86;58630,88;-;-;15303,98;-;-;437,48;437,48;403;2,4;2;1,18
"130185 IRANDUBA";59;59;32281,59;24296,53;-;-;7985,06;-;-;547,15;547,15;155;2,6;-;-
"130190 ITACOATIARA";359;359;186050,05;128444,23;-;-;57605,82;-;-;518,25;518,25;1448;4,0;1;0,28
"130195 ITAMARATI";73;73;21593,91;17993,84;-;-;3600,07;-;-;295,81;295,81;215;2,9;-;-
"130200 ITAPIRANGA";70;70;38159,07;26390,60;-;-;11768,47;-;-;545,13;545,13;146;2,1;-;-
"130210 JAPURA";23;23;9198,59;6917,33;-;-;2281,26;-;-;399,94;399,94;45;2,0;-;-
"130240 LABREA";2;2;555,35;480,50;-;-;74,85;-;-;277,67;277,67;7;3,5;-;-
"130250 MANACAPURU";459;459;238420,15;172946,38;-;-;65473,77;-;-;519,43;519,43;1256;2,7;10;2,18
"130255 MANAQUIRI";85;85;57210,52;38184,08;-;-;19026,44;-;-;673,06;673,06;186;2,2;-;-
"130260 MANAUS";11231;11231;17674042,51;14111464,66;-;-;3562577,85;-;-;1573,68;1573,68;73223;6,5;486;4,33
"130270 MANICORE";127;127;67949,89;44909,61;-;-;23040,28;-;-;535,04;535,04;258;2,0;2;1,57
"130290 MAUES";286;286;152705,88;104459,43;-;-;48246,45;-;-;533,94;533,94;846;3,0;7;2,45
"130310 NOVA OLINDA DO NORTE";86;86;37286,55;25590,38;-;-;11696,17;-;-;433,56;433,56;233;2,7;-;-
"130320 NOVO AIRAO";81;81;36517,44;26340,05;-;-;10177,39;-;-;450,83;450,83;155;1,9;-;-
"130330 NOVO ARIPUANA";76;76;34730,88;24143,31;-;-;10587,57;-;-;456,99;456,99;159;2,1;-;-
"130340 PARINTINS";779;779;306589,82;220184,93;-;-;86404,89;-;-;393,57;393,57;2327;3,0;12;1,54
"130350 PAUINI";102;102;45286,21;32541,57;-;-;12744,64;-;-;443,98;443,98;340;3,3;-;-
"130353 PRESIDENTE FIGUEIREDO";62;62;29192,24;21077,92;-;-;8114,32;-;-;470,84;470,84;183;3,0;1;1,61
"130356 RIO PRETO DA EVA";27;27;16274,94;7933,34;2764,78;-;3713,91;1862,91;-;602,78;602,78;64;2,4;-;-
"130360 SANTA ISABEL DO RIO NEGRO";35;35;15775,53;11473,60;-;-;4301,93;-;-;450,73;450,73;83;2,4;-;-
"130370 SANTO ANTONIO DO ICA";60;60;26424,08;19385,01;-;-;7039,07;-;-;440,40;440,40;114;1,9;1;1,67
"130390 SAO PAULO DE OLIVENCA";137;137;95789,78;85594,26;-;-;10195,52;-;-;699,20;699,20;416;3,0;2;1,46
"130395 SAO SEBASTIAO DO UATUMA";25;25;10683,41;8188,32;-;-;2495,09;-;-;427,34;427,34;80;3,2;-;-
"130400 SILVES";60;60;20312,62;15867,09;-;-;4445,53;-;-;338,54;338,54;130;2,2;-;-
"130406 TABATINGA";48;48;36508,07;30679,04;-;-;5829,03;-;-;760,58;760,58;429;8,9;-;-
"130420 TEFE";460;460;237598,26;159284,21;3850,24;-;72360,82;2102,99;-;516,52;516,52;991;2,2;4;0,87
"130423 TONANTINS";138;138;53520,70;36951,92;-;-;16568,78;-;-;387,83;387,83;343;2,5;-;-
"130430 URUCARA";89;89;49367,53;34814,05;-;-;14553,48;-;-;554,69;554,69;274;3,1;-;-
"130440 URUCURITUBA";31;31;10751,71;8057,95;-;-;2693,76;-;-;346,83;346,83;78;2,5;1;3,23
"140010 BOA VISTA";3208;3208;3086323,25;2504476,00;-;-;581847,25;-;-;962,07;962,07;22702;7,1;83;2,59
"140015 BONFIM";1;1;451,40;275,60;-;-;175,80;-;-;451,40;451,40;1;1,0;-;-
"140020 CARACARAI";7;7;2580,68;1889,44;-;-;691,24;-;-;368,67;368,67;22;3,1;-;-
"140023 CAROEBE";8;8;1888,20;1625,11;-;-;263,09;-;-;236,02;236,02;20;2,5;-;-
"140040 NORMANDIA";11;11;3055,49;2519,27;-;-;536,22;-;-;277,77;277,77;22;2,0;-;-
"140045 PACARAIMA";20;20;8698,16;6459,65;-;-;2238,51;-;-;434,91;434,91;70;3,5;-;-
"140047 RORAINOPOLIS";123;123;49285,79;38143,40;-;-;11142,39;-;-;400,70;400,70;523;4,3;-;-
"140050 SAO JOAO DA BALIZA";25;25;5761,40;4900,67;-;-;860,73;-;-;230,46;230,46;57;2,3;-;-
"140060 SAO LUIZ";10;10;2847,31;2484,05;-;-;363,26;-;-;284,73;284,73;25;2,5;-;-
"150010 ABAETETUBA";1074;1074;712155,72;533753,64;-;-;178402,08;-;-;663,09;663,09;4503;4,2;30;2,79
"150013 ABEL FIGUEIREDO";32;32;12272,61;9143,17;597,10;-;2259,46;272,88;-;383,52;383,52;92;2,9;1;3,13
"150020 ACARA";122;122;79975,20;44139,75;11888,88;-;17526,21;6420,36;-;655,53;655,53;507;4,2;5;4,10
"150030 AFUA";64;64;24023,85;18285,50;-;-;5738,35;-;-;375,37;375,37;223;3,5;-;-
"150034 AGUA AZUL DO NORTE";71;71;25332,81;19691,49;-;-;5641,32;-;-;356,80;356,80;189;2,7;1;1,41
"150040 ALENQUER";474;474;163354,82;128881,01;-;-;34473,81;-;-;344,63;344,63;1119;2,4;8;1,69
"150050 ALMEIRIM";165;165;76548,46;57620,07;-;-;18928,39;-;-;463,93;463,93;411;2,5;-;-
"150060 ALTAMIRA";794;794;619975,79;456338,76;-;-;163637,03;-;-;780,83;780,83;3367;4,2;32;4,03
"150070 ANAJAS";133;133;51744,57;39307,59;-;-;12436,98;-;-;389,06;389,06;230;1,7;-;-
"150080 ANANINDEUA";1897;1897;3531045,43;2593888,24;180629,27;-;685690,51;70837,41;-;1861,38;1861,38;9561;5,0;57;3,00
"150085 ANAPU";98;98;39304,51;30549,67;-;-;8754,84;-;-;401,07;401,07;251;2,6;-;-
"150090 AUGUSTO CORREA";277;277;106037,30;91685,12;-;-;14352,18;-;-;382,81;382,81;1012;3,7;-;-
"150095 AURORA DO PARA";111;111;45946,17;35269,74;247,98;-;10307,23;121,22;-;413,93;413,93;329;3,0;2;1,80
"150110 BAGRE";42;42;16267,89;12376,33;-;-;3891,56;-;-;387,33;387,33;110;2,6;-;-
"150120 BAIAO";193;193;97414,36;80766,52;-;-;16647,84;-;-;504,74;504,74;487;2,5;6;3,11
"150125 BANNACH";16;16;4721,74;4190,99;-;-;530,75;-;-;295,11;295,11;71;4,4;-;-
"150130 BARCARENA";826;826;943442,14;604339,29;81249,03;-;211836,85;46016,97;-;1142,18;1142,18;3424;4,1;18;2,18
"150140 BELEM";11218;11218;25965920,31;19272241,16;413283,79;-;5860220,17;420175,19;-;2314,67;2314,67;62292;5,6;454;4,05
"150145 BELTERRA";48;48;29923,66;21937,60;-;-;7986,06;-;-;623,41;623,41;130;2,7;-;-
"150157 BOM JESUS DO TOCANTINS";79;79;30661,72;24669,50;-;-;5992,22;-;-;388,12;388,12;180;2,3;1;1,27
"150170 BRAGANCA";776;776;844360,91;650336,65;-;-;194024,26;-;-;1088,09;1088,09;3290;4,2;18;2,32
"150172 BRASIL NOVO";213;213;114786,74;89793,75;4772,82;-;17882,69;2337,48;-;538,90;538,90;598;2,8;1;0,47
"150175 BREJO GRANDE DO ARAGUAIA";44;44;15512,32;13568,58;-;-;1943,74;-;-;352,55;352,55;114;2,6;-;-
"150178 BREU BRANCO";90;90;42901,13;31260,40;-;-;11640,73;-;-;476,68;476,68;203;2,3;-;-
"150180 BREVES";777;777;709995,66;540636,86;5530,35;-;160871,31;2957,14;-;913,77;913,77;3921;5,0;26;3,35
"150200 CACHOEIRA DO ARARI";93;93;26678,65;21915,60;-;-;4763,05;-;-;286,87;286,87;229;2,5;-;-
"150210 CAMETA";734;734;383580,68;265514,52;-;-;118066,16;-;-;522,59;522,59;2315;3,2;17;2,32
"150215 CANAA DOS CARAJAS";422;422;188939,11;139126,58;-;-;49812,53;-;-;447,72;447,72;1785;4,2;4;0,95
"150220 CAPANEMA";829;829;1198487,09;943309,32;32139,50;-;205975,09;17063,18;-;1445,70;1445,70;3638;4,4;33;3,98
"150230 CAPITAO POCO";85;85;51715,03;29961,65;10562,76;-;7322,24;3868,38;-;608,41;608,41;246;2,9;1;1,18
"150240 CASTANHAL";1822;1822;1588039,94;1254779,46;-;-;333260,48;-;-;871,59;871,59;7111;3,9;54;2,96
"150250 CHAVES";16;16;5870,50;4631,21;-;-;1239,29;-;-;366,91;366,91;35;2,2;-;-
"150270 CONCEICAO DO ARAGUAIA";375;375;218743,84;171811,39;-;-;46932,45;-;-;583,32;583,32;1177;3,1;1;0,27
"150275 CONCORDIA DO PARA";61;61;21160,91;18146,76;-;-;3014,15;-;-;346,90;346,90;276;4,5;2;3,28
"150276 CUMARU DO NORTE";45;45;13694,66;11395,54;-;-;2299,12;-;-;304,33;304,33;141;3,1;-;-
"150277 CURIONOPOLIS";10;10;5354,97;3828,72;-;-;1526,25;-;-;535,50;535,50;19;1,9;-;-
"150280 CURRALINHO";153;153;66948,96;53518,64;-;-;13430,32;-;-;437,57;437,57;688;4,5;-;-
"150290 CURUCA";116;116;51223,50;45109,63;-;-;6113,87;-;-;441,58;441,58;367;3,2;4;3,45
"150293 DOM ELISEU";211;211;93238,66;64829,05;-;-;28409,61;-;-;441,89;441,89;467;2,2;3;1,42
"150295 ELDORADO DOS CARAJAS";105;105;55438,18;44041,59;-;-;11396,59;-;-;527,98;527,98;228;2,2;1;0,95
"150300 FARO";38;38;11607,51;9424,09;-;-;2183,42;-;-;305,46;305,46;104;2,7;-;-
"150304 FLORESTA DO ARAGUAIA";131;131;49779,03;40172,84;-;-;9606,19;-;-;379,99;379,99;184;1,4;3;2,29
"150307 GARRAFAO DO NORTE";51;51;23888,72;19966,66;-;-;3922,06;-;-;468,41;468,41;199;3,9;-;-
"150309 GOIANESIA DO PARA";145;145;59063,01;45477,96;-;-;13585,05;-;-;407,33;407,33;504;3,5;-;-
"150310 GURUPA";119;119;45662,35;35159,87;-;-;10502,48;-;-;383,72;383,72;258;2,2;2;1,68
"150320 IGARAPE-ACU";100;100;48923,15;42263,55;-;-;6659,60;-;-;489,23;489,23;409;4,1;5;5,00
"150330 IGARAPE-MIRI";672;672;248344,94;191686,86;-;-;56658,08;-;-;369,56;369,56;1978;2,9;-;-
"150345 IPIXUNA DO PARA";567;567;260002,00;176822,17;13456,60;-;63076,39;6646,84;-;458,56;458,56;1926;3,4;4;0,71
"150350 IRITUIA";43;43;19358,13;17119,12;-;-;2239,01;-;-;450,19;450,19;150;3,5;1;2,33
"150360 ITAITUBA";699;699;660883,17;510915,01;-;-;149968,16;-;-;945,47;945,47;4206;6,0;29;4,15
"150370 ITUPIRANGA";112;112;75880,13;38923,13;14088,96;-;15288,23;7579,81;-;677,50;677,50;375;3,3;4;3,57
"150375 JACAREACANGA";95;95;34950,42;24012,28;-;-;10938,14;-;-;367,90;367,90;203;2,1;-;-
"150380 JACUNDA";303;303;161925,52;93525,53;25277,95;-;28490,13;14631,91;-;534,41;534,41;794;2,6;5;1,65
"150390 JURUTI";169;169;80414,05;56964,08;-;-;23449,97;-;-;475,82;475,82;437;2,6;-;-
"150400 LIMOEIRO DO AJURU";78;78;27296,96;23940,25;-;-;3356,71;-;-;349,96;349,96;266;3,4;-;-
"150405 MAE DO RIO";110;110;41961,00;33616,20;-;-;8344,80;-;-;381,46;381,46;332;3,0;2;1,82
"150420 MARABA";1538;1538;1474110,80;1002239,59;105138,43;2883,74;305496,29;58352,75;-;958,46;958,46;6646;4,3;72;4,68
"150430 MARACANA";37;37;7984,48;6363,41;-;-;1621,07;-;-;215,80;215,80;119;3,2;-;-
"150440 MARAPANIM";42;42;21480,71;18704,15;-;-;2776,56;-;-;511,45;511,45;200;4,8;4;9,52
"150442 MARITUBA";559;559;466921,29;336183,27;-;-;130738,02;-;-;835,28;835,28;2263;4,0;9;1,61
"150445 MEDICILANDIA";88;88;36670,43;26848,06;-;-;9822,37;-;-;416,71;416,71;228;2,6;-;-
"150450 MELGACO";72;72;23166,49;18509,17;-;-;4657,32;-;-;321,76;321,76;183;2,5;-;-
"150460 MOCAJUBA";139;139;64263,73;56454,69;-;-;7809,04;-;-;462,33;462,33;564;4,1;-;-
"150470 MOJU";145;145;52399,42;40590,95;-;-;11808,47;-;-;361,38;361,38;421;2,9;5;3,45
"150480 MONTE ALEGRE";203;203;72297,64;54759,97;-;-;17537,67;-;-;356,15;356,15;708;3,5;5;2,46
"150490 MUANA";185;185;105268,48;63662,99;12103,73;-;23118,10;6383,66;-;569,02;569,02;534;2,9;-;-
"150497 NOVA IPIXUNA";21;21;6029,96;4874,42;-;-;1155,54;-;-;287,14;287,14;57;2,7;-;-
"150503 NOVO PROGRESSO";196;196;123330,66;95449,33;-;-;27881,33;-;-;629,24;629,24;822;4,2;-;-
"150506 NOVO REPARTIMENTO";118;118;61296,87;41897,79;-;-;19399,08;-;-;519,47;519,47;357;3,0;-;-
"150510 OBIDOS";189;189;81031,00;62326,76;-;-;18704,24;-;-;428,74;428,74;865;4,6;5;2,65
"150520 OEIRAS DO PARA";142;142;49643,64;42521,73;-;-;7121,91;-;-;349,60;349,60;474;3,3;2;1,41
"150530 ORIXIMINA";360;360;182837,34;132606,92;-;-;50230,42;-;-;507,88;507,88;1072;3,0;7;1,94
"150540 OUREM";55;55;32939,41;25431,84;-;-;7507,57;-;-;598,90;598,90;144;2,6;3;5,45
"150543 OURILANDIA DO NORTE";564;564;294230,21;225798,85;10003,51;-;52864,57;5563,28;-;521,68;521,68;1581;2,8;11;1,95
"150548 PACAJA";225;225;99175,86;76010,54;-;-;23165,32;-;-;440,78;440,78;556;2,5;3;1,33
"150549 PALESTINA DO PARA";16;16;6600,61;5735,87;-;-;864,74;-;-;412,54;412,54;45;2,8;-;-
"150550 PARAGOMINAS";392;392;231181,48;160515,37;-;-;70666,11;-;-;589,75;589,75;1199;3,1;3;0,77
"150553 PARAUAPEBAS";806;806;550261,75;401054,74;-;-;149207,01;-;-;682,71;682,71;2974;3,7;21;2,61
"150555 PAU D'ARCO";54;54;22636,48;17127,70;-;-;5508,78;-;-;419,19;419,19;90;1,7;-;-
"150563 PICARRA";63;63;16262,76;13836,94;-;-;2425,82;-;-;258,14;258,14;131;2,1;-;-
"150565 PLACAS";100;100;28256,26;21726,63;-;-;6529,63;-;-;282,56;282,56;239;2,4;-;-
"150570 PONTA DE PEDRAS";210;210;73418,94;63173,74;-;-;10245,20;-;-;349,61;349,61;629;3,0;-;-
"150580 PORTEL";207;207;100414,41;71939,78;590,44;-;27566,70;317,49;-;485,09;485,09;535;2,6;5;2,42
"150590 PORTO DE MOZ";215;215;70882,95;54596,95;-;-;16286,00;-;-;329,69;329,69;347;1,6;-;-
"150600 PRAINHA";83;83;28513,46;22251,10;-;-;6262,36;-;-;343,54;343,54;199;2,4;2;2,41
"150613 REDENCAO";969;969;1503384,69;1058506,41;123881,33;-;257501,05;63495,90;-;1551,48;1551,48;3650;3,8;29;2,99
"150616 RIO MARIA";99;99;40381,96;31495,12;-;-;8886,84;-;-;407,90;407,90;324;3,3;2;2,02
"150618 RONDON DO PARA";195;195;75002,78;55835,19;-;-;19167,59;-;-;384,63;384,63;472;2,4;2;1,03
"150619 RUROPOLIS";129;129;58897,43;44999,44;-;-;13897,99;-;-;456,57;456,57;354;2,7;-;-
"150620 SALINOPOLIS";224;224;108600,36;80182,60;-;-;28417,76;-;-;484,82;484,82;669;3,0;5;2,23
"150630 SALVATERRA";83;83;52236,00;40098,64;-;-;12137,36;-;-;629,35;629,35;332;4,0;-;-
"150640 SANTA CRUZ DO ARARI";38;38;12821,71;11291,44;-;-;1530,27;-;-;337,41;337,41;103;2,7;-;-
"150650 SANTA IZABEL DO PARA";84;84;53992,73;29268,01;12073,59;-;6133,03;6518,10;-;642,77;642,77;222;2,6;3;3,57
"150658 SANTA MARIA DAS BARREIRAS";95;95;29106,01;23635,97;-;-;5470,04;-;-;306,38;306,38;212;2,2;-;-
"150660 SANTA MARIA DO PARA";70;70;23789,82;19063,32;1121,83;-;3001,44;603,23;-;339,85;339,85;170;2,4;3;4,29
"150670 SANTANA DO ARAGUAIA";312;312;113347,07;83975,20;5030,98;-;22117,52;2223,37;-;363,29;363,29;477;1,5;-;-
"150680 SANTAREM";1257;1257;1522948,83;1051920,31;66368,93;-;292745,97;16896,75;95016,87;1211,57;1211,57;5726;4,6;44;3,50
"150700 SANTO ANTONIO DO TAUA";430;430;156291,96;123208,99;-;-;33082,97;-;-;363,47;363,47;1293;3,0;-;-
"150715 SAO DOMINGOS DO ARAGUAIA";30;30;12241,13;9867,25;-;-;2373,88;-;-;408,04;408,04;82;2,7;-;-
