Per�odo:Mai/2024
"Município";"AIH_aprovadas";"Internações";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"230480 GRANJEIRO";10;10;5421,40;4765,57;-;-;655,83;-;-;542,14;542,14;48;4,8;-;-
"230490 GROAIRAS";7;7;3895,94;3534,44;-;-;361,50;-;-;556,56;556,56;50;7,1;-;-
"230495 GUAIUBA";13;13;574,86;433,42;-;-;141,44;-;-;44,22;44,22;47;3,6;-;-
"230500 GUARACIABA DO NORTE";95;95;61871,83;45752,67;2938,95;-;11584,24;1595,97;-;651,28;651,28;410;4,3;9;9,47
"230520 HIDROLANDIA";41;41;17777,64;14445,33;-;-;3332,31;-;-;433,60;433,60;138;3,4;2;4,88
"230523 HORIZONTE";156;156;89307,92;61065,87;-;-;28242,05;-;-;572,49;572,49;470;3,0;3;1,92
"230526 IBARETAMA";9;9;2763,46;2349,64;-;-;413,82;-;-;307,05;307,05;51;5,7;-;-
"230530 IBIAPINA";137;137;54186,15;45567,04;-;-;8619,11;-;-;395,52;395,52;387;2,8;1;0,73
"230540 ICO";324;324;165487,13;126081,95;-;-;39405,18;-;-;510,76;510,76;1521;4,7;13;4,01
"230550 IGUATU";725;725;676141,60;547657,93;-;-;128483,67;-;-;932,61;932,61;2837;3,9;41;5,66
"230560 INDEPENDENCIA";27;27;12770,11;11303,08;-;-;1467,03;-;-;472,97;472,97;123;4,6;3;11,11
"230565 IPAPORANGA";31;31;15436,80;13421,27;-;-;2015,53;-;-;497,96;497,96;112;3,6;-;-
"230580 IPU";220;220;149956,10;84563,49;18896,05;-;36583,04;9913,52;-;681,62;681,62;762;3,5;7;3,18
"230590 IPUEIRAS";92;92;49827,40;35696,41;-;-;14130,99;-;-;541,60;541,60;354;3,8;6;6,52
"230600 IRACEMA";41;41;19614,71;16432,11;-;-;3182,60;-;-;478,41;478,41;127;3,1;4;9,76
"230610 IRAUCUBA";38;38;23110,19;16862,93;-;-;6247,26;-;-;608,16;608,16;141;3,7;1;2,63
"230620 ITAICABA";8;8;602,16;485,04;-;-;117,12;-;-;75,27;75,27;69;8,6;-;-
"230625 ITAITINGA";49;49;24764,28;21849,63;-;-;2914,65;-;-;505,39;505,39;297;6,1;8;16,33
"230630 ITAPAGE";122;122;72754,67;48753,69;6272,56;-;14315,80;3412,62;-;596,35;596,35;549;4,5;4;3,28
"230640 ITAPIPOCA";1050;1050;1171150,53;870306,72;45762,89;-;233103,70;21977,22;-;1115,38;1115,38;4119;3,9;46;4,38
"230650 ITAPIUNA";12;12;5181,61;4531,33;-;-;650,28;-;-;431,80;431,80;104;8,7;1;8,33
"230655 ITAREMA";103;103;68608,70;51325,32;-;-;17283,38;-;-;666,10;666,10;373;3,6;2;1,94
"230670 JAGUARETAMA";144;144;60005,79;42822,04;4552,08;-;9745,31;2886,36;-;416,71;416,71;461;3,2;2;1,39
"230680 JAGUARIBARA";53;53;42849,30;27875,32;4195,43;-;8216,85;2561,70;-;808,48;808,48;193;3,6;3;5,66
"230690 JAGUARIBE";121;121;63450,30;40184,66;6282,46;-;13681,75;3301,43;-;524,38;524,38;408;3,4;2;1,65
"230700 JAGUARUANA";50;50;16451,75;13984,06;-;-;2467,69;-;-;329,04;329,04;245;4,9;2;4,00
"230710 JARDIM";43;43;24384,91;21550,78;-;-;2834,13;-;-;567,09;567,09;195;4,5;2;4,65
"230720 JATI";33;33;10190,91;8804,28;-;-;1386,63;-;-;308,82;308,82;173;5,2;-;-
"230725 JIJOCA DE JERICOACOARA";60;60;33343,33;23475,29;-;-;9868,04;-;-;555,72;555,72;161;2,7;3;5,00
"230730 JUAZEIRO DO NORTE";1663;1663;2274078,46;1891199,83;-;-;382878,63;-;-;1367,46;1367,46;11801;7,1;132;7,94
"230740 JUCAS";99;99;46309,23;38163,55;-;-;8145,68;-;-;467,77;467,77;372;3,8;6;6,06
"230750 LAVRAS DA MANGABEIRA";235;235;123464,84;101916,93;-;-;21547,91;-;-;525,38;525,38;692;2,9;-;-
"230760 LIMOEIRO DO NORTE";1142;1142;1084381,54;878754,88;11591,36;-;188300,34;5734,96;-;949,55;949,55;4479;3,9;49;4,29
"230763 MADALENA";28;28;12038,58;10590,56;-;-;1448,02;-;-;429,95;429,95;91;3,3;3;10,71
"230765 MARACANAU";1629;1629;1399610,27;935136,62;87011,12;-;332794,66;44667,87;-;859,18;859,18;6223;3,8;57;3,50
"230770 MARANGUAPE";239;239;104934,80;75061,28;-;-;29873,52;-;-;439,06;439,06;793;3,3;15;6,28
"230780 MARCO";79;79;55806,33;36331,84;6033,10;-;10015,82;3425,57;-;706,41;706,41;205;2,6;1;1,27
"230800 MASSAPE";12;12;5243,33;4371,66;-;-;871,67;-;-;436,94;436,94;87;7,3;-;-
"230810 MAURITI";198;198;124313,43;75436,05;17768,86;-;22081,70;9026,82;-;627,85;627,85;392;2,0;6;3,03
"230820 MERUOCA";18;18;7649,35;6551,68;-;-;1097,67;-;-;424,96;424,96;144;8,0;3;16,67
"230830 MILAGRES";262;262;51080,79;40825,46;-;-;10255,33;-;-;194,96;194,96;330;1,3;1;0,38
"230835 MILHA";32;32;13957,76;11902,48;-;-;2055,28;-;-;436,18;436,18;137;4,3;2;6,25
"230840 MISSAO VELHA";210;210;108753,46;77935,11;-;-;30818,35;-;-;517,87;517,87;388;1,8;5;2,38
"230850 MOMBACA";221;221;108591,86;86925,39;-;-;21666,47;-;-;491,37;491,37;708;3,2;8;3,62
"230860 MONSENHOR TABOSA";70;70;37722,55;28873,00;-;-;8849,55;-;-;538,89;538,89;200;2,9;-;-
"230870 MORADA NOVA";227;227;188467,89;96759,65;31690,39;-;42259,25;17758,60;-;830,26;830,26;673;3,0;4;1,76
"230890 MORRINHOS";18;18;6151,09;4818,75;-;-;1332,34;-;-;341,73;341,73;96;5,3;1;5,56
"230900 MUCAMBO";121;121;77864,69;65175,15;2263,33;-;9249,01;1177,20;-;643,51;643,51;635;5,2;10;8,26
"230910 MULUNGU";20;20;10721,96;9387,90;-;-;1334,06;-;-;536,10;536,10;133;6,7;2;10,00
"230920 NOVA OLINDA";31;31;14451,89;12618,87;-;-;1833,02;-;-;466,19;466,19;188;6,1;-;-
"230930 NOVA RUSSAS";250;250;122728,98;94779,34;-;-;27949,64;-;-;490,92;490,92;756;3,0;7;2,80
"230940 NOVO ORIENTE";104;104;41626,88;36069,42;-;-;5557,46;-;-;400,26;400,26;410;3,9;1;0,96
"230945 OCARA";36;36;14768,71;12657,87;-;-;2110,84;-;-;410,24;410,24;202;5,6;-;-
"230950 OROS";71;71;30937,56;26874,01;-;-;4063,55;-;-;435,74;435,74;338;4,8;9;12,68
"230960 PACAJUS";63;63;32027,74;27037,50;-;-;4990,24;-;-;508,38;508,38;328;5,2;10;15,87
"230970 PACATUBA";12;12;8504,72;7701,82;-;-;802,90;-;-;708,73;708,73;73;6,1;2;16,67
"230980 PACOTI";14;14;6517,31;5539,07;-;-;978,24;-;-;465,52;465,52;60;4,3;1;7,14
"231010 PALMACIA";5;5;1159,25;925,10;-;-;234,15;-;-;231,85;231,85;13;2,6;1;20,00
"231020 PARACURU";66;66;32100,08;24997,29;-;-;7102,79;-;-;486,36;486,36;232;3,5;3;4,55
"231025 PARAIPABA";25;25;10214,48;8857,64;-;-;1356,84;-;-;408,58;408,58;132;5,3;1;4,00
"231030 PARAMBU";140;140;77267,94;62248,57;-;-;15019,37;-;-;551,91;551,91;605;4,3;1;0,71
"231050 PEDRA BRANCA";103;103;52510,16;34329,57;3778,05;-;12391,16;2011,38;-;509,81;509,81;402;3,9;2;1,94
"231060 PENAFORTE";53;53;61959,93;58132,27;-;-;3827,66;-;-;1169,06;1169,06;276;5,2;1;1,89
"231070 PENTECOSTE";71;71;36345,76;25512,36;-;-;10833,40;-;-;511,91;511,91;217;3,1;2;2,82
"231080 PEREIRO";55;55;25829,06;20197,01;-;-;5632,05;-;-;469,62;469,62;142;2,6;1;1,82
"231085 PINDORETAMA";22;22;11592,55;10291,20;-;-;1301,35;-;-;526,93;526,93;115;5,2;2;9,09
"231090 PIQUET CARNEIRO";36;36;21761,10;19177,09;-;-;2584,01;-;-;604,47;604,47;142;3,9;1;2,78
"231100 PORANGA";21;21;9524,83;8252,94;-;-;1271,89;-;-;453,56;453,56;69;3,3;1;4,76
"231110 PORTEIRAS";43;43;15695,27;13287,22;-;-;2408,05;-;-;365,01;365,01;143;3,3;2;4,65
"231120 POTENGI";21;21;10747,07;9421,26;-;-;1325,81;-;-;511,77;511,77;122;5,8;2;9,52
"231126 QUITERIANOPOLIS";25;25;14249,87;12587,11;-;-;1662,76;-;-;569,99;569,99;100;4,0;-;-
"231130 QUIXADA";645;645;608892,57;476944,54;-;-;131948,03;-;-;944,02;944,02;2570;4,0;11;1,71
"231135 QUIXELO";69;69;26392,22;23122,79;-;-;3269,43;-;-;382,50;382,50;314;4,6;4;5,80
"231140 QUIXERAMOBIM";1202;1202;1256421,76;1062163,36;-;-;194258,40;-;-;1045,28;1045,28;7613;6,3;58;4,83
"231150 QUIXERE";41;41;19083,51;16649,33;-;-;2434,18;-;-;465,45;465,45;190;4,6;4;9,76
"231160 REDENCAO";123;123;55015,34;43186,15;-;-;11829,19;-;-;447,28;447,28;444;3,6;8;6,50
"231170 RERIUTABA";37;37;15003,96;12305,98;-;-;2697,98;-;-;405,51;405,51;175;4,7;4;10,81
"231180 RUSSAS";685;685;328829,62;254667,25;8650,87;-;61043,61;4467,89;-;480,04;480,04;1841;2,7;17;2,48
"231190 SABOEIRO";31;31;9050,67;7619,49;-;-;1431,18;-;-;291,96;291,96;135;4,4;2;6,45
"231195 SALITRE";39;39;18055,74;15460,68;-;-;2595,06;-;-;462,97;462,97;135;3,5;1;2,56
"231200 SANTANA DO ACARAU";50;50;25821,61;21355,91;-;-;4465,70;-;-;516,43;516,43;180;3,6;1;2,00
"231210 SANTANA DO CARIRI";33;33;12508,50;10840,32;-;-;1668,18;-;-;379,05;379,05;178;5,4;5;15,15
"231220 SANTA QUITERIA";63;63;31510,09;26489,91;-;-;5020,18;-;-;500,16;500,16;293;4,7;2;3,17
"231230 SAO BENEDITO";99;99;57678,38;43158,33;-;-;14520,05;-;-;582,61;582,61;553;5,6;4;4,04
"231240 SAO GONCALO DO AMARANTE";302;302;398231,97;314791,88;-;-;83440,09;-;-;1318,65;1318,65;1320;4,4;22;7,28
"231270 SENADOR POMPEU";49;49;22994,61;19763,77;-;-;3230,84;-;-;469,28;469,28;263;5,4;5;10,20
"231290 SOBRAL";3638;3638;6924634,69;5480669,87;20085,92;-;1414143,44;9735,46;-;1903,42;1903,42;25090;6,9;258;7,09
"231300 SOLONOPOLE";30;30;9801,39;8463,84;-;-;1337,55;-;-;326,71;326,71;144;4,8;6;20,00
"231310 TABULEIRO DO NORTE";156;156;105450,95;62124,75;16256,07;-;18002,75;9067,38;-;675,97;675,97;552;3,5;3;1,92
"231320 TAMBORIL";144;144;74427,89;57300,09;-;-;17127,80;-;-;516,86;516,86;491;3,4;7;4,86
"231325 TARRAFAS";13;13;4389,78;3828,97;-;-;560,81;-;-;337,68;337,68;63;4,8;-;-
"231330 TAUA";1228;1228;665899,31;554114,62;-;-;111784,69;-;-;542,26;542,26;3186;2,6;21;1,71
"231335 TEJUCUOCA";17;17;6646,50;5642,07;-;-;1004,43;-;-;390,97;390,97;92;5,4;-;-
"231340 TIANGUA";883;883;1005585,17;683024,45;78709,31;-;203808,75;40042,66;-;1138,83;1138,83;3235;3,7;21;2,38
"231350 TRAIRI";100;100;45086,56;37820,01;-;-;7266,55;-;-;450,87;450,87;413;4,1;5;5,00
"231355 TURURU";20;20;8784,51;7683,62;-;-;1100,89;-;-;439,23;439,23;75;3,8;1;5,00
"231360 UBAJARA";84;84;29809,51;24320,32;-;-;5489,19;-;-;354,88;354,88;273;3,3;-;-
"231370 UMARI";19;19;10146,31;8911,85;-;-;1234,46;-;-;534,02;534,02;49;2,6;-;-
"231375 UMIRIM";2;2;1220,84;1064,14;-;-;156,70;-;-;610,42;610,42;9;4,5;-;-
"231380 URUBURETAMA";20;20;8671,56;6778,93;-;-;1892,63;-;-;433,58;433,58;93;4,7;-;-
"231395 VARJOTA";43;43;23368,80;20545,24;-;-;2823,56;-;-;543,46;543,46;211;4,9;2;4,65
"231400 VARZEA ALEGRE";450;450;198648,34;155103,84;-;-;43544,50;-;-;441,44;441,44;872;1,9;16;3,56
"231410 VICOSA DO CEARA";242;242;138676,41;91808,34;9798,16;-;31583,83;5486,08;-;573,04;573,04;784;3,2;1;0,41
"240020 ACU";141;141;109005,09;83576,13;1463,16;-;23323,72;642,08;-;773,09;773,09;537;3,8;8;5,67
"240050 ALEXANDRIA";489;489;311716,52;213110,54;6712,73;-;88326,14;3567,11;-;637,46;637,46;968;2,0;1;0,20
"240060 ALMINO AFONSO";311;311;471249,30;173562,97;3554,45;143392,90;62636,51;1683,27;86419,20;1515,27;1515,27;557;1,8;-;-
"240080 ANGICOS";45;45;25972,01;19431,33;-;-;6540,68;-;-;577,16;577,16;238;5,3;-;-
"240090 ANTONIO MARTINS";50;50;20445,60;17514,58;-;-;2931,02;-;-;408,91;408,91;217;4,3;-;-
"240100 APODI";110;110;74736,09;51220,20;7198,23;-;12629,02;3688,64;-;679,42;679,42;444;4,0;3;2,73
"240110 AREIA BRANCA";34;34;14339,68;11389,84;-;-;2949,84;-;-;421,76;421,76;110;3,2;-;-
"240145 BARAUNA";36;36;14706,23;11321,04;-;-;3385,19;-;-;408,51;408,51;155;4,3;1;2,78
"240180 BREJINHO";9;9;4161,56;3646,28;-;-;515,28;-;-;462,40;462,40;70;7,8;2;22,22
"240200 CAICO";695;695;670920,61;541311,42;-;-;129609,19;-;-;965,35;965,35;1951;2,8;53;7,63
"240230 CARAUBAS";58;58;34834,44;23976,41;-;-;10858,03;-;-;600,59;600,59;119;2,1;1;1,72
"240250 CARNAUBAIS";11;11;4517,92;3997,29;-;-;520,63;-;-;410,72;410,72;47;4,3;-;-
"240260 CEARA-MIRIM";404;404;197158,02;131727,29;-;-;65430,73;-;-;488,01;488,01;1209;3,0;10;2,48
"240270 CERRO CORA";7;7;2675,06;2277,76;-;-;397,30;-;-;382,15;382,15;30;4,3;-;-
"240310 CURRAIS NOVOS";469;469;553867,14;416338,68;-;-;137528,46;-;-;1180,95;1180,95;1301;2,8;15;3,20
"240320 DOUTOR SEVERIANO";14;14;4219,36;3628,87;-;-;590,49;-;-;301,38;301,38;73;5,2;-;-
"240325 PARNAMIRIM";800;800;1384821,61;1041340,17;64946,48;-;260066,61;18468,35;-;1731,03;1731,03;3908;4,9;11;1,38
"240330 ENCANTO";3;3;845,32;725,41;-;-;119,91;-;-;281,77;281,77;8;2,7;-;-
"240340 EQUADOR";10;10;3527,22;3096,97;-;-;430,25;-;-;352,72;352,72;49;4,9;1;10,00
"240360 EXTREMOZ";24;24;7507,73;6415,45;-;-;1092,28;-;-;312,82;312,82;147;6,1;4;16,67
"240400 FRUTUOSO GOMES";12;12;5497,81;4826,44;-;-;671,37;-;-;458,15;458,15;62;5,2;-;-
"240420 GOIANINHA";13;13;6127,39;5345,76;-;-;781,63;-;-;471,34;471,34;94;7,2;2;15,38
"240450 GUAMARE";112;112;70950,45;53540,71;-;-;17409,74;-;-;633,49;633,49;391;3,5;-;-
"240520 JANDUIS";14;14;4825,46;4137,85;-;-;687,61;-;-;344,68;344,68;81;5,8;-;-
"240530 JANUARIO CICCO";3;3;1237,11;1124,55;-;-;112,56;-;-;412,37;412,37;6;2,0;-;-
"240560 JARDIM DE PIRANHAS";25;25;16959,41;15362,83;-;-;1596,58;-;-;678,38;678,38;179;7,2;2;8,00
"240570 JARDIM DO SERIDO";39;39;20655,47;18397,49;-;-;2257,98;-;-;529,63;529,63;159;4,1;3;7,69
"240580 JOAO CAMARA";104;104;112134,29;62143,40;22706,89;-;16340,23;10943,77;-;1078,21;1078,21;784;7,5;8;7,69
"240600 JOSE DA PENHA";9;9;3036,94;2619,56;-;-;417,38;-;-;337,44;337,44;50;5,6;-;-
"240610 JUCURUTU";67;67;54782,25;29470,99;-;-;11229,62;-;14081,64;817,65;817,65;187;2,8;3;4,48
"240650 LAGOA NOVA";16;16;7643,50;6829,85;-;-;813,65;-;-;477,72;477,72;67;4,2;-;-
"240670 LAJES";16;16;10135,67;7016,10;-;-;3119,57;-;-;633,48;633,48;69;4,3;-;-
"240690 LUCRECIA";11;11;3573,90;3139,40;-;-;434,50;-;-;324,90;324,90;22;2,0;-;-
"240710 MACAIBA";121;121;123680,37;90788,96;-;-;32891,41;-;-;1022,15;1022,15;428;3,5;7;5,79
"240720 MACAU";37;37;16750,00;13735,60;-;-;3014,40;-;-;452,70;452,70;303;8,2;5;13,51
"240725 MAJOR SALES";4;4;963,96;827,59;-;-;136,37;-;-;240,99;240,99;22;5,5;-;-
"240740 MARTINS";24;24;10549,89;9137,75;-;-;1412,14;-;-;439,58;439,58;80;3,3;1;4,17
"240760 MESSIAS TARGINO";4;4;1142,48;978,88;-;-;163,60;-;-;285,62;285,62;21;5,3;-;-
"240780 MONTE ALEGRE";25;25;8977,16;8086,39;-;-;890,77;-;-;359,09;359,09;106;4,2;-;-
"240800 MOSSORO";2032;2029;5383828,52;3935194,32;15422,34;-;1424939,23;8272,63;-;2649,52;2653,44;10918;5,4;90;4,44
"240810 NATAL";8905;8835;19936958,99;15307758,61;93421,29;-;4491068,57;44710,52;-;2238,85;2256,59;45991;5,2;288;3,26
"240830 NOVA CRUZ";32;32;16409,65;14363,69;-;-;2045,96;-;-;512,80;512,80;264;8,3;5;15,63
"240890 PARELHAS";25;25;13139,34;10916,83;-;-;2222,51;-;-;525,57;525,57;75;3,0;1;4,00
"240910 PASSA E FICA";39;39;22499,44;17411,01;-;-;5088,43;-;-;576,91;576,91;112;2,9;2;5,13
"240930 PATU";22;22;7680,97;6661,40;-;-;1019,57;-;-;349,13;349,13;113;5,1;-;-
"240940 PAU DOS FERROS";574;574;470944,18;360326,19;1818,86;13128,59;95282,21;388,33;-;820,46;820,46;2175;3,8;27;4,70
"240980 PEDRO VELHO";15;15;4847,80;4180,49;-;-;667,31;-;-;323,19;323,19;104;6,9;1;6,67
"240990 PENDENCIAS";4;4;1585,90;1379,40;-;-;206,50;-;-;396,48;396,48;16;4,0;-;-
"241000 PILOES";7;7;3153,72;2741,85;-;-;411,87;-;-;450,53;450,53;25;3,6;-;-
"241030 SERRA CAIADA";4;4;1946,07;1683,86;-;-;262,21;-;-;486,52;486,52;16;4,0;1;25,00
"241060 RAFAEL GODEIRO";25;25;11726,17;9753,15;-;-;1973,02;-;-;469,05;469,05;106;4,2;-;-
"241070 RIACHO DA CRUZ";14;14;5696,39;5088,97;-;-;607,42;-;-;406,89;406,89;74;5,3;-;-
"241120 SANTA CRUZ";472;472;280332,20;187816,35;-;-;92515,85;-;-;593,92;593,92;1784;3,8;8;1,69
"241142 SANTANA DO SERIDO";5;5;2845,00;2551,15;-;-;293,85;-;-;569,00;569,00;58;11,6;-;-
"241150 SANTO ANTONIO";275;275;251400,94;146725,50;38234,92;-;46246,79;20193,73;-;914,19;914,19;926;3,4;13;4,73
"241200 SAO GONCALO DO AMARANTE";295;295;200477,91;151153,93;-;920,76;47983,60;-;419,62;679,59;679,59;1505;5,1;14;4,75
"241220 SAO JOSE DE MIPIBU";391;391;196668,62;120804,97;-;-;75863,65;-;-;502,99;502,99;757;1,9;-;-
"241230 SAO JOSE DO CAMPESTRE";6;6;3235,95;2876,35;-;-;359,60;-;-;539,33;539,33;27;4,5;-;-
"241240 SAO JOSE DO SERIDO";4;4;1187,37;983,69;-;-;203,68;-;-;296,84;296,84;13;3,3;-;-
"241250 SAO MIGUEL";15;15;4174,89;3594,76;-;-;580,13;-;-;278,33;278,33;94;6,3;-;-
"241260 SAO PAULO DO POTENGI";48;48;35035,76;31981,22;-;-;3054,54;-;-;729,91;729,91;288;6,0;3;6,25
"241280 SAO RAFAEL";24;24;14144,77;12636,14;-;-;1508,63;-;-;589,37;589,37;95;4,0;2;8,33
"241300 SAO VICENTE";11;11;4174,96;3653,95;-;-;521,01;-;-;379,54;379,54;47;4,3;-;-
"241330 SERRA DE SAO BENTO";3;3;1432,99;1239,24;-;-;193,75;-;-;477,66;477,66;13;4,3;-;-
"241335 SERRA DO MEL";5;5;2175,44;1889,73;-;-;285,71;-;-;435,09;435,09;19;3,8;-;-
"241355 SERRINHA DOS PINTOS";1;1;582,42;504,07;-;-;78,35;-;-;582,42;582,42;3;3,0;-;-
"241360 SEVERIANO MELO";7;7;3670,47;3214,96;-;-;455,51;-;-;524,35;524,35;46;6,6;-;-
"241380 TABOLEIRO GRANDE";3;3;1034,27;918,80;-;-;115,47;-;-;344,76;344,76;11;3,7;-;-
"241410 TENENTE ANANIAS";160;160;176017,59;73004,28;9839,51;36036,95;33420,55;5266,22;18450,08;1100,11;1100,11;514;3,2;-;-
"241420 TIBAU DO SUL";6;6;1932,94;1684,47;-;-;248,47;-;-;322,16;322,16;35;5,8;-;-
"241440 TOUROS";33;33;14216,45;12483,31;-;-;1733,14;-;-;430,80;430,80;193;5,8;5;15,15
"241445 TRIUNFO POTIGUAR";4;4;1407,82;1197,39;-;-;210,43;-;-;351,95;351,95;48;12,0;-;-
"241460 UPANEMA";10;10;4400,45;3842,62;-;-;557,83;-;-;440,04;440,04;35;3,5;1;10,00
"241475 VENHA-VER";1;1;198,57;158,74;-;-;39,83;-;-;198,57;198,57;7;7,0;-;-
"250030 ALAGOA GRANDE";25;25;11112,85;8852,68;-;-;2260,17;-;-;444,51;444,51;68;2,7;2;8,00
"250040 ALAGOA NOVA";22;22;10371,08;9009,83;-;-;1361,25;-;-;471,41;471,41;117;5,3;-;-
"250110 AREIA";20;20;7170,50;6297,65;-;-;872,85;-;-;358,52;358,52;98;4,9;2;10,00
"250130 AROEIRAS";19;19;7585,11;6570,80;-;-;1014,31;-;-;399,22;399,22;95;5,0;1;5,26
"250150 BANANEIRAS";20;20;9475,11;8139,07;-;-;1336,04;-;-;473,76;473,76;51;2,5;1;5,00
"250180 BAYEUX";117;117;65820,39;39810,80;-;-;26009,59;-;-;562,57;562,57;217;1,9;-;-
"250190 BELEM";56;56;76071,84;25615,56;26067,40;-;10744,29;13644,59;-;1358,43;1358,43;130;2,3;1;1,79
"250200 BELEM DO BREJO DO CRUZ";6;6;2500,30;2229,60;-;-;270,70;-;-;416,72;416,72;21;3,5;-;-
"250240 BONITO DE SANTA FE";25;25;11315,54;9966,49;-;-;1349,05;-;-;452,62;452,62;97;3,9;-;-
"250250 BOQUEIRAO";29;29;11303,56;10057,92;-;-;1245,64;-;-;389,78;389,78;159;5,5;1;3,45
"250280 BREJO DO CRUZ";14;14;5173,69;4512,64;-;-;661,05;-;-;369,55;369,55;55;3,9;-;-
"250320 CABEDELO";152;152;80271,90;60784,85;-;-;19487,05;-;-;528,10;528,10;644;4,2;5;3,29
"250350 CACIMBA DE DENTRO";1;1;451,40;275,60;-;-;175,80;-;-;451,40;451,40;1;1,0;-;-
"250370 CAJAZEIRAS";754;754;784118,26;602698,83;33234,71;-;133778,06;14406,66;-;1039,94;1039,94;4534;6,0;49;6,50
"250400 CAMPINA GRANDE";5435;5299;10581930,91;6518608,77;1460545,84;-;1829421,88;773354,42;-;1947,00;1996,97;31855;6,0;310;5,85
"250430 CATOLE DO ROCHA";444;444;346575,74;168762,30;83236,00;-;53806,96;40770,48;-;780,58;780,58;1284;2,9;23;5,18
"250440 CONCEICAO";57;57;22542,96;19496,37;-;-;3046,59;-;-;395,49;395,49;170;3,0;4;7,02
"250480 COREMAS";67;67;37369,68;27710,16;3527,11;-;4687,81;1444,60;-;557,76;557,76;267;4,0;1;1,49
"250510 CUITE";55;55;26707,67;21154,95;-;-;5552,72;-;-;485,59;485,59;208;3,8;3;5,45
"250600 ESPERANCA";44;44;22135,42;20030,71;-;-;2104,71;-;-;503,08;503,08;270;6,1;4;9,09
"250630 GUARABIRA";435;435;452585,23;306053,85;28156,18;-;104809,41;13565,79;-;1040,43;1040,43;2259;5,2;39;8,97
"250690 ITABAIANA";265;265;278529,74;119008,70;74809,99;-;47322,84;37388,21;-;1051,06;1051,06;655;2,5;6;2,26
"250700 ITAPORANGA";256;256;185710,89;94653,63;37742,47;-;34286,45;19028,34;-;725,43;725,43;697;2,7;11;4,30
"250710 ITAPOROROCA";13;13;15076,40;3981,24;5329,38;-;2536,00;3229,78;-;1159,72;1159,72;13;1,0;-;-
"250740 JERICO";7;7;2937,21;2578,26;-;-;358,95;-;-;419,60;419,60;21;3,0;-;-
"250750 JOAO PESSOA";7491;7421;14761472,74;9738464,67;1603836,23;-;2615301,44;803870,40;-;1970,56;1989,15;42800;5,8;341;4,60
"250800 JURU";11;11;4862,86;4056,83;-;-;806,03;-;-;442,08;442,08;55;5,0;2;18,18
"250830 LAGOA SECA";32;32;11320,52;9954,74;-;-;1365,78;-;-;353,77;353,77;218;6,8;2;6,25
"250890 MAMANGUAPE";571;571;791508,76;450721,06;159096,31;-;117463,64;64227,75;-;1386,18;1386,18;2571;4,5;30;5,25
"250970 MONTEIRO";298;298;383706,42;186210,30;97367,08;-;50543,61;49585,43;-;1287,61;1287,61;1461;4,9;11;3,69
"251080 PATOS";1258;1258;1855557,40;997000,48;391234,93;-;298393,25;168928,74;-;1475,01;1475,01;5404;4,3;52;4,13
"251110 PEDRA LAVRADA";16;16;6108,35;5003,23;-;-;1105,12;-;-;381,77;381,77;53;3,3;-;-
"251120 PEDRAS DE FOGO";69;69;38487,00;31764,69;-;-;6722,31;-;-;557,78;557,78;325;4,7;5;7,25
"251130 PIANCO";200;200;328932,11;182856,34;67151,52;-;45753,47;33170,78;-;1644,66;1644,66;812;4,1;13;6,50
"251140 PICUI";372;372;448254,26;176053,30;142964,48;-;55967,40;73269,08;-;1204,98;1204,98;980;2,6;9;2,42
"251200 POCINHOS";3;3;785,51;675,43;-;-;110,08;-;-;261,84;261,84;21;7,0;-;-
"251210 POMBAL";260;260;451375,02;183808,12;110595,75;-;84055,09;72916,06;-;1736,06;1736,06;541;2,1;4;1,54
"251230 PRINCESA ISABEL";79;79;38143,93;28394,70;-;-;9749,23;-;-;482,83;482,83;235;3,0;1;1,27
"251250 QUEIMADAS";399;399;218278,02;145570,07;18873,39;-;43745,07;10089,49;-;547,06;547,06;1506;3,8;-;-
"251340 SANTA LUZIA";57;57;50289,12;25819,56;10542,27;-;8278,70;5648,59;-;882,27;882,27;181;3,2;3;5,26
"251370 SANTA RITA";956;956;8374425,24;3959006,04;1470903,40;-;1089411,23;1855104,57;-;8759,86;8759,86;6580;6,9;50;5,23
"251390 SAO BENTO";100;100;65233,66;36430,29;11436,83;-;12770,33;4596,21;-;652,34;652,34;307;3,1;1;1,00
"251450 SAO JOSE DE PIRANHAS";41;41;20297,45;17742,19;-;-;2555,26;-;-;495,06;495,06;205;5,0;2;4,88
"251530 SAPE";62;62;27073,50;22947,85;-;-;4125,65;-;-;436,67;436,67;304;4,9;12;19,35
"251540 SAO VICENTE DO SERIDO";16;16;9304,05;8203,98;-;-;1100,07;-;-;581,50;581,50;66;4,1;-;-
"251550 SERRA BRANCA";54;54;25401,60;20408,89;-;-;4992,71;-;-;470,40;470,40;212;3,9;5;9,26
"251600 SOLANEA";186;186;231995,35;79103,97;81297,26;-;31509,16;40084,96;-;1247,29;1247,29;359;1,9;2;1,08
"251620 SOUSA";446;446;406699,48;271185,51;46398,67;-;68458,15;20657,15;-;911,88;911,88;2032;4,6;28;6,28
