Per�odo:Jan/2024
"Município";"AIH_aprovadas";"Internações";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"231100 PORANGA";7;7;3293,40;2774,48;-;-;518,92;-;-;470,49;470,49;37;5,3;-;-
"231110 PORTEIRAS";27;27;9240,98;8244,82;-;-;996,16;-;-;342,26;342,26;153;5,7;-;-
"231120 POTENGI";16;16;7256,69;6323,76;-;-;932,93;-;-;453,54;453,54;59;3,7;-;-
"231126 QUITERIANOPOLIS";11;11;5338,51;4551,71;-;-;786,80;-;-;485,32;485,32;44;4,0;-;-
"231130 QUIXADA";601;601;631304,56;499137,53;-;-;132167,03;-;-;1050,42;1050,42;2562;4,3;17;2,83
"231135 QUIXELO";55;55;20582,89;17759,02;-;-;2823,87;-;-;374,23;374,23;214;3,9;2;3,64
"231140 QUIXERAMOBIM";1131;1131;1297178,29;1080968,28;-;-;216210,01;-;-;1146,93;1146,93;7754;6,9;50;4,42
"231150 QUIXERE";18;18;6753,20;6011,53;-;-;741,67;-;-;375,18;375,18;116;6,4;-;-
"231160 REDENCAO";125;125;54865,23;40256,05;-;-;14609,18;-;-;438,92;438,92;365;2,9;9;7,20
"231170 RERIUTABA";19;19;7639,01;6663,00;-;-;976,01;-;-;402,05;402,05;70;3,7;-;-
"231180 RUSSAS";474;474;197893,74;154814,77;-;-;43078,97;-;-;417,50;417,50;1358;2,9;11;2,32
"231190 SABOEIRO";35;35;7551,07;6297,93;-;-;1253,14;-;-;215,74;215,74;129;3,7;1;2,86
"231195 SALITRE";21;21;5679,49;4855,58;-;-;823,91;-;-;270,45;270,45;83;4,0;-;-
"231200 SANTANA DO ACARAU";41;41;17224,15;14226,80;-;-;2997,35;-;-;420,10;420,10;214;5,2;-;-
"231210 SANTANA DO CARIRI";27;27;8744,78;7760,90;-;-;983,88;-;-;323,88;323,88;124;4,6;2;7,41
"231220 SANTA QUITERIA";48;48;24355,03;19467,21;-;-;4887,82;-;-;507,40;507,40;181;3,8;-;-
"231230 SAO BENEDITO";104;104;53332,11;37281,48;-;-;16050,63;-;-;512,81;512,81;305;2,9;1;0,96
"231240 SAO GONCALO DO AMARANTE";185;185;281754,20;226826,58;-;-;54927,62;-;-;1523,00;1523,00;985;5,3;15;8,11
"231270 SENADOR POMPEU";57;57;21624,70;18135,52;-;-;3489,18;-;-;379,38;379,38;220;3,9;2;3,51
"231290 SOBRAL";3734;3734;7677784,13;5736939,83;380545,84;-;1417289,43;143009,03;-;2056,18;2056,18;27564;7,4;222;5,95
"231300 SOLONOPOLE";37;37;11483,31;9598,69;-;-;1884,62;-;-;310,36;310,36;206;5,6;5;13,51
"231310 TABULEIRO DO NORTE";102;102;73235,11;39899,55;13314,68;-;12964,49;7056,39;-;717,99;717,99;368;3,6;3;2,94
"231320 TAMBORIL";66;66;36441,30;26623,14;-;-;9818,16;-;-;552,14;552,14;156;2,4;1;1,52
"231325 TARRAFAS";8;8;2984,51;2574,38;-;-;410,13;-;-;373,06;373,06;31;3,9;1;12,50
"231330 TAUA";1003;1003;604939,99;501702,98;-;-;103237,01;-;-;603,13;603,13;2719;2,7;34;3,39
"231335 TEJUCUOCA";6;6;2074,92;1660,08;-;-;414,84;-;-;345,82;345,82;22;3,7;-;-
"231340 TIANGUA";686;686;675659,39;469557,64;30751,02;-;157545,66;17805,07;-;984,93;984,93;2769;4,0;24;3,50
"231350 TRAIRI";82;82;35916,07;30162,43;-;-;5753,64;-;-;438,00;438,00;286;3,5;1;1,22
"231355 TURURU";11;11;4457,49;3679,73;-;-;777,76;-;-;405,23;405,23;31;2,8;-;-
"231360 UBAJARA";79;79;29237,18;23442,14;-;-;5795,04;-;-;370,09;370,09;216;2,7;3;3,80
"231370 UMARI";13;13;4704,17;4085,93;-;-;618,24;-;-;361,86;361,86;33;2,5;-;-
"231375 UMIRIM";7;7;3071,29;2529,85;-;-;541,44;-;-;438,76;438,76;27;3,9;-;-
"231380 URUBURETAMA";21;21;8853,20;7005,70;-;-;1847,50;-;-;421,58;421,58;81;3,9;-;-
"231390 URUOCA";5;5;1790,40;1470,83;-;-;319,57;-;-;358,08;358,08;14;2,8;-;-
"231395 VARJOTA";32;32;17157,05;14505,83;-;-;2651,22;-;-;536,16;536,16;147;4,6;1;3,13
"231400 VARZEA ALEGRE";344;344;154832,03;116549,82;-;-;38282,21;-;-;450,09;450,09;767;2,2;11;3,20
"231410 VICOSA DO CEARA";209;209;106005,04;74696,89;-;-;31308,15;-;-;507,20;507,20;625;3,0;3;1,44
"240020 ACU";161;161;148824,33;84075,80;24390,21;-;27461,83;12896,49;-;924,37;924,37;458;2,8;9;5,59
"240050 ALEXANDRIA";455;455;284912,22;206148,73;-;-;78763,49;-;-;626,18;626,18;830;1,8;3;0,66
"240060 ALMINO AFONSO";89;89;61269,96;41927,70;-;-;19342,26;-;-;688,43;688,43;205;2,3;-;-
"240080 ANGICOS";25;25;9392,05;7158,58;-;-;2233,47;-;-;375,68;375,68;72;2,9;1;4,00
"240090 ANTONIO MARTINS";30;30;15824,41;11778,77;-;-;4045,64;-;-;527,48;527,48;108;3,6;-;-
"240100 APODI";123;123;87067,77;51885,92;12735,03;-;15359,44;7087,38;-;707,87;707,87;433;3,5;3;2,44
"240110 AREIA BRANCA";44;44;16904,69;13393,65;-;-;3511,04;-;-;384,20;384,20;150;3,4;1;2,27
"240145 BARAUNA";27;27;10705,71;8167,89;-;-;2537,82;-;-;396,51;396,51;111;4,1;1;3,70
"240180 BREJINHO";8;8;4821,57;4291,92;-;-;529,65;-;-;602,70;602,70;67;8,4;-;-
"240200 CAICO";492;492;399621,72;326311,44;-;-;73310,28;-;-;812,24;812,24;1574;3,2;43;8,74
"240230 CARAUBAS";50;50;53704,27;22879,36;13871,03;-;9344,11;7609,77;-;1074,09;1074,09;129;2,6;-;-
"240250 CARNAUBAIS";5;5;1146,64;970,90;-;-;175,74;-;-;229,33;229,33;19;3,8;-;-
"240260 CEARA-MIRIM";298;298;151359,12;102961,23;-;-;48397,89;-;-;507,92;507,92;951;3,2;12;4,03
"240270 CERRO CORA";6;6;2764,32;2429,45;-;-;334,87;-;-;460,72;460,72;26;4,3;-;-
"240310 CURRAIS NOVOS";392;392;562049,73;381162,84;46376,61;-;115163,44;19346,84;-;1433,80;1433,80;1132;2,9;22;5,61
"240320 DOUTOR SEVERIANO";9;9;3331,59;2882,12;-;-;449,47;-;-;370,18;370,18;39;4,3;-;-
"240325 PARNAMIRIM";836;836;1403752,59;1061918,53;63059,62;-;260855,68;17918,76;-;1679,13;1679,13;4199;5,0;15;1,79
"240330 ENCANTO";4;4;1130,55;1026,31;-;-;104,24;-;-;282,64;282,64;8;2,0;1;25,00
"240340 EQUADOR";12;12;5492,84;4713,12;-;-;779,72;-;-;457,74;457,74;62;5,2;2;16,67
"240360 EXTREMOZ";25;25;6471,39;5503,27;-;-;968,12;-;-;258,86;258,86;83;3,3;3;12,00
"240400 FRUTUOSO GOMES";7;7;2967,13;2219,90;-;-;747,23;-;-;423,88;423,88;12;1,7;-;-
"240420 GOIANINHA";16;16;7265,98;6392,54;-;-;873,44;-;-;454,12;454,12;116;7,3;2;12,50
"240450 GUAMARE";66;66;40501,48;33087,37;-;-;7414,11;-;-;613,66;613,66;469;7,1;6;9,09
"240520 JANDUIS";21;21;7066,85;6071,34;-;-;995,51;-;-;336,52;336,52;122;5,8;1;4,76
"240530 JANUARIO CICCO";3;3;1299,58;1106,76;-;-;192,82;-;-;433,19;433,19;17;5,7;-;-
"240560 JARDIM DE PIRANHAS";21;21;10822,99;9661,98;-;-;1161,01;-;-;515,38;515,38;155;7,4;1;4,76
"240570 JARDIM DO SERIDO";17;17;9215,54;8368,18;-;-;847,36;-;-;542,09;542,09;32;1,9;-;-
"240580 JOAO CAMARA";53;53;56388,08;36293,10;8197,22;-;7424,31;4473,45;-;1063,93;1063,93;394;7,4;6;11,32
"240600 JOSE DA PENHA";11;11;2880,31;2478,36;-;-;401,95;-;-;261,85;261,85;54;4,9;-;-
"240610 JUCURUTU";58;58;47500,13;25941,08;-;-;9535,94;-;12023,11;818,97;818,97;200;3,4;3;5,17
"240650 LAGOA NOVA";7;7;2897,78;2487,50;-;-;410,28;-;-;413,97;413,97;24;3,4;-;-
"240670 LAJES";16;16;5912,82;5096,77;-;-;816,05;-;-;369,55;369,55;102;6,4;2;12,50
"240690 LUCRECIA";16;16;5198,40;4566,40;-;-;632,00;-;-;324,90;324,90;35;2,2;-;-
"240710 MACAIBA";125;125;233794,51;185527,87;-;-;48266,64;-;-;1870,36;1870,36;624;5,0;11;8,80
"240720 MACAU";40;40;16655,44;13037,13;-;-;3618,31;-;-;416,39;416,39;242;6,0;5;12,50
"240725 MAJOR SALES";4;4;1035,53;895,18;-;-;140,35;-;-;258,88;258,88;17;4,3;-;-
"240740 MARTINS";17;17;6780,13;5909,22;-;-;870,91;-;-;398,83;398,83;50;2,9;2;11,76
"240760 MESSIAS TARGINO";5;5;1139,86;986,71;-;-;153,15;-;-;227,97;227,97;15;3,0;-;-
"240800 MOSSORO";2298;2296;4738069,88;3523965,57;-;-;1214104,31;-;-;2061,82;2063,62;11252;4,9;116;5,05
"240810 NATAL";9141;9045;19067981,78;14694374,68;61688,35;-;4282984,98;28933,77;-;2085,98;2108,12;46887;5,2;270;2,99
"240830 NOVA CRUZ";24;24;12477,42;10462,51;-;-;2014,91;-;-;519,89;519,89;140;5,8;8;33,33
"240890 PARELHAS";19;19;7998,48;7027,75;-;-;970,73;-;-;420,97;420,97;93;4,9;1;5,26
"240910 PASSA E FICA";24;24;11414,88;7966,99;-;-;3447,89;-;-;475,62;475,62;41;1,7;-;-
"240930 PATU";18;18;5426,74;4774,67;-;-;652,07;-;-;301,49;301,49;91;5,1;1;5,56
"240940 PAU DOS FERROS";429;429;321073,84;234585,63;-;15962,30;70525,91;-;-;748,42;748,42;1750;4,1;25;5,83
"240980 PEDRO VELHO";14;14;5136,09;4552,92;-;-;583,17;-;-;366,86;366,86;112;8,0;2;14,29
"240990 PENDENCIAS";3;3;380,94;331,24;-;-;49,70;-;-;126,98;126,98;11;3,7;-;-
"241000 PILOES";5;5;2058,44;1774,43;-;-;284,01;-;-;411,69;411,69;24;4,8;1;20,00
"241030 SERRA CAIADA";3;3;886,83;754,08;-;-;132,75;-;-;295,61;295,61;10;3,3;-;-
"241060 RAFAEL GODEIRO";14;14;5225,75;3977,11;-;-;1248,64;-;-;373,27;373,27;34;2,4;-;-
"241070 RIACHO DA CRUZ";11;11;5085,14;4571,59;-;-;513,55;-;-;462,29;462,29;33;3,0;-;-
"241120 SANTA CRUZ";480;480;270554,78;177713,29;-;-;92841,49;-;-;563,66;563,66;1424;3,0;9;1,88
"241142 SANTANA DO SERIDO";3;3;1642,08;1476,54;-;-;165,54;-;-;547,36;547,36;25;8,3;-;-
"241150 SANTO ANTONIO";175;175;162324,53;99436,16;21796,44;-;29359,87;11732,06;-;927,57;927,57;703;4,0;27;15,43
"241200 SAO GONCALO DO AMARANTE";544;544;289670,93;221624,44;-;8538,78;55053,33;-;4454,38;532,48;532,48;3054;5,6;46;8,46
"241220 SAO JOSE DE MIPIBU";399;399;214796,27;134091,39;-;-;80704,88;-;-;538,34;538,34;1052;2,6;-;-
"241230 SAO JOSE DO CAMPESTRE";7;7;3631,09;3270,32;-;-;360,77;-;-;518,73;518,73;58;8,3;-;-
"241240 SAO JOSE DO SERIDO";3;3;1386,81;1207,52;-;-;179,29;-;-;462,27;462,27;10;3,3;-;-
"241250 SAO MIGUEL";15;15;4840,69;4282,70;-;-;557,99;-;-;322,71;322,71;59;3,9;-;-
"241260 SAO PAULO DO POTENGI";37;37;27894,97;24904,43;-;-;2990,54;-;-;753,92;753,92;224;6,1;9;24,32
"241280 SAO RAFAEL";15;15;6597,52;5894,15;-;-;703,37;-;-;439,83;439,83;56;3,7;1;6,67
"241300 SAO VICENTE";5;5;1840,65;1593,86;-;-;246,79;-;-;368,13;368,13;33;6,6;1;20,00
"241330 SERRA DE SAO BENTO";1;1;360,80;310,79;-;-;50,01;-;-;360,80;360,80;3;3,0;-;-
"241335 SERRA DO MEL";8;8;3288,38;2830,82;-;-;457,56;-;-;411,05;411,05;21;2,6;1;12,50
"241355 SERRINHA DOS PINTOS";5;5;2036,77;1758,18;-;-;278,59;-;-;407,35;407,35;17;3,4;-;-
"241360 SEVERIANO MELO";3;3;1071,48;920,50;-;-;150,98;-;-;357,16;357,16;18;6,0;-;-
"241380 TABOLEIRO GRANDE";2;2;801,10;692,07;-;-;109,03;-;-;400,55;400,55;5;2,5;-;-
"241400 TANGARA";9;9;2939,34;2505,53;-;-;433,81;-;-;326,59;326,59;129;14,3;1;11,11
"241410 TENENTE ANANIAS";134;134;127103,52;58444,66;-;27809,62;26166,36;-;14682,88;948,53;948,53;319;2,4;-;-
"241420 TIBAU DO SUL";2;2;835,01;672,94;-;-;162,07;-;-;417,50;417,50;9;4,5;-;-
"241440 TOUROS";20;20;8262,88;7286,83;-;-;976,05;-;-;413,14;413,14;100;5,0;2;10,00
"241460 UPANEMA";9;9;2910,05;2493,16;-;-;416,89;-;-;323,34;323,34;38;4,2;1;11,11
"241475 VENHA-VER";1;1;230,57;190,74;-;-;39,83;-;-;230,57;230,57;6;6,0;-;-
"250010 AGUA BRANCA";10;10;2476,15;2100,99;-;-;375,16;-;-;247,62;247,62;67;6,7;-;-
"250030 ALAGOA GRANDE";36;36;18914,96;14619,49;-;-;4295,47;-;-;525,42;525,42;104;2,9;2;5,56
"250040 ALAGOA NOVA";30;30;10435,44;9110,38;-;-;1325,06;-;-;347,85;347,85;152;5,1;2;6,67
"250070 SAO JOAO DO RIO DO PEIXE";15;15;7094,34;6147,81;-;-;946,53;-;-;472,96;472,96;60;4,0;2;13,33
"250110 AREIA";13;13;5757,18;4729,80;-;-;1027,38;-;-;442,86;442,86;46;3,5;5;38,46
"250130 AROEIRAS";17;17;6738,45;5723,81;-;-;1014,64;-;-;396,38;396,38;58;3,4;1;5,88
"250150 BANANEIRAS";7;7;2286,13;1939,97;-;-;346,16;-;-;326,59;326,59;22;3,1;-;-
"250180 BAYEUX";54;54;36183,29;23518,13;-;-;12665,16;-;-;670,06;670,06;85;1,6;-;-
"250190 BELEM";51;51;63357,10;17441,92;24105,02;-;7921,13;13889,03;-;1242,30;1242,30;110;2,2;-;-
"250200 BELEM DO BREJO DO CRUZ";6;6;2360,76;2097,72;-;-;263,04;-;-;393,46;393,46;26;4,3;-;-
"250230 BOM SUCESSO";3;3;1666,68;1498,15;-;-;168,53;-;-;555,56;555,56;9;3,0;-;-
"250240 BONITO DE SANTA FE";17;17;7034,49;6080,91;-;-;953,58;-;-;413,79;413,79;79;4,6;-;-
"250250 BOQUEIRAO";24;24;8949,03;7925,29;-;-;1023,74;-;-;372,88;372,88;125;5,2;3;12,50
"250280 BREJO DO CRUZ";12;12;5245,81;4591,08;-;-;654,73;-;-;437,15;437,15;37;3,1;1;8,33
"250300 CAAPORA";23;23;8282,90;7093,03;-;-;1189,87;-;-;360,13;360,13;79;3,4;6;26,09
"250320 CABEDELO";86;86;44911,41;33901,07;-;-;11010,34;-;-;522,23;522,23;388;4,5;8;9,30
"250350 CACIMBA DE DENTRO";1;1;443,40;267,60;-;-;175,80;-;-;443,40;443,40;1;1,0;-;-
"250370 CAJAZEIRAS";666;666;686101,57;525675,88;23106,96;-;127291,06;10027,67;-;1030,18;1030,18;3642;5,5;28;4,20
"250400 CAMPINA GRANDE";5060;4915;8357708,66;5891902,56;592651,41;-;1587089,68;286065,01;-;1651,72;1700,45;30503;6,2;263;5,35
"250430 CATOLE DO ROCHA";170;170;123933,74;60679,77;29097,67;-;19662,50;14493,80;-;729,02;729,02;375;2,2;4;2,35
"250440 CONCEICAO";58;58;21381,11;17918,48;-;-;3462,63;-;-;368,64;368,64;154;2,7;1;1,72
"250480 COREMAS";49;49;17466,56;14551,39;-;-;2915,17;-;-;356,46;356,46;164;3,3;3;6,12
"250510 CUITE";51;51;23150,19;17535,18;-;-;5615,01;-;-;453,93;453,93;128;2,5;4;7,84
"250600 ESPERANCA";32;32;19252,22;17488,11;-;-;1764,11;-;-;601,63;601,63;194;6,1;2;6,25
"250630 GUARABIRA";366;366;412658,61;287191,84;21341,29;-;92589,86;11535,62;-;1127,48;1127,48;1787;4,9;36;9,84
"250690 ITABAIANA";198;198;178198,04;76979,58;45230,94;-;31698,25;24289,27;-;899,99;899,99;558;2,8;10;5,05
"250700 ITAPORANGA";158;158;91252,96;55039,36;10518,53;-;19802,44;5892,63;-;577,55;577,55;396;2,5;2;1,27
"250710 ITAPOROROCA";5;5;5612,18;1215,19;2305,50;-;787,82;1303,67;-;1122,44;1122,44;5;1,0;-;-
"250740 JERICO";10;10;3227,72;2815,55;-;-;412,17;-;-;322,77;322,77;24;2,4;-;-
"250750 JOAO PESSOA";6862;6804;13251662,68;9638299,27;700191,78;-;2572322,00;340849,63;-;1931,17;1947,63;44886;6,6;310;4,56
"250800 JURU";15;15;4760,07;3206,26;-;-;1553,81;-;-;317,34;317,34;41;2,7;1;6,67
"250830 LAGOA SECA";18;18;5998,88;5286,69;-;-;712,19;-;-;333,27;333,27;91;5,1;-;-
"250890 MAMANGUAPE";398;398;645451,72;339430,29;153378,64;-;95431,53;57211,26;-;1621,74;1621,74;1665;4,2;23;5,78
"250970 MONTEIRO";221;221;127847,97;79535,02;14650,22;-;25340,86;8321,87;-;578,50;578,50;914;4,1;14;6,33
"251080 PATOS";968;968;1055333,58;707716,63;70011,33;-;240768,64;36836,98;-;1090,22;1090,22;4487;4,6;48;4,96
"251110 PEDRA LAVRADA";10;10;3994,82;3083,05;-;-;911,77;-;-;399,48;399,48;70;7,0;-;-
"251120 PEDRAS DE FOGO";54;54;28588,51;24205,12;-;-;4383,39;-;-;529,42;529,42;305;5,6;9;16,67
"251130 PIANCO";112;112;149603,49;126497,63;-;-;23105,86;-;-;1335,75;1335,75;575;5,1;15;13,39
"251140 PICUI";210;210;110161,75;90624,28;1128,77;-;17801,43;607,27;-;524,58;524,58;753;3,6;25;11,90
"251200 POCINHOS";5;5;1624,50;1427,00;-;-;197,50;-;-;324,90;324,90;15;3,0;-;-
"251210 POMBAL";228;228;219244,45;161842,90;10382,33;-;38524,84;8494,38;-;961,60;961,60;1094;4,8;20;8,77
"251230 PRINCESA ISABEL";41;41;25530,75;17102,35;-;-;8428,40;-;-;622,70;622,70;92;2,2;-;-
"251250 QUEIMADAS";262;262;156217,45;98853,42;15301,58;-;33980,34;8082,11;-;596,25;596,25;955;3,6;8;3,05
"251340 SANTA LUZIA";19;19;8975,82;8073,86;-;-;901,96;-;-;472,41;472,41;69;3,6;2;10,53
"251370 SANTA RITA";1076;1076;6894149,88;4551679,02;448404,96;-;1351093,63;542972,27;-;6407,20;6407,20;7439;6,9;70;6,51
"251390 SAO BENTO";90;90;42471,82;26042,19;4605,85;-;9835,66;1988,12;-;471,91;471,91;241;2,7;2;2,22
"251450 SAO JOSE DE PIRANHAS";23;23;9257,37;8056,86;-;-;1200,51;-;-;402,49;402,49;83;3,6;1;4,35
"251490 SAO MAMEDE";3;3;898,56;707,93;-;-;190,63;-;-;299,52;299,52;5;1,7;1;33,33
"251530 SAPE";53;53;20601,12;17117,25;-;-;3483,87;-;-;388,70;388,70;309;5,8;9;16,98
"251540 SAO VICENTE DO SERIDO";7;7;1919,53;1660,34;-;-;259,19;-;-;274,22;274,22;25;3,6;-;-
"251550 SERRA BRANCA";29;29;13850,20;10399,61;-;-;3450,59;-;-;477,59;477,59;85;2,9;1;3,45
"251600 SOLANEA";118;118;155075,19;53914,52;52166,29;-;22789,64;26204,74;-;1314,20;1314,20;228;1,9;3;2,54
"251610 SOLEDADE";15;15;5647,51;4881,25;-;-;766,26;-;-;376,50;376,50;49;3,3;2;13,33
"251620 SOUSA";407;407;344072,32;241391,46;24413,68;-;67408,12;10859,06;-;845,39;845,39;1780;4,4;17;4,18
"251630 SUME";85;85;39433,70;29033,22;-;-;10400,48;-;-;463,93;463,93;257;3,0;2;2,35
"251650 TAPEROA";159;159;143600,08;65144,26;40012,60;-;19163,50;19279,72;-;903,15;903,15;480;3,0;7;4,40
"251660 TAVARES";103;103;25427,26;22317,72;-;-;3109,54;-;-;246,87;246,87;182;1,8;1;0,97
"251690 UIRAUNA";146;146;50259,29;44138,95;-;-;6120,34;-;-;344,24;344,24;336;2,3;-;-
"260010 AFOGADOS DA INGAZEIRA";733;733;425389,29;253411,41;47479,78;-;101927,68;22570,42;-;580,34;580,34;2068;2,8;17;2,32
"260020 AFRANIO";78;78;38492,89;21695,51;6289,44;-;6853,30;3654,64;-;493,50;493,50;292;3,7;2;2,56
"260030 AGRESTINA";63;59;51837,25;42767,11;-;-;9070,14;-;-;822,81;878,60;395;6,7;5;8,47
"260040 AGUA PRETA";10;10;6081,15;5493,67;-;-;587,48;-;-;608,12;608,12;35;3,5;3;30,00
"260050 AGUAS BELAS";29;29;11635,86;8604,05;-;-;3031,81;-;-;401,24;401,24;125;4,3;-;-
"260060 ALAGOINHA";32;32;15584,54;10706,43;-;-;4878,11;-;-;487,02;487,02;59;1,8;-;-
"260070 ALIANCA";13;13;6811,69;4410,22;-;-;2401,47;-;-;523,98;523,98;17;1,3;-;-
"260080 ALTINHO";11;11;2979,65;2559,12;-;-;420,53;-;-;270,88;270,88;60;5,5;-;-
"260090 AMARAJI";12;12;5434,70;4703,33;-;-;731,37;-;-;452,89;452,89;37;3,1;-;-
"260100 ANGELIM";17;17;7172,06;6089,58;-;-;1082,48;-;-;421,89;421,89;90;5,3;-;-
"260110 ARARIPINA";677;677;915732,71;688410,27;32963,76;-;177377,15;16981,53;-;1352,63;1352,63;3424;5,1;19;2,81
"260120 ARCOVERDE";1246;1246;928540,67;684783,23;28376,11;-;198044,05;17337,28;-;745,22;745,22;4235;3,4;50;4,01
"260130 BARRA DE GUABIRABA";10;10;3269,36;2705,08;-;-;564,28;-;-;326,94;326,94;54;5,4;-;-
"260140 BARREIROS";22;22;10966,94;9803,48;-;-;1163,46;-;-;498,50;498,50;124;5,6;1;4,55
"260150 BELEM DE MARIA";2;2;939,04;819,73;-;-;119,31;-;-;469,52;469,52;10;5,0;-;-
"260160 BELEM DE SAO FRANCISCO";17;17;5913,70;5185,57;-;-;728,13;-;-;347,86;347,86;71;4,2;-;-
"260170 BELO JARDIM";70;70;34132,32;26085,69;-;-;8046,63;-;-;487,60;487,60;242;3,5;4;5,71
"260180 BETANIA";7;7;1196,66;1013,43;-;-;183,23;-;-;170,95;170,95;25;3,6;1;14,29
"260190 BEZERROS";383;383;872834,44;662671,96;21380,48;-;178930,73;9851,27;-;2278,94;2278,94;1901;5,0;19;4,96
"260200 BODOCO";25;25;7748,37;6834,82;-;-;913,55;-;-;309,93;309,93;192;7,7;-;-
"260210 BOM CONSELHO";70;70;40251,07;33285,89;-;-;6965,18;-;-;575,02;575,02;287;4,1;4;5,71
"260220 BOM JARDIM";11;11;3195,44;2794,03;-;-;401,41;-;-;290,49;290,49;48;4,4;2;18,18
"260230 BONITO";39;39;20347,77;14368,91;-;-;5978,86;-;-;521,74;521,74;113;2,9;5;12,82
"260240 BREJAO";11;11;3791,37;3159,05;-;-;632,32;-;-;344,67;344,67;45;4,1;2;18,18
"260250 BREJINHO";15;15;5330,17;4538,09;-;-;792,08;-;-;355,34;355,34;41;2,7;1;6,67
"260260 BREJO DA MADRE DE DEUS";25;25;8890,46;7374,05;-;-;1516,41;-;-;355,62;355,62;120;4,8;4;16,00
"260280 BUIQUE";88;88;28432,01;21391,54;-;-;7040,47;-;-;323,09;323,09;284;3,2;1;1,14
"260290 CABO DE SANTO AGOSTINHO";844;844;1651187,51;1269140,64;4031,95;-;375698,49;2316,43;-;1956,38;1956,38;4427;5,2;49;5,81
"260300 CABROBO";49;49;17176,47;13181,28;-;-;3995,19;-;-;350,54;350,54;158;3,2;-;-
"260310 CACHOEIRINHA";11;11;4801,16;4232,94;-;-;568,22;-;-;436,47;436,47;63;5,7;1;9,09
"260320 CAETES";15;15;6858,37;4757,45;298,55;-;1665,93;136,44;-;457,22;457,22;51;3,4;1;6,67
"260330 CALCADO";6;6;1979,75;1732,54;-;-;247,21;-;-;329,96;329,96;27;4,5;-;-
"260340 CALUMBI";2;2;509,69;444,63;-;-;65,06;-;-;254,84;254,84;5;2,5;-;-
"260345 CAMARAGIBE";70;70;61562,18;19533,33;16317,01;-;13820,18;11891,66;-;879,46;879,46;50;0,7;-;-
"260350 CAMOCIM DE SAO FELIX";13;13;3783,31;3391,88;-;-;391,43;-;-;291,02;291,02;45;3,5;-;-
"260360 CAMUTANGA";4;4;1249,29;837,73;-;-;411,56;-;-;312,32;312,32;8;2,0;-;-
"260370 CANHOTINHO";35;35;17265,49;13374,90;-;-;3890,59;-;-;493,30;493,30;121;3,5;-;-
"260380 CAPOEIRAS";23;23;8452,74;6807,85;-;-;1644,89;-;-;367,51;367,51;127;5,5;-;-
"260390 CARNAIBA";44;44;32581,31;16350,55;7279,46;-;5249,47;3701,83;-;740,48;740,48;182;4,1;-;-
"260392 CARNAUBEIRA DA PENHA";8;8;2986,17;2360,23;-;-;625,94;-;-;373,27;373,27;47;5,9;-;-
"260400 CARPINA";89;89;60853,07;31121,17;12288,31;-;10574,67;6868,92;-;683,74;683,74;447;5,0;-;-
"260410 CARUARU";3743;3743;5787371,52;4422122,72;98320,74;-;1210497,27;56430,79;-;1546,19;1546,19;18216;4,9;189;5,05
"260415 CASINHAS";7;7;3413,92;2890,87;-;-;523,05;-;-;487,70;487,70;26;3,7;1;14,29
"260420 CATENDE";6;6;2750,75;2203,18;-;-;547,57;-;-;458,46;458,46;23;3,8;-;-
"260430 CEDRO";2;2;882,92;776,63;-;-;106,29;-;-;441,46;441,46;12;6,0;-;-
"260450 CHA GRANDE";20;20;7374,88;6398,17;-;-;976,71;-;-;368,74;368,74;93;4,7;3;15,00
"260460 CONDADO";4;4;905,50;744,53;-;-;160,97;-;-;226,38;226,38;30;7,5;-;-
"260470 CORRENTES";18;18;5891,57;4999,31;-;-;892,26;-;-;327,31;327,31;72;4,0;-;-
"260480 CORTES";35;35;30365,92;15428,47;6823,84;-;4775,70;3337,91;-;867,60;867,60;128;3,7;-;-
"260490 CUMARU";15;15;5886,38;5298,36;-;-;588,02;-;-;392,43;392,43;119;7,9;3;20,00
"260500 CUPIRA";5;5;2298,59;2006,24;-;-;292,35;-;-;459,72;459,72;23;4,6;-;-
"260510 CUSTODIA";45;45;17902,42;9816,11;3196,75;-;2924,07;1965,49;-;397,83;397,83;149;3,3;-;-
"260515 DORMENTES";31;31;9776,74;7962,21;-;-;1814,53;-;-;315,38;315,38;248;8,0;-;-
"260520 ESCADA";28;28;12972,12;11637,24;-;-;1334,88;-;-;463,29;463,29;115;4,1;7;25,00
"260530 EXU";19;19;7126,51;5974,50;-;-;1152,01;-;-;375,08;375,08;101;5,3;-;-
"260540 FEIRA NOVA";2;2;630,53;428,22;-;-;202,31;-;-;315,26;315,26;3;1,5;-;-
"260545 FERNANDO DE NORONHA";12;12;2005,97;1641,86;-;-;364,11;-;-;167,16;167,16;29;2,4;-;-
"260560 FLORES";20;20;7580,80;6752,60;-;-;828,20;-;-;379,04;379,04;57;2,9;-;-
"260570 FLORESTA";49;49;21037,07;15144,58;-;-;5892,49;-;-;429,33;429,33;141;2,9;1;2,04
"260580 FREI MIGUELINHO";5;5;1021,09;873,84;-;-;147,25;-;-;204,22;204,22;33;6,6;1;20,00
