Período:Set/2008,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
130180 IPIXUNA,50,50,"18471,34","13231,89",-,-,"5239,45",-,-,"369,43","369,43",138,"2,8",-,-
130185 IRANDUBA,106,106,"38119,09","28667,31",-,-,"9451,78",-,-,"359,61","359,61",272,"2,6",-,-
130190 ITACOATIARA,412,412,"166214,85","114241,24",-,-,"51973,61",-,-,"403,43","403,43",1085,"2,6",8,"1,94"
130195 ITAMARATI,32,32,"12769,32","10022,45",-,-,"2746,87",-,-,"399,04","399,04",73,"2,3",-,-
130200 ITAPIRANGA,36,36,"13717,89","10096,88",-,-,"3621,01",-,-,"381,05","381,05",102,"2,8",-,-
130220 JURUA,100,100,"39802,11","28041,65",-,-,"11760,46",-,-,"398,02","398,02",226,"2,3",-,-
130230 JUTAI,66,66,"24315,85","15941,09",-,-,"8374,76",-,-,"368,42","368,42",121,"1,8",-,-
130240 LABREA,128,128,"46847,12","33406,87",-,-,"13440,25",-,-,"365,99","365,99",379,3,-,-
130250 MANACAPURU,357,357,"141407,76","100858,85",-,-,"40548,91",-,-,"396,1","396,1",1149,"3,2",-,-
130260 MANAUS,9017,9064,"7014763,86","5528403,83",-,-,"1486360,03",-,-,"773,91","777,95",55292,"6,1",240,"2,66"
130270 MANICORE,159,159,"62832,55","47086,31",-,-,"15746,24",-,-,"395,17","395,17",363,"2,3",-,-
130280 MARAA,86,86,"32701,97","25167,77",-,-,"7534,2",-,-,"380,26","380,26",270,"3,1",-,-
130290 MAUES,180,180,"74583,49","52029,71",-,-,"22553,78",-,-,"414,35","414,35",642,"3,6",1,"0,56"
130310 NOVA OLINDA DO NORTE,121,121,"53533,48","38577,86",-,-,"14955,62",-,-,"442,43","442,43",348,"2,9",-,-
130330 NOVO ARIPUANA,91,91,"43236,14","34462,91",-,-,"8773,23",-,-,"475,12","475,12",373,"4,1",-,-
130340 PARINTINS,482,482,"199359,83","140887,76",-,-,"58472,07",-,-,"413,61","413,61",1354,"2,8",1,"0,21"
130350 PAUINI,111,111,"42519,04","31445,44",-,-,"11073,6",-,-,"383,05","383,05",321,"2,9",-,-
130353 PRESIDENTE FIGUEIREDO,120,120,"48485,28","35204,1",-,-,"13281,18",-,-,"404,04","404,04",469,"3,9",-,-
130356 RIO PRETO DA EVA,137,137,"45968,29","34319,66",-,-,"11648,63",-,-,"335,53","335,53",441,"3,2",-,-
130360 SANTA ISABEL DO RIO NEGRO,61,61,"21621,63","15809,91",-,-,"5811,72",-,-,"354,45","354,45",189,"3,1",-,-
130380 SAO GABRIEL DA CACHOEIRA,96,96,"41056,76","29424,19",-,-,"11632,57",-,-,"427,67","427,67",367,"3,8",-,-
130390 SAO PAULO DE OLIVENCA,85,85,"28768,62","21475,31",-,-,"7293,31",-,-,"338,45","338,45",227,"2,7",-,-
130395 SAO SEBASTIAO DO UATUMA,27,27,"12510,55","9521,4",-,-,"2989,15",-,-,"463,35","463,35",72,"2,7",-,-
130410 TAPAUA,70,70,"27179,03","18844,43",-,-,"8334,6",-,-,"388,27","388,27",348,5,-,-
130420 TEFE,346,346,"127512,31","91037,47",-,-,"36474,84",-,-,"368,53","368,53",919,"2,7",-,-
130423 TONANTINS,107,107,"34933,71","25513,01",-,-,"9420,7",-,-,"326,48","326,48",488,"4,6",-,-
130426 UARINI,24,24,"8511,68","6282,89",-,-,"2228,79",-,-,"354,65","354,65",55,"2,3",-,-
130430 URUCARA,82,82,"32673,92","24162,96",-,-,"8510,96",-,-,"398,46","398,46",300,"3,7",-,-
130440 URUCURITUBA,36,36,"14575,65","10066,46",-,-,"4509,19",-,-,"404,88","404,88",76,"2,1",-,-
140005 ALTO ALEGRE,48,48,"16439,63","14376,88",-,-,"2062,75",-,-,"342,49","342,49",119,"2,5",-,-
140010 BOA VISTA,1630,1630,"823924,65","603645,05",-,-,"220279,6",-,-,"505,48","505,48",9282,"5,7",34,"2,09"
140015 BONFIM,20,20,"6994,67","5299,15",-,-,"1695,52",-,-,"349,73","349,73",37,"1,9",-,-
140020 CARACARAI,48,48,"16534,61","12434,99",-,-,"4099,62",-,-,"344,47","344,47",128,"2,7",-,-
140023 CAROEBE,51,51,"10065,62","8424,64",-,-,"1640,98",-,-,"197,37","197,37",91,"1,8",-,-
140030 MUCAJAI,15,15,"3900,78","3330,44",-,-,"570,34",-,-,"260,05","260,05",54,"3,6",-,-
140040 NORMANDIA,19,19,"6887,66","5926,29",-,-,"961,37",-,-,"362,51","362,51",97,"5,1",-,-
140047 RORAINOPOLIS,35,35,"11294,25","9131,11",-,-,"2163,14",-,-,"322,69","322,69",104,3,-,-
140050 SAO JOAO DA BALIZA,25,25,"6427,33","5475,48",-,-,"951,85",-,-,"257,09","257,09",51,2,-,-
140060 SAO LUIZ,22,22,"7954,97","6539,79",-,-,"1415,18",-,-,"361,59","361,59",77,"3,5",-,-
150010 ABAETETUBA,982,982,"392942,79","297711,53",-,-,"95231,26",-,-,"400,15","400,15",3095,"3,2",4,"0,41"
150013 ABEL FIGUEIREDO,48,48,"14640,3","12950,03",-,-,"1690,27",-,-,"305,01","305,01",146,3,-,-
150020 ACARA,256,256,"93381,75","69542,93",-,-,"23838,82",-,-,"364,77","364,77",498,"1,9",-,-
150030 AFUA,96,96,"22919,01","18074,95",-,-,"4844,06",-,-,"238,74","238,74",243,"2,5",-,-
150034 AGUA AZUL DO NORTE,177,177,"65206,22","50489,99",-,-,"14716,23",-,-,"368,4","368,4",407,"2,3",-,-
150040 ALENQUER,489,489,"204572,33","154798,32",-,-,"49774,01",-,-,"418,35","418,35",1483,3,4,"0,82"
150050 ALMEIRIM,370,370,"125108,88","92899,84",-,-,"32209,04",-,-,"338,13","338,13",957,"2,6",5,"1,35"
150060 ALTAMIRA,1203,1203,"652853,98","522453,12",-,-,"130400,86",-,-,"542,69","542,69",4911,"4,1",22,"1,83"
150070 ANAJAS,114,114,"38034,94","26679,6",-,-,"11355,34",-,-,"333,64","333,64",213,"1,9",-,-
150080 ANANINDEUA,3559,3559,"2574795,08","2035907,96",-,-,"538887,12",-,-,"723,46","723,46",18901,"5,3",56,"1,57"
150085 ANAPU,60,60,"23716,35","17383,21",-,-,"6333,14",-,-,"395,27","395,27",101,"1,7",-,-
150090 AUGUSTO CORREA,202,202,"89031,46","65637,14",-,-,"23394,32",-,-,"440,75","440,75",595,"2,9",-,-
150095 AURORA DO PARA,120,120,"49507,81","37907,92",-,-,"11599,89",-,-,"412,57","412,57",327,"2,7",-,-
150120 BAIAO,111,111,"44273,82","33247,76",-,-,"11026,06",-,-,"398,86","398,86",350,"3,2",-,-
150130 BARCARENA,341,341,"150618,94","105486,66",-,-,"45132,28",-,-,"441,7","441,7",989,"2,9",-,-
150140 BELEM,10417,10417,"9197355,09","7256481,13",-,-,"1940873,96",-,-,"882,92","882,92",55774,"5,4",440,"4,22"
150145 BELTERRA,77,77,"19191,08","16530,99",-,-,"2660,09",-,-,"249,23","249,23",215,"2,8",-,-
150150 BENEVIDES,229,269,"106817,02","94157,08",-,-,"12659,94",-,-,"397,09","466,45",1958,"8,6",2,"0,87"
150157 BOM JESUS DO TOCANTINS,105,105,"41263,57","35710,95",-,-,"5552,62",-,-,"392,99","392,99",333,"3,2",-,-
150170 BRAGANCA,1688,1688,"873850,81","685359,52",-,-,"188491,29",-,-,"517,68","517,68",5598,"3,3",21,"1,24"
150172 BRASIL NOVO,246,246,"113076,37","94896,22",-,-,"18180,15",-,-,"459,66","459,66",724,"2,9",-,-
150175 BREJO GRANDE DO ARAGUAIA,40,40,"11716,92","8937,24",-,-,"2779,68",-,-,"292,92","292,92",116,"2,9",-,-
150178 BREU BRANCO,97,97,"45681,49","32364,97",-,-,"13316,52",-,-,"470,94","470,94",216,"2,2",-,-
150180 BREVES,467,467,"206302,95","146572,96",-,-,"59729,99",-,-,"441,76","441,76",1480,"3,2",17,"3,64"
150190 BUJARU,178,178,72507,"57390,89",-,-,"15116,11",-,-,"407,34","407,34",735,"4,1",-,-
150200 CACHOEIRA DO ARARI,108,108,"40025,82","33496,63",-,-,"6529,19",-,-,"370,61","370,61",247,"2,3",-,-
150210 CAMETA,574,574,"230640,6","164770,61",-,-,"65869,99",-,-,"401,81","401,81",1462,"2,5",3,"0,52"
150215 CANAA DOS CARAJAS,70,70,"26630,32","20895,84",-,-,"5734,48",-,-,"380,43","380,43",258,"3,7",-,-
150220 CAPANEMA,650,650,"363127,18","276047,22",-,-,"87079,96",-,-,"558,66","558,66",2088,"3,2",7,"1,08"
150230 CAPITAO POCO,491,491,"172032,87","134926,26",-,-,"37106,61",-,-,"350,37","350,37",1430,"2,9",-,-
150240 CASTANHAL,1482,1482,"661905,68","479288,01",-,-,"182617,67",-,-,"446,63","446,63",5009,"3,4",13,"0,88"
150270 CONCEICAO DO ARAGUAIA,335,335,"141076,21","105416,92",-,-,"35659,29",-,-,"421,12","421,12",901,"2,7",1,"0,3"
150275 CONCORDIA DO PARA,107,107,"35732,71","28499,35",-,-,"7233,36",-,-,"333,95","333,95",263,"2,5",-,-
150277 CURIONOPOLIS,115,115,"45033,07","38037,65",-,-,"6995,42",-,-,"391,59","391,59",367,"3,2",-,-
150280 CURRALINHO,120,120,"44181,02","33916,95",-,-,"10264,07",-,-,"368,18","368,18",317,"2,6",-,-
150293 DOM ELISEU,410,410,"164653,44","134231,28",-,-,"30422,16",-,-,"401,59","401,59",1034,"2,5",-,-
150295 ELDORADO DOS CARAJAS,275,275,"122041,33","99796,79",-,-,"22244,54",-,-,"443,79","443,79",772,"2,8",-,-
150309 GOIANESIA DO PARA,234,234,"95776,26","70395,76",-,-,"25380,5",-,-,"409,3","409,3",560,"2,4",-,-
150310 GURUPA,107,107,"40054,59","32595,73",-,-,"7458,86",-,-,"374,34","374,34",292,"2,7",-,-
150320 IGARAPE-ACU,105,105,"39887,37","28490,44",-,-,"11396,93",-,-,"379,88","379,88",341,"3,2",1,"0,95"
150330 IGARAPE-MIRI,507,507,"208157,49","157283,42",-,-,"50874,07",-,-,"410,57","410,57",1555,"3,1",-,-
150345 IPIXUNA DO PARA,173,173,"76530,75","55751,17",-,-,"20779,58",-,-,"442,37","442,37",446,"2,6",-,-
150350 IRITUIA,113,113,"38979,62","33302,26",-,-,"5677,36",-,-,"344,95","344,95",394,"3,5",-,-
150360 ITAITUBA,747,747,"326602,37","254311,43",-,-,"72290,94",-,-,"437,22","437,22",2266,3,12,"1,61"
150370 ITUPIRANGA,75,75,"31652,86","22331,08",-,-,"9321,78",-,-,"422,04","422,04",134,"1,8",-,-
150375 JACAREACANGA,25,25,"9111,53","6153,01",-,-,"2958,52",-,-,"364,46","364,46",47,"1,9",-,-
150380 JACUNDA,490,490,"174877,23","143170,01",-,-,"31707,22",-,-,"356,89","356,89",1175,"2,4",2,"0,41"
150390 JURUTI,99,99,"43376,79","28772,62",-,-,"14604,17",-,-,"438,15","438,15",243,"2,5",-,-
150400 LIMOEIRO DO AJURU,134,134,"47994,62","37869,81",-,-,"10124,81",-,-,"358,17","358,17",341,"2,5",-,-
150405 MAE DO RIO,186,186,"92401,64","72536,78",-,-,"19864,86",-,-,"496,78","496,78",510,"2,7",-,-
150420 MARABA,1374,1374,"878240,93","652722,4",-,-,"225518,53",-,-,"639,19","639,19",5439,4,50,"3,64"
150430 MARACANA,3,3,"324,21","254,01",-,-,"70,2",-,-,"108,07","108,07",9,3,-,-
150440 MARAPANIM,42,42,"13716,51","11495,46",-,-,"2221,05",-,-,"326,58","326,58",108,"2,6",-,-
150442 MARITUBA,594,594,"350033,77","256535,17",-,-,"93498,6",-,-,"589,28","589,28",1901,"3,2",10,"1,68"
150445 MEDICILANDIA,111,111,"47694,58","36813,59",-,-,"10880,99",-,-,"429,68","429,68",236,"2,1",-,-
150460 MOCAJUBA,116,116,"54115,14","35891,34",-,-,"18223,8",-,-,"466,51","466,51",231,2,-,-
150470 MOJU,255,255,"100100,56","73911,83",-,-,"26188,73",-,-,"392,55","392,55",780,"3,1",2,"0,78"
150480 MONTE ALEGRE,419,419,"146444,4","111088,91",-,-,"35355,49",-,-,"349,51","349,51",1301,"3,1",3,"0,72"
150490 MUANA,134,134,"54125,4","39076,68",-,-,"15048,72",-,-,"403,92","403,92",386,"2,9",-,-
150495 NOVA ESPERANCA DO PIRIA,158,158,"57711,63","45685,31",-,-,"12026,32",-,-,"365,26","365,26",500,"3,2",-,-
150503 NOVO PROGRESSO,172,172,"60187,88","48531,66",-,-,"11656,22",-,-,"349,93","349,93",506,"2,9",-,-
150506 NOVO REPARTIMENTO,207,207,"76747,45","56364,61",-,-,"20382,84",-,-,"370,76","370,76",524,"2,5",1,"0,48"
150510 OBIDOS,299,299,"128640,56","101131,77",-,-,"27508,79",-,-,"430,24","430,24",1056,"3,5",4,"1,34"
150520 OEIRAS DO PARA,77,77,"26038,06","18925,35",-,-,"7112,71",-,-,"338,16","338,16",139,"1,8",-,-
150530 ORIXIMINA,234,234,"99039,73","70293,84",-,-,"28745,89",-,-,"423,25","423,25",590,"2,5",5,"2,14"
150540 OUREM,124,124,"46074,14","36943,31",-,-,"9130,83",-,-,"371,57","371,57",342,"2,8",-,-
150543 OURILANDIA DO NORTE,182,182,"81971,35","64383,45",-,-,"17587,9",-,-,"450,39","450,39",473,"2,6",-,-
150549 PALESTINA DO PARA,59,59,"17189,33","14190,96",-,-,"2998,37",-,-,"291,34","291,34",195,"3,3",-,-
150550 PARAGOMINAS,467,467,"203946,65","138018,72",-,-,"65927,93",-,-,"436,72","436,72",1057,"2,3",2,"0,43"
150553 PARAUAPEBAS,668,668,"271247,67","195698,03",-,-,"75549,64",-,-,"406,06","406,06",2360,"3,5",8,"1,2"
150555 PAU D'ARCO,75,75,"25221,64","20094,15",-,-,"5127,49",-,-,"336,29","336,29",211,"2,8",-,-
150570 PONTA DE PEDRAS,15,15,"3310,71",2852,-,-,"458,71",-,-,"220,71","220,71",32,"2,1",-,-
150580 PORTEL,132,132,"58875,7","39448,86",-,-,"19426,84",-,-,"446,03","446,03",212,"1,6",-,-
150590 PORTO DE MOZ,189,189,"75491,59","57539,09",-,-,"17952,5",-,-,"399,43","399,43",400,"2,1",-,-
150600 PRAINHA,79,79,"25380,64","17964,49",-,-,"7416,15",-,-,"321,27","321,27",149,"1,9",1,"1,27"
150613 REDENCAO,668,668,"540136,91","437879,1",-,-,"102257,81",-,-,"808,59","808,59",3361,5,19,"2,84"
150616 RIO MARIA,165,165,"63300,1","52662,64",-,-,"10637,46",-,-,"383,64","383,64",376,"2,3",-,-
150618 RONDON DO PARA,548,548,"216550,93","176376,96",-,-,"40173,97",-,-,"395,17","395,17",1547,"2,8",1,"0,18"
150619 RUROPOLIS,114,114,"43158,51","32735,66",-,-,"10422,85",-,-,"378,58","378,58",396,"3,5",-,-
150620 SALINOPOLIS,695,695,"281750,18","192226,77",-,-,"89523,41",-,-,"405,4","405,4",1300,"1,9",-,-
150630 SALVATERRA,81,81,"33861,93","27704,2",-,-,"6157,73",-,-,"418,05","418,05",184,"2,3",-,-
150650 SANTA IZABEL DO PARA,383,383,"144684,45","117374,16",-,-,"27310,29",-,-,"377,77","377,77",1305,"3,4",-,-
150658 SANTA MARIA DAS BARREIRAS,63,63,"21575,85","18846,68",-,-,"2729,17",-,-,"342,47","342,47",138,"2,2",-,-
150660 SANTA MARIA DO PARA,169,169,"61530,4","43203,96",-,-,"18326,44",-,-,"364,09","364,09",516,"3,1",-,-
150670 SANTANA DO ARAGUAIA,323,323,"115354,86","87861,44",-,-,"27493,42",-,-,"357,14","357,14",1030,"3,2",-,-
150680 SANTAREM,1414,1414,"653352,46","462830,04",-,-,"190522,42",-,-,"462,06","462,06",5908,"4,2",38,"2,69"
150700 SANTO ANTONIO DO TAUA,296,296,"119483,13","101837,72",-,-,"17645,41",-,-,"403,66","403,66",1136,"3,8",-,-
150715 SAO DOMINGOS DO ARAGUAIA,141,141,"49680,18","40829,31",-,-,"8850,87",-,-,"352,34","352,34",447,"3,2",-,-
150720 SAO DOMINGOS DO CAPIM,60,60,"19037,31","15219,32",-,-,"3817,99",-,-,"317,29","317,29",166,"2,8",-,-
150730 SAO FELIX DO XINGU,245,245,"92398,75","69246,33",-,-,"23152,42",-,-,"377,14","377,14",827,"3,4",-,-
150745 SAO GERALDO DO ARAGUAIA,177,177,"61226,38","47771,85",-,-,"13454,53",-,-,"345,91","345,91",491,"2,8",-,-
150747 SAO JOAO DE PIRABAS,162,162,"61276,26","49578,19",-,-,"11698,07",-,-,"378,25","378,25",446,"2,8",-,-
150750 SAO JOAO DO ARAGUAIA,67,67,"24783,57","20873,85",-,-,"3909,72",-,-,"369,9","369,9",246,"3,7",-,-
150760 SAO MIGUEL DO GUAMA,123,123,"41553,69","30080,75",-,-,"11472,94",-,-,"337,83","337,83",289,"2,3",1,"0,81"
150770 SAO SEBASTIAO DA BOA VISTA,55,55,"15810,22","12669,63",-,-,"3140,59",-,-,"287,46","287,46",162,"2,9",-,-
150790 SOURE,11,11,"4567,9","3975,14",-,-,"592,76",-,-,"415,26","415,26",34,"3,1",-,-
150795 TAILANDIA,204,204,"70829,2","61351,51",-,-,"9477,69",-,-,"347,2","347,2",955,"4,7",-,-
150797 TERRA SANTA,66,66,"22872,25","17027,65",-,-,"5844,6",-,-,"346,55","346,55",176,"2,7",-,-
150800 TOME-ACU,317,317,"150943,76","110960,8",-,-,"39982,96",-,-,"476,16","476,16",971,"3,1",-,-
150805 TRAIRAO,73,73,21858,"16791,15",-,-,"5066,85",-,-,"299,42","299,42",223,"3,1",-,-
150808 TUCUMA,207,207,"80291,31","64265,83",-,-,"16025,48",-,-,"387,88","387,88",571,"2,8",-,-
150810 TUCURUI,583,583,"264917,88","183420,92",-,-,"81496,96",-,-,"454,4","454,4",2263,"3,9",9,"1,54"
150812 ULIANOPOLIS,284,284,"120953,85","97162,38",-,-,"23791,47",-,-,"425,89","425,89",1060,"3,7",-,-
150815 URUARA,326,326,"113944,4","87898,37",-,-,"26046,03",-,-,"349,52","349,52",1362,"4,2",2,"0,61"
150820 VIGIA,178,178,"71886,02","50953,59",-,-,"20932,43",-,-,"403,85","403,85",464,"2,6",-,-
150830 VISEU,192,192,"75882,95","61490,07",-,-,"14392,88",-,-,"395,22","395,22",559,"2,9",1,"0,52"
150840 XINGUARA,277,277,"109088,17","87435,12",-,-,"21653,05",-,-,"393,82","393,82",815,"2,9",-,-
160027 LARANJAL DO JARI,231,231,"77762,87","59286,87",-,-,18476,-,-,"336,64","336,64",757,"3,3",2,"0,87"
160030 MACAPA,2183,2183,1275155,"940063,58",-,-,"335091,42",-,-,"584,13","584,13",11354,"5,2",55,"2,52"
160050 OIAPOQUE,180,180,"60285,07","42672,5",-,-,"17612,57",-,-,"334,92","334,92",608,"3,4",1,"0,56"
160053 PORTO GRANDE,56,56,"20786,94","13539,79",-,-,"7247,15",-,-,"371,2","371,2",106,"1,9",-,-
