Período:Fev/2008,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
130395 SAO SEBASTIAO DO UATUMA,32,32,"11121,61","7828,63",-,-,"3292,98",-,-,"347,55","347,55",81,"2,5",-,-
130406 TABATINGA,13,13,"6024,57","5203,95",-,-,"820,62",-,-,"463,43","463,43",108,"8,3",-,-
130420 TEFE,202,202,"75562,61","54056,83",-,-,"21505,78",-,-,"374,07","374,07",388,"1,9",-,-
130426 UARINI,27,27,"10699,65","6751,94",-,-,"3947,71",-,-,"396,28","396,28",44,"1,6",-,-
130430 URUCARA,82,82,"32362,77","24348,39",-,-,"8014,38",-,-,"394,67","394,67",307,"3,7",-,-
130440 URUCURITUBA,21,21,"4941,37",4148,-,-,"793,37",-,-,"235,3","235,3",75,"3,6",-,-
140005 ALTO ALEGRE,33,33,"8712,42","6989,29",-,-,"1723,13",-,-,"264,01","264,01",81,"2,5",-,-
140010 BOA VISTA,1597,1597,"712580,48","491782,34",-,-,"220798,14",-,-,"446,2","446,2",7626,"4,8",21,"1,31"
140015 BONFIM,18,18,"5772,74","4334,4",-,-,"1438,34",-,-,"320,71","320,71",77,"4,3",-,-
140020 CARACARAI,62,62,"21536,62","15643,2",-,-,"5893,42",-,-,"347,36","347,36",151,"2,4",-,-
140030 MUCAJAI,19,19,"5046,13","4163,68",-,-,"882,45",-,-,"265,59","265,59",50,"2,6",-,-
140040 NORMANDIA,20,20,"5722,38","4287,93",-,-,"1434,45",-,-,"286,12","286,12",80,4,-,-
140045 PACARAIMA,20,20,"5983,28","4749,27",-,-,"1234,01",-,-,"299,16","299,16",88,"4,4",-,-
140047 RORAINOPOLIS,24,24,"7517,06",5560,-,-,"1957,06",-,-,"313,21","313,21",55,"2,3",-,-
140050 SAO JOAO DA BALIZA,19,19,"5068,2","4075,31",-,-,"992,89",-,-,"266,75","266,75",39,"2,1",-,-
150010 ABAETETUBA,832,832,"331103,23","250449,92",-,-,"80653,31",-,-,"397,96","397,96",2478,3,3,"0,36"
150020 ACARA,256,256,"77593,59","60734,43",-,-,"16859,16",-,-,"303,1","303,1",616,"2,4",-,-
150030 AFUA,145,145,"46136,83","35785,92",-,-,"10350,91",-,-,"318,19","318,19",434,3,-,-
150034 AGUA AZUL DO NORTE,138,138,"44816,81","34480,25",-,-,"10336,56",-,-,"324,76","324,76",308,"2,2",-,-
150040 ALENQUER,550,550,"212929,95","171104,82",-,-,"41825,13",-,-,"387,15","387,15",1604,"2,9",8,"1,45"
150050 ALMEIRIM,271,271,"82895,4","64503,28",-,-,"18392,12",-,-,"305,89","305,89",707,"2,6",2,"0,74"
150060 ALTAMIRA,1021,1021,"449102,71","352941,56",-,-,"96161,15",-,-,"439,87","439,87",3361,"3,3",2,"0,2"
150070 ANAJAS,101,101,"35867,32","25498,53",-,-,"10368,79",-,-,"355,12","355,12",174,"1,7",-,-
150080 ANANINDEUA,2381,2381,"1197248,76","923695,75",-,-,"273553,01",-,-,"502,83","502,83",7903,"3,3",15,"0,63"
150085 ANAPU,62,62,"22507,57","18424,89",-,-,"4082,68",-,-,"363,03","363,03",154,"2,5",1,"1,61"
150090 AUGUSTO CORREA,141,141,"55328,81","42627,79",-,-,"12701,02",-,-,"392,4","392,4",377,"2,7",-,-
150120 BAIAO,105,105,"37279,82","27237,91",-,-,"10041,91",-,-,"355,05","355,05",325,"3,1",1,"0,95"
150130 BARCARENA,302,302,"124266,05","86817,11",-,-,"37448,94",-,-,"411,48","411,48",807,"2,7",-,-
150140 BELEM,9273,9273,"6619689,45","5130179,72",-,-,"1489509,73",-,-,"713,87","713,87",48171,"5,2",377,"4,07"
150145 BELTERRA,50,50,"12783,36","10851,38",-,-,"1931,98",-,-,"255,67","255,67",137,"2,7",-,-
150150 BENEVIDES,248,255,"64799,8","50425,98",-,-,"14373,82",-,-,"254,12","261,29",2240,9,-,-
150157 BOM JESUS DO TOCANTINS,112,112,37854,"31721,29",-,-,"6132,71",-,-,"337,98","337,98",328,"2,9",-,-
150170 BRAGANCA,1760,1760,"721212,12","562531,2",-,-,"158680,92",-,-,"409,78","409,78",5520,"3,1",27,"1,53"
150172 BRASIL NOVO,233,233,"108905,87","88635,14",-,-,"20270,73",-,-,"467,41","467,41",739,"3,2",-,-
150175 BREJO GRANDE DO ARAGUAIA,71,71,"19820,41","16344,7",-,-,"3475,71",-,-,"279,16","279,16",192,"2,7",-,-
150178 BREU BRANCO,69,69,"17706,22","15290,72",-,-,"2415,5",-,-,"256,61","256,61",210,3,-,-
150180 BREVES,436,436,"173546,47","118164,42",-,-,"55382,05",-,-,"398,04","398,04",1233,"2,8",11,"2,52"
150190 BUJARU,194,194,"72558,82","61172,94",-,-,"11385,88",-,-,"374,01","374,01",648,"3,3",-,-
150200 CACHOEIRA DO ARARI,65,65,"30198,78","27099,38",-,-,"3099,4",-,-,"464,6","464,6",163,"2,5",-,-
150210 CAMETA,450,450,"178252,83","129749,01",-,-,"48503,82",-,-,"396,12","396,12",1170,"2,6",6,"1,33"
150215 CANAA DOS CARAJAS,63,63,"21357,11","18394,71",-,-,"2962,4",-,-,339,339,160,"2,5",-,-
150220 CAPANEMA,683,683,"360803,2","276545,82",-,-,"84257,38",-,-,"528,26","528,26",2063,3,12,"1,76"
150230 CAPITAO POCO,481,481,"174335,02","137866,14",-,-,"36468,88",-,-,"362,44","362,44",1378,"2,9",-,-
150240 CASTANHAL,1400,1400,"588865,35","416438,85",-,-,"172426,5",-,-,"420,62","420,62",4469,"3,2",8,"0,57"
150270 CONCEICAO DO ARAGUAIA,346,346,"142111,03","112157,67",-,-,"29953,36",-,-,"410,73","410,73",959,"2,8",2,"0,58"
150275 CONCORDIA DO PARA,79,79,"25789,08","19131,2",-,-,"6657,88",-,-,"326,44","326,44",183,"2,3",-,-
150277 CURIONOPOLIS,167,167,"64989,32","56505,82",-,-,"8483,5",-,-,"389,16","389,16",578,"3,5",2,"1,2"
150280 CURRALINHO,171,171,"56766,49","42979,74",-,-,"13786,75",-,-,"331,97","331,97",426,"2,5",-,-
150290 CURUCA,101,101,"30535,26","24155,36",-,-,"6379,9",-,-,"302,33","302,33",265,"2,6",-,-
150293 DOM ELISEU,195,195,"82568,26","68343,86",-,-,"14224,4",-,-,"423,43","423,43",470,"2,4",-,-
150295 ELDORADO DOS CARAJAS,355,355,"153553,08","130778,26",-,-,"22774,82",-,-,"432,54","432,54",1177,"3,3",1,"0,28"
150300 FARO,2,2,"614,72","542,9",-,-,"71,82",-,-,"307,36","307,36",7,"3,5",-,-
150304 FLORESTA DO ARAGUAIA,106,106,"40034,77","33143,73",-,-,"6891,04",-,-,"377,69","377,69",225,"2,1",-,-
150309 GOIANESIA DO PARA,263,263,"107349,8","77671,6",-,-,"29678,2",-,-,"408,17","408,17",609,"2,3",-,-
150310 GURUPA,100,100,"40585,78","31019,24",-,-,"9566,54",-,-,"405,86","405,86",210,"2,1",-,-
150320 IGARAPE-ACU,2,2,"378,7","326,96",-,-,"51,74",-,-,"189,35","189,35",3,"1,5",-,-
150330 IGARAPE-MIRI,656,656,"240015,59","183283,98",-,-,"56731,61",-,-,"365,88","365,88",1765,"2,7",1,"0,15"
150345 IPIXUNA DO PARA,192,192,"76538,5","59659,89",-,-,"16878,61",-,-,"398,64","398,64",535,"2,8",-,-
150350 IRITUIA,88,88,"30792,04","25514,97",-,-,"5277,07",-,-,"349,91","349,91",279,"3,2",-,-
150360 ITAITUBA,843,843,"315597,66","249153,57",-,-,"66444,09",-,-,"374,37","374,37",2549,3,11,"1,3"
150370 ITUPIRANGA,188,188,"78977,82","60105,2",-,-,"18872,62",-,-,"420,09","420,09",421,"2,2",-,-
150375 JACAREACANGA,30,30,"10140,08","7202,98",-,-,"2937,1",-,-,338,338,105,"3,5",-,-
150380 JACUNDA,551,551,"196480,96","158633,25",-,-,"37847,71",-,-,"356,59","356,59",1425,"2,6",-,-
150390 JURUTI,201,201,"64221,61","45340,33",-,-,"18881,28",-,-,"319,51","319,51",511,"2,5",-,-
150400 LIMOEIRO DO AJURU,82,82,"23022,52","20234,89",-,-,"2787,63",-,-,"280,76","280,76",209,"2,5",-,-
150405 MAE DO RIO,203,203,"92177,31","73803,34",-,-,"18373,97",-,-,"454,08","454,08",594,"2,9",-,-
150420 MARABA,1209,1209,"494001,32","343706,29",-,-,"150295,03",-,-,"408,6","408,6",3547,"2,9",8,"0,66"
150430 MARACANA,135,135,"42746,44","32224,8",-,-,"10521,64",-,-,"316,64","316,64",343,"2,5",-,-
150440 MARAPANIM,186,186,"54963,23","45385,51",-,-,"9577,72",-,-,"295,5","295,5",520,"2,8",-,-
150442 MARITUBA,604,604,"300786,44","216239,48",-,-,"84546,96",-,-,"497,99","497,99",2058,"3,4",4,"0,66"
150445 MEDICILANDIA,116,116,"42180,97","32923,29",-,-,"9257,68",-,-,"363,63","363,63",252,"2,2",-,-
150460 MOCAJUBA,236,236,"86092,21","63668,57",-,-,"22423,64",-,-,"364,8","364,8",631,"2,7",-,-
150470 MOJU,338,338,"119977,65","86025,13",-,-,"33952,52",-,-,"354,96","354,96",934,"2,8",2,"0,59"
150480 MONTE ALEGRE,456,456,"162856,96","120434,08",-,-,"42422,88",-,-,"357,14","357,14",1211,"2,7",1,"0,22"
150490 MUANA,181,181,"71134,91","49338,68",-,-,"21796,23",-,-,"393,01","393,01",510,"2,8",-,-
150503 NOVO PROGRESSO,157,157,"49300,44","38411,1",-,-,"10889,34",-,-,"314,02","314,02",435,"2,8",-,-
150506 NOVO REPARTIMENTO,299,299,"104698,66","78971,66",-,-,25727,-,-,"350,16","350,16",753,"2,5",-,-
150510 OBIDOS,291,291,"124112,98","94929,08",-,-,"29183,9",-,-,"426,51","426,51",794,"2,7",4,"1,37"
150530 ORIXIMINA,146,146,"54653,55","38639,76",-,-,"16013,79",-,-,"374,34","374,34",356,"2,4",1,"0,68"
150540 OUREM,111,111,"36896,53","29710,63",-,-,"7185,9",-,-,"332,4","332,4",318,"2,9",-,-
150548 PACAJA,7,7,"2050,45","1562,87",-,-,"487,58",-,-,"292,92","292,92",16,"2,3",-,-
150549 PALESTINA DO PARA,62,62,"17013,19","13622,31",-,-,"3390,88",-,-,"274,41","274,41",197,"3,2",-,-
150550 PARAGOMINAS,592,592,"239163,8","168340,41",-,-,"70823,39",-,-,"403,99","403,99",1526,"2,6",-,-
150553 PARAUAPEBAS,777,777,"311214,8","214563,32",-,-,"96651,48",-,-,"400,53","400,53",2034,"2,6",9,"1,16"
150555 PAU D'ARCO,76,76,"35758,24","29784,72",-,-,"5973,52",-,-,"470,5","470,5",212,"2,8",-,-
150563 PICARRA,96,96,"26387,51","22022,14",-,-,"4365,37",-,-,"274,87","274,87",238,"2,5",-,-
150565 PLACAS,29,29,"14144,99","10040,71",-,-,"4104,28",-,-,"487,76","487,76",131,"4,5",-,-
150590 PORTO DE MOZ,100,100,"33888,41","24358,72",-,-,"9529,69",-,-,"338,88","338,88",205,2,-,-
150613 REDENCAO,699,699,"307799,45","247326,72",-,-,"60472,73",-,-,"440,34","440,34",3347,"4,8",24,"3,43"
150616 RIO MARIA,165,165,"55548,9","44659,71",-,-,"10889,19",-,-,"336,66","336,66",461,"2,8",-,-
150618 RONDON DO PARA,627,627,"231108,54","186027,67",-,-,"45080,87",-,-,"368,59","368,59",2013,"3,2",-,-
150619 RUROPOLIS,27,27,"8270,3","6820,33",-,-,"1449,97",-,-,"306,31","306,31",84,"3,1",-,-
150620 SALINOPOLIS,415,415,"190469,95","134534,84",-,-,"55935,11",-,-,"458,96","458,96",1044,"2,5",2,"0,48"
150630 SALVATERRA,85,85,"40396,46","32603,8",-,-,"7792,66",-,-,"475,25","475,25",531,"6,2",-,-
150650 SANTA IZABEL DO PARA,539,539,"185167,91","149619,88",-,-,"35548,03",-,-,"343,54","343,54",1852,"3,4",-,-
150658 SANTA MARIA DAS BARREIRAS,55,55,"17701,55","15195,31",-,-,"2506,24",-,-,"321,85","321,85",140,"2,5",-,-
150670 SANTANA DO ARAGUAIA,323,323,"103833,87","81021,86",-,-,"22812,01",-,-,"321,47","321,47",1371,"4,2",-,-
150680 SANTAREM,1562,1562,"710942,33","506594,19",-,-,"204348,14",-,-,"455,15","455,15",6524,"4,2",29,"1,86"
150700 SANTO ANTONIO DO TAUA,317,317,"118920,62","94116,8",-,-,"24803,82",-,-,"375,14","375,14",1129,"3,6",-,-
150715 SAO DOMINGOS DO ARAGUAIA,194,194,"76461,4","60891,21",-,-,"15570,19",-,-,"394,13","394,13",442,"2,3",-,-
150720 SAO DOMINGOS DO CAPIM,165,165,"49091,11","41542,32",-,-,"7548,79",-,-,"297,52","297,52",410,"2,5",-,-
150730 SAO FELIX DO XINGU,132,132,"46529,23","39429,33",-,-,"7099,9",-,-,"352,49","352,49",480,"3,6",-,-
150745 SAO GERALDO DO ARAGUAIA,217,217,"75172,9","58331,35",-,-,"16841,55",-,-,"346,42","346,42",623,"2,9",-,-
150747 SAO JOAO DE PIRABAS,160,160,"53600,93","44937,76",-,-,"8663,17",-,-,"335,01","335,01",827,"5,2",-,-
150750 SAO JOAO DO ARAGUAIA,113,113,"35189,06","30028,07",-,-,"5160,99",-,-,"311,41","311,41",361,"3,2",-,-
150760 SAO MIGUEL DO GUAMA,96,96,"28120,49","23593,72",-,-,"4526,77",-,-,"292,92","292,92",263,"2,7",-,-
150770 SAO SEBASTIAO DA BOA VISTA,36,36,"10419,24","7745,71",-,-,"2673,53",-,-,"289,42","289,42",80,"2,2",-,-
150790 SOURE,123,123,"38643,7","32099,29",-,-,"6544,41",-,-,"314,18","314,18",305,"2,5",-,-
150795 TAILANDIA,195,195,"86525,06","63034,39",-,-,"23490,67",-,-,"443,72","443,72",437,"2,2",-,-
150797 TERRA SANTA,134,134,"41296,65","30353,71",-,-,"10942,94",-,-,"308,18","308,18",479,"3,6",-,-
150800 TOME-ACU,315,315,"137031,3","101255,65",-,-,"35775,65",-,-,"435,02","435,02",996,"3,2",-,-
150805 TRAIRAO,99,99,"25471,4","18922,25",-,-,"6549,15",-,-,"257,29","257,29",405,"4,1",-,-
150808 TUCUMA,230,230,"92128,56","72768,44",-,-,"19360,12",-,-,"400,56","400,56",625,"2,7",1,"0,43"
150810 TUCURUI,241,241,"98454,71","61171,81",-,-,"37282,9",-,-,"408,53","408,53",501,"2,1",-,-
150812 ULIANOPOLIS,257,257,"116387,34","91193,51",-,-,"25193,83",-,-,"452,87","452,87",1059,"4,1",-,-
150815 URUARA,301,301,"103197,66","80912,69",-,-,"22284,97",-,-,"342,85","342,85",771,"2,6",4,"1,33"
150820 VIGIA,185,185,"71916,39","50919,79",-,-,"20996,6",-,-,"388,74","388,74",473,"2,6",-,-
150830 VISEU,116,116,"39057,99","31011,34",-,-,"8046,65",-,-,"336,71","336,71",313,"2,7",2,"1,72"
150840 XINGUARA,389,389,"141873,48","112865,1",-,-,"29008,38",-,-,"364,71","364,71",983,"2,5",-,-
160027 LARANJAL DO JARI,267,267,"79553,11","61001,38",-,-,"18551,73",-,-,"297,95","297,95",853,"3,2",3,"1,12"
160030 MACAPA,1880,1880,"973002,98","727222,66",-,-,"245780,32",-,-,"517,55","517,55",10864,"5,8",76,"4,04"
160060 SANTANA,503,503,"216184,24","147473,24",-,-,68711,-,-,"429,79","429,79",1623,"3,2",2,"0,4"
170100 ANANAS,69,69,24431,"19116,63",-,-,"5314,37",-,-,"354,07","354,07",144,"2,1",-,-
170200 ARAGUACU,78,78,"26181,87","22987,83",-,-,"3194,04",-,-,"335,67","335,67",439,"5,6",-,-
170210 ARAGUAINA,1944,2069,"1881374,45","1530922,77",-,-,"350451,68",-,-,"909,32","967,79",16036,"8,2",86,"4,42"
170230 ARAPOEMA,84,84,"28280,75","24400,35",-,-,"3880,4",-,-,"336,68","336,68",210,"2,5",-,-
