Período:Abr/2008,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
210325 CIDELANDIA,53,53,"15550,28","12229,09",-,-,"3321,19",-,-,"293,4","293,4",100,"1,9",-,-
210330 CODO,449,449,"186735,9","136536,41",-,-,"50199,49",-,-,"415,89","415,89",1513,"3,4",14,"3,12"
210340 COELHO NETO,297,297,"125986,72","98656,68",-,-,"27330,04",-,-,"424,2","424,2",908,"3,1",1,"0,34"
210350 COLINAS,298,298,"114158,81","84124,23",-,-,"30034,58",-,-,"383,08","383,08",779,"2,6",-,-
210360 COROATA,436,436,"179699,79","124449,89",-,-,"55249,9",-,-,"412,16","412,16",1358,"3,1",7,"1,61"
210370 CURURUPU,420,420,"148549,19","111547,54",-,-,"37001,65",-,-,"353,69","353,69",1179,"2,8",6,"1,43"
210380 DOM PEDRO,79,79,"27887,77","22322,62",-,-,"5565,15",-,-,"353,01","353,01",220,"2,8",-,-
210390 DUQUE BACELAR,39,39,"14114,29","12673,13",-,-,"1441,16",-,-,"361,9","361,9",119,"3,1",-,-
210400 ESPERANTINOPOLIS,109,109,"39152,24","29000,83",-,-,"10151,41",-,-,"359,19","359,19",292,"2,7",-,-
210405 ESTREITO,229,229,"83577,37","62825,57",-,-,"20751,8",-,-,"364,97","364,97",642,"2,8",-,-
210407 FEIRA NOVA DO MARANHAO,15,15,"7797,43","6495,35",-,-,"1302,08",-,-,"519,83","519,83",57,"3,8",-,-
210410 FORTALEZA DOS NOGUEIRAS,46,46,"16588,17","12054,56",-,-,"4533,61",-,-,"360,61","360,61",98,"2,1",-,-
210420 FORTUNA,16,16,"5777,04","3800,43",-,-,"1976,61",-,-,"361,07","361,07",27,"1,7",-,-
