Período:Jun/2008,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
210745 OLINDA NOVA DO MARANHAO,46,46,"15585,92","11852,06",-,-,"3733,86",-,-,"338,82","338,82",138,3,-,-
210750 PACO DO LUMIAR,149,149,"62926,12","45346,73",-,-,"17579,39",-,-,"422,32","422,32",501,"3,4",-,-
210760 PALMEIRANDIA,144,144,"47875,09","36829,15",-,-,"11045,94",-,-,"332,47","332,47",356,"2,5",-,-
210770 PARAIBANO,71,71,"26865,33","22576,17",-,-,"4289,16",-,-,"378,38","378,38",229,"3,2",-,-
210780 PARNARAMA,92,92,"29650,15","21206,16",-,-,"8443,99",-,-,"322,28","322,28",209,"2,3",1,"1,09"
210790 PASSAGEM FRANCA,204,204,"77860,92","65074,75",-,-,"12786,17",-,-,"381,67","381,67",569,"2,8",2,"0,98"
210800 PASTOS BONS,98,98,"36210,79","26663,01",-,-,"9547,78",-,-,"369,5","369,5",231,"2,4",-,-
210810 PAULO RAMOS,89,89,"27689,85","21584,43",-,-,"6105,42",-,-,"311,12","311,12",420,"4,7",-,-
210820 PEDREIRAS,160,160,"65738,48","46756,86",-,-,"18981,62",-,-,"410,87","410,87",468,"2,9",1,"0,63"
210825 PEDRO DO ROSARIO,25,25,"9276,74","5649,62",-,-,"3627,12",-,-,"371,07","371,07",51,2,-,-
210830 PENALVA,147,147,"58557,6","43668,57",-,-,"14889,03",-,-,"398,35","398,35",434,3,-,-
210840 PERI MIRIM,76,76,"18562,09","14534,43",-,-,"4027,66",-,-,"244,24","244,24",239,"3,1",-,-
210850 PINDARE-MIRIM,89,89,"34851,96","25587,56",-,-,"9264,4",-,-,"391,6","391,6",253,"2,8",-,-
210860 PINHEIRO,541,541,"213893,27","146638,94",-,-,"67254,33",-,-,"395,37","395,37",1560,"2,9",4,"0,74"
210870 PIO XII,57,57,"22002,24","15670,33",-,-,"6331,91",-,-,386,386,200,"3,5",-,-
210880 PIRAPEMAS,55,55,"19699,07","15102,16",-,-,"4596,91",-,-,"358,16","358,16",158,"2,9",-,-
210890 POCAO DE PEDRAS,181,181,"57267,69","44751,17",-,-,"12516,52",-,-,"316,4","316,4",503,"2,8",-,-
210900 PORTO FRANCO,314,314,"119059,14","90053,94",-,-,"29005,2",-,-,"379,17","379,17",869,"2,8",-,-
210910 PRESIDENTE DUTRA,244,244,"98496,83","72516,76",-,-,"25980,07",-,-,"403,68","403,68",794,"3,3",-,-
210920 PRESIDENTE JUSCELINO,36,36,"13075,79","9960,83",-,-,"3114,96",-,-,"363,22","363,22",75,"2,1",-,-
210930 PRESIDENTE VARGAS,26,26,"9062,11","7889,8",-,-,"1172,31",-,-,"348,54","348,54",79,3,-,-
210940 PRIMEIRA CRUZ,67,67,"20466,22","15909,43",-,-,"4556,79",-,-,"305,47","305,47",172,"2,6",-,-
210945 RAPOSA,66,66,"53246,33","48362,47",-,-,"4883,86",-,-,"806,76","806,76",1696,"25,7",-,-
210950 RIACHAO,94,94,"32636,04","22974,33",-,-,"9661,71",-,-,"347,19","347,19",245,"2,6",-,-
210960 ROSARIO,194,194,"64328,53","52664,52",-,-,"11664,01",-,-,"331,59","331,59",508,"2,6",-,-
210970 SAMBAIBA,20,20,"5912,75","5211,87",-,-,"700,88",-,-,"295,64","295,64",80,4,-,-
210975 SANTA FILOMENA DO MARANHAO,17,17,"4248,64",3318,-,-,"930,64",-,-,"249,92","249,92",45,"2,6",-,-
210980 SANTA HELENA,88,88,"33845,23","24559,98",-,-,"9285,25",-,-,"384,6","384,6",160,"1,8",-,-
210990 SANTA INES,457,457,"205101,87","151721,76",-,-,"53380,11",-,-,"448,8","448,8",1328,"2,9",-,-
211000 SANTA LUZIA,317,317,"128019,33","89297,53",-,-,"38721,8",-,-,"403,85","403,85",809,"2,6",-,-
211003 SANTA LUZIA DO PARUA,159,159,"56306,77","47301,58",-,-,"9005,19",-,-,"354,13","354,13",658,"4,1",-,-
211010 SANTA QUITERIA DO MARANHAO,116,116,"38304,62","26878,6",-,-,"11426,02",-,-,"330,21","330,21",209,"1,8",-,-
211020 SANTA RITA,69,69,"26671,64","19770,84",-,-,"6900,8",-,-,"386,55","386,55",128,"1,9",-,-
211027 SANTO AMARO DO MARANHAO,30,30,"9462,46","7986,04",-,-,"1476,42",-,-,"315,42","315,42",56,"1,9",-,-
211030 SANTO ANTONIO DOS LOPES,332,332,"127143,68","108871,1",-,-,"18272,58",-,-,"382,96","382,96",1190,"3,6",-,-
211040 SAO BENEDITO DO RIO PRETO,46,46,"18836,9","13076,98",-,-,"5759,92",-,-,"409,5","409,5",137,3,-,-
211050 SAO BENTO,122,122,"49328,91","35427,56",-,-,"13901,35",-,-,"404,34","404,34",385,"3,2",1,"0,82"
211060 SAO BERNARDO,83,83,"27079,85","21358,45",-,-,"5721,4",-,-,"326,26","326,26",238,"2,9",-,-
211070 SAO DOMINGOS DO MARANHAO,123,123,"48318,07","35376,5",-,-,"12941,57",-,-,"392,83","392,83",435,"3,5",-,-
211080 SAO FELIX DE BALSAS,32,32,"10121,6","8741,43",-,-,"1380,17",-,-,"316,3","316,3",65,2,-,-
211085 SAO FRANCISCO DO BREJAO,33,33,"13186,11","11399,68",-,-,"1786,43",-,-,"399,58","399,58",105,"3,2",-,-
211090 SAO FRANCISCO DO MARANHAO,46,46,"15107,49","11972,58",-,-,"3134,91",-,-,"328,42","328,42",127,"2,8",-,-
211100 SAO JOAO BATISTA,99,99,"29221,11","22702,84",-,-,"6518,27",-,-,"295,16","295,16",221,"2,2",-,-
211102 SAO JOAO DO CARU,54,54,"23685,63","19592,53",-,-,"4093,1",-,-,"438,62","438,62",186,"3,4",-,-
211110 SAO JOAO DOS PATOS,100,100,"40033,77","31192,72",-,-,"8841,05",-,-,"400,34","400,34",188,"1,9",1,1
211120 SAO JOSE DE RIBAMAR,249,249,"94422,31","66609,35",-,-,"27812,96",-,-,"379,21","379,21",816,"3,3",3,"1,2"
211125 SAO JOSE DOS BASILIOS,37,37,"11751,29","9723,31",-,-,"2027,98",-,-,"317,6","317,6",119,"3,2",-,-
211130 SAO LUIS,6018,6513,"5833760,68","4631331,08",-,-,"1202429,6",-,-,"895,71","969,39",59607,"9,9",121,"2,01"
211140 SAO LUIS GONZAGA DO MARANHAO,110,110,"34376,65","28460,5",-,-,"5916,15",-,-,"312,52","312,52",336,"3,1",-,-
211150 SAO MATEUS DO MARANHAO,84,84,"36169,55","25047,06",-,-,"11122,49",-,-,"430,59","430,59",191,"2,3",-,-
211153 SAO PEDRO DA AGUA BRANCA,44,44,"14329,12","10398,25",-,-,"3930,87",-,-,"325,66","325,66",78,"1,8",-,-
211160 SAO RAIMUNDO DAS MANGABEIRAS,79,79,"24780,81","19202,77",-,-,"5578,04",-,-,"313,68","313,68",198,"2,5",-,-
211170 SAO VICENTE FERRER,120,120,"43870,83","30923,37",-,-,"12947,46",-,-,"365,59","365,59",297,"2,5",-,-
211174 SENADOR ALEXANDRE COSTA,36,36,"12135,7","9011,2",-,-,"3124,5",-,-,"337,1","337,1",63,"1,8",-,-
211190 SUCUPIRA DO NORTE,45,45,"16144,34","14334,04",-,-,"1810,3",-,-,"358,76","358,76",150,"3,3",-,-
211210 TIMBIRAS,122,122,"41581,3","32407,59",-,-,"9173,71",-,-,"340,83","340,83",426,"3,5",1,"0,82"
211220 TIMON,766,766,"338086,84","240663,31",-,-,"97423,53",-,-,"441,37","441,37",2093,"2,7",1,"0,13"
211223 TRIZIDELA DO VALE,141,141,"48134,76","36734,27",-,-,"11400,49",-,-,"341,38","341,38",305,"2,2",-,-
211230 TUNTUM,309,309,"115824,7","80897,3",-,-,"34927,4",-,-,"374,84","374,84",547,"1,8",3,"0,97"
211240 TURIACU,118,118,"46775,97","34669,95",-,-,"12106,02",-,-,"396,41","396,41",276,"2,3",-,-
211250 TUTOIA,210,210,"69875,77","50486,74",-,-,"19389,03",-,-,"332,74","332,74",361,"1,7",-,-
211260 URBANO SANTOS,61,61,"24823,61","15450,04",-,-,"9373,57",-,-,"406,94","406,94",116,"1,9",-,-
211270 VARGEM GRANDE,99,99,"39062,32","27864,27",-,-,"11198,05",-,-,"394,57","394,57",226,"2,3",-,-
